date_obj,3rd%20age%20pickaxe price
2017-10-31,600000000
2017-11-01,600000000
2017-11-02,600000000
2017-11-03,600000000
2017-11-04,600000000
2017-11-05,627601104
2017-11-06,627601104
2017-11-07,627601104
2017-11-08,627601104
2017-11-09,627601104
2017-11-10,627601104
2017-11-11,627601104
2017-11-12,627601104
2017-11-13,627601104
2017-11-14,627601104
2017-11-15,627601104
2017-11-16,627601104
2017-11-17,627601104
2017-11-18,627601104
2017-11-19,627601104
2017-11-20,627601104
2017-11-21,627601104
2017-11-22,627601104
2017-11-23,627601104
2017-11-24,627601104
2017-11-25,627601104
2017-11-26,627601104
2017-11-27,627601104
2017-11-28,627601104
2017-11-29,627601104
2017-11-30,627601104
2017-12-01,627601104
2017-12-02,627601104
2017-12-03,627601104
2017-12-04,627601104
2017-12-05,627601104
2017-12-06,627601104
2017-12-07,627601104
2017-12-08,627601104
2017-12-09,627601104
2017-12-10,627601104
2017-12-11,627601104
2017-12-12,627601104
2017-12-13,655455845
2017-12-14,655455845
2017-12-15,655455845
2017-12-16,655455845
2017-12-17,655455845
2017-12-18,655455845
2017-12-19,655455845
2017-12-20,655455845
2017-12-21,655455845
2017-12-22,655455845
2017-12-23,655455845
2017-12-24,655455845
2017-12-25,655455845
2017-12-26,655455845
2017-12-27,655455845
2017-12-28,655455845
2017-12-29,655455845
2017-12-30,655455845
2017-12-31,655455845
2018-01-01,655455845
2018-01-02,655455845
2018-01-03,655455845
2018-01-04,655455845
2018-01-05,655455845
2018-01-06,655455845
2018-01-07,655455845
2018-01-08,655455845
2018-01-09,655455845
2018-01-10,655455845
2018-01-11,655455845
2018-01-12,684688397
2018-01-13,684688397
2018-01-14,684688397
2018-01-15,684688397
2018-01-16,684688397
2018-01-17,684688397
2018-01-18,684688397
2018-01-19,684688397
2018-01-20,684688397
2018-01-21,684688397
2018-01-22,684688397
2018-01-23,684688397
2018-01-24,684688397
2018-01-25,684688397
2018-01-26,684688397
2018-01-27,684688397
2018-01-28,684688397
2018-01-29,684688397
2018-01-30,684688397
2018-01-31,684688397
2018-02-01,684688397
2018-02-02,684688397
2018-02-03,684688397
2018-02-04,684688397
2018-02-05,684688397
2018-02-06,684688397
2018-02-07,716721286
2018-02-08,716721286
2018-02-09,716721286
2018-02-10,716721286
2018-02-11,716721286
2018-02-12,716721286
2018-02-13,716721286
2018-02-14,716721286
2018-02-15,716721286
2018-02-16,716721286
2018-02-17,716721286
2018-02-18,716721286
2018-02-19,716721286
2018-02-20,716721286
2018-02-21,716721286
2018-02-22,716721286
2018-02-23,716721286
2018-02-24,716721286
2018-02-25,716721286
2018-02-26,716721286
2018-02-27,716721286
2018-02-28,716721286
2018-03-01,716721286
2018-03-02,716721286
2018-03-03,716721286
2018-03-04,716721286
2018-03-05,716721286
2018-03-06,716721286
2018-03-07,716721286
2018-03-08,716721286
2018-03-09,716721286
2018-03-10,716721286
2018-03-11,716721286
2018-03-12,749144392
2018-03-13,749144392
2018-03-14,749144392
2018-03-15,749144392
2018-03-16,749144392
2018-03-17,749144392
2018-03-18,749144392
2018-03-19,749144392
2018-03-20,749144392
2018-03-21,749144392
2018-03-22,749144392
2018-03-23,749144392
2018-03-24,749144392
2018-03-25,749144392
2018-03-26,749144392
2018-03-27,749144392
2018-03-28,749144392
2018-03-29,749144392
2018-03-30,749144392
2018-03-31,749144392
2018-04-01,749144392
2018-04-02,749144392
2018-04-03,749144392
2018-04-04,749144392
2018-04-05,749144392
2018-04-06,749144392
2018-04-07,783412077
2018-04-08,783412077
2018-04-09,783412077
2018-04-10,783412077
2018-04-11,783412077
2018-04-12,783412077
2018-04-13,783412077
2018-04-14,783412077
2018-04-15,783412077
2018-04-16,783412077
2018-04-17,783412077
2018-04-18,783412077
2018-04-19,783412077
2018-04-20,783412077
2018-04-21,783412077
2018-04-22,783412077
2018-04-23,783412077
2018-04-24,783412077
2018-04-25,783412077
2018-04-26,783412077
2018-04-27,783412077
2018-04-28,783412077
2018-04-29,783412077
2018-04-30,783412077
2018-05-01,817471707
2018-05-02,817471707
2018-05-03,817471707
2018-05-04,817471707
2018-05-05,817471707
2018-05-06,817471707
2018-05-07,817471707
2018-05-08,817471707
2018-05-09,817471707
2018-05-10,817471707
2018-05-11,817471707
2018-05-12,817471707
2018-05-13,817471707
2018-05-14,817471707
2018-05-15,817471707
2018-05-16,817471707
2018-05-17,817471707
2018-05-18,817471707
2018-05-19,817471707
2018-05-20,817471707
2018-05-21,817471707
2018-05-22,817471707
2018-05-23,817471707
2018-05-24,817471707
2018-05-25,854445351
2018-05-26,854445351
2018-05-27,854445351
2018-05-28,854445351
2018-05-29,854445351
2018-05-30,854445351
2018-05-31,854445351
2018-06-01,854445351
2018-06-02,854445351
2018-06-03,854445351
2018-06-04,854445351
2018-06-05,854445351
2018-06-06,854445351
2018-06-07,854445351
2018-06-08,854445351
2018-06-09,854445351
2018-06-10,854445351
2018-06-11,854445351
2018-06-12,854445351
2018-06-13,854445351
2018-06-14,854445351
2018-06-15,854445351
2018-06-16,854445351
2018-06-17,854445351
2018-06-18,854445351
2018-06-19,854445351
2018-06-20,854445351
2018-06-21,854445351
2018-06-22,854445351
2018-06-23,854445351
2018-06-24,854445351
2018-06-25,854445351
2018-06-26,854445351
2018-06-27,854445351
2018-06-28,841927575
2018-06-29,841927575
2018-06-30,841927575
2018-07-01,841927575
2018-07-02,841927575
2018-07-03,841927575
2018-07-04,841927575
2018-07-05,841927575
2018-07-06,841927575
2018-07-07,841927575
2018-07-08,841927575
2018-07-09,841927575
2018-07-10,841927575
2018-07-11,841927575
2018-07-12,841927575
2018-07-13,841927575
2018-07-14,841927575
2018-07-15,841927575
2018-07-16,841927575
2018-07-17,841927575
2018-07-18,841927575
2018-07-19,841927575
2018-07-20,841927575
2018-07-21,841927575
2018-07-22,841927575
2018-07-23,841927575
2018-07-24,841927575
2018-07-25,841927575
2018-07-26,841927575
2018-07-27,841927575
2018-07-28,841927575
2018-07-29,841927575
2018-07-30,841927575
2018-07-31,841927575
2018-08-01,841927575
2018-08-02,841927575
2018-08-03,841927575
2018-08-04,841927575
2018-08-05,841927575
2018-08-06,841927575
2018-08-07,841927575
2018-08-08,841927575
2018-08-09,841927575
2018-08-10,841927575
2018-08-11,841927575
2018-08-12,841927575
2018-08-14,841927575
2018-08-16,841927575
2018-08-17,841927575
2018-08-18,841927575
2018-08-19,841927575
2018-08-20,841927575
2018-08-21,841927575
2018-08-22,841927575
2018-08-23,841927575
2018-08-24,841927575
2018-08-25,841927575
2018-08-26,841927575
2018-08-27,841927575
2018-08-28,841927575
2018-08-29,841927575
2018-08-30,841927575
2018-08-31,841927575
2018-09-01,841927575
2018-09-02,841927575
2018-09-03,841927575
2018-09-04,799831196
2018-09-05,799831196
2018-09-06,799831196
2018-09-07,799831196
2018-09-08,799831196
2018-09-09,799831196
2018-09-10,799831196
2018-09-11,799831196
2018-09-12,799831196
2018-09-13,799831196
2018-09-14,799831196
2018-09-15,799831196
2018-09-16,799831196
2018-09-17,799831196
2018-09-18,799831196
2018-09-19,799831196
2018-09-20,799831196
2018-09-21,799831196
2018-09-22,799831196
2018-09-23,799831196
2018-09-24,799831196
2018-09-25,799831196
2018-09-26,799831196
2018-09-27,799831196
2018-09-28,799831196
2018-09-29,799831196
2018-09-30,799831196
2018-10-01,799831196
2018-10-02,799831196
2018-10-03,799831196
2018-10-04,799831196
2018-10-05,799831196
2018-10-06,799831196
2018-10-07,799831196
2018-10-08,799831196
2018-10-09,799831196
2018-10-10,799831196
2018-10-11,799831196
2018-10-12,799831196
2018-10-13,799831196
2018-10-14,799831196
2018-10-15,799831196
2018-10-16,799831196
2018-10-17,799831196
2018-10-18,799831196
2018-10-19,799831196
2018-10-20,799831196
2018-10-21,799831196
2018-10-22,799831196
2018-10-23,799831196
2018-10-24,799831196
2018-10-25,799831196
2018-10-26,799831196
2018-10-27,799831196
2018-10-28,799831196
2018-10-29,799831196
2018-10-30,799831196
2018-10-31,799831196
2018-11-01,762628028
2018-11-03,762628028
2018-11-04,762628028
2018-11-05,762628028
2018-11-06,762628028
2018-11-07,762628028
2018-11-08,762628028
2018-11-09,762628028
2018-11-10,762628028
2018-11-11,762628028
2018-11-12,762628028
2018-11-13,762628028
2018-11-14,762628028
2018-11-15,762628028
2018-11-16,762628028
2018-11-17,762628028
2018-11-18,762628028
2018-11-19,762628028
2018-11-20,762628028
2018-11-21,762628028
2018-11-22,762628028
2018-11-23,762628028
2018-11-24,762628028
2018-11-25,762628028
2018-11-26,762628028
2018-11-27,762628028
2018-11-28,762628028
2018-11-29,762628028
2018-12-01,762628028
2018-12-02,762628028
2018-12-03,762628028
2018-12-04,762628028
2018-12-05,762628028
2018-12-07,762628028
2018-12-09,762628028
2018-12-10,762628028
2018-12-11,762628028
2018-12-12,762628028
2018-12-13,762628028
2018-12-14,762628028
2018-12-15,762628028
2018-12-16,762628028
2018-12-17,762628028
2018-12-18,762628028
2018-12-19,725431415
2018-12-20,725431415
2018-12-21,725431415
2018-12-22,725431415
2018-12-23,725431415
2018-12-24,725431415
2018-12-25,725431415
2018-12-26,725431415
2018-12-27,725431415
2018-12-28,725431415
2018-12-29,725431415
2018-12-30,725431415
2018-12-31,725431415
2019-01-01,725431415
2019-01-02,725431415
2019-01-03,725431415
2019-01-04,725431415
2019-01-05,725431415
2019-01-06,725431415
2019-01-08,725431415
2019-01-10,725431415
2019-01-11,725431415
2019-01-12,725431415
2019-01-13,725431415
2019-01-14,725431415
2019-01-15,725431415
2019-01-16,725431415
2019-01-17,725431415
2019-01-18,725431415
2019-01-19,725431415
2019-01-20,725431415
2019-01-21,725431415
2019-01-22,725431415
2019-01-23,725431415
2019-01-24,725431415
2019-01-25,725431415
2019-01-26,725431415
2019-01-27,725431415
2019-01-28,725431415
2019-01-29,725431415
2019-01-30,725431415
2019-01-31,725431415
2019-02-01,725431415
2019-02-02,697940795
2019-02-03,697940795
2019-02-04,697940795
2019-02-05,697940795
2019-02-06,697940795
2019-02-07,697940795
2019-02-08,697940795
2019-02-09,697940795
2019-02-10,697940795
2019-02-11,697940795
2019-02-12,697940795
2019-02-13,697940795
2019-02-14,697940795
2019-02-15,697940795
2019-02-16,697940795
2019-02-17,697940795
2019-02-18,697940795
2019-02-19,697940795
2019-02-20,697940795
2019-02-21,697940795
2019-02-22,697940795
2019-02-23,697940795
2019-02-24,697940795
2019-02-25,697940795
2019-02-26,697940795
2019-02-27,697940795
2019-02-28,697940795
2019-03-01,697940795
2019-03-02,697940795
2019-03-03,697940795
2019-03-04,697940795
2019-03-05,697940795
2019-03-06,697940795
2019-03-07,697940795
2019-03-08,697940795
2019-03-09,697940795
2019-03-10,697940795
2019-03-11,697940795
2019-03-12,697940795
2019-03-13,697940795
2019-03-14,697940795
2019-03-15,697940795
2019-03-16,697940795
2019-03-17,697940795
2019-03-18,697940795
2019-03-19,724189707
2019-03-20,724189707
2019-03-21,724189707
2019-03-22,724189707
2019-03-23,724189707
2019-03-24,724189707
2019-03-25,724189707
2019-03-26,724189707
2019-03-27,724189707
2019-03-28,724189707
2019-03-29,724189707
2019-03-30,724189707
2019-03-31,724189707
2019-04-01,724189707
2019-04-02,724189707
2019-04-03,724189707
2019-04-04,724189707
2019-04-05,724189707
2019-04-06,724189707
2019-04-07,724189707
2019-04-08,724189707
2019-04-09,724189707
2019-04-10,753852355
2019-04-11,753852355
2019-04-12,753852355
2019-04-13,753852355
2019-04-14,753852355
2019-04-15,753852355
2019-04-16,753852355
2019-04-17,753852355
2019-04-18,753852355
2019-04-19,753852355
2019-04-20,753852355
2019-04-21,753852355
2019-04-22,753852355
2019-04-23,753852355
2019-04-24,753852355
2019-04-25,753852355
2019-04-26,753852355
2019-04-27,753852355
2019-04-28,753852355
2019-04-29,785139468
2019-04-30,785139468
2019-05-01,785139468
2019-05-02,785139468
2019-05-03,785139468
2019-05-04,785139468
2019-05-05,785139468
2019-05-06,785139468
2019-05-07,785139468
2019-05-08,785139468
2019-05-09,785139468
2019-05-10,785139468
2019-05-11,785139468
2019-05-12,785139468
2019-05-13,785139468
2019-05-14,785139468
2019-05-15,785139468
2019-05-16,785139468
2019-05-17,817047150
2019-05-18,817047150
2019-05-19,817047150
2019-05-20,817047150
2019-05-21,817047150
2019-05-22,817047150
2019-05-23,817047150
2019-05-24,817047150
2019-05-25,817047150
2019-05-26,817047150
2019-05-27,817047150
2019-05-28,817047150
2019-05-29,817047150
2019-05-30,817047150
2019-05-31,817047150
2019-06-01,817047150
2019-06-02,817047150
2019-06-03,817047150
2019-06-04,817047150
2019-06-05,817047150
2019-06-06,817047150
2019-06-07,817047150
2019-06-08,817047150
2019-06-09,852544526
2019-06-10,852544526
2019-06-11,852544526
2019-06-12,852544526
2019-06-13,852544526
2019-06-14,852544526
2019-06-15,852544526
2019-06-16,852544526
2019-06-17,852544526
2019-06-18,852544526
2019-06-19,852544526
2019-06-20,852544526
2019-06-21,852544526
2019-06-22,852544526
2019-06-23,852544526
2019-06-24,852544526
2019-06-25,852544526
2019-06-26,852544526
2019-06-27,852544526
2019-06-28,852544526
2019-06-29,852544526
2019-06-30,891542527
2019-07-01,891542527
2019-07-02,891542527
2019-07-03,891542527
2019-07-04,891542527
2019-07-05,891542527
2019-07-06,891542527
2019-07-07,891542527
2019-07-08,891542527
2019-07-09,891542527
2019-07-10,891542527
2019-07-11,891542527
2019-07-12,891542527
2019-07-13,891542527
2019-07-14,891542527
2019-07-15,891542527
2019-07-16,891542527
2019-07-17,891542527
2019-07-18,932637189
2019-07-19,932637189
2019-07-20,932637189
2019-07-21,932637189
2019-07-22,932637189
2019-07-23,932637189
2019-07-24,932637189
2019-07-25,932637189
2019-07-26,932637189
2019-07-27,932637189
2019-07-28,932637189
2019-07-29,932637189
2019-07-30,932637189
2019-07-31,932637189
2019-08-01,932637189
2019-08-02,932637189
2019-08-03,932637189
2019-08-04,932637189
2019-08-05,932637189
2019-08-06,932637189
2019-08-07,932637189
2019-08-08,932637189
2019-08-09,974944340
2019-08-10,974944340
2019-08-11,974944340
2019-08-12,974944340
2019-08-13,974944340
2019-08-14,974944340
2019-08-15,974944340
2019-08-16,974944340
2019-08-17,974944340
2019-08-18,974944340
2019-08-19,974944340
2019-08-20,974944340
2019-08-21,974944340
2019-08-22,974944340
2019-08-23,974944340
2019-08-24,974944340
2019-08-24,974944340
2019-08-25,974944340
2019-08-25,974944340
2019-08-26,974944340
2019-08-27,1018410635
2019-08-27,1018410635
2019-08-28,1018410635
2019-08-29,1018410635
2019-08-30,1018410635
2019-08-31,1018410635
2019-09-01,1018410635
2019-09-02,1018410635
2019-09-03,1018410635
2019-09-04,1018410635
2019-09-05,1018410635
2019-09-06,1018410635
2019-09-07,1018410635
2019-09-08,1018410635
2019-09-09,1018410635
2019-09-10,1018410635
2019-09-11,1018410635
2019-09-12,1018410635
2019-09-13,1018410635
2019-09-14,1018410635
2019-09-15,1018410635
2019-09-16,1018410635
2019-09-17,1057747679
2019-09-18,1057747679
2019-09-19,1057747679
2019-09-20,1057747679
2019-09-21,1057747679
2019-09-22,1057747679
2019-09-23,1057747679
2019-09-24,1057747679
2019-09-25,1057747679
2019-09-26,1057747679
2019-09-27,1057747679
2019-09-28,1057747679
2019-09-29,1057747679
2019-09-30,1057747679
2019-10-01,1057747679
2019-10-02,1057747679
2019-10-03,1057747679
2019-10-04,1057747679
2019-10-05,1057747679
2019-10-06,1057747679
2019-10-07,1057747679
2019-10-08,1057747679
2019-10-09,1102339997
2019-10-10,1102339997
2019-10-11,1102339997
2019-10-12,1102339997
2019-10-13,1102339997
2019-10-14,1102339997
2019-10-15,1102339997
2019-10-16,1102339997
2019-10-17,1102339997
2019-10-18,1102339997
2019-10-19,1102339997
2019-10-20,1102339997
2019-10-21,1102339997
2019-10-22,1102339997
2019-10-23,1102339997
2019-10-24,1102339997
2019-10-25,1102339997
2019-10-26,1102339997
2019-10-27,1102339997
2019-10-28,1102339997
2019-10-29,1102339997
2019-10-30,1150730856
2019-10-31,1150730856
2019-11-01,1150730856
2019-11-02,1150730856
2019-11-03,1150730856
2019-11-04,1150730856
2019-11-05,1150730856
2019-11-06,1150730856
2019-11-07,1150730856
2019-11-08,1150730856
2019-11-09,1150730856
2019-11-10,1150730856
2019-11-11,1150730856
2019-11-12,1150730856
2019-11-13,1150730856
2019-11-14,1150730856
2019-11-15,1150730856
2019-11-16,1150730856
2019-11-17,1150730856
2019-11-18,1150730856
2019-11-19,1204264880
2019-11-20,1204264880
2019-11-21,1204264880
2019-11-22,1204264880
2019-11-23,1204264880
2019-11-24,1204264880
2019-11-25,1204264880
2019-11-26,1204264880
2019-11-27,1204264880
2019-11-28,1204264880
2019-11-29,1204264880
2019-11-30,1204264880
2019-12-01,1204264880
2019-12-02,1204264880
2019-12-03,1204264880
2019-12-04,1204264880
2019-12-05,1204264880
2019-12-06,1204264880
2019-12-07,1204264880
2019-12-08,1204264880
2019-12-09,1204264880
2019-12-10,1258925108
2019-12-11,1258925108
2019-12-12,1258925108
2019-12-13,1258925108
2019-12-14,1258925108
2019-12-15,1258925108
2019-12-16,1258925108
2019-12-17,1258925108
2019-12-18,1258925108
2019-12-19,1258925108
2019-12-20,1258925108
2019-12-21,1258925108
2019-12-22,1258925108
2019-12-23,1258925108
2019-12-24,1258925108
2019-12-25,1258925108
2019-12-26,1258925108
2019-12-27,1258925108
2019-12-28,1258925108
2019-12-29,1258925108
2019-12-30,1258925108
2019-12-31,1258925108
2020-01-01,1258925108
2020-01-02,1316515391
2020-01-03,1316515391
2020-01-04,1316515391
2020-01-05,1316515391
2020-01-06,1316515391
2020-01-07,1316515391
2020-01-08,1316515391
2020-01-09,1316515391
2020-01-10,1316515391
2020-01-11,1316515391
2020-01-12,1316515391
2020-01-13,1316515391
2020-01-14,1316515391
2020-01-15,1316515391
2020-01-16,1316515391
2020-01-17,1316515391
2020-01-18,1316515391
2020-01-19,1316515391
2020-01-20,1316515391
2020-01-21,1316515391
2020-01-22,1316515391
2020-01-23,1377591953
2020-01-24,1377591953
2020-01-25,1377591953
2020-01-26,1377591953
