date_obj,White%20full%20helm price
2015-11-21,28824
2015-11-22,28824
2015-11-23,28824
2015-11-24,28824
2015-11-25,28824
2015-11-26,28824
2015-11-27,28824
2015-11-28,28824
2015-11-29,28824
2015-11-30,28824
2015-12-01,28824
2015-12-02,28824
2015-12-03,28824
2015-12-04,28824
2015-12-05,28824
2015-12-06,28824
2015-12-07,27412
2015-12-08,27412
2015-12-09,27412
2015-12-10,27412
2015-12-11,27412
2015-12-13,27412
2015-12-14,27412
2015-12-15,27412
2015-12-16,27412
2015-12-17,27412
2015-12-18,27412
2015-12-19,27412
2015-12-20,27412
2015-12-21,27412
2015-12-22,27412
2015-12-23,26075
2015-12-24,26075
2015-12-25,26075
2015-12-26,26075
2015-12-27,26075
2015-12-28,26075
2015-12-29,26075
2015-12-30,26075
2015-12-31,26075
2016-01-01,26075
2016-01-02,26075
2016-01-03,26075
2016-01-04,26075
2016-01-05,26075
2016-01-06,25015
2016-01-07,25015
2016-01-08,25015
2016-01-09,25015
2016-01-10,25015
2016-01-11,25015
2016-01-12,25015
2016-01-13,25015
2016-01-14,25015
2016-01-15,25015
2016-01-16,25015
2016-01-17,25015
2016-01-18,25015
2016-01-19,23898
2016-01-20,23898
2016-01-21,23898
2016-01-22,23898
2016-01-23,23898
2016-01-24,23898
2016-01-25,23898
2016-01-26,23898
2016-01-27,23898
2016-01-28,23898
2016-01-29,23898
2016-01-30,23898
2016-01-31,23898
2016-02-01,23898
2016-02-02,23898
2016-02-03,23898
2016-02-04,22724
2016-02-05,22724
2016-02-06,22724
2016-02-07,22724
2016-02-08,22724
2016-02-09,22724
2016-02-10,22724
2016-02-11,22724
2016-02-12,22724
2016-02-13,22724
2016-02-14,22724
2016-02-15,22724
2016-02-16,22724
2016-02-17,22724
2016-02-18,22724
2016-02-19,21612
2016-02-20,21612
2016-02-21,21612
2016-02-22,21612
2016-02-23,21612
2016-02-24,21612
2016-02-25,21612
2016-02-26,21612
2016-02-27,21612
2016-02-28,21612
2016-02-29,21612
2016-03-01,21612
2016-03-02,21612
2016-03-03,20586
2016-03-04,20586
2016-03-05,20586
2016-03-06,20586
2016-03-07,20586
2016-03-08,20586
2016-03-09,20586
2016-03-10,20586
2016-03-11,20586
2016-03-12,20586
2016-03-13,20586
2016-03-14,19588
2016-03-15,19588
2016-03-16,19588
2016-03-17,19588
2016-03-18,19588
2016-03-19,19588
2016-03-20,19588
2016-03-21,19588
2016-03-22,19588
2016-03-23,19588
2016-03-24,19588
2016-03-25,18631
2016-03-26,18631
2016-03-27,18631
2016-03-28,18631
2016-03-29,18631
2016-03-30,18631
2016-03-31,18631
2016-04-01,18631
2016-04-02,18631
2016-04-03,18631
2016-04-04,18631
2016-04-05,18631
2016-04-06,17718
2016-04-07,17718
2016-04-08,17718
2016-04-09,17718
2016-04-10,17718
2016-04-11,17718
2016-04-12,17718
2016-04-13,17718
2016-04-14,17718
2016-04-15,17718
2016-04-16,17718
2016-04-17,17718
2016-04-18,16851
2016-04-19,16851
2016-04-20,16851
2016-04-21,16851
2016-04-22,16851
2016-04-23,16851
2016-04-24,16851
2016-04-25,16851
2016-04-26,16851
2016-04-27,16851
2016-04-28,16028
2016-04-29,16028
2016-04-30,16028
2016-05-01,16028
2016-05-02,16028
2016-05-03,16028
2016-05-04,16028
2016-05-05,16028
2016-05-06,16028
2016-05-07,16028
2016-05-08,15253
2016-05-09,15253
2016-05-10,15253
2016-05-11,15253
2016-05-12,15253
2016-05-13,15253
2016-05-14,15253
2016-05-15,15253
2016-05-16,15253
2016-05-17,15253
2016-05-18,15253
2016-05-19,14628
2016-05-22,14628
2016-05-23,14628
2016-05-24,14628
2016-05-25,14628
2016-05-26,14628
2016-05-27,14628
2016-05-28,14628
2016-05-29,14628
2016-05-30,14628
2016-05-31,14628
2016-06-01,14628
2016-06-02,13902
2016-06-03,13902
2016-06-04,13902
2016-06-05,13902
2016-06-06,13902
2016-06-07,13902
2016-06-08,13902
2016-06-09,13902
2016-06-10,13902
2016-06-11,13902
2016-06-12,13902
2016-06-13,13902
2016-06-14,13902
2016-06-15,13902
2016-06-16,13257
2016-06-17,13257
2016-06-18,13257
2016-06-19,13257
2016-06-20,13257
2016-06-21,13257
2016-06-22,13257
2016-06-23,13257
2016-06-24,13257
2016-06-25,13257
2016-06-26,13257
2016-06-27,13257
2016-06-28,13257
2016-06-29,13257
2016-06-30,13257
2016-07-01,12647
2016-07-02,12647
2016-07-03,12647
2016-07-04,12647
2016-07-05,12647
2016-07-06,12014
2016-07-07,12014
2016-07-08,12014
2016-07-09,11413
2016-07-10,11413
2016-07-11,10847
2016-07-12,10847
2016-07-13,10847
2016-07-14,10316
2016-07-15,10316
2016-07-16,10316
2016-07-17,10316
2016-07-18,9800
2016-07-24,9339
2016-07-25,9339
2016-07-26,9339
2016-07-27,8872
2016-07-28,8872
2016-07-29,8872
2016-07-30,8872
2016-07-31,8872
2016-08-01,8432
2016-08-02,8432
2016-08-03,8432
2016-08-04,8432
2016-08-05,8432
2016-08-06,8010
2016-08-07,8010
2016-08-08,8010
2016-08-09,8010
2016-08-10,8010
2016-08-11,7612
2016-08-12,7612
2016-08-13,7612
2016-08-14,7612
2016-08-15,7612
2016-08-16,7235
2016-08-17,7235
2016-08-18,7235
2016-08-19,7235
2016-08-20,7235
2016-08-21,7235
2016-08-22,6873
2016-08-23,6873
2016-08-24,6873
2016-08-25,6873
2016-08-26,6873
2016-08-28,6535
2016-08-31,6535
2016-09-01,6535
2016-09-02,6535
2016-09-03,6213
2016-09-04,6213
2016-09-05,6213
2016-09-06,6213
2016-09-07,6213
2016-09-08,6213
2016-09-09,5910
2016-09-10,5910
2016-09-11,5910
2016-09-12,5910
2016-09-13,5910
2016-09-14,5910
2016-09-15,5614
2016-09-16,5614
2016-09-17,5614
2016-09-18,5614
2016-09-19,5614
2016-09-20,5614
2016-09-21,5336
2016-09-22,5336
2016-09-23,5336
2016-09-24,5336
2016-09-25,5336
2016-09-26,5336
2016-09-27,5085
2016-09-28,5085
2016-09-29,5085
2016-09-30,5085
2016-10-01,5085
2016-10-02,5085
2016-10-03,5085
2016-10-04,4830
2016-10-05,4830
2016-10-06,4830
2016-10-07,4830
2016-10-08,4830
2016-10-09,4830
2016-10-10,4830
2016-10-11,4634
2016-10-12,4634
2016-10-13,4634
2016-10-14,4634
2016-10-15,4634
2016-10-16,4634
2016-10-17,4496
2016-10-18,4496
2016-10-19,4496
2016-10-20,4496
2016-10-21,4496
2016-10-22,4496
2016-10-23,4496
2016-10-24,4274
2016-10-25,4274
2016-10-26,4274
2016-10-27,4274
2016-10-28,4274
2016-10-29,4274
2016-10-30,4274
2016-10-31,4060
2016-11-01,4060
2016-11-02,4060
2016-11-03,4060
2016-11-04,4060
2016-11-05,4060
2016-11-06,4060
2016-11-07,3864
2016-11-08,3864
2016-11-09,3864
2016-11-10,3864
2016-11-11,3864
2016-11-12,3864
2016-11-13,3864
2016-11-14,3852
2016-12-08,3596
2016-12-09,3596
2016-12-10,3448
2016-12-11,3448
2016-12-12,3448
2016-12-13,3448
2016-12-14,3448
2016-12-15,3433
2016-12-16,3433
2016-12-17,3433
2016-12-18,3433
2016-12-19,3433
2016-12-20,3433
2016-12-21,3371
2016-12-22,3371
2016-12-23,3371
2016-12-24,3371
2016-12-25,3371
2016-12-26,3371
2016-12-27,3317
2016-12-28,3317
2016-12-29,3317
2016-12-30,3317
2016-12-31,3317
2017-01-01,3317
2017-01-02,3295
2017-01-03,3295
2017-01-04,3295
2017-01-05,3295
2017-01-06,3295
2017-01-07,3295
2017-01-08,3260
2017-01-09,3260
2017-01-10,3260
2017-01-11,3260
2017-01-12,3260
2017-01-13,3260
2017-01-14,3305
2017-01-15,3305
2017-01-16,3305
2017-01-17,3305
2017-01-18,3305
2017-01-19,3355
2017-01-20,3355
2017-01-21,3355
2017-01-22,3355
2017-01-27,3342
2017-01-28,3342
2017-01-29,3342
2017-01-30,3342
2017-01-31,3238
2017-02-01,3238
2017-02-02,3238
2017-02-03,3238
2017-02-04,3238
2017-02-05,3238
2017-02-06,3230
2017-02-07,3230
2017-02-08,3230
2017-02-09,3230
2017-02-10,3230
2017-02-11,3077
2017-02-12,3077
2017-02-13,3077
2017-02-14,3077
2017-02-15,3077
2017-02-16,3077
2017-02-18,2964
2017-02-19,2964
2017-02-20,2964
2017-02-21,2964
2017-02-22,2964
2017-02-23,2899
2017-02-24,2899
2017-02-25,2899
2017-02-26,2899
2017-02-27,2899
2017-02-28,2907
2017-03-01,2907
2017-03-02,2907
2017-03-03,2907
2017-03-04,2907
2017-03-05,2907
2017-03-06,2891
2017-03-07,2891
2017-03-08,2891
2017-03-09,2891
2017-03-10,2891
2017-03-11,2891
2017-03-12,2951
2017-03-13,2951
2017-03-14,2951
2017-03-15,2951
2017-03-16,2951
2017-03-17,2970
2017-03-18,2970
2017-03-19,2970
2017-03-20,2970
2017-03-21,2970
2017-03-22,3012
2017-03-23,3012
2017-03-24,3012
2017-03-25,3012
2017-03-26,3012
2017-03-27,3012
2017-03-28,3034
2017-03-29,3034
2017-03-30,3034
2017-03-31,3034
2017-04-01,3034
2017-04-02,3034
2017-04-03,3024
2017-04-04,3024
2017-04-12,2974
2017-04-13,2974
2017-04-14,2974
2017-04-15,2974
2017-04-16,2968
2017-04-17,2968
2017-04-18,2968
2017-04-19,2968
2017-04-20,2968
2017-04-21,2968
2017-04-22,2942
2017-04-23,2942
2017-04-24,2942
2017-04-25,2942
2017-04-26,2942
2017-04-27,2942
2017-04-28,2989
2017-04-29,2989
2017-04-30,2989
2017-05-01,2989
2017-05-02,2989
2017-05-03,2989
2017-05-04,2958
2017-05-05,2958
2017-05-06,2958
2017-05-07,2958
2017-05-08,2958
2017-05-09,2896
2017-05-10,2896
2017-05-11,2896
2017-05-12,2896
2017-05-13,2896
2017-05-14,2896
2017-05-15,2925
2017-05-16,2925
2017-05-17,2925
2017-05-18,2925
2017-05-19,2925
2017-05-20,2838
2017-05-21,2838
2017-05-22,2838
2017-05-23,2838
2017-05-24,2838
2017-05-25,2838
2017-05-26,2742
2017-05-27,2742
2017-05-28,2742
2017-05-29,2742
2017-05-30,2742
2017-05-31,2742
2017-06-01,2728
2017-06-02,2728
2017-06-03,2728
2017-06-06,2774
2017-06-07,2774
2017-06-08,2774
2017-06-09,2774
2017-06-10,2774
2017-06-11,2717
2017-06-12,2717
2017-06-13,2717
2017-06-14,2717
2017-06-15,2717
2017-06-16,2717
2017-06-17,2726
2017-06-18,2726
2017-06-19,2726
2017-06-20,2726
2017-06-21,2726
2017-06-22,2726
2017-06-23,2700
2017-06-24,2700
2017-06-25,2700
2017-06-26,2700
2017-06-27,2700
2017-06-28,2770
2017-06-29,2770
2017-06-30,2770
2017-07-01,2770
2017-07-02,2770
2017-07-03,2770
2017-07-04,2748
2017-07-05,2748
2017-07-06,2748
2017-07-07,2748
2017-07-08,2748
2017-07-13,2740
2017-07-14,2740
2017-07-15,2740
2017-07-16,2740
2017-07-17,2726
2017-07-18,2726
2017-07-19,2726
2017-07-20,2726
2017-07-21,2726
2017-07-22,2726
2017-07-23,2776
2017-07-24,2776
2017-07-25,2776
2017-07-26,2776
2017-07-27,2776
2017-07-28,2785
2017-07-29,2785
2017-07-30,2785
2017-07-31,2785
2017-08-01,2785
2017-08-02,2806
2017-08-03,2806
2017-08-04,2806
2017-08-05,2806
2017-08-06,2806
2017-08-09,2815
2017-08-10,2815
2017-08-11,2815
2017-08-12,2815
2017-08-13,2815
2017-08-14,2815
2017-08-15,2762
2017-08-16,2762
2017-08-17,2762
2017-08-18,2762
2017-08-19,2762
2017-08-20,2762
2017-08-21,2762
2017-08-22,2765
2017-08-23,2765
2017-08-24,2765
2017-08-25,2765
2017-08-26,2765
2017-08-27,2765
2017-08-28,2765
2017-08-29,2715
2017-08-30,2715
2017-08-31,2715
2017-09-01,2715
2017-09-02,2715
2017-09-03,2715
2017-09-04,2715
2017-09-05,2649
2017-09-06,2649
2017-09-07,2649
2017-09-08,2649
2017-09-09,2649
2017-09-10,2649
2017-09-11,2649
2017-09-12,2617
2017-09-13,2617
2017-09-14,2617
2017-09-15,2617
2017-09-16,2617
2017-09-17,2531
2017-09-18,2531
2017-09-19,2531
2017-09-20,2531
2017-09-21,2531
2017-09-22,2531
2017-09-23,2531
2017-09-24,2531
2017-09-25,2557
2017-09-26,2557
2017-09-27,2557
2017-09-28,2557
2017-09-29,2557
2017-09-30,2557
2017-10-01,2557
2017-10-02,2557
2017-10-03,2534
2017-10-04,2534
2017-10-05,2534
2017-10-06,2534
2017-10-07,2534
2017-10-08,2534
2017-10-09,2534
2017-10-10,2534
2017-10-11,2552
2017-10-12,2552
2017-10-13,2552
2017-10-14,2552
2017-10-15,2552
2017-10-16,2552
2017-10-17,2552
2017-10-18,2518
2017-10-19,2518
2017-10-20,2518
2017-10-21,2518
2017-10-22,2518
2017-10-23,2518
2017-10-24,2518
2017-10-25,2518
2017-10-26,2498
2017-10-27,2498
2017-10-28,2498
2017-10-29,2498
2017-10-30,2498
2017-10-31,2498
2017-11-01,2498
2017-11-02,2498
2017-11-03,2526
2017-11-04,2526
2017-11-05,2526
2017-11-06,2526
2017-11-07,2526
2017-11-08,2526
2017-11-09,2526
2017-11-10,2484
2017-11-11,2484
2017-11-12,2484
2017-11-13,2484
2017-11-14,2484
2017-11-15,2484
2017-11-16,2484
2017-11-17,2562
2017-11-18,2562
2017-11-19,2562
2017-11-20,2562
2017-11-21,2562
2017-11-22,2562
2017-11-23,2562
2017-11-24,2490
2017-11-25,2490
2017-11-26,2490
2017-11-27,2490
2017-11-28,2490
2017-11-29,2490
2017-11-30,2490
2017-12-01,2493
2017-12-02,2493
2017-12-03,2493
2017-12-04,2493
2017-12-05,2493
2017-12-06,2493
2017-12-07,2493
2017-12-08,2577
2017-12-09,2577
2017-12-10,2577
2017-12-11,2577
2017-12-12,2577
2017-12-13,2577
2017-12-14,2539
2017-12-15,2539
2017-12-16,2539
2017-12-17,2539
2017-12-18,2539
2017-12-19,2448
2017-12-20,2448
2017-12-21,2448
2017-12-22,2448
2017-12-23,2448
2017-12-24,2448
2017-12-25,2448
2017-12-26,2454
2017-12-27,2454
2017-12-28,2454
2017-12-29,2454
2017-12-30,2454
2017-12-31,2454
2018-01-01,2438
2018-01-02,2438
2018-01-03,2438
2018-01-04,2438
2018-01-05,2438
2018-01-06,2403
2018-01-07,2403
2018-01-08,2403
2018-01-09,2403
2018-01-10,2403
2018-01-11,2403
2018-01-12,2360
2018-01-13,2360
2018-01-14,2360
2018-01-15,2360
2018-01-16,2360
2018-01-17,2349
2018-01-18,2349
2018-01-19,2349
2018-01-20,2349
2018-01-21,2349
2018-01-22,2349
2018-01-23,2381
2018-01-24,2381
2018-01-25,2381
2018-01-26,2381
2018-01-27,2374
2018-01-28,2374
2018-01-29,2374
2018-01-30,2303
2018-02-01,2303
2018-02-02,2303
2018-02-03,2255
2018-02-04,2255
2018-02-05,2255
2018-02-06,2255
2018-02-07,2218
2018-02-08,2218
2018-02-09,2218
2018-02-10,2218
2018-02-11,2259
2018-02-12,2259
2018-02-13,2259
2018-02-14,2259
2018-02-15,2318
2018-02-16,2318
2018-02-17,2318
2018-02-18,2318
2018-02-19,2270
2018-02-20,2270
2018-02-21,2270
2018-02-22,2270
2018-02-23,2286
2018-02-24,2286
2018-02-25,2286
2018-02-26,2269
2018-02-27,2269
2018-02-28,2269
2018-03-01,2269
2018-03-02,2255
2018-03-03,2255
2018-03-04,2255
2018-03-05,2341
2018-03-06,2341
2018-03-07,2341
2018-03-08,2341
2018-03-09,2398
2018-03-10,2398
2018-03-11,2398
2018-03-12,2422
2018-03-13,2422
2018-03-14,2422
2018-03-15,2422
2018-03-16,2422
2018-03-17,2307
2018-03-18,2307
2018-03-19,2307
2018-03-20,2307
2018-03-21,2263
2018-03-23,2263
2018-03-24,2263
2018-03-26,2315
2018-03-27,2315
2018-03-28,2315
2018-03-29,2311
2018-03-30,2311
2018-03-31,2311
2018-04-01,2311
2018-04-02,2311
2018-04-03,2399
2018-04-04,2399
2018-04-05,2399
2018-04-06,2399
2018-04-08,2442
2018-04-09,2442
2018-04-10,2442
2018-04-11,2442
2018-04-12,2477
2018-04-13,2477
2018-04-14,2477
2018-04-16,2496
2018-04-17,2496
2018-04-18,2496
2018-04-19,2496
2018-04-20,2496
2018-04-21,2576
2018-04-22,2576
2018-04-23,2576
2018-04-24,2576
2018-04-25,2576
2018-04-26,2476
2018-04-27,2476
2018-04-28,2476
2018-04-29,2476
2018-04-30,2478
2018-05-02,2478
2018-05-03,2478
2018-05-04,2478
2018-05-05,2505
2018-05-06,2505
2018-05-07,2505
2018-05-08,2505
2018-05-09,2394
2018-05-10,2394
2018-05-11,2394
2018-05-12,2324
2018-05-13,2324
2018-05-14,2324
2018-05-15,2324
2018-05-16,2329
2018-05-17,2329
2018-05-18,2329
2018-05-19,2266
2018-05-20,2266
2018-05-21,2266
2018-05-22,2266
2018-05-23,2249
2018-05-24,2249
2018-05-25,2249
2018-05-26,2249
2018-05-27,2255
2018-05-28,2255
2018-05-29,2255
2018-05-30,2255
2018-05-31,2290
2018-06-01,2290
2018-06-02,2290
2018-06-03,2290
2018-06-04,2366
2018-06-05,2366
2018-06-06,2366
2018-06-07,2366
2018-06-08,2344
2018-06-09,2344
2018-06-10,2344
2018-06-11,2344
2018-06-12,2317
2018-06-13,2317
2018-06-14,2317
2018-06-15,2317
2018-06-16,2382
2018-06-17,2382
2018-06-18,2382
2018-06-19,2382
2018-06-20,2382
2018-06-21,2390
2018-06-22,2390
2018-06-23,2390
2018-06-24,2390
2018-06-25,2344
2018-06-26,2344
2018-06-27,2344
2018-06-28,2344
2018-06-29,2344
2018-06-30,2344
2018-07-01,2344
2018-07-02,2344
2018-07-03,2344
2018-07-04,2344
2018-07-05,2404
2018-07-06,2404
2018-07-07,2404
2018-07-08,2404
2018-07-09,2364
2018-07-10,2364
2018-07-11,2364
2018-07-12,2364
2018-07-13,2364
2018-07-14,2390
2018-07-15,2390
2018-07-16,2390
2018-07-17,2359
2018-07-18,2359
2018-07-19,2359
2018-07-20,2359
2018-07-21,2363
2018-07-22,2363
2018-07-23,2396
2018-07-24,2396
2018-07-25,2396
2018-07-26,2396
2018-07-27,2424
2018-07-28,2424
2018-07-29,2424
2018-07-30,2428
2018-07-31,2428
2018-08-01,2428
2018-08-02,2500
2018-08-03,2500
2018-08-04,2500
2018-08-05,2539
2018-08-06,2539
2018-08-07,2539
2018-08-08,2470
2018-08-09,2470
2018-08-10,2470
2018-08-11,2405
2018-08-12,2405
2018-08-14,2355
2018-08-16,2355
2018-08-17,2427
2018-08-18,2427
2018-08-19,2427
2018-08-20,2425
2018-08-21,2425
2018-08-22,2425
2018-08-23,2425
2018-08-24,2513
2018-08-25,2513
2018-08-26,2513
2018-08-27,2518
2018-08-28,2518
2018-08-29,2518
2018-08-30,2538
2018-08-31,2538
2018-09-01,2578
2018-09-02,2578
2018-09-03,2578
2018-09-04,2566
2018-09-05,2566
2018-09-06,2566
2018-09-07,2439
2018-09-08,2439
2018-09-09,2439
2018-09-10,2352
2018-09-11,2352
2018-09-12,2352
2018-09-13,2352
2018-09-14,2317
2018-09-15,2317
2018-09-16,2317
2018-09-17,2229
2018-09-18,2229
2018-09-19,2229
2018-09-20,2119
2018-09-21,2119
2018-09-22,2119
2018-09-23,2065
2018-09-24,2065
2018-09-25,2065
2018-09-26,2074
2018-09-27,2074
2018-09-28,2074
2018-09-29,2074
2018-09-30,2078
2018-10-02,2078
2018-10-03,2025
2018-10-04,2025
2018-10-05,2025
2018-10-06,2025
2018-10-07,1958
2018-10-08,1958
2018-10-09,1958
2018-10-10,1958
2018-10-11,1942
2018-10-12,1942
2018-10-13,1942
2018-10-14,1900
2018-10-15,1900
2018-10-16,1900
2018-10-17,1882
2018-10-18,1882
2018-10-19,1821
2018-10-20,1821
2018-10-21,1821
2018-10-22,1759
2018-10-23,1759
2018-10-24,1759
2018-10-25,1761
2018-10-26,1761
2018-10-27,1761
2018-10-28,1769
2018-10-29,1769
2018-10-30,1769
2018-10-31,1839
2018-11-01,1839
2018-11-03,1913
2018-11-04,1954
2018-11-05,2023
2018-11-06,2023
2018-11-07,2034
2018-11-08,2034
2018-11-09,2049
2018-11-10,2049
2018-11-11,2044
2018-11-12,2044
2018-11-13,2078
2018-11-14,2078
2018-11-15,2013
2018-11-16,2013
2018-11-17,1956
2018-11-18,1956
2018-11-19,1937
2018-11-20,1937
2018-11-21,1942
2018-11-22,1942
2018-11-23,1959
2018-11-24,1959
2018-11-25,1922
2018-11-26,1922
2018-11-27,1922
2018-11-28,1884
2018-11-29,1884
2018-12-01,1817
2018-12-02,1817
2018-12-03,1817
2018-12-04,1739
2018-12-05,1739
2018-12-07,1741
2018-12-09,1684
2018-12-10,1684
2018-12-11,1684
2018-12-13,1651
2018-12-14,1651
2018-12-15,1598
2018-12-16,1598
2018-12-17,1598
2018-12-18,1561
2018-12-19,1561
2018-12-20,1561
2018-12-21,1561
2018-12-22,1508
2018-12-23,1508
2018-12-24,1508
2018-12-25,1502
2018-12-26,1502
2018-12-27,1502
2018-12-28,1502
2018-12-29,1483
2018-12-30,1483
2018-12-31,1483
2019-01-01,1483
2019-01-02,1472
2019-01-03,1472
2019-01-04,1472
2019-01-05,1489
2019-01-06,1489
2019-01-08,1517
2019-01-10,1517
2019-01-11,1490
2019-01-12,1490
2019-01-13,1490
2019-01-14,1536
2019-01-15,1536
2019-01-16,1536
2019-01-17,1536
2019-01-18,1513
2019-01-19,1513
2019-01-20,1513
2019-01-21,1584
2019-01-22,1584
2019-01-23,1584
2019-01-24,1602
2019-01-25,1602
2019-01-26,1602
2019-01-27,1602
2019-01-28,1609
2019-01-29,1609
2019-01-30,1609
2019-01-31,1609
2019-02-01,1586
2019-02-02,1586
2019-02-03,1586
2019-02-04,1586
2019-02-05,1568
2019-02-06,1568
2019-02-07,1568
2019-02-08,1568
2019-02-09,1513
2019-02-10,1513
2019-02-11,1513
2019-02-12,1513
2019-02-13,1524
2019-02-14,1524
2019-02-15,1524
2019-02-16,1524
2019-02-17,1524
2019-02-18,1524
2019-02-19,1524
2019-02-20,1524
2019-02-21,1596
2019-02-22,1596
2019-02-23,1596
2019-02-24,1596
2019-02-25,1616
2019-02-26,1616
2019-02-27,1616
2019-02-28,1616
2019-03-01,1616
2019-03-02,1616
2019-03-03,1616
2019-03-04,1572
2019-03-05,1572
2019-03-06,1572
2019-03-07,1572
2019-03-08,1602
2019-03-09,1602
2019-03-10,1602
2019-03-11,1602
2019-03-12,1635
2019-03-13,1635
2019-03-14,1635
2019-03-15,1635
2019-03-16,1635
2019-03-17,1686
2019-03-18,1686
2019-03-19,1686
2019-03-20,1686
2019-03-21,1609
2019-03-22,1609
2019-03-23,1609
2019-03-24,1609
2019-03-25,1565
2019-03-26,1565
2019-03-27,1565
2019-03-28,1565
2019-03-29,1602
2019-03-30,1602
2019-03-31,1602
2019-04-01,1602
2019-04-02,1602
2019-04-03,1602
2019-04-04,1636
2019-04-05,1636
2019-04-06,1636
2019-04-07,1636
