date_obj,Fiyr%20remains price
2016-08-06,5256
2016-08-07,5256
2016-08-08,5076
2016-08-09,5076
2016-08-10,5076
2016-08-11,5076
2016-08-12,5076
2016-08-13,5076
2016-08-14,5076
2016-08-15,5044
2016-08-16,5044
2016-08-17,5044
2016-08-18,5044
2016-08-19,5044
2016-08-20,5044
2016-08-21,5044
2016-08-22,5044
2016-08-23,4854
2016-08-24,4854
2016-08-25,4854
2016-08-26,4854
2016-08-28,4854
2016-08-31,4854
2016-09-01,4750
2016-09-02,4750
2016-09-03,4750
2016-09-04,4750
2016-09-05,4750
2016-09-06,4750
2016-09-07,4750
2016-09-08,4750
2016-09-09,4750
2016-09-10,4750
2016-09-11,4704
2016-09-12,4704
2016-09-13,4704
2016-09-14,4704
2016-09-15,4704
2016-09-16,4704
2016-09-17,4704
2016-09-18,4704
2016-09-19,4704
2016-09-20,4704
2016-09-21,4740
2016-09-22,4740
2016-09-23,4740
2016-09-24,4740
2016-09-25,4740
2016-09-26,4740
2016-09-27,4740
2016-09-28,4740
2016-09-29,4740
2016-09-30,4740
2016-10-01,4824
2016-10-02,4824
2016-10-03,4824
2016-10-04,4824
2016-10-05,4824
2016-10-06,4824
2016-10-07,4824
2016-10-08,4824
2016-10-09,4824
2016-10-10,4824
2016-10-11,4824
2016-10-12,4834
2016-10-13,4834
2016-10-14,4834
2016-10-15,4834
2016-10-16,4834
2016-10-17,4834
2016-10-18,4834
2016-10-19,4834
2016-10-20,4834
2016-10-21,4834
2016-10-22,4834
2016-10-23,4850
2016-10-24,4850
2016-10-25,4850
2016-10-26,4850
2016-10-27,4850
2016-10-28,4850
2016-10-29,4850
2016-10-30,4850
2016-10-31,4850
2016-11-01,4850
2016-11-02,4850
2016-11-03,4631
2016-11-04,4631
2016-11-05,4631
2016-11-06,4631
2016-11-07,4631
2016-11-08,4631
2016-11-09,4631
2016-11-10,4631
2016-11-11,4631
2016-11-12,4631
2016-11-13,4608
2016-11-14,4608
2016-11-15,4608
2016-12-07,4301
2016-12-08,4301
2016-12-09,4301
2016-12-10,4301
2016-12-11,4301
2016-12-12,4301
2016-12-13,4301
2016-12-14,4085
2016-12-15,4085
2016-12-16,4085
2016-12-17,4085
2016-12-18,4085
2016-12-19,4085
2016-12-20,4085
2016-12-21,4085
2016-12-22,4085
2016-12-23,4085
2016-12-24,4085
2016-12-25,3952
2016-12-26,3952
2016-12-27,3952
2016-12-28,3952
2016-12-29,3952
2016-12-30,3952
2016-12-31,3952
2017-01-01,3952
2017-01-02,3952
2017-01-03,3819
2017-01-04,3819
2017-01-05,3819
2017-01-06,3819
2017-01-07,3819
2017-01-08,3819
2017-01-09,3819
2017-01-10,3819
2017-01-11,3819
2017-01-12,3983
2017-01-13,3983
2017-01-14,3983
2017-01-15,3983
2017-01-16,3983
2017-01-17,3983
2017-01-18,3983
2017-01-19,4182
2017-01-20,4182
2017-01-21,4182
2017-01-22,4182
2017-01-23,4182
2017-01-27,4313
2017-01-28,4313
2017-01-29,4313
2017-01-30,4313
2017-01-31,4313
2017-02-01,4501
2017-02-02,4501
2017-02-03,4501
2017-02-04,4501
2017-02-05,4501
2017-02-06,4501
2017-02-07,4501
2017-02-08,4659
2017-02-09,4659
2017-02-10,4659
2017-02-11,4659
2017-02-12,4659
2017-02-13,4659
2017-02-14,4659
2017-02-15,4733
2017-02-16,4733
2017-02-18,4733
2017-02-19,4733
2017-02-20,4733
2017-02-21,4733
2017-02-22,4836
2017-02-23,4836
2017-02-24,4836
2017-02-25,4836
2017-02-26,4836
2017-02-27,4836
2017-02-28,4836
2017-03-01,4609
2017-03-02,4609
2017-03-03,4609
2017-03-04,4609
2017-03-05,4609
2017-03-06,4609
2017-03-07,4609
2017-03-08,4625
2017-03-09,4625
2017-03-10,4625
2017-03-11,4625
2017-03-12,4625
2017-03-13,4625
2017-03-14,4857
2017-03-15,4857
2017-03-16,4857
2017-03-17,4857
2017-03-18,4857
2017-03-19,4857
2017-03-20,4857
2017-03-21,5056
2017-03-22,5056
2017-03-23,5056
2017-03-24,5056
2017-03-25,5056
2017-03-26,5056
2017-03-27,5056
2017-03-28,5056
2017-03-29,4923
2017-03-30,4923
2017-03-31,4923
2017-04-01,4923
2017-04-02,4923
2017-04-03,4923
2017-04-04,4923
2017-04-12,4686
2017-04-13,4596
2017-04-14,4596
2017-04-15,4596
2017-04-16,4596
2017-04-17,4596
2017-04-18,4596
2017-04-19,4596
2017-04-20,4618
2017-04-21,4618
2017-04-22,4618
2017-04-23,4618
2017-04-24,4618
2017-04-25,4618
2017-04-26,4618
2017-04-27,4417
2017-04-28,4417
2017-04-29,4417
2017-04-30,4417
2017-05-01,4417
2017-05-02,4417
2017-05-03,4417
2017-05-04,4277
2017-05-05,4277
2017-05-06,4277
2017-05-07,4277
2017-05-08,4277
2017-05-09,4277
2017-05-10,4222
2017-05-11,4222
2017-05-12,4222
2017-05-13,4222
2017-05-14,4222
2017-05-15,4222
2017-05-16,4222
2017-05-17,4068
2017-05-18,4068
2017-05-19,4068
2017-05-20,4068
2017-05-21,4068
2017-05-22,4068
2017-05-23,4068
2017-05-24,3984
2017-05-25,3984
2017-05-26,3984
2017-05-27,3984
2017-05-28,3984
2017-05-29,3984
2017-05-30,3984
2017-05-31,4004
2017-06-01,4004
2017-06-02,4004
2017-06-03,4004
2017-06-04,4004
2017-06-05,4004
2017-06-06,4004
2017-06-07,3891
2017-06-08,3891
2017-06-09,3891
2017-06-10,3891
2017-06-11,3891
2017-06-12,3891
2017-06-13,3891
2017-06-14,3760
2017-06-15,3760
2017-06-16,3760
2017-06-17,3760
2017-06-18,3760
2017-06-19,3760
2017-06-20,3760
2017-06-21,3760
2017-06-22,3760
2017-06-23,3576
2017-06-24,3576
2017-06-25,3576
2017-06-26,3576
2017-06-27,3576
2017-06-28,3576
2017-06-29,3576
2017-06-30,3456
2017-07-01,3456
2017-07-02,3456
2017-07-03,3456
2017-07-04,3456
2017-07-05,3456
2017-07-06,3456
2017-07-07,3456
2017-07-08,3456
2017-07-13,3588
2017-07-14,3588
2017-07-15,3588
2017-07-16,3588
2017-07-17,3678
2017-07-18,3678
2017-07-19,3678
2017-07-20,3678
2017-07-21,3678
2017-07-22,3678
2017-07-23,3678
2017-07-24,3749
2017-07-25,3749
2017-07-26,3749
2017-07-27,3749
2017-07-28,3749
2017-07-29,3749
2017-07-30,3928
2017-07-31,3928
2017-08-01,3928
2017-08-02,3928
2017-08-03,3928
2017-08-04,3928
2017-08-05,3928
2017-08-06,4123
2017-08-09,4123
2017-08-10,4123
2017-08-11,4123
2017-08-12,4123
2017-08-13,4111
2017-08-14,4111
2017-08-15,4111
2017-08-16,4111
2017-08-17,4111
2017-08-18,4111
2017-08-19,4111
2017-08-20,3999
2017-08-21,3999
2017-08-22,3999
2017-08-23,3999
2017-08-24,3999
2017-08-25,3999
2017-08-26,3999
2017-08-27,3799
2017-08-28,3799
2017-08-29,3799
2017-08-30,3799
2017-08-31,3799
2017-09-01,3799
2017-09-02,3799
2017-09-03,3799
2017-09-04,3609
2017-09-05,3609
2017-09-06,3609
2017-09-07,3609
2017-09-08,3609
2017-09-09,3609
2017-09-10,3609
2017-09-11,3428
2017-09-12,3428
2017-09-13,3428
2017-09-14,3428
2017-09-15,3428
2017-09-16,3428
2017-09-17,3428
2017-09-18,3306
2017-09-19,3306
2017-09-20,3306
2017-09-21,3306
2017-09-22,3306
2017-09-23,3306
2017-09-24,3306
2017-09-25,3306
2017-09-26,3348
2017-09-27,3348
2017-09-28,3348
2017-09-29,3348
2017-09-30,3348
2017-10-01,3348
2017-10-02,3348
2017-10-03,3348
2017-10-04,3461
2017-10-05,3461
2017-10-06,3461
2017-10-07,3461
2017-10-08,3461
2017-10-09,3461
2017-10-10,3461
2017-10-11,3520
2017-10-12,3520
2017-10-13,3520
2017-10-14,3520
2017-10-15,3520
2017-10-16,3520
2017-10-17,3520
2017-10-18,3693
2017-10-19,3693
2017-10-20,3693
2017-10-21,3693
2017-10-22,3693
2017-10-23,3693
2017-10-24,3693
2017-10-25,3690
2017-10-26,3690
2017-10-27,3690
2017-10-28,3690
2017-10-29,3690
2017-10-30,3690
2017-10-31,3690
2017-11-01,3690
2017-11-02,3604
2017-11-03,3604
2017-11-04,3604
2017-11-05,3604
2017-11-06,3604
2017-11-07,3604
2017-11-08,3604
2017-11-09,3604
2017-11-10,3504
2017-11-11,3504
2017-11-12,3504
2017-11-13,3504
2017-11-14,3504
2017-11-15,3504
2017-11-16,3504
2017-11-17,3382
2017-11-18,3382
2017-11-19,3382
2017-11-20,3382
2017-11-21,3382
2017-11-22,3382
2017-11-23,3382
2017-11-24,3382
2017-11-25,3530
2017-11-26,3530
2017-11-27,3530
2017-11-28,3530
2017-11-29,3530
2017-11-30,3530
2017-12-01,3530
2017-12-02,3530
2017-12-03,3663
2017-12-04,3663
2017-12-05,3663
2017-12-06,3663
2017-12-07,3663
2017-12-08,3663
2017-12-09,3663
2017-12-10,3602
2017-12-11,3602
2017-12-12,3602
2017-12-13,3602
2017-12-14,3602
2017-12-15,3602
2017-12-16,3602
2017-12-17,3602
2017-12-18,3635
2017-12-19,3635
2017-12-20,3635
2017-12-21,3635
2017-12-22,3635
2017-12-23,3635
2017-12-24,3635
2017-12-25,3635
2017-12-26,3453
2017-12-27,3453
2017-12-28,3453
2017-12-29,3453
2017-12-30,3453
2017-12-31,3453
2018-01-01,3334
2018-01-02,3334
2018-01-03,3334
2018-01-04,3334
2018-01-05,3334
2018-01-06,3334
2018-01-07,3334
2018-01-08,3167
2018-01-09,3167
2018-01-10,3167
2018-01-11,3167
2018-01-12,3167
2018-01-13,3167
2018-01-14,3191
2018-01-15,3191
2018-01-16,3191
2018-01-17,3191
2018-01-18,3191
2018-01-19,3191
2018-01-20,3281
2018-01-21,3281
2018-01-22,3281
2018-01-23,3281
2018-01-24,3445
2018-01-25,3445
2018-01-26,3445
2018-01-27,3445
2018-01-28,3617
2018-01-29,3617
2018-01-30,3617
2018-01-31,3617
2018-02-01,3769
2018-02-02,3769
2018-02-03,3769
2018-02-04,3860
2018-02-05,3860
2018-02-06,3860
2018-02-07,3940
2018-02-08,3940
2018-02-09,3940
2018-02-10,3940
2018-02-11,3849
2018-02-12,3849
2018-02-13,3849
2018-02-14,3849
2018-02-15,3676
2018-02-16,3676
2018-02-17,3676
2018-02-18,3676
2018-02-19,3492
2018-02-20,3492
2018-02-21,3492
2018-02-22,3492
2018-02-23,3357
2018-02-24,3357
2018-02-25,3357
2018-02-26,3357
2018-02-27,3379
2018-02-28,3379
2018-03-01,3379
2018-03-02,3379
2018-03-03,3410
2018-03-04,3410
2018-03-05,3410
2018-03-06,3410
2018-03-07,3337
2018-03-08,3337
2018-03-09,3337
2018-03-10,3337
2018-03-11,3242
2018-03-12,3242
2018-03-13,3242
2018-03-14,3242
2018-03-15,3079
2018-03-16,3079
2018-03-17,3079
2018-03-18,3079
2018-03-20,2976
2018-03-21,2976
2018-03-23,2902
2018-03-24,2902
2018-03-25,2902
2018-03-26,2902
2018-03-27,3045
2018-03-28,3045
2018-03-29,3045
2018-03-30,3045
2018-03-31,3198
2018-04-01,3198
2018-04-02,3198
2018-04-03,3357
2018-04-04,3357
2018-04-05,3357
2018-04-06,3357
2018-04-07,3357
2018-04-08,3416
2018-04-09,3416
2018-04-10,3416
2018-04-11,3416
2018-04-12,3337
2018-04-13,3337
2018-04-14,3337
2018-04-15,3337
2018-04-16,3358
2018-04-17,3358
2018-04-18,3358
2018-04-19,3358
2018-04-20,3346
2018-04-21,3346
2018-04-22,3346
2018-04-23,3346
2018-04-24,3346
2018-04-25,3346
2018-04-26,3346
2018-04-27,3346
2018-04-28,3346
2018-04-29,3444
2018-04-30,3444
2018-05-01,3444
2018-05-02,3444
2018-05-03,3380
2018-05-04,3380
2018-05-05,3380
2018-05-06,3380
2018-05-07,3432
2018-05-08,3432
2018-05-09,3432
2018-05-10,3432
2018-05-11,3355
2018-05-12,3355
2018-05-13,3355
2018-05-14,3355
2018-05-15,3369
2018-05-16,3369
2018-05-17,3369
2018-05-18,3369
2018-05-19,3309
2018-05-20,3309
2018-05-21,3309
2018-05-22,3309
2018-05-23,3269
2018-05-24,3269
2018-05-25,3269
2018-05-26,3269
2018-05-27,3299
2018-05-28,3299
2018-05-29,3299
2018-05-30,3196
2018-05-31,3196
2018-06-01,3196
2018-06-02,3047
2018-06-03,3047
2018-06-04,3047
2018-06-05,3047
2018-06-06,2950
2018-06-07,2950
2018-06-08,2950
2018-06-09,2950
2018-06-10,2808
2018-06-11,2808
2018-06-12,2808
2018-06-13,2669
2018-06-14,2669
2018-06-15,2669
2018-06-16,2669
2018-06-17,2550
2018-06-18,2550
2018-06-19,2550
2018-06-20,2550
2018-06-21,2493
2018-06-22,2493
2018-06-23,2493
2018-06-24,2493
2018-06-25,2437
2018-06-26,2437
2018-06-27,2437
2018-06-28,2437
2018-06-29,2396
2018-06-30,2396
2018-07-01,2396
2018-07-02,2396
2018-07-03,2301
2018-07-04,2301
2018-07-05,2301
2018-07-06,2301
2018-07-07,2221
2018-07-08,2221
2018-07-09,2221
2018-07-10,2221
2018-07-11,2124
2018-07-12,2124
2018-07-13,2124
2018-07-14,2106
2018-07-15,2106
2018-07-16,2106
2018-07-17,2106
2018-07-18,2068
2018-07-19,2068
2018-07-20,2068
2018-07-21,2068
2018-07-22,1977
2018-07-23,1977
2018-07-24,1977
2018-07-25,1977
2018-07-26,1971
2018-07-27,1971
2018-07-28,1971
2018-07-29,1971
2018-07-30,1984
2018-07-31,1984
2018-08-01,1984
2018-08-02,2002
2018-08-03,2002
2018-08-04,2002
2018-08-05,1936
2018-08-06,1936
2018-08-07,1936
2018-08-08,1976
2018-08-09,1976
2018-08-10,1976
2018-08-11,1976
2018-08-12,1977
2018-08-14,1977
2018-08-16,1949
2018-08-17,1949
2018-08-18,1949
2018-08-19,1910
2018-08-20,1910
2018-08-21,1910
2018-08-22,1910
2018-08-23,1963
2018-08-24,1963
2018-08-25,1963
2018-08-26,1963
2018-08-27,2053
2018-08-28,2053
2018-08-29,2053
2018-08-30,2053
2018-08-31,2138
2018-09-01,2138
2018-09-02,2138
2018-09-03,2195
2018-09-04,2195
2018-09-05,2195
2018-09-06,2195
2018-09-07,2250
2018-09-08,2250
2018-09-09,2250
2018-09-10,2347
2018-09-11,2347
2018-09-12,2347
2018-09-13,2347
2018-09-14,2446
2018-09-15,2446
2018-09-16,2446
2018-09-17,2446
2018-09-18,2535
2018-09-19,2535
2018-09-20,2535
2018-09-21,2535
2018-09-22,2543
2018-09-23,2543
2018-09-24,2543
2018-09-25,2543
2018-09-26,2659
2018-09-27,2659
2018-09-28,2659
2018-09-29,2659
2018-09-30,2783
2018-10-01,2783
2018-10-02,2783
2018-10-03,2910
2018-10-04,2910
2018-10-05,2910
2018-10-06,3041
2018-10-07,3041
2018-10-08,3041
2018-10-09,3187
2018-10-10,3187
2018-10-11,3187
2018-10-12,3187
2018-10-13,3332
2018-10-14,3332
2018-10-15,3332
2018-10-16,3332
2018-10-17,3499
2018-10-18,3499
2018-10-19,3499
2018-10-20,3499
2018-10-21,3655
2018-10-22,3655
2018-10-23,3655
2018-10-24,3655
2018-10-25,3541
2018-10-26,3541
2018-10-27,3541
2018-10-28,3570
2018-10-29,3570
2018-10-30,3570
2018-10-31,3570
2018-11-01,3590
2018-11-03,3590
2018-11-04,3706
2018-11-05,3706
2018-11-06,3706
2018-11-07,3813
2018-11-08,3813
2018-11-09,3813
2018-11-10,3904
2018-11-11,3904
2018-11-12,3904
2018-11-13,4051
2018-11-14,4051
2018-11-15,4051
2018-11-16,4052
2018-11-17,4052
2018-11-18,4052
2018-11-19,4197
2018-11-20,4197
2018-11-21,4197
2018-11-22,4383
2018-11-23,4383
2018-11-24,4383
2018-11-25,4512
2018-11-26,4512
2018-11-27,4512
2018-11-28,4438
2018-11-29,4438
2018-12-01,4610
2018-12-02,4610
2018-12-03,4610
2018-12-05,4722
2018-12-07,4742
2018-12-09,4508
2018-12-10,4508
2018-12-11,4392
2018-12-12,4392
2018-12-13,4392
2018-12-14,4303
2018-12-15,4303
2018-12-16,4173
2018-12-17,4173
2018-12-18,4173
2018-12-19,4052
2018-12-20,4052
2018-12-21,4052
2018-12-22,3982
2018-12-23,3982
2018-12-24,3938
2018-12-25,3938
2018-12-26,3938
2018-12-27,3808
2018-12-28,3808
2018-12-29,3800
2018-12-30,3800
2018-12-31,3800
2019-01-01,3759
2019-01-02,3759
2019-01-03,3809
2019-01-04,3809
2019-01-05,3796
2019-01-06,3796
2019-01-08,3866
2019-01-10,3979
2019-01-11,3979
2019-01-12,4178
2019-01-13,4178
2019-01-14,4307
2019-01-15,4307
2019-01-16,4124
2019-01-17,4124
2019-01-18,3969
2019-01-19,3969
2019-01-20,3817
2019-01-21,3817
2019-01-22,3817
2019-01-23,3723
2019-01-24,3723
2019-01-25,3723
2019-01-26,3810
2019-01-27,3810
2019-01-28,3810
2019-01-29,3828
2019-01-30,3828
2019-01-31,3828
2019-02-01,3994
2019-02-02,3994
2019-02-03,3935
2019-02-04,3935
2019-02-05,3935
2019-02-06,3798
2019-02-07,3798
2019-02-08,3660
2019-02-09,3660
2019-02-10,3660
2019-02-11,3728
2019-02-12,3728
2019-02-13,3832
2019-02-14,3832
2019-02-15,3832
2019-02-16,3701
2019-02-17,3701
2019-02-18,3701
2019-02-19,3799
2019-02-20,3799
2019-02-21,3799
2019-02-22,3768
2019-02-23,3768
2019-02-24,3755
2019-02-25,3755
2019-02-26,3755
2019-02-27,3626
2019-02-28,3626
2019-03-01,3626
2019-03-02,3565
2019-03-03,3565
2019-03-04,3418
2019-03-05,3418
2019-03-06,3418
2019-03-07,3403
2019-03-08,3403
2019-03-09,3403
2019-03-10,3490
2019-03-11,3490
2019-03-12,3647
2019-03-13,3647
2019-03-14,3647
2019-03-15,3822
2019-03-16,3822
2019-03-17,3886
2019-03-18,3886
2019-03-19,3886
2019-03-20,3936
2019-03-21,3936
2019-03-22,3936
2019-03-23,3941
2019-03-24,3941
2019-03-25,3941
