date_obj,Mithril%20limbs price
2016-10-04,2782
2016-10-05,2782
2016-10-06,2782
2016-10-07,2782
2016-10-08,2782
2016-10-09,2782
2016-10-10,2782
2016-10-11,2782
2016-10-12,2782
2016-10-13,2782
2016-10-14,2782
2016-10-15,2782
2016-10-16,2782
2016-10-17,2782
2016-10-18,2782
2016-10-19,2782
2016-10-20,2782
2016-10-21,2642
2016-10-22,2642
2016-10-23,2642
2016-10-24,2642
2016-10-25,2642
2016-10-26,2642
2016-10-27,2642
2016-10-28,2642
2016-10-29,2642
2016-10-30,2642
2016-10-31,2642
2016-11-01,2642
2016-11-02,2642
2016-11-03,2642
2016-11-04,2642
2016-11-05,2642
2016-11-06,2642
2016-11-07,2642
2016-11-08,2642
2016-11-09,2642
2016-11-10,2642
2016-11-11,2642
2016-11-12,2642
2016-11-13,2642
2016-11-14,2642
2016-12-07,2509
2016-12-08,2509
2016-12-09,2509
2016-12-10,2509
2016-12-11,2509
2016-12-12,2509
2016-12-13,2509
2016-12-14,2509
2016-12-15,2509
2016-12-16,2509
2016-12-17,2509
2016-12-18,2509
2016-12-19,2509
2016-12-20,2509
2016-12-21,2509
2016-12-22,2509
2016-12-23,2509
2016-12-24,2509
2016-12-25,2509
2016-12-26,2509
2016-12-27,2509
2016-12-28,2509
2016-12-29,2509
2016-12-30,2509
2016-12-31,2509
2017-01-01,2509
2017-01-02,2509
2017-01-03,2509
2017-01-04,2509
2017-01-05,2509
2017-01-06,2509
2017-01-07,2509
2017-01-08,2509
2017-01-09,2509
2017-01-10,2385
2017-01-11,2385
2017-01-12,2385
2017-01-13,2385
2017-01-14,2385
2017-01-15,2385
2017-01-16,2385
2017-01-17,2385
2017-01-18,2385
2017-01-19,2385
2017-01-20,2385
2017-01-21,2385
2017-01-22,2385
2017-01-27,2385
2017-01-28,2385
2017-01-29,2385
2017-01-30,2385
2017-01-31,2385
2017-02-01,2385
2017-02-02,2385
2017-02-03,2385
2017-02-04,2385
2017-02-05,2276
2017-02-06,2276
2017-02-07,2276
2017-02-08,2276
2017-02-09,2276
2017-02-10,2276
2017-02-11,2276
2017-02-12,2276
2017-02-13,2276
2017-02-14,2276
2017-02-15,2276
2017-02-16,2276
2017-02-18,2276
2017-02-19,2276
2017-02-20,2276
2017-02-21,2276
2017-02-22,2276
2017-02-23,2276
2017-02-24,2276
2017-02-25,2276
2017-02-26,2276
2017-02-27,2276
2017-02-28,2276
2017-03-01,2276
2017-03-02,2276
2017-03-03,2276
2017-03-04,2276
2017-03-05,2276
2017-03-06,2276
2017-03-07,2276
2017-03-08,2276
2017-03-09,2276
2017-03-10,2276
2017-03-11,2205
2017-03-12,2205
2017-03-13,2205
2017-03-14,2205
2017-03-15,2205
2017-03-16,2205
2017-03-17,2205
2017-03-18,2205
2017-03-19,2205
2017-03-20,2205
2017-03-21,2205
2017-03-22,2205
2017-03-23,2205
2017-03-24,2205
2017-03-25,2205
2017-03-26,2205
2017-03-27,2205
2017-03-28,2205
2017-03-29,2205
2017-03-30,2205
2017-03-31,2205
2017-04-01,2205
2017-04-02,2205
2017-04-03,2205
2017-04-04,2205
2017-04-12,500
2017-04-13,500
2017-04-14,500
2017-04-15,500
2017-04-16,500
2017-04-17,500
2017-04-18,500
2017-04-19,500
2017-04-20,500
2017-04-21,500
2017-04-22,500
2017-04-23,500
2017-04-24,500
2017-04-25,500
2017-04-26,500
2017-04-27,500
2017-04-28,500
2017-04-29,500
2017-04-30,500
2017-05-01,500
2017-05-02,500
2017-05-03,500
2017-05-04,500
2017-05-05,500
2017-05-06,500
2017-05-07,500
2017-05-08,500
2017-05-09,500
2017-05-10,500
2017-05-11,500
2017-05-12,500
2017-05-13,500
2017-05-14,500
2017-05-15,500
2017-05-16,500
2017-05-17,500
2017-05-18,500
2017-05-19,500
2017-05-20,500
2017-05-21,500
2017-05-22,500
2017-05-23,500
2017-05-24,500
2017-05-25,500
2017-05-26,500
2017-05-27,500
2017-05-28,500
2017-05-29,500
2017-05-30,500
2017-05-31,500
2017-06-01,500
2017-06-02,500
2017-06-03,500
2017-06-06,522
2017-06-07,522
2017-06-08,522
2017-06-09,522
2017-06-10,522
2017-06-11,522
2017-06-12,522
2017-06-13,522
2017-06-14,522
2017-06-15,522
2017-06-16,522
2017-06-17,522
2017-06-18,522
2017-06-19,522
2017-06-20,522
2017-06-21,522
2017-06-22,522
2017-06-23,522
2017-06-24,522
2017-06-25,522
2017-06-26,522
2017-06-27,522
2017-06-28,522
2017-06-29,522
2017-06-30,522
2017-07-01,522
2017-07-02,522
2017-07-03,522
2017-07-04,522
2017-07-05,522
2017-07-06,522
2017-07-07,546
2017-07-08,546
2017-07-13,546
2017-07-14,546
2017-07-15,546
2017-07-16,546
2017-07-17,546
2017-07-18,546
2017-07-19,546
2017-07-20,546
2017-07-21,546
2017-07-22,546
2017-07-23,546
2017-07-24,546
2017-07-25,546
2017-07-26,546
2017-07-27,546
2017-07-28,546
2017-07-29,546
2017-07-30,546
2017-07-31,546
2017-08-01,546
2017-08-02,546
2017-08-03,546
2017-08-04,546
2017-08-05,546
2017-08-06,546
2017-08-09,574
2017-08-10,574
2017-08-11,574
2017-08-12,574
2017-08-13,574
2017-08-14,574
2017-08-15,574
2017-08-16,574
2017-08-17,574
2017-08-18,574
2017-08-19,574
2017-08-20,574
2017-08-21,574
2017-08-22,574
2017-08-23,574
2017-08-24,574
2017-08-25,574
2017-08-26,574
2017-08-27,574
2017-08-28,574
2017-08-29,574
2017-08-30,574
2017-08-31,574
2017-09-01,574
2017-09-02,574
2017-09-03,574
2017-09-04,574
2017-09-05,574
2017-09-06,574
2017-09-07,574
2017-09-08,574
2017-09-09,574
2017-09-10,574
2017-09-11,574
2017-09-12,574
2017-09-13,602
2017-09-14,602
2017-09-15,602
2017-09-16,602
2017-09-17,602
2017-09-19,602
2017-09-20,602
2017-09-21,602
2017-09-22,602
2017-09-23,602
2017-09-24,602
2017-09-25,602
2017-09-26,602
2017-09-27,602
2017-09-28,602
2017-09-29,602
2017-09-30,602
2017-10-01,602
2017-10-02,602
2017-10-03,602
2017-10-04,602
2017-10-05,602
2017-10-06,602
2017-10-07,602
2017-10-08,602
2017-10-09,602
2017-10-10,602
2017-10-11,602
2017-10-12,602
2017-10-13,602
2017-10-14,602
2017-10-15,602
2017-10-16,602
2017-10-17,602
2017-10-18,602
2017-10-19,602
2017-10-20,632
2017-10-21,632
2017-10-22,632
2017-10-23,632
2017-10-24,632
2017-10-25,632
2017-10-26,632
2017-10-27,632
2017-10-28,632
2017-10-29,632
2017-10-30,632
2017-10-31,632
2017-11-01,632
2017-11-02,632
2017-11-03,632
2017-11-04,632
2017-11-05,632
2017-11-06,632
2017-11-07,632
2017-11-08,632
2017-11-09,632
2017-11-10,632
2017-11-11,632
2017-11-12,632
2017-11-13,632
2017-11-14,632
2017-11-15,632
2017-11-16,632
2017-11-17,632
2017-11-18,632
2017-11-19,632
2017-11-20,632
2017-11-21,632
2017-11-22,632
2017-11-23,632
2017-11-24,632
2017-11-25,632
2017-11-26,632
2017-11-27,632
2017-11-28,632
2017-11-29,632
2017-11-30,632
2017-12-01,632
2017-12-02,642
2017-12-03,642
2017-12-04,642
2017-12-05,642
2017-12-06,642
2017-12-07,642
2017-12-08,642
2017-12-09,642
2017-12-10,642
2017-12-11,642
2017-12-12,642
2017-12-14,642
2017-12-15,642
2017-12-17,642
2017-12-18,642
2017-12-19,642
2017-12-20,642
2017-12-21,642
2017-12-22,642
2017-12-23,642
2017-12-24,642
2017-12-25,642
2017-12-26,642
2017-12-27,642
2017-12-28,642
2017-12-29,642
2017-12-30,642
2017-12-31,642
2018-01-01,642
2018-01-02,642
2018-01-03,642
2018-01-04,642
2018-01-05,642
2018-01-06,642
2018-01-07,642
2018-01-08,649
2018-01-09,649
2018-01-10,649
2018-01-11,649
2018-01-12,649
2018-01-13,649
2018-01-14,649
2018-01-15,649
2018-01-16,649
2018-01-17,649
2018-01-18,649
2018-01-19,649
2018-01-20,649
2018-01-21,649
2018-01-22,649
2018-01-23,649
2018-01-25,649
2018-01-26,649
2018-01-27,661
2018-01-28,661
2018-01-29,661
2018-01-31,661
2018-02-01,661
2018-02-02,661
2018-02-03,661
2018-02-04,661
2018-02-05,661
2018-02-06,661
2018-02-07,661
2018-02-08,661
2018-02-09,661
2018-02-10,661
2018-02-11,661
2018-02-12,661
2018-02-13,661
2018-02-14,661
2018-02-15,661
2018-02-16,661
2018-02-17,661
2018-02-18,677
2018-02-19,677
2018-02-20,677
2018-02-21,677
2018-02-22,677
2018-02-23,677
2018-02-24,677
2018-02-25,677
2018-02-26,677
2018-02-27,677
2018-03-01,677
2018-03-02,677
2018-03-03,677
2018-03-04,677
2018-03-05,677
2018-03-06,677
2018-03-07,677
2018-03-08,677
2018-03-09,677
2018-03-10,677
2018-03-11,691
2018-03-12,691
2018-03-13,691
2018-03-14,691
2018-03-15,691
2018-03-16,691
2018-03-17,691
2018-03-18,691
2018-03-19,691
2018-03-20,691
2018-03-21,691
2018-03-23,691
2018-03-24,691
2018-03-26,691
2018-03-27,695
2018-03-28,695
2018-03-29,695
2018-03-30,695
2018-03-31,695
2018-04-01,695
2018-04-02,695
2018-04-03,695
2018-04-04,695
2018-04-05,695
2018-04-06,695
2018-04-07,695
2018-04-08,695
2018-04-09,695
2018-04-10,695
2018-04-11,695
2018-04-12,695
2018-04-13,695
2018-04-14,695
2018-04-15,695
2018-04-16,695
2018-04-17,695
2018-04-18,695
2018-04-19,695
2018-04-20,695
2018-04-21,694
2018-04-22,694
2018-04-23,694
2018-04-24,694
2018-04-25,694
2018-04-26,694
2018-04-27,694
2018-04-28,694
2018-04-29,694
2018-04-30,694
2018-05-01,694
2018-05-04,694
2018-05-05,694
2018-05-06,694
2018-05-07,694
2018-05-08,694
2018-05-09,694
2018-05-10,694
2018-05-11,694
2018-05-12,694
2018-05-13,694
2018-05-14,694
2018-05-15,694
2018-05-16,694
2018-05-17,682
2018-05-18,682
2018-05-19,682
2018-05-20,682
2018-05-21,682
2018-05-22,682
2018-05-23,682
2018-05-24,682
2018-05-25,682
2018-05-26,682
2018-05-27,682
2018-05-28,682
2018-05-29,682
2018-05-30,682
2018-05-31,682
2018-06-01,682
2018-06-02,682
2018-06-03,682
2018-06-04,682
2018-06-05,682
2018-06-06,682
2018-06-07,682
2018-06-08,682
2018-06-09,682
2018-06-10,682
2018-06-11,682
2018-06-12,682
2018-06-13,682
2018-06-14,682
2018-06-15,682
2018-06-16,682
2018-06-17,683
2018-06-18,683
2018-06-19,683
2018-06-20,683
2018-06-21,683
2018-06-22,683
2018-06-23,683
2018-06-24,683
2018-06-25,683
2018-06-26,683
2018-06-27,683
2018-06-28,683
2018-06-29,683
2018-06-30,683
2018-07-01,683
2018-07-02,683
2018-07-03,683
2018-07-04,683
2018-07-05,683
2018-07-06,683
2018-07-07,683
2018-07-08,683
2018-07-09,683
2018-07-10,683
2018-07-11,683
2018-07-12,683
2018-07-13,683
2018-07-14,683
2018-07-15,683
2018-07-16,683
2018-07-17,683
2018-07-18,683
2018-07-19,683
2018-07-20,683
2018-07-21,683
2018-07-22,683
2018-07-23,683
2018-07-24,683
2018-07-25,683
2018-07-26,683
2018-07-27,683
2018-07-28,683
2018-07-29,683
2018-07-30,683
2018-07-31,683
2018-08-01,683
2018-08-02,682
2018-08-03,682
2018-08-04,682
2018-08-05,682
2018-08-06,682
2018-08-07,682
2018-08-08,682
2018-08-09,682
2018-08-10,682
2018-08-11,682
2018-08-12,682
2018-08-14,682
2018-08-16,682
2018-08-17,682
2018-08-18,682
2018-08-19,682
2018-08-20,686
2018-08-21,686
2018-08-22,686
2018-08-23,686
2018-08-24,686
2018-08-25,686
2018-08-26,686
2018-08-27,686
2018-08-28,686
2018-08-29,686
2018-08-30,686
2018-08-31,686
2018-09-01,686
2018-09-02,686
2018-09-03,686
2018-09-04,686
2018-09-05,686
2018-09-06,686
2018-09-07,686
2018-09-08,677
2018-09-09,677
2018-09-10,677
2018-09-11,677
2018-09-12,677
2018-09-13,677
2018-09-14,677
2018-09-15,677
2018-09-16,677
2018-09-17,677
2018-09-18,677
2018-09-19,677
2018-09-20,677
2018-09-21,677
2018-09-22,677
2018-09-23,677
2018-09-24,677
2018-09-25,677
2018-09-26,677
2018-09-27,677
2018-09-28,677
2018-09-29,672
2018-09-30,672
2018-10-02,672
2018-10-03,672
2018-10-04,672
2018-10-05,672
2018-10-06,672
2018-10-07,672
2018-10-08,672
2018-10-09,672
2018-10-10,672
2018-10-11,672
2018-10-12,672
2018-10-13,672
2018-10-14,672
2018-10-15,672
2018-10-16,672
2018-10-17,672
2018-10-18,694
2018-10-19,694
2018-10-20,694
2018-10-21,694
2018-10-22,694
2018-10-23,694
2018-10-24,694
2018-10-25,694
2018-10-26,694
2018-10-27,694
2018-10-28,694
2018-10-29,694
2018-10-30,694
2018-10-31,694
2018-11-01,694
2018-11-03,694
2018-11-04,694
2018-11-05,694
2018-11-06,706
2018-11-07,706
2018-11-08,706
2018-11-09,706
2018-11-10,706
2018-11-11,706
2018-11-12,706
2018-11-13,706
2018-11-14,706
2018-11-15,706
2018-11-16,706
2018-11-17,706
2018-11-18,695
2018-11-19,695
2018-11-20,695
2018-11-21,695
2018-11-22,695
2018-11-23,695
2018-11-24,695
2018-11-25,695
2018-11-26,695
2018-11-27,695
2018-11-28,695
2018-11-29,695
2018-12-01,706
2018-12-02,706
2018-12-03,706
2018-12-05,706
2018-12-07,706
2018-12-09,706
2018-12-10,719
2018-12-11,719
2018-12-12,719
2018-12-13,719
2018-12-14,719
2018-12-15,719
2018-12-16,719
2018-12-17,719
2018-12-18,719
2018-12-19,719
2018-12-20,719
2018-12-21,719
2018-12-22,719
2018-12-23,719
2018-12-24,714
2018-12-25,714
2018-12-26,714
2018-12-27,714
2018-12-28,714
2018-12-29,714
2018-12-30,714
2018-12-31,714
2019-01-01,714
2019-01-02,714
2019-01-03,714
2019-01-04,721
2019-01-05,721
2019-01-06,721
2019-01-08,721
2019-01-10,721
2019-01-11,721
2019-01-12,721
2019-01-13,721
2019-01-14,721
2019-01-15,686
2019-01-16,686
2019-01-17,686
2019-01-18,686
2019-01-19,686
2019-01-20,686
2019-01-21,686
2019-01-22,686
2019-01-23,686
2019-01-25,686
2019-01-26,655
2019-01-27,655
2019-01-28,655
2019-01-29,655
2019-01-30,655
2019-01-31,655
2019-02-01,655
2019-02-02,655
2019-02-03,655
2019-02-04,655
2019-02-05,655
2019-02-06,655
2019-02-07,664
2019-02-08,664
2019-02-09,664
2019-02-10,664
2019-02-11,664
2019-02-12,664
2019-02-13,664
2019-02-14,664
2019-02-15,664
2019-02-16,659
2019-02-17,659
2019-02-18,659
2019-02-19,659
2019-02-20,659
2019-02-21,659
2019-02-22,659
2019-02-23,659
2019-02-24,659
2019-02-25,659
2019-02-26,659
2019-02-27,669
2019-02-28,669
2019-03-01,669
2019-03-02,669
2019-03-03,669
2019-03-04,669
2019-03-05,669
2019-03-06,669
2019-03-07,669
2019-03-08,669
2019-03-09,669
2019-03-10,674
2019-03-11,674
2019-03-12,674
2019-03-13,674
2019-03-14,674
2019-03-15,674
2019-03-16,674
2019-03-17,674
2019-03-18,674
2019-03-19,674
2019-03-20,674
2019-03-21,674
2019-03-22,679
2019-03-23,679
2019-03-24,679
2019-03-25,679
2019-03-26,679
2019-03-27,679
2019-03-28,679
2019-03-29,647
2019-03-30,647
2019-03-31,647
2019-04-01,647
2019-04-02,647
2019-04-03,647
2019-04-04,647
2019-04-05,647
2019-04-06,647
2019-04-07,647
2019-04-08,647
2019-04-09,647
2019-04-10,647
2019-04-11,647
2019-04-12,615
2019-04-13,615
2019-04-14,615
2019-04-15,615
2019-04-16,615
2019-04-17,615
2019-04-18,615
2019-04-19,615
2019-04-20,615
2019-04-21,615
2019-04-22,615
2019-04-23,615
2019-04-24,615
2019-04-25,615
2019-04-26,615
2019-04-27,605
2019-04-28,605
2019-04-29,605
2019-04-30,605
2019-05-01,605
2019-05-02,605
2019-05-03,605
2019-05-04,605
2019-05-05,620
2019-05-06,620
2019-05-07,620
2019-05-08,620
2019-05-09,644
2019-05-10,644
2019-05-11,644
2019-05-12,644
2019-05-13,675
2019-05-14,675
2019-05-15,675
2019-05-16,675
2019-05-17,675
2019-05-18,675
2019-05-19,675
2019-05-20,675
2019-05-21,675
2019-05-22,675
2019-05-23,675
2019-05-24,675
2019-05-25,675
2019-05-26,679
2019-05-27,679
2019-05-28,679
2019-05-29,679
2019-05-30,679
2019-05-31,679
2019-06-01,679
2019-06-02,679
2019-06-03,679
2019-06-04,679
2019-06-05,679
2019-06-06,679
2019-06-07,679
2019-06-08,679
2019-06-09,650
2019-06-10,650
2019-06-11,650
2019-06-12,650
2019-06-13,650
2019-06-14,650
2019-06-15,650
2019-06-16,650
2019-06-17,650
2019-06-18,650
2019-06-19,650
2019-06-20,650
2019-06-21,650
2019-06-22,650
2019-06-23,625
2019-06-24,625
2019-06-25,625
