date_obj,Staff price
2017-08-22,93
2017-08-23,93
2017-08-24,95
2017-08-25,95
2017-08-26,99
2017-08-27,98
2017-08-28,93
2017-08-29,93
2017-08-30,88
2017-08-31,85
2017-09-01,85
2017-09-02,87
2017-09-03,87
2017-09-04,87
2017-09-05,88
2017-09-06,88
2017-09-07,89
2017-09-08,89
2017-09-09,87
2017-09-10,89
2017-09-11,91
2017-09-12,91
2017-09-13,91
2017-09-14,89
2017-09-15,89
2017-09-16,85
2017-09-17,80
2017-09-19,77
2017-09-20,74
2017-09-21,70
2017-09-22,71
2017-09-23,71
2017-09-24,73
2017-09-25,76
2017-09-26,77
2017-09-27,77
2017-09-28,79
2017-09-29,81
2017-09-30,81
2017-10-01,84
2017-10-02,86
2017-10-03,86
2017-10-04,85
2017-10-05,87
2017-10-06,87
2017-10-07,85
2017-10-08,86
2017-10-09,87
2017-10-10,90
2017-10-11,90
2017-10-12,92
2017-10-13,93
2017-10-14,95
2017-10-15,95
2017-10-16,94
2017-10-17,94
2017-10-18,92
2017-10-19,92
2017-10-20,91
2017-10-21,86
2017-10-22,82
2017-10-23,82
2017-10-24,83
2017-10-25,85
2017-10-26,85
2017-10-27,82
2017-10-28,82
2017-10-29,81
2017-10-30,78
2017-10-31,78
2017-11-01,78
2017-11-02,79
2017-11-03,79
2017-11-04,77
2017-11-05,77
2017-11-06,80
2017-11-07,80
2017-11-08,82
2017-11-09,85
2017-11-10,85
2017-11-11,84
2017-11-12,81
2017-11-13,76
2017-11-14,76
2017-11-15,74
2017-11-16,74
2017-11-17,74
2017-11-18,76
2017-11-19,76
2017-11-20,75
2017-11-21,73
2017-11-22,73
2017-11-23,71
2017-11-24,71
2017-11-25,71
2017-11-26,70
2017-11-27,70
2017-11-28,70
2017-11-29,69
2017-11-30,69
2017-12-01,66
2017-12-02,66
2017-12-03,63
2017-12-04,63
2017-12-05,64
2017-12-06,65
2017-12-07,63
2017-12-08,63
2017-12-09,62
2017-12-10,60
2017-12-11,58
2017-12-12,56
2017-12-13,56
2017-12-14,56
2017-12-15,57
2017-12-16,57
2017-12-17,56
2017-12-18,58
2017-12-19,58
2017-12-20,59
2017-12-21,60
2017-12-22,60
2017-12-23,61
2017-12-24,61
2017-12-25,63
2017-12-26,65
2017-12-27,67
2017-12-28,67
2017-12-29,68
2017-12-30,69
2017-12-31,69
2018-01-01,67
2018-01-02,67
2018-01-03,67
2018-01-04,67
2018-01-05,66
2018-01-06,67
2018-01-07,66
2018-01-08,66
2018-01-09,64
2018-01-10,64
2018-01-11,63
2018-01-12,59
2018-01-13,59
2018-01-14,59
2018-01-15,58
2018-01-16,57
2018-01-17,57
2018-01-18,56
2018-01-19,56
2018-01-20,56
2018-01-21,55
2018-01-22,57
2018-01-23,59
2018-01-24,59
2018-01-25,59
2018-01-26,58
2018-01-27,57
2018-01-28,58
2018-01-29,56
2018-01-30,56
2018-02-01,57
2018-02-02,58
2018-02-04,57
2018-02-05,56
2018-02-06,54
2018-02-07,52
2018-02-08,50
2018-02-09,48
2018-02-10,46
2018-02-11,46
2018-02-12,47
2018-02-13,47
2018-02-14,44
2018-02-15,45
2018-02-16,45
2018-02-17,46
2018-02-18,46
2018-02-19,45
2018-02-20,45
2018-02-21,47
2018-02-22,48
2018-02-23,51
2018-02-24,52
2018-02-25,53
2018-02-26,54
2018-02-27,57
2018-02-28,57
2018-03-01,58
2018-03-02,60
2018-03-03,62
2018-03-04,62
2018-03-05,66
2018-03-06,68
2018-03-07,69
2018-03-08,72
2018-03-09,73
2018-03-10,74
2018-03-11,73
2018-03-12,74
2018-03-13,75
2018-03-14,74
2018-03-15,74
2018-03-16,75
2018-03-17,75
2018-03-18,74
2018-03-19,74
2018-03-20,74
2018-03-21,74
2018-03-23,75
2018-03-24,75
2018-03-26,75
2018-03-27,75
2018-03-28,73
2018-03-29,74
2018-03-30,75
2018-03-31,76
2018-04-01,77
2018-04-02,75
2018-04-03,74
2018-04-04,74
2018-04-05,74
2018-04-06,74
2018-04-08,73
2018-04-09,73
2018-04-10,70
2018-04-11,71
2018-04-12,70
2018-04-13,70
2018-04-14,68
2018-04-16,73
2018-04-17,76
2018-04-18,77
2018-04-19,79
2018-04-20,79
2018-04-21,79
2018-04-22,80
2018-04-23,79
2018-04-24,78
2018-04-25,81
2018-04-26,82
2018-04-27,79
2018-04-28,80
2018-04-29,82
2018-04-30,81
2018-05-01,80
2018-05-02,79
2018-05-03,77
2018-05-04,73
2018-05-05,74
2018-05-06,74
2018-05-07,75
2018-05-08,75
2018-05-09,76
2018-05-10,79
2018-05-11,79
2018-05-12,79
2018-05-13,77
2018-05-14,79
2018-05-15,78
2018-05-16,79
2018-05-17,78
2018-05-18,78
2018-05-19,79
2018-05-20,82
2018-05-21,83
2018-05-22,86
2018-05-23,84
2018-05-24,82
2018-05-25,80
2018-05-26,80
2018-05-27,77
2018-05-28,73
2018-05-29,69
2018-05-30,70
2018-05-31,71
2018-06-01,72
2018-06-02,71
2018-06-03,70
2018-06-04,70
2018-06-05,71
2018-06-06,74
2018-06-07,74
2018-06-08,73
2018-06-09,70
2018-06-10,66
2018-06-11,67
2018-06-12,70
2018-06-13,73
2018-06-14,76
2018-06-15,78
2018-06-16,78
2018-06-17,80
2018-06-18,82
2018-06-19,84
2018-06-20,84
2018-06-21,82
2018-06-22,81
2018-06-23,81
2018-06-24,82
2018-06-25,86
2018-06-26,88
2018-06-27,91
2018-06-28,86
2018-06-29,81
2018-06-30,76
2018-07-01,75
2018-07-02,74
2018-07-03,73
2018-07-04,71
2018-07-05,68
2018-07-06,68
2018-07-07,69
2018-07-08,69
2018-07-09,69
2018-07-10,66
2018-07-11,67
2018-07-12,64
2018-07-13,61
2018-07-14,59
2018-07-15,59
2018-07-16,58
2018-07-17,56
2018-07-18,56
2018-07-19,55
2018-07-20,56
2018-07-21,56
2018-07-22,57
2018-07-23,58
2018-07-24,59
2018-07-25,58
2018-07-26,60
2018-07-27,59
2018-07-28,58
2018-07-29,58
2018-07-30,59
2018-07-31,59
2018-08-01,57
2018-08-02,57
2018-08-03,57
2018-08-04,59
2018-08-05,60
2018-08-06,60
2018-08-07,63
2018-08-08,67
2018-08-09,66
2018-08-10,68
2018-08-11,71
2018-08-12,73
2018-08-14,77
2018-08-16,82
2018-08-17,85
2018-08-18,86
2018-08-19,85
2018-08-20,81
2018-08-21,79
2018-08-22,79
2018-08-23,76
2018-08-24,76
2018-08-25,78
2018-08-26,78
2018-08-27,78
2018-08-28,79
2018-08-29,78
2018-08-30,75
2018-08-31,72
2018-09-01,71
2018-09-02,69
2018-09-03,69
2018-09-04,70
2018-09-05,72
2018-09-06,74
2018-09-07,74
2018-09-08,72
2018-09-09,73
2018-09-10,73
2018-09-11,72
2018-09-12,71
2018-09-13,69
2018-09-14,70
2018-09-15,70
2018-09-16,69
2018-09-17,68
2018-09-18,71
2018-09-19,74
2018-09-20,76
2018-09-21,78
2018-09-22,79
2018-09-23,80
2018-09-24,81
2018-09-25,82
2018-09-26,85
2018-09-27,85
2018-09-28,88
2018-09-29,85
2018-09-30,83
2018-10-02,85
2018-10-03,86
2018-10-04,87
2018-10-05,87
2018-10-06,87
2018-10-07,89
2018-10-08,92
2018-10-09,89
2018-10-10,89
2018-10-11,89
2018-10-12,90
2018-10-13,92
2018-10-14,93
2018-10-15,96
2018-10-16,98
2018-10-17,99
2018-10-18,98
2018-10-19,97
2018-10-20,97
2018-10-21,96
2018-10-22,98
2018-10-23,98
2018-10-24,99
2018-10-25,99
2018-10-26,99
2018-10-27,98
2018-10-28,100
2018-10-29,96
2018-10-30,93
2018-10-31,91
2018-11-01,88
2018-11-03,79
2018-11-04,75
2018-11-05,71
2018-11-06,67
2018-11-07,64
2018-11-08,60
2018-11-09,57
2018-11-10,54
2018-11-11,51
2018-11-12,49
2018-11-13,47
2018-11-14,45
2018-11-15,43
2018-11-16,41
2018-11-17,38
2018-11-18,36
2018-11-19,35
2018-11-20,34
2018-11-21,32
2018-11-22,30
2018-11-23,28
2018-11-24,26
2018-11-25,25
2018-11-26,23
2018-11-27,22
2018-11-28,20
2018-11-29,19
2018-12-01,18
2018-12-02,18
2018-12-03,18
2018-12-04,18
2018-12-05,18
2018-12-07,18
2018-12-09,18
2018-12-10,18
2018-12-11,18
2018-12-12,17
2018-12-13,17
2018-12-14,18
2018-12-15,18
2018-12-16,18
2018-12-17,18
2018-12-18,18
2018-12-19,18
2018-12-20,18
2018-12-21,19
2018-12-22,19
2018-12-23,20
2018-12-24,20
2018-12-25,21
2018-12-26,22
2018-12-27,22
2018-12-28,22
2018-12-29,22
2018-12-30,22
2018-12-31,22
2019-01-01,21
2019-01-02,21
2019-01-03,21
2019-01-04,21
2019-01-05,21
2019-01-06,20
2019-01-08,19
2019-01-10,20
2019-01-11,20
2019-01-12,21
2019-01-13,22
2019-01-14,23
2019-01-15,23
2019-01-16,23
2019-01-17,24
2019-01-18,25
2019-01-19,24
2019-01-20,23
2019-01-21,22
2019-01-22,22
2019-01-23,23
2019-01-24,23
2019-01-25,23
2019-01-26,23
2019-01-27,22
2019-01-29,19
2019-01-30,19
2019-01-31,19
2019-02-01,19
2019-02-02,19
2019-02-03,19
2019-02-04,19
2019-02-05,20
2019-02-06,20
2019-02-07,21
2019-02-08,22
2019-02-09,23
2019-02-10,24
2019-02-11,25
2019-02-12,26
2019-02-13,25
2019-02-14,26
2019-02-15,26
2019-02-16,26
2019-02-17,26
2019-02-18,26
2019-02-19,26
2019-02-20,26
2019-02-21,26
2019-02-22,26
2019-02-23,25
2019-02-24,25
2019-02-25,26
2019-02-26,28
2019-02-27,30
2019-02-28,31
2019-03-01,33
2019-03-02,35
2019-03-03,37
2019-03-04,38
2019-03-05,38
2019-03-06,38
2019-03-07,39
2019-03-08,39
2019-03-09,39
2019-03-10,40
2019-03-11,41
2019-03-12,42
2019-03-13,43
2019-03-14,45
2019-03-15,48
2019-03-16,50
2019-03-17,50
2019-03-18,52
2019-03-19,54
2019-03-20,56
2019-03-21,57
2019-03-22,55
2019-03-23,55
2019-03-24,54
2019-03-25,53
2019-03-26,53
2019-03-27,53
2019-03-28,54
2019-03-29,54
2019-03-30,52
2019-03-31,51
2019-04-01,51
2019-04-02,52
2019-04-03,53
2019-04-04,54
2019-04-05,55
2019-04-06,56
2019-04-07,56
2019-04-08,56
2019-04-09,57
2019-04-10,56
2019-04-11,56
2019-04-12,57
2019-04-13,57
2019-04-14,54
2019-04-15,53
2019-04-16,52
2019-04-17,51
2019-04-18,51
2019-04-19,49
2019-04-20,50
2019-04-21,49
2019-04-22,50
2019-04-23,50
2019-04-24,50
2019-04-25,51
2019-04-26,50
2019-04-27,51
2019-04-28,51
2019-04-29,50
2019-04-30,50
2019-05-01,50
2019-05-02,49
2019-05-03,49
2019-05-04,48
2019-05-05,48
2019-05-06,50
2019-05-07,52
2019-05-08,51
2019-05-09,49
2019-05-10,48
2019-05-11,50
2019-05-12,47
2019-05-13,47
2019-05-14,46
2019-05-15,44
2019-05-16,42
2019-05-17,41
2019-05-18,39
2019-05-19,38
2019-05-20,37
2019-05-21,36
2019-05-22,36
2019-05-23,36
2019-05-24,37
2019-05-25,36
2019-05-26,34
2019-05-27,34
2019-05-28,34
2019-05-29,35
2019-05-30,35
2019-05-31,35
2019-06-01,36
2019-06-02,37
2019-06-03,38
2019-06-04,40
2019-06-05,41
2019-06-06,42
2019-06-07,43
2019-06-08,45
2019-06-09,45
2019-06-10,48
2019-06-11,50
2019-06-12,51
2019-06-13,50
2019-06-14,50
2019-06-15,51
2019-06-16,52
2019-06-17,52
2019-06-18,51
2019-06-19,50
2019-06-20,49
2019-06-21,50
2019-06-22,50
2019-06-23,50
2019-06-24,50
2019-06-25,50
2019-06-26,50
2019-06-27,51
2019-06-28,51
2019-06-29,50
2019-06-30,49
2019-07-01,46
2019-07-02,44
2019-07-03,42
2019-07-04,39
2019-07-05,39
2019-07-06,38
2019-07-07,36
2019-07-08,35
2019-07-09,35
2019-07-10,35
2019-07-11,35
2019-07-12,35
2019-07-13,35
2019-07-14,34
2019-07-15,33
2019-07-16,35
2019-07-17,35
2019-07-18,36
2019-07-19,38
2019-07-20,40
2019-07-21,40
2019-07-22,41
2019-07-23,44
2019-07-24,47
2019-07-25,49
2019-07-26,51
2019-07-27,52
2019-07-28,54
2019-07-29,56
2019-07-30,57
2019-07-31,55
2019-08-01,53
2019-08-02,51
2019-08-03,51
2019-08-04,51
2019-08-05,50
2019-08-06,50
2019-08-07,51
2019-08-08,51
2019-08-09,52
2019-08-10,52
2019-08-11,52
2019-08-12,51
2019-08-13,51
2019-08-14,51
2019-08-15,50
2019-08-16,50
2019-08-17,48
2019-08-18,46
2019-08-19,46
2019-08-20,44
2019-08-21,44
2019-08-22,44
2019-08-23,46
2019-08-24,49
2019-08-24,49
2019-08-25,51
2019-08-25,51
2019-08-26,52
2019-08-26,52
2019-08-27,52
2019-08-27,52
2019-08-28,51
2019-08-29,49
2019-08-30,49
2019-08-31,50
2019-09-01,49
2019-09-02,50
2019-09-03,50
2019-09-04,51
2019-09-05,53
2019-09-06,53
2019-09-07,53
2019-09-08,50
