date_obj,Saradomin%20dragonhide%20set price
2019-03-11,1053703
2019-03-12,1067300
2019-03-13,1067300
2019-03-14,1073067
2019-03-15,1073067
2019-03-16,1053867
2019-03-17,1041636
2019-03-18,1041636
2019-03-19,1032160
2019-03-20,1061018
2019-03-21,1061018
2019-03-22,1057631
2019-03-23,1066020
2019-03-24,1070475
2019-03-25,1070475
2019-03-26,1072018
2019-03-27,1072018
2019-03-28,1096182
2019-03-29,1106432
2019-03-30,1106432
2019-03-31,1127790
2019-04-01,1132456
2019-04-02,1132456
2019-04-03,1118107
2019-04-04,1118107
2019-04-05,1112376
2019-04-06,1112376
2019-04-07,1117007
2019-04-08,1124679
2019-04-09,1124679
2019-04-10,1127070
2019-04-11,1127070
2019-04-12,1113027
2019-04-13,1099145
2019-04-14,1094479
2019-04-15,1094479
2019-04-16,1077331
2019-04-17,1077331
2019-04-18,1075335
2019-04-19,1075335
2019-04-20,1050177
2019-04-21,1050177
2019-04-22,1026075
2019-04-23,986871
2019-04-24,986871
2019-04-25,960562
2019-04-26,954593
2019-04-27,954593
2019-04-28,951431
2019-04-29,951431
2019-04-30,956981
2019-05-01,956981
2019-05-02,935366
2019-05-03,932057
2019-05-04,939346
2019-05-05,939346
2019-05-06,927434
2019-05-07,932780
2019-05-08,932780
2019-05-09,946346
2019-05-10,925732
2019-05-11,925732
2019-05-12,916095
2019-05-13,905162
2019-05-14,880290
2019-05-15,880290
2019-05-16,871229
2019-05-17,871229
2019-05-18,861409
2019-05-19,861409
2019-05-20,855393
2019-05-21,855393
2019-05-22,860728
2019-05-23,850769
2019-05-24,850769
2019-05-25,857849
2019-05-26,878286
2019-05-27,889348
2019-05-28,889348
2019-05-29,906229
2019-05-30,906229
2019-05-31,927460
2019-06-01,927460
2019-06-02,933838
2019-06-03,933838
2019-06-04,923400
2019-06-05,937922
2019-06-06,937922
2019-06-07,943312
2019-06-08,961270
2019-06-09,949691
2019-06-10,949691
2019-06-11,937849
2019-06-12,937849
2019-06-13,910473
2019-06-14,910473
2019-06-15,893557
2019-06-16,890714
2019-06-17,882001
2019-06-18,882001
2019-06-19,871528
2019-06-20,864868
2019-06-21,864868
2019-06-22,862169
2019-06-23,862169
2019-06-24,861963
2019-06-25,861963
2019-06-26,847517
2019-06-27,842178
2019-06-28,842178
2019-06-29,843596
2019-06-30,847894
2019-07-01,847894
2019-07-02,861557
2019-07-03,866075
2019-07-04,866075
2019-07-05,886875
2019-07-06,904015
2019-07-07,896826
2019-07-08,896826
2019-07-09,925716
2019-07-10,925716
2019-07-11,927920
2019-07-12,913849
2019-07-13,913849
2019-07-14,910125
2019-07-15,910125
2019-07-16,924811
2019-07-17,935392
2019-07-18,935392
2019-07-19,932700
2019-07-20,932700
2019-07-21,930671
2019-07-22,930671
2019-07-23,938365
2019-07-24,938365
2019-07-25,920638
2019-07-26,920638
2019-07-27,907331
2019-07-28,907331
2019-07-29,928666
2019-07-30,928666
2019-07-31,936960
2019-08-01,936960
2019-08-02,909623
2019-08-03,901414
2019-08-04,901414
2019-08-05,886630
2019-08-06,886630
2019-08-07,893612
2019-08-08,893612
2019-08-09,902851
2019-08-10,906538
2019-08-11,906538
2019-08-12,940240
2019-08-13,940240
2019-08-14,960476
2019-08-15,950034
2019-08-16,961043
2019-08-17,961043
2019-08-18,996610
2019-08-19,996610
2019-08-20,1030009
2019-08-21,1030009
2019-08-22,1008850
2019-08-23,1008850
2019-08-24,1015633
2019-08-24,1015633
2019-08-25,1015633
2019-08-25,1015633
2019-08-26,1023425
2019-08-26,1023425
2019-08-27,1023425
2019-08-27,1023425
2019-08-28,1009881
2019-08-29,1009881
2019-08-30,998853
2019-08-31,998853
2019-09-01,994870
2019-09-02,994870
2019-09-03,1000059
2019-09-04,1000059
2019-09-05,1013464
2019-09-06,1013464
2019-09-07,1038193
2019-09-08,1029442
2019-09-09,1029442
2019-09-10,1024781
2019-09-11,1024781
2019-09-12,1007058
2019-09-13,1007058
2019-09-14,998443
2019-09-15,998443
2019-09-16,1012500
2019-09-17,1012500
2019-09-18,1006430
2019-09-19,1006430
2019-09-20,989681
2019-09-21,989681
2019-09-22,965260
2019-09-23,965260
2019-09-24,949742
2019-09-25,949742
2019-09-26,928664
2019-09-27,928664
2019-09-28,926848
2019-09-29,926848
2019-09-30,909942
2019-10-01,895004
2019-10-02,895004
2019-10-03,873268
2019-10-04,873268
2019-10-05,886918
2019-10-06,897168
2019-10-07,897168
2019-10-08,894314
2019-10-09,894314
2019-10-10,893730
2019-10-11,893730
2019-10-12,890081
2019-10-13,919591
2019-10-14,919591
2019-10-15,910180
2019-10-16,910180
2019-10-17,924014
2019-10-18,924014
2019-10-19,901598
2019-10-20,901598
2019-10-21,890959
2019-10-22,890959
2019-10-23,884381
2019-10-24,884381
2019-10-25,868336
2019-10-26,868336
2019-10-27,870004
2019-10-28,870004
2019-10-29,869659
2019-10-30,869659
2019-10-31,862957
2019-11-01,862957
2019-11-02,878014
2019-11-03,878014
2019-11-04,879933
2019-11-05,879933
2019-11-06,865714
2019-11-07,865714
2019-11-08,852306
2019-11-09,852306
2019-11-10,855567
2019-11-11,855567
2019-11-12,858866
2019-11-13,858866
2019-11-14,857423
2019-11-15,857423
2019-11-16,854127
2019-11-17,854127
2019-11-18,849425
2019-11-19,849425
2019-11-20,841757
2019-11-21,841757
2019-11-22,853132
2019-11-23,853132
2019-11-24,866721
2019-11-25,866721
2019-11-26,893736
2019-11-27,893736
2019-11-28,900891
2019-11-29,900891
2019-11-30,930504
2019-12-01,962276
2019-12-02,962276
2019-12-03,993345
2019-12-04,993345
2019-12-05,1030067
2019-12-06,1030067
2019-12-07,1046798
2019-12-08,1046798
2019-12-09,1086177
2019-12-10,1086177
2019-12-11,1076352
2019-12-12,1076352
2019-12-13,1028717
2019-12-14,1028717
2019-12-15,1036351
2019-12-16,1036351
2019-12-17,1043406
2019-12-18,1043406
2019-12-19,1035815
2019-12-20,1035815
2019-12-21,1023952
2019-12-22,1019530
2019-12-23,1019530
2019-12-24,1033918
2019-12-25,1033918
2019-12-26,1035227
2019-12-27,1047732
2019-12-28,1047732
2019-12-29,1070893
2019-12-30,1070893
2019-12-31,1073962
2020-01-01,1073962
2020-01-02,1075460
2020-01-03,1075460
2020-01-04,1061956
2020-01-05,1070096
2020-01-06,1070096
2020-01-07,1072464
2020-01-08,1072464
2020-01-09,1063504
2020-01-10,1063504
2020-01-11,1048083
2020-01-12,1048083
2020-01-13,1046377
2020-01-14,1046377
2020-01-15,1063688
2020-01-16,1055956
2020-01-17,1060754
2020-01-18,1060754
2020-01-19,1050162
2020-01-20,1050162
2020-01-21,1042058
2020-01-22,1042058
2020-01-23,1033814
2020-01-24,1033814
2020-01-25,1033563
2020-01-26,1058221
2020-01-27,1058221
2020-01-28,1069758
2020-01-29,1069758
2020-01-30,1061624
2020-01-31,1061624
2020-02-01,1040519
2020-02-02,1037585
2020-02-03,1037585
2020-02-04,1035225
2020-02-05,1035225
2020-02-06,1025908
2020-02-07,1025908
2020-02-08,996782
2020-02-09,962283
2020-02-10,944526
2020-02-11,944526
2020-02-12,932083
2020-02-13,932083
2020-02-14,900570
2020-02-15,900570
2020-02-16,889779
2020-02-17,901566
2020-02-18,901566
2020-02-19,898561
2020-02-20,881688
2020-02-21,881688
2020-02-22,880253
2020-02-23,880253
2020-02-24,911799
2020-02-25,911799
2020-02-26,925768
2020-02-27,925768
2020-02-28,938444
2020-02-29,938444
2020-03-01,970086
2020-03-02,970086
2020-03-03,984298
2020-03-04,984298
2020-03-05,989246
2020-03-06,1013547
2020-03-07,1013547
2020-03-08,1037426
2020-03-09,1037426
2020-03-10,1055937
2020-03-11,1055937
2020-03-12,1033311
2020-03-13,1033311
2020-03-14,1017343
2020-03-15,1017343
2020-03-16,993947
2020-03-17,997982
2020-03-18,997982
2020-03-19,995410
2020-03-20,998209
2020-03-21,1019364
2020-03-22,1023973
2020-03-23,1023973
2020-03-24,1044369
2020-03-25,1080555
2020-03-26,1083940
2020-03-27,1085557
2020-03-28,1085557
2020-03-29,1100122
2020-03-30,1101012
2020-03-31,1098415
2020-04-01,1137469
2020-04-02,1133647
2020-04-03,1133647
2020-04-04,1130204
2020-04-05,1149724
2020-04-06,1163263
2020-04-07,1171676
2020-04-08,1171656
2020-04-09,1193934
2020-04-10,1193934
2020-04-11,1198498
2020-04-12,1172668
2020-04-13,1158122
2020-04-14,1161836
2020-04-15,1176621
2020-04-16,1176621
2020-04-17,1193905
2020-04-18,1192176
2020-04-19,1225056
2020-04-20,1259220
2020-04-21,1259220
2020-04-22,1275893
2020-04-23,1304076
2020-04-24,1304076
2020-04-25,1291681
2020-04-26,1255586
2020-04-27,1222832
2020-04-28,1230956
2020-04-29,1230956
2020-04-30,1201535
2020-05-01,1201535
2020-05-02,1172806
2020-05-03,1172833
2020-05-04,1172833
2020-05-05,1210917
2020-05-06,1231693
2020-05-07,1231693
2020-05-08,1225888
2020-05-09,1246142
2020-05-10,1232912
2020-05-11,1232912
2020-05-12,1229055
2020-05-13,1204877
