date_obj,Black%20platelegs price
2019-03-05,1111
2019-03-06,1083
2019-03-07,1072
2019-03-08,1044
2019-03-09,1014
2019-03-10,1002
2019-03-11,995
2019-03-12,1005
2019-03-13,1035
2019-03-14,1065
2019-03-15,1104
2019-03-16,1139
2019-03-17,1150
2019-03-18,1183
2019-03-19,1203
2019-03-20,1209
2019-03-21,1185
2019-03-22,1194
2019-03-23,1175
2019-03-24,1156
2019-03-25,1176
2019-03-26,1201
2019-03-27,1211
2019-03-28,1221
2019-03-29,1236
2019-03-30,1243
2019-03-31,1242
2019-04-01,1215
2019-04-02,1226
2019-04-03,1215
2019-04-04,1184
2019-04-05,1157
2019-04-06,1149
2019-04-07,1131
2019-04-08,1147
2019-04-09,1117
2019-04-10,1090
2019-04-11,1063
2019-04-12,1054
2019-04-13,1027
2019-04-14,996
2019-04-15,971
2019-04-16,955
2019-04-17,940
2019-04-18,935
2019-04-19,944
2019-04-20,930
2019-04-21,957
2019-04-22,961
2019-04-23,985
2019-04-24,1009
2019-04-25,1029
2019-04-26,1041
2019-04-27,1070
2019-04-28,1080
2019-04-29,1093
2019-04-30,1106
2019-05-01,1147
2019-05-02,1113
2019-05-03,1123
2019-05-04,1147
2019-05-05,1181
2019-05-06,1229
2019-05-07,1277
2019-05-08,1319
2019-05-09,1346
2019-05-10,1342
2019-05-11,1338
2019-05-12,1346
2019-05-13,1332
2019-05-14,1304
2019-05-15,1270
2019-05-16,1232
2019-05-17,1180
2019-05-18,1147
2019-05-19,1120
2019-05-20,1093
2019-05-21,1095
2019-05-22,1062
2019-05-23,1062
2019-05-24,1066
2019-05-25,1048
2019-05-26,1027
2019-05-27,1034
2019-05-28,1007
2019-05-29,1027
2019-05-30,1032
2019-05-31,1071
2019-06-01,1124
2019-06-02,1152
2019-06-03,1175
2019-06-04,1197
2019-06-05,1214
2019-06-06,1215
2019-06-07,1191
2019-06-08,1166
2019-06-09,1163
2019-06-10,1192
2019-06-11,1164
2019-06-12,1138
2019-06-13,1115
2019-06-14,1107
2019-06-15,1109
2019-06-16,1068
2019-06-17,1038
2019-06-18,1045
2019-06-19,1092
2019-06-20,1116
2019-06-21,1130
2019-06-22,1167
2019-06-23,1145
2019-06-24,1113
2019-06-25,1066
2019-06-26,1030
2019-06-27,997
2019-06-28,977
2019-06-29,959
2019-06-30,955
2019-07-01,957
2019-07-02,966
2019-07-03,975
2019-07-04,1016
2019-07-05,1066
2019-07-06,1120
2019-07-07,1154
2019-07-08,1144
2019-07-09,1177
2019-07-10,1202
2019-07-11,1197
2019-07-12,1206
2019-07-13,1252
2019-07-14,1293
2019-07-15,1278
2019-07-16,1302
2019-07-17,1302
2019-07-18,1286
2019-07-19,1270
2019-07-20,1275
2019-07-21,1292
2019-07-22,1338
2019-07-23,1343
2019-07-24,1311
2019-07-25,1298
2019-07-26,1284
2019-07-27,1227
2019-07-28,1209
2019-07-29,1176
2019-07-30,1141
2019-07-31,1111
2019-08-01,1110
2019-08-02,1095
2019-08-03,1074
2019-08-04,1056
2019-08-05,1018
2019-08-06,991
2019-08-07,978
2019-08-08,993
2019-08-09,1008
2019-08-10,1025
2019-08-11,1045
2019-08-12,1078
2019-08-13,1085
2019-08-14,1063
2019-08-15,1101
2019-08-16,1126
2019-08-17,1171
2019-08-18,1199
2019-08-19,1173
2019-08-20,1203
2019-08-21,1235
2019-08-22,1255
2019-08-23,1278
2019-08-24,1327
2019-08-24,1327
2019-08-25,1337
2019-08-25,1337
2019-08-26,1387
2019-08-27,1399
2019-08-27,1399
2019-08-28,1429
2019-08-29,1450
2019-08-30,1465
2019-08-31,1480
2019-09-01,1492
2019-09-02,1440
2019-09-03,1441
2019-09-04,1442
2019-09-05,1471
2019-09-06,1479
2019-09-07,1451
2019-09-08,1408
2019-09-09,1352
2019-09-10,1295
2019-09-11,1246
2019-09-12,1222
2019-09-13,1192
2019-09-14,1162
2019-09-15,1164
2019-09-16,1167
2019-09-17,1186
2019-09-18,1212
2019-09-19,1228
2019-09-20,1216
2019-09-21,1229
2019-09-22,1244
2019-09-23,1272
2019-09-24,1268
2019-09-25,1295
2019-09-26,1273
2019-09-27,1293
2019-09-28,1301
2019-09-29,1309
2019-09-30,1286
2019-10-01,1297
2019-10-02,1336
2019-10-03,1351
2019-10-04,1336
2019-10-05,1290
2019-10-06,1337
2019-10-07,1364
2019-10-08,1352
2019-10-09,1312
2019-10-10,1278
2019-10-11,1227
2019-10-12,1205
2019-10-13,1207
2019-10-14,1201
2019-10-15,1199
2019-10-16,1187
2019-10-17,1152
2019-10-18,1155
2019-10-19,1185
2019-10-20,1170
2019-10-21,1141
2019-10-22,1146
2019-10-23,1122
2019-10-24,1111
2019-10-25,1111
2019-10-26,1160
2019-10-27,1179
2019-10-28,1213
2019-10-29,1216
2019-10-30,1215
2019-10-31,1194
2019-11-01,1231
2019-11-02,1206
2019-11-03,1174
2019-11-04,1142
2019-11-05,1106
2019-11-06,1089
2019-11-07,1088
2019-11-08,1079
2019-11-09,1093
2019-11-10,1089
2019-11-11,1065
2019-11-12,1041
2019-11-13,1020
2019-11-14,981
2019-11-15,956
2019-11-16,961
2019-11-17,971
2019-11-18,989
2019-11-19,1001
2019-11-20,988
2019-11-21,1038
2019-11-22,1047
2019-11-23,1078
2019-11-24,1087
2019-11-25,1122
2019-11-26,1165
2019-11-27,1191
2019-11-28,1223
2019-11-29,1265
2019-11-30,1286
2019-12-01,1313
2019-12-02,1315
2019-12-03,1347
2019-12-04,1372
2019-12-05,1371
2019-12-06,1388
2019-12-07,1397
2019-12-08,1427
2019-12-09,1455
2019-12-10,1449
2019-12-11,1410
2019-12-12,1367
2019-12-13,1308
2019-12-14,1271
2019-12-15,1223
2019-12-16,1228
2019-12-17,1234
2019-12-18,1198
2019-12-19,1155
2019-12-20,1133
2019-12-21,1113
2019-12-22,1117
2019-12-23,1118
2019-12-24,1117
2019-12-25,1081
2019-12-26,1040
2019-12-27,1051
2019-12-28,1073
2019-12-29,1107
2019-12-30,1144
2019-12-31,1187
2020-01-01,1186
2020-01-02,1204
2020-01-03,1199
2020-01-04,1143
2020-01-05,1105
2020-01-06,1090
2020-01-07,1066
2020-01-08,1044
2020-01-09,1018
2020-01-10,1017
2020-01-11,1040
2020-01-12,1049
2020-01-13,1040
2020-01-14,1029
2020-01-15,1012
2020-01-16,991
2020-01-17,973
2020-01-18,999
2020-01-19,1031
2020-01-20,1068
2020-01-21,1084
2020-01-22,1090
2020-01-23,1114
2020-01-24,1117
2020-01-25,1141
2020-01-26,1149
2020-01-27,1191
2020-01-28,1206
2020-01-29,1184
2020-01-30,1156
2020-01-31,1121
2020-02-01,1100
2020-02-02,1081
2020-02-03,1073
2020-02-04,1108
2020-02-05,1143
2020-02-06,1172
2020-02-07,1188
2020-02-08,1179
2020-02-09,1175
2020-02-10,1182
2020-02-11,1231
2020-02-12,1182
2020-02-13,1131
2020-02-14,1094
2020-02-15,1083
2020-02-16,1072
2020-02-17,1058
2020-02-18,1027
2020-02-19,1040
2020-02-20,1047
2020-02-21,1033
2020-02-22,1046
2020-02-23,1053
2020-02-24,1096
2020-02-25,1124
2020-02-26,1130
2020-02-27,1152
2020-02-28,1159
2020-02-29,1164
2020-03-01,1139
2020-03-02,1158
2020-03-03,1207
2020-03-04,1213
2020-03-05,1233
2020-03-06,1255
2020-03-07,1277
2020-03-08,1257
2020-03-09,1261
2020-03-10,1289
2020-03-11,1327
2020-03-12,1343
2020-03-13,1325
2020-03-14,1294
2020-03-15,1272
2020-03-16,1271
2020-03-17,1280
2020-03-18,1298
2020-03-19,1349
2020-03-20,1368
2020-03-21,1319
2020-03-22,1259
2020-03-23,1197
2020-03-24,1187
2020-03-25,1154
2020-03-26,1202
2020-03-27,1250
2020-03-28,1306
2020-03-29,1314
2020-03-30,1353
2020-03-31,1368
2020-04-01,1390
2020-04-02,1372
2020-04-03,1360
2020-04-04,1356
2020-04-05,1349
2020-04-06,1370
2020-04-07,1367
2020-04-08,1347
2020-04-09,1334
2020-04-10,1333
2020-04-11,1340
2020-04-12,1355
2020-04-13,1315
2020-04-14,1298
2020-04-15,1259
2020-04-16,1257
2020-04-17,1229
2020-04-18,1213
2020-04-19,1192
2020-04-20,1193
2020-04-21,1184
2020-04-22,1168
2020-04-23,1123
2020-04-24,1084
2020-04-25,1048
2020-04-26,1019
2020-04-27,996
2020-04-28,1024
2020-04-29,1039
2020-04-30,1044
2020-05-01,1058
2020-05-02,1068
2020-05-03,1051
2020-05-04,1057
2020-05-05,1062
2020-05-06,1061
2020-05-07,1057
2020-05-08,1036
2020-05-09,1056
2020-05-10,1047
2020-05-11,1045
2020-05-12,1048
2020-05-13,1035
