date_obj,Saradomin%20godsword price
2015-08-19,51344351
2015-08-20,51873367
2015-08-21,52836370
2015-08-22,53141955
2015-08-23,53141955
2015-08-24,53475596
2015-08-25,53475596
2015-08-26,53671510
2015-08-27,53424569
2015-08-28,52691607
2015-08-29,52334622
2015-08-30,52334622
2015-08-31,52530655
2015-09-01,52113279
2015-09-02,52113279
2015-09-03,52162633
2015-09-04,52033845
2015-09-05,52033845
2015-09-06,51994651
2015-09-07,51268851
2015-09-08,50676869
2015-09-09,50611209
2015-09-10,50355943
2015-09-11,50850489
2015-09-12,51164832
2015-09-13,51607080
2015-09-14,51332754
2015-09-15,51169042
2015-09-16,51169042
2015-09-17,50579295
2015-09-18,50579295
2015-09-19,50733505
2015-09-20,50583814
2015-09-21,50444076
2015-09-22,50411660
2015-09-23,49734509
2015-09-24,49734509
2015-09-25,47698751
2015-09-27,46848815
2015-09-28,47591143
2015-09-29,48026105
2015-09-30,48778410
2015-10-05,46443370
2015-10-06,45963914
2015-10-07,45089078
2015-10-08,43404927
2015-10-09,42526772
2015-10-10,42526772
2015-10-11,43802690
2015-10-12,43812446
2015-10-13,43812446
2015-10-14,44104527
2015-10-15,44145676
2015-10-16,43755506
2015-10-17,43755506
2015-10-18,43770953
2015-10-19,43894433
2015-10-20,43785805
2015-10-22,43439747
2015-10-23,42866477
2015-10-24,42930076
2015-10-25,43171904
2015-10-26,43434850
2015-10-27,44291145
2015-10-29,44670653
2015-10-30,44546774
2015-10-31,44254456
2015-11-01,44254456
2015-11-02,43600258
2015-11-03,43600258
2015-11-04,42123860
2015-11-05,40765684
2015-11-06,40765684
2015-11-07,41225904
2015-11-08,41225904
2015-11-09,40357836
2015-11-10,40357836
2015-11-11,39512187
2015-11-12,39512187
2015-11-13,39678125
2015-11-14,39995642
2015-11-15,40274857
2015-11-16,41354527
2015-11-17,41729505
2015-11-18,41729505
2015-11-19,41945567
2015-11-20,42452327
2015-11-21,42452327
2015-11-22,42527881
2015-11-23,42527881
2015-11-24,42529172
2015-11-25,42468134
2015-11-26,42468134
2015-11-27,42651264
2015-11-28,42963018
2015-11-29,43142120
2015-11-30,43349924
2015-12-01,43829074
2015-12-02,43923603
2015-12-03,44054095
2015-12-04,44054095
2015-12-05,44534593
2015-12-06,45994287
2015-12-07,46780829
2015-12-08,46977440
2015-12-09,47171520
2015-12-10,46653394
2015-12-11,45557719
2015-12-12,45520267
2015-12-13,45674158
2015-12-14,45674158
2015-12-15,46125960
2015-12-16,45920526
2015-12-17,45920526
2015-12-18,46119688
2015-12-19,47747468
2015-12-20,47833354
2015-12-21,47841238
2015-12-22,47765524
2015-12-23,47630138
2015-12-24,47628094
2015-12-25,47872610
2015-12-26,48472939
2015-12-27,48794340
2015-12-28,48690578
2015-12-29,48467963
2015-12-30,48255183
2015-12-31,48408552
2016-01-01,48922821
2016-01-02,49360654
2016-01-03,49539232
2016-01-04,49824382
2016-01-05,49870245
2016-01-06,49765237
2016-01-07,49815452
2016-01-08,50031538
2016-01-09,50819994
2016-01-10,50905554
2016-01-11,50839780
2016-01-12,50312382
2016-01-13,49078068
2016-01-14,47536443
2016-01-15,47933019
2016-01-16,48095607
2016-01-17,48839941
2016-01-18,49547669
2016-01-19,49578311
2016-01-20,49423655
2016-01-21,48656060
2016-01-22,48742883
2016-01-23,49348104
2016-01-24,49710980
2016-01-25,50263833
2016-01-26,50253580
2016-01-27,50294862
2016-01-28,50294862
2016-01-29,50262842
2016-01-30,50262842
2016-01-31,50309310
2016-02-01,50260861
2016-02-02,50158183
2016-02-03,50283775
2016-02-04,50105368
2016-02-05,49899727
2016-02-06,49687610
2016-02-07,49528123
2016-02-08,49229333
2016-02-09,48898622
2016-02-10,48802129
2016-02-11,48754325
2016-02-12,48939666
2016-02-13,49161471
2016-02-14,49338558
2016-02-15,49389649
2016-02-16,49434545
2016-02-17,49371934
2016-02-18,49240711
2016-02-19,48974175
2016-02-20,48555984
2016-02-21,47755482
2016-02-22,47755482
2016-02-23,46248399
2016-02-24,46050788
2016-02-25,47991124
2016-02-26,47991124
2016-02-27,47955543
2016-02-28,47616243
2016-02-29,47153627
2016-03-01,46805354
2016-03-02,46742877
2016-03-03,46793329
2016-03-04,46871562
2016-03-05,47607620
2016-03-06,47680121
2016-03-07,47468365
2016-03-08,47245823
2016-03-09,46909428
2016-03-10,46603069
2016-03-11,46463987
2016-03-12,46443774
2016-03-13,46391737
2016-03-14,46280711
2016-03-15,46096287
2016-03-16,45386884
2016-03-17,44837857
2016-03-18,44469230
2016-03-19,44441270
2016-03-20,44954676
2016-03-21,45377520
2016-03-22,45689042
2016-03-23,45604765
2016-03-24,45590764
2016-03-25,45316579
2016-03-26,44856532
2016-03-27,44629172
2016-03-28,44356946
2016-03-29,43364373
2016-03-30,43364373
2016-03-31,42510995
2016-04-01,41841527
2016-04-02,43138707
2016-04-03,44786535
2016-04-04,44849760
2016-04-05,44238302
2016-04-06,43892930
2016-04-07,43353215
2016-04-08,43888212
2016-04-09,44041975
2016-04-10,44073907
2016-04-11,44073907
2016-04-12,43556534
2016-04-13,43555212
2016-04-14,43639145
2016-04-15,43574635
2016-04-16,43790057
2016-04-17,43849851
2016-04-18,44330495
2016-04-19,44356309
2016-04-20,44167741
2016-04-21,44123585
2016-04-22,44123585
2016-04-23,44320638
2016-04-24,44484419
2016-04-25,44956091
2016-04-26,45170272
2016-04-27,45545969
2016-04-28,45780815
2016-04-29,46038499
2016-04-30,46360438
2016-05-01,46434988
2016-05-02,46208193
2016-05-03,45778514
2016-05-04,45096112
2016-05-05,44835476
2016-05-06,45808191
2016-05-07,47375826
2016-05-08,47727342
2016-05-09,48588257
2016-05-10,48700870
2016-05-11,48028015
2016-05-12,47911707
2016-05-13,48139888
2016-05-14,48098607
2016-05-15,48185868
2016-05-16,48151704
2016-05-17,47963471
2016-05-18,47846096
2016-05-19,47702134
2016-05-22,48422367
2016-05-23,48272324
2016-05-24,48538889
2016-05-25,48579625
2016-05-26,49162075
2016-05-27,49938652
2016-05-28,50745398
2016-05-29,50816016
2016-05-30,50816016
2016-05-31,50864954
2016-06-01,50667615
2016-06-02,50436930
2016-06-03,50274407
2016-06-04,49041455
2016-06-05,47787914
2016-06-06,47792066
2016-06-07,48454601
2016-06-08,48569327
2016-06-09,49143758
2016-06-10,49413580
2016-06-11,49785671
2016-06-12,49926465
2016-06-13,50015310
2016-06-14,49780112
2016-06-15,49371872
2016-06-16,49237755
2016-06-17,49004594
2016-06-18,49011608
2016-06-19,49228173
2016-06-20,49672249
2016-06-21,50124078
2016-06-22,50149427
2016-06-23,50320693
2016-06-24,50497833
2016-06-25,50751341
2016-06-26,50673944
2016-06-27,50461245
2016-06-28,50248464
2016-06-29,50197755
2016-06-30,49812685
2016-07-01,49562517
2016-07-02,50114597
2016-07-03,50272017
2016-07-04,50351901
2016-07-05,50278416
2016-07-06,50579496
2016-07-07,50714882
2016-07-08,50613205
2016-07-09,50658383
2016-07-10,50798668
2016-07-11,50713048
2016-07-12,50492717
2016-07-13,49765880
2016-07-14,48797541
2016-07-15,48374861
2016-07-16,49063929
2016-07-17,49750910
2016-07-18,49678220
2016-07-23,49918583
2016-07-24,49440429
2016-07-25,49284727
2016-07-26,49284727
2016-07-27,48773167
2016-07-28,48642532
2016-07-29,48989138
2016-07-30,49629414
2016-07-31,49629414
2016-08-01,49474227
2016-08-02,49530625
2016-08-03,49577027
2016-08-04,49509142
2016-08-05,49547794
2016-08-06,49621862
2016-08-07,49642467
2016-08-08,49710415
2016-08-09,49872086
2016-08-10,49682335
2016-08-11,49564643
2016-08-12,49698158
2016-08-13,49864186
2016-08-14,49822913
2016-08-15,49625417
2016-08-16,49564692
2016-08-17,49552222
2016-08-18,49389346
2016-08-19,48925498
2016-08-20,49194202
2016-08-21,49095972
2016-08-22,49079580
2016-08-23,48929036
2016-08-24,48047740
2016-08-25,46091430
2016-08-26,46091430
2016-08-28,46690789
2016-08-31,46111851
2016-09-01,45920061
2016-09-02,45920061
2016-09-03,46535165
2016-09-04,46340746
2016-09-05,46281253
2016-09-06,46299570
2016-09-07,46392715
2016-09-08,46392715
2016-09-09,46725593
2016-09-10,46863914
2016-09-11,46863914
2016-09-12,46877120
2016-09-13,46487904
2016-09-14,46444497
2016-09-15,47943379
2016-09-16,48155171
2016-09-17,48837520
2016-09-18,49170720
2016-09-19,49291466
2016-09-20,49416369
2016-09-21,48971017
2016-09-22,48995589
2016-09-23,49465554
2016-09-24,49465554
2016-09-25,49407408
2016-09-26,49646007
2016-09-27,49642500
2016-09-28,49756741
2016-09-29,50026701
2016-09-30,49928960
2016-10-01,50005066
2016-10-02,50303405
2016-10-03,50307559
2016-10-04,50032437
2016-10-05,49772593
2016-10-06,49559457
2016-10-07,49497746
2016-10-08,49760078
2016-10-09,50222532
2016-10-10,50736577
2016-10-11,50676436
2016-10-12,50835486
2016-10-13,51229975
2016-10-14,51139537
2016-10-15,51179349
2016-10-16,51176055
2016-10-17,51170709
2016-10-18,51242310
2016-10-19,51511072
2016-10-20,51301876
2016-10-21,51408506
2016-10-22,51579698
2016-10-23,51877804
2016-10-24,52725648
2016-10-25,52725648
2016-10-26,52784181
2016-10-27,52724081
2016-10-28,52979742
2016-10-29,53519373
2016-10-30,53848694
2016-10-31,53590700
2016-11-01,53590700
2016-11-02,53300266
2016-11-03,53387935
2016-11-04,53547189
2016-11-05,53975221
2016-11-06,54540996
2016-11-07,53380671
2016-11-08,51955858
2016-11-09,50324584
2016-11-10,50260050
2016-11-11,49962048
2016-11-12,51001831
2016-11-13,51659896
2016-11-14,52199526
2016-12-08,50639641
2016-12-09,50745141
2016-12-10,50780246
2016-12-11,50815766
2016-12-12,51232733
2016-12-13,50864368
2016-12-14,51043137
2016-12-15,51249586
2016-12-16,51261023
2016-12-17,51702431
2016-12-18,51998986
2016-12-19,52418538
2016-12-20,52126853
2016-12-21,52247344
2016-12-22,52576164
2016-12-23,52976752
2016-12-24,53684607
2016-12-25,54888030
2016-12-26,55814429
2016-12-27,55447821
2016-12-28,54978769
2016-12-29,53322358
2016-12-30,52363899
2016-12-31,54064186
2017-01-01,55496315
2017-01-02,55511881
2017-01-03,56111688
2017-01-04,56816251
2017-01-05,53975438
2017-01-06,51276666
2017-01-07,48928570
2017-01-08,46656289
2017-01-09,47527635
2017-01-10,47063236
2017-01-11,46820823
2017-01-12,46534071
2017-01-13,47185199
2017-01-14,47012392
2017-01-15,46719263
2017-01-16,46394574
2017-01-17,46241583
2017-01-18,46426080
2017-01-19,46344698
2017-01-20,46449875
2017-01-21,47598010
2017-01-22,47703004
2017-01-27,43407191
2017-01-28,44044976
2017-01-29,45608008
2017-01-30,45498353
2017-01-31,45363326
2017-02-01,45109260
2017-02-02,44889726
2017-02-03,44932136
2017-02-04,44862190
2017-02-05,44789051
2017-02-06,44893294
2017-02-07,44815656
2017-02-08,44673160
2017-02-09,44661183
2017-02-10,44725476
2017-02-11,45013126
2017-02-12,44862141
2017-02-13,45169645
2017-02-14,45311962
2017-02-15,45200498
2017-02-16,45110272
2017-02-18,45448822
2017-02-19,45705450
2017-02-20,45731272
2017-02-21,45408580
2017-02-22,44464248
2017-02-23,42742092
2017-02-24,42955342
2017-02-25,44043908
2017-02-26,44294289
2017-02-27,44335824
2017-02-28,44564201
2017-03-01,44482205
2017-03-02,44560990
2017-03-03,44466443
2017-03-04,44530829
2017-03-05,44656042
2017-03-06,44680047
2017-03-07,44496813
2017-03-08,44606608
2017-03-09,44543388
2017-03-10,44168320
2017-03-11,43695682
2017-03-12,43316991
2017-03-13,42491761
2017-03-14,41889722
2017-03-15,40511400
2017-03-16,39898783
2017-03-17,38923094
2017-03-18,39976912
2017-03-19,40885189
2017-03-20,40092978
2017-03-21,39810806
2017-03-22,39907208
2017-03-23,41457430
2017-03-24,40900649
2017-03-25,40463189
2017-03-26,40787223
2017-03-27,40898141
2017-03-28,41227783
2017-03-29,40964010
2017-03-30,41236778
2017-03-31,41381243
2017-04-01,41530106
2017-04-02,41671275
2017-04-03,41429486
2017-04-04,41305624
2017-04-12,42422758
2017-04-13,42724393
2017-04-14,42655561
2017-04-15,42719292
2017-04-16,42585781
2017-04-17,42666971
2017-04-18,42757537
2017-04-19,42911840
2017-04-20,43675527
2017-04-21,44086760
2017-04-22,44061540
2017-04-23,43903938
2017-04-24,43614905
2017-04-25,42980156
2017-04-26,42562043
2017-04-27,42690524
2017-04-28,42606194
2017-04-29,42817620
2017-04-30,42964793
2017-05-01,42898274
2017-05-02,43265489
2017-05-03,43098705
2017-05-04,44416987
2017-05-05,45015010
2017-05-06,45379249
2017-05-07,46352313
2017-05-08,46004470
2017-05-09,45665022
2017-05-10,45557392
2017-05-11,45590881
2017-05-12,45704950
2017-05-13,46014974
2017-05-14,46512544
2017-05-15,46436194
2017-05-16,46262424
2017-05-17,46532727
2017-05-18,46498143
2017-05-19,46828420
2017-05-20,46795199
2017-05-21,46808780
2017-05-22,46855737
2017-05-23,46589416
2017-05-24,45995408
2017-05-25,44751255
2017-05-26,44492162
2017-05-27,45778579
2017-05-28,45343983
2017-05-29,45784683
2017-05-30,45367104
2017-05-31,45878457
2017-06-01,46454622
2017-06-02,46294202
2017-06-03,46688952
2017-06-06,47724109
2017-06-07,47149002
2017-06-08,46706503
2017-06-09,46189782
2017-06-10,45678453
2017-06-11,43644468
2017-06-12,41503934
2017-06-13,43405815
2017-06-14,45509415
2017-06-15,45118173
2017-06-16,45162433
2017-06-17,44819683
2017-06-18,44778684
2017-06-19,44778684
2017-06-20,44021652
2017-06-21,43329718
2017-06-22,43781366
2017-06-23,43823244
2017-06-24,43542518
2017-06-25,43205386
2017-06-26,42814011
2017-06-27,42291557
2017-06-28,42457898
2017-06-29,42356493
2017-06-30,42373133
2017-07-01,42728779
2017-07-02,43243398
2017-07-03,42932397
2017-07-04,43043558
2017-07-05,43043558
2017-07-06,42281289
2017-07-07,42403274
2017-07-08,42382460
2017-07-13,40207989
2017-07-14,39669677
2017-07-15,39600294
2017-07-16,39756588
2017-07-17,40254096
2017-07-18,40402508
2017-07-19,40604029
2017-07-20,41300632
2017-07-21,41321768
2017-07-22,41045120
2017-07-23,40851556
2017-07-24,40711851
2017-07-25,40685205
2017-07-26,40871903
2017-07-27,41290564
2017-07-28,41175119
2017-07-29,41241546
2017-07-30,41081945
2017-07-31,40867492
2017-08-01,40756086
2017-08-02,40670385
2017-08-03,40994246
2017-08-04,40987053
2017-08-05,41214260
2017-08-06,41203051
2017-08-09,40755452
2017-08-10,40735092
2017-08-11,41030093
2017-08-12,40968132
2017-08-13,41086041
2017-08-14,40998266
2017-08-15,40888637
2017-08-17,40728629
2017-08-18,40678389
2017-08-19,40642010
2017-08-20,40908571
2017-08-21,40669429
2017-08-22,40586288
2017-08-23,40803802
2017-08-24,40940230
2017-08-25,40882657
2017-08-26,41019752
2017-08-27,41049339
2017-08-28,40994397
2017-08-29,40915705
2017-08-30,40982046
2017-08-31,40953027
2017-09-01,41292524
2017-09-02,41373808
2017-09-03,42006328
2017-09-04,42724608
2017-09-05,43630462
2017-09-06,43567193
2017-09-07,43381160
2017-09-08,43274403
2017-09-09,43205952
2017-09-10,43168841
2017-09-11,43332781
2017-09-12,43644434
2017-09-13,43926985
2017-09-14,44533842
2017-09-15,44218712
2017-09-16,44336655
2017-09-17,44366163
2017-09-19,44567657
2017-09-20,44690939
2017-09-21,44808067
2017-09-22,45153677
2017-09-23,45354369
2017-09-24,45463389
2017-09-25,45420462
2017-09-26,45330181
2017-09-27,45220684
2017-09-28,44995635
2017-09-29,44575176
2017-09-30,44583036
2017-10-01,44662273
2017-10-02,44481912
2017-10-03,44178189
2017-10-04,43968249
2017-10-05,43655439
2017-10-06,43644502
2017-10-07,43731819
2017-10-08,43749852
2017-10-09,43802016
2017-10-10,43837593
2017-10-11,44352145
2017-10-12,44378437
2017-10-13,45758765
2017-10-14,45066152
2017-10-15,44745019
2017-10-16,44420185
2017-10-17,44359723
2017-10-18,44369543
2017-10-19,44510496
2017-10-20,44430257
2017-10-21,44453485
2017-10-22,44280541
2017-10-23,43978323
2017-10-24,44128133
2017-10-25,44646924
2017-10-26,46325488
2017-10-27,46996835
2017-10-28,47620757
2017-10-29,47231012
2017-10-30,46525993
2017-10-31,46754500
2017-11-01,46959864
2017-11-02,46747878
2017-11-03,46629771
2017-11-04,46573328
2017-11-05,46527257
2017-11-06,46855572
2017-11-07,46775221
2017-11-08,46752637
2017-11-09,46574934
2017-11-10,46471440
2017-11-11,46384052
2017-11-12,46380434
2017-11-13,46165950
2017-11-14,46091729
2017-11-15,45791623
2017-11-16,45344124
2017-11-17,45133289
2017-11-18,45163163
2017-11-19,44780209
2017-11-20,44293867
2017-11-21,44040241
2017-11-22,43894322
2017-11-23,43605537
2017-11-24,42933723
2017-11-25,42470568
2017-11-26,42559142
2017-11-27,42483203
2017-11-28,41916750
2017-11-29,41387639
2017-11-30,41020443
2017-12-01,41772008
2017-12-02,42169840
2017-12-03,41933471
2017-12-04,41621793
2017-12-05,41369602
2017-12-06,41267024
2017-12-07,41419858
2017-12-08,41727190
2017-12-09,41919323
2017-12-10,42511350
2017-12-11,42108939
2017-12-12,41952709
2017-12-13,41442471
2017-12-14,41426900
2017-12-15,41539250
2017-12-16,41441695
2017-12-17,41336727
2017-12-18,41602301
2017-12-19,41752804
2017-12-20,42102277
2017-12-21,42516189
2017-12-22,42562490
2017-12-23,43231207
2017-12-24,43410074
2017-12-25,43716653
2017-12-26,44077903
2017-12-27,43858383
2017-12-28,43574765
2017-12-29,43171123
2017-12-30,43448244
2017-12-31,43075872
2018-01-01,43108851
2018-01-02,43228149
2018-01-03,43257404
2018-01-04,41415858
2018-01-05,40647052
2018-01-06,41085782
2018-01-07,41135274
2018-01-08,40862059
2018-01-09,40381759
2018-01-10,40330238
2018-01-11,40126357
2018-01-12,40046378
2018-01-13,39489572
2018-01-14,39352119
2018-01-15,39648987
2018-01-16,39863806
2018-01-17,39974538
2018-01-18,39641524
2018-01-19,39764898
2018-01-20,39884125
2018-01-21,39713432
2018-01-22,39959516
2018-01-23,39797948
2018-01-24,40001249
2018-01-25,39966937
2018-01-26,39872430
2018-01-27,39985141
2018-01-28,39883988
2018-01-29,39854385
2018-01-30,39907458
2018-02-01,39893375
2018-02-02,39888130
2018-02-03,40158506
2018-02-04,40243136
2018-02-05,40320095
2018-02-06,40266611
2018-02-07,40202209
2018-02-08,40051428
2018-02-09,39865815
2018-02-10,39732859
2018-02-11,39563811
2018-02-12,39433368
2018-02-13,39353059
2018-02-14,39375493
2018-02-15,39494077
2018-02-16,39863350
2018-02-17,39902014
2018-02-18,39842674
2018-02-19,39982975
2018-02-20,39969041
2018-02-21,40207701
2018-02-22,40375940
2018-02-23,40806154
2018-02-24,41980611
2018-02-25,41295012
2018-02-26,40769240
2018-02-27,40806354
2018-02-28,40601243
2018-03-01,40847492
2018-03-02,41222659
2018-03-03,41538891
2018-03-04,41668942
2018-03-05,41391678
2018-03-06,41262421
2018-03-07,41148782
2018-03-08,41047683
2018-03-09,41207552
2018-03-10,41251037
2018-03-11,41342351
2018-03-12,41250607
2018-03-13,41332622
2018-03-14,41724962
2018-03-15,42063097
2018-03-16,42955494
2018-03-17,42853943
2018-03-18,43180383
2018-03-19,43279291
2018-03-20,43271569
2018-03-21,43272015
2018-03-23,43311324
2018-03-24,43186688
2018-03-26,42896991
2018-03-27,42749910
2018-03-28,42574978
2018-03-29,42671658
2018-03-30,42701641
2018-03-31,42838743
2018-04-01,42824877
2018-04-02,42884930
2018-04-03,42923959
2018-04-04,43044171
2018-04-05,43259211
2018-04-06,43748650
2018-04-08,43461126
2018-04-09,43226329
2018-04-10,43317799
2018-04-11,43627056
2018-04-12,43844559
2018-04-13,44749860
2018-04-14,45219342
2018-04-15,44917825
2018-04-16,44924962
2018-04-17,44632782
2018-04-18,44470628
2018-04-19,44566134
2018-04-20,44608923
2018-04-21,44995887
2018-04-22,44878393
2018-04-23,44946542
2018-04-24,44905147
2018-04-25,44783036
2018-04-26,44774942
2018-04-27,44721702
2018-04-28,44722762
2018-04-29,45410651
2018-04-30,46380974
2018-05-01,46801724
2018-05-02,46706485
2018-05-03,47496189
2018-05-04,49025937
2018-05-05,48683185
2018-05-06,48015044
2018-05-07,47541466
2018-05-08,47108516
2018-05-09,45516713
2018-05-10,43516623
2018-05-11,43898208
2018-05-12,45371868
2018-05-13,45538150
2018-05-14,46440229
2018-05-15,46525219
2018-05-16,46508112
2018-05-17,46600645
2018-05-18,46979615
2018-05-19,47366549
2018-05-20,47516059
2018-05-21,47280629
2018-05-22,47380265
2018-05-23,47589572
2018-05-24,47930273
2018-05-25,48889448
2018-05-26,49268286
2018-05-27,49196861
2018-05-28,49326345
2018-05-29,49046200
2018-05-30,48467272
2018-05-31,46993213
2018-06-01,45789952
2018-06-02,46427466
2018-06-03,46871698
2018-06-04,46897942
2018-06-05,47023698
2018-06-06,45471509
2018-06-07,43265837
2018-06-08,42355602
2018-06-09,42008246
2018-06-10,41590027
2018-06-11,40629029
2018-06-12,40020082
2018-06-13,40510508
2018-06-14,40673364
2018-06-15,41203504
2018-06-16,41632350
2018-06-17,41626112
2018-06-18,41589209
2018-06-19,41523900
2018-06-20,41455538
2018-06-21,41351817
2018-06-22,40861085
2018-06-23,40471688
2018-06-24,40614846
2018-06-25,41384661
2018-06-26,41240482
2018-06-27,41314191
2018-06-28,41387959
2018-06-29,41860673
2018-06-30,42068264
2018-07-01,42669018
2018-07-02,42524505
2018-07-03,42373768
2018-07-04,42421774
2018-07-05,42714950
2018-07-06,42779702
2018-07-07,43072474
2018-07-08,43202393
2018-07-09,43724650
2018-07-10,43879212
2018-07-11,43600087
2018-07-12,43120959
2018-07-13,42804960
2018-07-14,42958146
2018-07-15,43255530
2018-07-16,43221669
2018-07-17,43047455
2018-07-18,42861654
2018-07-19,42738064
2018-07-20,42849127
2018-07-21,43075984
2018-07-22,43446012
2018-07-23,43827985
2018-07-24,43918133
2018-07-25,43928606
2018-07-26,43640545
2018-07-27,42333132
2018-07-28,42547496
2018-07-29,42548824
2018-07-30,42595677
2018-07-31,42729544
2018-08-01,42675228
2018-08-02,42991521
2018-08-03,42858503
2018-08-04,42897910
2018-08-05,42888536
2018-08-06,42928809
2018-08-07,42929478
2018-08-08,42621097
2018-08-09,42605006
2018-08-10,42462409
2018-08-11,42655537
2018-08-12,42579800
2018-08-14,42317804
2018-08-16,40369245
2018-08-17,40475372
2018-08-18,41454726
2018-08-19,41910290
2018-08-20,42228467
2018-08-21,42466898
2018-08-22,42921372
2018-08-23,43275080
2018-08-24,43362650
2018-08-25,43648313
2018-08-26,43369456
2018-08-27,43303804
2018-08-28,43238191
2018-08-29,43284668
2018-08-30,43148940
2018-08-31,43266342
2018-09-01,43392559
2018-09-02,43332460
2018-09-03,43132430
2018-09-04,42786290
2018-09-05,42581449
2018-09-06,42558272
2018-09-07,42436265
2018-09-08,42502827
2018-09-09,42220266
2018-09-10,41521023
2018-09-11,40700553
2018-09-12,40634451
2018-09-13,41420983
2018-09-14,41884594
2018-09-15,42172125
2018-09-16,42278107
2018-09-17,42377302
2018-09-18,42448075
2018-09-19,42354237
2018-09-20,42436423
2018-09-21,42377584
2018-09-22,42582838
2018-09-23,42628136
2018-09-24,42743027
2018-09-25,42924763
2018-09-26,42847299
2018-09-27,43000390
2018-09-28,42869776
2018-09-29,42832333
2018-09-30,42785847
2018-10-02,42715733
2018-10-03,42824672
2018-10-04,42782043
2018-10-05,42806015
2018-10-06,42909292
2018-10-07,42990677
2018-10-08,42965201
2018-10-09,43063072
2018-10-10,43393181
2018-10-11,43389864
2018-10-12,43582590
2018-10-13,43724751
2018-10-14,44360112
2018-10-15,44755397
2018-10-16,44764262
2018-10-17,44768508
2018-10-18,44661362
2018-10-19,44789687
2018-10-20,45076148
2018-10-21,44993159
2018-10-22,44732953
2018-10-23,44664235
2018-10-24,44547642
2018-10-25,44717682
2018-10-26,44628103
2018-10-27,44648905
2018-10-28,44528159
2018-10-29,44368195
2018-10-30,44302777
2018-10-31,44159355
2018-11-01,44049810
2018-11-03,44371129
2018-11-04,44363383
2018-11-05,44346061
2018-11-06,44164537
2018-11-07,44058400
2018-11-08,44092582
2018-11-09,44098077
2018-11-10,44298775
2018-11-11,44444643
2018-11-12,44518150
2018-11-13,44667020
2018-11-14,44596340
2018-11-15,44447736
2018-11-16,44300234
2018-11-17,43963050
2018-11-18,43686644
2018-11-19,43421113
2018-11-20,42907151
2018-11-21,42533830
2018-11-22,41988251
