date_obj,Toadflax price
2016-08-08,2273
2016-08-09,2273
2016-08-10,2254
2016-08-11,2254
2016-08-12,2265
2016-08-13,2265
2016-08-14,2294
2016-08-15,2310
2016-08-16,2286
2016-08-17,2286
2016-08-18,2192
2016-08-19,2113
2016-08-20,2058
2016-08-21,2058
2016-08-22,2084
2016-08-23,2163
2016-08-24,2163
2016-08-25,2139
2016-08-26,2139
2016-08-28,2090
2016-08-31,1981
2016-09-01,1897
2016-09-02,1897
2016-09-03,1813
2016-09-04,1744
2016-09-05,1797
2016-09-06,1875
2016-09-07,1875
2016-09-08,1938
2016-09-09,1938
2016-09-10,1970
2016-09-11,1970
2016-09-12,1974
2016-09-13,1949
2016-09-14,1949
2016-09-15,1977
2016-09-16,1977
2016-09-17,2029
2016-09-18,2029
2016-09-19,2074
2016-09-20,2074
2016-09-21,2099
2016-09-22,2189
2016-09-23,2189
2016-09-24,2252
2016-09-25,2284
2016-09-26,2284
2016-09-27,2386
2016-09-28,2386
2016-09-29,2439
2016-09-30,2443
2016-10-01,2443
2016-10-02,2488
2016-10-03,2488
2016-10-04,2611
2016-10-05,2611
2016-10-06,2520
2016-10-07,2520
2016-10-08,2432
2016-10-09,2432
2016-10-10,2491
2016-10-11,2491
2016-10-12,2548
2016-10-13,2548
2016-10-14,2581
2016-10-15,2581
2016-10-16,2580
2016-10-17,2583
2016-10-18,2583
2016-10-19,2631
2016-10-20,2631
2016-10-21,2684
2016-10-22,2684
2016-10-23,2679
2016-10-24,2593
2016-10-25,2593
2016-10-26,2638
2016-10-27,2638
2016-10-28,2680
2016-10-29,2774
2016-10-30,2774
2016-10-31,2831
2016-11-01,2831
2016-11-02,2910
2016-11-03,2910
2016-11-04,3014
2016-11-05,3014
2016-11-06,3153
2016-11-07,3153
2016-11-08,3298
2016-11-09,3463
2016-11-10,3605
2016-11-11,3605
2016-11-12,3657
2016-11-13,3657
2016-11-14,3551
2016-12-08,2845
2016-12-09,2871
2016-12-10,2871
2016-12-11,2839
2016-12-12,2721
2016-12-13,2761
2016-12-14,2855
2016-12-15,2855
2016-12-16,2778
2016-12-17,2684
2016-12-18,2684
2016-12-19,2731
2016-12-20,2811
2016-12-21,2865
2016-12-22,2865
2016-12-23,2905
2016-12-24,2905
2016-12-25,3018
2016-12-26,3145
2016-12-27,3113
2016-12-28,3102
2016-12-29,3133
2016-12-30,3092
2016-12-31,2994
2017-01-01,2976
2017-01-02,2994
2017-01-03,3062
2017-01-04,3052
2017-01-05,2920
2017-01-06,3029
2017-01-07,3135
2017-01-08,3088
2017-01-09,3058
2017-01-10,2964
2017-01-11,2934
2017-01-12,2878
2017-01-13,2878
2017-01-14,2779
2017-01-15,2658
2017-01-16,2578
2017-01-17,2599
2017-01-18,2523
2017-01-19,2490
2017-01-20,2481
2017-01-21,2370
2017-01-22,2251
2017-01-27,1880
2017-01-28,1866
2017-01-29,1908
2017-01-30,1908
2017-01-31,1959
2017-02-01,1996
2017-02-02,2062
2017-02-03,2074
2017-02-04,2016
2017-02-05,1930
2017-02-06,1961
2017-02-07,1981
2017-02-08,2022
2017-02-09,2022
2017-02-10,2046
2017-02-11,2013
2017-02-12,2013
2017-02-13,2000
2017-02-14,2058
2017-02-15,2058
2017-02-16,2062
2017-02-18,2010
2017-02-19,1917
2017-02-20,1841
2017-02-21,1807
2017-02-22,1807
2017-02-23,1761
2017-02-24,1761
2017-02-25,1726
2017-02-26,1786
2017-02-27,1777
2017-02-28,1756
2017-03-01,1799
2017-03-02,1819
2017-03-03,1814
2017-03-04,1779
2017-03-05,1808
2017-03-06,1779
2017-03-07,1783
2017-03-08,1783
2017-03-09,1771
2017-03-10,1768
2017-03-11,1810
2017-03-12,1891
2017-03-13,1865
2017-03-14,1838
2017-03-15,1781
2017-03-16,1751
2017-03-17,1784
2017-03-18,1809
2017-03-19,1754
2017-03-20,1680
2017-03-21,1675
2017-03-22,1670
2017-03-23,1702
2017-03-24,1700
2017-03-25,1700
2017-03-26,1740
2017-03-27,1798
2017-03-28,1771
2017-03-29,1736
2017-03-30,1796
2017-03-31,1759
2017-04-01,1739
2017-04-02,1739
2017-04-03,1798
2017-04-04,1835
2017-04-12,1896
2017-04-13,1985
2017-04-14,2072
2017-04-15,2168
2017-04-16,2227
2017-04-17,2330
2017-04-18,2421
2017-04-19,2428
2017-04-20,2448
2017-04-21,2461
2017-04-22,2461
2017-04-23,2442
2017-04-24,2452
2017-04-25,2420
2017-04-26,2420
2017-04-27,2388
2017-04-28,2431
2017-04-29,2520
2017-04-30,2510
2017-05-01,2550
2017-05-02,2535
2017-05-03,2551
2017-05-04,2475
2017-05-05,2359
2017-05-06,2337
2017-05-07,2407
2017-05-08,2441
2017-05-09,2479
2017-05-10,2422
2017-05-11,2473
2017-05-12,2458
2017-05-13,2456
2017-05-14,2471
2017-05-15,2476
2017-05-16,2506
2017-05-17,2503
2017-05-18,2436
2017-05-19,2400
2017-05-20,2408
2017-05-21,2408
2017-05-22,2424
2017-05-23,2332
2017-05-24,2425
2017-05-25,2524
2017-05-26,2556
2017-05-27,2611
2017-05-28,2611
2017-05-29,2717
2017-05-30,2717
2017-05-31,2853
2017-06-01,2951
2017-06-02,2824
2017-06-03,2824
2017-06-06,2636
2017-06-07,2680
2017-06-08,2680
2017-06-09,2804
2017-06-10,2884
2017-06-11,2973
2017-06-12,2973
2017-06-13,3045
2017-06-14,2935
2017-06-15,2935
2017-06-16,3053
2017-06-17,3053
2017-06-18,3164
2017-06-19,3164
2017-06-20,3176
2017-06-21,3148
2017-06-22,3148
2017-06-23,3162
2017-06-24,3096
2017-06-25,2984
2017-06-26,3040
2017-06-27,3042
2017-06-28,3042
2017-06-29,2984
2017-06-30,3048
2017-07-01,3048
2017-07-02,2987
2017-07-03,2916
2017-07-04,2912
2017-07-05,2912
2017-07-06,2917
2017-07-07,2917
2017-07-08,2918
2017-07-13,2823
2017-07-14,2707
2017-07-15,2707
2017-07-16,2599
2017-07-17,2507
2017-07-18,2475
2017-07-19,2498
2017-07-20,2573
2017-07-21,2544
2017-07-22,2545
2017-07-23,2562
2017-07-24,2562
2017-07-25,2512
2017-07-26,2496
2017-07-27,2455
2017-07-28,2517
2017-07-29,2517
2017-07-30,2523
2017-07-31,2523
2017-08-01,2514
2017-08-02,2542
2017-08-03,2541
2017-08-04,2541
2017-08-05,2527
2017-08-06,2527
2017-08-09,2493
2017-08-10,2513
2017-08-11,2493
2017-08-12,2515
2017-08-13,2515
2017-08-14,2519
2017-08-15,2496
2017-08-16,2491
2017-08-17,2494
2017-08-18,2494
2017-08-19,2491
2017-08-20,2460
2017-08-21,2473
2017-08-22,2501
2017-08-23,2528
2017-08-24,2506
2017-08-25,2487
2017-08-26,2498
2017-08-27,2523
2017-08-28,2501
2017-08-29,2501
2017-08-30,2467
2017-08-31,2441
2017-09-01,2441
2017-09-02,2454
2017-09-03,2454
2017-09-04,2464
2017-09-05,2483
2017-09-06,2511
2017-09-07,2502
2017-09-08,2502
2017-09-09,2508
2017-09-10,2465
2017-09-11,2430
2017-09-12,2430
2017-09-13,2423
2017-09-14,2401
2017-09-15,2401
2017-09-16,2376
2017-09-17,2373
2017-09-19,2390
2017-09-20,2390
2017-09-21,2397
2017-09-22,2403
2017-09-23,2403
2017-09-24,2412
2017-09-25,2432
2017-09-26,2440
2017-09-27,2440
2017-09-28,2449
2017-09-29,2455
2017-09-30,2455
2017-10-01,2454
2017-10-02,2415
2017-10-03,2415
2017-10-04,2418
2017-10-05,2425
2017-10-06,2413
2017-10-07,2384
2017-10-08,2351
2017-10-09,2315
2017-10-10,2333
2017-10-11,2333
2017-10-12,2296
2017-10-13,2239
2017-10-14,2183
2017-10-15,2183
2017-10-16,2238
2017-10-17,2238
2017-10-18,2278
2017-10-19,2238
2017-10-20,2168
2017-10-21,2165
2017-10-22,2173
2017-10-23,2126
2017-10-24,2127
2017-10-25,2142
2017-10-26,2124
2017-10-27,2123
2017-10-28,2123
2017-10-29,2092
2017-10-30,2059
2017-10-31,2061
2017-11-01,2061
2017-11-02,2079
2017-11-03,2127
2017-11-04,2165
2017-11-05,2155
2017-11-06,2180
2017-11-07,2180
2017-11-08,2140
2017-11-09,2081
2017-11-10,2113
2017-11-11,2113
2017-11-12,2160
2017-11-13,2190
2017-11-14,2190
2017-11-15,2249
2017-11-16,2224
2017-11-17,2181
2017-11-18,2181
2017-11-19,2168
2017-11-20,2141
2017-11-21,2115
2017-11-22,2113
2017-11-23,2103
2017-11-24,2084
2017-11-25,2086
2017-11-26,2085
2017-11-27,2085
2017-11-28,2094
2017-11-29,2076
2017-11-30,2034
2017-12-01,2053
2017-12-02,2053
2017-12-03,2112
2017-12-04,2112
2017-12-05,2117
2017-12-06,2136
2017-12-07,2111
2017-12-08,2111
2017-12-09,2096
2017-12-10,2076
2017-12-11,2085
2017-12-12,2108
2017-12-13,2154
2017-12-14,2151
2017-12-15,2158
2017-12-16,2164
2017-12-17,2214
2017-12-18,2290
2017-12-19,2320
2017-12-20,2312
2017-12-21,2233
2017-12-22,2214
2017-12-23,2246
2017-12-24,2239
2017-12-25,2243
2017-12-26,2207
2017-12-27,2225
2017-12-28,2236
2017-12-29,2231
2017-12-30,2243
2017-12-31,2243
2018-01-01,2216
2018-01-02,2264
2018-01-03,2275
2018-01-04,2223
2018-01-05,2220
2018-01-06,2260
2018-01-07,2316
2018-01-08,2255
2018-01-09,2303
2018-01-10,2360
2018-01-11,2398
2018-01-12,2353
2018-01-13,2418
2018-01-14,2483
2018-01-15,2558
2018-01-16,2634
2018-01-17,2650
2018-01-18,2604
2018-01-19,2604
2018-01-20,2687
2018-01-21,2803
2018-01-22,2913
2018-01-23,3048
2018-01-24,3036
2018-01-25,2907
2018-01-26,2832
2018-01-27,2731
2018-01-28,2760
2018-01-29,2864
2018-01-30,2940
2018-02-01,3110
2018-02-02,3104
2018-02-03,3199
2018-02-04,3157
2018-02-05,3026
2018-02-06,2989
2018-02-07,2942
2018-02-08,2937
2018-02-09,2997
2018-02-10,3017
2018-02-11,2970
2018-02-12,2952
2018-02-13,2950
2018-02-14,2940
2018-02-15,2930
2018-02-16,2916
2018-02-17,2887
2018-02-18,2853
2018-02-19,2892
2018-02-20,2899
2018-02-21,2888
2018-02-22,2841
2018-02-23,2816
2018-02-24,2822
2018-02-25,2795
2018-02-26,2843
2018-02-27,2887
2018-02-28,2930
2018-03-01,2941
2018-03-02,2977
2018-03-03,2982
2018-03-04,2982
2018-03-05,2911
2018-03-06,2934
2018-03-07,3075
2018-03-08,3120
2018-03-09,3057
2018-03-10,3007
2018-03-11,3026
2018-03-12,2975
2018-03-13,2948
2018-03-14,2944
2018-03-15,2923
2018-03-16,2853
2018-03-17,2916
2018-03-18,2950
2018-03-19,2927
2018-03-20,2943
2018-03-21,2971
2018-03-23,2958
2018-03-24,2953
2018-03-26,2915
2018-03-27,2871
2018-03-28,2863
2018-03-29,2832
2018-03-30,2799
2018-03-31,2774
2018-04-01,2760
2018-04-02,2784
2018-04-03,2821
2018-04-04,2816
2018-04-05,2833
2018-04-06,2820
2018-04-08,2764
2018-04-09,2738
2018-04-10,2736
2018-04-11,2739
2018-04-12,2774
2018-04-13,2776
2018-04-14,2760
2018-04-16,2771
2018-04-17,2755
2018-04-18,2723
2018-04-19,2739
2018-04-20,2722
2018-04-21,2678
2018-04-22,2691
2018-04-23,2698
2018-04-24,2692
2018-04-25,2724
2018-04-26,2713
2018-04-27,2692
2018-04-28,2709
2018-04-29,2729
2018-04-30,2750
2018-05-02,2712
2018-05-03,2720
2018-05-04,2695
2018-05-05,2798
2018-05-06,2798
2018-05-07,2923
2018-05-08,2945
2018-05-09,3038
2018-05-10,3082
2018-05-11,2955
2018-05-12,2991
2018-05-13,2948
2018-05-14,2910
2018-05-15,2901
2018-05-16,2925
2018-05-17,3039
2018-05-18,3159
2018-05-19,3088
2018-05-20,3102
2018-05-21,3218
2018-05-22,3245
2018-05-23,3130
2018-05-24,2984
2018-05-25,2887
2018-05-26,2896
2018-05-27,2906
2018-05-28,2955
2018-05-29,2987
2018-05-30,2984
2018-05-31,2989
2018-06-01,2981
2018-06-02,2912
2018-06-03,2995
2018-06-04,2997
2018-06-05,2968
2018-06-06,2889
2018-06-07,2745
2018-06-08,2712
2018-06-09,2711
2018-06-10,2683
2018-06-11,2655
2018-06-12,2662
2018-06-13,2671
2018-06-14,2737
2018-06-15,2789
2018-06-16,2766
2018-06-17,2787
2018-06-18,2804
2018-06-19,2833
2018-06-20,2833
2018-06-21,2833
2018-06-22,2800
2018-06-23,2798
2018-06-24,2787
2018-06-25,2800
2018-06-26,2735
2018-06-27,2707
2018-06-28,2689
2018-06-29,2647
2018-06-30,2569
2018-07-01,2496
2018-07-02,2446
2018-07-03,2453
2018-07-04,2408
2018-07-05,2411
2018-07-06,2465
2018-07-07,2491
2018-07-08,2551
2018-07-09,2542
2018-07-10,2578
2018-07-11,2562
2018-07-12,2499
2018-07-13,2477
2018-07-14,2452
2018-07-15,2446
2018-07-16,2492
2018-07-17,2519
2018-07-18,2505
2018-07-19,2550
2018-07-20,2612
2018-07-21,2707
2018-07-22,2662
2018-07-23,2615
2018-07-24,2630
2018-07-25,2630
2018-07-26,2642
2018-07-27,2649
2018-07-28,2651
2018-07-29,2743
2018-07-30,2778
2018-07-31,2877
2018-08-01,2837
2018-08-02,2792
2018-08-03,2772
2018-08-04,2783
2018-08-05,2759
2018-08-06,2766
2018-08-07,2781
2018-08-08,2812
2018-08-09,2791
2018-08-10,2813
2018-08-11,2784
2018-08-12,2826
2018-08-14,2804
2018-08-16,2832
2018-08-17,2828
2018-08-18,2812
2018-08-19,2795
2018-08-20,2756
2018-08-21,2723
2018-08-22,2722
2018-08-23,2675
2018-08-24,2674
2018-08-25,2636
2018-08-26,2664
2018-08-27,2709
2018-08-28,2740
2018-08-29,2766
2018-08-30,2749
2018-08-31,2735
2018-09-01,2727
2018-09-02,2698
2018-09-03,2641
2018-09-04,2668
2018-09-05,2691
2018-09-06,2694
2018-09-07,2739
2018-09-08,2782
2018-09-09,2796
2018-09-10,2793
2018-09-11,2799
2018-09-12,2773
2018-09-13,2752
2018-09-14,2751
2018-09-15,2718
2018-09-16,2610
2018-09-17,2595
2018-09-18,2580
2018-09-19,2522
2018-09-20,2460
2018-09-21,2388
2018-09-22,2430
2018-09-23,2520
2018-09-24,2568
2018-09-25,2646
2018-09-26,2626
2018-09-27,2629
2018-09-28,2678
2018-09-29,2673
2018-09-30,2682
2018-10-02,2726
2018-10-03,2702
2018-10-04,2678
2018-10-05,2673
2018-10-06,2607
2018-10-07,2545
2018-10-08,2527
2018-10-09,2462
2018-10-10,2421
2018-10-11,2460
2018-10-12,2480
2018-10-13,2493
2018-10-14,2509
2018-10-15,2478
2018-10-16,2475
2018-10-17,2449
2018-10-18,2411
2018-10-19,2403
2018-10-20,2444
2018-10-21,2464
2018-10-22,2534
2018-10-23,2559
2018-10-24,2540
2018-10-25,2556
2018-10-26,2529
2018-10-27,2496
2018-10-28,2484
2018-10-29,2428
2018-10-30,2409
2018-10-31,2421
2018-11-01,2462
2018-11-03,2469
2018-11-04,2481
2018-11-05,2465
2018-11-06,2476
2018-11-07,2473
2018-11-08,2498
2018-11-09,2513
2018-11-10,2496
2018-11-11,2452
2018-11-12,2438
2018-11-13,2485
2018-11-14,2499
2018-11-15,2525
2018-11-16,2435
2018-11-17,2414
2018-11-18,2342
2018-11-19,2261
2018-11-20,2211
2018-11-21,2133
2018-11-22,2034
2018-11-23,2010
2018-11-24,1966
2018-11-25,1926
2018-11-26,1939
2018-11-27,1940
2018-11-28,1983
2018-11-29,2080
2018-12-01,2122
2018-12-02,2083
2018-12-03,2052
2018-12-04,2045
2018-12-05,1993
2018-12-07,1917
2018-12-09,1859
2018-12-10,1839
2018-12-11,1925
2018-12-12,1993
2018-12-13,2044
2018-12-14,2009
2018-12-15,1937
2018-12-16,1870
2018-12-17,1845
2018-12-18,1835
2018-12-19,1798
2018-12-20,1747
2018-12-21,1744
2018-12-22,1749
2018-12-23,1777
2018-12-24,1793
2018-12-25,1804
2018-12-26,1768
2018-12-27,1789
2018-12-28,1836
2018-12-29,1864
2018-12-30,1861
2018-12-31,1872
2019-01-01,1911
2019-01-02,1937
2019-01-03,2000
2019-01-04,2058
2019-01-05,2039
2019-01-06,1999
2019-01-08,1979
2019-01-10,1917
2019-01-11,1822
2019-01-12,1730
2019-01-13,1651
2019-01-14,1595
2019-01-15,1601
2019-01-16,1676
2019-01-17,1744
2019-01-18,1717
2019-01-19,1650
2019-01-20,1592
2019-01-21,1588
2019-01-22,1608
2019-01-23,1608
2019-01-25,1617
2019-01-26,1592
2019-01-27,1599
2019-01-28,1575
2019-01-29,1568
2019-01-30,1582
2019-01-31,1596
2019-02-01,1564
2019-02-02,1512
2019-02-03,1477
2019-02-04,1484
2019-02-05,1458
2019-02-06,1461
2019-02-07,1428
2019-02-08,1375
2019-02-09,1325
2019-02-10,1331
2019-02-11,1329
2019-02-12,1288
2019-02-13,1263
2019-02-14,1235
2019-02-15,1205
2019-02-16,1160
2019-02-17,1132
2019-02-18,1158
2019-02-19,1183
2019-02-20,1144
2019-02-21,1113
2019-02-22,1098
2019-02-23,1104
2019-02-24,1072
2019-02-25,1058
2019-02-26,1079
2019-02-27,1079
2019-02-28,1130
2019-03-01,1184
2019-03-02,1239
2019-03-03,1264
2019-03-04,1302
2019-03-05,1329
2019-03-06,1311
2019-03-07,1283
2019-03-08,1256
2019-03-09,1221
2019-03-10,1234
2019-03-11,1262
2019-03-12,1252
2019-03-13,1226
2019-03-14,1207
2019-03-15,1167
2019-03-16,1147
2019-03-17,1168
2019-03-18,1225
2019-03-19,1281
2019-03-20,1288
2019-03-21,1273
2019-03-22,1232
2019-03-23,1235
2019-03-24,1204
2019-03-25,1223
2019-03-26,1231
2019-03-27,1233
2019-03-28,1230
2019-03-29,1228
2019-03-30,1221
2019-03-31,1220
2019-04-01,1268
2019-04-02,1290
2019-04-03,1280
2019-04-04,1285
2019-04-05,1275
2019-04-06,1253
2019-04-07,1267
2019-04-08,1292
