date_obj,Water%20battlestaff price
2019-04-02,9030
2019-04-03,9046
2019-04-04,9041
2019-04-05,9017
2019-04-06,9022
2019-04-07,9006
2019-04-08,9014
2019-04-09,9021
2019-04-10,9026
2019-04-11,9027
2019-04-12,9022
2019-04-13,8992
2019-04-14,9016
2019-04-15,9019
2019-04-16,9022
2019-04-17,9020
2019-04-18,9036
2019-04-19,9028
2019-04-20,9033
2019-04-21,9036
2019-04-22,9028
2019-04-23,9026
2019-04-24,9023
2019-04-25,9017
2019-04-26,9018
2019-04-27,9019
2019-04-28,9026
2019-04-29,9022
2019-04-30,9032
2019-05-01,9037
2019-05-02,9022
2019-05-03,9021
2019-05-04,9020
2019-05-05,9020
2019-05-06,9010
2019-05-07,9021
2019-05-08,9022
2019-05-09,9020
2019-05-10,9027
2019-05-11,9029
2019-05-12,9025
2019-05-13,9017
2019-05-14,9023
2019-05-15,9024
2019-05-16,9037
2019-05-17,9046
2019-05-18,9037
2019-05-19,9034
2019-05-20,8977
2019-05-21,9022
2019-05-22,9017
2019-05-23,9037
2019-05-24,9024
2019-05-25,9025
2019-05-26,9008
2019-05-27,9007
2019-05-28,9031
2019-05-29,9047
2019-05-30,8992
2019-05-31,9021
2019-06-01,9027
2019-06-02,9022
2019-06-03,9035
2019-06-04,9034
2019-06-05,9018
2019-06-06,9025
2019-06-07,9034
2019-06-08,9033
2019-06-09,9029
2019-06-10,9023
2019-06-11,9031
2019-06-12,9041
2019-06-13,9039
2019-06-14,9045
2019-06-15,9026
2019-06-16,9032
2019-06-17,9035
2019-06-18,9035
2019-06-19,9037
2019-06-20,9002
2019-06-21,8989
2019-06-22,8987
2019-06-23,8989
2019-06-24,8988
2019-06-25,8983
2019-06-26,8985
2019-06-27,8992
2019-06-28,9021
2019-06-29,9006
2019-06-30,8993
2019-07-01,8998
2019-07-02,9000
2019-07-03,9009
2019-07-04,9012
2019-07-05,9011
2019-07-06,9009
2019-07-07,9012
2019-07-08,9020
2019-07-09,8999
2019-07-10,9018
2019-07-11,9037
2019-07-12,9021
2019-07-13,9006
2019-07-14,8989
2019-07-15,9001
2019-07-16,9009
2019-07-17,8995
2019-07-18,9005
2019-07-19,9013
2019-07-20,9004
2019-07-21,9013
2019-07-22,8999
2019-07-23,8955
2019-07-24,8977
2019-07-25,8988
2019-07-26,9002
2019-07-27,9016
2019-07-28,9014
2019-07-29,9003
2019-07-30,9013
2019-07-31,8999
2019-08-01,9010
2019-08-02,8969
2019-08-03,8995
2019-08-04,8978
2019-08-05,8964
2019-08-06,8946
2019-08-07,8985
2019-08-08,8988
2019-08-09,8978
2019-08-10,8943
2019-08-11,8944
2019-08-12,8959
2019-08-13,9002
2019-08-14,8961
2019-08-15,8983
2019-08-16,9004
2019-08-17,9013
2019-08-18,9001
2019-08-19,8988
2019-08-20,8986
2019-08-21,8984
2019-08-22,8998
2019-08-23,8996
2019-08-24,9006
2019-08-24,9006
2019-08-25,8898
2019-08-25,8898
2019-08-26,9000
2019-08-26,9000
2019-08-27,9006
2019-08-27,9006
2019-08-28,9000
2019-08-29,9011
2019-08-30,9006
2019-08-31,8968
2019-09-01,8986
2019-09-02,9001
2019-09-03,8989
2019-09-04,9063
2019-09-05,9006
2019-09-06,8955
2019-09-07,8956
2019-09-08,8965
2019-09-09,8965
2019-09-10,8973
2019-09-11,8994
2019-09-12,8990
2019-09-13,8993
2019-09-14,9004
2019-09-15,9005
2019-09-16,9017
2019-09-17,9020
2019-09-18,9006
2019-09-19,9014
2019-09-20,8994
2019-09-21,8985
2019-09-22,8983
2019-09-23,8987
2019-09-24,8976
2019-09-25,8982
2019-09-26,8981
2019-09-27,9002
2019-09-28,8986
2019-09-29,8984
2019-09-30,8990
2019-10-01,8998
2019-10-02,9017
2019-10-03,8999
2019-10-04,8994
2019-10-05,8987
2019-10-06,8931
2019-10-07,8869
2019-10-08,8925
2019-10-09,9009
2019-10-10,8948
2019-10-11,8916
2019-10-12,8907
2019-10-13,8912
2019-10-14,8917
2019-10-15,8942
2019-10-16,8954
2019-10-17,8941
2019-10-18,9006
2019-10-19,8923
2019-10-20,8919
2019-10-21,8942
2019-10-22,8935
2019-10-23,8953
2019-10-24,8933
2019-10-25,8929
2019-10-26,8864
2019-10-27,8923
2019-10-28,8929
2019-10-29,8904
2019-10-30,8924
2019-10-31,8931
2019-11-01,8934
2019-11-02,8922
2019-11-03,8901
2019-11-04,8918
2019-11-05,8899
2019-11-06,8953
2019-11-07,8942
2019-11-08,8936
2019-11-09,8921
2019-11-10,8933
2019-11-11,8939
2019-11-12,8938
2019-11-13,8929
2019-11-14,8938
2019-11-15,8936
2019-11-16,8896
2019-11-17,8863
2019-11-18,8904
2019-11-19,8898
2019-11-20,8897
2019-11-21,8907
2019-11-22,8912
2019-11-23,8883
2019-11-24,8884
2019-11-25,8899
2019-11-26,8910
2019-11-27,8922
2019-11-28,8926
2019-11-29,8904
2019-11-30,8897
2019-12-01,8887
2019-12-02,8882
2019-12-03,8886
2019-12-04,8891
2019-12-05,8909
2019-12-06,8898
2019-12-07,8903
2019-12-08,8916
2019-12-09,8940
2019-12-10,8912
2019-12-11,8902
2019-12-12,8889
2019-12-13,8949
2019-12-14,8918
2019-12-15,8920
2019-12-16,8909
2019-12-17,8929
2019-12-18,8946
2019-12-19,8945
2019-12-20,8902
2019-12-21,8945
2019-12-22,8922
2019-12-23,8961
2019-12-24,8966
2019-12-25,8961
2019-12-26,8925
2019-12-27,8936
2019-12-28,8925
2019-12-29,8922
2019-12-30,8919
2019-12-31,8913
2020-01-01,8935
2020-01-02,8955
2020-01-03,8950
2020-01-04,8980
2020-01-05,8956
2020-01-06,8961
2020-01-07,8936
2020-01-08,8944
2020-01-09,8930
2020-01-10,8942
2020-01-11,8942
2020-01-12,8970
2020-01-13,8961
2020-01-14,8959
2020-01-15,8960
2020-01-16,8952
2020-01-17,8953
2020-01-18,8934
2020-01-19,8929
2020-01-20,8971
2020-01-21,8979
2020-01-22,8956
2020-01-23,8941
2020-01-24,8946
2020-01-25,8916
2020-01-26,8931
2020-01-27,8964
2020-01-28,8982
2020-01-29,8969
2020-01-30,8979
2020-01-31,8989
2020-02-01,8969
2020-02-02,8959
2020-02-03,8958
2020-02-04,8950
2020-02-05,8956
2020-02-06,8879
2020-02-07,8941
2020-02-08,8928
2020-02-09,8926
2020-02-10,8942
2020-02-11,8947
2020-02-12,9074
2020-02-13,8916
2020-02-14,8940
2020-02-15,8965
2020-02-16,8941
2020-02-17,8946
2020-02-18,8935
2020-02-19,8948
2020-02-20,8939
2020-02-21,8955
2020-02-22,8923
2020-02-23,8915
2020-02-24,8912
2020-02-25,8927
2020-02-26,8935
2020-02-27,8935
2020-02-28,8932
2020-02-29,8927
2020-03-01,8932
2020-03-02,8929
2020-03-03,8945
2020-03-04,8938
2020-03-05,8955
2020-03-06,8987
2020-03-07,8961
2020-03-08,8945
2020-03-09,8916
2020-03-10,8978
2020-03-11,8961
2020-03-12,8969
2020-03-13,8975
2020-03-14,8969
2020-03-15,8956
2020-03-16,8928
2020-03-17,8959
2020-03-18,8947
2020-03-19,8943
2020-03-20,8965
2020-03-21,8961
2020-03-22,8969
2020-03-23,8966
2020-03-24,9000
2020-03-25,8984
2020-03-26,8977
2020-03-27,8980
2020-03-28,8989
2020-03-29,8985
2020-03-30,8976
2020-03-31,8963
2020-04-01,9021
2020-04-02,8997
2020-04-03,8996
2020-04-04,8999
2020-04-05,9002
2020-04-06,8981
2020-04-07,8974
2020-04-08,8979
2020-04-09,8967
2020-04-10,8973
2020-04-11,8959
2020-04-12,8970
2020-04-13,8979
2020-04-14,8992
2020-04-15,9025
2020-04-16,8997
2020-04-17,8985
2020-04-18,8976
2020-04-19,8983
2020-04-20,9018
2020-04-21,8989
2020-04-22,8997
2020-04-23,8991
2020-04-24,8959
2020-04-25,8991
2020-04-26,9003
2020-04-27,8993
2020-04-28,8984
2020-04-29,8981
2020-04-30,8989
2020-05-01,8976
2020-05-02,8996
2020-05-03,9012
2020-05-04,9001
2020-05-05,8997
2020-05-06,9007
2020-05-07,9031
2020-05-08,9026
2020-05-09,8992
2020-05-10,9011
2020-05-11,8938
2020-05-12,9005
2020-05-13,9005
