date_obj,Tribal%20top%20(brown) price
2017-07-17,4815
2017-07-18,4815
2017-07-19,4815
2017-07-20,4815
2017-07-21,4815
2017-07-22,4815
2017-07-23,4815
2017-07-24,4873
2017-07-25,4873
2017-07-26,4873
2017-07-27,4873
2017-07-28,4873
2017-07-29,4873
2017-07-30,4873
2017-07-31,4873
2017-08-01,4873
2017-08-02,4727
2017-08-03,4727
2017-08-04,4727
2017-08-05,4727
2017-08-06,4727
2017-08-09,4727
2017-08-10,4553
2017-08-11,4553
2017-08-12,4553
2017-08-13,4553
2017-08-14,4553
2017-08-15,4553
2017-08-16,4553
2017-08-17,4553
2017-08-18,4553
2017-08-19,4553
2017-08-20,4557
2017-08-21,4557
2017-08-22,4557
2017-08-23,4557
2017-08-24,4557
2017-08-25,4557
2017-08-26,4557
2017-08-27,4557
2017-08-28,4557
2017-08-29,4580
2017-08-30,4580
2017-08-31,4580
2017-09-01,4580
2017-09-02,4580
2017-09-03,4580
2017-09-04,4580
2017-09-05,4580
2017-09-06,4580
2017-09-07,4612
2017-09-08,4612
2017-09-09,4612
2017-09-10,4612
2017-09-11,4612
2017-09-12,4612
2017-09-13,4612
2017-09-14,4612
2017-09-15,4612
2017-09-16,4612
2017-09-17,4824
2017-09-19,4824
2017-09-20,4824
2017-09-21,4824
2017-09-22,4824
2017-09-23,4824
2017-09-24,4824
2017-09-25,4824
2017-09-26,4838
2017-09-27,4838
2017-09-28,4838
2017-09-29,4838
2017-09-30,4838
2017-10-01,4838
2017-10-02,4838
2017-10-03,4838
2017-10-04,4838
2017-10-05,4838
2017-10-06,4761
2017-10-07,4761
2017-10-08,4761
2017-10-09,4761
2017-10-10,4761
2017-10-11,4761
2017-10-12,4761
2017-10-13,4761
2017-10-14,4761
2017-10-15,4761
2017-10-16,4761
2017-10-17,4761
2017-10-18,4761
2017-10-19,4761
2017-10-20,4761
2017-10-21,4761
2017-10-22,4761
2017-10-23,4761
2017-10-24,4761
2017-10-25,4761
2017-10-26,4761
2017-10-27,4872
2017-10-28,4872
2017-10-29,4872
2017-10-30,4872
2017-10-31,4872
2017-11-01,4872
2017-11-02,4872
2017-11-03,4872
2017-11-04,4872
2017-11-05,4872
2017-11-06,4872
2017-11-07,4872
2017-11-08,4872
2017-11-09,4926
2017-11-10,4926
2017-11-11,4926
2017-11-12,4926
2017-11-13,4926
2017-11-14,4926
2017-11-15,4926
2017-11-16,4926
2017-11-17,4926
2017-11-18,4926
2017-11-19,4926
2017-11-20,4926
2017-11-21,4926
2017-11-22,4926
2017-11-23,5037
2017-11-24,5037
2017-11-25,5037
2017-11-26,5037
2017-11-27,5037
2017-11-28,5037
2017-11-29,5037
2017-11-30,5037
2017-12-01,5037
2017-12-02,5037
2017-12-03,5095
2017-12-04,5095
2017-12-05,5095
2017-12-06,5095
2017-12-07,5095
2017-12-08,5095
2017-12-09,5095
2017-12-10,5095
2017-12-11,5095
2017-12-12,5095
2017-12-13,5095
2017-12-14,5004
2017-12-15,5004
2017-12-16,5004
2017-12-17,5004
2017-12-18,5004
2017-12-19,5004
2017-12-20,5004
2017-12-21,5004
2017-12-22,5004
2017-12-23,5004
2017-12-24,5004
2017-12-25,5015
2017-12-26,5015
2017-12-27,5015
2017-12-28,5015
2017-12-29,5015
2017-12-30,5015
2017-12-31,5015
2018-01-01,5015
2018-01-02,5015
2018-01-03,5026
2018-01-04,5026
2018-01-05,5026
2018-01-06,5026
2018-01-07,5026
2018-01-08,5026
2018-01-09,5026
2018-01-10,5026
2018-01-11,5026
2018-01-12,5026
2018-01-13,5125
2018-01-14,5125
2018-01-15,5125
2018-01-16,5125
2018-01-17,5125
2018-01-18,5125
2018-01-19,5125
2018-01-20,5125
2018-01-21,5125
2018-01-22,5125
2018-01-23,5120
2018-01-24,5120
2018-01-25,5120
2018-01-26,5120
2018-01-27,5120
2018-01-28,5011
2018-01-29,5011
2018-01-30,5011
2018-02-01,5011
2018-02-02,5036
2018-02-03,5036
2018-02-04,5036
2018-02-05,5036
2018-02-06,5153
2018-02-07,5153
2018-02-08,5153
2018-02-09,5153
2018-02-10,5247
2018-02-11,5247
2018-02-12,5247
2018-02-13,5247
2018-02-14,5129
2018-02-15,5129
2018-02-16,5129
2018-02-17,5129
2018-02-18,5143
2018-02-19,5143
2018-02-20,5143
2018-02-21,5143
2018-02-22,5121
2018-02-23,5121
2018-02-24,5121
2018-02-25,5121
2018-02-26,5206
2018-02-27,5206
2018-02-28,5206
2018-03-01,5206
2018-03-02,5130
2018-03-03,5130
2018-03-04,5130
2018-03-05,5130
2018-03-06,5130
2018-03-07,5159
2018-03-08,5159
2018-03-09,5159
2018-03-10,5159
2018-03-11,5159
2018-03-12,5159
2018-03-13,5119
2018-03-14,5119
2018-03-15,5119
2018-03-16,5119
2018-03-17,5119
2018-03-18,5119
2018-03-19,5141
2018-03-20,5141
2018-03-21,5141
2018-03-23,5141
2018-03-24,5141
2018-03-26,5215
2018-03-27,5215
2018-03-28,5215
2018-03-29,5215
2018-03-30,5215
2018-03-31,5215
2018-04-01,5248
2018-04-02,5248
2018-04-03,5248
2018-04-04,5248
2018-04-05,5248
2018-04-06,4995
2018-04-08,4995
2018-04-09,4995
2018-04-10,4995
2018-04-11,4995
2018-04-12,4907
2018-04-13,4907
2018-04-14,4907
2018-04-16,4907
2018-04-17,4883
2018-04-18,4883
2018-04-19,4883
2018-04-20,4883
2018-04-21,4883
2018-04-22,4919
2018-04-23,4919
2018-04-24,4919
2018-04-25,4919
2018-04-26,4919
2018-04-27,4775
2018-04-28,4775
2018-04-29,4775
2018-04-30,4775
2018-05-01,4775
2018-05-02,4674
2018-05-03,4674
2018-05-04,4674
2018-05-05,4674
2018-05-06,4674
2018-05-07,4709
2018-05-08,4709
2018-05-09,4709
2018-05-10,4709
2018-05-11,4709
2018-05-12,4539
2018-05-13,4539
2018-05-14,4539
2018-05-15,4539
2018-05-16,4539
2018-05-17,4539
2018-05-18,4599
2018-05-19,4599
2018-05-20,4599
2018-05-21,4599
2018-05-22,4599
2018-05-23,4599
2018-05-24,4561
2018-05-25,4561
2018-05-26,4561
2018-05-27,4561
2018-05-28,4561
2018-05-29,4527
2018-05-30,4527
2018-05-31,4527
2018-06-01,4527
2018-06-02,4593
2018-06-03,4593
2018-06-04,4593
2018-06-05,4593
2018-06-06,4593
2018-06-07,4517
2018-06-08,4517
2018-06-09,4517
2018-06-10,4517
2018-06-11,4517
2018-06-12,4517
2018-06-13,4645
2018-06-14,4645
2018-06-15,4645
2018-06-16,4645
2018-06-17,4645
2018-06-18,4613
2018-06-19,4613
2018-06-20,4613
2018-06-21,4613
2018-06-22,4696
2018-06-23,4696
2018-06-24,4696
2018-06-25,4696
2018-06-26,4696
2018-06-27,4696
2018-06-28,4644
2018-06-29,4644
2018-06-30,4644
2018-07-01,4644
2018-07-02,4644
2018-07-03,4672
2018-07-04,4672
2018-07-05,4672
2018-07-06,4672
2018-07-07,4672
2018-07-08,4672
2018-07-09,4821
2018-07-10,4821
2018-07-11,4821
2018-07-12,4821
2018-07-13,4821
2018-07-14,4821
2018-07-15,4821
2018-07-16,4852
2018-07-17,4852
2018-07-18,4852
2018-07-19,4852
2018-07-20,4852
2018-07-21,4907
2018-07-22,4907
2018-07-23,4907
2018-07-24,4907
2018-07-25,4907
2018-07-26,4956
2018-07-27,4956
2018-07-28,4956
2018-07-29,4956
2018-07-30,4956
2018-07-31,4982
2018-08-01,4982
2018-08-02,4982
2018-08-03,4982
2018-08-04,4982
2018-08-05,5016
2018-08-06,5016
2018-08-07,5016
2018-08-08,5016
2018-08-09,5016
2018-08-10,4873
2018-08-11,4873
2018-08-12,4873
2018-08-14,4873
2018-08-16,4932
2018-08-17,4932
2018-08-18,4932
2018-08-19,4932
2018-08-20,4907
2018-08-21,4907
2018-08-22,4907
2018-08-23,4907
2018-08-24,4907
2018-08-25,4969
2018-08-26,4969
2018-08-27,4969
2018-08-28,4969
2018-08-29,5037
2018-08-30,5037
2018-08-31,5037
2018-09-01,5037
2018-09-02,5116
2018-09-03,5116
2018-09-04,5116
2018-09-05,5116
2018-09-06,5116
2018-09-07,5126
2018-09-08,5126
2018-09-09,5126
2018-09-10,5126
2018-09-11,5126
2018-09-12,5169
2018-09-13,5169
2018-09-14,5169
2018-09-15,5169
2018-09-16,5222
2018-09-17,5222
2018-09-18,5222
2018-09-19,5222
2018-09-20,5274
2018-09-21,5274
2018-09-22,5274
2018-09-23,5274
2018-09-24,5274
2018-09-25,5268
2018-09-26,5268
2018-09-27,5268
2018-09-28,5268
2018-09-29,5268
2018-09-30,5194
2018-10-02,5194
2018-10-03,5194
2018-10-04,5194
2018-10-05,5381
2018-10-06,5381
2018-10-07,5381
2018-10-08,5381
2018-10-09,5507
2018-10-10,5507
2018-10-11,5507
2018-10-12,5507
2018-10-13,5453
2018-10-14,5453
2018-10-15,5453
2018-10-16,5453
2018-10-17,5519
2018-10-18,5519
2018-10-19,5519
2018-10-20,5519
2018-10-21,5519
2018-10-22,5321
2018-10-23,5321
2018-10-24,5321
2018-10-25,5321
2018-10-26,5353
2018-10-27,5353
2018-10-28,5353
2018-10-29,5318
2018-10-30,5318
2018-10-31,5318
2018-11-01,5318
2018-11-03,5390
2018-11-04,5390
2018-11-05,5446
2018-11-06,5446
2018-11-07,5446
2018-11-08,5446
2018-11-09,5595
2018-11-10,5595
2018-11-11,5595
2018-11-12,5692
2018-11-13,5692
2018-11-14,5692
2018-11-15,5692
2018-11-16,5715
2018-11-17,5715
2018-11-18,5715
2018-11-19,5715
2018-11-20,5609
2018-11-21,5609
2018-11-22,5609
2018-11-23,5666
2018-11-24,5666
2018-11-25,5590
2018-11-26,5590
2018-11-27,5590
2018-11-28,5590
2018-12-01,5355
2018-12-02,5157
2018-12-03,5157
2018-12-04,5157
2018-12-05,5157
2018-12-07,5103
2018-12-09,5072
2018-12-10,5072
2018-12-11,5072
2018-12-12,5072
2018-12-13,5041
2018-12-14,5041
2018-12-15,5041
2018-12-16,5019
2018-12-17,5019
2018-12-18,5019
2018-12-19,5019
2018-12-20,4835
2018-12-21,4835
2018-12-22,4835
2018-12-23,4835
2018-12-24,4880
2018-12-25,4880
2018-12-26,4880
2018-12-27,4880
2018-12-28,4880
2018-12-29,5082
2018-12-30,5082
2018-12-31,5082
2019-01-01,5082
2019-01-02,5235
2019-01-03,5235
2019-01-04,5235
2019-01-05,5235
2019-01-06,5338
2019-01-08,5338
2019-01-10,5514
2019-01-11,5514
2019-01-12,5514
2019-01-13,5365
2019-01-14,5365
2019-01-15,5365
2019-01-16,5220
2019-01-17,5220
2019-01-18,5220
2019-01-19,5204
2019-01-20,5204
2019-01-21,5204
2019-01-22,5204
2019-01-23,5310
2019-01-24,5310
2019-01-25,5310
2019-01-26,5310
2019-01-27,5554
2019-01-28,5554
2019-01-29,5554
2019-01-30,5658
2019-01-31,5658
2019-02-01,5658
2019-02-02,5658
2019-02-03,5658
2019-02-04,5891
2019-02-05,5891
2019-02-06,5891
2019-02-07,5891
2019-02-08,6086
2019-02-09,6086
2019-02-10,6086
2019-02-11,6086
2019-02-12,6196
2019-02-13,6196
2019-02-14,6196
2019-02-15,6196
2019-02-16,6221
2019-02-17,6221
2019-02-18,6221
2019-02-19,6221
2019-02-20,6087
2019-02-21,6087
2019-02-22,6087
2019-02-23,6087
2019-02-24,6039
2019-02-25,6039
2019-02-26,6039
2019-02-27,6039
2019-02-28,6039
2019-03-01,6039
2019-03-02,6039
2019-03-03,5885
2019-03-04,5885
2019-03-05,5885
2019-03-06,5885
2019-03-07,5871
2019-03-08,5871
2019-03-09,5871
2019-03-10,5871
2019-03-11,5956
2019-03-12,5956
2019-03-13,5956
2019-03-14,5956
2019-03-15,5956
2019-03-16,5864
2019-03-17,5864
2019-03-18,5864
2019-03-19,5864
2019-03-20,6147
2019-03-21,6147
2019-03-22,6147
2019-03-23,6147
2019-03-24,6192
2019-03-25,6192
2019-03-26,6192
2019-03-27,6192
2019-03-28,6192
2019-03-29,6044
2019-03-30,6044
2019-03-31,6044
2019-04-01,6044
2019-04-02,6044
2019-04-03,5949
2019-04-04,5949
2019-04-05,5949
2019-04-06,5949
2019-04-07,5949
