date_obj,Fremennik%20robe price
2015-12-01,5599
2015-12-02,5599
2015-12-03,5321
2015-12-04,5321
2015-12-05,5321
2015-12-06,5321
2015-12-07,5321
2015-12-08,5321
2015-12-09,5321
2015-12-10,5321
2015-12-11,5108
2015-12-12,5108
2015-12-13,5108
2015-12-14,5108
2015-12-15,5108
2015-12-16,5108
2015-12-17,5108
2015-12-18,5108
2015-12-19,5108
2015-12-20,4858
2015-12-21,4858
2015-12-22,4858
2015-12-23,4858
2015-12-24,4858
2015-12-25,4858
2015-12-26,4858
2015-12-27,4858
2015-12-28,4858
2015-12-29,4626
2015-12-30,4626
2015-12-31,4626
2016-01-01,4626
2016-01-02,4626
2016-01-03,4626
2016-01-04,4626
2016-01-05,4626
2016-01-06,4396
2016-01-07,4396
2016-01-08,4396
2016-01-09,4396
2016-01-10,4396
2016-01-11,4396
2016-01-12,4396
2016-01-13,4396
2016-01-14,4177
2016-01-15,4177
2016-01-16,4177
2016-01-17,4177
2016-01-18,4177
2016-01-19,4177
2016-01-20,4177
2016-01-21,4177
2016-01-22,3970
2016-01-23,3970
2016-01-24,3970
2016-01-25,3970
2016-01-26,3970
2016-01-27,3970
2016-01-28,3970
2016-01-29,3773
2016-01-30,3773
2016-01-31,3773
2016-02-01,3773
2016-02-02,3773
2016-02-03,3773
2016-02-04,3773
2016-02-05,3773
2016-02-06,3586
2016-02-07,3586
2016-02-08,3586
2016-02-09,3586
2016-02-10,3586
2016-02-11,3586
2016-02-12,3586
2016-02-13,3586
2016-02-14,3409
2016-02-15,3409
2016-02-16,3409
2016-02-17,3409
2016-02-18,3409
2016-02-19,3409
2016-02-20,3409
2016-02-21,3246
2016-02-22,3246
2016-02-23,3246
2016-02-24,3246
2016-02-25,3246
2016-02-26,3246
2016-02-27,3246
2016-02-28,3246
2016-02-29,3246
2016-03-01,3085
2016-03-02,3085
2016-03-03,3085
2016-03-04,3085
2016-03-05,3085
2016-03-06,3085
2016-03-07,3085
2016-03-08,3085
2016-03-09,3085
2016-03-10,2932
2016-03-11,2932
2016-03-12,2932
2016-03-13,2932
2016-03-14,2932
2016-03-15,2932
2016-03-16,2932
2016-03-17,2932
2016-03-18,2932
2016-03-19,2787
2016-03-20,2787
2016-03-21,2787
2016-03-22,2787
2016-03-23,2787
2016-03-24,2787
2016-03-25,2787
2016-03-26,2787
2016-03-27,2787
2016-03-28,2787
2016-03-29,2653
2016-03-30,2653
2016-03-31,2653
2016-04-01,2653
2016-04-02,2653
2016-04-03,2653
2016-04-04,2522
2016-04-05,2522
2016-04-06,2522
2016-04-07,2522
2016-04-08,2522
2016-04-09,2522
2016-04-10,2522
2016-04-11,2522
2016-04-12,2522
2016-04-13,2522
2016-04-14,2398
2016-04-15,2398
2016-04-16,2398
2016-04-17,2398
2016-04-18,2398
2016-04-19,2398
2016-04-20,2398
2016-04-21,2398
2016-04-22,2398
2016-04-23,2281
2016-04-24,2281
2016-04-25,2281
2016-04-26,2281
2016-04-27,2281
2016-04-28,2281
2016-04-29,2281
2016-04-30,2281
2016-05-01,2281
2016-05-02,2170
2016-05-03,2170
2016-05-04,2170
2016-05-05,2170
2016-05-06,2170
2016-05-07,2170
2016-05-08,2170
2016-05-09,2170
2016-05-10,2062
2016-05-11,2062
2016-05-12,2062
2016-05-13,2062
2016-05-14,2062
2016-05-15,2062
2016-05-16,2062
2016-05-17,2062
2016-05-18,2062
2016-05-19,2062
2016-05-22,1960
2016-05-23,1960
2016-05-24,1960
2016-05-25,1960
2016-05-26,1960
2016-05-27,1960
2016-05-28,1960
2016-05-29,1863
2016-05-30,1863
2016-05-31,1863
2016-06-01,1863
2016-06-02,1863
2016-06-03,1863
2016-06-04,1863
2016-06-05,1863
2016-06-06,1863
2016-06-07,1771
2016-06-08,1771
2016-06-09,1771
2016-06-10,1771
2016-06-11,1771
2016-06-12,1771
2016-06-13,1771
2016-06-14,1771
2016-06-15,1771
2016-06-16,1704
2016-06-17,1704
2016-06-18,1704
2016-06-19,1704
2016-06-20,1704
2016-06-21,1704
2016-06-22,1704
2016-06-23,1704
2016-06-24,1704
2016-06-25,1704
2016-06-26,1704
2016-06-27,1619
2016-06-28,1619
2016-06-29,1619
2016-06-30,1619
2016-07-01,1619
2016-07-02,1619
2016-07-03,1619
2016-07-04,1619
2016-07-05,1619
2016-07-06,1619
2016-07-07,1539
2016-07-08,1539
2016-07-09,1539
2016-07-10,1539
2016-07-11,1539
2016-07-12,1539
2016-07-13,1539
2016-07-14,1539
2016-07-15,1539
2016-07-16,1539
2016-07-17,1539
2016-07-18,1463
2016-07-23,1463
2016-07-24,1463
2016-07-25,1463
2016-07-26,1463
2016-07-27,1463
2016-07-28,1463
2016-07-29,1463
2016-07-30,1463
2016-07-31,1391
2016-08-01,1391
2016-08-02,1391
2016-08-03,1391
2016-08-04,1391
2016-08-05,1391
2016-08-06,1391
2016-08-07,1391
2016-08-08,1391
2016-08-09,1391
2016-08-10,1391
2016-08-11,1391
2016-08-12,1391
2016-08-13,1321
2016-08-14,1321
2016-08-15,1321
2016-08-16,1321
2016-08-17,1321
2016-08-18,1321
2016-08-19,1321
2016-08-20,1321
2016-08-21,1321
2016-08-22,1321
2016-08-23,1321
2016-08-24,1321
2016-08-25,1321
2016-08-26,1321
2016-08-28,1255
2016-08-31,1255
2016-09-01,1255
2016-09-02,1255
2016-09-03,1255
2016-09-04,1255
2016-09-05,1255
2016-09-06,1255
2016-09-07,1255
2016-09-08,1255
2016-09-09,1255
2016-09-10,1255
2016-09-11,1255
2016-09-12,1255
2016-09-13,1255
2016-09-14,1201
2016-09-15,1201
2016-09-16,1201
2016-09-17,1201
2016-09-18,1201
2016-09-19,1201
2016-09-20,1201
2016-09-21,1201
2016-09-22,1201
2016-09-23,1201
2016-09-24,1201
2016-09-25,1201
2016-09-26,1201
2016-09-27,1201
2016-09-28,1201
2016-09-29,1201
2016-09-30,1141
2016-10-01,1141
2016-10-02,1141
2016-10-03,1141
2016-10-04,1141
2016-10-05,1141
2016-10-06,1141
2016-10-07,1141
2016-10-08,1141
2016-10-09,1141
2016-10-10,1141
2016-10-11,1141
2016-10-12,1141
2016-10-13,1141
2016-10-14,1141
2016-10-15,1086
2016-10-16,1086
2016-10-17,1086
2016-10-18,1086
2016-10-19,1086
2016-10-20,1086
2016-10-21,1086
2016-10-22,1086
2016-10-23,1086
2016-10-24,1086
2016-10-25,1086
2016-10-26,1086
2016-10-27,1086
2016-10-28,1086
2016-10-29,1033
2016-10-30,1033
2016-10-31,1033
2016-11-01,1033
2016-11-02,1033
2016-11-03,1033
2016-11-04,1033
2016-11-05,1033
2016-11-06,1033
2016-11-07,1033
2016-11-08,1033
2016-11-09,1033
2016-11-10,1033
2016-11-11,1033
2016-11-12,1033
2016-11-13,1033
2016-11-14,984
2016-11-15,984
2016-12-07,967
2016-12-08,967
2016-12-09,967
2016-12-10,967
2016-12-11,972
2016-12-12,972
2016-12-13,972
2016-12-14,972
2016-12-15,972
2016-12-16,972
2016-12-17,972
2016-12-18,972
2016-12-19,972
2016-12-20,972
2016-12-21,972
2016-12-22,972
2016-12-23,972
2016-12-24,972
2016-12-25,969
2016-12-26,969
2016-12-27,969
2016-12-28,969
2016-12-29,969
2016-12-30,969
2016-12-31,969
2017-01-01,969
2017-01-02,969
2017-01-03,969
2017-01-04,969
2017-01-05,969
2017-01-06,969
2017-01-07,969
2017-01-08,983
2017-01-09,983
2017-01-10,983
2017-01-11,983
2017-01-12,983
2017-01-13,983
2017-01-14,983
2017-01-15,983
2017-01-16,983
2017-01-17,983
2017-01-18,983
2017-01-19,997
2017-01-20,997
2017-01-21,997
2017-01-22,997
2017-01-23,997
2017-01-27,997
2017-01-28,997
2017-01-29,1010
2017-01-30,1010
2017-01-31,1010
2017-02-01,1010
2017-02-02,1010
2017-02-03,1010
2017-02-04,1010
2017-02-05,1010
2017-02-06,1010
2017-02-07,1010
2017-02-08,1010
2017-02-09,1007
2017-02-10,1007
2017-02-11,1007
2017-02-12,1007
2017-02-13,1007
2017-02-14,1007
2017-02-15,1007
2017-02-16,1007
2017-02-18,1007
2017-02-19,1007
2017-02-20,992
2017-02-21,992
2017-02-22,992
2017-02-23,992
2017-02-24,992
2017-02-25,992
2017-02-26,992
2017-02-27,992
2017-02-28,992
2017-03-01,992
2017-03-02,992
2017-03-03,992
2017-03-04,992
2017-03-05,989
2017-03-06,989
2017-03-07,989
2017-03-08,989
2017-03-09,989
2017-03-10,989
2017-03-11,989
2017-03-12,989
2017-03-13,989
2017-03-14,989
2017-03-15,989
2017-03-16,989
2017-03-17,989
2017-03-18,967
2017-03-19,967
2017-03-20,967
2017-03-21,967
2017-03-22,967
2017-03-23,967
2017-03-24,967
2017-03-25,967
2017-03-26,967
2017-03-27,967
2017-03-28,967
2017-03-29,967
2017-03-30,965
2017-03-31,965
2017-04-01,965
2017-04-02,965
2017-04-03,965
2017-04-04,965
2017-04-12,968
2017-04-13,968
2017-04-14,968
2017-04-15,968
2017-04-16,968
2017-04-17,968
2017-04-18,968
2017-04-19,968
2017-04-20,968
2017-04-21,968
2017-04-22,968
2017-04-23,968
2017-04-24,961
2017-04-25,961
2017-04-26,961
2017-04-27,961
2017-04-28,961
2017-04-29,961
2017-04-30,961
2017-05-01,961
2017-05-02,961
2017-05-03,961
2017-05-04,961
2017-05-05,961
2017-05-06,961
2017-05-07,961
2017-05-08,961
2017-05-09,964
2017-05-10,964
2017-05-11,964
2017-05-12,964
2017-05-13,964
2017-05-14,964
2017-05-15,964
2017-05-16,964
2017-05-17,964
2017-05-18,964
2017-05-19,964
2017-05-20,964
2017-05-21,964
2017-05-22,967
2017-05-23,967
2017-05-24,967
2017-05-25,967
2017-05-26,967
2017-05-27,967
2017-05-28,967
2017-05-29,967
2017-05-30,967
2017-05-31,967
2017-06-01,967
2017-06-02,967
2017-06-03,967
2017-06-04,967
2017-06-05,967
2017-06-06,979
2017-06-07,979
2017-06-08,979
2017-06-09,979
2017-06-10,979
2017-06-11,979
2017-06-12,979
2017-06-13,979
2017-06-14,979
2017-06-15,979
2017-06-16,987
2017-06-17,987
2017-06-18,987
2017-06-19,987
2017-06-20,987
2017-06-21,987
2017-06-22,987
2017-06-23,987
2017-06-24,987
2017-06-25,987
2017-06-26,987
2017-06-27,987
2017-06-28,987
2017-06-29,987
2017-06-30,987
2017-07-01,987
2017-07-02,987
2017-07-03,987
2017-07-04,1016
2017-07-05,1016
2017-07-06,1016
2017-07-07,1016
2017-07-08,1016
2017-07-13,1016
2017-07-14,1016
2017-07-15,1016
2017-07-16,1016
2017-07-17,1016
2017-07-18,1016
2017-07-19,1042
2017-07-20,1042
2017-07-21,1042
2017-07-22,1042
2017-07-23,1042
2017-07-24,1042
2017-07-25,1042
2017-07-26,1042
2017-07-27,1042
2017-07-28,1042
2017-07-29,1042
2017-07-30,1042
2017-07-31,1042
2017-08-01,1042
2017-08-02,1054
2017-08-03,1054
2017-08-04,1054
2017-08-05,1054
2017-08-06,1054
2017-08-09,1054
2017-08-10,1054
2017-08-11,1054
2017-08-12,1054
2017-08-13,1054
2017-08-14,1054
2017-08-15,1046
2017-08-16,1046
2017-08-17,1046
2017-08-18,1046
2017-08-19,1046
2017-08-20,1046
2017-08-21,1046
2017-08-22,1046
2017-08-23,1046
2017-08-24,1046
2017-08-25,1046
2017-08-26,1046
2017-08-27,1046
2017-08-28,1046
2017-08-29,1046
2017-08-30,1078
2017-08-31,1078
2017-09-01,1078
2017-09-02,1078
2017-09-03,1078
2017-09-04,1078
2017-09-05,1078
2017-09-06,1078
2017-09-07,1078
2017-09-08,1078
2017-09-09,1078
2017-09-10,1078
2017-09-11,1078
2017-09-12,1078
2017-09-13,1075
2017-09-14,1075
2017-09-15,1075
2017-09-16,1075
2017-09-17,1075
2017-09-18,1075
2017-09-19,1075
2017-09-20,1075
2017-09-21,1075
2017-09-22,1075
2017-09-23,1075
2017-09-24,1055
2017-09-25,1055
2017-09-26,1055
2017-09-27,1055
2017-09-28,1055
2017-09-29,1055
2017-09-30,1055
2017-10-01,1055
2017-10-02,1055
2017-10-03,1055
2017-10-04,1055
2017-10-05,1055
2017-10-06,1055
2017-10-07,1055
2017-10-08,1059
2017-10-09,1059
2017-10-10,1059
2017-10-11,1059
2017-10-12,1059
2017-10-13,1059
2017-10-14,1059
2017-10-15,1059
2017-10-16,1059
2017-10-17,1059
2017-10-18,1059
2017-10-19,1059
2017-10-20,1059
2017-10-21,1059
2017-10-22,1059
2017-10-23,1059
2017-10-24,1034
2017-10-25,1034
2017-10-26,1034
2017-10-27,1034
2017-10-28,1034
2017-10-29,1034
2017-10-30,1034
2017-10-31,1034
2017-11-01,1034
2017-11-02,1034
2017-11-03,1034
2017-11-04,1034
2017-11-05,1034
2017-11-06,1034
2017-11-07,1040
2017-11-08,1040
2017-11-09,1040
2017-11-10,1040
2017-11-11,1040
2017-11-12,1040
2017-11-13,1040
2017-11-14,1040
2017-11-15,1040
2017-11-16,1040
2017-11-17,1040
2017-11-18,1040
2017-11-19,1040
2017-11-20,1040
2017-11-21,1040
2017-11-22,1040
2017-11-23,1031
2017-11-24,1031
2017-11-25,1031
2017-11-26,1031
2017-11-27,1031
2017-11-28,1031
2017-11-29,1031
2017-11-30,1031
2017-12-01,1031
2017-12-02,1031
2017-12-03,1031
2017-12-04,1031
2017-12-05,1031
2017-12-06,1031
2017-12-07,1031
2017-12-08,1031
2017-12-09,1044
2017-12-10,1044
2017-12-11,1044
2017-12-12,1044
2017-12-13,1044
2017-12-14,1044
2017-12-15,1044
2017-12-16,1044
2017-12-17,1044
2017-12-18,1044
2017-12-19,1044
2017-12-20,1044
2017-12-21,1044
2017-12-22,1044
2017-12-23,1079
2017-12-24,1079
2017-12-25,1079
2017-12-26,1079
2017-12-27,1079
2017-12-28,1079
2017-12-29,1079
2017-12-30,1079
2017-12-31,1079
2018-01-01,1079
2018-01-02,1079
2018-01-03,1079
2018-01-04,1079
2018-01-05,1042
2018-01-06,1042
2018-01-07,1042
2018-01-08,1042
2018-01-09,1042
2018-01-10,1042
2018-01-11,1042
2018-01-12,1042
2018-01-13,1042
2018-01-14,1042
2018-01-15,1042
2018-01-16,1017
2018-01-17,1017
2018-01-18,1017
2018-01-19,1017
2018-01-20,1017
2018-01-21,1017
2018-01-22,1017
2018-01-23,1017
2018-01-24,992
2018-01-25,992
2018-01-26,992
2018-01-27,992
2018-01-28,992
2018-01-29,992
2018-01-30,1002
2018-01-31,1002
2018-02-01,1002
2018-02-02,1002
2018-02-03,1002
2018-02-04,1038
2018-02-05,1038
2018-02-06,1038
2018-02-07,1038
2018-02-08,1038
2018-02-09,992
2018-02-10,992
2018-02-11,992
2018-02-12,992
2018-02-13,992
2018-02-14,983
2018-02-15,983
2018-02-16,983
2018-02-17,983
2018-02-18,983
2018-02-19,990
2018-02-20,990
2018-02-21,990
2018-02-22,990
2018-02-23,990
2018-02-24,990
2018-02-25,1036
2018-02-26,1036
2018-02-27,1036
2018-02-28,1036
2018-03-01,1036
2018-03-02,999
2018-03-03,999
2018-03-04,999
2018-03-05,999
2018-03-06,965
2018-03-07,965
2018-03-08,965
2018-03-09,965
2018-03-10,965
2018-03-11,965
2018-03-12,928
2018-03-13,928
2018-03-14,928
2018-03-15,928
2018-03-16,928
2018-03-17,938
2018-03-18,938
2018-03-20,938
2018-03-21,938
2018-03-23,949
2018-03-24,949
2018-03-25,949
2018-03-26,949
2018-03-27,949
2018-03-28,949
2018-03-29,937
2018-03-30,937
2018-03-31,937
2018-04-01,937
2018-04-02,937
2018-04-03,937
2018-04-04,937
2018-04-05,937
2018-04-06,912
2018-04-07,912
2018-04-08,912
2018-04-09,912
2018-04-10,912
2018-04-11,912
2018-04-12,912
2018-04-13,934
2018-04-14,934
2018-04-15,934
2018-04-16,934
2018-04-17,934
2018-04-18,934
2018-04-19,934
2018-04-20,946
2018-04-21,946
2018-04-22,946
2018-04-23,946
2018-04-24,946
2018-04-25,946
2018-04-26,946
2018-04-27,946
2018-04-28,979
2018-04-29,979
2018-04-30,979
2018-05-01,979
2018-05-02,979
2018-05-03,979
2018-05-04,979
2018-05-05,979
2018-05-06,979
2018-05-07,970
2018-05-08,970
2018-05-09,970
2018-05-10,970
2018-05-11,970
2018-05-12,970
2018-05-13,970
2018-05-14,970
2018-05-15,970
2018-05-16,970
2018-05-17,970
2018-05-18,970
2018-05-19,970
2018-05-20,970
2018-05-21,979
2018-05-22,979
2018-05-23,979
2018-05-24,979
2018-05-25,979
2018-05-26,979
2018-05-27,979
2018-05-28,994
2018-05-29,994
2018-05-30,994
2018-05-31,994
2018-06-01,994
2018-06-02,994
2018-06-03,994
2018-06-04,951
2018-06-05,951
2018-06-06,951
2018-06-07,951
2018-06-08,951
2018-06-09,951
2018-06-10,951
2018-06-11,968
2018-06-12,968
2018-06-13,968
2018-06-14,968
2018-06-15,968
2018-06-16,968
2018-06-17,968
2018-06-18,939
2018-06-19,939
2018-06-20,939
2018-06-21,939
2018-06-22,939
2018-06-23,939
2018-06-24,939
2018-06-25,912
2018-06-26,912
2018-06-27,912
2018-06-28,912
2018-06-29,912
2018-06-30,912
2018-07-01,912
2018-07-02,912
2018-07-03,912
2018-07-04,908
2018-07-05,908
2018-07-06,908
2018-07-07,908
2018-07-08,908
2018-07-09,908
2018-07-10,908
2018-07-11,908
2018-07-12,908
2018-07-13,908
2018-07-14,908
2018-07-15,908
2018-07-16,908
2018-07-17,908
2018-07-18,903
2018-07-19,903
2018-07-20,903
2018-07-21,903
2018-07-22,903
2018-07-23,903
2018-07-24,912
2018-07-25,912
2018-07-26,912
2018-07-27,912
2018-07-28,912
2018-07-29,912
2018-07-30,912
2018-07-31,944
2018-08-01,944
2018-08-02,944
2018-08-03,944
2018-08-04,944
2018-08-05,944
2018-08-06,944
2018-08-07,944
2018-08-08,944
2018-08-09,944
2018-08-10,944
2018-08-11,914
2018-08-12,914
2018-08-14,914
2018-08-16,877
2018-08-17,877
2018-08-18,877
2018-08-19,877
2018-08-20,883
2018-08-21,883
2018-08-22,883
2018-08-23,883
2018-08-24,883
2018-08-25,903
2018-08-26,903
2018-08-27,903
2018-08-28,903
2018-08-29,903
2018-08-30,903
2018-08-31,895
2018-09-01,895
2018-09-02,895
2018-09-03,895
2018-09-04,895
2018-09-05,922
2018-09-06,922
2018-09-07,922
2018-09-08,922
2018-09-09,922
2018-09-10,908
2018-09-11,908
2018-09-12,908
2018-09-13,908
2018-09-14,908
2018-09-15,908
2018-09-16,954
2018-09-17,954
2018-09-18,954
2018-09-19,954
2018-09-20,954
2018-09-21,954
2018-09-22,954
2018-09-23,966
2018-09-24,966
2018-09-25,966
2018-09-26,966
2018-09-27,966
2018-09-28,966
2018-09-29,966
2018-09-30,991
2018-10-01,991
2018-10-02,991
2018-10-03,991
2018-10-04,991
2018-10-05,991
2018-10-06,1014
2018-10-07,1014
2018-10-08,1014
2018-10-09,1014
2018-10-10,1010
2018-10-11,1010
2018-10-12,1010
2018-10-13,1010
2018-10-14,1010
2018-10-15,1011
2018-10-16,1011
2018-10-17,1011
2018-10-18,1011
2018-10-19,1011
2018-10-20,1011
2018-10-21,1011
2018-10-22,1040
2018-10-23,1040
2018-10-24,1040
2018-10-25,1040
2018-10-26,1040
2018-10-27,1040
2018-10-28,1078
2018-10-29,1078
2018-10-30,1078
2018-10-31,1078
2018-11-01,1101
2018-11-03,1101
2018-11-04,1101
2018-11-05,1105
2018-11-06,1105
2018-11-07,1105
2018-11-08,1148
2018-11-09,1148
2018-11-10,1148
2018-11-11,1140
2018-11-12,1140
2018-11-13,1127
2018-11-14,1127
2018-11-15,1127
2018-11-16,1112
2018-11-17,1112
2018-11-18,1112
2018-11-19,1112
2018-11-20,1133
2018-11-21,1133
2018-11-22,1133
2018-11-23,1133
2018-11-24,1172
2018-11-25,1172
2018-11-26,1172
2018-11-27,1172
2018-11-28,1201
2018-11-29,1201
2018-12-01,1243
2018-12-03,1243
2018-12-04,1243
2018-12-05,1233
2018-12-07,1233
2018-12-09,1233
2018-12-10,1282
2018-12-11,1282
2018-12-12,1282
2018-12-13,1282
2018-12-14,1282
2018-12-15,1327
2018-12-16,1327
2018-12-17,1327
2018-12-18,1327
2018-12-19,1347
2018-12-20,1347
2018-12-21,1347
2018-12-22,1347
2018-12-23,1302
2018-12-24,1302
2018-12-25,1302
2018-12-26,1302
2018-12-27,1250
2018-12-28,1250
2018-12-29,1250
2018-12-30,1250
2018-12-31,1189
2019-01-01,1189
2019-01-02,1189
2019-01-03,1189
2019-01-04,1189
2019-01-05,1150
2019-01-06,1150
2019-01-08,1150
2019-01-10,1118
2019-01-11,1118
2019-01-12,1118
2019-01-13,1118
2019-01-14,1065
2019-01-15,1065
2019-01-16,1065
2019-01-17,1065
2019-01-18,1036
2019-01-19,1036
2019-01-20,1036
2019-01-21,1036
2019-01-22,998
2019-01-23,998
2019-01-24,998
2019-01-25,998
2019-01-26,996
2019-01-27,996
2019-01-28,996
2019-01-29,996
2019-01-30,996
2019-01-31,953
2019-02-01,953
2019-02-02,953
2019-02-03,953
2019-02-04,953
2019-02-05,905
2019-02-06,905
2019-02-07,905
2019-02-08,905
2019-02-09,905
2019-02-10,861
2019-02-11,861
2019-02-12,861
2019-02-13,861
2019-02-14,818
2019-02-15,818
2019-02-16,818
2019-02-17,787
2019-02-18,787
2019-02-19,787
2019-02-20,787
2019-02-21,748
2019-02-22,748
2019-02-23,748
2019-02-24,748
2019-02-25,713
2019-02-26,713
2019-02-27,713
2019-02-28,713
2019-03-01,713
2019-03-02,713
2019-03-03,713
2019-03-04,689
2019-03-05,689
2019-03-06,689
2019-03-07,689
2019-03-08,689
2019-03-09,683
2019-03-10,683
2019-03-11,683
2019-03-12,683
2019-03-13,677
2019-03-14,677
2019-03-15,677
2019-03-16,677
2019-03-17,687
2019-03-18,687
2019-03-19,687
2019-03-20,687
2019-03-21,687
2019-03-22,687
2019-03-23,722
2019-03-24,722
2019-03-25,722
2019-03-26,722
2019-03-27,722
2019-03-28,722
2019-03-29,710
2019-03-30,710
2019-03-31,710
2019-04-01,710
2019-04-02,710
2019-04-03,710
2019-04-04,705
2019-04-05,705
2019-04-06,705
2019-04-07,705
2019-04-08,705
2019-04-09,705
2019-04-10,705
2019-04-11,707
2019-04-12,707
2019-04-13,707
2019-04-14,707
2019-04-15,707
2019-04-16,707
2019-04-17,707
2019-04-18,740
2019-04-19,740
2019-04-20,740
2019-04-21,740
2019-04-22,740
2019-04-23,740
2019-04-24,740
2019-04-25,767
2019-04-26,767
2019-04-27,767
2019-04-28,767
2019-04-29,767
2019-04-30,767
2019-05-01,767
2019-05-02,793
2019-05-03,793
2019-05-04,793
2019-05-05,793
2019-05-06,793
2019-05-07,824
2019-05-08,824
2019-05-09,824
2019-05-10,824
2019-05-11,824
2019-05-12,824
2019-05-13,824
2019-05-14,835
2019-05-15,835
2019-05-16,835
2019-05-17,835
2019-05-18,835
