date_obj,Mithril%20trimmed%20set%20(sk) price
2016-10-30,41342
2016-10-31,41342
2016-11-01,41342
2016-11-02,41342
2016-11-03,41342
2016-11-04,41342
2016-11-05,41342
2016-11-06,41342
2016-11-07,41342
2016-11-08,41342
2016-11-09,41342
2016-11-10,41342
2016-11-11,41342
2016-11-12,41342
2016-11-13,41342
2016-11-14,41342
2016-12-07,41342
2016-12-08,42232
2016-12-09,42232
2016-12-10,42232
2016-12-11,42232
2016-12-12,42232
2016-12-13,42232
2016-12-14,42232
2016-12-15,42232
2016-12-16,42232
2016-12-17,42232
2016-12-18,42232
2016-12-19,42232
2016-12-20,42232
2016-12-21,42232
2016-12-22,42232
2016-12-23,42232
2016-12-24,42232
2016-12-25,42232
2016-12-26,42232
2016-12-27,42232
2016-12-28,42232
2016-12-29,42232
2016-12-30,42232
2016-12-31,42232
2017-01-01,42232
2017-01-02,42232
2017-01-03,42232
2017-01-04,42232
2017-01-05,42232
2017-01-06,42232
2017-01-07,42232
2017-01-08,42232
2017-01-09,42232
2017-01-10,42232
2017-01-11,42232
2017-01-12,42232
2017-01-13,42232
2017-01-14,42232
2017-01-15,42232
2017-01-16,42232
2017-01-17,42232
2017-01-18,42232
2017-01-19,42232
2017-01-20,42232
2017-01-21,42232
2017-01-22,42232
2017-01-27,40880
2017-01-28,40880
2017-01-29,40880
2017-01-30,40880
2017-01-31,40880
2017-02-01,40880
2017-02-02,40880
2017-02-03,40880
2017-02-04,40880
2017-02-05,40880
2017-02-06,40880
2017-02-07,40880
2017-02-08,40880
2017-02-09,40880
2017-02-10,40880
2017-02-11,40880
2017-02-12,40880
2017-02-13,40880
2017-02-14,40880
2017-02-15,40880
2017-02-16,40880
2017-02-18,40880
2017-02-19,40880
2017-02-20,40880
2017-02-21,40880
2017-02-22,40880
2017-02-23,40880
2017-02-24,40880
2017-02-25,40880
2017-02-26,40880
2017-02-27,40880
2017-02-28,40880
2017-03-01,40880
2017-03-02,40880
2017-03-03,40880
2017-03-04,40880
2017-03-05,40880
2017-03-06,40880
2017-03-07,40880
2017-03-08,40880
2017-03-09,40880
2017-03-10,40880
2017-03-11,40880
2017-03-12,40880
2017-03-13,38868
2017-03-14,38868
2017-03-15,38868
2017-03-16,38868
2017-03-17,38868
2017-03-18,38868
2017-03-19,38868
2017-03-20,38868
2017-03-21,38868
2017-03-22,38868
2017-03-23,38868
2017-03-24,38868
2017-03-25,38868
2017-03-26,38868
2017-03-27,38868
2017-03-28,38868
2017-03-29,38868
2017-03-30,38868
2017-03-31,38868
2017-04-01,38868
2017-04-02,38868
2017-04-03,38868
2017-04-04,38868
2017-04-12,38868
2017-04-13,38868
2017-04-14,38868
2017-04-15,38868
2017-04-16,38868
2017-04-17,38868
2017-04-18,38868
2017-04-19,38868
2017-04-20,38868
2017-04-21,38868
2017-04-22,38868
2017-04-23,38868
2017-04-24,38868
2017-04-25,38868
2017-04-26,36942
2017-04-27,36942
2017-04-28,36942
2017-04-29,36942
2017-04-30,36942
2017-05-01,36942
2017-05-02,36942
2017-05-03,36942
2017-05-04,36942
2017-05-05,36942
2017-05-06,36942
2017-05-07,36942
2017-05-08,36942
2017-05-09,36942
2017-05-10,36942
2017-05-11,36942
2017-05-12,36942
2017-05-13,36942
2017-05-14,36942
2017-05-15,36942
2017-05-16,36942
2017-05-17,36942
2017-05-18,36942
2017-05-19,36942
2017-05-20,36942
2017-05-21,36942
2017-05-22,36942
2017-05-23,36942
2017-05-24,36942
2017-05-25,36942
2017-05-26,36942
2017-05-27,36942
2017-05-28,36942
2017-05-29,36942
2017-05-30,36942
2017-05-31,36942
2017-06-01,36942
2017-06-02,36942
2017-06-03,36942
2017-06-06,36942
2017-06-07,36942
2017-06-08,36942
2017-06-09,36942
2017-06-10,35520
2017-06-11,35520
2017-06-12,35520
2017-06-13,35520
2017-06-14,35520
2017-06-15,35520
2017-06-16,35520
2017-06-17,35520
2017-06-18,35520
2017-06-19,35520
2017-06-20,35520
2017-06-21,35520
2017-06-22,35520
2017-06-23,35520
2017-06-24,35520
2017-06-25,35520
2017-06-26,35520
2017-06-27,35520
2017-06-28,35520
2017-06-29,35520
2017-06-30,35520
2017-07-01,35520
2017-07-02,35520
2017-07-03,35520
2017-07-04,35520
2017-07-05,35520
2017-07-06,35520
2017-07-07,35520
2017-07-08,35520
2017-07-13,35520
2017-07-14,35520
2017-07-15,35520
2017-07-16,35520
2017-07-17,35520
2017-07-18,35520
2017-07-19,35520
2017-07-20,35520
2017-07-21,35520
2017-07-22,34809
2017-07-23,34809
2017-07-24,34809
2017-07-25,34809
2017-07-26,34809
2017-07-27,34809
2017-07-28,34809
2017-07-29,34809
2017-07-30,34809
2017-07-31,34809
2017-08-01,34809
2017-08-02,34809
2017-08-03,34809
2017-08-04,34809
2017-08-05,34809
2017-08-06,34809
2017-08-09,34809
2017-08-10,34809
2017-08-11,34809
2017-08-12,34809
2017-08-13,34809
2017-08-14,34809
2017-08-15,34809
2017-08-16,34809
2017-08-17,34809
2017-08-18,34809
2017-08-19,34809
2017-08-20,34809
2017-08-22,34809
2017-08-23,34809
2017-08-24,34809
2017-08-25,34809
2017-08-26,34809
2017-08-27,34809
2017-08-28,34809
2017-08-29,34809
2017-08-30,33860
2017-08-31,33860
2017-09-01,33860
2017-09-02,33860
2017-09-03,33860
2017-09-04,33860
2017-09-05,33860
2017-09-06,33860
2017-09-07,33860
2017-09-08,33860
2017-09-09,33860
2017-09-10,33860
2017-09-11,33860
2017-09-12,33860
2017-09-13,33860
2017-09-14,33860
2017-09-15,33860
2017-09-16,33860
2017-09-17,33860
2017-09-19,33860
2017-09-20,33860
2017-09-21,33860
2017-09-22,33860
2017-09-23,33860
2017-09-24,33860
2017-09-25,33860
2017-09-26,33860
2017-09-27,33860
2017-09-28,33860
2017-09-29,33860
2017-09-30,33860
2017-10-01,33860
2017-10-02,33860
2017-10-03,33860
2017-10-04,33860
2017-10-05,33860
2017-10-06,33733
2017-10-07,33733
2017-10-08,33733
2017-10-09,33733
2017-10-10,33733
2017-10-11,33733
2017-10-12,33733
2017-10-13,33733
2017-10-14,33733
2017-10-15,33733
2017-10-16,33733
2017-10-17,33733
2017-10-18,33733
2017-10-19,33733
2017-10-20,33733
2017-10-21,33733
2017-10-22,33733
2017-10-23,33733
2017-10-24,33733
2017-10-25,33733
2017-10-26,33733
2017-10-27,33733
2017-10-28,33733
2017-10-29,33733
2017-10-30,33733
2017-10-31,33733
2017-11-01,33733
2017-11-02,33733
2017-11-03,33733
2017-11-04,33733
2017-11-05,33733
2017-11-06,33733
2017-11-07,33733
2017-11-08,33733
2017-11-09,33733
2017-11-10,33733
2017-11-11,33733
2017-11-12,33733
2017-11-13,33733
2017-11-14,33733
2017-11-15,33733
2017-11-16,33733
2017-11-17,33733
2017-11-18,33733
2017-11-19,33733
2017-11-20,33733
2017-11-21,33733
2017-11-22,33733
2017-11-23,34922
2017-11-24,34922
2017-11-25,34922
2017-11-26,34922
2017-11-27,34922
2017-11-28,34922
2017-11-29,34922
2017-11-30,34922
2017-12-01,34922
2017-12-02,34922
2017-12-03,34922
2017-12-04,34922
2017-12-05,34922
2017-12-06,34922
2017-12-07,34922
2017-12-08,34922
2017-12-09,34922
2017-12-10,34922
2017-12-11,34922
2017-12-12,34922
2017-12-14,34922
2017-12-15,34922
2017-12-17,34922
2017-12-18,34922
2017-12-19,34922
2017-12-20,34922
2017-12-21,34922
2017-12-22,34922
2017-12-23,34922
2017-12-24,34922
2017-12-25,34922
2017-12-26,34922
2017-12-27,34922
2017-12-28,34922
2017-12-29,34922
2017-12-30,34922
2017-12-31,34922
2018-01-01,34922
2018-01-02,34922
2018-01-03,34922
2018-01-04,34922
2018-01-05,34922
2018-01-06,34922
2018-01-07,34922
2018-01-08,34922
2018-01-09,34922
2018-01-10,34922
2018-01-11,34922
2018-01-12,35814
2018-01-13,35814
2018-01-14,35814
2018-01-15,35814
2018-01-16,35814
2018-01-17,35814
2018-01-18,35814
2018-01-19,35814
2018-01-20,35814
2018-01-21,35814
2018-01-22,35814
2018-01-23,35814
2018-01-25,35814
2018-01-26,35814
2018-01-27,35814
2018-01-28,35814
2018-01-29,35814
2018-01-31,36897
2018-02-01,36897
2018-02-02,36897
2018-02-03,36897
2018-02-04,36897
2018-02-05,36897
2018-02-06,36897
2018-02-07,36897
2018-02-08,36897
2018-02-09,36897
2018-02-10,36897
2018-02-11,36897
2018-02-12,36897
2018-02-13,36897
2018-02-14,36897
2018-02-15,36897
2018-02-16,36897
2018-02-17,36897
2018-02-18,36897
2018-02-19,36897
2018-02-20,36949
2018-02-21,36949
2018-02-22,36949
2018-02-23,36949
2018-02-24,36949
2018-02-25,36949
2018-02-26,36949
2018-02-27,36949
2018-03-01,36949
2018-03-02,36949
2018-03-03,36949
2018-03-04,36949
2018-03-05,36949
2018-03-06,36949
2018-03-07,36949
2018-03-08,36949
2018-03-09,36949
2018-03-10,36949
2018-03-11,35789
2018-03-12,35789
2018-03-13,35789
2018-03-14,35789
2018-03-15,35789
2018-03-16,35789
2018-03-17,35789
2018-03-18,35789
2018-03-19,35789
2018-03-20,35789
2018-03-21,35789
2018-03-23,35789
2018-03-24,35789
2018-03-26,35789
2018-03-27,35499
2018-03-28,35499
2018-03-29,35499
2018-03-30,35499
2018-03-31,35499
2018-04-01,35499
2018-04-02,35499
2018-04-03,35499
2018-04-04,35499
2018-04-05,35499
2018-04-06,35499
2018-04-07,35499
2018-04-08,35499
2018-04-09,35499
2018-04-10,35499
2018-04-11,35499
2018-04-12,35794
2018-04-13,35794
2018-04-14,35794
2018-04-15,35794
2018-04-16,35794
2018-04-17,35794
2018-04-18,35794
2018-04-19,35794
2018-04-20,35794
2018-04-21,35794
2018-04-22,35794
2018-04-23,35794
2018-04-24,35794
2018-04-25,35794
2018-04-26,35794
2018-04-27,35794
2018-04-28,35794
2018-04-29,35794
2018-04-30,35794
2018-05-01,35794
2018-05-04,35353
2018-05-05,35353
2018-05-06,35353
2018-05-07,35353
2018-05-08,35353
2018-05-09,35353
2018-05-10,35353
2018-05-11,35353
2018-05-12,35353
2018-05-13,35353
2018-05-14,35353
2018-05-15,35353
2018-05-16,35353
2018-05-17,35353
2018-05-18,34370
2018-05-19,34370
2018-05-20,34370
2018-05-21,34370
2018-05-22,34370
2018-05-23,34370
2018-05-24,34370
2018-05-25,34370
2018-05-26,34370
2018-05-27,34370
2018-05-28,32812
2018-05-29,32812
2018-05-30,32812
2018-05-31,32812
2018-06-01,32812
2018-06-02,32812
2018-06-03,32812
2018-06-04,32812
2018-06-05,31332
2018-06-06,31332
2018-06-07,31332
2018-06-08,31332
2018-06-09,31332
2018-06-10,31332
2018-06-11,31332
2018-06-12,31332
2018-06-13,31332
2018-06-14,29910
2018-06-15,29910
2018-06-16,29910
2018-06-17,29910
2018-06-18,29910
2018-06-19,29910
2018-06-20,29910
2018-06-21,29910
2018-06-22,28512
2018-06-23,28512
2018-06-24,28512
2018-06-25,28512
2018-06-26,28512
2018-06-27,28512
2018-06-28,28512
2018-06-29,28512
2018-06-30,28512
2018-07-01,27137
2018-07-02,27137
2018-07-03,27137
2018-07-04,27137
2018-07-05,27137
2018-07-06,27137
2018-07-07,27137
2018-07-08,27137
2018-07-09,27137
2018-07-10,25861
2018-07-11,25861
2018-07-12,25861
2018-07-13,25861
2018-07-14,25861
2018-07-15,25861
2018-07-16,25861
2018-07-17,25861
2018-07-18,24737
2018-07-19,24737
2018-07-20,24737
2018-07-21,24737
2018-07-22,24737
2018-07-23,24737
2018-07-24,24737
2018-07-25,24737
2018-07-26,23604
2018-07-27,23604
2018-07-28,23604
2018-07-29,23604
2018-07-30,23604
2018-07-31,23604
2018-08-01,23604
2018-08-02,23604
2018-08-03,23604
2018-08-04,22526
2018-08-05,22526
2018-08-06,22526
2018-08-07,22526
2018-08-08,22526
2018-08-09,22526
2018-08-10,22526
2018-08-11,22526
2018-08-12,22526
2018-08-14,21504
2018-08-16,21504
2018-08-17,21504
2018-08-18,21504
2018-08-19,21504
2018-08-20,21504
2018-08-21,21504
2018-08-22,21504
2018-08-23,20507
2018-08-24,20507
2018-08-25,20507
2018-08-26,20507
2018-08-27,20507
2018-08-28,20507
2018-08-29,20507
2018-08-30,20507
2018-08-31,19554
2018-09-01,19554
2018-09-02,19554
2018-09-03,19554
2018-09-04,19554
2018-09-05,19554
2018-09-06,18754
2018-09-07,18754
2018-09-08,18754
2018-09-09,18754
2018-09-10,18754
2018-09-11,18754
2018-09-12,18754
2018-09-13,18797
2018-09-14,18797
2018-09-15,18797
2018-09-16,18797
2018-09-17,18797
2018-09-18,18797
2018-09-19,18797
2018-09-20,18797
2018-09-21,18984
2018-09-22,18984
2018-09-23,18984
2018-09-24,18984
2018-09-25,18984
2018-09-26,18984
2018-09-27,18984
2018-09-28,18984
2018-09-29,18984
2018-09-30,19481
2018-10-02,19481
2018-10-03,19481
2018-10-04,19481
2018-10-05,19481
2018-10-06,19481
2018-10-07,19481
2018-10-08,19481
2018-10-09,19481
2018-10-10,20184
2018-10-11,20184
2018-10-12,20184
2018-10-13,20184
2018-10-14,20184
2018-10-15,20184
2018-10-16,20184
2018-10-17,20184
2018-10-18,20184
2018-10-19,20753
2018-10-20,20753
2018-10-21,20753
2018-10-22,20753
2018-10-23,20753
2018-10-24,20753
2018-10-25,20753
2018-10-26,20753
2018-10-27,20545
2018-10-28,20545
2018-10-29,20545
2018-10-30,20545
2018-10-31,20545
2018-11-01,21084
2018-11-03,21620
2018-11-04,21620
2018-11-05,22315
2018-11-06,22315
2018-11-07,23139
2018-11-08,23139
2018-11-09,23902
2018-11-10,24790
2018-11-11,24790
2018-11-12,25703
2018-11-13,25703
2018-11-14,26593
2018-11-15,26593
2018-11-16,27497
2018-11-17,27497
2018-11-18,28460
2018-11-19,28460
2018-11-20,29051
2018-11-21,29051
2018-11-22,29051
2018-11-23,30100
2018-11-24,30100
2018-11-25,31098
2018-11-26,31098
2018-11-27,31098
2018-11-28,32274
2018-11-29,32274
2018-12-01,32274
2018-12-02,33195
2018-12-03,33195
2018-12-04,33195
2018-12-05,33195
2018-12-07,34493
2018-12-09,34493
2018-12-10,34493
2018-12-11,35855
2018-12-12,35855
2018-12-13,35855
2018-12-14,35855
2018-12-15,35855
2018-12-16,35855
2018-12-17,37034
2018-12-18,37034
2018-12-19,37034
2018-12-20,37034
2018-12-21,37034
2018-12-22,37034
2018-12-23,36972
2018-12-24,36972
2018-12-25,36972
2018-12-26,36972
2018-12-27,36972
2018-12-28,36972
2018-12-29,35817
2018-12-30,35817
2018-12-31,35817
2019-01-01,35817
2019-01-02,35817
2019-01-03,35817
2019-01-04,34252
2019-01-05,34252
2019-01-06,34252
2019-01-08,34252
2019-01-10,33056
2019-01-11,33056
2019-01-12,33056
2019-01-13,33056
2019-01-14,31718
2019-01-15,31718
2019-01-16,31718
2019-01-17,31718
2019-01-18,31718
2019-01-19,30331
2019-01-20,30331
2019-01-21,30331
2019-01-22,30331
2019-01-23,30331
2019-01-24,30331
2019-01-25,28983
2019-01-26,28983
2019-01-27,28983
2019-01-28,28983
2019-01-29,28983
2019-01-30,27604
2019-01-31,27604
2019-02-01,27604
2019-02-02,27604
2019-02-03,27604
2019-02-04,27604
2019-02-05,26319
2019-02-06,26319
2019-02-07,26319
2019-02-08,26319
2019-02-09,26319
2019-02-10,26319
2019-02-11,26319
2019-02-12,26319
2019-02-13,25158
2019-02-14,25158
2019-02-15,25158
2019-02-16,25158
2019-02-17,25158
2019-02-18,25158
2019-02-19,25158
2019-02-20,24389
2019-02-21,24389
2019-02-22,24389
2019-02-23,24389
2019-02-24,24389
2019-02-25,24389
2019-02-26,24389
2019-02-27,24389
2019-02-28,24389
2019-03-01,24389
2019-03-02,24389
2019-03-03,24389
2019-03-04,24389
2019-03-05,24389
2019-03-06,23315
2019-03-07,23315
2019-03-08,23315
2019-03-09,23315
2019-03-10,23315
2019-03-11,23315
2019-03-12,23315
2019-03-13,23315
2019-03-14,22327
2019-03-15,22327
2019-03-16,22327
2019-03-17,22327
2019-03-18,22327
2019-03-19,22327
2019-03-20,22327
2019-03-21,22327
2019-03-22,21313
2019-03-23,21313
2019-03-24,21313
2019-03-25,21313
2019-03-26,21313
2019-03-27,21313
2019-03-28,21313
2019-03-29,20319
2019-03-30,20319
2019-03-31,20319
2019-04-01,20319
2019-04-02,20319
2019-04-03,20319
2019-04-04,19602
2019-04-05,19602
