date_obj,Rune%20shield%20(h2) price
2015-08-20,34381
2015-08-21,33346
2015-08-22,33346
2015-08-23,33324
2015-08-24,33324
2015-08-25,33321
2015-08-26,33321
2015-08-27,33969
2015-08-28,33969
2015-08-29,33058
2015-08-30,33058
2015-08-31,33019
2015-09-01,33019
2015-09-02,33944
2015-09-03,33944
2015-09-04,32760
2015-09-05,32760
2015-09-06,34040
2015-09-07,34040
2015-09-08,34670
2015-09-09,34670
2015-09-10,35063
2015-09-11,35063
2015-09-12,34278
2015-09-13,34278
2015-09-14,34687
2015-09-15,34131
2015-09-16,34131
2015-09-17,33467
2015-09-18,33467
2015-09-19,32939
2015-09-20,32939
2015-09-21,33534
2015-09-22,33534
2015-09-23,34207
2015-09-24,34207
2015-09-25,34207
2015-09-27,32807
2015-09-28,31693
2015-09-29,31693
2015-09-30,32532
2015-10-05,31718
2015-10-06,31940
2015-10-07,31940
2015-10-08,32379
2015-10-09,32379
2015-10-10,32500
2015-10-11,33660
2015-10-12,33660
2015-10-13,33704
2015-10-14,33704
2015-10-15,33569
2015-10-16,33569
2015-10-17,33569
2015-10-18,33184
2015-10-19,33957
2015-10-20,33957
2015-10-22,34258
2015-10-23,34682
2015-10-24,34682
2015-10-25,33514
2015-10-26,33514
2015-10-27,33514
2015-10-29,33768
2015-10-30,34112
2015-10-31,34112
2015-11-01,33374
2015-11-02,33374
2015-11-03,33640
2015-11-04,33640
2015-11-05,33794
2015-11-06,33794
2015-11-07,34463
2015-11-08,34463
2015-11-09,34463
2015-11-10,34919
2015-11-11,34919
2015-11-12,34553
2015-11-13,34553
2015-11-14,34553
2015-11-15,33570
2015-11-16,33570
2015-11-17,33570
2015-11-18,33330
2015-11-19,33330
2015-11-20,33078
2015-11-21,33078
2015-11-22,33514
2015-11-23,33514
2015-11-24,33506
2015-11-25,33566
2015-11-26,33566
2015-11-27,33314
2015-11-28,33314
2015-11-29,33707
2015-11-30,34717
2015-12-01,34717
2015-12-02,35234
2015-12-03,35234
2015-12-04,34952
2015-12-05,34952
2015-12-06,35206
2015-12-07,35206
2015-12-08,35206
2015-12-09,34328
2015-12-10,34328
2015-12-11,32778
2015-12-12,32778
2015-12-13,32262
2015-12-14,32262
2015-12-15,32853
2015-12-16,32853
2015-12-17,33433
2015-12-18,33433
2015-12-19,33085
2015-12-20,33085
2015-12-21,32760
2015-12-22,32760
2015-12-23,32105
2015-12-24,32105
2015-12-25,32609
2015-12-26,32609
2015-12-27,32502
2015-12-28,32502
2015-12-29,32900
2015-12-30,32900
2015-12-31,32854
2016-01-01,32854
2016-01-02,32871
2016-01-03,33317
2016-01-04,33317
2016-01-05,33003
2016-01-06,33003
2016-01-07,32711
2016-01-08,32711
2016-01-09,33116
2016-01-10,33116
2016-01-11,32388
2016-01-12,32429
2016-01-13,32429
2016-01-14,31897
2016-01-15,31897
2016-01-16,32265
2016-01-17,32265
2016-01-18,31860
2016-01-19,31860
2016-01-20,32820
2016-01-21,32820
2016-01-22,32761
2016-01-23,32761
2016-01-24,33354
2016-01-25,33658
2016-01-26,33658
2016-01-27,33952
2016-01-28,33952
2016-01-29,33088
2016-01-30,33088
2016-01-31,32626
2016-02-01,32626
2016-02-02,33075
2016-02-03,33075
2016-02-04,33143
2016-02-05,33143
2016-02-06,32432
2016-02-07,32432
2016-02-08,31671
2016-02-09,31671
2016-02-10,31713
2016-02-11,31713
2016-02-12,32402
2016-02-13,32221
2016-02-14,32221
2016-02-15,32171
2016-02-16,32171
2016-02-17,32768
2016-02-18,32768
2016-02-19,32802
2016-02-20,33967
2016-02-21,34471
2016-02-22,34471
2016-02-23,33973
2016-02-24,33973
2016-02-25,33773
2016-02-26,33773
2016-02-27,33953
2016-02-28,33953
2016-02-29,33371
2016-03-01,33371
2016-03-02,33103
2016-03-03,33103
2016-03-04,33109
2016-03-05,33109
2016-03-06,32902
2016-03-07,32902
2016-03-08,32862
2016-03-09,32862
2016-03-10,32796
2016-03-11,32796
2016-03-12,32301
2016-03-13,32301
2016-03-14,32705
2016-03-15,32705
2016-03-16,32477
2016-03-17,32477
2016-03-18,32901
2016-03-19,33653
2016-03-20,32870
2016-03-21,32870
2016-03-22,33013
2016-03-23,33013
2016-03-24,32047
2016-03-25,31221
2016-03-26,30982
2016-03-27,30982
2016-03-28,31048
2016-03-29,31048
2016-03-30,31646
2016-03-31,31646
2016-04-01,32309
2016-04-02,32309
2016-04-03,32098
2016-04-04,32098
2016-04-05,32355
2016-04-06,32387
2016-04-07,32387
2016-04-08,32925
2016-04-09,32614
2016-04-10,32614
2016-04-11,31685
2016-04-12,32288
2016-04-13,32288
2016-04-14,32551
2016-04-15,32551
2016-04-16,32113
2016-04-17,32113
2016-04-18,32215
2016-04-19,32215
2016-04-20,32445
2016-04-21,32445
2016-04-22,32445
2016-04-23,32645
2016-04-24,32851
2016-04-25,32039
2016-04-26,32039
2016-04-27,32339
2016-04-28,32339
2016-04-29,32015
2016-04-30,32015
2016-05-01,32015
2016-05-02,31896
2016-05-03,32096
2016-05-04,32096
2016-05-05,32422
2016-05-06,32422
2016-05-07,32213
2016-05-08,32213
2016-05-09,32107
2016-05-10,31641
2016-05-11,31641
2016-05-12,30551
2016-05-13,31453
2016-05-14,31662
2016-05-15,31842
2016-05-16,31842
2016-05-17,31785
2016-05-18,32227
2016-05-19,32227
2016-05-22,33121
2016-05-23,33121
2016-05-24,33035
2016-05-25,33035
2016-05-26,32702
2016-05-27,32271
2016-05-28,32271
2016-05-29,31252
2016-05-30,31252
2016-05-31,31712
2016-06-01,32266
2016-06-02,32266
2016-06-03,32048
2016-06-04,32048
2016-06-05,31573
2016-06-06,32804
2016-06-07,32804
2016-06-08,33319
2016-06-09,33465
2016-06-10,33498
2016-06-11,33498
2016-06-12,33094
2016-06-13,33094
2016-06-14,32487
2016-06-15,32487
2016-06-16,32757
2016-06-17,32778
2016-06-18,32778
2016-06-19,32421
2016-06-20,33332
2016-06-21,34000
2016-06-22,33433
2016-06-23,33175
2016-06-24,33175
2016-06-25,32818
2016-06-26,32818
2016-06-27,33396
2016-06-28,33873
2016-06-29,33873
2016-06-30,32766
2016-07-01,32757
2016-07-02,32757
2016-07-03,32328
2016-07-04,32471
2016-07-05,32471
2016-07-06,32495
2016-07-07,34120
2016-07-08,35826
2016-07-09,37618
2016-07-10,39499
2016-07-11,41474
2016-07-12,43548
2016-07-13,45726
2016-07-14,48013
2016-07-15,50414
2016-07-16,52935
2016-07-17,55582
2016-07-18,58362
2016-07-23,74346
2016-07-24,78064
2016-07-25,81968
2016-07-26,85871
2016-07-27,90165
2016-07-28,94220
2016-07-29,98423
2016-07-30,101299
2016-07-31,103902
2016-08-01,108161
2016-08-02,113318
2016-08-03,118984
2016-08-04,124934
2016-08-05,131181
2016-08-06,137306
2016-08-07,143001
2016-08-08,148365
2016-08-09,152056
2016-08-10,155320
2016-08-11,157167
2016-08-12,150983
2016-08-13,147516
2016-08-14,140376
2016-08-15,133671
2016-08-16,129046
2016-08-17,122593
2016-08-18,116463
2016-08-19,113519
2016-08-20,112294
2016-08-21,110023
2016-08-22,109610
2016-08-23,108150
2016-08-24,106458
2016-08-25,104571
2016-08-26,104571
2016-08-28,100059
2016-08-31,94819
2016-09-01,92703
2016-09-02,92703
2016-09-03,88644
2016-09-04,84211
2016-09-05,80000
2016-09-06,76000
2016-09-07,72636
2016-09-08,72636
2016-09-09,69004
2016-09-10,65800
2016-09-11,63571
2016-09-12,60604
2016-09-13,57573
2016-09-14,57573
2016-09-15,54899
2016-09-16,54899
2016-09-17,52857
2016-09-18,51522
2016-09-19,50095
2016-09-20,48139
2016-09-21,47492
2016-09-22,46947
2016-09-23,44615
2016-09-24,44615
2016-09-25,42913
2016-09-26,43525
2016-09-27,42451
2016-09-28,42010
2016-09-29,42862
2016-09-30,42777
2016-10-01,43908
2016-10-02,43908
2016-10-03,44912
2016-10-04,46344
2016-10-05,46019
2016-10-06,46283
2016-10-07,45976
2016-10-08,46507
2016-10-09,46842
2016-10-10,46137
2016-10-11,45215
2016-10-12,45633
2016-10-13,45229
2016-10-14,45640
2016-10-15,46119
2016-10-16,46063
2016-10-17,46395
2016-10-18,47070
2016-10-19,47799
2016-10-20,47204
2016-10-21,47137
2016-10-22,46843
2016-10-23,46294
2016-10-24,46404
2016-10-25,46404
2016-10-26,47721
2016-10-27,48734
2016-10-28,48703
2016-10-29,49017
2016-10-30,48408
2016-10-31,47597
2016-11-01,47597
2016-11-02,47263
2016-11-03,47863
2016-11-04,47492
2016-11-05,47492
2016-11-06,46310
2016-11-07,46316
2016-11-08,44423
2016-11-09,43384
2016-11-10,41671
2016-11-11,40843
2016-11-12,39229
2016-11-13,38879
2016-11-14,38249
2016-12-08,37878
2016-12-09,37383
2016-12-10,37659
2016-12-11,38552
2016-12-12,38195
2016-12-13,37450
2016-12-14,36226
2016-12-15,36739
2016-12-16,36646
2016-12-17,36760
2016-12-18,37806
2016-12-19,37394
2016-12-20,37310
2016-12-21,37826
2016-12-22,39597
2016-12-23,41076
2016-12-24,42302
2016-12-25,43597
2016-12-26,44720
2016-12-27,45890
2016-12-28,46200
2016-12-29,47500
2016-12-30,47451
2016-12-31,48149
2017-01-01,48762
2017-01-02,50489
2017-01-03,50892
2017-01-04,50332
2017-01-05,50891
2017-01-06,49959
2017-01-07,49546
2017-01-08,49445
2017-01-09,48896
2017-01-10,47436
2017-01-11,45909
2017-01-12,43952
2017-01-13,43241
2017-01-14,42438
2017-01-15,41493
2017-01-16,40184
2017-01-17,39974
2017-01-18,39229
2017-01-19,39235
2017-01-20,38813
2017-01-21,38592
2017-01-22,38501
2017-01-27,35715
2017-01-28,34933
2017-01-29,34685
2017-01-30,34414
2017-01-31,34186
2017-02-01,33336
2017-02-02,33889
2017-02-03,33969
2017-02-04,33982
2017-02-05,34064
2017-02-06,34753
2017-02-07,34843
2017-02-08,35112
2017-02-09,36617
2017-02-10,37235
2017-02-11,36916
2017-02-12,37330
2017-02-13,37710
2017-02-14,37757
2017-02-15,36799
2017-02-16,36681
2017-02-18,37419
2017-02-19,37279
2017-02-20,37585
2017-02-21,37653
2017-02-22,37276
2017-02-23,36854
2017-02-24,36253
2017-02-25,36315
2017-02-26,36228
2017-02-27,36662
2017-02-28,36510
2017-03-01,36212
2017-03-02,36526
2017-03-03,36526
2017-03-04,36487
2017-03-05,36246
2017-03-06,36235
2017-03-07,35301
2017-03-08,34994
2017-03-09,34861
2017-03-10,34863
2017-03-11,34382
2017-03-12,33857
2017-03-13,33704
2017-03-14,34893
2017-03-15,36158
2017-03-16,35618
2017-03-17,34663
2017-03-18,34706
2017-03-19,34389
2017-03-20,33808
2017-03-21,34063
2017-03-22,34559
2017-03-23,34353
2017-03-24,33818
2017-03-25,33818
2017-03-26,34470
2017-03-27,34378
2017-03-28,34035
2017-03-29,34151
2017-03-30,34996
2017-03-31,35279
2017-04-01,35246
2017-04-02,35296
2017-04-03,35112
2017-04-04,35382
2017-04-12,34588
2017-04-13,35107
2017-04-14,35638
2017-04-15,35303
2017-04-16,35154
2017-04-17,35510
2017-04-18,36369
2017-04-19,36006
2017-04-20,36694
2017-04-21,35841
2017-04-22,35561
2017-04-23,35050
2017-04-24,34649
2017-04-25,33735
2017-04-26,33494
2017-04-27,33412
2017-04-28,34558
2017-04-29,33534
2017-04-30,33703
2017-05-01,33759
2017-05-02,34006
2017-05-03,35006
2017-05-04,34221
2017-05-05,33292
2017-05-06,33001
2017-05-07,32709
2017-05-08,33184
2017-05-09,32504
2017-05-10,33376
2017-05-11,33808
2017-05-12,33945
2017-05-13,34311
2017-05-14,35082
2017-05-15,35749
2017-05-16,35825
2017-05-17,35879
2017-05-18,34491
2017-05-19,34292
2017-05-20,33566
2017-05-21,34319
2017-05-22,33473
2017-05-23,33714
2017-05-24,32881
2017-05-25,32324
2017-05-26,32735
2017-05-27,32656
2017-05-28,33380
2017-05-29,34363
2017-05-30,35143
2017-05-31,35871
2017-06-01,35383
2017-06-02,34629
2017-06-03,34836
2017-06-06,33438
2017-06-07,33331
2017-06-08,33673
2017-06-09,33566
2017-06-10,33697
2017-06-11,32598
2017-06-12,32598
2017-06-13,32876
2017-06-14,32428
2017-06-15,33297
2017-06-16,32759
2017-06-17,32934
2017-06-18,32633
2017-06-19,32633
2017-06-20,33301
2017-06-21,33197
2017-06-22,33323
2017-06-23,33740
2017-06-24,33843
2017-06-25,33651
2017-06-26,34197
2017-06-27,33617
2017-06-28,34463
2017-06-29,34421
2017-06-30,34370
2017-07-01,34370
2017-07-02,34317
2017-07-03,33629
2017-07-04,33434
2017-07-05,33434
2017-07-06,33458
2017-07-07,33458
2017-07-08,33544
2017-07-13,33376
2017-07-14,33334
2017-07-15,33334
2017-07-16,33964
2017-07-17,34547
2017-07-18,35370
2017-07-19,35467
2017-07-20,35755
2017-07-21,36468
2017-07-22,35883
2017-07-23,35262
2017-07-24,35930
2017-07-25,37355
2017-07-26,37785
2017-07-27,38539
2017-07-28,38709
2017-07-29,38709
2017-07-30,38466
2017-07-31,38466
2017-08-01,38529
2017-08-02,38491
2017-08-03,38152
2017-08-04,37076
2017-08-05,36250
2017-08-06,36013
2017-08-09,34634
2017-08-10,34519
2017-08-11,34655
2017-08-12,34592
2017-08-13,34405
2017-08-14,34411
2017-08-15,34648
2017-08-17,34398
2017-08-18,34398
2017-08-19,34402
2017-08-20,34425
2017-08-21,33698
2017-08-22,33358
2017-08-23,33437
2017-08-24,33507
2017-08-25,33176
2017-08-26,32824
2017-08-27,32839
2017-08-28,32995
2017-08-29,32995
2017-08-30,33442
2017-08-31,33435
2017-09-01,33435
2017-09-02,33576
2017-09-03,33576
2017-09-04,33459
2017-09-05,33994
2017-09-06,34449
2017-09-07,34417
2017-09-08,34417
2017-09-09,33965
2017-09-10,33525
2017-09-11,33766
2017-09-12,33766
2017-09-13,33657
2017-09-14,33599
2017-09-15,33599
2017-09-16,33547
2017-09-17,33506
2017-09-19,33499
2017-09-20,34652
2017-09-21,35091
2017-09-22,33877
2017-09-23,33877
2017-09-24,32807
2017-09-25,33120
2017-09-26,33417
2017-09-27,33417
2017-09-28,32740
2017-09-29,33521
2017-09-30,33806
2017-10-01,33687
2017-10-02,34039
2017-10-03,34001
2017-10-04,34001
2017-10-05,32698
2017-10-06,33068
2017-10-07,33146
2017-10-08,33839
2017-10-09,33956
2017-10-10,34247
2017-10-11,34247
2017-10-12,34035
2017-10-13,33343
2017-10-14,32764
2017-10-15,32764
2017-10-16,33184
2017-10-17,33184
2017-10-18,33610
2017-10-19,34009
2017-10-20,34347
2017-10-21,33978
2017-10-22,33660
2017-10-23,33871
2017-10-24,33871
2017-10-25,33990
2017-10-26,34102
2017-10-27,34247
2017-10-28,34247
2017-10-29,34257
2017-10-30,34151
2017-10-31,33814
2017-11-01,33814
2017-11-02,33330
2017-11-03,33406
2017-11-04,33909
2017-11-05,34296
2017-11-06,34589
2017-11-07,34597
2017-11-08,34268
2017-11-09,34257
2017-11-10,34967
2017-11-11,35024
2017-11-12,34813
2017-11-13,34311
2017-11-14,34155
2017-11-15,34654
2017-11-16,34757
2017-11-17,34080
2017-11-18,34034
2017-11-19,35023
2017-11-20,34264
2017-11-21,33644
2017-11-22,33473
2017-11-23,34031
2017-11-24,33491
2017-11-25,32832
2017-11-26,32841
2017-11-27,32841
2017-11-28,32402
2017-11-29,32893
2017-11-30,33781
2017-12-01,33975
2017-12-02,33485
2017-12-03,33256
2017-12-04,33296
2017-12-05,33584
2017-12-06,33716
2017-12-07,33519
2017-12-08,33519
2017-12-09,33745
2017-12-10,33052
2017-12-11,33011
2017-12-12,33627
2017-12-13,34147
2017-12-14,34896
2017-12-15,33832
2017-12-16,33702
2017-12-17,33663
2017-12-18,33539
2017-12-19,33539
2017-12-20,34033
2017-12-21,34003
2017-12-22,32885
2017-12-23,32674
2017-12-24,33007
2017-12-25,32913
2017-12-26,32713
2017-12-27,32903
2017-12-28,33191
2017-12-29,34096
2017-12-30,33019
2017-12-31,33268
2018-01-01,32877
2018-01-02,33214
2018-01-03,33076
2018-01-04,33108
2018-01-05,32478
2018-01-06,33179
2018-01-07,33301
2018-01-08,32856
2018-01-09,32993
2018-01-10,32833
2018-01-11,32968
2018-01-12,33054
2018-01-13,33672
2018-01-14,34308
2018-01-15,33762
2018-01-16,33869
2018-01-17,33849
2018-01-18,33718
2018-01-19,33718
2018-01-20,33035
2018-01-21,33165
2018-01-22,32725
2018-01-23,32871
2018-01-24,32685
2018-01-25,33252
2018-01-26,33711
2018-01-27,33396
2018-01-28,33026
2018-01-29,33306
2018-01-30,33867
2018-02-01,33803
2018-02-02,33424
2018-02-03,33472
2018-02-04,33366
2018-02-05,33779
2018-02-06,34110
2018-02-07,33630
2018-02-08,33630
2018-02-09,33385
2018-02-10,33795
2018-02-11,33714
2018-02-12,32859
2018-02-13,33007
2018-02-14,33183
2018-02-15,32814
2018-02-16,33144
2018-02-17,33316
2018-02-18,33429
2018-02-19,32877
2018-02-20,33390
2018-02-21,33384
2018-02-22,33358
2018-02-23,32931
2018-02-24,32931
2018-02-25,33294
2018-02-26,33728
2018-02-27,33889
2018-02-28,33889
2018-03-01,33890
2018-03-02,34329
2018-03-03,33729
2018-03-04,33729
2018-03-05,33795
2018-03-06,33247
2018-03-07,33414
2018-03-08,33598
2018-03-09,33292
2018-03-10,33142
2018-03-11,33075
2018-03-12,33331
2018-03-13,33967
2018-03-14,33968
2018-03-15,33968
2018-03-16,34142
2018-03-17,33629
2018-03-18,33440
2018-03-19,33383
2018-03-20,33450
2018-03-21,33743
2018-03-23,33681
2018-03-24,33353
2018-03-26,33454
2018-03-27,33265
2018-03-28,33265
2018-03-29,33263
2018-03-30,33569
2018-03-31,33674
2018-04-01,33683
2018-04-02,33205
2018-04-03,33631
2018-04-04,34172
2018-04-05,34172
2018-04-06,34236
2018-04-08,34212
2018-04-09,33641
2018-04-10,33205
2018-04-11,33250
2018-04-12,33483
2018-04-13,33483
2018-04-14,33518
2018-04-15,33468
2018-04-16,33468
2018-04-17,33407
2018-04-18,33407
2018-04-19,33810
2018-04-20,33676
2018-04-21,33703
2018-04-22,33703
2018-04-23,33623
2018-04-24,33468
2018-04-25,32839
2018-04-26,32839
2018-04-27,32162
2018-04-28,32179
2018-04-29,32599
2018-04-30,32852
2018-05-01,33083
2018-05-02,33759
2018-05-03,34334
2018-05-04,34197
2018-05-05,33756
2018-05-06,33756
2018-05-07,33677
2018-05-08,33301
2018-05-09,33608
2018-05-10,33499
2018-05-11,33500
2018-05-12,33718
2018-05-13,33718
2018-05-14,33313
2018-05-15,33531
2018-05-16,33415
2018-05-17,33343
2018-05-18,33767
2018-05-19,33765
2018-05-20,33988
2018-05-21,34247
2018-05-22,34573
2018-05-23,34288
2018-05-24,33827
2018-05-25,33957
2018-05-26,33223
2018-05-27,33981
2018-05-28,33346
2018-05-29,33096
2018-05-30,33500
2018-05-31,34528
2018-06-01,35040
2018-06-02,35916
2018-06-03,37059
2018-06-04,37082
2018-06-05,36996
2018-06-06,36709
2018-06-07,35976
2018-06-08,36774
2018-06-09,37840
2018-06-10,38675
2018-06-11,38414
2018-06-12,37862
2018-06-13,36668
2018-06-14,35507
2018-06-15,35983
2018-06-16,36616
2018-06-17,35869
2018-06-18,35176
2018-06-19,35200
2018-06-20,35200
2018-06-21,34730
2018-06-22,34607
2018-06-23,35123
2018-06-24,35175
2018-06-25,35558
2018-06-26,36129
2018-06-27,36498
2018-06-28,35762
2018-06-29,36280
2018-06-30,36596
2018-07-01,36291
2018-07-02,36446
2018-07-03,36495
2018-07-04,36818
2018-07-05,36692
2018-07-06,36417
2018-07-07,36271
2018-07-08,35925
2018-07-09,36087
2018-07-10,36592
2018-07-11,36583
2018-07-12,36060
2018-07-13,35997
2018-07-14,35627
2018-07-15,36820
2018-07-16,37201
2018-07-17,37734
2018-07-18,38143
2018-07-19,38160
2018-07-20,37300
2018-07-21,36986
2018-07-22,37116
2018-07-23,37371
2018-07-24,38107
2018-07-25,39138
2018-07-26,39313
2018-07-27,39403
2018-07-28,39225
2018-07-29,38720
2018-07-30,38987
2018-07-31,38360
2018-08-01,39092
2018-08-02,38586
2018-08-03,38691
2018-08-04,38705
2018-08-05,38621
2018-08-06,39108
2018-08-07,38694
2018-08-08,38683
2018-08-09,39504
2018-08-10,38985
2018-08-11,38627
2018-08-12,38403
2018-08-14,37805
2018-08-16,37971
2018-08-17,37953
2018-08-18,38021
2018-08-19,38058
2018-08-20,38468
2018-08-21,39288
2018-08-22,38356
2018-08-23,40162
2018-08-24,40442
2018-08-25,40798
2018-08-26,41962
2018-08-27,42367
2018-08-28,42617
2018-08-29,42795
2018-08-30,42537
2018-08-31,41890
2018-09-01,41410
2018-09-02,41076
2018-09-03,41101
2018-09-04,40716
2018-09-05,40130
2018-09-06,40130
2018-09-07,40146
2018-09-08,40192
2018-09-09,40525
2018-09-10,40387
2018-09-11,39969
2018-09-12,39630
2018-09-13,39650
2018-09-14,40504
2018-09-15,42010
2018-09-16,42874
2018-09-17,42335
2018-09-18,41711
2018-09-19,41166
2018-09-20,40732
2018-09-21,42325
2018-09-22,42521
2018-09-23,42366
2018-09-24,43090
2018-09-25,43907
2018-09-26,43569
2018-09-27,44119
2018-09-28,43562
2018-09-29,43489
2018-09-30,43735
2018-10-02,43893
2018-10-03,44120
2018-10-04,44319
2018-10-05,44148
2018-10-06,44425
2018-10-07,43859
2018-10-08,43371
2018-10-09,44076
2018-10-10,44527
2018-10-11,44079
2018-10-12,44491
2018-10-13,43348
2018-10-14,43189
2018-10-15,42791
2018-10-16,43291
2018-10-17,42662
2018-10-18,42359
2018-10-19,42954
2018-10-20,44236
2018-10-21,44287
2018-10-22,44107
2018-10-23,44223
2018-10-24,43491
2018-10-25,43482
2018-10-26,42711
2018-10-27,42346
2018-10-28,41873
2018-10-29,42041
2018-10-30,42120
2018-10-31,42641
2018-11-01,41992
2018-11-03,40375
2018-11-04,39547
2018-11-05,40168
2018-11-06,40140
2018-11-07,40061
2018-11-08,39305
2018-11-09,38579
2018-11-10,38641
2018-11-11,38103
2018-11-12,37983
2018-11-13,38441
2018-11-14,39649
2018-11-15,40258
2018-11-16,40385
2018-11-17,42341
2018-11-18,42310
2018-11-19,41769
2018-11-20,42524
2018-11-21,42894
2018-11-22,43514
2018-11-23,44255
2018-11-24,44649
2018-11-25,45925
2018-11-26,46066
2018-11-27,45097
2018-11-28,45392
2018-11-29,45647
2018-12-01,45800
2018-12-02,46207
2018-12-03,45925
2018-12-04,46599
2018-12-05,45945
2018-12-07,45230
2018-12-09,42936
2018-12-10,42496
2018-12-11,42751
2018-12-12,42125
2018-12-13,41465
2018-12-14,41120
2018-12-15,40606
2018-12-16,40278
2018-12-17,40320
2018-12-18,40365
2018-12-19,39925
2018-12-20,39695
2018-12-21,39562
2018-12-22,39492
2018-12-23,38647
2018-12-24,38400
2018-12-25,38758
2018-12-26,38753
2018-12-27,39202
2018-12-28,39161
2018-12-29,39968
2018-12-30,40672
2018-12-31,40904
2019-01-01,41078
2019-01-02,40268
2019-01-03,40645
2019-01-04,40201
2019-01-05,39797
2019-01-06,40214
2019-01-08,41701
2019-01-10,40984
2019-01-11,40960
2019-01-12,40375
2019-01-13,40010
2019-01-14,39268
2019-01-15,38328
2019-01-16,37743
2019-01-17,37351
2019-01-18,37285
2019-01-19,37606
2019-01-20,38139
2019-01-21,38600
2019-01-22,39299
2019-01-23,39890
2019-01-24,40365
2019-01-25,39904
2019-01-26,40303
2019-01-27,40503
2019-01-28,41354
2019-01-29,40570
2019-01-30,40242
2019-01-31,40366
2019-02-01,40424
2019-02-02,39658
2019-02-03,40091
2019-02-04,40039
2019-02-05,40457
2019-02-06,41002
2019-02-07,41099
2019-02-08,40473
2019-02-09,40050
2019-02-10,39631
2019-02-11,38972
2019-02-12,38698
2019-02-13,39282
2019-02-14,39904
2019-02-15,39419
2019-02-16,39062
2019-02-17,38869
2019-02-18,38718
2019-02-19,39056
2019-02-20,39055
2019-02-21,38517
2019-02-22,38309
2019-02-23,37687
2019-02-24,37529
2019-02-25,38282
2019-02-26,38297
2019-02-27,38283
2019-02-28,37745
2019-03-01,37107
2019-03-02,36366
2019-03-03,36281
2019-03-04,36762
2019-03-05,36870
2019-03-06,37551
2019-03-07,37738
2019-03-08,37454
2019-03-09,36990
2019-03-10,36938
2019-03-11,37001
2019-03-12,37007
2019-03-13,37094
2019-03-14,36944
2019-03-15,36733
2019-03-16,36884
2019-03-17,36471
2019-03-18,36626
2019-03-19,36768
2019-03-20,36882
2019-03-21,37119
2019-03-22,37050
2019-03-23,36949
2019-03-24,37044
2019-03-25,37118
2019-03-26,37302
2019-03-27,37231
2019-03-28,37341
2019-03-29,36864
2019-03-30,37141
2019-03-31,37031
2019-04-01,37274
2019-04-02,37093
2019-04-03,37208
