date_obj,Marble%20block price
2015-10-11,335260
2015-10-12,335260
2015-10-13,335260
2015-10-14,335260
2015-10-15,335260
2015-10-16,335260
2015-10-17,335260
2015-10-18,335260
2015-10-19,335260
2015-10-20,338285
2015-10-22,338285
2015-10-23,338285
2015-10-24,338285
2015-10-25,338285
2015-10-26,338285
2015-10-27,338285
2015-10-29,338285
2015-10-30,338285
2015-10-31,338285
2015-11-01,338285
2015-11-02,338285
2015-11-03,338285
2015-11-04,338285
2015-11-05,338285
2015-11-06,338285
2015-11-07,338285
2015-11-08,338285
2015-11-09,338285
2015-11-10,338285
2015-11-11,338285
2015-11-12,338285
2015-11-13,338285
2015-11-14,338285
2015-11-15,338285
2015-11-16,338285
2015-11-17,338285
2015-11-18,338285
2015-11-19,338285
2015-11-20,338285
2015-11-21,338285
2015-11-22,337366
2015-11-23,337366
2015-11-24,337366
2015-11-25,337366
2015-11-26,337366
2015-11-27,337366
2015-11-28,337366
2015-11-29,337366
2015-11-30,337366
2015-12-01,337366
2015-12-02,337366
2015-12-03,337366
2015-12-04,337366
2015-12-05,337366
2015-12-06,337366
2015-12-07,337366
2015-12-08,337366
2015-12-09,337366
2015-12-10,337366
2015-12-11,337366
2015-12-12,337366
2015-12-13,337366
2015-12-14,337366
2015-12-15,337366
2015-12-16,337366
2015-12-17,337366
2015-12-18,337366
2015-12-19,337366
2015-12-20,337366
2015-12-21,337366
2015-12-22,337366
2015-12-23,337366
2015-12-24,337186
2015-12-25,337186
2015-12-26,337186
2015-12-27,337186
2015-12-28,337186
2015-12-29,337186
2015-12-30,337186
2015-12-31,337186
2016-01-01,337186
2016-01-02,337186
2016-01-03,337186
2016-01-04,337186
2016-01-05,337186
2016-01-06,337186
2016-01-07,337186
2016-01-08,337186
2016-01-09,337186
2016-01-10,337186
2016-01-11,337186
2016-01-12,337186
2016-01-13,337186
2016-01-14,337186
2016-01-15,337186
2016-01-16,337186
2016-01-17,337186
2016-01-18,336909
2016-01-19,336909
2016-01-20,336909
2016-01-21,336909
2016-01-22,336909
2016-01-23,336909
2016-01-24,336909
2016-01-25,336909
2016-01-26,336909
2016-01-27,336909
2016-01-28,336909
2016-01-29,336909
2016-01-30,336909
2016-01-31,336909
2016-02-01,336909
2016-02-02,336909
2016-02-03,336909
2016-02-04,336909
2016-02-05,336909
2016-02-06,336909
2016-02-07,336909
2016-02-08,336909
2016-02-09,336909
2016-02-10,336909
2016-02-11,336909
2016-02-12,336909
2016-02-13,332514
2016-02-14,332514
2016-02-15,332514
2016-02-16,332514
2016-02-17,332514
2016-02-18,332514
2016-02-19,332514
2016-02-20,332514
2016-02-21,332514
2016-02-22,332514
2016-02-23,332514
2016-02-24,332514
2016-02-25,332514
2016-02-26,332514
2016-02-27,332514
2016-02-28,332514
2016-02-29,332514
2016-03-01,332514
2016-03-02,332514
2016-03-03,332514
2016-03-04,332514
2016-03-05,332514
2016-03-06,332514
2016-03-07,332514
2016-03-08,332514
2016-03-09,332514
2016-03-10,332514
2016-03-11,332514
2016-03-12,332514
2016-03-13,335958
2016-03-14,335958
2016-03-15,335958
2016-03-16,335958
2016-03-17,335958
2016-03-18,335958
2016-03-19,335958
2016-03-20,335958
2016-03-21,335958
2016-03-22,335958
2016-03-23,335958
2016-03-24,335958
2016-03-25,335958
2016-03-26,335958
2016-03-27,335958
2016-03-28,335958
2016-03-29,335958
2016-03-30,335958
2016-03-31,335958
2016-04-01,335958
2016-04-02,335958
2016-04-03,335958
2016-04-04,335958
2016-04-05,335958
2016-04-06,335958
2016-04-07,335958
2016-04-08,335958
2016-04-09,335958
2016-04-10,333891
2016-04-11,333891
2016-04-12,333891
2016-04-13,333891
2016-04-14,333891
2016-04-15,333891
2016-04-16,333891
2016-04-17,333891
2016-04-18,333891
2016-04-19,333891
2016-04-20,333891
2016-04-21,333891
2016-04-22,333891
2016-04-23,333891
2016-04-24,333891
2016-04-25,333891
2016-04-26,333891
2016-04-27,333891
2016-04-28,333891
2016-04-29,333891
2016-04-30,333891
2016-05-01,333891
2016-05-02,333891
2016-05-03,333891
2016-05-04,333891
2016-05-05,333891
2016-05-06,333891
2016-05-07,333891
2016-05-08,333891
2016-05-09,332643
2016-05-10,332643
2016-05-11,332643
2016-05-12,332643
2016-05-13,332643
2016-05-14,332643
2016-05-15,332643
2016-05-16,332643
2016-05-17,332643
2016-05-18,332643
2016-05-19,332643
2016-05-22,332643
2016-05-23,332643
2016-05-24,332643
2016-05-25,332643
2016-05-26,332643
2016-05-27,332643
2016-05-28,332643
2016-05-29,332643
2016-05-30,332643
2016-05-31,332643
2016-06-01,335047
2016-06-02,335047
2016-06-03,335047
2016-06-04,335047
2016-06-05,335047
2016-06-06,335047
2016-06-07,335047
2016-06-08,335047
2016-06-09,335047
2016-06-10,335047
2016-06-11,335047
2016-06-12,335047
2016-06-13,335047
2016-06-14,335047
2016-06-15,335047
2016-06-16,335047
2016-06-17,335047
2016-06-18,335047
2016-06-19,335047
2016-06-20,335047
2016-06-21,335047
2016-06-22,335047
2016-06-23,335047
2016-06-24,332573
2016-06-25,332573
2016-06-26,332573
2016-06-27,332573
2016-06-28,332573
2016-06-29,332573
2016-06-30,332573
2016-07-01,332573
2016-07-02,332573
2016-07-03,332573
2016-07-04,332573
2016-07-05,332573
2016-07-06,332573
2016-07-07,332573
2016-07-08,332573
2016-07-09,332573
2016-07-10,332573
2016-07-11,332573
2016-07-12,332573
2016-07-13,332573
2016-07-14,332573
2016-07-15,332573
2016-07-16,332573
2016-07-17,332027
2016-07-18,332027
2016-07-23,332027
2016-07-24,332027
2016-07-25,332027
2016-07-26,332027
2016-07-27,332027
2016-07-28,332027
2016-07-29,332027
2016-07-30,332027
2016-07-31,332027
2016-08-01,332027
2016-08-02,332027
2016-08-03,332027
2016-08-04,332027
2016-08-05,332027
2016-08-06,332027
2016-08-07,332027
2016-08-08,332027
2016-08-09,338097
2016-08-10,338097
2016-08-11,338097
2016-08-12,338097
2016-08-13,338097
2016-08-14,338097
2016-08-15,338097
2016-08-16,338097
2016-08-17,338097
2016-08-18,338097
2016-08-19,338097
2016-08-20,338097
2016-08-21,338097
2016-08-22,338097
2016-08-23,338097
2016-08-24,339557
2016-08-25,338575
2016-08-26,338575
2016-08-28,334538
2016-08-31,334619
2016-09-01,334619
2016-09-02,334619
2016-09-03,330032
2016-09-04,330032
2016-09-05,330032
2016-09-06,330479
2016-09-07,330479
2016-09-08,330479
2016-09-09,330479
2016-09-10,330479
2016-09-11,330479
2016-09-12,331400
2016-09-13,331400
2016-09-14,331400
2016-09-15,331400
2016-09-16,331400
2016-09-17,331400
2016-09-18,329525
2016-09-19,329525
2016-09-20,329525
2016-09-21,329525
2016-09-22,329525
2016-09-23,329525
2016-09-24,329525
2016-09-25,332534
2016-09-26,332534
2016-09-27,332534
2016-09-28,332534
2016-09-29,338787
2016-09-30,338787
2016-10-01,338787
2016-10-02,337432
2016-10-03,337432
2016-10-04,337432
2016-10-05,337432
2016-10-06,337432
2016-10-07,337432
2016-10-08,335075
2016-10-09,335075
2016-10-10,335075
2016-10-11,335075
2016-10-12,335075
2016-10-13,335075
2016-10-14,335075
2016-10-15,337282
2016-10-16,337282
2016-10-17,337282
2016-10-18,337282
2016-10-19,337282
2016-10-20,337282
2016-10-21,332652
2016-10-22,332652
2016-10-23,332652
2016-10-24,332652
2016-10-25,332652
2016-10-26,332652
2016-10-27,332550
2016-10-28,332550
2016-10-29,332550
2016-10-30,332550
2016-10-31,332550
2016-11-01,332550
2016-11-02,333279
2016-11-03,333279
2016-11-04,333279
2016-11-05,333279
2016-11-06,333279
2016-11-07,333279
2016-11-08,332939
2016-11-09,332939
2016-11-10,332939
2016-11-11,332939
2016-11-12,332939
2016-11-13,332939
2016-11-14,331375
2016-12-07,329901
2016-12-08,330260
2016-12-09,330260
2016-12-10,330260
2016-12-11,330260
2016-12-12,330260
2016-12-13,330260
2016-12-14,334167
2016-12-15,334167
2016-12-16,334167
2016-12-17,334167
2016-12-18,334167
2016-12-19,334167
2016-12-20,334767
2016-12-21,334767
2016-12-22,334767
2016-12-23,334767
2016-12-24,334767
2016-12-25,333883
2016-12-26,333883
2016-12-27,333883
2016-12-28,333883
2016-12-29,333883
2016-12-30,329751
2016-12-31,329751
2017-01-01,329751
2017-01-02,329751
2017-01-03,329751
2017-01-04,330316
2017-01-05,330316
2017-01-06,330316
2017-01-07,330316
2017-01-08,330316
2017-01-09,330064
2017-01-10,330064
2017-01-11,330064
2017-01-12,330064
2017-01-13,330064
2017-01-14,328841
2017-01-15,328841
2017-01-16,328841
2017-01-17,328841
2017-01-18,329852
2017-01-19,329852
2017-01-20,329852
2017-01-21,329852
2017-01-22,329852
2017-01-27,327445
2017-01-28,327445
2017-01-29,330769
2017-01-30,330769
2017-01-31,330769
2017-02-01,330769
2017-02-02,330769
2017-02-03,330769
2017-02-04,326913
2017-02-05,326913
2017-02-06,326913
2017-02-07,326913
2017-02-08,326913
2017-02-09,328206
2017-02-10,328206
2017-02-11,328206
2017-02-12,328206
2017-02-13,328141
2017-02-14,328141
2017-02-15,328141
2017-02-16,328141
2017-02-18,328141
2017-02-19,329660
2017-02-20,329660
2017-02-21,329660
2017-02-22,329660
2017-02-23,329660
2017-02-24,329660
2017-02-25,331489
2017-02-26,331489
2017-02-27,331489
2017-02-28,331489
2017-03-01,330248
2017-03-02,330248
2017-03-03,330248
2017-03-04,330248
2017-03-05,330248
2017-03-06,333718
2017-03-07,333718
2017-03-08,333718
2017-03-09,333718
2017-03-10,333718
2017-03-11,332972
2017-03-12,332972
2017-03-13,332972
2017-03-14,332972
2017-03-15,331722
2017-03-16,331722
2017-03-17,331722
2017-03-18,331722
2017-03-19,338041
2017-03-20,338041
2017-03-21,338041
2017-03-22,338041
2017-03-23,338041
2017-03-24,332728
2017-03-25,332728
2017-03-26,332728
2017-03-27,332728
2017-03-28,332728
2017-03-29,331641
2017-03-30,331641
2017-03-31,331641
2017-04-01,331641
2017-04-02,331641
2017-04-03,331567
2017-04-04,331567
2017-04-12,329601
2017-04-13,332662
2017-04-14,332662
2017-04-15,332662
2017-04-16,332662
2017-04-17,332575
2017-04-18,332575
2017-04-19,332575
2017-04-20,332575
2017-04-21,332575
2017-04-22,329468
2017-04-23,329468
2017-04-24,329468
2017-04-25,329468
2017-04-26,329468
2017-04-27,330163
2017-04-28,330163
2017-04-29,330163
2017-04-30,330163
2017-05-01,330163
2017-05-02,327266
2017-05-03,327266
2017-05-04,327266
2017-05-05,327266
2017-05-06,334197
2017-05-07,334197
2017-05-08,334197
2017-05-09,334197
2017-05-10,330212
2017-05-11,330212
2017-05-12,330212
2017-05-13,330212
2017-05-14,334307
2017-05-15,334307
2017-05-16,334307
2017-05-17,334307
2017-05-18,334307
2017-05-19,331734
2017-05-20,331734
2017-05-21,331734
2017-05-22,331734
2017-05-23,330135
2017-05-24,330135
2017-05-25,330135
2017-05-26,330135
2017-05-27,330135
2017-05-28,333988
2017-05-29,333988
2017-05-30,333988
2017-05-31,333988
2017-06-01,333988
2017-06-02,331762
2017-06-03,331762
2017-06-06,330162
2017-06-07,330162
2017-06-08,330162
2017-06-09,330162
2017-06-10,330162
2017-06-11,330050
2017-06-12,330050
2017-06-13,330050
2017-06-14,330050
2017-06-15,330050
2017-06-16,333429
2017-06-17,333429
2017-06-18,333429
2017-06-19,333429
2017-06-20,333429
2017-06-21,331299
2017-06-22,331299
2017-06-23,331299
2017-06-24,331299
2017-06-25,331299
2017-06-26,331299
2017-06-27,330058
2017-06-28,330058
2017-06-29,330058
2017-06-30,330058
2017-07-01,330058
2017-07-02,330058
2017-07-03,329648
2017-07-04,329648
2017-07-05,329648
2017-07-06,329648
2017-07-07,329648
2017-07-08,329648
2017-07-13,330517
2017-07-14,332532
2017-07-15,332532
2017-07-16,332532
2017-07-17,332532
2017-07-18,332532
2017-07-19,332532
2017-07-20,332298
2017-07-21,332298
2017-07-22,332298
2017-07-23,332298
2017-07-24,332298
2017-07-25,332854
2017-07-26,332854
2017-07-27,332854
2017-07-28,332854
2017-07-29,332854
2017-07-30,331330
2017-07-31,331330
2017-08-01,331330
2017-08-02,331330
2017-08-03,331330
2017-08-04,328930
2017-08-05,328930
2017-08-06,328930
2017-08-09,330766
2017-08-10,330766
2017-08-11,330766
2017-08-12,329509
2017-08-13,329509
2017-08-14,329509
2017-08-15,329509
2017-08-16,329509
2017-08-17,329911
2017-08-18,329911
2017-08-19,329911
2017-08-20,329911
2017-08-21,329911
2017-08-22,327966
2017-08-23,327966
2017-08-24,327966
2017-08-25,327966
2017-08-26,327966
2017-08-27,328724
2017-08-28,328724
2017-08-29,328724
2017-08-30,328724
2017-08-31,328724
2017-09-01,328724
2017-09-02,328078
2017-09-03,328078
2017-09-04,328078
2017-09-05,328078
2017-09-06,328078
2017-09-07,330387
2017-09-08,330387
2017-09-09,330387
2017-09-10,330387
2017-09-11,330387
2017-09-12,331291
2017-09-13,331291
2017-09-14,331291
2017-09-15,331291
2017-09-16,331291
2017-09-17,328362
2017-09-19,328362
2017-09-20,328362
2017-09-21,328362
2017-09-22,326475
2017-09-23,326475
2017-09-24,326475
2017-09-25,326475
2017-09-26,326475
2017-09-27,326475
2017-09-28,330565
2017-09-29,330565
2017-09-30,330565
2017-10-01,330565
2017-10-02,330565
2017-10-03,334059
2017-10-04,334059
2017-10-05,334059
2017-10-06,334059
2017-10-07,334059
2017-10-08,333711
2017-10-09,333711
2017-10-10,333711
2017-10-11,333711
2017-10-12,333711
2017-10-13,330683
2017-10-14,330683
2017-10-15,330683
2017-10-16,330683
2017-10-17,330683
2017-10-18,329501
2017-10-19,329501
2017-10-20,329501
2017-10-21,329501
2017-10-22,329501
2017-10-23,329974
2017-10-24,329974
2017-10-25,329974
2017-10-26,329974
2017-10-27,329974
2017-10-28,330220
2017-10-29,330220
2017-10-30,330220
2017-10-31,330220
2017-11-02,329955
2017-11-03,329955
2017-11-04,329955
2017-11-05,329955
2017-11-06,329622
2017-11-07,329622
2017-11-08,329622
2017-11-09,329622
2017-11-10,329622
2017-11-11,329474
2017-11-12,329474
2017-11-13,329474
2017-11-14,329474
2017-11-15,329474
2017-11-16,330395
2017-11-17,330395
2017-11-18,330395
2017-11-19,330395
2017-11-20,330395
2017-11-21,329978
2017-11-22,329978
2017-11-23,329978
2017-11-24,329978
2017-11-25,334149
2017-11-26,334149
2017-11-27,334149
2017-11-28,334149
2017-11-29,334149
2017-11-30,333384
2017-12-01,333384
2017-12-02,333384
2017-12-03,333384
2017-12-04,331229
2017-12-05,331229
2017-12-06,331229
2017-12-07,331229
2017-12-08,331229
2017-12-09,331417
2017-12-10,331417
2017-12-11,331417
2017-12-12,331417
2017-12-14,329189
2017-12-15,329189
2017-12-17,329189
2017-12-18,327594
2017-12-19,327594
2017-12-20,327594
2017-12-21,327594
2017-12-22,327594
2017-12-23,331468
2017-12-24,331468
2017-12-25,331468
2017-12-26,331468
2017-12-27,331294
2017-12-28,331294
2017-12-29,331294
2017-12-30,331294
2017-12-31,329408
2018-01-01,329408
2018-01-02,329408
2018-01-03,329408
2018-01-04,329217
2018-01-05,329217
2018-01-06,329217
2018-01-07,330006
2018-01-08,330006
2018-01-09,330006
2018-01-10,330006
2018-01-11,330873
2018-01-12,330873
2018-01-13,330873
2018-01-14,330933
2018-01-15,330933
2018-01-16,330933
2018-01-17,329988
2018-01-18,329988
2018-01-19,329988
2018-01-20,329988
2018-01-21,327790
2018-01-22,327790
2018-01-23,327790
2018-01-25,328316
2018-01-26,328316
2018-01-27,331465
2018-01-28,331465
2018-01-29,329809
2018-01-31,329809
2018-02-01,329809
2018-02-02,327915
2018-02-03,327915
2018-02-04,327915
2018-02-05,329474
2018-02-06,329474
2018-02-07,329474
2018-02-08,330031
2018-02-09,330031
2018-02-10,330031
2018-02-11,328603
2018-02-12,328603
2018-02-13,328603
2018-02-14,329320
2018-02-15,329320
2018-02-16,329320
2018-02-17,329721
2018-02-18,329721
2018-02-19,329118
2018-02-20,329118
2018-02-21,329118
2018-02-22,330577
2018-02-23,330577
2018-02-24,330577
2018-02-25,333365
2018-02-26,333365
2018-02-27,333365
2018-03-01,332320
2018-03-02,332320
2018-03-03,330349
2018-03-04,330349
2018-03-05,330349
2018-03-06,330586
2018-03-07,330586
2018-03-08,330586
2018-03-09,328801
2018-03-10,328801
2018-03-11,328801
2018-03-12,331806
2018-03-13,331806
2018-03-14,331806
2018-03-15,331806
2018-03-16,330081
2018-03-17,330081
2018-03-18,330081
2018-03-19,332748
2018-03-20,332748
2018-03-21,332748
2018-03-23,330518
2018-03-24,330518
2018-03-26,329635
2018-03-27,329635
2018-03-28,329635
2018-03-29,329016
2018-03-30,329016
2018-03-31,329016
2018-04-01,329016
2018-04-02,329699
2018-04-03,329699
2018-04-04,329699
2018-04-05,331241
2018-04-06,331241
2018-04-07,331241
2018-04-08,333247
2018-04-09,333247
2018-04-10,333247
2018-04-11,331135
2018-04-12,331135
2018-04-13,331135
2018-04-14,330286
2018-04-15,330286
2018-04-16,330286
2018-04-17,329972
2018-04-18,329972
2018-04-19,329972
2018-04-20,329972
2018-04-21,332117
2018-04-22,332117
2018-04-23,332117
2018-04-24,332117
2018-04-25,332658
2018-04-26,332658
2018-04-27,332658
2018-04-28,332490
2018-04-29,332490
2018-04-30,332490
2018-05-01,331986
2018-05-04,331986
2018-05-05,329434
2018-05-06,329434
2018-05-07,329434
2018-05-08,329434
2018-05-09,329806
2018-05-10,329806
2018-05-11,329806
2018-05-12,333284
2018-05-13,333284
2018-05-14,333284
2018-05-15,333284
2018-05-16,330886
2018-05-17,330886
2018-05-18,330886
2018-05-19,329736
2018-05-20,329736
2018-05-21,329736
2018-05-22,331854
2018-05-23,331854
2018-05-24,331854
2018-05-25,333946
2018-05-26,333946
2018-05-27,333946
2018-05-28,332660
2018-05-29,332660
2018-05-30,332660
2018-05-31,333341
2018-06-01,333341
2018-06-02,334020
2018-06-03,334020
2018-06-04,334020
2018-06-05,331896
2018-06-06,331896
2018-06-07,331896
2018-06-08,330208
2018-06-09,330208
2018-06-10,330208
2018-06-11,331134
2018-06-12,331134
2018-06-13,331134
2018-06-14,328294
2018-06-15,328294
2018-06-16,328294
2018-06-17,331081
2018-06-18,331081
2018-06-19,331081
2018-06-20,331081
2018-06-21,330122
2018-06-22,330122
2018-06-23,330122
2018-06-24,332046
2018-06-25,332046
2018-06-26,332046
2018-06-27,332046
2018-06-28,330102
2018-06-29,330102
2018-06-30,330102
2018-07-01,330233
2018-07-02,330233
2018-07-03,330233
2018-07-04,330233
2018-07-05,330043
2018-07-06,330043
2018-07-07,330043
2018-07-08,331331
2018-07-09,331331
2018-07-10,331331
2018-07-11,328295
2018-07-12,328295
2018-07-13,328295
2018-07-14,326975
2018-07-15,326975
2018-07-16,326975
2018-07-17,327608
2018-07-18,327608
2018-07-19,327608
2018-07-20,327608
2018-07-21,328578
2018-07-22,328578
2018-07-23,330476
2018-07-24,330476
2018-07-25,330476
2018-07-26,331071
2018-07-27,331071
2018-07-28,331071
2018-07-29,332018
2018-07-30,332018
2018-07-31,330599
2018-08-01,330599
2018-08-02,330599
2018-08-03,329824
2018-08-04,329824
2018-08-05,333079
2018-08-06,333079
2018-08-07,333079
2018-08-08,329830
2018-08-09,329830
2018-08-10,329830
2018-08-11,332502
2018-08-12,332502
2018-08-14,334404
2018-08-16,334404
2018-08-17,328825
2018-08-18,328825
2018-08-19,328825
2018-08-20,330127
2018-08-21,330127
2018-08-22,330127
2018-08-23,333075
2018-08-24,333075
2018-08-25,335912
2018-08-26,335912
2018-08-27,335912
2018-08-28,334276
2018-08-29,334276
2018-08-30,334276
2018-08-31,331894
2018-09-01,331894
2018-09-02,331894
2018-09-03,331356
2018-09-04,331356
2018-09-05,329886
2018-09-06,329886
2018-09-07,329886
2018-09-08,330936
2018-09-09,330936
2018-09-10,330936
2018-09-11,330936
2018-09-12,330693
2018-09-13,330693
2018-09-14,330693
2018-09-15,331902
2018-09-16,331902
2018-09-17,331902
2018-09-18,334233
2018-09-19,334233
2018-09-20,334233
2018-09-21,334233
2018-09-22,332465
2018-09-23,332465
2018-09-24,332465
2018-09-25,332465
2018-09-26,330126
2018-09-27,330126
2018-09-28,330126
2018-09-29,329265
2018-09-30,329265
2018-10-02,327558
2018-10-03,327558
2018-10-04,327558
2018-10-05,329396
2018-10-06,329396
2018-10-07,329396
2018-10-08,330748
2018-10-09,330748
2018-10-10,330748
2018-10-11,330208
2018-10-12,330208
2018-10-13,330208
2018-10-14,331303
2018-10-15,331303
2018-10-16,331303
2018-10-17,327908
2018-10-18,327908
2018-10-19,327908
2018-10-20,330488
2018-10-21,330488
2018-10-22,330488
2018-10-23,331649
2018-10-24,331649
2018-10-25,331649
2018-10-26,330050
2018-10-27,330050
2018-10-28,332430
2018-10-29,332430
2018-10-30,332430
2018-10-31,329998
2018-11-01,329998
2018-11-03,330449
2018-11-04,330449
2018-11-05,333457
2018-11-06,333457
2018-11-07,332777
2018-11-08,345832
2018-11-09,337503
2018-11-10,335176
2018-11-11,335176
2018-11-12,333584
2018-11-13,331620
2018-11-14,331620
2018-11-15,330364
2018-11-16,330576
2018-11-17,330576
2018-11-18,331109
2018-11-19,331109
2018-11-20,328954
2018-11-21,328954
2018-11-22,328679
2018-11-23,328679
2018-11-24,330061
2018-11-25,330061
2018-11-26,327677
2018-11-27,327677
2018-11-28,327844
2018-11-29,327844
2018-12-01,327901
2018-12-02,327465
2018-12-03,327465
2018-12-04,327465
2018-12-05,328887
2018-12-07,328678
2018-12-09,328153
2018-12-10,328153
2018-12-11,328388
2018-12-12,328388
2018-12-13,328773
2018-12-14,328773
2018-12-15,329085
2018-12-16,329085
2018-12-17,330593
2018-12-18,330593
2018-12-19,332909
2018-12-20,332909
2018-12-21,332099
2018-12-22,332099
2018-12-23,330557
2018-12-24,330557
2018-12-25,335831
2018-12-26,335831
2018-12-27,335639
2018-12-28,335639
2018-12-29,331197
2018-12-30,331197
2018-12-31,331535
2019-01-01,331535
2019-01-02,331167
2019-01-03,331167
2019-01-04,330358
2019-01-05,330358
2019-01-06,328319
2019-01-08,327201
2019-01-10,327678
2019-01-11,327678
2019-01-12,330666
2019-01-13,330666
2019-01-14,329661
2019-01-15,329661
2019-01-16,329820
2019-01-17,329820
2019-01-18,329947
2019-01-19,329268
2019-01-20,329394
2019-01-21,329394
2019-01-22,328278
2019-01-23,328278
2019-01-24,330348
2019-01-25,330348
2019-01-26,330577
2019-01-27,330577
2019-01-28,332050
2019-01-29,332050
2019-01-30,329610
2019-01-31,329610
2019-02-01,328809
2019-02-02,328809
2019-02-03,328447
2019-02-04,328447
2019-02-05,327289
2019-02-06,327289
2019-02-07,327946
2019-02-08,327946
2019-02-09,328989
2019-02-10,328989
2019-02-11,330476
2019-02-12,330476
2019-02-13,331126
2019-02-14,331126
2019-02-15,331558
2019-02-16,331558
2019-02-17,330881
2019-02-18,330881
2019-02-19,329955
2019-02-20,329955
2019-02-21,328383
2019-02-22,328383
2019-02-23,328759
2019-02-24,328759
2019-02-25,329967
2019-02-26,329967
2019-02-27,331272
2019-02-28,331272
2019-03-01,329111
2019-03-02,329111
2019-03-03,328495
2019-03-04,328495
2019-03-05,331359
2019-03-06,331359
2019-03-07,331427
2019-03-08,331427
2019-03-09,333939
2019-03-10,333939
2019-03-11,334520
2019-03-12,332235
2019-03-13,332235
2019-03-14,331049
2019-03-15,331049
2019-03-16,329381
2019-03-17,328481
2019-03-18,328481
2019-03-19,328481
2019-03-20,333363
2019-03-21,333363
2019-03-22,328887
2019-03-23,328672
2019-03-24,328672
2019-03-25,328847
2019-03-26,328847
2019-03-27,330008
2019-03-28,330008
2019-03-29,329838
2019-03-30,329838
2019-03-31,329838
2019-04-01,330655
2019-04-02,330655
2019-04-03,329539
2019-04-04,329539
2019-04-05,331252
2019-04-06,331252
2019-04-07,331705
2019-04-08,331705
