date_obj,Barley%20malt price
2015-08-31,73
2015-09-01,77
2015-09-02,77
2015-09-03,77
2015-09-04,77
2015-09-05,77
2015-09-06,77
2015-09-07,81
2015-09-08,81
2015-09-09,81
2015-09-10,81
2015-09-11,81
2015-09-12,81
2015-09-13,85
2015-09-14,85
2015-09-15,85
2015-09-16,85
2015-09-17,85
2015-09-18,85
2015-09-19,90
2015-09-20,90
2015-09-21,90
2015-09-22,90
2015-09-23,90
2015-09-24,90
2015-09-25,95
2015-09-27,95
2015-09-28,95
2015-09-29,95
2015-09-30,100
2015-10-05,100
2015-10-06,105
2015-10-07,105
2015-10-08,105
2015-10-09,105
2015-10-10,105
2015-10-11,111
2015-10-12,111
2015-10-13,111
2015-10-14,111
2015-10-15,111
2015-10-16,111
2015-10-17,117
2015-10-18,117
2015-10-19,117
2015-10-20,117
2015-10-22,117
2015-10-23,123
2015-10-24,123
2015-10-25,123
2015-10-26,123
2015-10-27,123
2015-10-28,130
2015-10-29,130
2015-10-30,130
2015-10-31,130
2015-11-01,130
2015-11-02,130
2015-11-03,135
2015-11-04,135
2015-11-05,135
2015-11-06,135
2015-11-07,135
2015-11-08,135
2015-11-09,142
2015-11-10,142
2015-11-11,142
2015-11-12,142
2015-11-13,142
2015-11-14,142
2015-11-15,150
2015-11-16,150
2015-11-17,150
2015-11-18,150
2015-11-19,150
2015-11-20,150
2015-11-21,158
2015-11-22,158
2015-11-23,158
2015-11-24,158
2015-11-25,158
2015-11-26,166
2015-11-27,166
2015-11-28,166
2015-11-29,166
2015-11-30,166
2015-12-01,175
2015-12-02,175
2015-12-03,175
2015-12-04,175
2015-12-05,175
2015-12-06,184
2015-12-07,184
2015-12-08,184
2015-12-09,184
2015-12-10,184
2015-12-11,194
2015-12-12,194
2015-12-13,194
2015-12-14,194
2015-12-15,194
2015-12-16,204
2015-12-17,204
2015-12-18,204
2015-12-19,204
2015-12-20,204
2015-12-21,215
2015-12-22,215
2015-12-23,215
2015-12-24,215
2015-12-25,215
2015-12-26,226
2015-12-27,226
2015-12-28,226
2015-12-29,238
2015-12-30,238
2015-12-31,238
2016-01-01,238
2016-01-02,250
2016-01-03,250
2016-01-04,250
2016-01-05,263
2016-01-06,263
2016-01-07,263
2016-01-08,263
2016-01-09,277
2016-01-10,277
2016-01-11,277
2016-01-12,277
2016-01-13,291
2016-01-14,291
2016-01-15,291
2016-01-16,291
2016-01-17,306
2016-01-18,306
2016-01-19,306
2016-01-20,306
2016-01-21,320
2016-01-22,320
2016-01-23,320
2016-01-24,320
2016-01-25,336
2016-01-26,336
2016-01-27,336
2016-01-28,336
2016-01-29,353
2016-01-30,353
2016-01-31,353
2016-02-01,353
2016-02-02,361
2016-02-03,361
2016-02-04,361
2016-02-05,361
2016-02-06,380
2016-02-07,380
2016-02-08,380
2016-02-09,380
2016-02-10,399
2016-02-11,399
2016-02-12,399
2016-02-13,399
2016-02-14,417
2016-02-15,417
2016-02-16,417
2016-02-17,417
2016-02-18,437
2016-02-19,437
2016-02-20,437
2016-02-21,459
2016-02-22,459
2016-02-23,459
2016-02-24,459
2016-02-25,481
2016-02-26,481
2016-02-27,481
2016-02-28,481
2016-02-29,505
2016-03-01,505
2016-03-02,505
2016-03-03,505
2016-03-04,531
2016-03-05,531
2016-03-06,531
2016-03-07,531
2016-03-08,557
2016-03-09,557
2016-03-10,557
2016-03-11,557
2016-03-12,581
2016-03-13,581
2016-03-14,581
2016-03-15,581
2016-03-16,609
2016-03-17,609
2016-03-18,609
2016-03-19,609
2016-03-20,622
2016-03-21,622
2016-03-22,622
2016-03-23,622
2016-03-24,639
2016-03-25,639
2016-03-26,639
2016-03-27,639
2016-03-28,662
2016-03-29,662
2016-03-30,662
2016-03-31,662
2016-04-01,662
2016-04-02,689
2016-04-03,689
2016-04-04,689
2016-04-05,689
2016-04-06,705
2016-04-07,705
2016-04-08,705
2016-04-09,733
2016-04-10,733
2016-04-11,733
2016-04-12,733
2016-04-13,751
2016-04-14,751
2016-04-15,751
2016-04-16,751
2016-04-17,776
2016-04-18,776
2016-04-19,776
2016-04-20,813
2016-04-21,813
2016-04-22,813
2016-04-23,813
2016-04-24,845
2016-04-25,845
2016-04-26,845
2016-04-27,878
2016-04-28,878
2016-04-29,878
2016-04-30,878
2016-05-01,918
2016-05-02,918
2016-05-03,918
2016-05-04,918
2016-05-05,959
2016-05-06,959
2016-05-07,959
2016-05-08,959
2016-05-09,988
2016-05-10,988
2016-05-11,988
2016-05-12,988
2016-05-13,980
2016-05-14,980
2016-05-15,980
2016-05-16,931
2016-05-17,931
2016-05-18,931
2016-05-19,931
2016-05-22,889
2016-05-23,848
2016-05-24,848
2016-05-25,848
2016-05-26,848
2016-05-27,864
2016-05-28,864
2016-05-29,864
2016-05-30,864
2016-05-31,884
2016-06-01,884
2016-06-02,884
2016-06-03,878
2016-06-04,878
2016-06-05,878
2016-06-06,857
2016-06-07,857
2016-06-08,857
2016-06-09,879
2016-06-10,879
2016-06-11,879
2016-06-12,905
2016-06-13,905
2016-06-14,905
2016-06-15,883
2016-06-16,883
2016-06-17,883
2016-06-18,847
2016-06-19,847
2016-06-20,847
2016-06-21,861
2016-06-22,861
2016-06-23,861
2016-06-24,889
2016-06-25,889
2016-06-26,889
2016-06-27,889
2016-06-28,907
2016-06-29,907
2016-06-30,907
2016-07-01,942
2016-07-02,942
2016-07-03,942
2016-07-04,938
2016-07-05,938
2016-07-06,938
2016-07-07,977
2016-07-08,977
2016-07-09,1010
2016-07-10,1010
2016-07-11,1054
2016-07-12,1054
2016-07-13,1054
2016-07-14,1089
2016-07-15,1089
2016-07-16,1089
2016-07-17,1125
2016-07-18,1125
2016-07-23,1118
2016-07-24,1118
2016-07-25,1118
2016-07-26,1118
2016-07-27,1062
2016-07-28,1062
2016-07-29,1062
2016-07-30,1019
2016-07-31,1019
2016-08-01,1019
2016-08-02,1019
2016-08-03,1021
2016-08-04,1021
2016-08-05,1021
2016-08-06,1021
2016-08-07,1016
2016-08-08,1016
2016-08-09,1016
2016-08-10,1016
2016-08-11,1029
2016-08-12,1029
2016-08-13,1029
2016-08-14,1029
2016-08-15,989
2016-08-16,989
2016-08-17,989
2016-08-18,989
2016-08-19,943
2016-08-20,943
2016-08-21,943
2016-08-22,943
2016-08-23,905
2016-08-24,905
2016-08-25,905
2016-08-26,905
2016-08-28,907
2016-08-31,907
2016-09-01,925
2016-09-02,925
2016-09-03,925
2016-09-04,925
2016-09-05,900
2016-09-06,900
2016-09-07,900
2016-09-08,900
2016-09-09,900
2016-09-10,921
2016-09-11,921
2016-09-12,921
2016-09-13,921
2016-09-14,921
2016-09-15,935
2016-09-16,935
2016-09-17,935
2016-09-18,935
2016-09-19,935
2016-09-20,935
2016-09-21,911
2016-09-22,911
2016-09-23,911
2016-09-24,911
2016-09-25,911
2016-09-26,924
2016-09-27,924
2016-09-28,924
2016-09-29,924
2016-09-30,924
2016-10-01,953
2016-10-02,953
2016-10-03,953
2016-10-04,953
2016-10-05,953
2016-10-06,953
2016-10-07,985
2016-10-08,985
2016-10-09,985
2016-10-10,985
2016-10-11,1027
2016-10-12,1027
2016-10-13,1027
2016-10-14,1027
2016-10-15,1033
2016-10-16,1033
2016-10-17,1033
2016-10-18,1033
2016-10-19,1033
2016-10-20,1051
2016-10-21,1051
2016-10-22,1051
2016-10-23,1051
2016-10-24,1076
2016-10-25,1076
2016-10-26,1076
2016-10-27,1076
2016-10-28,1076
2016-10-29,1100
2016-10-30,1100
2016-10-31,1100
2016-11-01,1100
2016-11-02,1100
2016-11-03,1131
2016-11-04,1131
2016-11-05,1131
2016-11-06,1131
2016-11-07,1151
2016-11-08,1151
2016-11-09,1151
2016-11-10,1151
2016-11-11,1162
2016-11-12,1162
2016-11-13,1162
2016-11-14,1162
2016-11-15,1158
2016-12-07,1186
2016-12-08,1156
2016-12-09,1156
2016-12-10,1156
2016-12-11,1165
2016-12-12,1165
2016-12-13,1165
2016-12-14,1178
2016-12-15,1178
2016-12-16,1178
2016-12-17,1178
2016-12-18,1183
2016-12-19,1183
2016-12-20,1183
2016-12-21,1161
2016-12-22,1161
2016-12-23,1161
2016-12-24,1123
2016-12-25,1123
2016-12-26,1123
2016-12-27,1138
2016-12-28,1138
2016-12-29,1138
2016-12-30,1152
2016-12-31,1152
2017-01-01,1152
2017-01-02,1139
2017-01-03,1139
2017-01-04,1139
2017-01-05,1139
2017-01-06,1126
2017-01-07,1126
2017-01-08,1166
2017-01-09,1166
2017-01-10,1199
2017-01-11,1199
2017-01-12,1225
2017-01-13,1225
2017-01-14,1225
2017-01-15,1259
2017-01-16,1259
2017-01-17,1279
2017-01-18,1279
2017-01-19,1279
2017-01-20,1303
2017-01-21,1303
2017-01-23,1315
2017-01-27,1303
2017-01-28,1334
2017-01-29,1334
2017-01-30,1334
2017-01-31,1285
2017-02-01,1285
2017-02-02,1281
2017-02-03,1281
2017-02-04,1281
2017-02-05,1239
2017-02-06,1239
2017-02-07,1239
2017-02-08,1192
2017-02-09,1192
2017-02-10,1192
2017-02-11,1198
2017-02-12,1198
2017-02-13,1198
2017-02-14,1153
2017-02-15,1153
2017-02-16,1153
2017-02-18,1133
2017-02-19,1133
2017-02-20,1117
2017-02-21,1117
2017-02-22,1117
2017-02-23,1101
2017-02-24,1101
2017-02-25,1101
2017-02-26,1054
2017-02-27,1054
2017-02-28,1054
2017-03-01,1056
2017-03-02,1056
2017-03-03,1056
2017-03-04,1056
2017-03-05,1056
2017-03-06,1056
2017-03-07,1066
2017-03-08,1066
2017-03-09,1066
2017-03-10,1093
2017-03-11,1093
2017-03-12,1093
2017-03-13,1115
2017-03-14,1115
2017-03-15,1115
2017-03-16,1117
2017-03-17,1117
2017-03-18,1117
2017-03-19,1083
2017-03-20,1083
2017-03-21,1083
2017-03-22,1064
2017-03-23,1064
2017-03-24,1064
2017-03-25,1068
2017-03-26,1068
2017-03-27,1068
2017-03-28,1097
2017-03-29,1097
2017-03-30,1097
2017-03-31,1106
2017-04-01,1106
2017-04-02,1106
2017-04-03,1128
2017-04-04,1128
2017-04-12,1132
2017-04-13,1165
2017-04-14,1165
2017-04-15,1165
2017-04-16,1157
2017-04-17,1157
2017-04-18,1157
2017-04-19,1149
2017-04-20,1149
2017-04-21,1149
2017-04-22,1148
2017-04-23,1148
2017-04-24,1148
2017-04-25,1130
2017-04-26,1130
2017-04-27,1130
2017-04-28,1112
2017-04-29,1112
2017-04-30,1112
2017-05-01,1112
2017-05-02,1112
2017-05-03,1112
2017-05-04,1125
2017-05-05,1125
2017-05-06,1125
2017-05-07,1132
2017-05-08,1132
2017-05-09,1132
2017-05-10,1145
2017-05-11,1145
2017-05-12,1145
2017-05-13,1158
2017-05-14,1158
2017-05-15,1158
2017-05-16,1168
2017-05-17,1168
2017-05-18,1168
2017-05-19,1168
2017-05-20,1181
2017-05-21,1181
2017-05-22,1181
2017-05-23,1181
2017-05-24,1189
2017-05-25,1189
2017-05-26,1189
2017-05-27,1158
2017-05-28,1158
2017-05-29,1158
2017-05-30,1112
2017-05-31,1112
2017-06-01,1112
2017-06-02,1147
2017-06-03,1147
2017-06-04,1147
2017-06-05,1126
2017-06-06,1126
2017-06-07,1104
2017-06-08,1104
2017-06-09,1104
2017-06-10,1136
2017-06-11,1136
2017-06-12,1136
2017-06-13,1117
2017-06-14,1117
2017-06-15,1117
2017-06-16,1132
2017-06-17,1132
2017-06-18,1132
2017-06-19,1145
2017-06-20,1145
2017-06-21,1132
2017-06-22,1132
2017-06-23,1132
2017-06-24,1155
2017-06-25,1155
2017-06-26,1155
2017-06-27,1182
2017-06-28,1182
2017-06-29,1182
2017-06-30,1211
2017-07-01,1211
2017-07-02,1211
2017-07-03,1206
2017-07-04,1206
2017-07-05,1206
2017-07-06,1221
2017-07-07,1221
2017-07-08,1221
2017-07-09,1225
2017-07-13,1196
2017-07-14,1196
2017-07-15,1171
2017-07-16,1171
2017-07-17,1171
2017-07-18,1164
2017-07-19,1164
2017-07-20,1164
2017-07-21,1202
2017-07-22,1202
2017-07-23,1202
2017-07-24,1217
2017-07-25,1217
2017-07-26,1217
2017-07-27,1214
2017-07-28,1214
2017-07-29,1214
2017-07-30,1206
2017-07-31,1206
2017-08-01,1206
2017-08-02,1197
2017-08-03,1197
2017-08-04,1197
2017-08-05,1194
2017-08-06,1194
2017-08-07,1194
2017-08-08,1219
2017-08-09,1219
2017-08-10,1219
2017-08-11,1213
2017-08-12,1213
2017-08-13,1213
2017-08-14,1220
2017-08-15,1220
2017-08-16,1220
2017-08-17,1208
2017-08-18,1208
2017-08-19,1208
2017-08-20,1215
2017-08-21,1215
2017-08-22,1215
2017-08-23,1212
2017-08-24,1212
2017-08-25,1212
2017-08-26,1188
2017-08-27,1188
2017-08-28,1188
2017-08-29,1188
2017-08-30,1152
2017-08-31,1152
2017-09-01,1152
2017-09-02,1129
2017-09-03,1129
2017-09-04,1129
2017-09-05,1141
2017-09-06,1141
2017-09-07,1141
2017-09-08,1137
2017-09-09,1137
2017-09-10,1105
2017-09-11,1105
2017-09-12,1105
2017-09-13,1105
2017-09-14,1071
2017-09-15,1071
2017-09-16,1071
2017-09-17,1042
2017-09-18,1042
2017-09-19,1042
2017-09-20,1056
2017-09-22,1056
2017-09-23,1065
2017-09-24,1065
2017-09-25,1065
2017-09-26,1081
2017-09-27,1081
2017-09-28,1081
2017-09-29,1105
2017-09-30,1105
2017-10-01,1105
2017-10-02,1137
2017-10-03,1137
2017-10-04,1137
2017-10-05,1137
2017-10-06,1179
2017-10-07,1179
2017-10-08,1179
2017-10-09,1211
2017-10-10,1211
2017-10-11,1211
2017-10-12,1209
2017-10-13,1209
2017-10-14,1205
2017-10-15,1205
2017-10-16,1205
2017-10-17,1159
2017-10-18,1159
2017-10-19,1159
2017-10-20,1146
2017-10-21,1146
2017-10-22,1132
2017-10-23,1132
2017-10-24,1132
2017-10-25,1122
2017-10-26,1122
2017-10-27,1122
2017-10-28,1122
2017-10-29,1118
2017-10-30,1118
2017-10-31,1118
2017-11-01,1123
2017-11-02,1123
2017-11-03,1123
2017-11-04,1091
2017-11-05,1091
2017-11-06,1091
2017-11-07,1091
2017-11-08,1043
2017-11-09,1043
2017-11-10,1043
2017-11-11,1013
2017-11-12,1013
2017-11-13,1013
2017-11-14,978
2017-11-15,978
2017-11-16,978
2017-11-17,954
2017-11-18,954
2017-11-19,954
2017-11-20,921
2017-11-21,921
2017-11-22,921
2017-11-23,874
2017-11-24,874
2017-11-25,874
2017-11-26,841
2017-11-27,841
2017-11-28,841
2017-11-29,841
2017-11-30,798
2017-12-01,798
2017-12-02,798
2017-12-03,769
2017-12-04,769
2017-12-05,769
2017-12-06,730
2017-12-07,730
2017-12-08,730
2017-12-09,730
2017-12-10,693
2017-12-11,693
2017-12-12,693
2017-12-13,693
2017-12-14,658
2017-12-15,658
2017-12-16,658
2017-12-17,648
2017-12-18,648
2017-12-19,648
2017-12-20,635
2017-12-21,635
2017-12-22,635
2017-12-23,630
2017-12-24,630
2017-12-25,630
2017-12-26,621
2017-12-27,621
2017-12-28,621
2017-12-29,605
2017-12-30,605
2017-12-31,605
2018-01-01,609
2018-01-02,609
2018-01-03,609
2018-01-04,634
2018-01-05,634
2018-01-06,647
2018-01-07,647
2018-01-08,647
2018-01-09,680
2018-01-10,680
2018-01-11,680
2018-01-12,703
2018-01-13,703
2018-01-14,739
2018-01-15,739
2018-01-16,769
2018-01-17,769
2018-01-18,769
2018-01-19,802
2018-01-20,802
2018-01-21,802
2018-01-22,843
2018-01-23,843
2018-01-24,886
2018-01-25,886
2018-01-26,894
2018-01-27,894
2018-01-28,859
2018-01-29,859
2018-01-30,817
2018-01-31,817
2018-02-01,788
2018-02-02,788
2018-02-03,794
2018-02-04,794
2018-02-05,817
2018-02-06,817
2018-02-07,852
2018-02-08,852
2018-02-09,895
2018-02-10,895
2018-02-11,940
2018-02-12,940
2018-02-13,901
2018-02-14,901
2018-02-15,903
2018-02-16,903
2018-02-17,910
2018-02-18,910
2018-02-19,902
2018-02-20,902
2018-02-21,914
2018-02-22,914
2018-02-23,903
2018-02-24,903
2018-02-25,898
2018-02-26,898
2018-02-27,908
2018-02-28,908
2018-03-01,927
2018-03-02,962
2018-03-03,962
2018-03-04,938
2018-03-05,938
2018-03-06,964
2018-03-07,964
2018-03-08,974
2018-03-09,974
2018-03-10,1004
2018-03-11,1004
2018-03-12,1014
2018-03-13,1014
2018-03-14,1017
2018-03-15,1017
2018-03-16,1017
2018-03-17,996
2018-03-18,996
2018-03-20,965
2018-03-21,965
2018-03-22,965
2018-03-23,944
2018-03-24,944
2018-03-25,962
2018-03-26,962
2018-03-27,981
2018-03-28,981
2018-03-29,1005
2018-03-30,1005
2018-03-31,1018
2018-04-01,1018
2018-04-02,1001
2018-04-03,1001
2018-04-04,1003
2018-04-05,1003
2018-04-06,1033
2018-04-07,1033
2018-04-08,1009
2018-04-09,1009
2018-04-10,979
2018-04-11,979
2018-04-12,953
2018-04-13,953
2018-04-14,953
2018-04-15,983
2018-04-16,983
2018-04-17,964
2018-04-18,964
2018-04-19,964
2018-04-20,985
2018-04-21,985
2018-04-22,1009
2018-04-23,1009
2018-04-24,976
2018-04-25,976
2018-04-26,976
2018-04-27,935
2018-04-28,935
2018-04-29,938
2018-04-30,938
2018-05-01,891
2018-05-02,891
2018-05-03,891
2018-05-04,869
2018-05-05,869
2018-05-06,859
2018-05-07,859
2018-05-08,851
2018-05-09,851
2018-05-10,846
2018-05-11,846
2018-05-12,812
2018-05-13,812
2018-05-14,798
2018-05-15,798
2018-05-16,798
2018-05-17,785
2018-05-18,785
2018-05-19,756
2018-05-20,756
2018-05-21,776
2018-05-22,776
2018-05-23,764
2018-05-24,764
2018-05-25,769
2018-05-26,776
2018-05-27,776
2018-05-28,771
2018-05-29,771
2018-05-30,753
2018-05-31,753
2018-06-01,748
2018-06-02,712
2018-06-03,712
2018-06-04,721
2018-06-05,721
2018-06-06,753
2018-06-07,753
2018-06-08,754
2018-06-09,754
2018-06-10,765
2018-06-11,765
2018-06-12,777
2018-06-13,797
2018-06-14,797
2018-06-15,795
2018-06-16,795
2018-06-17,816
2018-06-18,816
2018-06-19,803
2018-06-20,803
2018-06-21,816
2018-06-22,816
2018-06-23,776
2018-06-24,776
2018-06-25,771
2018-06-26,771
2018-06-27,801
2018-06-28,801
2018-06-29,794
2018-06-30,794
2018-07-01,809
2018-07-02,809
2018-07-03,842
2018-07-04,842
2018-07-05,842
2018-07-06,877
2018-07-07,877
2018-07-08,919
2018-07-09,919
2018-07-10,931
2018-07-11,931
2018-07-12,931
2018-07-13,897
2018-07-14,892
2018-07-15,892
2018-07-16,887
2018-07-17,842
2018-07-18,842
2018-07-19,819
2018-07-20,819
2018-07-21,803
2018-07-22,771
2018-07-23,751
2018-07-24,751
2018-07-25,753
2018-07-26,753
2018-07-27,751
2018-07-28,751
2018-07-29,713
2018-07-30,713
2018-07-31,687
2018-08-01,687
2018-08-02,670
2018-08-03,670
2018-08-04,671
2018-08-05,671
2018-08-06,672
2018-08-07,672
2018-08-08,688
2018-08-09,688
2018-08-10,717
2018-08-11,717
2018-08-12,725
2018-08-14,762
2018-08-16,777
2018-08-17,794
2018-08-18,794
2018-08-19,801
2018-08-20,802
2018-08-21,802
2018-08-22,826
2018-08-23,826
2018-08-24,821
2018-08-25,846
2018-08-26,846
2018-08-27,847
2018-08-28,847
2018-08-29,873
2018-08-30,873
2018-08-31,897
2018-09-01,890
2018-09-02,890
2018-09-03,915
2018-09-04,924
2018-09-05,924
2018-09-06,919
2018-09-07,909
2018-09-08,909
2018-09-09,866
2018-09-10,852
2018-09-11,852
2018-09-12,836
2018-09-13,836
2018-09-14,800
2018-09-15,760
2018-09-16,760
2018-09-17,738
2018-09-18,749
2018-09-19,749
2018-09-20,749
2018-09-21,749
2018-09-22,768
2018-09-23,768
2018-09-24,784
2018-09-25,784
2018-09-26,784
2018-09-27,784
2018-09-28,765
2018-09-29,765
2018-09-30,782
2018-10-01,782
2018-10-02,778
2018-10-03,769
2018-10-04,769
2018-10-05,732
2018-10-06,724
2018-10-07,724
2018-10-08,729
2018-10-09,729
2018-10-10,752
2018-10-11,752
2018-10-12,776
2018-10-13,804
2018-10-14,804
2018-10-15,833
2018-10-16,833
2018-10-17,824
2018-10-18,824
2018-10-19,816
2018-10-20,816
2018-10-21,820
2018-10-22,860
2018-10-23,860
2018-10-24,860
2018-10-25,860
2018-10-26,877
2018-10-27,877
2018-10-28,913
2018-10-29,913
2018-10-30,947
2018-10-31,947
2018-11-01,910
2018-11-03,931
2018-11-04,950
2018-11-05,949
2018-11-06,931
2018-11-07,931
2018-11-08,930
2018-11-09,930
2018-11-10,930
2018-11-11,930
2018-11-12,961
2018-11-13,958
2018-11-14,958
2018-11-15,962
2018-11-16,969
2018-11-17,969
2018-11-18,978
2018-11-19,978
2018-11-20,1013
2018-11-21,1013
2018-11-22,1011
2018-11-23,1018
2018-11-24,1034
2018-11-25,1051
2018-11-26,1051
2018-11-27,1085
2018-11-28,1125
2018-11-29,1154
2018-12-01,1179
2018-12-02,1179
2018-12-03,1179
2018-12-04,1164
2018-12-05,1136
2018-12-07,1080
2018-12-09,1062
2018-12-10,1039
2018-12-11,1013
2018-12-12,1012
2018-12-13,997
2018-12-14,996
2018-12-15,996
2018-12-16,1012
2018-12-17,1012
2018-12-18,1007
2018-12-19,981
2018-12-20,978
2018-12-21,991
2018-12-22,1012
2018-12-23,984
2018-12-24,993
2018-12-25,993
2018-12-26,1006
2018-12-27,983
2018-12-28,983
2018-12-29,962
2018-12-30,937
2018-12-31,917
2019-01-01,918
2019-01-02,916
2019-01-03,923
2019-01-04,905
2019-01-05,897
2019-01-06,901
2019-01-08,911
2019-01-10,896
2019-01-11,870
2019-01-12,874
2019-01-13,858
2019-01-14,859
2019-01-15,862
2019-01-16,876
2019-01-17,880
2019-01-18,876
2019-01-19,856
2019-01-20,850
2019-01-21,844
2019-01-22,832
2019-01-23,862
2019-01-24,906
2019-01-25,936
2019-01-26,890
2019-01-27,896
2019-01-28,902
2019-01-29,880
2019-01-30,889
2019-01-31,889
2019-02-01,880
2019-02-02,865
2019-02-03,852
2019-02-04,852
2019-02-05,812
2019-02-06,812
2019-02-07,795
2019-02-08,808
2019-02-09,811
2019-02-10,802
2019-02-11,796
2019-02-12,796
2019-02-13,764
2019-02-14,764
2019-02-15,725
2019-02-16,696
2019-02-17,661
2019-02-18,627
2019-02-19,603
2019-02-20,618
2019-02-21,621
2019-02-22,643
2019-02-23,610
2019-02-24,636
2019-02-25,668
2019-02-26,702
2019-02-27,702
2019-02-28,702
2019-03-01,716
2019-03-02,730
2019-03-03,728
2019-03-04,758
2019-03-05,796
2019-03-06,836
2019-03-07,878
2019-03-08,878
2019-03-09,902
2019-03-10,933
2019-03-11,958
2019-03-12,974
2019-03-13,974
2019-03-14,963
2019-03-15,963
2019-03-16,963
2019-03-17,946
2019-03-18,946
2019-03-19,921
2019-03-20,911
2019-03-21,876
2019-03-22,876
2019-03-23,898
2019-03-24,902
2019-03-25,902
2019-03-26,876
2019-03-27,876
2019-03-28,841
2019-03-29,814
2019-03-30,814
2019-03-31,802
2019-04-01,779
2019-04-02,779
2019-04-03,756
2019-04-04,764
2019-04-05,785
2019-04-06,785
2019-04-07,784
2019-04-08,808
2019-04-09,805
2019-04-10,805
2019-04-11,825
2019-04-12,811
2019-04-13,805
2019-04-14,808
2019-04-15,808
2019-04-16,821
2019-04-17,821
2019-04-18,824
2019-04-19,824
2019-04-20,835
2019-04-21,835
2019-04-22,837
2019-04-23,846
2019-04-24,846
2019-04-25,868
2019-04-26,884
2019-04-27,884
2019-04-28,911
2019-04-29,911
2019-04-30,945
2019-05-01,945
2019-05-02,941
2019-05-03,946
2019-05-04,962
2019-05-05,962
2019-05-06,972
2019-05-07,947
2019-05-08,947
2019-05-09,899
2019-05-10,871
2019-05-11,871
2019-05-12,829
2019-05-13,822
2019-05-14,858
2019-05-15,858
2019-05-16,839
2019-05-17,839
2019-05-18,816
2019-05-19,816
2019-05-20,844
2019-05-21,844
2019-05-22,887
2019-05-23,922
2019-05-24,922
2019-05-25,875
2019-05-26,875
2019-05-27,831
2019-05-28,813
2019-05-29,826
2019-05-30,826
2019-05-31,855
2019-06-01,855
2019-06-02,867
2019-06-03,867
2019-06-04,890
2019-06-05,915
2019-06-06,915
2019-06-07,934
2019-06-08,972
2019-06-09,1014
2019-06-10,1014
2019-06-11,1046
2019-06-12,1046
2019-06-13,1078
2019-06-14,1107
2019-06-15,1107
2019-06-16,1145
2019-06-17,1145
2019-06-18,1194
2019-06-19,1194
2019-06-20,1165
2019-06-21,1165
2019-06-22,1106
2019-06-23,1050
2019-06-24,1050
2019-06-25,997
2019-06-26,997
2019-06-27,947
2019-06-28,947
2019-06-29,950
2019-06-30,960
2019-07-01,960
2019-07-02,946
2019-07-03,948
2019-07-04,948
