date_obj,Easter%20egg price
2016-09-07,2592
2016-09-08,2592
2016-09-09,2592
2016-09-10,2592
2016-09-11,2592
2016-09-12,2624
2016-09-13,2624
2016-09-14,2624
2016-09-15,2624
2016-09-16,2624
2016-09-17,2707
2016-09-18,2707
2016-09-19,2707
2016-09-20,2707
2016-09-21,2707
2016-09-22,2748
2016-09-23,2748
2016-09-24,2748
2016-09-25,2748
2016-09-26,2748
2016-09-27,2713
2016-09-28,2713
2016-09-29,2713
2016-09-30,2713
2016-10-01,2593
2016-10-02,2593
2016-10-03,2593
2016-10-04,2593
2016-10-05,2593
2016-10-06,2611
2016-10-07,2611
2016-10-08,2611
2016-10-09,2611
2016-10-10,2611
2016-10-11,2497
2016-10-12,2497
2016-10-13,2497
2016-10-14,2497
2016-10-15,2381
2016-10-16,2381
2016-10-17,2381
2016-10-18,2381
2016-10-19,2381
2016-10-20,2383
2016-10-21,2383
2016-10-22,2383
2016-10-23,2383
2016-10-24,2338
2016-10-25,2338
2016-10-26,2338
2016-10-27,2338
2016-10-28,2338
2016-10-29,2236
2016-10-30,2236
2016-10-31,2236
2016-11-01,2236
2016-11-02,2236
2016-11-03,2145
2016-11-04,2145
2016-11-05,2145
2016-11-06,2145
2016-11-07,2145
2016-11-08,2037
2016-11-09,2037
2016-11-10,2037
2016-11-11,2037
2016-11-12,1954
2016-11-13,1954
2016-11-14,1954
2016-11-15,1954
2016-12-07,1951
2016-12-08,1951
2016-12-09,1951
2016-12-10,1910
2016-12-11,1910
2016-12-12,1910
2016-12-13,1910
2016-12-14,1892
2016-12-15,1892
2016-12-16,1892
2016-12-17,1892
2016-12-18,1892
2016-12-19,1903
2016-12-20,1903
2016-12-21,1903
2016-12-22,1903
2016-12-23,1900
2016-12-24,1900
2016-12-25,1900
2016-12-26,1900
2016-12-27,1921
2016-12-28,1921
2016-12-29,1921
2016-12-30,1921
2016-12-31,1921
2017-01-01,1923
2017-01-02,1923
2017-01-03,1923
2017-01-04,1923
2017-01-05,1923
2017-01-06,1932
2017-01-07,1932
2017-01-08,1932
2017-01-09,1932
2017-01-10,1913
2017-01-11,1913
2017-01-12,1913
2017-01-13,1913
2017-01-14,1853
2017-01-15,1853
2017-01-16,1853
2017-01-17,1853
2017-01-18,1890
2017-01-19,1890
2017-01-20,1890
2017-01-21,1890
2017-01-22,1890
2017-01-23,1953
2017-01-27,2044
2017-01-28,2044
2017-01-29,2044
2017-01-30,2044
2017-01-31,2130
2017-02-01,2130
2017-02-02,2130
2017-02-03,2130
2017-02-04,2222
2017-02-05,2222
2017-02-06,2222
2017-02-07,2222
2017-02-08,2222
2017-02-09,2165
2017-02-10,2165
2017-02-11,2165
2017-02-12,2165
2017-02-13,2060
2017-02-14,2060
2017-02-15,2060
2017-02-16,2060
2017-02-18,1976
2017-02-19,1976
2017-02-20,1976
2017-02-21,1976
2017-02-22,1900
2017-02-23,1900
2017-02-24,1900
2017-02-25,1900
2017-02-26,1900
2017-02-27,1810
2017-02-28,1810
2017-03-01,1810
2017-03-02,1810
2017-03-03,1722
2017-03-04,1722
2017-03-05,1722
2017-03-06,1722
2017-03-07,1722
2017-03-08,1656
2017-03-09,1656
2017-03-10,1656
2017-03-11,1656
2017-03-12,1680
2017-03-13,1680
2017-03-14,1680
2017-03-15,1665
2017-03-16,1665
2017-03-17,1665
2017-03-18,1665
2017-03-19,1665
2017-03-20,1663
2017-03-21,1663
2017-03-22,1663
2017-03-23,1663
2017-03-24,1663
2017-03-25,1663
2017-03-26,1698
2017-03-27,1698
2017-03-28,1698
2017-03-29,1698
2017-03-30,1756
2017-03-31,1756
2017-04-01,1756
2017-04-02,1756
2017-04-03,1789
2017-04-04,1789
2017-04-12,1950
2017-04-13,1859
2017-04-14,1866
2017-04-15,1941
2017-04-16,2025
2017-04-17,2052
2017-04-18,2052
2017-04-19,1980
2017-04-20,1980
2017-04-21,1899
2017-04-22,1899
2017-04-23,1815
2017-04-24,1815
2017-04-25,1798
2017-04-26,1798
2017-04-27,1798
2017-04-28,1816
2017-04-29,1816
2017-04-30,1816
2017-05-01,1768
2017-05-02,1768
2017-05-03,1768
2017-05-04,1757
2017-05-05,1757
2017-05-06,1757
2017-05-07,1797
2017-05-08,1797
2017-05-09,1797
2017-05-10,1799
2017-05-11,1799
2017-05-12,1799
2017-05-13,1853
2017-05-14,1853
2017-05-15,1853
2017-05-16,1853
2017-05-17,1840
2017-05-18,1840
2017-05-19,1840
2017-05-20,1840
2017-05-21,1756
2017-05-22,1756
2017-05-23,1756
2017-05-24,1756
2017-05-25,1671
2017-05-26,1671
2017-05-27,1671
2017-05-28,1671
2017-05-29,1595
2017-05-30,1595
2017-05-31,1595
2017-06-01,1595
2017-06-02,1538
2017-06-03,1538
2017-06-04,1538
2017-06-05,1538
2017-06-06,1533
2017-06-07,1533
2017-06-08,1533
2017-06-09,1533
2017-06-10,1586
2017-06-11,1586
2017-06-12,1586
2017-06-13,1596
2017-06-14,1596
2017-06-15,1596
2017-06-16,1596
2017-06-17,1596
2017-06-18,1558
2017-06-19,1558
2017-06-20,1558
2017-06-21,1558
2017-06-22,1558
2017-06-23,1558
2017-06-24,1621
2017-06-25,1621
2017-06-26,1621
2017-06-27,1621
2017-06-28,1621
2017-06-29,1666
2017-06-30,1666
2017-07-01,1666
2017-07-02,1666
2017-07-03,1666
2017-07-04,1734
2017-07-05,1734
2017-07-06,1734
2017-07-07,1734
2017-07-08,1734
2017-07-13,1818
2017-07-14,1876
2017-07-15,1876
2017-07-16,1876
2017-07-17,1876
2017-07-18,1876
2017-07-19,1941
2017-07-20,1941
2017-07-21,1941
2017-07-22,1941
2017-07-23,1904
2017-07-24,1904
2017-07-25,1904
2017-07-26,1904
2017-07-27,1943
2017-07-28,1943
2017-07-29,1943
2017-07-30,1943
2017-07-31,1943
2017-08-01,2028
2017-08-02,2028
2017-08-03,2028
2017-08-04,2028
2017-08-05,2124
2017-08-06,2124
2017-08-09,2217
2017-08-10,2217
2017-08-11,2217
2017-08-12,2217
2017-08-14,2321
2017-08-15,2321
2017-08-16,2321
2017-08-17,2321
2017-08-18,2321
2017-08-19,2426
2017-08-20,2426
2017-08-21,2426
2017-08-22,2426
2017-08-23,2395
2017-08-24,2395
2017-08-25,2395
2017-08-26,2395
2017-08-27,2285
2017-08-28,2285
2017-08-29,2285
2017-08-30,2285
2017-08-31,2285
2017-09-01,2268
2017-09-03,2268
2017-09-04,2268
2017-09-05,2314
2017-09-06,2314
2017-09-07,2314
2017-09-08,2314
2017-09-09,2376
2017-09-10,2376
2017-09-11,2376
2017-09-12,2376
2017-09-13,2369
2017-09-14,2369
2017-09-15,2369
2017-09-16,2369
2017-09-17,2369
2017-09-18,2407
2017-09-19,2407
2017-09-20,2407
2017-09-21,2407
2017-09-22,2407
2017-09-23,2407
2017-09-24,2501
2017-09-25,2501
2017-09-26,2501
2017-09-27,2501
2017-09-28,2501
2017-09-29,2615
2017-09-30,2615
2017-10-01,2615
2017-10-02,2615
2017-10-03,2615
2017-10-04,2615
2017-10-05,2711
2017-10-06,2711
2017-10-07,2711
2017-10-08,2711
2017-10-09,2711
2017-10-10,2804
2017-10-11,2804
2017-10-12,2804
2017-10-13,2804
2017-10-14,2804
2017-10-15,2804
2017-10-16,2917
2017-10-17,2917
2017-10-18,2917
2017-10-19,2917
2017-10-20,2917
2017-10-21,3017
2017-10-22,3017
2017-10-23,3017
2017-10-24,3017
2017-10-25,2946
2017-10-26,2946
2017-10-27,2946
2017-10-28,2946
2017-10-29,2946
2017-10-30,3001
2017-10-31,3001
2017-11-01,3001
2017-11-02,3001
2017-11-03,3001
2017-11-04,3064
2017-11-05,3064
2017-11-06,3064
2017-11-07,3064
2017-11-08,3064
2017-11-09,3064
2017-11-10,3125
2017-11-11,3125
2017-11-12,3125
2017-11-13,3125
2017-11-14,3125
2017-11-15,3125
2017-11-16,3148
2017-11-17,3148
2017-11-18,3148
2017-11-19,3148
2017-11-20,3148
2017-11-21,3117
2017-11-22,3117
2017-11-23,3117
2017-11-24,3117
2017-11-25,3117
2017-11-26,3117
2017-11-27,3242
2017-11-28,3242
2017-11-29,3242
2017-11-30,3242
2017-12-01,3242
2017-12-02,3363
2017-12-03,3363
2017-12-04,3363
2017-12-05,3363
2017-12-06,3419
2017-12-07,3419
2017-12-08,3419
2017-12-09,3419
2017-12-10,3419
2017-12-11,3336
2017-12-12,3336
2017-12-13,3336
2017-12-14,3336
2017-12-15,3336
2017-12-16,3435
2017-12-17,3435
2017-12-18,3435
2017-12-19,3435
2017-12-20,3435
2017-12-21,3564
2017-12-22,3564
2017-12-23,3564
2017-12-24,3564
2017-12-25,3564
2017-12-26,3728
2017-12-27,3728
2017-12-28,3728
2017-12-29,3728
2017-12-30,3728
2017-12-31,3861
2018-01-01,3861
2018-01-02,3861
2018-01-03,3861
2018-01-04,3861
2018-01-05,3966
2018-01-06,3966
2018-01-07,3966
2018-01-08,3966
2018-01-09,3966
2018-01-10,3990
2018-01-11,3990
2018-01-12,3990
2018-01-13,3990
2018-01-14,3990
2018-01-15,3790
2018-01-16,3790
2018-01-17,3790
2018-01-18,3790
2018-01-19,3790
2018-01-20,3600
2018-01-21,3600
2018-01-22,3600
2018-01-23,3600
2018-01-25,3465
2018-01-26,3465
2018-01-27,3465
2018-01-28,3435
2018-01-29,3435
2018-01-30,3435
2018-01-31,3409
2018-02-01,3409
2018-02-02,3409
2018-02-03,3378
2018-02-04,3378
2018-02-05,3378
2018-02-06,3427
2018-02-07,3427
2018-02-08,3427
2018-02-09,3393
2018-02-10,3393
2018-02-11,3393
2018-02-12,3387
2018-02-13,3387
2018-02-14,3387
2018-02-15,3285
2018-02-16,3285
2018-02-17,3285
2018-02-18,3186
2018-02-19,3186
2018-02-20,3186
2018-02-21,3122
2018-02-22,3122
2018-02-23,3122
2018-02-24,3122
2018-02-25,3116
2018-02-26,3116
2018-02-27,3116
2018-02-28,3139
2018-03-01,3139
2018-03-02,3139
2018-03-03,3166
2018-03-04,3166
2018-03-05,3166
2018-03-06,3166
2018-03-07,3165
2018-03-09,3165
2018-03-10,3281
2018-03-11,3281
2018-03-12,3446
2018-03-13,3446
2018-03-14,3607
2018-03-15,3607
2018-03-16,3776
2018-03-17,3776
2018-03-18,3954
2018-03-20,3954
2018-03-21,4136
2018-03-23,4136
2018-03-24,4136
2018-03-25,4342
2018-03-26,4342
2018-03-27,4342
2018-03-28,4538
2018-03-29,4319
2018-03-30,4103
2018-03-31,3897
2018-04-01,3702
2018-04-02,3516
2018-04-03,3340
2018-04-04,3173
2018-04-05,3014
2018-04-06,2863
2018-04-07,2719
2018-04-08,2583
2018-04-09,2453
2018-04-10,2330
2018-04-11,2213
2018-04-12,2127
2018-04-13,2118
2018-04-14,2092
2018-04-15,2159
2018-04-16,2159
2018-04-17,2236
2018-04-18,2236
2018-04-19,2328
2018-04-20,2328
2018-04-21,2308
2018-04-22,2308
2018-04-23,2334
2018-04-24,2334
2018-04-25,2423
2018-04-26,2423
2018-04-27,2423
2018-04-28,2484
2018-04-29,2484
2018-04-30,2528
2018-05-01,2528
2018-05-03,2561
2018-05-04,2561
2018-05-05,2588
2018-05-07,2588
2018-05-08,2693
2018-05-09,2693
2018-05-10,2728
2018-05-11,2728
2018-05-12,2684
2018-05-13,2684
2018-05-14,2684
2018-05-15,2673
2018-05-16,2673
2018-05-17,2634
2018-05-18,2634
2018-05-19,2726
2018-05-20,2726
2018-05-21,2835
2018-05-22,2835
2018-05-23,2945
2018-05-24,2945
2018-05-25,2945
2018-05-26,3069
2018-05-27,3069
2018-05-28,3069
2018-05-29,3122
2018-05-30,3122
2018-05-31,3122
2018-06-01,3117
2018-06-02,3117
2018-06-03,3105
2018-06-04,3105
2018-06-05,3105
2018-06-06,3037
2018-06-07,3037
2018-06-08,3037
2018-06-09,2947
2018-06-10,2947
2018-06-11,2947
2018-06-12,2864
2018-06-13,2864
2018-06-14,2875
2018-06-15,2875
2018-06-16,2875
2018-06-17,2825
2018-06-18,2825
2018-06-19,2825
2018-06-20,2906
2018-06-21,2906
2018-06-22,2894
2018-06-23,2894
2018-06-24,2894
2018-06-25,2880
2018-06-26,2880
2018-06-27,2880
2018-06-28,2880
2018-06-29,2890
2018-06-30,2890
2018-07-01,2890
2018-07-02,2922
2018-07-03,2922
2018-07-04,2922
2018-07-05,2863
2018-07-06,2863
2018-07-07,2863
2018-07-08,2906
2018-07-09,2906
2018-07-10,2906
2018-07-11,3038
2018-07-12,3038
2018-07-13,3038
2018-07-14,3076
2018-07-15,3076
2018-07-16,3076
2018-07-17,3194
2018-07-18,3194
2018-07-19,3194
2018-07-20,3210
2018-07-21,3210
2018-07-22,3289
2018-07-23,3289
2018-07-24,3356
2018-07-25,3356
2018-07-26,3356
2018-07-27,3342
2018-07-28,3342
2018-07-29,3342
2018-07-30,3331
2018-07-31,3331
2018-08-01,3331
2018-08-02,3418
2018-08-03,3418
2018-08-04,3418
2018-08-05,3395
2018-08-06,3395
2018-08-07,3395
2018-08-08,3382
2018-08-09,3382
2018-08-10,3382
2018-08-11,3367
2018-08-12,3367
2018-08-14,3361
2018-08-16,3373
2018-08-17,3373
2018-08-18,3373
2018-08-19,3372
2018-08-20,3372
2018-08-21,3372
2018-08-22,3470
2018-08-23,3470
2018-08-24,3470
2018-08-25,3529
2018-08-26,3529
2018-08-27,3529
2018-08-28,3416
2018-08-29,3416
2018-08-30,3416
2018-08-31,3579
2018-09-01,3579
2018-09-02,3577
2018-09-03,3751
2018-09-04,3939
2018-09-05,4112
2018-09-06,4112
2018-09-07,4318
2018-09-08,4318
2018-09-09,4482
2018-09-10,4691
2018-09-11,4691
2018-09-12,4920
2018-09-13,4920
2018-09-14,5040
2018-09-15,5040
2018-09-16,5037
2018-09-17,5037
2018-09-18,5237
2018-09-19,5237
2018-09-20,5437
2018-09-21,5437
2018-09-22,5603
2018-09-23,5603
2018-09-24,5822
2018-09-25,5822
2018-09-26,6107
2018-09-27,6107
2018-09-28,6317
2018-09-29,6317
2018-09-30,6578
2018-10-01,6332
2018-10-02,6015
2018-10-03,6129
2018-10-04,6129
2018-10-05,6396
2018-10-06,6633
2018-10-07,6633
2018-10-08,6733
2018-10-09,6733
2018-10-10,6836
2018-10-11,6930
2018-10-12,6930
2018-10-13,6943
2018-10-14,6943
2018-10-15,6595
2018-10-16,6595
2018-10-17,6265
2018-10-18,6265
2018-10-19,5968
2018-10-20,5968
2018-10-21,5681
2018-10-22,5681
2018-10-23,5396
2018-10-24,5396
2018-10-25,5126
2018-10-26,5126
2018-10-27,4870
2018-10-28,4710
2018-10-29,4710
2018-10-30,4536
2018-10-31,4512
2018-11-01,4336
2018-11-03,4318
2018-11-04,4284
2018-11-05,4287
2018-11-06,4477
2018-11-07,4477
2018-11-08,4635
2018-11-09,4846
2018-11-10,5044
2018-11-11,5266
2018-11-12,5389
2018-11-13,5444
2018-11-14,5444
2018-11-15,5639
2018-11-16,5809
2018-11-17,5809
2018-11-18,6072
2018-11-19,6350
2018-11-20,6597
2018-11-21,6597
2018-11-22,6919
2018-11-23,6900
2018-11-24,6982
2018-11-25,6658
2018-11-26,6658
2018-11-27,6558
2018-11-28,6482
2018-11-29,6358
2018-12-01,6375
2018-12-02,6375
2018-12-03,6539
2018-12-04,6589
2018-12-05,6536
2018-12-07,6546
2018-12-09,6461
2018-12-10,6262
2018-12-11,6262
2018-12-12,6298
2018-12-13,6484
2018-12-14,6484
2018-12-15,6345
2018-12-16,6201
2018-12-17,6201
2018-12-18,5907
2018-12-19,5907
2018-12-20,5773
2018-12-21,5773
2018-12-22,5596
2018-12-23,5421
2018-12-24,5421
2018-12-25,5609
2018-12-26,5609
2018-12-27,5742
2018-12-28,5742
2018-12-29,5632
2018-12-30,5632
2018-12-31,5874
2019-01-01,5874
2019-01-02,6035
2019-01-03,6035
2019-01-04,6303
2019-01-05,6303
2019-01-06,6338
2019-01-08,6338
2019-01-10,6320
2019-01-11,6381
2019-01-12,6381
2019-01-13,6430
2019-01-14,6430
2019-01-15,6571
2019-01-16,6571
2019-01-17,6815
2019-01-18,6815
2019-01-19,7104
2019-01-20,7104
2019-01-21,7104
2019-01-22,7189
2019-01-23,7189
2019-01-24,7189
2019-01-25,6925
2019-01-26,6925
2019-01-27,6781
2019-01-28,6781
2019-01-29,6630
2019-01-30,6630
2019-01-31,6630
2019-02-01,6452
2019-02-02,6452
2019-02-03,6312
2019-02-04,6312
2019-02-05,6312
2019-02-06,6105
2019-02-07,6105
2019-02-08,5814
2019-02-09,5814
2019-02-10,5648
2019-02-11,5648
2019-02-12,5648
2019-02-13,5456
2019-02-14,5456
2019-02-15,5456
2019-02-16,5246
2019-02-17,5246
2019-02-18,5246
2019-02-19,5118
2019-02-20,5118
2019-02-21,5118
2019-02-22,5105
2019-02-23,5105
2019-02-24,5149
2019-02-25,5149
2019-02-26,5149
2019-02-27,5193
2019-02-28,5193
2019-03-01,5193
2019-03-02,5354
2019-03-03,5354
2019-03-04,5354
2019-03-05,5528
2019-03-06,5528
2019-03-07,5528
2019-03-08,5528
2019-03-09,5306
2019-03-10,5306
2019-03-11,5306
2019-03-12,5298
2019-03-13,5298
2019-03-14,5298
2019-03-15,5112
2019-03-16,5112
2019-03-17,5084
2019-03-18,5084
2019-03-19,5084
2019-03-20,4849
2019-03-21,4849
2019-03-22,4849
2019-03-23,4731
2019-03-24,4731
2019-03-25,4731
2019-03-26,4549
2019-03-27,4549
2019-03-28,4549
2019-03-29,4507
2019-03-30,4507
2019-03-31,4507
