date_obj,Rock-shell%20chunk price
2015-09-30,13463
2015-10-05,13463
2015-10-06,13463
2015-10-07,13463
2015-10-08,13463
2015-10-09,13463
2015-10-10,13463
2015-10-11,13463
2015-10-12,13463
2015-10-13,13463
2015-10-14,13463
2015-10-15,13463
2015-10-16,13463
2015-10-17,13463
2015-10-18,13463
2015-10-19,13463
2015-10-20,13463
2015-10-22,13463
2015-10-23,13463
2015-10-24,13463
2015-10-25,13463
2015-10-26,13463
2015-10-27,13463
2015-10-29,13463
2015-10-30,13463
2015-10-31,13463
2015-11-01,13463
2015-11-02,13463
2015-11-03,13463
2015-11-04,13463
2015-11-05,13463
2015-11-06,13463
2015-11-07,13463
2015-11-08,13463
2015-11-09,13463
2015-11-10,13463
2015-11-11,13463
2015-11-12,13463
2015-11-13,13463
2015-11-14,13463
2015-11-15,13463
2015-11-16,13463
2015-11-17,13463
2015-11-18,13463
2015-11-19,13463
2015-11-20,13463
2015-11-21,13463
2015-11-22,13463
2015-11-23,13463
2015-11-24,13463
2015-11-25,13463
2015-11-26,13463
2015-11-27,13463
2015-11-28,13463
2015-11-29,13463
2015-11-30,13463
2015-12-01,13463
2015-12-02,13463
2015-12-03,13463
2015-12-04,13463
2015-12-05,13463
2015-12-06,13463
2015-12-07,13463
2015-12-08,13463
2015-12-09,13463
2015-12-10,13463
2015-12-11,13463
2015-12-12,13463
2015-12-13,13463
2015-12-14,13463
2015-12-15,13463
2015-12-16,13463
2015-12-17,13463
2015-12-18,13463
2015-12-19,13463
2015-12-20,13463
2015-12-21,13463
2015-12-22,13463
2015-12-23,13463
2015-12-24,13463
2015-12-25,13463
2015-12-26,13463
2015-12-27,13463
2015-12-28,13463
2015-12-29,13463
2015-12-30,13463
2015-12-31,13463
2016-01-01,13463
2016-01-02,13463
2016-01-03,13463
2016-01-04,13463
2016-01-05,13463
2016-01-06,13463
2016-01-07,13463
2016-01-08,13463
2016-01-09,13463
2016-01-10,13463
2016-01-11,13463
2016-01-12,13463
2016-01-13,13463
2016-01-14,13463
2016-01-15,13463
2016-01-16,13463
2016-01-17,13463
2016-01-18,13463
2016-01-19,13463
2016-01-20,13463
2016-01-21,13463
2016-01-22,13463
2016-01-23,13463
2016-01-24,13463
2016-01-25,13463
2016-01-26,13463
2016-01-27,13463
2016-01-28,13463
2016-01-29,13463
2016-01-30,13463
2016-01-31,13463
2016-02-01,13463
2016-02-02,13463
2016-02-03,13463
2016-02-04,13463
2016-02-05,13463
2016-02-06,13463
2016-02-07,13463
2016-02-08,13463
2016-02-09,13463
2016-02-10,13463
2016-02-11,13463
2016-02-12,13463
2016-02-13,13463
2016-02-14,13463
2016-02-15,13463
2016-02-16,14061
2016-02-17,14061
2016-02-18,14061
2016-02-19,14061
2016-02-20,14061
2016-02-21,14061
2016-02-22,14061
2016-02-23,14061
2016-02-24,14061
2016-02-25,14061
2016-02-26,14061
2016-02-27,14061
