date_obj,3rd%20age%20wand price
2015-08-11,216798361
2015-08-12,216798361
2015-08-13,216798361
2015-08-14,216798361
2015-08-15,216798361
2015-08-16,216798361
2015-08-17,216798361
2015-08-18,216798361
2015-08-19,216798361
2015-08-20,216798361
2015-08-21,216798361
2015-08-22,216798361
2015-08-23,216798361
2015-08-24,216798361
2015-08-25,216798361
2015-08-26,216798361
2015-08-27,216798361
2015-08-28,216798361
2015-08-29,216798361
2015-08-30,216798361
2015-08-31,216798361
2015-09-01,216798361
2015-09-02,216798361
2015-09-03,216798361
2015-09-04,216798361
2015-09-05,216798361
2015-09-06,216798361
2015-09-07,225956866
2015-09-08,225956866
2015-09-09,225956866
2015-09-10,225956866
2015-09-11,225956866
2015-09-12,225956866
2015-09-13,225956866
2015-09-14,225956866
2015-09-15,225956866
2015-09-16,225956866
2015-09-17,225956866
2015-09-18,225956866
2015-09-19,225956866
2015-09-20,225956866
2015-09-21,225956866
2015-09-22,225956866
2015-09-23,225956866
2015-09-24,225956866
2015-09-25,225956866
2015-09-27,225956866
2015-09-28,225956866
2015-09-29,225956866
2015-09-30,225956866
2015-10-05,236093062
2015-10-06,236093062
2015-10-07,236093062
2015-10-08,236093062
2015-10-09,236093062
2015-10-10,236093062
2015-10-11,236093062
2015-10-12,236093062
2015-10-13,236093062
2015-10-14,236093062
2015-10-15,236093062
2015-10-16,236093062
2015-10-17,236093062
2015-10-18,236093062
2015-10-19,236093062
2015-10-20,236093062
2015-10-22,236093062
2015-10-23,236093062
2015-10-24,236093062
2015-10-25,236093062
2015-10-26,236093062
2015-10-27,246047120
2015-10-28,246047120
2015-10-29,246047120
2015-10-30,246047120
2015-10-31,246047120
2015-11-01,246047120
2015-11-02,246047120
2015-11-03,246047120
2015-11-04,246047120
2015-11-05,246047120
2015-11-06,246047120
2015-11-07,246047120
2015-11-08,246047120
2015-11-09,246047120
2015-11-10,246047120
2015-11-11,246047120
2015-11-12,246047120
2015-11-13,246047120
2015-11-14,246047120
2015-11-15,246047120
2015-11-16,246047120
2015-11-17,246047120
2015-11-18,246047120
2015-11-19,246047120
2015-11-20,246047120
2015-11-21,246047120
2015-11-22,246047120
2015-11-23,246047120
2015-11-24,246047120
2015-11-25,246047120
2015-11-26,246047120
2015-11-27,246047120
2015-11-28,246047120
2015-11-29,246047120
2015-11-30,246047120
2015-12-01,246047120
2015-12-02,246047120
2015-12-03,257073337
2015-12-04,257073337
2015-12-05,257073337
2015-12-06,257073337
2015-12-07,257073337
2015-12-08,257073337
2015-12-09,257073337
2015-12-10,257073337
2015-12-11,257073337
2015-12-12,257073337
2015-12-13,257073337
2015-12-14,257073337
2015-12-15,257073337
2015-12-16,257073337
2015-12-17,257073337
2015-12-18,257073337
2015-12-19,257073337
2015-12-20,257073337
2015-12-21,257073337
2015-12-22,257073337
2015-12-23,257073337
2015-12-24,257073337
2015-12-25,257073337
2015-12-26,257073337
2015-12-27,257073337
2015-12-28,257073337
2015-12-29,257073337
2015-12-30,257073337
2015-12-31,257073337
2016-01-01,257073337
2016-01-02,257073337
2016-01-03,268223469
2016-01-04,268223469
2016-01-05,268223469
2016-01-06,268223469
2016-01-07,268223469
2016-01-08,268223469
2016-01-09,268223469
2016-01-10,268223469
2016-01-11,268223469
2016-01-12,268223469
2016-01-13,268223469
2016-01-14,268223469
2016-01-15,268223469
2016-01-16,268223469
2016-01-17,268223469
2016-01-18,268223469
2016-01-19,268223469
2016-01-20,268223469
2016-01-21,268223469
2016-01-22,268223469
2016-01-23,268223469
2016-01-24,268223469
2016-01-25,268223469
2016-01-26,268223469
2016-01-27,268223469
2016-01-28,268223469
2016-01-29,268223469
2016-01-30,268223469
2016-01-31,268223469
2016-02-01,268223469
2016-02-02,268223469
2016-02-03,268223469
2016-02-04,268223469
2016-02-05,268223469
2016-02-06,268223469
2016-02-07,268223469
2016-02-08,278581656
2016-02-09,278581656
2016-02-10,278581656
2016-02-11,278581656
2016-02-12,278581656
2016-02-13,278581656
2016-02-14,278581656
2016-02-15,278581656
2016-02-16,278581656
2016-02-17,278581656
2016-02-18,278581656
2016-02-19,278581656
2016-02-20,278581656
2016-02-21,278581656
2016-02-22,278581656
2016-02-23,278581656
2016-02-24,278581656
2016-02-25,278581656
2016-02-26,278581656
2016-02-27,278581656
2016-02-28,278581656
2016-02-29,278581656
2016-03-01,278581656
2016-03-02,278581656
2016-03-03,278581656
2016-03-04,278581656
2016-03-05,278581656
2016-03-06,278581656
2016-03-07,278581656
2016-03-08,278581656
2016-03-09,278581656
2016-03-10,278581656
2016-03-11,290439220
2016-03-12,290439220
2016-03-13,290439220
2016-03-14,290439220
2016-03-15,290439220
2016-03-16,290439220
2016-03-17,290439220
2016-03-18,290439220
2016-03-19,290439220
2016-03-20,290439220
2016-03-21,290439220
2016-03-22,290439220
2016-03-23,290439220
2016-03-24,290439220
2016-03-25,290439220
2016-03-26,290439220
2016-03-27,290439220
2016-03-28,290439220
2016-03-29,290439220
2016-03-30,290439220
2016-03-31,290439220
2016-04-01,290439220
2016-04-02,290439220
2016-04-03,290439220
2016-04-04,290439220
2016-04-05,290439220
2016-04-06,303318353
2016-04-07,303318353
2016-04-08,303318353
2016-04-09,303318353
2016-04-10,303318353
2016-04-11,303318353
2016-04-12,303318353
2016-04-13,303318353
2016-04-14,303318353
2016-04-15,303318353
2016-04-16,303318353
2016-04-17,303318353
2016-04-18,303318353
2016-04-19,303318353
2016-04-20,303318353
2016-04-21,303318353
2016-04-22,303318353
2016-04-23,303318353
2016-04-24,303318353
2016-04-25,303318353
2016-04-26,303318353
2016-04-27,303318353
2016-04-28,303318353
2016-04-29,303318353
2016-04-30,303318353
2016-05-01,303318353
2016-05-02,303318353
2016-05-03,303318353
2016-05-04,303318353
2016-05-05,303318353
2016-05-06,303318353
2016-05-07,303318353
2016-05-08,303318353
2016-05-09,303318353
2016-05-10,315572301
2016-05-11,315572301
2016-05-12,315572301
2016-05-13,315572301
2016-05-14,315572301
2016-05-15,315572301
2016-05-16,315572301
2016-05-17,315572301
2016-05-18,315572301
2016-05-19,315572301
2016-05-21,315572301
2016-05-22,315572301
2016-05-23,315572301
2016-05-24,315572301
2016-05-25,315572301
2016-05-26,315572301
2016-05-27,315572301
2016-05-28,315572301
2016-05-29,315572301
2016-05-30,315572301
2016-05-31,315572301
2016-06-01,315572301
2016-06-02,315572301
2016-06-03,315572301
2016-06-04,315572301
2016-06-05,315572301
2016-06-06,315572301
2016-06-07,315572301
2016-06-08,315572301
2016-06-09,315572301
2016-06-10,315572301
2016-06-11,328827370
2016-06-12,328827370
2016-06-13,328827370
2016-06-14,328827370
2016-06-15,328827370
2016-06-16,328827370
2016-06-17,328827370
2016-06-18,328827370
2016-06-19,328827370
2016-06-20,328827370
2016-06-21,328827370
2016-06-22,328827370
2016-06-23,328827370
2016-06-24,328827370
2016-06-25,328827370
2016-06-26,328827370
2016-06-27,328827370
2016-06-28,328827370
2016-06-29,328827370
2016-06-30,328827370
2016-07-01,328827370
2016-07-02,328827370
2016-07-03,328827370
2016-07-04,328827370
2016-07-05,328827370
2016-07-06,328827370
2016-07-07,328827370
2016-07-08,328827370
2016-07-09,342471577
2016-07-10,342471577
2016-07-11,342471577
2016-07-12,342471577
2016-07-13,342471577
2016-07-14,342471577
2016-07-15,342471577
2016-07-16,342471577
2016-07-17,342471577
2016-07-18,342471577
2016-07-23,342471577
2016-07-24,342471577
2016-07-25,342471577
2016-07-26,342471577
2016-07-27,342471577
2016-07-28,342471577
2016-07-29,342471577
2016-07-30,342471577
2016-07-31,342471577
2016-08-01,342471577
2016-08-02,342471577
2016-08-03,342471577
2016-08-04,342471577
2016-08-05,342471577
2016-08-06,342471577
2016-08-07,342471577
2016-08-08,342471577
2016-08-09,342471577
2016-08-10,342471577
2016-08-11,342471577
2016-08-12,342471577
2016-08-13,342471577
2016-08-14,342471577
2016-08-15,342471577
2016-08-16,342471577
2016-08-17,342471577
2016-08-18,342471577
2016-08-19,342471577
2016-08-20,342471577
2016-08-21,342471577
2016-08-22,342471577
2016-08-23,342471577
2016-08-24,342471577
2016-08-25,342471577
2016-08-26,342471577
2016-08-28,342471577
2016-08-31,342471577
2016-09-01,342471577
2016-09-02,342471577
2016-09-03,342471577
2016-09-04,342471577
2016-09-05,342471577
2016-09-06,342471577
2016-09-07,342471577
2016-09-08,342471577
2016-09-09,342471577
2016-09-10,342471577
2016-09-11,342471577
2016-09-12,342471577
2016-09-13,342471577
2016-09-14,342471577
2016-09-15,347223234
2016-09-16,347223234
2016-09-17,347223234
2016-09-18,347223234
2016-09-19,347223234
2016-09-20,347223234
2016-09-21,347223234
2016-09-22,347223234
2016-09-23,347223234
2016-09-24,347223234
2016-09-25,347223234
2016-09-26,347223234
2016-09-27,347223234
2016-09-28,347223234
2016-09-29,347223234
2016-09-30,347223234
2016-10-01,347223234
2016-10-02,347223234
2016-10-03,347223234
2016-10-04,347223234
2016-10-05,347223234
2016-10-06,347223234
2016-10-07,347223234
2016-10-08,347223234
2016-10-09,347223234
2016-10-10,347223234
2016-10-11,347223234
2016-10-12,347223234
2016-10-13,347223234
2016-10-14,347223234
2016-10-15,347223234
2016-10-16,347223234
2016-10-17,347223234
2016-10-18,361409642
2016-10-19,361409642
2016-10-20,361409642
2016-10-21,361409642
2016-10-22,361409642
2016-10-23,361409642
2016-10-24,361409642
2016-10-25,361409642
2016-10-26,361409642
2016-10-27,361409642
2016-10-28,361409642
2016-10-29,361409642
2016-10-30,361409642
2016-10-31,361409642
2016-11-01,361409642
2016-11-02,361409642
2016-11-03,361409642
2016-11-04,361409642
2016-11-05,361409642
2016-11-06,361409642
2016-11-07,361409642
2016-11-08,361409642
2016-11-09,361409642
2016-11-10,361409642
2016-11-11,361409642
2016-11-12,361409642
2016-11-13,361409642
2016-11-14,361409642
2016-11-15,361409642
2016-12-07,368158468
2016-12-08,368158468
2016-12-09,368158468
2016-12-10,368158468
2016-12-11,368158468
2016-12-12,368158468
2016-12-13,368158468
2016-12-14,368158468
2016-12-15,368158468
2016-12-16,368158468
2016-12-17,368158468
2016-12-18,368158468
2016-12-19,368158468
2016-12-20,368158468
2016-12-21,368158468
2016-12-22,368158468
2016-12-23,368158468
2016-12-24,368158468
2016-12-25,368158468
2016-12-26,368158468
2016-12-27,368158468
2016-12-28,368158468
2016-12-29,368158468
2016-12-30,368158468
2016-12-31,368158468
2017-01-01,368158468
2017-01-02,368158468
2017-01-03,368158468
2017-01-04,368158468
2017-01-05,368158468
2017-01-06,368158468
2017-01-07,368158468
2017-01-08,368158468
2017-01-09,368158468
2017-01-10,368158468
2017-01-11,368158468
2017-01-12,368158468
2017-01-13,368158468
2017-01-14,368158468
2017-01-15,350120266
2017-01-16,350120266
2017-01-17,350120266
2017-01-18,350120266
2017-01-19,350120266
2017-01-20,350120266
2017-01-21,350120266
2017-01-22,350120266
2017-01-23,350120266
2017-01-27,350120266
2017-01-28,350120266
2017-01-29,350120266
2017-01-30,350120266
2017-01-31,350120266
2017-02-01,350120266
2017-02-02,350120266
2017-02-03,350120266
2017-02-04,350120266
2017-02-05,350120266
2017-02-06,350120266
2017-02-07,350120266
2017-02-08,350120266
2017-02-09,350120266
2017-02-10,350120266
2017-02-11,350120266
2017-02-12,350120266
2017-02-13,350120266
2017-02-14,350120266
2017-02-15,350120266
2017-02-16,332614252
2017-02-17,332614252
2017-02-18,332614252
2017-02-19,332614252
2017-02-20,332614252
2017-02-21,332614252
2017-02-22,332614252
2017-02-23,332614252
2017-02-24,332614252
2017-02-25,332614252
2017-02-26,332614252
2017-02-27,332614252
2017-02-28,332614252
2017-03-01,332614252
2017-03-02,332614252
2017-03-03,332614252
2017-03-04,332614252
2017-03-05,332614252
2017-03-06,332614252
2017-03-07,332614252
2017-03-08,332614252
2017-03-09,332614252
2017-03-10,332614252
2017-03-11,316103184
2017-03-12,316103184
2017-03-13,316103184
2017-03-14,316103184
2017-03-15,316103184
2017-03-16,316103184
2017-03-17,316103184
2017-03-18,316103184
2017-03-19,316103184
2017-03-20,316103184
2017-03-21,300298024
2017-03-22,300298024
2017-03-23,300298024
2017-03-24,300298024
2017-03-25,300298024
2017-03-26,300298024
2017-03-27,300298024
2017-03-28,300298024
2017-03-29,300298024
2017-03-30,300298024
2017-03-31,285283122
2017-04-01,285283122
2017-04-02,285283122
2017-04-03,285283122
2017-04-04,285283122
2017-04-05,285283122
2017-04-12,271018965
2017-04-13,271018965
2017-04-14,271018965
2017-04-15,271018965
2017-04-16,271018965
2017-04-17,271018965
2017-04-18,271018965
2017-04-19,271018965
2017-04-20,271018965
2017-04-21,271018965
2017-04-22,271018965
2017-04-23,257639901
2017-04-24,257639901
2017-04-25,180654321
2017-04-26,180654321
2017-04-27,180654321
2017-04-28,180654321
2017-04-29,180654321
2017-04-30,180654321
2017-05-01,180654321
2017-05-02,180654321
2017-05-03,180654321
2017-05-04,180654321
2017-05-05,180654321
2017-05-06,180654321
2017-05-07,180654321
2017-05-08,180654321
2017-05-09,180654321
2017-05-10,180654321
2017-05-11,180654321
2017-05-12,180654321
2017-05-13,180654321
2017-05-14,180654321
2017-05-15,180654321
2017-05-16,180654321
2017-05-17,180654321
2017-05-18,180654321
2017-05-19,180654321
2017-05-20,180654321
2017-05-21,180654321
2017-05-22,180654321
2017-05-23,180654321
2017-05-24,180654321
2017-05-25,180654321
2017-05-26,180654321
2017-05-27,180654321
2017-05-28,180654321
2017-05-29,180654321
2017-05-30,180654321
2017-05-31,180654321
2017-06-01,180654321
2017-06-02,180654321
2017-06-03,180654321
2017-06-04,180654321
2017-06-05,176496176
2017-06-06,176496176
2017-06-07,176496176
2017-06-08,176496176
2017-06-09,176496176
2017-06-10,176496176
2017-06-11,176496176
2017-06-12,176496176
2017-06-13,176496176
2017-06-14,176496176
2017-06-15,176496176
2017-06-16,176496176
2017-06-17,176496176
2017-06-18,176496176
2017-06-19,176496176
2017-06-20,176496176
2017-06-21,176496176
2017-06-22,176496176
2017-06-23,176496176
2017-06-24,176496176
2017-06-25,176496176
2017-06-26,176496176
2017-06-27,167709450
2017-06-28,167709450
2017-06-29,167709450
2017-06-30,167709450
2017-07-01,167709450
2017-07-02,167709450
2017-07-03,167709450
2017-07-04,167709450
2017-07-05,167709450
2017-07-06,167709450
2017-07-07,167709450
2017-07-08,167709450
2017-07-09,167709450
2017-07-13,167709450
2017-07-14,167709450
2017-07-15,167709450
2017-07-16,167709450
2017-07-17,167709450
2017-07-18,167709450
2017-07-19,167709450
2017-07-20,167709450
2017-07-21,167709450
2017-07-22,167709450
2017-07-23,167709450
2017-07-24,167709450
2017-07-25,167709450
2017-07-26,167709450
2017-07-27,167709450
2017-07-28,167709450
2017-07-29,167709450
2017-07-30,167709450
2017-07-31,167709450
2017-08-01,167709450
2017-08-02,167709450
2017-08-03,167709450
2017-08-04,167709450
2017-08-05,173890011
2017-08-06,173890011
2017-08-07,173890011
2017-08-08,173890011
2017-08-09,173890011
2017-08-10,173890011
2017-08-11,173890011
2017-08-12,173890011
2017-08-13,173890011
2017-08-14,173890011
2017-08-15,173890011
2017-08-16,173890011
2017-08-17,173890011
2017-08-18,173890011
2017-08-19,173890011
2017-08-20,173890011
2017-08-21,173890011
2017-08-22,173890011
2017-08-23,173890011
2017-08-24,173890011
2017-08-25,173890011
2017-08-26,173890011
2017-08-27,173890011
2017-08-28,173890011
2017-08-29,173890011
2017-08-30,173890011
2017-08-31,173890011
2017-09-01,173890011
2017-09-02,173890011
2017-09-03,173890011
2017-09-04,173890011
2017-09-05,180121610
2017-09-06,180121610
2017-09-07,180121610
2017-09-08,180121610
2017-09-09,180121610
2017-09-10,180121610
2017-09-11,180121610
2017-09-12,180121610
2017-09-13,180121610
2017-09-14,180121610
2017-09-15,180121610
2017-09-16,180121610
2017-09-17,180121610
2017-09-18,180121610
2017-09-19,180121610
2017-09-20,180121610
2017-09-21,180121610
2017-09-22,180121610
2017-09-23,180121610
2017-09-24,180121610
2017-09-25,180121610
2017-09-26,180121610
2017-09-27,180121610
2017-09-28,180121610
2017-09-29,180121610
2017-09-30,180121610
2017-10-01,180121610
2017-10-02,180121610
2017-10-03,180121610
2017-10-04,180121610
2017-10-05,175025020
2017-10-06,175025020
2017-10-07,175025020
2017-10-08,175025020
2017-10-09,175025020
2017-10-10,175025020
2017-10-11,175025020
2017-10-12,175025020
2017-10-13,175025020
2017-10-14,175025020
2017-10-15,175025020
2017-10-16,175025020
2017-10-17,175025020
2017-10-18,175025020
2017-10-19,175025020
2017-10-20,175025020
2017-10-21,175025020
2017-10-22,175025020
2017-10-23,175025020
2017-10-24,175025020
2017-10-25,175025020
2017-10-26,175025020
2017-10-27,175025020
2017-10-28,175025020
2017-10-29,175025020
2017-10-30,175025020
2017-10-31,175025020
2017-11-01,175025020
2017-11-02,175025020
2017-11-03,175025020
2017-11-04,181162985
2017-11-05,181162985
2017-11-06,181162985
2017-11-07,181162985
2017-11-08,181162985
2017-11-09,181162985
2017-11-10,181162985
2017-11-11,181162985
2017-11-12,181162985
2017-11-13,181162985
2017-11-14,181162985
2017-11-15,181162985
2017-11-16,181162985
2017-11-17,181162985
2017-11-18,181162985
2017-11-19,181162985
2017-11-20,181162985
2017-11-21,181162985
2017-11-22,181162985
2017-11-23,181162985
2017-11-24,181162985
2017-11-25,181162985
2017-11-26,181162985
2017-11-27,181162985
2017-11-28,181162985
2017-11-29,181162985
2017-11-30,181162985
2017-12-01,181162985
2017-12-02,181162985
2017-12-03,181162985
2017-12-04,181162985
2017-12-05,181162985
2017-12-06,181162985
2017-12-07,182267051
2017-12-08,182267051
2017-12-09,182267051
2017-12-10,182267051
2017-12-11,182267051
2017-12-12,182267051
2017-12-13,182267051
2017-12-14,182267051
2017-12-15,182267051
2017-12-16,182267051
2017-12-17,182267051
2017-12-18,182267051
2017-12-19,182267051
2017-12-20,182267051
2017-12-21,182267051
2017-12-22,182267051
2017-12-23,182267051
2017-12-24,182267051
2017-12-25,182267051
2017-12-26,182267051
2017-12-27,182267051
2017-12-28,182267051
2017-12-29,182267051
2017-12-30,182267051
2017-12-31,182267051
2018-01-01,182267051
2018-01-02,182267051
2018-01-03,182267051
2018-01-04,182267051
2018-01-05,179730391
2018-01-06,179730391
2018-01-07,179730391
2018-01-08,179730391
2018-01-09,179730391
2018-01-10,179730391
2018-01-11,179730391
2018-01-12,179730391
2018-01-13,179730391
2018-01-14,179730391
2018-01-15,179730391
2018-01-16,179730391
2018-01-17,179730391
2018-01-18,179730391
2018-01-19,179730391
2018-01-20,179730391
2018-01-21,179730391
2018-01-22,179730391
2018-01-23,179730391
2018-01-24,182545960
2018-01-25,182545960
2018-01-26,182545960
2018-01-27,182545960
2018-01-28,182545960
2018-01-29,182545960
2018-01-30,182545960
2018-01-31,182545960
2018-02-01,182545960
2018-02-02,182545960
2018-02-03,182545960
2018-02-04,182545960
2018-02-05,190521623
2018-02-06,190521623
2018-02-07,190521623
2018-02-08,190521623
2018-02-09,190521623
2018-02-10,190521623
2018-02-11,190521623
2018-02-12,190521623
2018-02-13,190521623
2018-02-14,190521623
2018-02-15,190521623
2018-02-16,190521623
2018-02-17,190521623
2018-02-18,190521623
2018-02-19,198088428
2018-02-20,198088428
2018-02-21,198088428
2018-02-22,198088428
2018-02-23,198088428
2018-02-24,198088428
2018-02-25,198088428
2018-02-26,198088428
2018-02-27,198088428
2018-02-28,198088428
2018-03-01,198088428
2018-03-02,206660215
2018-03-03,206660215
2018-03-04,206660215
2018-03-05,206660215
2018-03-06,206660215
2018-03-07,206660215
2018-03-08,206660215
2018-03-09,206660215
2018-03-10,206660215
2018-03-11,206660215
2018-03-12,206660215
2018-03-13,206660215
2018-03-14,206660215
2018-03-15,206660215
2018-03-16,215411775
2018-03-17,215411775
2018-03-18,215411775
2018-03-19,215411775
2018-03-20,215411775
2018-03-21,215411775
2018-03-22,215411775
2018-03-23,215411775
2018-03-24,215411775
2018-03-25,215411775
2018-03-26,215411775
2018-03-27,215411775
2018-03-28,215411775
2018-03-29,215411775
2018-03-30,215411775
2018-03-31,215411775
2018-04-01,222812899
2018-04-02,222812899
2018-04-03,222812899
2018-04-04,222812899
2018-04-05,222812899
2018-04-06,222812899
2018-04-07,222812899
2018-04-08,222812899
2018-04-09,222812899
2018-04-10,222812899
2018-04-11,222812899
2018-04-12,222812899
2018-04-13,222812899
2018-04-14,222812899
2018-04-15,222812899
2018-04-16,228636221
2018-04-17,228636221
2018-04-18,228636221
2018-04-19,228636221
2018-04-20,228636221
2018-04-21,228636221
2018-04-22,228636221
2018-04-23,228636221
2018-04-24,228636221
2018-04-25,228636221
2018-04-26,228636221
2018-04-27,228636221
2018-04-28,228636221
2018-04-29,228636221
2018-04-30,228636221
2018-05-01,228636221
2018-05-02,228636221
2018-05-03,228636221
2018-05-04,228636221
2018-05-05,217422138
2018-05-06,217422138
2018-05-07,217422138
2018-05-08,217422138
2018-05-09,217422138
2018-05-10,217422138
2018-05-11,217422138
2018-05-12,217422138
2018-05-13,217422138
2018-05-14,217422138
2018-05-15,217422138
2018-05-16,217422138
2018-05-17,217422138
2018-05-18,217422138
2018-05-19,217422138
2018-05-20,217422138
2018-05-21,217422138
2018-05-22,217422138
2018-05-23,217422138
2018-05-24,217422138
2018-05-25,207030046
2018-05-26,207030046
2018-05-27,207030046
2018-05-28,207030046
2018-05-29,207030046
2018-05-30,207030046
2018-05-31,207030046
2018-06-01,207030046
2018-06-02,207030046
2018-06-03,207030046
2018-06-04,207030046
2018-06-05,207030046
2018-06-06,207030046
2018-06-07,197258907
2018-06-08,197258907
2018-06-09,197258907
2018-06-10,197258907
2018-06-11,197258907
2018-06-12,197258907
2018-06-13,197258907
2018-06-14,187814674
2018-06-15,187814674
2018-06-16,187814674
2018-06-17,187814674
2018-06-18,187814674
2018-06-19,187814674
2018-06-20,187814674
2018-06-21,187814674
2018-06-22,187814674
2018-06-23,187814674
2018-06-24,187814674
2018-06-25,187814674
2018-06-26,187814674
2018-06-27,187814674
2018-06-28,187814674
2018-06-29,187814674
2018-06-30,187814674
2018-07-01,187814674
2018-07-02,187814674
2018-07-03,178590733
2018-07-04,178590733
2018-07-05,178590733
2018-07-06,178590733
2018-07-07,178590733
2018-07-08,178590733
2018-07-09,178590733
2018-07-10,178590733
2018-07-11,169661196
2018-07-12,169661196
2018-07-13,169661196
2018-07-14,169661196
2018-07-15,169661196
2018-07-16,169661196
2018-07-17,161510066
2018-07-18,161510066
2018-07-19,161510066
2018-07-20,161510066
2018-07-21,161510066
2018-07-22,161510066
2018-07-23,161510066
2018-07-24,161510066
2018-07-25,153434562
2018-07-26,153434562
2018-07-27,153434562
2018-07-28,153434562
2018-07-29,153434562
2018-07-30,153434562
2018-07-31,153434562
2018-08-01,153434562
2018-08-02,153434562
2018-08-03,153434562
2018-08-04,153434562
2018-08-05,153434562
2018-08-06,153434562
2018-08-07,153434562
2018-08-08,145811266
2018-08-09,145811266
2018-08-10,145811266
2018-08-11,145811266
2018-08-12,145811266
2018-08-14,145811266
2018-08-16,145811266
2018-08-17,138836994
2018-08-18,138836994
2018-08-19,138836994
2018-08-20,138836994
2018-08-21,138836994
2018-08-22,138836994
2018-08-23,138836994
2018-08-24,138836994
2018-08-25,138836994
2018-08-26,138836994
2018-08-27,138836994
2018-08-28,138836994
2018-08-29,138836994
2018-08-30,138836994
2018-08-31,131942367
2018-09-01,131942367
2018-09-02,131942367
2018-09-03,131942367
2018-09-04,131942367
2018-09-05,131942367
2018-09-06,131942367
2018-09-07,131942367
2018-09-08,131942367
2018-09-09,131942367
2018-09-10,131942367
2018-09-11,131942367
2018-09-12,131942367
2018-09-13,131942367
2018-09-14,131942367
2018-09-15,131942367
2018-09-16,131942367
2018-09-17,131942367
2018-09-18,131942367
2018-09-19,131942367
2018-09-20,131942367
2018-09-21,131942367
2018-09-22,125345248
2018-09-23,125345248
2018-09-24,125345248
2018-09-25,125345248
2018-09-26,125345248
2018-09-27,125345248
2018-09-28,125345248
2018-09-29,125345248
2018-09-30,125345248
2018-10-01,125345248
2018-10-02,125345248
2018-10-03,125345248
2018-10-04,125345248
2018-10-05,125345248
2018-10-06,125345248
2018-10-07,125345248
2018-10-08,125345248
2018-10-09,125345248
2018-10-10,125345248
2018-10-11,125345248
2018-10-12,125345248
2018-10-13,125345248
2018-10-14,125345248
2018-10-15,125345248
2018-10-16,125345248
2018-10-17,125345248
2018-10-18,125345248
2018-10-19,125345248
2018-10-20,125345248
2018-10-21,125345248
2018-10-22,120742602
2018-10-23,120742602
2018-10-24,120742602
2018-10-25,120742602
2018-10-26,120742602
2018-10-27,120742602
2018-10-28,120742602
2018-10-29,120742602
2018-10-30,120742602
2018-10-31,120742602
2018-11-01,120742602
2018-11-03,120742602
