date_obj,Zamorak%20page%202 price
2015-09-12,1331860
2015-09-13,1265267
2015-09-14,1265267
2015-09-15,1210144
2015-09-16,1210144
2015-09-17,1171968
2015-09-18,1171968
2015-09-19,1152264
2015-09-20,1152264
2015-09-21,1125994
2015-09-22,1125994
2015-09-23,1105481
2015-09-24,1105481
2015-09-25,1076056
2015-09-27,1057031
2015-09-28,1057031
2015-09-29,1058405
2015-09-30,1040663
2015-10-05,982913
2015-10-06,990636
2015-10-07,990636
2015-10-08,1001361
2015-10-09,1001361
2015-10-10,993439
2015-10-11,979920
2015-10-12,979920
2015-10-13,1005595
2015-10-14,1005595
2015-10-15,1024061
2015-10-16,1024061
2015-10-17,1033761
2015-10-18,1033761
2015-10-19,1034775
2015-10-20,1034775
2015-10-22,1027312
2015-10-23,1067626
2015-10-24,1067626
2015-10-25,1059343
2015-10-26,1059343
2015-10-27,1019282
2015-10-29,1015706
2015-10-30,1015706
2015-10-31,1022341
2015-11-01,1022341
2015-11-02,1045533
2015-11-03,1045533
2015-11-05,1046919
2015-11-06,1064535
2015-11-07,1086965
2015-11-08,1086965
2015-11-09,1104114
2015-11-10,1104114
2015-11-11,1114662
2015-11-12,1114662
2015-11-13,1156727
2015-11-14,1156727
2015-11-15,1192842
2015-11-16,1192842
2015-11-17,1246198
2015-11-18,1246198
2015-11-19,1307189
2015-11-20,1307189
2015-11-21,1318046
2015-11-22,1354611
2015-11-23,1354611
2015-11-24,1395979
2015-11-25,1380437
2015-11-26,1380437
2015-11-27,1367134
2015-11-28,1367134
2015-11-29,1337669
2015-11-30,1337669
2015-12-01,1319402
2015-12-02,1319402
2015-12-03,1290550
2015-12-04,1290550
2015-12-05,1270668
2015-12-06,1238261
2015-12-07,1238261
2015-12-08,1243191
2015-12-09,1259545
2015-12-10,1259545
2015-12-11,1272485
2015-12-13,1286412
2015-12-14,1286412
2015-12-15,1350727
2015-12-16,1399962
2015-12-17,1399962
2015-12-18,1405129
2015-12-19,1405129
2015-12-20,1366306
2015-12-21,1366306
2015-12-22,1298094
2015-12-23,1252391
2015-12-24,1252391
2015-12-25,1204031
2015-12-26,1204031
2015-12-27,1152498
2015-12-28,1152498
2015-12-29,1119856
2015-12-30,1094188
2015-12-31,1094188
2016-01-01,1088660
2016-01-02,1088660
2016-01-03,1108272
2016-01-04,1142256
2016-01-05,1142256
2016-01-06,1153238
2016-01-07,1153238
2016-01-08,1108458
2016-01-09,1108458
2016-01-10,1085780
2016-01-11,1085780
2016-01-12,1044804
2016-01-13,1044804
2016-01-14,992895
2016-01-15,980015
2016-01-16,980015
2016-01-17,988312
2016-01-18,998159
2016-01-19,998159
2016-01-20,1032133
2016-01-21,1032133
2016-01-22,1068716
2016-01-23,1068716
2016-01-24,1077621
2016-01-25,1095859
2016-01-26,1095859
2016-01-27,1132001
2016-01-28,1132001
2016-01-29,1154454
2016-01-30,1154454
2016-01-31,1141363
2016-02-01,1128803
2016-02-02,1128803
2016-02-03,1128321
2016-02-04,1128321
2016-02-05,1142981
2016-02-06,1139776
2016-02-07,1139776
2016-02-08,1138196
2016-02-09,1138196
2016-02-10,1126992
2016-02-11,1126992
2016-02-12,1093772
2016-02-13,1117007
2016-02-14,1117007
2016-02-15,1162001
2016-02-16,1162001
2016-02-17,1220102
2016-02-18,1220102
2016-02-19,1197316
2016-02-20,1197316
2016-02-21,1156486
2016-02-22,1156486
2016-02-23,1147916
2016-02-24,1147916
2016-02-25,1160808
2016-02-26,1160808
2016-02-27,1136921
2016-02-28,1136921
2016-02-29,1137156
2016-03-01,1161241
2016-03-02,1161241
2016-03-03,1189043
2016-03-04,1189043
2016-03-05,1210696
2016-03-06,1202195
2016-03-07,1202195
2016-03-08,1176418
2016-03-09,1149697
2016-03-10,1129842
2016-03-11,1129842
2016-03-12,1118338
2016-03-13,1118338
2016-03-14,1087511
2016-03-15,1054923
2016-03-16,1002176
2016-03-17,1002176
2016-03-18,963728
2016-03-19,924294
2016-03-20,884015
2016-03-21,884015
2016-03-22,848814
2016-03-23,843649
2016-03-24,843649
2016-03-25,852123
2016-03-26,893297
2016-03-27,893297
2016-03-28,929172
2016-03-29,940697
2016-03-30,940697
2016-03-31,920470
2016-04-01,920470
2016-04-02,896581
2016-04-03,891521
2016-04-04,891521
2016-04-05,908342
2016-04-06,926793
2016-04-07,926793
2016-04-08,961794
2016-04-09,997245
2016-04-10,1006589
2016-04-11,1006589
2016-04-12,1018706
2016-04-13,1018706
2016-04-14,1040716
2016-04-15,1076540
2016-04-16,1102895
2016-04-17,1102895
2016-04-18,1090225
2016-04-19,1090225
2016-04-20,1061632
2016-04-21,1061632
2016-04-22,1046089
2016-04-23,1011412
2016-04-24,961678
2016-04-25,916389
2016-04-26,873654
2016-04-27,837415
2016-04-28,804123
2016-04-29,804123
2016-04-30,772513
2016-05-01,772513
2016-05-02,773064
2016-05-03,770629
2016-05-04,770629
2016-05-05,755960
2016-05-06,755960
2016-05-07,745670
2016-05-08,745670
2016-05-09,740233
2016-05-10,719155
2016-05-11,719155
2016-05-12,695522
2016-05-13,681506
2016-05-14,662481
2016-05-15,649695
2016-05-16,649695
2016-05-17,665187
2016-05-18,694886
2016-05-19,694886
2016-05-22,733521
2016-05-23,746206
2016-05-24,741509
2016-05-25,741509
2016-05-26,735746
2016-05-27,740011
2016-05-28,740011
2016-05-29,762636
2016-05-30,762636
2016-05-31,791436
2016-06-01,778026
2016-06-02,778026
2016-06-03,769244
2016-06-04,769794
2016-06-05,769794
2016-06-06,751287
2016-06-07,751287
2016-06-08,733157
2016-06-09,706051
2016-06-10,698494
2016-06-11,698494
2016-06-12,689018
2016-06-13,689018
2016-06-14,691506
2016-06-15,691506
2016-06-16,696685
2016-06-17,681020
2016-06-18,681020
2016-06-19,660327
2016-06-20,635670
2016-06-21,634392
2016-06-22,638459
2016-06-23,619345
2016-06-24,619345
2016-06-25,625441
2016-06-26,625441
2016-06-27,647453
2016-06-28,675885
2016-06-29,701257
2016-06-30,703348
2016-07-01,701129
2016-07-02,701129
2016-07-03,727972
2016-07-04,728450
2016-07-05,728450
2016-07-06,702130
2016-07-07,667046
2016-07-08,633693
2016-07-09,602694
2016-07-10,572559
2016-07-11,543934
2016-07-12,516737
2016-07-13,491155
2016-07-14,468164
2016-07-15,444755
2016-07-16,432037
2016-07-17,430896
2016-07-18,427960
2016-07-24,463747
2016-07-25,485288
2016-07-26,485288
2016-07-27,505464
2016-07-28,522553
2016-07-29,546231
2016-07-30,563563
2016-07-31,563563
2016-08-01,578819
2016-08-02,588676
2016-08-03,603118
2016-08-04,603118
2016-08-05,617880
2016-08-06,598984
2016-08-07,593469
2016-08-08,593469
2016-08-09,569548
2016-08-10,569548
2016-08-11,550634
2016-08-12,550634
2016-08-13,557942
2016-08-14,541555
2016-08-15,523826
2016-08-16,528062
2016-08-17,528062
2016-08-18,543789
2016-08-19,528509
2016-08-20,502086
2016-08-21,502086
2016-08-22,476981
2016-08-23,453131
2016-08-24,453131
2016-08-25,445744
2016-08-26,445744
2016-08-28,465697
2016-08-31,513432
2016-09-01,539104
2016-09-02,539104
2016-09-03,566060
2016-09-04,593187
2016-09-05,622749
2016-09-06,652103
2016-09-07,652103
2016-09-08,644199
2016-09-09,644199
2016-09-10,616164
2016-09-11,616164
2016-09-12,586865
2016-09-13,581417
2016-09-14,581417
2016-09-15,597618
2016-09-16,597618
2016-09-17,598838
2016-09-18,598838
2016-09-19,596316
2016-09-20,596316
2016-09-21,585332
2016-09-22,581275
2016-09-23,581275
2016-09-24,580758
2016-09-25,564071
2016-09-26,564071
2016-09-27,559477
2016-09-28,559477
2016-09-29,548007
2016-09-30,530412
2016-10-01,530412
2016-10-02,531152
2016-10-03,531152
2016-10-04,523943
2016-10-05,523943
2016-10-06,508148
2016-10-07,508148
2016-10-08,518639
2016-10-09,518639
2016-10-10,535357
2016-10-11,535357
2016-10-12,549182
2016-10-13,549182
2016-10-14,561407
2016-10-15,561407
2016-10-16,585672
2016-10-17,614956
2016-10-18,614956
2016-10-19,645632
2016-10-20,645632
2016-10-21,656495
2016-10-22,656495
2016-10-23,643907
2016-10-24,640172
2016-10-25,640172
2016-10-26,646357
2016-10-27,646357
2016-10-28,628680
2016-10-29,613897
2016-10-30,613897
2016-10-31,594489
2016-11-01,594489
2016-11-02,574388
2016-11-03,574388
2016-11-04,554612
2016-11-05,554612
2016-11-06,558989
2016-11-07,558989
2016-11-08,567204
2016-11-09,567204
2016-11-10,593478
2016-11-11,593478
2016-11-12,605828
2016-11-13,605828
2016-11-14,596930
2016-12-08,652416
2016-12-09,652416
2016-12-10,640543
2016-12-11,632912
2016-12-12,625251
2016-12-13,625251
2016-12-14,628733
2016-12-15,628733
2016-12-16,634035
2016-12-17,627822
2016-12-18,627822
2016-12-19,608053
2016-12-20,593855
2016-12-21,578344
2016-12-22,578344
2016-12-23,586282
2016-12-24,586282
2016-12-25,599153
2016-12-26,599153
2016-12-27,601889
2016-12-28,608982
2016-12-29,605644
2016-12-30,613053
2016-12-31,605087
2017-01-01,595573
2017-01-02,614716
2017-01-03,614716
2017-01-04,638510
2017-01-05,638510
2017-01-06,635039
2017-01-07,637212
2017-01-08,655054
2017-01-09,671033
2017-01-10,671033
2017-01-11,679065
2017-01-12,690530
2017-01-13,690530
2017-01-14,706774
2017-01-15,722782
2017-01-16,727737
2017-01-17,742101
2017-01-18,776842
2017-01-19,776842
2017-01-20,792448
2017-01-21,832071
2017-01-22,873675
2017-01-27,966869
2017-01-28,953624
2017-01-29,969941
2017-01-30,969941
2017-01-31,956678
2017-02-01,956744
2017-02-02,956744
2017-02-03,966467
2017-02-04,920284
2017-02-05,893011
2017-02-06,857681
2017-02-07,828382
2017-02-08,809817
2017-02-09,809817
2017-02-10,793536
2017-02-11,791192
2017-02-12,791192
2017-02-13,778967
2017-02-14,802874
2017-02-15,802874
2017-02-16,802658
2017-02-18,783415
2017-02-19,781231
2017-02-20,781231
2017-02-21,779483
2017-02-22,779483
2017-02-23,764590
2017-02-24,764590
2017-02-25,727958
2017-02-26,695174
2017-02-27,672043
2017-02-28,643611
2017-03-01,625893
2017-03-02,606849
2017-03-03,606849
2017-03-04,607728
2017-03-05,625664
2017-03-06,636962
2017-03-07,652709
2017-03-08,652709
2017-03-09,668365
2017-03-10,679962
2017-03-11,711728
2017-03-12,727628
2017-03-13,732654
2017-03-14,754474
2017-03-15,742518
2017-03-16,725695
2017-03-17,720020
2017-03-18,702927
2017-03-19,692033
2017-03-20,677301
2017-03-21,657061
2017-03-22,658914
2017-03-23,664883
2017-03-24,676630
2017-03-25,676630
2017-03-26,696923
2017-03-27,710102
2017-03-28,730420
2017-03-29,753648
2017-03-30,791331
2017-03-31,824258
2017-04-01,859674
2017-04-02,859674
2017-04-03,893186
2017-04-04,885932
2017-04-12,933910
2017-04-13,929789
2017-04-14,902316
2017-04-15,889407
2017-04-16,892751
2017-04-17,902912
2017-04-18,902912
2017-04-19,916108
2017-04-20,916108
2017-04-21,912036
2017-04-22,912036
2017-04-23,893637
2017-04-24,864501
2017-04-25,837089
2017-04-26,837089
2017-04-27,825740
2017-04-28,818898
2017-04-29,783735
2017-04-30,764177
2017-05-01,764177
2017-05-02,754824
2017-05-03,754824
2017-05-04,724237
2017-05-05,688025
2017-05-06,653623
2017-05-07,621524
2017-05-08,594821
2017-05-09,573120
2017-05-10,559274
2017-05-11,559274
2017-05-12,539622
2017-05-13,522872
2017-05-14,522872
2017-05-15,512428
2017-05-16,520563
2017-05-17,520563
2017-05-18,534724
2017-05-19,534724
2017-05-20,551522
2017-05-21,551522
2017-05-22,572513
2017-05-23,572513
2017-05-24,580681
2017-05-25,580681
2017-05-26,576260
2017-05-27,566312
2017-05-28,554042
2017-05-29,557119
2017-05-30,557119
2017-05-31,546911
2017-06-01,538586
2017-06-02,527825
2017-06-03,527825
2017-06-06,483013
2017-06-07,475997
2017-06-08,475997
2017-06-09,474522
2017-06-10,471003
2017-06-11,484803
2017-06-12,484803
2017-06-13,478920
2017-06-14,469360
2017-06-15,469360
2017-06-16,466483
2017-06-17,466483
2017-06-18,478995
2017-06-19,478995
2017-06-20,500485
2017-06-21,515160
2017-06-22,515160
2017-06-23,518415
2017-06-24,543339
2017-06-25,550853
2017-06-26,532623
2017-06-27,535383
2017-06-28,535383
2017-06-29,546900
2017-06-30,560687
2017-07-01,560687
2017-07-02,570709
2017-07-03,597652
2017-07-04,621215
2017-07-05,621215
2017-07-06,650091
2017-07-07,650091
2017-07-08,679116
2017-07-13,699328
2017-07-14,668241
2017-07-15,668241
2017-07-16,642457
2017-07-17,623900
2017-07-18,623900
2017-07-19,598470
2017-07-20,570849
2017-07-21,545108
2017-07-22,528999
2017-07-23,516213
2017-07-24,516213
2017-07-25,511421
2017-07-26,517083
2017-07-27,540582
2017-07-28,564867
2017-07-29,564867
2017-07-30,593098
2017-07-31,593098
2017-08-01,622753
2017-08-02,653891
2017-08-03,685291
2017-08-04,685291
2017-08-05,691202
2017-08-06,691202
2017-08-09,704915
2017-08-10,699638
2017-08-11,699638
2017-08-12,678852
2017-08-13,675971
2017-08-14,675971
2017-08-15,667088
2017-08-16,648246
2017-08-17,631434
2017-08-18,631434
2017-08-19,631173
2017-08-20,643554
2017-08-21,643554
2017-08-22,666148
2017-08-23,666148
2017-08-24,641705
2017-08-25,641705
2017-08-26,612805
2017-08-27,582164
2017-08-28,582164
2017-08-29,563195
2017-08-30,545762
2017-08-31,545762
2017-09-01,531965
2017-09-02,519675
2017-09-03,519675
2017-09-04,501664
2017-09-05,500157
2017-09-06,500157
2017-09-07,494130
2017-09-08,494130
2017-09-09,506168
2017-09-10,531477
2017-09-11,531477
2017-09-12,550030
2017-09-13,570958
2017-09-14,590216
2017-09-15,590216
2017-09-16,585353
2017-09-17,578057
2017-09-18,578057
2017-09-19,575819
2017-09-20,577616
2017-09-21,559260
2017-09-22,553440
2017-09-23,553440
2017-09-24,542429
2017-09-25,557672
2017-09-26,565948
2017-09-27,565948
2017-09-28,576506
2017-09-29,591046
2017-09-30,615902
2017-10-01,627557
2017-10-02,633927
2017-10-03,633927
2017-10-04,622827
2017-10-05,615029
2017-10-06,610382
2017-10-07,602441
2017-10-08,602441
2017-10-09,603108
2017-10-10,617631
2017-10-11,617631
2017-10-12,628192
2017-10-13,647658
2017-10-14,676812
2017-10-15,676812
2017-10-16,687444
2017-10-17,687444
2017-10-18,690643
2017-10-19,690643
2017-10-20,684031
2017-10-21,684031
2017-10-22,673437
2017-10-23,673437
2017-10-24,665054
2017-10-25,660848
2017-10-26,660848
2017-10-27,652106
2017-10-28,652106
2017-10-29,652039
2017-10-30,665032
2017-10-31,664960
2017-11-01,664960
2017-11-02,666631
2017-11-03,666631
2017-11-04,664393
2017-11-05,664393
2017-11-06,644915
2017-11-07,644915
2017-11-08,641963
2017-11-09,613898
2017-11-10,613898
2017-11-11,590017
2017-11-12,576618
2017-11-13,577503
2017-11-14,577503
2017-11-15,566828
2017-11-16,547016
2017-11-17,523166
2017-11-18,523166
2017-11-19,506925
2017-11-20,493133
2017-11-21,486175
2017-11-22,486175
2017-11-23,480691
2017-11-24,480691
2017-11-25,477691
2017-11-26,466480
2017-11-27,466480
2017-11-28,482810
2017-11-29,482810
2017-11-30,503358
2017-12-01,507561
2017-12-02,507561
2017-12-03,512559
2017-12-04,512559
2017-12-05,534258
2017-12-06,522685
2017-12-07,505765
2017-12-08,505765
2017-12-09,496109
2017-12-10,480154
2017-12-11,479922
2017-12-12,479922
2017-12-13,461910
2017-12-14,461910
2017-12-15,451967
2017-12-16,451967
2017-12-17,449422
2017-12-18,444952
2017-12-19,444952
2017-12-20,446282
2017-12-21,427500
2017-12-22,425508
2017-12-23,437406
2017-12-24,437406
2017-12-25,457118
2017-12-26,477077
2017-12-27,494037
2017-12-28,494037
2017-12-29,515048
2017-12-30,534971
2017-12-31,534971
2018-01-01,556577
2018-01-02,558586
2018-01-03,549660
2018-01-04,528534
2018-01-05,506717
2018-01-06,491444
2018-01-07,474813
2018-01-08,468629
2018-01-09,450918
2018-01-10,450918
2018-01-11,430477
2018-01-12,411810
2018-01-13,414349
2018-01-14,426769
2018-01-15,443912
2018-01-16,463967
2018-01-17,483683
2018-01-18,507154
2018-01-19,507154
2018-01-20,523749
2018-01-21,526666
2018-01-22,521469
2018-01-23,517568
2018-01-24,499993
2018-01-25,487509
2018-01-26,470029
2018-01-27,465506
2018-01-28,455183
2018-01-29,454737
2018-01-30,452828
2018-02-01,427594
2018-02-02,416504
2018-02-03,398366
2018-02-04,387783
2018-02-05,372905
2018-02-06,359832
2018-02-07,342893
2018-02-08,328182
2018-02-09,313048
2018-02-10,301394
2018-02-11,292352
2018-02-12,290345
2018-02-13,303455
2018-02-14,313293
2018-02-15,325312
2018-02-16,338602
2018-02-17,354878
2018-02-18,371976
2018-02-19,389465
2018-02-20,408123
2018-02-21,411156
2018-02-22,412348
2018-02-23,423605
2018-02-24,418415
2018-02-25,424739
2018-02-26,435891
2018-02-27,435785
2018-02-28,439283
2018-03-01,424982
2018-03-02,416625
2018-03-03,406258
2018-03-04,403465
2018-03-05,402277
2018-03-06,410380
2018-03-07,411739
2018-03-08,412864
2018-03-09,412902
2018-03-10,413246
2018-03-11,414725
2018-03-12,418769
2018-03-13,423562
2018-03-14,426674
2018-03-15,440940
2018-03-16,445450
2018-03-17,438168
2018-03-18,420407
2018-03-20,410196
2018-03-21,414122
2018-03-23,406650
2018-03-24,403248
2018-03-26,409411
2018-03-27,391565
2018-03-28,377839
2018-03-29,387027
2018-03-30,394055
2018-03-31,392085
2018-04-01,386407
2018-04-02,376852
2018-04-03,374970
2018-04-04,357619
2018-04-05,345502
2018-04-06,335972
2018-04-08,330772
2018-04-09,325997
2018-04-10,316223
2018-04-11,310127
2018-04-12,309564
2018-04-13,309000
2018-04-14,298587
2018-04-16,280222
2018-04-17,286451
2018-04-18,296033
2018-04-19,291921
2018-04-20,287666
2018-04-21,287201
2018-04-22,286391
2018-04-23,288869
2018-04-24,299869
2018-04-25,305711
2018-04-26,319899
2018-04-27,335094
2018-04-28,344278
2018-04-29,341249
2018-04-30,336540
2018-05-02,323318
2018-05-03,313260
2018-05-04,309490
2018-05-05,310067
2018-05-06,306821
2018-05-07,307440
2018-05-08,308326
2018-05-09,300305
2018-05-10,307392
2018-05-11,303020
2018-05-12,300203
2018-05-13,300401
2018-05-14,309344
2018-05-15,311836
2018-05-16,310679
2018-05-17,297920
2018-05-18,292981
2018-05-19,307065
2018-05-20,320502
2018-05-21,333126
2018-05-22,340845
2018-05-23,357450
2018-05-24,375323
2018-05-25,393978
2018-05-26,412099
2018-05-27,431658
2018-05-28,450734
2018-05-29,471561
2018-05-30,473616
2018-05-31,470668
2018-06-01,466821
2018-06-02,454912
2018-06-03,445608
2018-06-04,432101
2018-06-05,417838
2018-06-06,403237
2018-06-07,386527
2018-06-08,367412
2018-06-09,356087
2018-06-10,346513
2018-06-11,332684
2018-06-12,318160
2018-06-13,333063
2018-06-14,349610
2018-06-15,363639
2018-06-16,347753
2018-06-17,332462
2018-06-18,321908
2018-06-19,307406
2018-06-20,297444
2018-06-21,287298
2018-06-22,279398
2018-06-23,276076
2018-06-24,282975
2018-06-25,290540
2018-06-26,294310
2018-06-27,304616
2018-06-28,303532
2018-06-29,295946
2018-06-30,293072
2018-07-01,296177
2018-07-02,293848
2018-07-03,297628
2018-07-04,306965
2018-07-05,315135
2018-07-06,315207
2018-07-07,320780
2018-07-08,317949
2018-07-09,327825
2018-07-10,330558
2018-07-11,327737
2018-07-12,328053
2018-07-13,334521
2018-07-14,348903
2018-07-15,362733
2018-07-16,375205
2018-07-17,384696
2018-07-18,388482
2018-07-19,402086
2018-07-20,416477
2018-07-21,428153
2018-07-22,440334
2018-07-23,456111
2018-07-24,476178
2018-07-25,497145
2018-07-26,516783
2018-07-27,540712
2018-07-28,560514
2018-07-29,580084
2018-07-30,605383
2018-07-31,627666
2018-08-01,630347
2018-08-02,636988
2018-08-03,649039
2018-08-04,653788
2018-08-05,647763
2018-08-06,636170
2018-08-07,618571
2018-08-08,605608
2018-08-09,597939
2018-08-10,586595
2018-08-11,578709
2018-08-12,573080
2018-08-14,569570
2018-08-16,590085
2018-08-17,594790
2018-08-18,603097
2018-08-19,622042
2018-08-20,627137
2018-08-21,627856
2018-08-22,626197
2018-08-23,602753
2018-08-24,604122
2018-08-25,594590
2018-08-26,585358
2018-08-27,579360
2018-08-28,566609
2018-08-29,560073
2018-08-30,558742
2018-08-31,553037
2018-09-01,536984
2018-09-02,522793
2018-09-03,511531
2018-09-04,501801
2018-09-05,497709
2018-09-06,500281
2018-09-07,489913
2018-09-08,494076
2018-09-09,498654
2018-09-10,499884
2018-09-11,490301
2018-09-12,482903
2018-09-13,488663
2018-09-14,486900
2018-09-15,483487
2018-09-16,490830
2018-09-17,496545
2018-09-18,500759
2018-09-19,500490
2018-09-20,503611
2018-09-21,493690
2018-09-22,497507
2018-09-23,502209
2018-09-24,503759
2018-09-25,502666
2018-09-26,503864
2018-09-27,504540
2018-09-28,495934
2018-09-29,478838
2018-09-30,480212
2018-10-02,476732
2018-10-03,472011
2018-10-04,462409
2018-10-05,452329
2018-10-06,438988
2018-10-07,427887
2018-10-08,417403
2018-10-09,406609
2018-10-10,395418
2018-10-11,390012
2018-10-12,388712
2018-10-13,397070
2018-10-14,416088
2018-10-15,435444
2018-10-16,451437
2018-10-17,440251
2018-10-18,430494
2018-10-19,419242
2018-10-20,405616
2018-10-21,392497
2018-10-22,391344
2018-10-23,382580
2018-10-24,369348
2018-10-25,360265
2018-10-26,345316
2018-10-27,335409
2018-10-28,326509
2018-10-29,319851
2018-10-30,315652
2018-10-31,308434
2018-11-01,306995
2018-11-03,324966
2018-11-04,328958
2018-11-05,338223
2018-11-06,350720
2018-11-07,365365
2018-11-08,381723
2018-11-09,396801
2018-11-10,413589
2018-11-11,432881
2018-11-12,452512
2018-11-13,475088
2018-11-14,498843
2018-11-15,523786
2018-11-16,547820
2018-11-17,564879
2018-11-18,579675
2018-11-19,587565
2018-11-20,579148
2018-11-21,574664
2018-11-22,567362
2018-11-23,561243
2018-11-24,552513
2018-11-25,566759
2018-11-26,591094
2018-11-27,603361
2018-11-28,615038
2018-11-29,618912
2018-12-01,607893
2018-12-02,604994
2018-12-03,601286
2018-12-04,600918
2018-12-05,596001
2018-12-07,554248
2018-12-09,514943
2018-12-10,505105
2018-12-11,493212
2018-12-12,480454
2018-12-13,463045
2018-12-14,441989
2018-12-15,426216
2018-12-16,414608
2018-12-17,409595
2018-12-18,402948
2018-12-19,407926
2018-12-20,407800
2018-12-21,403417
2018-12-22,398703
2018-12-23,405161
2018-12-24,416731
2018-12-25,436029
2018-12-26,457801
2018-12-27,480472
2018-12-28,499370
2018-12-29,520588
2018-12-30,538091
2018-12-31,539546
2019-01-01,531898
2019-01-02,543520
2019-01-03,547902
2019-01-04,533762
2019-01-05,518991
2019-01-06,504166
2019-01-08,488449
2019-01-10,447701
2019-01-11,425315
2019-01-12,404105
2019-01-13,386047
2019-01-14,369852
2019-01-15,361331
2019-01-16,360570
2019-01-17,357764
2019-01-18,365462
2019-01-19,371662
2019-01-20,379680
2019-01-21,395568
2019-01-22,403086
2019-01-23,408678
2019-01-24,408504
2019-01-25,401660
2019-01-26,401322
2019-01-27,406203
2019-01-28,423992
2019-01-29,442754
2019-01-30,460207
2019-01-31,465344
2019-02-01,458580
2019-02-02,446189
2019-02-03,435783
2019-02-04,420579
2019-02-05,406364
2019-02-06,393211
2019-02-07,382930
2019-02-08,378873
2019-02-09,374221
2019-02-10,371434
2019-02-11,365016
2019-02-12,364666
2019-02-13,369951
2019-02-14,371172
2019-02-15,373336
2019-02-16,374004
2019-02-17,391441
2019-02-18,408011
2019-02-19,419145
2019-02-20,408049
2019-02-21,393804
2019-02-22,384409
2019-02-23,379872
2019-02-24,388640
2019-02-25,397110
2019-02-26,397252
2019-02-27,390844
2019-02-28,380169
2019-03-01,378494
2019-03-02,374656
2019-03-03,371453
2019-03-04,367656
2019-03-05,361641
2019-03-06,357973
2019-03-07,346590
2019-03-08,338649
2019-03-09,333971
2019-03-10,327291
2019-03-11,320531
2019-03-12,314816
2019-03-13,308660
