date_obj,Insect%20repellent price
2019-08-27,141
2019-08-27,141
2019-08-28,141
2019-08-29,141
2019-08-30,141
2019-08-31,141
2019-09-01,141
2019-09-02,141
2019-09-03,146
2019-09-04,146
2019-09-05,146
2019-09-06,146
2019-09-07,146
2019-09-08,146
2019-09-09,146
2019-09-10,146
2019-09-11,146
2019-09-12,151
2019-09-13,151
2019-09-14,151
2019-09-15,151
2019-09-16,151
2019-09-17,151
2019-09-18,151
2019-09-19,151
2019-09-20,151
2019-09-21,156
2019-09-22,156
2019-09-23,156
2019-09-24,156
2019-09-25,156
2019-09-26,156
2019-09-27,156
2019-09-28,156
2019-09-29,156
2019-09-30,156
2019-10-01,161
2019-10-02,161
2019-10-03,161
2019-10-04,161
2019-10-05,161
2019-10-06,161
2019-10-07,161
2019-10-08,161
2019-10-09,161
2019-10-10,161
2019-10-11,169
2019-10-12,169
2019-10-13,169
2019-10-14,169
2019-10-15,169
2019-10-16,169
2019-10-17,169
2019-10-18,169
2019-10-19,172
2019-10-20,172
2019-10-21,172
2019-10-22,172
2019-10-23,172
2019-10-24,172
2019-10-25,172
2019-10-26,172
2019-10-27,172
2019-10-28,178
2019-10-29,178
2019-10-30,178
2019-10-31,178
2019-11-01,178
2019-11-02,178
2019-11-03,178
2019-11-04,184
2019-11-05,184
2019-11-06,184
2019-11-07,184
2019-11-08,184
2019-11-09,184
2019-11-10,184
2019-11-11,176
2019-11-12,176
2019-11-13,176
2019-11-14,176
2019-11-15,176
2019-11-16,176
2019-11-17,176
2019-11-18,177
2019-11-19,177
2019-11-20,177
2019-11-21,177
2019-11-22,177
2019-11-23,177
2019-11-24,177
2019-11-25,177
2019-11-26,184
2019-11-27,184
2019-11-28,184
2019-11-29,184
2019-11-30,184
2019-12-01,184
2019-12-02,184
2019-12-03,192
2019-12-04,192
2019-12-05,192
2019-12-06,192
2019-12-07,192
2019-12-08,192
2019-12-09,192
2019-12-10,196
2019-12-11,196
2019-12-12,196
2019-12-13,196
2019-12-14,196
2019-12-15,196
2019-12-16,196
2019-12-17,202
2019-12-18,202
2019-12-19,202
2019-12-20,202
2019-12-21,202
2019-12-22,202
2019-12-23,202
2019-12-24,210
2019-12-25,210
2019-12-26,210
2019-12-27,210
2019-12-28,210
2019-12-29,210
2019-12-30,213
2019-12-31,213
2020-01-01,213
2020-01-02,213
2020-01-03,213
2020-01-04,213
2020-01-05,215
2020-01-06,215
2020-01-07,215
2020-01-08,215
2020-01-09,215
2020-01-10,215
2020-01-11,220
2020-01-12,220
2020-01-13,220
2020-01-14,220
2020-01-15,220
2020-01-16,220
2020-01-17,225
2020-01-18,225
2020-01-19,225
2020-01-20,225
2020-01-21,225
2020-01-22,225
2020-01-23,228
2020-01-24,228
2020-01-25,228
2020-01-26,228
2020-01-27,228
2020-01-28,234
2020-01-29,234
2020-01-30,234
2020-01-31,234
2020-02-01,234
2020-02-02,242
2020-02-03,242
2020-02-04,242
2020-02-05,242
2020-02-06,242
2020-02-07,242
2020-02-08,253
2020-02-09,253
2020-02-10,253
2020-02-11,253
2020-02-12,253
2020-02-13,260
2020-02-14,260
2020-02-15,260
2020-02-16,260
2020-02-17,260
2020-02-18,260
2020-02-19,260
2020-02-20,260
2020-02-21,260
2020-02-22,260
2020-02-23,255
2020-02-24,255
2020-02-25,255
2020-02-26,255
2020-02-27,251
2020-02-28,251
2020-02-29,251
2020-03-01,251
2020-03-02,251
2020-03-03,251
2020-03-04,251
2020-03-05,251
2020-03-06,251
2020-03-07,251
2020-03-08,247
2020-03-09,247
2020-03-10,247
2020-03-11,247
2020-03-12,247
2020-03-13,237
2020-03-14,237
2020-03-15,237
2020-03-16,237
2020-03-17,227
2020-03-18,227
2020-03-19,227
2020-03-20,227
2020-03-21,215
2020-03-22,215
2020-03-23,215
2020-03-24,205
2020-03-25,205
2020-03-26,205
2020-03-27,194
2020-03-28,194
2020-03-29,185
2020-03-30,185
2020-03-31,185
2020-04-01,177
2020-04-02,177
2020-04-03,177
2020-04-04,178
2020-04-05,178
2020-04-06,178
2020-04-07,178
2020-04-08,178
2020-04-09,178
2020-04-10,179
2020-04-11,179
2020-04-12,182
2020-04-13,182
2020-04-14,182
2020-04-15,172
2020-04-16,172
2020-04-17,172
2020-04-18,164
2020-04-19,164
2020-04-20,170
2020-04-21,170
2020-04-22,170
2020-04-23,170
2020-04-24,170
2020-04-25,176
2020-04-26,176
2020-04-27,176
2020-04-28,176
2020-04-29,176
2020-04-30,179
2020-05-01,179
2020-05-02,179
2020-05-03,179
2020-05-04,179
2020-05-05,180
2020-05-06,180
2020-05-07,180
2020-05-08,180
2020-05-09,180
2020-05-10,182
2020-05-11,182
2020-05-12,182
2020-05-13,182
