date_obj,Cream%20robe%20bottoms price
2015-12-12,2566
2015-12-13,2566
2015-12-14,2566
2015-12-15,2566
2015-12-16,2566
2015-12-17,2566
2015-12-18,2566
2015-12-19,2566
2015-12-20,2566
2015-12-21,2566
2015-12-22,2566
2015-12-23,2566
2015-12-24,2566
2015-12-25,2566
2015-12-26,2566
2015-12-27,2566
2015-12-28,2566
2015-12-29,2566
2015-12-30,2566
2015-12-31,2566
2016-01-01,2453
2016-01-02,2453
2016-01-03,2453
2016-01-04,2453
2016-01-05,2453
2016-01-06,2453
2016-01-07,2453
2016-01-08,2453
2016-01-09,2453
2016-01-10,2453
2016-01-11,2453
2016-01-12,2453
2016-01-13,2453
2016-01-14,2453
2016-01-15,2453
2016-01-16,2453
2016-01-17,2453
2016-01-18,2453
2016-01-19,2453
2016-01-20,2337
2016-01-21,2337
2016-01-22,2337
2016-01-23,2337
2016-01-24,2337
2016-01-25,2337
2016-01-26,2337
2016-01-27,2337
2016-01-28,2337
2016-01-29,2337
2016-01-30,2337
2016-01-31,2337
2016-02-01,2337
2016-02-02,2337
2016-02-03,2337
2016-02-04,2337
2016-02-05,2337
2016-02-06,2337
2016-02-07,2337
2016-02-08,2337
2016-02-09,2337
2016-02-10,2337
2016-02-11,2234
2016-02-12,2234
2016-02-13,2234
2016-02-14,2234
2016-02-15,2234
2016-02-16,2234
2016-02-17,2234
2016-02-18,2234
2016-02-19,2234
2016-02-20,2234
2016-02-21,2234
2016-02-22,2234
2016-02-23,2234
2016-02-24,2234
2016-02-25,2234
2016-02-26,2234
2016-02-27,2234
2016-02-28,2234
2016-03-01,2134
2016-03-02,2134
2016-03-03,2134
2016-03-04,2134
2016-03-05,2134
2016-03-06,2134
2016-03-07,2134
2016-03-08,2134
2016-03-09,2134
2016-03-10,2134
2016-03-11,2134
2016-03-12,2134
2016-03-13,2134
2016-03-14,2134
2016-03-15,2134
2016-03-16,2134
2016-03-17,2134
2016-03-18,2134
2016-03-19,2134
2016-03-20,2047
2016-03-21,2047
2016-03-22,2047
2016-03-23,2047
2016-03-24,2047
2016-03-25,2047
2016-03-26,2047
2016-03-27,2047
2016-03-28,2047
2016-03-29,2047
2016-03-30,2047
2016-03-31,2047
2016-04-01,2047
2016-04-02,2047
2016-04-03,2047
2016-04-04,2047
2016-04-05,2047
2016-04-06,2047
2016-04-07,2047
2016-04-08,2047
2016-04-09,2047
2016-04-10,1948
2016-04-11,1948
2016-04-12,1948
2016-04-13,1948
2016-04-14,1948
2016-04-15,1948
2016-04-16,1948
2016-04-17,1948
2016-04-18,1948
2016-04-19,1948
2016-04-20,1948
2016-04-21,1948
2016-04-22,1948
2016-04-23,1948
2016-04-24,1948
2016-04-25,1948
2016-04-26,1948
2016-04-27,1948
2016-04-28,1948
2016-04-29,1948
2016-04-30,1948
2016-05-01,1858
2016-05-02,1858
2016-05-03,1858
2016-05-04,1858
2016-05-05,1858
2016-05-06,1858
2016-05-07,1858
2016-05-08,1858
2016-05-09,1858
2016-05-10,1858
2016-05-11,1858
2016-05-12,1858
2016-05-13,1858
2016-05-14,1858
2016-05-15,1858
2016-05-16,1858
2016-05-17,1858
2016-05-18,1858
2016-05-19,1858
2016-05-22,1771
2016-05-23,1771
2016-05-24,1771
2016-05-25,1771
2016-05-26,1771
2016-05-27,1771
2016-05-28,1771
2016-05-29,1771
2016-05-30,1771
2016-05-31,1771
2016-06-01,1771
2016-06-02,1771
2016-06-03,1771
2016-06-04,1771
2016-06-05,1771
2016-06-06,1771
2016-06-07,1771
2016-06-08,1771
2016-06-09,1771
2016-06-10,1771
2016-06-11,1687
2016-06-12,1687
2016-06-13,1687
2016-06-14,1687
2016-06-15,1687
2016-06-16,1687
2016-06-17,1687
2016-06-18,1687
2016-06-19,1687
2016-06-20,1687
2016-06-21,1687
2016-06-22,1687
2016-06-23,1687
2016-06-24,1687
2016-06-25,1687
2016-06-26,1687
2016-06-27,1687
2016-06-28,1687
2016-06-29,1687
2016-06-30,1687
2016-07-01,1687
2016-07-02,1603
2016-07-03,1603
2016-07-04,1603
2016-07-05,1603
2016-07-06,1603
2016-07-07,1603
2016-07-08,1603
2016-07-09,1603
2016-07-10,1603
2016-07-11,1603
2016-07-12,1603
2016-07-13,1603
2016-07-14,1603
2016-07-15,1603
2016-07-16,1603
2016-07-17,1603
2016-07-18,1603
2016-07-23,1524
2016-07-24,1524
2016-07-25,1524
2016-07-26,1524
2016-07-27,1524
2016-07-28,1524
2016-07-29,1524
2016-07-30,1524
2016-07-31,1524
2016-08-01,1524
2016-08-02,1524
2016-08-03,1524
2016-08-04,1524
2016-08-05,1524
2016-08-06,1524
2016-08-07,1524
2016-08-08,1524
2016-08-09,1524
2016-08-10,1524
2016-08-11,1451
2016-08-12,1451
2016-08-13,1451
2016-08-14,1451
2016-08-15,1451
2016-08-16,1451
2016-08-17,1451
2016-08-18,1451
2016-08-19,1451
2016-08-20,1451
2016-08-21,1451
2016-08-22,1451
2016-08-23,1451
2016-08-24,1451
2016-08-25,1451
2016-08-26,1451
2016-08-28,1451
2016-08-31,1451
2016-09-01,1451
2016-09-02,1451
2016-09-03,1451
2016-09-04,1451
2016-09-05,1451
2016-09-06,1451
2016-09-07,1451
2016-09-08,1385
2016-09-09,1385
2016-09-10,1385
2016-09-11,1385
2016-09-12,1385
2016-09-13,1385
2016-09-14,1385
2016-09-15,1385
2016-09-16,1385
2016-09-17,1385
2016-09-18,1385
2016-09-19,1385
2016-09-20,1385
2016-09-21,1385
2016-09-22,1385
2016-09-23,1385
2016-09-24,1385
2016-09-25,1385
2016-09-26,1385
2016-09-27,1385
2016-09-28,1385
2016-09-29,1385
2016-09-30,1385
2016-10-01,1385
2016-10-02,1385
2016-10-03,1385
2016-10-04,1385
2016-10-05,1385
2016-10-06,1385
2016-10-07,1385
2016-10-08,1335
2016-10-09,1335
2016-10-10,1335
2016-10-11,1335
2016-10-12,1335
2016-10-13,1335
2016-10-14,1335
2016-10-15,1335
2016-10-16,1335
2016-10-17,1335
2016-10-18,1335
2016-10-19,1335
2016-10-20,1335
2016-10-21,1335
2016-10-22,1335
2016-10-23,1335
2016-10-24,1335
2016-10-25,1335
2016-10-26,1335
2016-10-27,1335
2016-10-28,1335
2016-10-29,1335
2016-10-30,1335
2016-10-31,1335
2016-11-01,1335
2016-11-02,1335
2016-11-03,1335
2016-11-04,1335
2016-11-05,1335
2016-11-06,1290
2016-11-07,1290
2016-11-08,1290
2016-11-09,1290
2016-11-10,1290
2016-11-11,1290
2016-11-12,1290
2016-11-13,1290
2016-11-14,1290
2016-11-15,1290
2016-12-07,1243
2016-12-08,1243
2016-12-09,1243
2016-12-10,1243
2016-12-11,1243
2016-12-12,1243
2016-12-13,1243
2016-12-14,1243
2016-12-15,1243
2016-12-16,1243
2016-12-17,1243
2016-12-18,1243
2016-12-19,1243
2016-12-20,1243
2016-12-21,1243
2016-12-22,1243
2016-12-23,1243
2016-12-24,1243
2016-12-25,1243
2016-12-26,1243
2016-12-27,1243
2016-12-28,1243
2016-12-29,1181
2016-12-30,1181
2016-12-31,1181
2017-01-01,1181
2017-01-02,1181
2017-01-03,1181
2017-01-04,1181
2017-01-05,1181
2017-01-06,1181
2017-01-07,1181
2017-01-08,1181
2017-01-09,1181
2017-01-10,1181
2017-01-11,1181
2017-01-12,1181
2017-01-13,1181
2017-01-14,1181
2017-01-15,1181
2017-01-16,1150
2017-01-17,1150
2017-01-18,1150
2017-01-19,1150
2017-01-20,1150
2017-01-21,1150
2017-01-22,1150
2017-01-23,1150
2017-01-27,1150
2017-01-28,1150
2017-01-29,1150
2017-01-30,1150
2017-01-31,1150
2017-02-01,1150
2017-02-02,1150
2017-02-03,1150
2017-02-04,1150
2017-02-05,1113
2017-02-06,1113
2017-02-07,1113
2017-02-08,1113
2017-02-09,1113
2017-02-10,1113
2017-02-11,1113
2017-02-12,1113
2017-02-13,1113
2017-02-14,1113
2017-02-15,1113
2017-02-16,1113
2017-02-18,1113
2017-02-19,1113
2017-02-20,1113
2017-02-21,1113
2017-02-22,1113
2017-02-23,1113
2017-02-24,1113
2017-02-25,1113
2017-02-26,1078
2017-02-27,1078
2017-02-28,1078
2017-03-01,1078
2017-03-02,1078
2017-03-03,1078
2017-03-04,1078
2017-03-05,1078
2017-03-06,1078
2017-03-07,1078
2017-03-08,1078
2017-03-09,1078
2017-03-10,1078
2017-03-11,1078
2017-03-12,1078
2017-03-13,1078
2017-03-14,1078
2017-03-15,1078
2017-03-16,1040
2017-03-17,1040
2017-03-18,1040
2017-03-19,1040
2017-03-20,1040
2017-03-21,1040
2017-03-22,1040
2017-03-23,1040
2017-03-24,1040
2017-03-25,1040
2017-03-26,1040
2017-03-27,1040
2017-03-28,1040
2017-03-29,1040
2017-03-30,1040
2017-03-31,1040
2017-04-01,1040
2017-04-02,1040
2017-04-03,1040
2017-04-04,1040
2017-04-12,995
2017-04-13,995
2017-04-14,995
2017-04-15,995
2017-04-16,995
2017-04-17,995
2017-04-18,995
2017-04-19,995
2017-04-20,995
2017-04-21,995
2017-04-22,995
2017-04-23,995
2017-04-24,995
2017-04-25,995
2017-04-26,995
2017-04-27,947
2017-04-28,947
2017-04-29,947
2017-04-30,947
2017-05-01,947
2017-05-02,947
2017-05-03,947
2017-05-04,947
2017-05-05,947
2017-05-06,947
2017-05-07,947
2017-05-08,947
2017-05-09,947
2017-05-10,947
2017-05-11,947
2017-05-12,947
2017-05-13,947
2017-05-14,947
2017-05-15,947
2017-05-16,947
2017-05-17,947
2017-05-18,947
2017-05-19,947
2017-05-20,906
2017-05-21,906
2017-05-22,906
2017-05-23,906
2017-05-24,906
2017-05-25,906
2017-05-26,906
2017-05-27,906
2017-05-28,906
2017-05-29,906
2017-05-30,906
2017-05-31,906
2017-06-01,906
2017-06-02,906
2017-06-03,906
2017-06-04,906
2017-06-05,906
2017-06-06,906
2017-06-07,906
2017-06-08,906
2017-06-09,906
2017-06-10,863
2017-06-11,863
2017-06-12,863
2017-06-13,863
2017-06-14,863
2017-06-15,863
2017-06-16,863
2017-06-17,863
2017-06-18,863
2017-06-19,863
2017-06-20,863
2017-06-21,863
2017-06-22,863
2017-06-23,863
2017-06-24,863
2017-06-25,863
2017-06-26,863
2017-06-27,863
2017-06-28,863
2017-06-29,863
2017-06-30,863
2017-07-01,863
2017-07-02,863
2017-07-03,863
2017-07-04,863
2017-07-05,820
2017-07-06,820
2017-07-07,820
2017-07-08,820
2017-07-13,820
2017-07-14,820
2017-07-15,820
2017-07-16,820
2017-07-17,820
2017-07-18,820
2017-07-19,820
2017-07-20,820
2017-07-21,820
2017-07-22,820
2017-07-23,820
2017-07-24,820
2017-07-25,820
2017-07-26,820
2017-07-27,781
2017-07-28,781
2017-07-29,781
2017-07-30,781
2017-07-31,781
2017-08-01,781
2017-08-02,781
2017-08-03,781
2017-08-04,781
2017-08-05,781
2017-08-06,781
2017-08-09,781
2017-08-10,781
2017-08-11,781
2017-08-12,781
2017-08-13,781
2017-08-14,781
2017-08-15,781
2017-08-16,781
2017-08-17,752
2017-08-18,752
2017-08-19,752
2017-08-20,752
2017-08-21,752
2017-08-22,752
2017-08-23,752
2017-08-24,752
2017-08-25,752
2017-08-26,752
2017-08-27,752
2017-08-28,752
2017-08-29,752
2017-08-30,752
2017-08-31,752
2017-09-01,752
2017-09-03,752
2017-09-04,752
2017-09-05,752
2017-09-06,752
2017-09-07,752
2017-09-08,752
2017-09-09,752
2017-09-10,752
2017-09-11,752
2017-09-12,733
2017-09-13,733
2017-09-14,733
2017-09-15,733
2017-09-16,733
2017-09-17,733
2017-09-18,733
2017-09-19,733
2017-09-20,733
2017-09-21,733
2017-09-22,733
2017-09-23,733
2017-09-24,733
2017-09-25,733
2017-09-26,733
2017-09-27,733
2017-09-28,733
2017-09-29,733
2017-09-30,733
2017-10-01,733
2017-10-02,733
2017-10-03,733
2017-10-04,733
2017-10-05,733
2017-10-06,733
2017-10-07,733
2017-10-08,698
2017-10-09,698
2017-10-10,698
2017-10-11,698
2017-10-12,698
2017-10-13,698
2017-10-14,698
2017-10-15,698
2017-10-16,698
2017-10-17,698
2017-10-18,698
2017-10-19,698
2017-10-20,698
2017-10-21,698
2017-10-22,698
2017-10-23,698
2017-10-24,698
2017-10-25,698
2017-10-26,698
2017-10-27,698
2017-10-28,698
2017-10-29,698
2017-10-30,698
2017-10-31,698
2017-11-01,698
2017-11-02,698
2017-11-03,698
2017-11-04,678
2017-11-05,678
2017-11-06,678
2017-11-07,678
2017-11-08,678
2017-11-09,678
2017-11-10,678
2017-11-11,678
2017-11-12,678
2017-11-13,678
2017-11-14,678
2017-11-15,678
2017-11-16,678
2017-11-17,678
2017-11-18,678
2017-11-19,678
2017-11-20,678
2017-11-21,678
2017-11-22,678
2017-11-23,678
2017-11-24,678
2017-11-25,678
2017-11-26,678
2017-11-27,678
2017-11-28,678
2017-11-29,678
2017-11-30,678
2017-12-01,660
2017-12-02,660
2017-12-03,660
2017-12-04,660
2017-12-05,660
2017-12-06,660
2017-12-07,660
2017-12-08,660
2017-12-09,660
2017-12-10,660
2017-12-11,660
2017-12-12,660
2017-12-13,660
2017-12-14,660
2017-12-15,660
2017-12-16,660
2017-12-17,660
2017-12-18,660
2017-12-19,660
2017-12-20,660
2017-12-21,660
2017-12-22,660
2017-12-23,660
2017-12-24,660
2017-12-25,660
2017-12-26,660
2017-12-27,660
2017-12-28,660
2017-12-29,665
2017-12-30,665
2017-12-31,665
2018-01-01,665
2018-01-02,665
2018-01-03,665
2018-01-04,665
2018-01-05,665
2018-01-06,665
2018-01-07,665
2018-01-08,665
2018-01-09,665
2018-01-10,665
2018-01-11,665
2018-01-12,665
2018-01-13,665
2018-01-14,665
2018-01-15,665
2018-01-16,665
2018-01-17,665
2018-01-18,636
2018-01-19,636
2018-01-20,636
2018-01-21,636
2018-01-22,636
2018-01-23,636
2018-01-24,636
2018-01-25,636
2018-01-26,636
2018-01-27,636
2018-01-28,636
2018-01-29,636
2018-01-30,636
2018-01-31,617
2018-02-01,617
2018-02-02,617
2018-02-03,617
2018-02-04,617
2018-02-05,617
2018-02-06,617
2018-02-07,617
2018-02-08,617
2018-02-09,617
2018-02-10,617
2018-02-11,617
2018-02-12,602
2018-02-13,602
2018-02-14,602
2018-02-15,602
2018-02-16,602
2018-02-17,602
2018-02-18,602
2018-02-19,602
2018-02-20,602
2018-02-21,602
2018-02-22,602
2018-02-23,602
2018-02-24,602
2018-02-25,583
2018-02-26,583
2018-02-27,583
2018-02-28,583
2018-03-01,583
2018-03-02,583
2018-03-03,583
2018-03-04,583
2018-03-05,583
2018-03-06,583
2018-03-07,583
2018-03-08,583
2018-03-09,557
2018-03-10,557
2018-03-11,557
2018-03-12,557
2018-03-13,557
2018-03-14,557
2018-03-15,557
2018-03-16,557
2018-03-17,557
2018-03-18,557
2018-03-19,557
2018-03-20,557
2018-03-21,557
2018-03-23,557
2018-03-24,557
2018-03-25,546
2018-03-26,546
2018-03-27,546
2018-03-28,546
2018-03-29,546
2018-03-30,546
2018-03-31,546
2018-04-01,546
2018-04-02,546
2018-04-03,546
2018-04-04,546
2018-04-05,546
2018-04-06,546
2018-04-07,546
2018-04-08,537
2018-04-09,537
2018-04-10,537
2018-04-11,537
2018-04-12,537
2018-04-13,537
2018-04-14,537
2018-04-15,537
2018-04-16,537
2018-04-17,537
2018-04-18,537
2018-04-19,537
2018-04-20,537
2018-04-21,537
2018-04-22,537
2018-04-23,537
2018-04-24,533
2018-04-25,533
2018-04-26,533
2018-04-27,533
2018-04-28,533
2018-04-29,533
2018-04-30,533
2018-05-01,533
2018-05-03,533
2018-05-04,533
2018-05-05,533
2018-05-07,533
2018-05-08,533
2018-05-09,533
2018-05-10,534
2018-05-11,534
2018-05-12,534
2018-05-13,534
2018-05-14,534
2018-05-15,534
2018-05-16,534
2018-05-17,534
2018-05-18,534
2018-05-19,534
2018-05-20,534
2018-05-21,534
2018-05-22,534
2018-05-23,510
2018-05-24,510
2018-05-25,510
2018-05-26,510
2018-05-27,510
2018-05-28,510
2018-05-29,510
2018-05-30,510
2018-05-31,510
2018-06-01,510
2018-06-02,510
2018-06-03,510
2018-06-04,510
2018-06-05,491
2018-06-06,491
2018-06-07,491
2018-06-08,491
2018-06-09,491
2018-06-10,491
2018-06-11,491
2018-06-12,491
2018-06-13,491
2018-06-14,491
2018-06-15,491
2018-06-16,491
2018-06-17,491
2018-06-18,491
2018-06-19,475
2018-06-20,475
2018-06-21,475
2018-06-22,475
2018-06-23,475
2018-06-24,475
2018-06-25,475
2018-06-26,475
2018-06-27,475
2018-06-28,475
2018-06-29,475
2018-06-30,475
2018-07-01,475
2018-07-02,475
2018-07-03,475
2018-07-04,475
2018-07-05,475
2018-07-06,479
2018-07-07,479
2018-07-08,479
2018-07-09,479
2018-07-10,479
2018-07-11,479
2018-07-12,479
2018-07-13,479
2018-07-14,479
2018-07-15,479
2018-07-16,479
2018-07-17,479
2018-07-18,479
2018-07-19,479
2018-07-20,479
2018-07-21,479
2018-07-22,479
2018-07-23,467
2018-07-24,467
2018-07-25,467
2018-07-26,467
2018-07-27,467
2018-07-28,467
2018-07-29,467
2018-07-30,467
2018-07-31,467
2018-08-01,467
2018-08-02,467
2018-08-03,467
2018-08-04,461
2018-08-05,461
2018-08-06,461
2018-08-07,461
2018-08-08,461
2018-08-09,461
2018-08-10,461
2018-08-11,461
2018-08-12,461
2018-08-14,450
2018-08-16,450
2018-08-17,450
2018-08-18,450
2018-08-19,450
2018-08-20,450
2018-08-21,450
2018-08-22,433
2018-08-23,433
2018-08-24,433
2018-08-25,433
2018-08-26,433
2018-08-27,433
2018-08-28,433
2018-08-29,433
2018-08-30,433
2018-08-31,426
2018-09-01,426
2018-09-02,426
2018-09-03,426
2018-09-04,426
2018-09-05,426
2018-09-06,426
2018-09-07,426
2018-09-08,426
2018-09-09,426
2018-09-10,426
2018-09-11,426
2018-09-12,405
2018-09-13,405
2018-09-14,405
2018-09-15,405
2018-09-16,405
2018-09-17,405
2018-09-18,405
2018-09-19,405
2018-09-20,405
2018-09-21,405
2018-09-22,405
2018-09-23,405
2018-09-24,385
2018-09-25,385
2018-09-26,385
2018-09-27,385
2018-09-28,385
2018-09-29,385
2018-09-30,385
2018-10-01,385
2018-10-02,385
2018-10-03,385
2018-10-04,385
2018-10-05,367
2018-10-06,367
2018-10-07,367
2018-10-08,367
2018-10-09,367
2018-10-10,367
2018-10-11,367
2018-10-12,367
2018-10-13,367
2018-10-14,367
2018-10-15,353
2018-10-16,353
2018-10-17,353
2018-10-18,353
2018-10-19,353
2018-10-20,353
2018-10-21,353
2018-10-22,353
2018-10-23,353
2018-10-24,353
2018-10-25,353
2018-10-26,353
2018-10-27,347
2018-10-28,347
2018-10-29,347
2018-10-30,347
2018-10-31,347
2018-11-01,347
2018-11-03,347
2018-11-04,347
2018-11-05,347
2018-11-06,335
2018-11-07,335
2018-11-08,335
2018-11-09,335
2018-11-10,335
2018-11-11,335
2018-11-12,335
2018-11-13,335
2018-11-14,319
2018-11-15,319
2018-11-16,319
2018-11-17,319
2018-11-18,319
2018-11-19,319
2018-11-20,313
2018-11-21,313
2018-11-22,313
2018-11-23,313
2018-11-24,313
2018-11-25,313
2018-11-26,313
2018-11-27,313
2018-11-28,309
2018-11-29,309
2018-12-01,309
2018-12-02,309
2018-12-03,309
2018-12-04,309
2018-12-05,308
2018-12-07,308
2018-12-09,308
2018-12-10,308
2018-12-11,308
2018-12-12,308
2018-12-13,308
2018-12-14,302
2018-12-15,302
2018-12-16,302
2018-12-17,302
2018-12-18,302
2018-12-19,302
2018-12-20,302
2018-12-21,302
2018-12-22,287
2018-12-23,287
2018-12-24,287
2018-12-25,287
2018-12-26,287
2018-12-27,287
2018-12-28,287
2018-12-29,275
2018-12-30,275
2018-12-31,275
2019-01-01,275
2019-01-02,275
2019-01-03,275
2019-01-04,275
2019-01-05,275
2019-01-06,262
2019-01-08,262
2019-01-10,262
2019-01-11,262
2019-01-12,262
2019-01-13,250
2019-01-14,250
2019-01-15,250
2019-01-16,250
2019-01-17,250
2019-01-18,250
2019-01-19,250
2019-01-20,239
2019-01-21,239
2019-01-22,239
2019-01-23,239
2019-01-24,239
2019-01-25,239
2019-01-26,239
2019-01-27,243
2019-01-28,243
2019-01-29,243
2019-01-30,243
2019-01-31,243
2019-02-01,243
2019-02-02,243
2019-02-03,236
2019-02-04,236
2019-02-05,236
2019-02-06,236
2019-02-07,236
2019-02-08,236
2019-02-09,236
2019-02-10,236
2019-02-11,226
2019-02-12,226
2019-02-13,226
2019-02-14,226
2019-02-15,226
2019-02-16,226
2019-02-17,226
2019-02-18,226
2019-02-19,215
2019-02-20,215
2019-02-21,215
2019-02-22,215
2019-02-23,215
2019-02-24,215
2019-02-25,215
2019-02-26,206
2019-02-27,206
2019-02-28,206
2019-03-01,206
2019-03-02,206
2019-03-03,206
2019-03-04,206
2019-03-05,206
2019-03-06,206
2019-03-07,206
2019-03-08,206
2019-03-09,206
2019-03-10,206
2019-03-11,206
2019-03-12,206
2019-03-13,206
2019-03-14,206
2019-03-15,206
2019-03-16,206
2019-03-17,207
2019-03-18,207
2019-03-19,207
2019-03-20,207
2019-03-21,207
2019-03-22,207
2019-03-23,207
2019-03-24,207
2019-03-25,207
2019-03-26,207
2019-03-27,207
2019-03-28,207
2019-03-29,210
2019-03-30,210
2019-03-31,210
2019-04-01,210
2019-04-02,210
2019-04-03,210
2019-04-04,210
2019-04-05,210
2019-04-06,210
2019-04-07,210
2019-04-08,210
2019-04-09,215
2019-04-10,215
2019-04-11,215
2019-04-12,215
2019-04-13,215
2019-04-14,215
2019-04-15,215
2019-04-16,210
2019-04-17,210
2019-04-18,210
2019-04-19,210
2019-04-20,210
2019-04-21,210
2019-04-22,210
2019-04-23,210
2019-04-24,212
2019-04-25,212
2019-04-26,212
2019-04-27,212
2019-04-28,212
2019-04-29,212
2019-04-30,212
2019-05-01,212
2019-05-02,212
2019-05-03,214
2019-05-04,214
2019-05-05,214
2019-05-06,214
2019-05-07,214
2019-05-08,214
2019-05-09,214
2019-05-10,214
2019-05-11,214
2019-05-12,214
2019-05-13,211
2019-05-14,211
2019-05-15,211
2019-05-16,211
2019-05-17,211
2019-05-18,211
2019-05-19,211
2019-05-20,211
2019-05-21,211
2019-05-22,219
2019-05-23,219
2019-05-24,219
2019-05-25,219
2019-05-26,219
2019-05-27,219
2019-05-28,219
2019-05-29,219
2019-05-30,219
2019-05-31,210
2019-06-01,210
2019-06-02,210
2019-06-03,210
