date_obj,Grimy%20torstol price
2015-07-09,6753
2015-07-10,6753
2015-07-11,6753
2015-07-12,6753
2015-07-13,6987
2015-07-14,6987
2015-07-15,6987
2015-07-16,6987
2015-07-17,6987
2015-07-18,6987
2015-07-19,6987
2015-07-20,6987
2015-07-21,7309
2015-07-22,7309
2015-07-23,7309
2015-07-24,7309
2015-07-25,7309
2015-07-26,7309
2015-07-27,7309
2015-07-28,7581
2015-07-29,7581
2015-07-30,7581
2015-07-31,7581
2015-08-01,7581
2015-08-02,7581
2015-08-03,7581
2015-08-04,7581
2015-08-05,7836
2015-08-06,7836
2015-08-07,7836
2015-08-08,7836
2015-08-09,7836
2015-08-10,7836
2015-08-11,7836
2015-08-12,8169
2015-08-13,8169
2015-08-14,8169
2015-08-15,8169
2015-08-16,8169
2015-08-17,8169
2015-08-18,8169
2015-08-19,8169
2015-08-20,8169
2015-08-21,8169
2015-08-22,8169
2015-08-23,8169
2015-08-24,8457
2015-08-25,8457
2015-08-26,8457
2015-08-27,8457
2015-08-28,8457
2015-08-29,8700
2015-08-30,8700
2015-08-31,8700
2015-09-01,8700
2015-09-02,8688
2015-09-03,8688
2015-09-04,8688
2015-09-05,8688
2015-09-06,8375
2015-09-07,8375
2015-09-08,8375
2015-09-09,8375
2015-09-10,8236
2015-09-11,8236
2015-09-12,8236
2015-09-13,8236
2015-09-14,8236
2015-09-15,8073
2015-09-16,8073
2015-09-17,8073
2015-09-18,8073
2015-09-19,8073
2015-09-20,8073
2015-09-21,7694
2015-09-22,7694
2015-09-23,7694
2015-09-24,7694
2015-09-25,7694
2015-09-27,7311
2015-09-28,7311
2015-09-29,7311
2015-09-30,7311
2015-10-05,6968
2015-10-06,6968
2015-10-07,6968
2015-10-08,6635
2015-10-09,6635
2015-10-10,6635
2015-10-11,6635
2015-10-12,6635
2015-10-13,6635
2015-10-14,6635
2015-10-15,6413
2015-10-16,6413
2015-10-17,6413
2015-10-18,6413
2015-10-19,6413
2015-10-20,6413
2015-10-22,6680
2015-10-23,6680
2015-10-24,6680
2015-10-25,6680
2015-10-26,6680
2015-10-27,6680
2015-10-29,6589
2015-10-30,6589
2015-10-31,6589
2015-11-01,6589
2015-11-02,6589
2015-11-03,6589
2015-11-04,6589
2015-11-05,6589
2015-11-06,6401
2015-11-07,6401
2015-11-08,6401
2015-11-09,6401
2015-11-10,6401
2015-11-11,6401
2015-11-12,6401
2015-11-13,6401
2015-11-14,6401
2015-11-15,6112
2015-11-16,6112
2015-11-17,6112
2015-11-18,6112
2015-11-19,6112
2015-11-20,6112
2015-11-21,6112
2015-11-22,6112
2015-11-23,6112
2015-11-24,6112
2015-11-25,5850
2015-11-26,5850
2015-11-27,5850
2015-11-28,5850
2015-11-29,5850
2015-11-30,5850
2015-12-01,5850
2015-12-02,5850
2015-12-03,5815
2015-12-04,5815
2015-12-05,5815
2015-12-06,5815
2015-12-07,5815
2015-12-08,5815
2015-12-09,5815
2015-12-10,6005
2015-12-11,6005
2015-12-12,6005
2015-12-13,6005
2015-12-14,6005
2015-12-15,6005
2015-12-16,6005
2015-12-17,6279
2015-12-18,6279
2015-12-19,6279
2015-12-20,6279
2015-12-21,6279
2015-12-22,6279
2015-12-23,6562
2015-12-24,6562
2015-12-25,6562
2015-12-26,6562
2015-12-27,6562
2015-12-28,6562
2015-12-29,6851
2015-12-30,6851
2015-12-31,6851
2016-01-01,6851
2016-01-02,6851
2016-01-03,6851
2016-01-04,7117
2016-01-05,7117
2016-01-06,7117
2016-01-07,7117
2016-01-08,7117
2016-01-09,7117
2016-01-10,6935
2016-01-11,6935
2016-01-12,6935
2016-01-13,6935
2016-01-14,6935
2016-01-15,6911
2016-01-16,6911
2016-01-17,6911
2016-01-18,6911
2016-01-19,6911
2016-01-20,6912
2016-01-21,6912
2016-01-22,6912
2016-01-23,6912
2016-01-24,6912
2016-01-25,6933
2016-01-26,6933
2016-01-27,6933
2016-01-28,6933
2016-01-29,6933
2016-01-30,7126
2016-01-31,7126
2016-02-01,7126
2016-02-02,7126
2016-02-03,7285
2016-02-04,7285
2016-02-05,7285
2016-02-06,7285
2016-02-07,7285
2016-02-08,7285
2016-02-09,7360
2016-02-10,7360
2016-02-11,7360
2016-02-12,7360
2016-02-13,7647
2016-02-14,7647
2016-02-15,7647
2016-02-16,7647
2016-02-17,7647
2016-02-18,7982
2016-02-19,7982
2016-02-20,7982
2016-02-21,7982
2016-02-22,8062
2016-02-23,8062
2016-02-24,8062
2016-02-25,8062
2016-02-26,8062
2016-02-27,8153
2016-02-28,8153
2016-02-29,8153
2016-03-01,8153
2016-03-02,8153
2016-03-03,7932
2016-03-04,7932
2016-03-05,7932
2016-03-06,7932
2016-03-07,7932
2016-03-08,7721
2016-03-09,7721
2016-03-10,7721
2016-03-11,7721
2016-03-12,7719
2016-03-13,7719
2016-03-14,7719
2016-03-15,7719
2016-03-16,7719
2016-03-17,7411
2016-03-18,7411
2016-03-19,7411
2016-03-20,7411
2016-03-21,7411
2016-03-22,7420
2016-03-23,7420
2016-03-24,7420
2016-03-25,7420
2016-03-26,7420
2016-03-27,7608
2016-03-28,7608
2016-03-29,7608
2016-03-30,7608
2016-03-31,7608
2016-04-01,7688
2016-04-02,7688
2016-04-03,7688
2016-04-04,7688
2016-04-05,7688
2016-04-06,7372
2016-04-07,7372
2016-04-08,7372
2016-04-09,7372
2016-04-10,7372
2016-04-11,7534
2016-04-12,7534
2016-04-13,7534
2016-04-14,7534
2016-04-15,7534
2016-04-16,7589
2016-04-17,7589
2016-04-18,7589
2016-04-19,7589
2016-04-20,7676
2016-04-21,7676
2016-04-22,7676
2016-04-23,7676
2016-04-24,7676
2016-04-25,7815
2016-04-26,7815
2016-04-27,7815
2016-04-28,7815
2016-04-29,7815
2016-04-30,7775
2016-05-01,7775
2016-05-02,7775
2016-05-03,7775
2016-05-04,7824
2016-05-05,7824
2016-05-06,7824
2016-05-07,7824
2016-05-08,7824
2016-05-09,7770
2016-05-10,7770
2016-05-11,7770
2016-05-12,7770
2016-05-13,7902
2016-05-14,7902
2016-05-15,7902
2016-05-16,7902
2016-05-17,8236
2016-05-18,8236
2016-05-19,8236
2016-05-22,8409
2016-05-23,8409
2016-05-24,8191
2016-05-25,8191
2016-05-26,8191
2016-05-27,8123
2016-05-28,8123
2016-05-29,8123
2016-05-30,8123
2016-05-31,7955
2016-06-01,7955
2016-06-02,7955
2016-06-03,7955
2016-06-04,8044
2016-06-05,8044
2016-06-06,8044
2016-06-07,8044
2016-06-08,7719
2016-06-09,7719
2016-06-10,7719
2016-06-11,7719
2016-06-12,7756
2016-06-13,7756
2016-06-14,7756
2016-06-15,7756
2016-06-16,7711
2016-06-17,7711
2016-06-18,7711
2016-06-19,7787
2016-06-20,7787
2016-06-21,7787
2016-06-22,7782
2016-06-23,7782
2016-06-24,7782
2016-06-25,7782
2016-06-26,7646
2016-06-27,7646
2016-06-28,7646
2016-06-29,7646
2016-06-30,7538
2016-07-01,7538
2016-07-02,7538
2016-07-03,7538
2016-07-04,7375
2016-07-05,7375
2016-07-06,7375
2016-07-07,7375
2016-07-08,7448
2016-07-09,7448
2016-07-10,7448
2016-07-11,7448
2016-07-12,7374
2016-07-13,7374
2016-07-14,7374
2016-07-15,7374
2016-07-16,7429
2016-07-17,7429
2016-07-18,7429
2016-07-23,7444
2016-07-24,7444
2016-07-25,7415
2016-07-26,7415
2016-07-27,7415
2016-07-28,7415
2016-07-29,7422
2016-07-30,7422
2016-07-31,7422
2016-08-01,7422
2016-08-02,7327
2016-08-03,7327
2016-08-04,7327
2016-08-05,7327
2016-08-06,7327
2016-08-07,7229
2016-08-08,7229
2016-08-09,7229
2016-08-10,7229
2016-08-11,7306
2016-08-12,7306
2016-08-13,7306
2016-08-14,7306
2016-08-15,7306
2016-08-16,7372
2016-08-17,7372
2016-08-18,7372
2016-08-19,7372
2016-08-20,7463
2016-08-21,7463
2016-08-22,7463
2016-08-23,7463
2016-08-24,7609
2016-08-25,7609
2016-08-26,7609
2016-08-28,7609
2016-08-31,7633
2016-09-01,7633
2016-09-02,7633
2016-09-03,7616
2016-09-04,7616
2016-09-05,7616
2016-09-06,7616
2016-09-07,7623
2016-09-08,7623
2016-09-09,7623
2016-09-10,7623
2016-09-11,7623
2016-09-12,7295
2016-09-13,7295
2016-09-14,7295
2016-09-15,7295
2016-09-16,7295
2016-09-17,7310
2016-09-18,7310
2016-09-19,7310
2016-09-20,7310
2016-09-21,7455
2016-09-22,7455
2016-09-23,7455
2016-09-24,7455
2016-09-25,7452
2016-09-26,7452
2016-09-27,7452
2016-09-28,7452
2016-09-29,7727
2016-09-30,7727
2016-10-01,7727
2016-10-02,7727
2016-10-03,7831
2016-10-04,7831
2016-10-05,7831
2016-10-06,7831
2016-10-07,7739
2016-10-08,7739
2016-10-09,7739
2016-10-10,7622
2016-10-11,7622
2016-10-12,7622
2016-10-13,7700
2016-10-14,7700
2016-10-15,7700
2016-10-16,7841
2016-10-17,7841
2016-10-18,7841
2016-10-19,7913
2016-10-20,7913
2016-10-21,7913
2016-10-22,7913
2016-10-23,7836
2016-10-24,7836
2016-10-25,7836
2016-10-26,7760
2016-10-27,7760
2016-10-28,7760
2016-10-29,7760
2016-10-30,7596
2016-10-31,7596
2016-11-01,7596
2016-11-02,7540
2016-11-03,7540
2016-11-04,7540
2016-11-05,7540
2016-11-06,7686
2016-11-07,7686
2016-11-08,7686
2016-11-09,7656
2016-11-10,7656
2016-11-11,7656
2016-11-12,7331
2016-11-13,7331
2016-11-14,7331
2016-11-15,7331
2016-12-07,7200
2016-12-08,7280
2016-12-09,7280
2016-12-10,7280
2016-12-11,7384
2016-12-12,7384
2016-12-13,7384
2016-12-14,7313
2016-12-15,7313
2016-12-16,7313
2016-12-17,7270
2016-12-18,7270
2016-12-19,7270
2016-12-20,7182
2016-12-21,7182
2016-12-22,7182
2016-12-23,7088
2016-12-24,7088
2016-12-25,7088
2016-12-26,6951
2016-12-27,6951
2016-12-28,6941
2016-12-29,6941
2016-12-30,6941
2016-12-31,6927
2017-01-01,6927
2017-01-02,6959
2017-01-03,6959
2017-01-04,7089
2017-01-05,7089
2017-01-06,6879
2017-01-07,6860
2017-01-08,6860
2017-01-09,6910
2017-01-10,6910
2017-01-11,7044
2017-01-12,7084
2017-01-13,7084
2017-01-14,7215
2017-01-15,7264
2017-01-16,7264
2017-01-17,7349
2017-01-18,7349
2017-01-19,7099
2017-01-20,7099
2017-01-21,7001
2017-01-22,7001
2017-01-23,6730
2017-01-27,6388
2017-01-28,6388
2017-01-29,6185
2017-01-30,6185
2017-01-31,6051
2017-02-01,5959
2017-02-02,5959
2017-02-03,5940
2017-02-04,5940
2017-02-05,5786
2017-02-06,5786
2017-02-07,5856
2017-02-08,5694
2017-02-09,5694
2017-02-10,5703
2017-02-11,5703
2017-02-12,5672
2017-02-13,5672
2017-02-14,5677
2017-02-15,5677
2017-02-16,5666
2017-02-18,5660
2017-02-19,5437
2017-02-20,5437
2017-02-21,5280
2017-02-22,5280
2017-02-23,5083
2017-02-24,5083
2017-02-25,4880
2017-02-26,4880
2017-02-27,4750
2017-02-28,4750
2017-03-01,4750
2017-03-02,4870
2017-03-03,4870
2017-03-04,4675
2017-03-05,4675
2017-03-06,4663
2017-03-07,4663
2017-03-08,4832
2017-03-09,4832
2017-03-10,4935
2017-03-11,4935
2017-03-12,4871
2017-03-13,4804
2017-03-14,4804
2017-03-15,4877
2017-03-16,4877
2017-03-17,5084
2017-03-18,5084
2017-03-19,4952
2017-03-20,4952
2017-03-21,4755
2017-03-22,4755
2017-03-23,4752
2017-03-24,4752
2017-03-25,4860
2017-03-26,4860
2017-03-27,4934
2017-03-28,4934
2017-03-29,5011
2017-03-30,5011
2017-03-31,4955
2017-04-01,4955
2017-04-02,4790
2017-04-03,4778
2017-04-04,4778
2017-04-12,4786
2017-04-13,4754
2017-04-14,4754
2017-04-15,4800
2017-04-16,4800
2017-04-17,4799
2017-04-18,4799
2017-04-19,4888
2017-04-20,4888
2017-04-21,5014
2017-04-22,5014
2017-04-23,4967
2017-04-24,4967
2017-04-25,4822
2017-04-26,4822
2017-04-27,4850
2017-04-28,4850
2017-04-29,4824
2017-04-30,4824
2017-05-01,4847
2017-05-02,4847
2017-05-03,4835
2017-05-04,4888
2017-05-05,4709
2017-05-06,4709
2017-05-07,4766
2017-05-08,4766
2017-05-09,4839
2017-05-10,4839
2017-05-11,4869
2017-05-12,4905
2017-05-13,4866
2017-05-14,4866
2017-05-15,4798
2017-05-16,4735
2017-05-17,4735
2017-05-18,4703
2017-05-19,4703
2017-05-20,4689
2017-05-21,4689
2017-05-22,4656
2017-05-23,4656
2017-05-24,4654
2017-05-25,4654
2017-05-26,4678
2017-05-27,4637
2017-05-28,4637
2017-05-29,4544
2017-05-30,4544
2017-05-31,4501
2017-06-01,4523
2017-06-02,4449
2017-06-03,4449
2017-06-04,4467
2017-06-05,4467
2017-06-06,4483
2017-06-07,4483
2017-06-08,4483
2017-06-09,4483
2017-06-10,4497
2017-06-11,4512
2017-06-12,4512
2017-06-13,4494
2017-06-14,4457
2017-06-15,4457
2017-06-16,4331
2017-06-17,4331
2017-06-18,4263
2017-06-19,4263
2017-06-20,4257
2017-06-21,4257
2017-06-22,4348
2017-06-23,4348
2017-06-24,4392
2017-06-25,4392
2017-06-26,4491
2017-06-27,4531
2017-06-28,4531
2017-06-29,4538
2017-06-30,4538
2017-07-01,4478
2017-07-02,4478
2017-07-03,4407
2017-07-04,4407
2017-07-05,4385
2017-07-06,4397
2017-07-07,4397
2017-07-08,4442
2017-07-13,4855
2017-07-14,4949
2017-07-15,4949
2017-07-16,4991
2017-07-17,5174
2017-07-18,5174
2017-07-19,5165
2017-07-20,5254
2017-07-21,5254
2017-07-22,5322
2017-07-23,5366
2017-07-24,5366
2017-07-25,5509
2017-07-26,5709
2017-07-27,5942
2017-07-28,5942
2017-07-29,6161
2017-07-30,6009
2017-07-31,6009
2017-08-01,6063
2017-08-02,6164
2017-08-03,6164
2017-08-04,6340
2017-08-05,6605
2017-08-06,6605
2017-08-09,7130
2017-08-10,7237
2017-08-11,7237
2017-08-12,7356
2017-08-13,7356
2017-08-14,7227
2017-08-15,7294
2017-08-16,7294
2017-08-17,7378
2017-08-18,7378
2017-08-19,7138
2017-08-20,7085
2017-08-21,7085
2017-08-22,7129
2017-08-23,7129
2017-08-24,7197
2017-08-25,7197
2017-08-26,7185
2017-08-27,7185
2017-08-28,7134
2017-08-29,7134
2017-08-30,7186
2017-08-31,7186
2017-09-01,7240
2017-09-02,7361
2017-09-03,7361
2017-09-04,7503
2017-09-05,7463
2017-09-06,7463
2017-09-07,7547
2017-09-08,7547
2017-09-09,7527
2017-09-10,7309
2017-09-11,7292
2017-09-12,7292
2017-09-13,7389
2017-09-14,7389
2017-09-15,7389
2017-09-16,7381
2017-09-17,7391
2017-09-18,7445
2017-09-19,7445
2017-09-20,7460
2017-09-21,7460
2017-09-22,7483
2017-09-23,7483
2017-09-24,7506
2017-09-25,7453
2017-09-26,7298
2017-09-27,7298
2017-09-28,7273
2017-09-29,7239
2017-09-30,7239
2017-10-01,6998
2017-10-02,7061
2017-10-03,7061
2017-10-04,6999
2017-10-05,7042
2017-10-06,6966
2017-10-07,6891
2017-10-08,6876
2017-10-09,6975
2017-10-10,6927
2017-10-11,6927
2017-10-12,7015
2017-10-13,6994
2017-10-14,6914
2017-10-15,6914
2017-10-16,6898
2017-10-17,6898
2017-10-18,6876
2017-10-19,6876
2017-10-20,6886
2017-10-21,6908
2017-10-22,6910
2017-10-23,6910
2017-10-24,7036
2017-10-25,7115
2017-10-26,7208
2017-10-27,7211
2017-10-28,7211
2017-10-29,7390
2017-10-30,7472
2017-10-31,7482
2017-11-01,7482
2017-11-02,7445
2017-11-03,7445
2017-11-04,7260
2017-11-05,7124
2017-11-06,7123
2017-11-07,7123
2017-11-08,7194
2017-11-09,7221
2017-11-10,7221
2017-11-11,7213
2017-11-12,7216
2017-11-13,7223
2017-11-14,7223
2017-11-15,7212
2017-11-16,7271
2017-11-17,7313
2017-11-18,7313
2017-11-19,7334
2017-11-20,7344
2017-11-21,7387
2017-11-22,7387
2017-11-23,7463
2017-11-24,7463
2017-11-25,7472
2017-11-26,7609
2017-11-27,7609
2017-11-28,7732
2017-11-29,7856
2017-11-30,7856
2017-12-01,8092
2017-12-02,8092
2017-12-03,8425
2017-12-04,8425
2017-12-05,8781
2017-12-06,8602
2017-12-07,8691
2017-12-08,8691
2017-12-09,8609
2017-12-10,8446
2017-12-11,8488
2017-12-12,8488
2017-12-13,8263
2017-12-14,8263
2017-12-15,7994
2017-12-16,7994
2017-12-17,7901
2017-12-18,7884
2017-12-19,7884
2017-12-20,8069
2017-12-21,7907
2017-12-22,7965
2017-12-23,8092
2017-12-24,8092
2017-12-25,8140
2017-12-26,8128
2017-12-27,8180
2017-12-28,8180
2017-12-29,8157
2017-12-30,8188
2017-12-31,8188
2018-01-01,8232
2018-01-02,8361
2018-01-03,8333
2018-01-04,8228
2018-01-05,8439
2018-01-06,8802
2018-01-07,8879
2018-01-08,9211
2018-01-09,9658
2018-01-10,9658
2018-01-11,9893
2018-01-12,10256
2018-01-13,10517
2018-01-14,10927
2018-01-15,10830
2018-01-16,11059
2018-01-17,10908
2018-01-18,10634
2018-01-19,10634
2018-01-20,10127
2018-01-21,9764
2018-01-22,9534
2018-01-23,9513
2018-01-25,9756
2018-01-26,9900
2018-01-27,10000
2018-01-28,10030
2018-01-29,10106
2018-01-30,10155
2018-01-31,10213
2018-02-01,10291
2018-02-02,10250
2018-02-03,10252
2018-02-04,10188
2018-02-05,10184
2018-02-06,10198
2018-02-07,10187
2018-02-08,10187
2018-02-09,10246
2018-02-10,10246
2018-02-11,10282
2018-02-12,10309
2018-02-13,10215
2018-02-14,10201
2018-02-15,10261
2018-02-16,10266
2018-02-17,10428
2018-02-18,10562
2018-02-19,10535
2018-02-20,10436
2018-02-21,10278
2018-02-22,10416
2018-02-23,10332
2018-02-24,10389
2018-02-25,10365
2018-02-26,10502
2018-02-27,10675
2018-02-28,10731
2018-03-01,10852
2018-03-02,10902
2018-03-03,11126
2018-03-04,11126
2018-03-05,11313
2018-03-06,11352
2018-03-07,11818
2018-03-08,12135
2018-03-09,12282
2018-03-10,12088
2018-03-11,11618
2018-03-12,11588
2018-03-13,11764
2018-03-14,11953
2018-03-15,12094
2018-03-16,12020
2018-03-17,11938
2018-03-18,11860
2018-03-19,11860
2018-03-20,11710
2018-03-21,11644
2018-03-23,11214
2018-03-24,11068
2018-03-25,10995
2018-03-26,10864
2018-03-27,10992
2018-03-28,11017
2018-03-29,11030
2018-03-30,11076
2018-03-31,11051
2018-04-01,11074
2018-04-02,11127
2018-04-03,11224
2018-04-04,11445
2018-04-05,11445
2018-04-06,11616
2018-04-07,11616
2018-04-08,11743
2018-04-09,11574
2018-04-10,11353
2018-04-11,11479
2018-04-12,11539
2018-04-13,11569
2018-04-14,11633
2018-04-15,11685
2018-04-16,11462
2018-04-17,11313
2018-04-18,11315
2018-04-19,11329
2018-04-20,11354
2018-04-21,11049
2018-04-22,11159
2018-04-23,11244
2018-04-24,11259
2018-04-25,11254
2018-04-26,11254
2018-04-27,11370
2018-04-28,11445
2018-04-29,11567
2018-04-30,11696
2018-05-01,11721
2018-05-03,11630
2018-05-04,11544
2018-05-05,11675
2018-05-06,11675
2018-05-07,11759
2018-05-08,11872
2018-05-09,11887
2018-05-10,11661
2018-05-11,11564
2018-05-12,11167
2018-05-13,11167
2018-05-14,11247
2018-05-15,11537
2018-05-16,11580
2018-05-17,11659
2018-05-18,11662
2018-05-19,11723
2018-05-20,11710
2018-05-21,11679
2018-05-22,11679
2018-05-23,11664
2018-05-24,11693
2018-05-25,11783
2018-05-26,11863
2018-05-27,11770
2018-05-28,11651
2018-05-29,11453
2018-05-30,11487
2018-05-31,11560
2018-06-01,11583
2018-06-02,11345
2018-06-03,11236
2018-06-04,11283
2018-06-05,11360
2018-06-06,11222
2018-06-07,11222
2018-06-08,10714
2018-06-09,10579
2018-06-10,10058
2018-06-11,9775
2018-06-12,9717
2018-06-13,9567
2018-06-14,9725
2018-06-15,9798
2018-06-16,9881
2018-06-17,10006
2018-06-18,10185
2018-06-19,10194
2018-06-20,10194
2018-06-21,10043
2018-06-22,9952
2018-06-23,9902
2018-06-24,9905
2018-06-25,9801
2018-06-26,9831
2018-06-27,9671
2018-06-28,9763
2018-06-29,9793
2018-06-30,9706
2018-07-01,9620
2018-07-02,9702
2018-07-03,9724
2018-07-04,9758
2018-07-05,9775
2018-07-06,9791
2018-07-07,9804
2018-07-08,9851
2018-07-09,9886
2018-07-10,9901
2018-07-11,9929
2018-07-12,9963
2018-07-13,9986
2018-07-14,10025
2018-07-15,10049
2018-07-16,10115
2018-07-17,10195
2018-07-18,10251
2018-07-19,10307
2018-07-20,10273
2018-07-21,10263
2018-07-22,10340
2018-07-23,10346
2018-07-24,10355
2018-07-25,10375
2018-07-26,10378
2018-07-27,10324
2018-07-28,10315
2018-07-29,10324
2018-07-30,10302
2018-07-31,10331
2018-08-01,10331
2018-08-02,10366
2018-08-03,10337
2018-08-04,10438
2018-08-05,10556
2018-08-06,10624
2018-08-07,10703
2018-08-08,10404
2018-08-09,10278
2018-08-10,10301
2018-08-11,10372
2018-08-12,10400
2018-08-14,10413
2018-08-16,10335
2018-08-17,10313
2018-08-18,10404
2018-08-19,10425
2018-08-20,10496
2018-08-21,10539
2018-08-22,10598
2018-08-23,10479
2018-08-24,10321
2018-08-25,10379
2018-08-26,10399
2018-08-27,10422
2018-08-28,10477
2018-08-29,10557
2018-08-30,10529
2018-08-31,10546
2018-09-01,10653
2018-09-02,10825
2018-09-03,10851
2018-09-04,11005
2018-09-05,11049
2018-09-06,11049
2018-09-07,10966
2018-09-08,10804
2018-09-09,10672
2018-09-10,10695
2018-09-11,10695
2018-09-12,10339
2018-09-13,10193
2018-09-14,10243
2018-09-15,10422
2018-09-16,10542
2018-09-17,10599
2018-09-18,10606
2018-09-19,10630
2018-09-20,10607
2018-09-21,10620
2018-09-22,10684
2018-09-23,11103
2018-09-24,11317
2018-09-25,11609
2018-09-26,11710
2018-09-27,12250
2018-09-28,12525
2018-09-29,12235
2018-09-30,12170
2018-10-01,12130
2018-10-02,12097
2018-10-03,11830
2018-10-04,11936
2018-10-05,11887
2018-10-06,11986
2018-10-07,11893
2018-10-08,11705
2018-10-09,11437
2018-10-10,11469
2018-10-11,11531
2018-10-12,11543
2018-10-13,11640
2018-10-14,11807
2018-10-15,11817
2018-10-16,11870
2018-10-17,11853
2018-10-18,11887
2018-10-19,11850
2018-10-20,11901
2018-10-21,11924
2018-10-22,12001
2018-10-23,12024
2018-10-24,12139
2018-10-25,12179
2018-10-26,12218
2018-10-27,12178
2018-10-28,12202
2018-10-29,12104
2018-10-30,12038
2018-10-31,12021
2018-11-01,11952
2018-11-03,12007
2018-11-04,12281
2018-11-05,12480
2018-11-06,12563
2018-11-07,12616
2018-11-08,12695
2018-11-09,12516
2018-11-10,12246
2018-11-11,11982
2018-11-12,11909
2018-11-13,11573
2018-11-14,11591
2018-11-15,11262
2018-11-16,11220
2018-11-17,11275
2018-11-18,11340
2018-11-19,11318
2018-11-20,11290
2018-11-21,11409
2018-11-22,11407
2018-11-23,11452
2018-11-24,11470
2018-11-25,11512
2018-11-26,11511
2018-11-27,11544
2018-11-28,11567
2018-11-29,11478
2018-12-01,11356
2018-12-02,11293
2018-12-03,11377
2018-12-04,11244
2018-12-05,11197
2018-12-07,11235
2018-12-09,11371
2018-12-10,11392
2018-12-11,11417
2018-12-12,11396
2018-12-13,11345
2018-12-14,11333
2018-12-15,11361
2018-12-16,11416
2018-12-17,11450
2018-12-18,11517
2018-12-19,11544
2018-12-20,11605
2018-12-21,11590
2018-12-22,11464
2018-12-23,11473
2018-12-24,11491
2018-12-25,11378
2018-12-26,11394
2018-12-27,11288
2018-12-28,11187
2018-12-29,11244
2018-12-30,11301
2018-12-31,11363
2019-01-01,11441
2019-01-02,11455
2019-01-03,11427
2019-01-04,11398
2019-01-05,11457
2019-01-06,11501
2019-01-08,11524
2019-01-10,10894
2019-01-11,10499
2019-01-12,9974
2019-01-13,9499
2019-01-14,9117
2019-01-15,8738
2019-01-16,8607
2019-01-17,8720
2019-01-18,8843
2019-01-19,9170
2019-01-20,9498
2019-01-21,9878
2019-01-22,9714
2019-01-23,9612
2019-01-24,9388
2019-01-25,9269
2019-01-26,9057
2019-01-27,9028
2019-01-28,8979
2019-01-29,8802
2019-01-30,8740
2019-01-31,8573
2019-02-01,8447
2019-02-02,8482
2019-02-03,8414
2019-02-04,8473
2019-02-05,8455
2019-02-06,8409
2019-02-07,8350
2019-02-08,8147
2019-02-09,8007
2019-02-10,7889
2019-02-11,7894
2019-02-12,7927
2019-02-13,8031
2019-02-14,8072
2019-02-15,8076
2019-02-16,8014
2019-02-17,7913
2019-02-18,7847
2019-02-19,7806
2019-02-20,7809
2019-02-21,7783
2019-02-22,7706
2019-02-23,7736
2019-02-24,7725
2019-02-25,7613
2019-02-26,7629
2019-02-27,7653
2019-02-28,7692
2019-03-01,7714
2019-03-02,7686
2019-03-03,7616
2019-03-04,7554
2019-03-05,7552
2019-03-06,7522
2019-03-07,7482
2019-03-08,7453
2019-03-09,7428
2019-03-10,7452
2019-03-11,7429
2019-03-12,7416
2019-03-13,7376
2019-03-14,7314
2019-03-15,7220
2019-03-16,7237
2019-03-17,7216
2019-03-18,7224
2019-03-19,7232
2019-03-20,7167
2019-03-21,7170
2019-03-22,7142
2019-03-23,7089
2019-03-24,7057
2019-03-25,7046
