date_obj,Master%20wand price
2016-09-17,7166496
2016-09-18,7166496
2016-09-19,6993257
2016-09-20,6993257
2016-09-21,6993257
2016-09-22,6734958
2016-09-23,6734958
2016-09-24,6734958
2016-09-25,6824966
2016-09-26,6824966
2016-09-27,6824966
2016-09-28,6892733
2016-09-29,6892733
2016-09-30,6892733
2016-10-01,6884087
2016-10-02,6884087
2016-10-03,6884087
2016-10-04,6854239
2016-10-05,6854239
2016-10-06,6854239
2016-10-07,6872726
2016-10-08,6872726
2016-10-09,6839517
2016-10-10,6839517
2016-10-11,6839517
2016-10-12,6694745
2016-10-13,6694745
2016-10-14,6633103
2016-10-15,6633103
2016-10-16,6553690
2016-10-17,6553690
2016-10-18,6483722
2016-10-19,6483722
2016-10-20,6483722
2016-10-21,6628801
2016-10-22,6628801
2016-10-23,6628801
2016-10-24,6538503
2016-10-25,6538503
2016-10-26,6580344
2016-10-27,6580344
2016-10-28,6580344
2016-10-29,6485136
2016-10-30,6485136
2016-10-31,6332501
2016-11-01,6332501
2016-11-02,6332501
2016-11-03,6136253
2016-11-04,6136253
2016-11-05,6011853
2016-11-06,6011853
2016-11-07,5897565
2016-11-08,5897565
2016-11-09,5672242
2016-11-10,5672242
2016-11-11,5654536
2016-11-12,5654536
2016-11-13,5654536
2016-11-14,5588886
2016-12-07,5817215
2016-12-08,6105141
2016-12-09,6105141
2016-12-10,6187597
2016-12-11,6187597
2016-12-12,6203602
2016-12-13,6203602
2016-12-14,6312300
2016-12-15,6312300
2016-12-16,6312300
2016-12-17,6516174
2016-12-18,6516174
2016-12-19,6821786
2016-12-20,6821786
2016-12-21,7154338
2016-12-22,7154338
2016-12-23,7052720
2016-12-24,7052720
2016-12-25,7004802
2016-12-26,7004802
2016-12-27,6982304
2016-12-28,6982304
2016-12-29,6793531
2016-12-30,6793531
2016-12-31,7070119
2017-01-01,7070119
2017-01-02,6937085
2017-01-03,6937085
2017-01-04,6960808
2017-01-05,6861249
2017-01-06,6908228
2017-01-07,6688232
2017-01-08,6688232
2017-01-09,6551785
2017-01-10,6551785
2017-01-11,6547182
2017-01-12,6536475
2017-01-13,6536475
2017-01-14,6209651
2017-01-15,5899168
2017-01-16,5899168
2017-01-17,5604209
2017-01-18,5344087
2017-01-19,5344087
2017-01-20,5076882
2017-01-21,4823037
2017-01-22,4823037
2017-01-27,4158953
2017-01-28,3986888
2017-01-29,3892390
2017-01-30,3892390
2017-01-31,3827695
2017-02-01,3974974
2017-02-02,3974974
2017-02-03,4038965
2017-02-04,4189233
2017-02-05,4189233
2017-02-06,4374742
2017-02-07,4374742
2017-02-08,4469236
2017-02-09,4469236
2017-02-10,4505254
2017-02-11,4656583
2017-02-12,4656583
2017-02-13,4587729
2017-02-14,4630390
2017-02-15,4630390
2017-02-16,4745811
2017-02-18,4909889
2017-02-19,4793105
2017-02-20,4793105
2017-02-21,4838468
2017-02-22,4838468
2017-02-23,4820714
2017-02-24,4820714
2017-02-25,4805893
2017-02-26,4805893
2017-02-27,4913928
2017-02-28,4915367
2017-03-01,4915367
2017-03-02,5051002
2017-03-03,5051002
2017-03-04,5182549
2017-03-05,5182549
2017-03-06,5440899
2017-03-07,5691102
2017-03-08,5691102
2017-03-09,5975658
2017-03-10,6257994
2017-03-11,6310459
2017-03-12,6310459
2017-03-13,6403373
2017-03-14,6573721
2017-03-15,6573721
2017-03-16,6557935
2017-03-17,6557935
2017-03-18,6536343
2017-03-19,6444424
2017-03-20,6444424
2017-03-21,6317632
2017-03-22,6317632
2017-03-23,6602480
2017-03-24,6602480
2017-03-25,6497470
2017-03-26,6497470
2017-03-27,6566389
2017-03-28,6566389
2017-03-29,6863440
2017-03-30,6863440
2017-03-31,7193225
2017-04-01,7193225
2017-04-02,7530572
2017-04-03,7805998
2017-04-04,7805998
2017-04-12,7764371
2017-04-13,7407509
2017-04-14,7407509
2017-04-15,7319980
2017-04-16,7284949
2017-04-17,7512569
2017-04-18,7512569
2017-04-19,7562943
2017-04-20,7562943
2017-04-21,7744427
2017-04-22,7744427
2017-04-23,7632271
2017-04-24,7632271
2017-04-25,7325900
2017-04-26,7325900
2017-04-27,7105799
2017-04-28,7238156
2017-04-29,7283990
2017-04-30,7283990
2017-05-01,7116789
2017-05-02,7026301
2017-05-03,7026301
2017-05-04,6968958
2017-05-05,7128384
2017-05-06,7128384
2017-05-07,6961369
2017-05-08,6695950
2017-05-09,6803024
2017-05-10,6803024
2017-05-11,7045514
2017-05-12,6984580
2017-05-13,6673326
2017-05-14,6673326
2017-05-15,6408776
2017-05-16,6444497
2017-05-17,6444497
2017-05-18,6628702
2017-05-19,6628702
2017-05-20,6839535
2017-05-21,6839535
2017-05-22,6568590
2017-05-23,6424424
2017-05-24,6366705
2017-05-25,6179011
2017-05-26,5905559
2017-05-27,5671772
2017-05-28,5671772
2017-05-29,5643694
2017-05-30,5644304
2017-05-31,5740320
2017-06-01,6019280
2017-06-02,6224368
2017-06-03,6224368
2017-06-06,6918449
2017-06-07,7261431
2017-06-08,7261431
2017-06-09,7041216
2017-06-10,6757827
2017-06-11,6419935
2017-06-12,6110248
2017-06-13,5811803
2017-06-14,5816203
2017-06-15,5816203
2017-06-16,5894650
2017-06-17,6009810
2017-06-18,5972547
2017-06-19,5972547
2017-06-20,5752517
2017-06-21,5684764
2017-06-22,5684764
2017-06-23,5439289
2017-06-24,5300154
2017-06-25,5043820
2017-06-26,4967869
2017-06-27,5194807
2017-06-28,5194807
2017-06-29,5244767
2017-06-30,5287177
2017-07-01,5287177
2017-07-02,5290097
2017-07-03,5043081
2017-07-04,4895094
2017-07-05,4895094
2017-07-06,4906418
2017-07-07,4906418
2017-07-08,4868594
2017-07-13,4498655
2017-07-14,4578801
2017-07-15,4578801
2017-07-16,4736473
2017-07-17,4815266
2017-07-18,4963450
2017-07-19,5027427
2017-07-20,5148725
2017-07-21,5270771
2017-07-22,5253069
2017-07-23,5402227
2017-07-24,5402227
2017-07-25,5564289
2017-07-26,5745764
2017-07-27,5746089
2017-07-28,5685624
2017-07-29,5603211
2017-07-30,5353503
2017-07-31,5353503
2017-08-01,5089078
2017-08-02,5165502
2017-08-03,5199926
2017-08-04,5199926
2017-08-05,5164986
2017-08-06,5164986
2017-08-09,4967204
2017-08-10,5056421
2017-08-11,5029204
2017-08-12,4982218
2017-08-13,4960278
2017-08-14,4900853
2017-08-15,4846653
2017-08-16,4781043
2017-08-17,4801077
2017-08-18,4801077
2017-08-19,4818668
2017-08-20,4844425
2017-08-21,4856150
2017-08-22,4895950
2017-08-23,4887427
2017-08-24,4887427
2017-08-25,4834726
2017-08-26,4781902
2017-08-27,4699511
2017-08-28,4699511
2017-08-29,4653686
2017-08-30,4632645
2017-08-31,4632645
2017-09-01,4666204
2017-09-02,4749245
2017-09-03,4749245
2017-09-04,4880890
2017-09-05,4833634
2017-09-06,4902871
2017-09-07,4849406
2017-09-08,4849406
2017-09-09,4912517
2017-09-10,4903251
2017-09-11,4903251
2017-09-12,4890068
2017-09-13,4928027
2017-09-14,4908704
2017-09-15,4908704
2017-09-16,4849097
2017-09-17,4860076
2017-09-19,4780756
2017-09-20,4634947
2017-09-21,4708990
2017-09-22,4643994
2017-09-23,4643994
2017-09-24,4626628
2017-09-25,4621530
2017-09-26,4621530
2017-09-27,4566387
2017-09-28,4581952
2017-09-29,4757546
2017-09-30,4757546
2017-10-01,4876522
2017-10-02,4731574
2017-10-03,4731574
2017-10-04,4698881
2017-10-05,4680665
2017-10-06,4745231
2017-10-07,4931914
2017-10-08,4931914
2017-10-09,4878456
2017-10-10,4893517
2017-10-11,4893517
2017-10-12,4858186
2017-10-13,4904556
2017-10-14,4859868
2017-10-15,4859868
2017-10-16,4914153
2017-10-17,4914153
2017-10-18,4963667
2017-10-19,4963667
2017-10-20,4942640
2017-10-21,4920010
2017-10-22,4893207
2017-10-23,4893207
2017-10-24,4878101
2017-10-25,4913948
2017-10-26,5040313
2017-10-27,4963318
2017-10-28,4963318
2017-10-29,5065248
2017-10-30,5280027
2017-10-31,5354993
2017-11-02,5471698
2017-11-03,5663126
2017-11-04,5499680
2017-11-05,5402496
2017-11-06,5369181
2017-11-07,5369181
2017-11-08,5304731
2017-11-09,5312187
2017-11-10,5312187
2017-11-11,5203983
2017-11-12,5225168
2017-11-13,5307064
2017-11-14,5307064
2017-11-15,5322869
2017-11-16,5459375
2017-11-17,5397540
2017-11-18,5397540
2017-11-19,5280015
2017-11-20,5234347
2017-11-21,5173895
2017-11-22,5173895
2017-11-23,5155311
2017-11-24,5155311
2017-11-25,5052230
2017-11-26,5196394
2017-11-27,5196394
2017-11-28,5186830
2017-11-29,5186830
2017-11-30,5230830
2017-12-01,5316658
2017-12-02,5316658
2017-12-03,5221348
2017-12-04,5221348
2017-12-05,5132344
2017-12-06,5147938
2017-12-07,5147157
2017-12-08,5147157
2017-12-09,5113787
2017-12-10,5042784
2017-12-11,5054574
2017-12-12,5054574
2017-12-14,5021175
2017-12-15,4921577
2017-12-17,4749886
2017-12-18,4699480
2017-12-19,4699480
2017-12-20,4608838
2017-12-21,4504536
2017-12-22,4463739
2017-12-23,4573480
2017-12-24,4522437
2017-12-25,4638006
2017-12-26,4697062
2017-12-27,4592243
2017-12-28,4546753
2017-12-29,4410894
2017-12-30,4334733
2017-12-31,4343451
2018-01-01,4353489
2018-01-02,4343311
2018-01-03,4400532
2018-01-04,4333193
2018-01-05,4296584
2018-01-06,4267191
2018-01-07,4258313
2018-01-08,4371199
2018-01-09,4337400
2018-01-10,4337400
2018-01-11,4286671
2018-01-12,4197467
2018-01-13,4055182
2018-01-14,3930849
2018-01-15,3934087
2018-01-16,3978083
2018-01-17,3940899
2018-01-18,4042329
2018-01-19,4042329
2018-01-20,4197919
2018-01-21,4338213
2018-01-22,4525302
2018-01-23,4489593
2018-01-25,4465363
2018-01-26,4465763
2018-01-27,4486286
2018-01-28,4535456
2018-01-29,4658498
2018-01-31,4976856
2018-02-01,5181565
2018-02-02,5392798
2018-02-03,5337828
2018-02-04,5155499
2018-02-05,5031978
2018-02-06,4949752
2018-02-07,4949626
2018-02-08,4931770
2018-02-09,4958468
2018-02-10,4900720
2018-02-11,4794845
2018-02-12,4619690
2018-02-13,4644887
2018-02-14,4801683
2018-02-15,4908172
2018-02-16,5002262
2018-02-17,5039101
2018-02-18,5197696
2018-02-19,5318283
2018-02-20,5215466
2018-02-21,5265260
2018-02-22,5523658
2018-02-23,5742839
2018-02-24,5932979
2018-02-25,6049320
2018-02-26,6351747
2018-02-27,6667088
2018-03-01,7107431
2018-03-02,7079950
2018-03-03,6849014
2018-03-04,6657074
2018-03-05,6637029
2018-03-06,6568233
2018-03-07,6309023
2018-03-08,6308134
2018-03-09,6423168
2018-03-10,6571990
2018-03-11,6860133
2018-03-12,6793959
2018-03-13,6754252
2018-03-14,6726887
2018-03-15,6770667
2018-03-16,6805766
2018-03-17,6847196
2018-03-18,6727237
2018-03-19,6703374
2018-03-20,6620331
2018-03-21,6628018
2018-03-23,6855470
2018-03-24,6991119
2018-03-26,6906427
2018-03-27,6779958
2018-03-28,6766007
2018-03-29,6881285
2018-03-30,6855045
2018-03-31,6826282
2018-04-01,7006704
2018-04-02,6931318
2018-04-03,6738460
2018-04-04,6901535
2018-04-05,6920431
2018-04-06,6900543
2018-04-07,6795848
2018-04-08,6795234
2018-04-09,6764879
2018-04-10,6898546
2018-04-11,7122941
2018-04-12,7141312
2018-04-13,7087243
2018-04-14,6929582
2018-04-15,6796819
2018-04-16,6814218
2018-04-17,6819909
2018-04-18,6857556
2018-04-19,6896438
2018-04-20,6901350
2018-04-21,6881145
2018-04-22,6910834
2018-04-23,6866077
2018-04-24,6904086
2018-04-25,6893281
2018-04-26,6864062
2018-04-27,7045065
2018-04-28,6732061
2018-04-29,6717141
2018-04-30,6675740
2018-05-01,6758757
2018-05-04,7084317
2018-05-05,7280919
2018-05-06,7280919
2018-05-07,7337055
2018-05-08,7498092
2018-05-09,7865901
2018-05-10,7962330
2018-05-11,7758046
2018-05-12,7494289
2018-05-13,7352316
2018-05-14,7293349
2018-05-15,7271161
2018-05-16,7218812
2018-05-17,7133609
2018-05-18,7138046
2018-05-19,7153739
2018-05-20,7241197
2018-05-21,7481352
2018-05-22,7593698
2018-05-23,7534093
2018-05-24,7481193
2018-05-25,7483701
2018-05-26,7616673
2018-05-27,7736947
2018-05-28,7941875
2018-05-29,8131527
2018-05-30,8086244
2018-05-31,7911034
2018-06-01,7966279
2018-06-02,7874061
2018-06-03,7859830
2018-06-04,7938591
2018-06-05,7882416
2018-06-06,7774589
2018-06-07,7385859
2018-06-08,7016566
2018-06-09,6666188
2018-06-10,6430167
2018-06-11,6239001
2018-06-12,6027559
2018-06-13,5743932
2018-06-14,5559747
2018-06-15,5834517
2018-06-16,6062982
2018-06-17,6366132
2018-06-18,6554143
2018-06-19,6664525
2018-06-20,6664525
2018-06-21,6576144
2018-06-22,6563610
2018-06-23,6563580
2018-06-24,6549857
2018-06-25,6500706
2018-06-26,6504100
2018-06-27,6451766
2018-06-28,6517018
2018-06-29,6622579
2018-06-30,6921427
2018-07-01,7032234
2018-07-02,7069364
2018-07-03,7295701
2018-07-04,7258357
2018-07-05,7175161
2018-07-06,6886308
2018-07-07,6760679
2018-07-08,6730933
2018-07-09,6708742
2018-07-10,6679335
2018-07-11,6575437
2018-07-12,6521900
2018-07-13,6484521
2018-07-14,6422832
2018-07-15,6388496
2018-07-16,6353145
2018-07-17,6424504
2018-07-18,6744667
2018-07-19,6976350
2018-07-20,7319548
2018-07-21,7350288
2018-07-22,7169553
2018-07-23,7107367
2018-07-24,7138562
2018-07-25,7164650
2018-07-26,7242521
2018-07-27,6996827
2018-07-28,7114798
2018-07-29,7076639
2018-07-30,6971065
2018-07-31,6994230
2018-08-01,7026736
2018-08-02,6851951
2018-08-03,6784280
2018-08-04,6587063
2018-08-05,6512090
2018-08-06,6475043
2018-08-07,6560149
2018-08-08,6481403
2018-08-09,6487066
2018-08-10,6442030
2018-08-11,6491027
2018-08-12,6466045
2018-08-14,6206393
2018-08-16,5996256
2018-08-17,5759418
2018-08-18,5786565
2018-08-19,5924814
2018-08-20,6011147
2018-08-21,6070163
2018-08-22,6177976
2018-08-23,6365817
2018-08-24,6213768
2018-08-25,6183966
2018-08-26,6162946
2018-08-27,6159074
2018-08-28,6216867
2018-08-29,6253402
2018-08-30,6241671
2018-08-31,6337751
2018-09-01,6399432
2018-09-02,6427524
2018-09-03,6441586
2018-09-04,6324733
2018-09-05,6131080
2018-09-06,6131080
2018-09-07,5890517
2018-09-08,5836916
2018-09-09,5879651
2018-09-10,5895310
2018-09-11,5888844
2018-09-12,5799501
2018-09-13,5759348
2018-09-14,5769456
2018-09-15,5743223
2018-09-16,5732711
2018-09-17,5713108
2018-09-18,5714831
2018-09-19,5740902
2018-09-20,5747221
2018-09-21,5750050
2018-09-22,5801166
2018-09-23,5797573
2018-09-24,5807144
2018-09-25,5916453
2018-09-26,5881827
2018-09-27,5870448
2018-09-28,5912017
2018-09-29,5759825
2018-09-30,5729375
2018-10-02,5720881
2018-10-03,5687198
2018-10-04,5679612
2018-10-05,5669328
2018-10-06,5645555
2018-10-07,5625034
2018-10-08,5626148
2018-10-09,5679214
2018-10-10,5643318
2018-10-11,5621502
2018-10-12,5607515
2018-10-13,5569060
2018-10-14,5501378
2018-10-15,5469573
2018-10-16,5458910
2018-10-17,5436736
2018-10-18,5423889
2018-10-19,5329238
2018-10-20,5320695
2018-10-21,5368953
2018-10-22,5489396
2018-10-23,5407082
2018-10-24,5337631
2018-10-25,5246528
2018-10-26,5160748
2018-10-27,5133422
2018-10-28,5159345
2018-10-29,5186711
2018-10-30,5152489
2018-10-31,5135231
2018-11-01,5173399
2018-11-03,5244956
2018-11-04,5351239
2018-11-05,5336129
2018-11-06,5375759
2018-11-07,5422832
2018-11-08,5483780
2018-11-09,5456751
2018-11-10,5648611
2018-11-11,5600230
2018-11-12,5634543
2018-11-13,5652293
2018-11-14,5821677
2018-11-15,5989665
2018-11-16,5960052
2018-11-17,6166906
2018-11-18,6170317
2018-11-19,6177468
2018-11-20,6208830
2018-11-21,6237395
2018-11-22,6134474
2018-11-23,6069664
2018-11-24,5929600
2018-11-25,5836164
2018-11-26,5791665
2018-11-27,5763946
