date_obj,Jungle%20camo%20top price
2016-02-27,7885
2016-02-28,7885
2016-02-29,7885
2016-03-01,7885
2016-03-02,7885
2016-03-03,7885
2016-03-04,7885
2016-03-05,7885
2016-03-06,7885
2016-03-07,7885
2016-03-08,7885
2016-03-09,7885
2016-03-10,7885
2016-03-11,7885
2016-03-12,7885
2016-03-13,7885
2016-03-14,7885
2016-03-15,7885
2016-03-16,7885
2016-03-17,7754
2016-03-18,7754
2016-03-19,7754
2016-03-20,7754
2016-03-21,7754
2016-03-22,7754
2016-03-23,7754
2016-03-24,7754
2016-03-25,7754
2016-03-26,7754
2016-03-27,7754
2016-03-28,7754
2016-03-29,7754
2016-03-30,7754
2016-03-31,7754
2016-04-01,7754
2016-04-02,7754
2016-04-03,7754
2016-04-04,7754
2016-04-05,7754
2016-04-06,7754
2016-04-07,7754
2016-04-08,7892
2016-04-09,7892
2016-04-10,7892
2016-04-11,7892
2016-04-12,7892
2016-04-13,7892
2016-04-14,7892
2016-04-15,7892
2016-04-16,7892
2016-04-17,7892
2016-04-18,7892
2016-04-19,7892
2016-04-20,7892
2016-04-21,7892
2016-04-22,7892
2016-04-23,7892
2016-04-24,7892
2016-04-25,7892
2016-04-26,7892
2016-04-27,7879
2016-04-28,7879
2016-04-29,7879
2016-04-30,7879
2016-05-01,7879
2016-05-02,7879
2016-05-03,7879
2016-05-04,7879
2016-05-05,7879
2016-05-06,7879
2016-05-07,7879
2016-05-08,7879
2016-05-09,7879
2016-05-10,7879
2016-05-11,7879
2016-05-12,7879
2016-05-13,7879
2016-05-14,7879
2016-05-15,7879
2016-05-16,7879
2016-05-17,7879
2016-05-18,7765
2016-05-19,7765
2016-05-22,7765
2016-05-23,7765
2016-05-24,7765
2016-05-25,7765
2016-05-26,7765
2016-05-27,7765
2016-05-28,7765
2016-05-29,7765
2016-05-30,7765
2016-05-31,7765
2016-06-01,7765
2016-06-02,7765
2016-06-03,7765
2016-06-04,7765
2016-06-05,7765
2016-06-06,7765
2016-06-07,7765
2016-06-08,7765
2016-06-09,7765
2016-06-10,7765
2016-06-11,7498
2016-06-12,7498
2016-06-13,7498
2016-06-14,7498
2016-06-15,7498
2016-06-16,7498
2016-06-17,7498
2016-06-18,7498
2016-06-19,7498
2016-06-20,7498
2016-06-21,7498
2016-06-22,7498
2016-06-23,7498
2016-06-24,7498
2016-06-25,7498
2016-06-26,7498
2016-06-27,7498
2016-06-28,7498
2016-06-29,7498
2016-06-30,7498
2016-07-01,7498
2016-07-02,7498
2016-07-03,7642
2016-07-04,7642
2016-07-05,7642
2016-07-06,7642
2016-07-07,7642
2016-07-08,7642
2016-07-09,7642
2016-07-10,7642
2016-07-11,7642
2016-07-12,7642
2016-07-13,7642
2016-07-14,7642
2016-07-15,7642
2016-07-16,7642
2016-07-17,7642
2016-07-18,7642
2016-07-23,7642
2016-07-24,7642
2016-07-25,7642
2016-07-26,7642
2016-07-27,7281
2016-07-28,7281
2016-07-29,7281
2016-07-30,7281
2016-07-31,7281
2016-08-01,7281
2016-08-02,7281
2016-08-03,7281
2016-08-04,7281
2016-08-05,7281
2016-08-06,7281
2016-08-07,7281
2016-08-08,7281
2016-08-09,7281
2016-08-10,7281
2016-08-11,7281
2016-08-12,7281
2016-08-13,7281
2016-08-14,7281
2016-08-15,7281
2016-08-16,7281
2016-08-17,7281
2016-08-18,7281
2016-08-19,7281
2016-08-20,7281
2016-08-21,7281
2016-08-22,7108
2016-08-23,7108
2016-08-24,7108
2016-08-25,7108
2016-08-26,7108
2016-08-28,7108
2016-08-31,7108
2016-09-01,7108
2016-09-02,7108
2016-09-03,7108
2016-09-04,7108
2016-09-05,7108
2016-09-06,7108
2016-09-07,7108
2016-09-08,7108
2016-09-09,7108
2016-09-10,7108
2016-09-11,7108
2016-09-12,7108
2016-09-13,7108
2016-09-14,7108
2016-09-15,7108
2016-09-16,7108
2016-09-17,7108
2016-09-18,6761
2016-09-19,6761
2016-09-20,6761
2016-09-21,6761
2016-09-22,6761
2016-09-23,6761
2016-09-24,6761
2016-09-25,6761
2016-09-26,6761
2016-09-27,6761
2016-09-28,6761
2016-09-29,6761
2016-09-30,6761
2016-10-01,6761
2016-10-02,6761
2016-10-03,6761
2016-10-04,6761
2016-10-05,6761
2016-10-06,6761
2016-10-07,6761
2016-10-08,6761
2016-10-09,6761
2016-10-10,6761
2016-10-11,6761
2016-10-12,6761
2016-10-13,6761
2016-10-14,6761
2016-10-15,6442
2016-10-16,6442
2016-10-17,6442
2016-10-18,6442
2016-10-19,6442
2016-10-20,6442
2016-10-21,6442
2016-10-22,6442
2016-10-23,6442
2016-10-24,6442
2016-10-25,6442
2016-10-26,6442
2016-10-27,6442
2016-10-28,6442
2016-10-29,6442
2016-10-30,6442
2016-10-31,6442
2016-11-01,6442
2016-11-02,6442
2016-11-03,6442
2016-11-04,6442
2016-11-05,6442
2016-11-06,6442
2016-11-07,6442
2016-11-08,6442
2016-11-09,6442
2016-11-10,6398
2016-11-11,6398
2016-11-12,6398
2016-11-13,6398
2016-11-14,6398
2016-12-07,6306
2016-12-08,6306
2016-12-09,6306
2016-12-10,6306
2016-12-11,6306
2016-12-12,6306
2016-12-13,6306
2016-12-14,6306
2016-12-15,6306
2016-12-16,6306
2016-12-17,6306
2016-12-18,6306
2016-12-19,6306
2016-12-20,6306
2016-12-21,6306
2016-12-22,6306
2016-12-23,6306
2016-12-24,6306
2016-12-25,6306
2016-12-26,6306
2016-12-27,6306
2016-12-28,6306
2016-12-29,6306
2016-12-30,6198
2016-12-31,6198
2017-01-01,6198
2017-01-02,6198
2017-01-03,6198
2017-01-04,6198
2017-01-05,6198
2017-01-06,6198
2017-01-07,6198
2017-01-08,6198
2017-01-09,6198
2017-01-10,6198
2017-01-11,6198
2017-01-12,6198
2017-01-13,6198
2017-01-14,6198
2017-01-15,6198
2017-01-16,6198
2017-01-17,6198
2017-01-18,6198
2017-01-19,6198
2017-01-20,6198
2017-01-21,6183
2017-01-22,6183
2017-01-27,6183
2017-01-28,6183
2017-01-29,6183
2017-01-30,6183
2017-01-31,6183
2017-02-01,6183
2017-02-02,6183
2017-02-03,6183
2017-02-04,6183
2017-02-05,6295
2017-02-06,6295
2017-02-07,6295
2017-02-08,6295
2017-02-09,6295
2017-02-10,6295
2017-02-11,6295
2017-02-12,6295
2017-02-13,6295
2017-02-14,6295
2017-02-15,6295
2017-02-16,6295
2017-02-18,6295
2017-02-19,6295
2017-02-20,6295
2017-02-21,6295
2017-02-22,6295
2017-02-23,6380
2017-02-24,6380
2017-02-25,6380
2017-02-26,6380
2017-02-27,6380
2017-02-28,6380
2017-03-01,6380
2017-03-02,6380
2017-03-03,6380
2017-03-04,6380
2017-03-05,6380
2017-03-06,6380
2017-03-07,6380
2017-03-08,6380
2017-03-09,6380
2017-03-10,6380
2017-03-11,6380
2017-03-12,6380
2017-03-13,6414
2017-03-14,6414
2017-03-15,6414
2017-03-16,6414
2017-03-17,6414
2017-03-18,6414
2017-03-19,6414
2017-03-20,6414
2017-03-21,6414
2017-03-22,6414
2017-03-23,6414
2017-03-24,6414
2017-03-25,6414
2017-03-26,6414
2017-03-27,6414
2017-03-28,6414
2017-03-29,6414
2017-03-30,6541
2017-03-31,6541
2017-04-01,6541
2017-04-02,6541
2017-04-03,6541
2017-04-04,6541
2017-04-12,6541
2017-04-13,6541
2017-04-14,6541
2017-04-15,6541
2017-04-16,6854
2017-04-17,6854
2017-04-18,6854
2017-04-19,6854
2017-04-20,6854
2017-04-21,6854
2017-04-22,6854
2017-04-23,6854
2017-04-24,6854
2017-04-25,6854
2017-04-26,6854
2017-04-27,6854
2017-04-28,6854
2017-04-29,6854
2017-04-30,6854
2017-05-01,6854
2017-05-02,7163
2017-05-03,7163
2017-05-04,7163
2017-05-05,7163
2017-05-06,7163
2017-05-07,7163
2017-05-08,7163
2017-05-09,7163
2017-05-10,7163
2017-05-11,7163
2017-05-12,7163
2017-05-13,7163
2017-05-14,7163
2017-05-15,7163
2017-05-16,7163
2017-05-17,7163
2017-05-18,7304
2017-05-19,7304
2017-05-20,7304
2017-05-21,7304
2017-05-22,7304
2017-05-23,7304
2017-05-24,7304
2017-05-25,7304
2017-05-26,7304
2017-05-27,7304
2017-05-28,7304
2017-05-29,7304
2017-05-30,7304
2017-05-31,7304
2017-06-01,7304
2017-06-02,7304
2017-06-03,7304
2017-06-04,7351
2017-06-06,7351
2017-06-07,7351
2017-06-08,7351
2017-06-09,7351
2017-06-10,7351
2017-06-11,7351
2017-06-12,7351
2017-06-13,7351
2017-06-14,7351
2017-06-15,7351
2017-06-16,7351
2017-06-17,7351
2017-06-18,7351
2017-06-19,7351
2017-06-20,7015
2017-06-21,7015
2017-06-22,7015
2017-06-23,7015
2017-06-24,7015
2017-06-25,7015
2017-06-26,7015
2017-06-27,7015
2017-06-28,7015
2017-06-29,7015
2017-06-30,7015
2017-07-01,7015
2017-07-02,7015
2017-07-03,7015
2017-07-04,7015
2017-07-05,7015
2017-07-06,7015
2017-07-07,7015
2017-07-08,7015
2017-07-13,7192
2017-07-14,7192
2017-07-15,7192
2017-07-16,7192
2017-07-17,7192
2017-07-18,7192
2017-07-19,7192
2017-07-20,7192
2017-07-21,7192
2017-07-22,7192
2017-07-23,7192
2017-07-24,7192
2017-07-25,7232
2017-07-26,7232
2017-07-27,7232
2017-07-28,7232
2017-07-29,7232
2017-07-30,7232
2017-07-31,7232
2017-08-01,7232
2017-08-02,7232
2017-08-03,7232
2017-08-04,7232
2017-08-05,7232
2017-08-06,7232
2017-08-09,7232
2017-08-10,7232
2017-08-11,7107
2017-08-12,7107
2017-08-13,7107
2017-08-14,7107
2017-08-15,7107
2017-08-17,7107
2017-08-18,7107
2017-08-19,7107
2017-08-20,7107
2017-08-21,7107
2017-08-22,7107
2017-08-23,7107
2017-08-24,7107
2017-08-25,7107
2017-08-26,7107
2017-08-27,7107
2017-08-28,6805
2017-08-29,6805
2017-08-30,6805
2017-08-31,6805
2017-09-01,6805
2017-09-02,6805
2017-09-03,6805
2017-09-04,6805
2017-09-05,6805
2017-09-06,6805
2017-09-07,6805
2017-09-08,6805
2017-09-09,6805
2017-09-10,6805
2017-09-11,6805
2017-09-12,6805
2017-09-13,6715
2017-09-14,6715
2017-09-15,6715
2017-09-16,6715
2017-09-17,6715
2017-09-19,6715
2017-09-20,6715
2017-09-21,6715
2017-09-22,6715
2017-09-23,6715
2017-09-24,6715
2017-09-25,6715
2017-09-26,6715
2017-09-27,6715
2017-09-28,6715
2017-09-29,6715
2017-09-30,6715
2017-10-01,6395
2017-10-02,6395
2017-10-03,6395
2017-10-04,6395
2017-10-05,6395
2017-10-06,6395
2017-10-07,6395
2017-10-08,6395
2017-10-09,6395
2017-10-10,6395
2017-10-11,6395
2017-10-12,6395
2017-10-13,6395
2017-10-14,6395
2017-10-15,6395
2017-10-16,6395
2017-10-17,6395
2017-10-18,6395
2017-10-19,6626
2017-10-20,6626
2017-10-21,6626
2017-10-22,6626
2017-10-23,6626
2017-10-24,6626
2017-10-25,6626
2017-10-26,6626
2017-10-27,6626
2017-10-28,6626
2017-10-29,6626
2017-10-30,6626
2017-10-31,6626
2017-11-01,6626
2017-11-02,6626
2017-11-03,6626
2017-11-04,6626
2017-11-05,6626
2017-11-06,6626
2017-11-07,6626
2017-11-08,6626
2017-11-09,6626
2017-11-10,6626
2017-11-11,6626
2017-11-12,6920
2017-11-13,6920
2017-11-14,6920
2017-11-15,6920
2017-11-16,6920
2017-11-17,6920
2017-11-18,6920
2017-11-19,6920
2017-11-20,6920
2017-11-21,6920
2017-11-22,6920
2017-11-23,6920
2017-11-24,6920
2017-11-25,6920
2017-11-26,6920
2017-11-27,6920
2017-11-28,6920
2017-11-29,6920
2017-11-30,6920
2017-12-01,6920
2017-12-02,6920
2017-12-03,7007
2017-12-04,7007
2017-12-05,7007
2017-12-06,7007
2017-12-07,7007
2017-12-08,7007
2017-12-09,7007
2017-12-10,7007
2017-12-11,7007
2017-12-12,7007
2017-12-14,7007
2017-12-15,7007
2017-12-16,7007
2017-12-17,7007
2017-12-18,7007
2017-12-19,7007
2017-12-20,7007
2017-12-21,7007
2017-12-22,7007
2017-12-23,7007
2017-12-24,7007
2017-12-25,7007
2017-12-26,7007
2017-12-27,6927
2017-12-28,6927
2017-12-29,6927
2017-12-30,6927
2017-12-31,6927
2018-01-01,6927
2018-01-02,6927
2018-01-03,6927
2018-01-04,6927
2018-01-05,6927
2018-01-06,6927
2018-01-07,6927
2018-01-08,6927
2018-01-09,6927
2018-01-10,6927
2018-01-11,6927
2018-01-12,6927
2018-01-13,6927
2018-01-14,6927
2018-01-15,6927
2018-01-16,7010
2018-01-17,7010
2018-01-18,7010
2018-01-19,7010
2018-01-20,7010
2018-01-21,7010
2018-01-22,7010
2018-01-23,7010
2018-01-25,7140
2018-01-26,7140
2018-01-27,7140
2018-01-28,7140
2018-01-29,7140
2018-01-30,7140
2018-01-31,7140
2018-02-01,7140
2018-02-02,7140
2018-02-03,7140
2018-02-04,7144
2018-02-05,7144
2018-02-06,7144
2018-02-07,7144
2018-02-08,7144
2018-02-09,7144
2018-02-10,7144
2018-02-11,7144
2018-02-12,7182
2018-02-13,7182
2018-02-14,7182
2018-02-15,7182
2018-02-16,7182
2018-02-17,7182
2018-02-18,7182
2018-02-19,7182
2018-02-20,7182
2018-02-21,7149
2018-02-22,7149
2018-02-23,7149
2018-02-24,7149
2018-02-25,7149
2018-02-26,7149
2018-02-27,7149
2018-02-28,7149
2018-03-01,7149
2018-03-02,7149
2018-03-03,7398
2018-03-04,7398
2018-03-05,7398
2018-03-06,7398
2018-03-07,7398
2018-03-08,7398
2018-03-09,7398
2018-03-10,7398
2018-03-11,7398
2018-03-12,7398
2018-03-13,7398
2018-03-14,7158
2018-03-15,7158
2018-03-16,7158
2018-03-17,7158
2018-03-18,7158
2018-03-19,7158
2018-03-20,7158
2018-03-21,7158
2018-03-23,7158
2018-03-24,7158
2018-03-25,7041
2018-03-26,7041
2018-03-27,7041
2018-03-28,7041
2018-03-29,7041
2018-03-30,7041
2018-03-31,7041
2018-04-01,7041
2018-04-02,7041
2018-04-03,7041
2018-04-04,7041
2018-04-05,6702
2018-04-06,6702
2018-04-07,6702
2018-04-08,6702
2018-04-09,6702
2018-04-10,6702
2018-04-11,6702
2018-04-12,6702
2018-04-13,6702
2018-04-14,6702
2018-04-15,6478
2018-04-16,6478
2018-04-17,6478
2018-04-18,6478
2018-04-19,6478
2018-04-20,6478
2018-04-21,6478
2018-04-22,6478
2018-04-23,6478
2018-04-24,6478
2018-04-25,6164
2018-04-26,6164
2018-04-27,6164
2018-04-28,6164
2018-04-29,6164
2018-04-30,6164
2018-05-01,6164
2018-05-04,6164
2018-05-05,5860
2018-05-06,5860
2018-05-07,5860
2018-05-08,5860
2018-05-09,5860
2018-05-10,5860
2018-05-11,5860
2018-05-12,5860
2018-05-13,5860
2018-05-14,5581
2018-05-15,5581
2018-05-16,5581
2018-05-17,5581
2018-05-18,5581
2018-05-19,5581
2018-05-20,5581
2018-05-21,5581
2018-05-22,5560
2018-05-23,5560
2018-05-24,5560
2018-05-25,5560
2018-05-26,5560
2018-05-27,5560
2018-05-28,5560
2018-05-29,5362
2018-05-30,5362
2018-05-31,5362
2018-06-01,5362
2018-06-02,5362
2018-06-03,5362
2018-06-04,5362
2018-06-05,5362
2018-06-06,5362
2018-06-07,5145
2018-06-08,5145
2018-06-09,5145
2018-06-10,5145
2018-06-11,5145
2018-06-12,5145
2018-06-13,5145
2018-06-14,5145
2018-06-15,5145
2018-06-16,5145
2018-06-17,5035
2018-06-18,5035
2018-06-19,5035
2018-06-20,5035
2018-06-21,5035
2018-06-22,5035
2018-06-23,5035
2018-06-24,5035
2018-06-25,5035
2018-06-26,5035
2018-06-27,5035
2018-06-28,4980
2018-06-29,4980
2018-06-30,4980
2018-07-01,4980
2018-07-02,4980
2018-07-03,4980
2018-07-04,4980
2018-07-05,4980
2018-07-06,4980
2018-07-07,4980
2018-07-08,4980
2018-07-09,5026
2018-07-10,5026
2018-07-11,5026
2018-07-12,5026
2018-07-13,5026
2018-07-14,5026
2018-07-15,5026
2018-07-16,5026
2018-07-17,5026
2018-07-18,5026
2018-07-19,4802
2018-07-20,4802
2018-07-21,4802
2018-07-22,4802
2018-07-23,4802
2018-07-24,4802
2018-07-25,4802
2018-07-26,4802
2018-07-27,4564
2018-07-28,4564
2018-07-29,4564
2018-07-30,4564
2018-07-31,4564
2018-08-01,4564
2018-08-02,4564
2018-08-03,4564
2018-08-04,4356
2018-08-05,4356
2018-08-06,4356
2018-08-07,4356
2018-08-08,4356
2018-08-09,4356
2018-08-10,4356
2018-08-11,4207
2018-08-12,4207
2018-08-14,4207
2018-08-16,4207
2018-08-17,4207
2018-08-18,4207
2018-08-19,4000
2018-08-20,4000
2018-08-21,4000
2018-08-22,4000
2018-08-23,4000
2018-08-24,4000
2018-08-25,4000
2018-08-26,4000
2018-08-27,3802
2018-08-28,3802
2018-08-29,3802
2018-08-30,3802
2018-08-31,3802
2018-09-01,3802
2018-09-02,3802
2018-09-03,3630
2018-09-04,3630
2018-09-05,3630
2018-09-06,3630
2018-09-07,3630
2018-09-08,3501
2018-09-09,3501
2018-09-10,3501
2018-09-11,3501
2018-09-12,3501
2018-09-13,3501
2018-09-14,3501
2018-09-15,3501
2018-09-16,3376
2018-09-17,3376
2018-09-18,3376
2018-09-19,3376
2018-09-20,3376
2018-09-21,3376
2018-09-22,3376
2018-09-23,3376
2018-09-24,3242
2018-09-25,3242
2018-09-26,3242
2018-09-27,3242
2018-09-28,3242
2018-09-29,3242
2018-09-30,3242
2018-10-02,3242
2018-10-03,3242
2018-10-04,3330
2018-10-05,3330
2018-10-06,3330
2018-10-07,3330
2018-10-08,3330
2018-10-09,3330
2018-10-10,3330
2018-10-11,3330
2018-10-12,3330
2018-10-13,3184
2018-10-14,3184
2018-10-15,3184
2018-10-16,3184
2018-10-17,3184
2018-10-18,3184
2018-10-19,3184
2018-10-20,3184
2018-10-21,3184
2018-10-22,3184
2018-10-23,3184
2018-10-24,3025
2018-10-25,3025
2018-10-26,3025
2018-10-27,3025
2018-10-28,3025
2018-10-29,3025
2018-10-30,3025
2018-10-31,3025
2018-11-01,3025
2018-11-03,3025
2018-11-04,2887
2018-11-05,2887
2018-11-06,2887
2018-11-07,2887
2018-11-08,2887
2018-11-09,2887
2018-11-10,2745
2018-11-11,2745
2018-11-12,2745
2018-11-13,2745
2018-11-14,2745
2018-11-15,2745
2018-11-16,2639
2018-11-17,2639
2018-11-18,2639
2018-11-19,2639
2018-11-20,2639
2018-11-21,2639
2018-11-22,2639
2018-11-23,2536
2018-11-24,2536
2018-11-25,2536
2018-11-26,2536
2018-11-27,2536
2018-11-28,2536
2018-11-29,2451
2018-12-01,2451
2018-12-02,2451
2018-12-03,2451
2018-12-04,2451
2018-12-05,2330
2018-12-07,2330
2018-12-09,2330
2018-12-10,2216
2018-12-11,2216
2018-12-12,2216
2018-12-13,2216
2018-12-14,2216
2018-12-15,2216
2018-12-16,2216
2018-12-17,2112
2018-12-18,2112
2018-12-19,2112
2018-12-20,2112
2018-12-21,2112
2018-12-22,2112
2018-12-23,2010
2018-12-24,2010
2018-12-25,2010
2018-12-26,2010
2018-12-27,2010
2018-12-28,2010
2018-12-29,1918
2018-12-30,1918
2018-12-31,1918
2019-01-01,1918
2019-01-02,1918
2019-01-03,1918
2019-01-04,1918
2019-01-05,1918
2019-01-06,1822
2019-01-08,1822
2019-01-10,1822
2019-01-11,1822
2019-01-12,1822
2019-01-13,1730
2019-01-14,1730
2019-01-15,1730
2019-01-16,1730
2019-01-17,1730
2019-01-18,1730
2019-01-19,1646
2019-01-20,1646
2019-01-21,1646
2019-01-22,1646
2019-01-23,1582
2019-01-24,1582
2019-01-25,1582
2019-01-26,1582
2019-01-28,1517
2019-01-29,1517
2019-01-30,1517
2019-01-31,1517
2019-02-01,1448
2019-02-02,1448
2019-02-03,1448
2019-02-04,1448
2019-02-05,1377
2019-02-06,1377
2019-02-07,1377
2019-02-08,1377
2019-02-09,1377
2019-02-10,1312
2019-02-11,1312
2019-02-12,1312
2019-02-13,1312
2019-02-14,1312
2019-02-15,1255
2019-02-16,1255
2019-02-17,1255
2019-02-18,1255
2019-02-19,1255
2019-02-20,1236
2019-02-21,1236
2019-02-22,1236
2019-02-23,1236
2019-02-24,1236
2019-02-25,1243
2019-02-26,1243
2019-02-27,1243
2019-02-28,1243
2019-03-01,1243
2019-03-02,1243
2019-03-03,1243
2019-03-04,1243
2019-03-05,1243
2019-03-06,1268
2019-03-07,1268
2019-03-08,1268
2019-03-09,1268
2019-03-10,1268
2019-03-11,1268
2019-03-12,1268
2019-03-13,1268
2019-03-14,1210
2019-03-15,1210
2019-03-16,1210
2019-03-17,1210
2019-03-18,1210
2019-03-19,1210
2019-03-20,1210
2019-03-21,1160
2019-03-22,1160
2019-03-23,1160
2019-03-24,1160
2019-03-25,1160
2019-03-26,1160
2019-03-27,1160
2019-03-28,1149
2019-03-29,1149
2019-03-30,1149
2019-03-31,1149
2019-04-01,1149
2019-04-02,1149
2019-04-03,1149
