date_obj,Cadantine%20potion%20(unf) price
2015-11-16,3002
2015-11-17,3002
2015-11-18,3002
2015-11-19,3002
2015-11-20,3002
2015-11-21,3002
2015-11-22,3051
2015-11-23,3051
2015-11-24,3051
2015-11-25,3051
2015-11-26,3051
2015-11-27,3051
2015-11-28,3051
2015-11-29,3105
2015-11-30,3105
2015-12-01,3105
2015-12-02,3105
2015-12-03,3105
2015-12-04,3105
2015-12-05,3078
2015-12-06,3078
2015-12-07,3078
2015-12-08,3078
2015-12-09,3078
2015-12-10,3001
2015-12-11,3001
2015-12-12,3001
2015-12-13,3001
2015-12-14,3001
2015-12-15,3001
2015-12-16,2978
2015-12-17,2978
2015-12-18,2978
2015-12-19,2978
2015-12-20,2978
2015-12-21,2925
2015-12-22,2925
2015-12-23,2925
2015-12-24,2925
2015-12-25,2925
2015-12-26,2965
2015-12-27,2965
2015-12-28,2965
2015-12-29,2965
2015-12-30,3067
2015-12-31,3067
2016-01-01,3067
2016-01-02,3067
2016-01-03,3067
2016-01-04,3084
2016-01-05,3084
2016-01-06,3084
2016-01-07,3084
2016-01-08,3084
2016-01-09,3037
2016-01-10,3037
2016-01-11,3037
2016-01-12,3037
2016-01-13,3042
2016-01-14,3042
2016-01-15,3042
2016-01-16,3042
2016-01-17,3164
2016-01-18,3164
2016-01-19,3164
2016-01-20,3164
2016-01-21,3245
2016-01-22,3245
2016-01-23,3245
2016-01-24,3245
2016-01-25,3356
2016-01-26,3356
2016-01-27,3356
2016-01-28,3356
2016-01-29,3294
2016-01-30,3294
2016-01-31,3294
2016-02-01,3294
2016-02-02,3343
2016-02-03,3343
2016-02-04,3343
2016-02-05,3343
2016-02-06,3256
2016-02-07,3256
2016-02-08,3256
2016-02-09,3256
2016-02-10,3348
2016-02-11,3348
2016-02-12,3348
2016-02-13,3348
2016-02-14,3436
2016-02-15,3436
2016-02-16,3436
2016-02-17,3436
2016-02-18,3436
2016-02-19,3459
2016-02-20,3459
2016-02-21,3459
2016-02-22,3459
2016-02-23,3395
2016-02-24,3395
2016-02-25,3395
2016-02-26,3395
2016-02-27,3369
2016-02-28,3369
2016-02-29,3369
2016-03-01,3369
2016-03-02,3276
2016-03-03,3276
2016-03-04,3276
2016-03-05,3276
2016-03-06,3225
2016-03-07,3225
2016-03-08,3225
2016-03-09,3225
2016-03-10,3078
2016-03-11,3078
2016-03-12,3078
2016-03-13,3078
2016-03-14,3004
2016-03-15,3004
2016-03-16,3004
2016-03-17,3004
2016-03-18,2951
2016-03-19,2951
2016-03-20,2951
2016-03-21,2951
2016-03-22,2878
2016-03-23,2878
2016-03-24,2878
2016-03-25,2878
2016-03-26,2888
2016-03-27,2888
2016-03-28,2888
2016-03-29,2888
2016-03-30,2888
2016-03-31,2842
2016-04-01,2842
2016-04-02,2842
2016-04-03,2842
2016-04-04,2842
2016-04-05,2741
2016-04-06,2741
2016-04-07,2741
2016-04-08,2741
2016-04-09,2692
2016-04-10,2692
2016-04-11,2692
2016-04-12,2692
2016-04-13,2593
2016-04-14,2593
2016-04-15,2593
2016-04-16,2593
2016-04-17,2633
2016-04-18,2633
2016-04-19,2633
2016-04-20,2633
2016-04-21,2606
2016-04-22,2606
2016-04-23,2606
2016-04-24,2606
2016-04-25,2548
2016-04-26,2548
2016-04-27,2548
2016-04-28,2548
2016-04-29,2420
2016-04-30,2420
2016-05-01,2420
2016-05-02,2445
2016-05-03,2445
2016-05-04,2445
2016-05-05,2445
2016-05-06,2386
2016-05-07,2386
2016-05-08,2386
2016-05-09,2386
2016-05-10,2320
2016-05-11,2320
2016-05-12,2320
2016-05-13,2310
2016-05-14,2310
2016-05-15,2310
2016-05-16,2310
2016-05-17,2243
2016-05-18,2243
2016-05-19,2243
2016-05-22,2194
2016-05-23,2158
2016-05-24,2158
2016-05-25,2158
2016-05-26,2052
2016-05-27,2052
2016-05-28,2052
2016-05-29,2013
2016-05-30,2013
2016-05-31,2013
2016-06-01,1991
2016-06-02,1991
2016-06-03,1991
2016-06-04,2031
2016-06-05,2031
2016-06-06,2031
2016-06-07,2031
2016-06-08,2062
2016-06-09,2062
2016-06-10,2062
2016-06-11,2051
2016-06-12,2051
2016-06-13,2051
2016-06-14,2043
2016-06-15,2043
2016-06-16,2043
2016-06-17,2050
2016-06-18,2050
2016-06-19,2050
2016-06-20,2050
2016-06-21,2050
2016-06-22,2050
2016-06-23,2079
2016-06-24,2079
2016-06-25,2079
2016-06-26,2079
2016-06-27,2121
2016-06-28,2121
2016-06-29,2121
2016-06-30,2185
2016-07-01,2185
2016-07-02,2185
2016-07-03,2182
2016-07-04,2182
2016-07-05,2182
2016-07-06,2116
2016-07-07,2116
2016-07-08,2116
2016-07-09,2116
2016-07-10,2058
2016-07-11,2058
2016-07-12,2058
2016-07-13,2058
2016-07-14,2039
2016-07-15,2039
2016-07-16,2039
2016-07-17,2039
2016-07-18,1972
2016-07-23,1958
2016-07-24,1958
2016-07-25,1958
2016-07-26,1958
2016-07-27,2034
2016-07-28,2034
2016-07-29,2034
2016-07-30,2034
2016-07-31,2034
2016-08-01,2098
2016-08-02,2098
2016-08-03,2098
2016-08-04,2098
2016-08-05,2098
2016-08-06,2117
2016-08-07,2117
2016-08-08,2117
2016-08-09,2117
2016-08-10,2100
2016-08-11,2100
2016-08-12,2100
2016-08-13,2100
2016-08-14,2100
2016-08-15,2043
2016-08-16,2043
2016-08-17,2043
2016-08-18,2043
2016-08-19,2043
2016-08-20,2008
2016-08-21,2008
2016-08-22,2008
2016-08-23,2008
2016-08-24,1932
2016-08-25,1932
2016-08-26,1932
2016-08-28,1932
2016-08-31,1848
2016-09-01,1848
2016-09-02,1848
2016-09-03,1777
2016-09-04,1777
2016-09-05,1777
2016-09-06,1777
2016-09-07,1757
2016-09-08,1757
2016-09-09,1757
2016-09-10,1757
2016-09-11,1757
2016-09-12,1798
2016-09-13,1798
2016-09-14,1798
2016-09-15,1798
2016-09-16,1798
2016-09-17,1762
2016-09-18,1762
2016-09-19,1762
2016-09-20,1762
2016-09-21,1762
2016-09-22,1840
2016-09-23,1840
2016-09-24,1840
2016-09-25,1840
2016-09-26,1840
2016-09-27,1918
2016-09-28,1918
2016-09-29,1918
2016-09-30,1918
2016-10-01,1953
2016-10-02,1953
2016-10-03,1953
2016-10-04,1953
2016-10-05,1953
2016-10-06,1953
2016-10-07,2048
2016-10-08,2048
2016-10-09,2048
2016-10-10,2048
2016-10-11,2048
2016-10-12,2093
2016-10-13,2093
2016-10-14,2093
2016-10-15,2093
2016-10-16,2093
2016-10-17,2148
2016-10-18,2148
2016-10-19,2148
2016-10-20,2148
2016-10-21,2148
2016-10-22,2254
2016-10-23,2254
2016-10-24,2254
2016-10-25,2254
2016-10-26,2366
2016-10-27,2366
2016-10-28,2366
2016-10-29,2366
2016-10-30,2366
2016-10-31,2484
2016-11-01,2484
2016-11-02,2484
2016-11-03,2484
2016-11-04,2484
2016-11-05,2586
2016-11-06,2586
2016-11-07,2586
2016-11-08,2586
2016-11-09,2678
2016-11-10,2678
2016-11-11,2678
2016-11-12,2678
2016-11-13,2678
2016-11-14,2768
2016-11-15,2768
2016-12-07,3281
2016-12-08,3442
2016-12-09,3442
2016-12-10,3442
2016-12-11,3442
2016-12-12,3575
2016-12-13,3575
2016-12-14,3575
2016-12-15,3575
2016-12-16,3576
2016-12-17,3576
2016-12-18,3576
2016-12-19,3576
2016-12-20,3547
2016-12-21,3547
2016-12-22,3547
2016-12-23,3574
2016-12-24,3574
2016-12-25,3574
2016-12-26,3605
2016-12-27,3605
2016-12-28,3605
2016-12-29,3491
2016-12-30,3491
2016-12-31,3491
2017-01-01,3363
2017-01-02,3363
2017-01-03,3259
2017-01-04,3407
2017-01-05,3407
2017-01-06,3560
2017-01-07,3560
2017-01-08,3737
2017-01-09,3737
2017-01-10,3869
2017-01-11,3869
2017-01-12,3777
2017-01-13,3777
2017-01-14,3777
2017-01-15,3593
2017-01-16,3593
2017-01-17,3413
2017-01-18,3413
2017-01-19,3413
2017-01-20,3242
2017-01-21,3242
2017-01-22,3242
2017-01-23,3079
2017-01-27,2928
2017-01-28,2928
2017-01-29,2781
2017-01-30,2781
2017-01-31,2781
2017-02-01,2644
2017-02-02,2644
2017-02-03,2644
2017-02-04,2520
2017-02-05,2520
2017-02-06,2520
2017-02-07,2395
2017-02-08,2395
2017-02-09,2395
2017-02-10,2307
2017-02-11,2307
2017-02-12,2307
2017-02-13,2263
2017-02-14,2263
2017-02-15,2263
2017-02-16,2186
2017-02-18,2186
2017-02-19,2109
2017-02-20,2109
2017-02-21,2109
2017-02-22,2022
2017-02-23,2022
2017-02-24,2022
2017-02-25,1965
2017-02-26,1965
2017-02-27,1965
2017-02-28,1998
2017-03-01,1998
2017-03-02,1998
2017-03-03,2004
2017-03-04,2004
2017-03-05,2004
2017-03-06,2074
2017-03-07,2074
2017-03-08,2074
2017-03-09,2074
2017-03-10,2075
2017-03-11,2075
2017-03-12,2075
2017-03-13,2025
2017-03-14,2025
2017-03-15,2025
2017-03-16,1997
2017-03-17,1997
2017-03-18,1997
2017-03-19,1919
2017-03-20,1919
2017-03-21,1919
2017-03-22,1831
2017-03-23,1831
2017-03-24,1831
2017-03-25,1745
2017-03-26,1745
2017-03-27,1745
2017-03-28,1672
2017-03-29,1672
2017-03-30,1672
2017-03-31,1641
2017-04-01,1641
2017-04-02,1641
2017-04-03,1646
2017-04-04,1646
2017-04-12,1595
2017-04-13,1595
2017-04-14,1558
2017-04-15,1558
2017-04-16,1558
2017-04-17,1529
2017-04-18,1529
2017-04-19,1529
2017-04-20,1529
2017-04-21,1490
2017-04-22,1490
2017-04-23,1490
2017-04-24,1508
2017-04-25,1508
2017-04-26,1508
2017-04-27,1454
2017-04-28,1454
2017-04-29,1454
2017-04-30,1494
2017-05-01,1494
2017-05-02,1494
2017-05-03,1484
2017-05-04,1484
2017-05-05,1484
2017-05-06,1475
2017-05-07,1475
2017-05-08,1475
2017-05-09,1497
2017-05-10,1497
2017-05-11,1497
2017-05-12,1497
2017-05-13,1533
2017-05-14,1533
2017-05-15,1533
2017-05-16,1587
2017-05-17,1587
2017-05-18,1587
2017-05-19,1587
2017-05-20,1639
2017-05-21,1639
2017-05-22,1639
2017-05-23,1639
2017-05-24,1701
2017-05-25,1701
2017-05-26,1701
2017-05-27,1758
2017-05-28,1758
2017-05-29,1758
2017-05-30,1714
2017-05-31,1714
2017-06-01,1714
2017-06-02,1744
2017-06-03,1744
2017-06-04,1744
2017-06-05,1782
2017-06-06,1782
2017-06-07,1859
2017-06-08,1859
2017-06-09,1859
2017-06-10,1873
2017-06-11,1873
2017-06-12,1873
2017-06-13,1816
2017-06-14,1816
2017-06-15,1816
2017-06-16,1861
2017-06-17,1861
2017-06-18,1861
2017-06-19,1861
2017-06-20,1833
2017-06-21,1833
2017-06-22,1833
2017-06-23,1833
2017-06-24,1893
2017-06-25,1893
2017-06-26,1893
2017-06-27,1919
2017-06-28,1919
2017-06-29,1919
2017-06-30,1908
2017-07-01,1908
2017-07-02,1908
2017-07-03,1908
2017-07-04,1906
2017-07-05,1906
2017-07-06,1906
2017-07-07,1906
2017-07-08,1845
2017-07-13,1784
2017-07-14,1757
2017-07-15,1757
2017-07-16,1757
2017-07-17,1772
2017-07-18,1772
2017-07-19,1772
2017-07-20,1837
2017-07-21,1837
2017-07-22,1837
2017-07-23,1829
2017-07-24,1829
2017-07-25,1829
2017-07-26,1850
2017-07-27,1850
2017-07-28,1850
2017-07-29,1845
2017-07-30,1845
2017-07-31,1845
2017-08-01,1792
2017-08-02,1792
2017-08-03,1792
2017-08-04,1722
2017-08-05,1722
2017-08-06,1756
2017-08-09,1736
2017-08-10,1736
2017-08-11,1736
2017-08-12,1760
2017-08-13,1760
2017-08-14,1760
2017-08-15,1783
2017-08-16,1783
2017-08-17,1783
2017-08-18,1704
2017-08-19,1704
2017-08-20,1704
2017-08-21,1703
2017-08-22,1703
2017-08-23,1703
2017-08-24,1759
2017-08-25,1759
2017-08-26,1759
2017-08-27,1757
2017-08-28,1757
2017-08-29,1757
2017-08-30,1760
2017-08-31,1760
2017-09-01,1760
2017-09-02,1825
2017-09-03,1825
2017-09-04,1825
2017-09-05,1828
2017-09-06,1828
2017-09-07,1828
2017-09-08,1751
2017-09-09,1751
2017-09-10,1792
2017-09-11,1792
2017-09-12,1792
2017-09-13,1735
2017-09-14,1735
2017-09-15,1735
2017-09-16,1810
2017-09-17,1810
2017-09-18,1810
2017-09-19,1765
2017-09-20,1765
2017-09-21,1765
2017-09-22,1763
2017-09-23,1763
2017-09-24,1763
2017-09-25,1749
2017-09-26,1749
2017-09-27,1749
2017-09-28,1817
2017-09-29,1817
2017-09-30,1817
2017-10-01,1810
2017-10-02,1810
2017-10-03,1810
2017-10-04,1810
2017-10-05,1805
2017-10-06,1805
2017-10-07,1805
2017-10-08,1795
2017-10-09,1795
2017-10-11,1766
2017-10-12,1766
2017-10-13,1766
2017-10-14,1740
2017-10-15,1740
2017-10-16,1740
2017-10-17,1740
2017-10-18,1695
2017-10-19,1695
2017-10-20,1695
2017-10-21,1769
2017-10-22,1769
2017-10-23,1769
2017-10-24,1773
2017-10-25,1773
2017-10-26,1773
2017-10-27,1796
2017-10-28,1796
2017-10-29,1796
2017-10-30,1725
2017-10-31,1725
2017-11-01,1725
2017-11-02,1771
2017-11-03,1771
2017-11-04,1806
2017-11-05,1806
2017-11-06,1806
2017-11-07,1845
2017-11-08,1845
2017-11-09,1845
2017-11-10,1918
2017-11-11,1918
2017-11-12,1918
2017-11-13,1917
2017-11-14,1917
2017-11-15,1917
2017-11-16,1943
2017-11-17,1943
2017-11-18,1943
2017-11-19,2009
2017-11-20,2009
2017-11-21,2009
2017-11-22,2099
2017-11-23,2099
2017-11-24,2099
2017-11-25,2096
2017-11-26,2096
2017-11-27,2096
2017-11-28,2074
2017-11-29,2074
2017-11-30,2074
2017-12-01,2051
2017-12-02,2051
2017-12-03,2051
2017-12-04,2051
2017-12-05,2120
2017-12-06,2120
2017-12-07,2120
2017-12-08,2118
2017-12-09,2118
2017-12-10,2118
2017-12-11,2036
2017-12-12,2036
2017-12-13,2036
2017-12-14,2036
2017-12-15,1973
2017-12-16,1973
2017-12-17,1973
2017-12-18,1958
2017-12-19,1958
2017-12-20,1958
2017-12-21,1936
2017-12-22,1936
2017-12-23,1936
2017-12-24,1960
2017-12-25,1960
2017-12-26,1960
2017-12-27,1929
2017-12-28,1929
2017-12-29,1929
2017-12-30,1882
2017-12-31,1882
2018-01-01,1882
2018-01-02,1826
2018-01-03,1826
2018-01-04,1826
2018-01-05,1806
2018-01-06,1806
2018-01-07,1806
2018-01-08,1783
2018-01-09,1783
2018-01-10,1783
2018-01-11,1826
2018-01-12,1826
2018-01-13,1807
2018-01-14,1807
2018-01-15,1861
2018-01-16,1861
2018-01-17,1846
2018-01-18,1846
2018-01-19,1846
2018-01-20,1863
2018-01-21,1863
2018-01-22,1863
2018-01-23,1809
2018-01-24,1872
2018-01-25,1872
2018-01-26,1877
2018-01-27,1877
2018-01-28,1843
2018-01-29,1859
2018-01-30,1899
2018-01-31,1899
2018-02-01,1909
2018-02-02,1909
2018-02-03,1852
2018-02-04,1852
2018-02-05,1845
2018-02-06,1861
2018-02-07,1878
2018-02-08,1878
2018-02-09,1822
2018-02-10,1822
2018-02-11,1854
2018-02-12,1826
2018-02-13,1826
2018-02-14,1812
2018-02-15,1899
2018-02-16,1899
2018-02-17,1921
2018-02-18,1921
2018-02-19,1962
2018-02-20,1962
2018-02-21,1974
2018-02-22,1974
2018-02-23,1921
2018-02-24,1921
2018-02-25,1909
2018-02-26,1909
2018-02-27,1909
2018-02-28,1909
2018-03-01,1910
2018-03-02,1902
2018-03-03,1960
2018-03-04,1960
2018-03-05,1996
2018-03-06,1919
2018-03-07,1979
2018-03-08,1979
2018-03-09,2052
2018-03-10,2052
2018-03-11,2053
2018-03-12,2004
2018-03-13,2004
2018-03-14,2051
2018-03-15,2051
2018-03-16,1992
2018-03-17,2049
2018-03-18,2070
2018-03-19,2070
2018-03-20,2038
2018-03-21,2038
2018-03-23,2120
2018-03-24,2221
2018-03-25,2250
2018-03-26,2250
2018-03-27,2304
2018-03-28,2304
2018-03-29,2371
2018-03-30,2371
2018-03-31,2320
2018-04-01,2320
2018-04-02,2319
2018-04-03,2251
2018-04-04,2194
2018-04-05,2194
2018-04-06,2123
2018-04-07,2123
2018-04-08,2096
2018-04-09,2099
2018-04-10,2099
2018-04-11,2051
2018-04-12,1963
2018-04-13,1963
2018-04-14,1966
2018-04-15,2022
2018-04-16,2022
2018-04-17,1941
2018-04-18,1941
2018-04-19,1962
2018-04-20,1936
2018-04-21,1992
2018-04-22,1992
2018-04-23,1950
2018-04-24,1950
2018-04-25,1908
2018-04-26,1908
2018-04-27,1906
2018-04-28,1906
2018-04-29,1892
2018-04-30,1899
2018-05-01,1899
2018-05-02,1918
2018-05-03,1918
2018-05-04,1953
2018-05-05,1976
2018-05-06,1976
2018-05-07,1922
2018-05-08,1922
2018-05-09,1918
2018-05-10,1928
2018-05-11,1928
2018-05-12,1967
2018-05-13,1967
2018-05-14,2008
2018-05-15,2008
2018-05-16,1941
2018-05-17,1941
2018-05-18,1874
2018-05-19,1911
2018-05-20,1911
2018-05-21,1942
2018-05-22,1942
2018-05-23,1986
2018-05-24,1986
2018-05-25,1944
2018-05-26,1992
2018-05-27,1992
2018-05-28,2005
2018-05-29,2042
2018-05-30,2042
2018-05-31,2036
2018-06-01,2106
2018-06-02,2089
2018-06-03,2089
2018-06-04,2061
2018-06-05,2071
2018-06-06,2120
2018-06-07,2120
2018-06-08,2024
2018-06-09,2024
2018-06-10,1976
2018-06-11,1976
2018-06-12,1877
2018-06-13,1792
2018-06-14,1738
2018-06-15,1738
2018-06-16,1662
2018-06-17,1584
2018-06-18,1517
2018-06-19,1452
2018-06-20,1452
2018-06-21,1421
2018-06-22,1459
2018-06-23,1459
2018-06-24,1445
2018-06-25,1413
2018-06-26,1413
2018-06-27,1388
2018-06-28,1388
2018-06-29,1430
2018-06-30,1430
2018-07-01,1482
2018-07-02,1482
2018-07-03,1515
2018-07-04,1515
2018-07-05,1525
2018-07-06,1561
2018-07-07,1561
2018-07-08,1576
2018-07-09,1540
2018-07-10,1540
2018-07-11,1564
2018-07-12,1564
2018-07-13,1563
2018-07-14,1571
2018-07-15,1571
2018-07-16,1601
2018-07-17,1646
2018-07-18,1646
2018-07-19,1585
2018-07-20,1585
2018-07-21,1580
2018-07-22,1625
2018-07-23,1614
2018-07-24,1614
2018-07-25,1646
2018-07-26,1646
2018-07-27,1584
2018-07-28,1584
2018-07-29,1591
2018-07-30,1591
2018-07-31,1600
2018-08-01,1600
2018-08-02,1587
2018-08-03,1587
2018-08-04,1562
2018-08-05,1552
2018-08-06,1552
2018-08-07,1599
2018-08-08,1640
2018-08-09,1640
2018-08-10,1602
2018-08-11,1602
2018-08-12,1595
2018-08-14,1614
2018-08-16,1673
2018-08-17,1712
2018-08-18,1712
2018-08-19,1683
2018-08-20,1675
2018-08-21,1675
2018-08-22,1711
2018-08-23,1711
2018-08-24,1667
2018-08-25,1640
2018-08-26,1640
2018-08-27,1597
2018-08-28,1618
2018-08-29,1618
2018-08-30,1679
2018-08-31,1732
2018-09-01,1711
2018-09-02,1711
2018-09-03,1702
2018-09-04,1746
2018-09-05,1732
2018-09-06,1732
2018-09-07,1680
2018-09-08,1681
2018-09-09,1681
2018-09-10,1675
2018-09-11,1675
2018-09-12,1666
2018-09-13,1666
2018-09-14,1652
2018-09-15,1658
2018-09-16,1658
2018-09-17,1643
2018-09-18,1642
2018-09-19,1642
2018-09-20,1658
2018-09-21,1658
2018-09-22,1705
2018-09-23,1705
2018-09-24,1747
2018-09-25,1747
2018-09-26,1727
2018-09-27,1727
2018-09-28,1783
2018-09-29,1783
2018-09-30,1816
2018-10-01,1872
2018-10-02,1891
2018-10-03,1902
2018-10-04,1902
2018-10-05,1968
2018-10-06,1963
2018-10-07,1963
2018-10-08,1904
2018-10-09,1871
2018-10-10,1919
2018-10-11,1932
2018-10-12,1932
2018-10-13,1901
2018-10-14,1901
2018-10-15,1883
2018-10-16,1883
2018-10-17,1895
2018-10-18,1964
2018-10-19,1915
2018-10-20,1915
2018-10-21,1902
2018-10-22,1873
2018-10-23,1873
2018-10-24,1890
2018-10-25,1934
2018-10-26,1934
2018-10-27,1905
2018-10-28,1880
2018-10-29,1880
2018-10-30,1865
2018-10-31,1862
2018-11-01,1828
2018-11-03,1821
2018-11-04,1832
2018-11-05,1870
2018-11-06,1901
2018-11-07,1901
2018-11-08,1860
2018-11-09,1860
2018-11-10,1858
2018-11-11,1870
2018-11-12,1849
2018-11-13,1830
2018-11-14,1830
2018-11-15,1782
2018-11-16,1751
2018-11-17,1751
2018-11-18,1728
2018-11-19,1728
2018-11-20,1726
2018-11-21,1726
2018-11-22,1653
2018-11-23,1617
2018-11-24,1637
2018-11-25,1688
2018-11-26,1688
2018-11-27,1766
2018-11-28,1772
2018-11-29,1761
2018-12-01,1750
2018-12-02,1778
2018-12-03,1778
2018-12-04,1757
2018-12-05,1752
2018-12-07,1721
2018-12-09,1695
2018-12-10,1684
2018-12-11,1684
2018-12-12,1700
2018-12-13,1715
2018-12-14,1682
2018-12-15,1666
2018-12-16,1678
2018-12-17,1678
2018-12-18,1656
2018-12-19,1656
2018-12-20,1659
2018-12-21,1650
2018-12-22,1700
2018-12-23,1674
2018-12-24,1739
2018-12-25,1739
2018-12-26,1774
2018-12-27,1827
2018-12-28,1827
2018-12-29,1786
2018-12-30,1792
2018-12-31,1754
2019-01-01,1761
2019-01-02,1767
2019-01-03,1789
2019-01-04,1769
2019-01-05,1777
2019-01-06,1780
2019-01-08,1779
2019-01-10,1778
2019-01-11,1704
2019-01-12,1640
2019-01-13,1579
2019-01-14,1586
2019-01-15,1542
2019-01-16,1507
2019-01-17,1520
2019-01-18,1575
2019-01-19,1626
2019-01-20,1679
2019-01-21,1748
2019-01-22,1771
2019-01-23,1816
2019-01-24,1845
2019-01-25,1832
2019-01-26,1835
2019-01-27,1816
2019-01-28,1788
2019-01-29,1728
2019-01-30,1694
2019-01-31,1680
2019-02-01,1631
2019-02-02,1634
2019-02-03,1571
2019-02-04,1507
2019-02-05,1480
2019-02-06,1501
2019-02-07,1488
2019-02-08,1512
2019-02-09,1512
2019-02-10,1509
2019-02-11,1506
2019-02-12,1504
2019-02-13,1507
2019-02-14,1507
2019-02-15,1481
2019-02-16,1446
2019-02-17,1386
2019-02-18,1354
2019-02-19,1388
2019-02-20,1430
2019-02-21,1416
2019-02-22,1376
2019-02-23,1408
2019-02-24,1448
2019-02-25,1479
2019-02-26,1495
2019-02-27,1521
2019-02-28,1560
2019-03-01,1546
2019-03-02,1521
2019-03-03,1528
2019-03-04,1504
2019-03-05,1475
2019-03-06,1472
2019-03-07,1480
2019-03-08,1480
2019-03-09,1489
2019-03-10,1534
2019-03-11,1557
2019-03-12,1551
2019-03-13,1551
2019-03-14,1609
2019-03-15,1630
2019-03-16,1613
2019-03-17,1596
2019-03-18,1596
2019-03-19,1565
2019-03-20,1526
2019-03-21,1463
2019-03-22,1412
2019-03-23,1353
2019-03-24,1360
