date_obj,Ape%20atoll%20teleport%20(tablet) price
2017-08-27,2868
2017-08-28,2868
2017-08-29,2868
2017-08-30,2868
2017-08-31,2913
2017-09-01,2913
2017-09-02,2913
2017-09-03,2913
2017-09-04,2903
2017-09-05,2903
2017-09-06,2903
2017-09-07,2765
2017-09-08,2765
2017-09-09,2765
2017-09-10,2660
2017-09-11,2660
2017-09-12,2660
2017-09-13,2660
2017-09-14,2542
2017-09-15,2542
2017-09-16,2542
2017-09-17,2542
2017-09-18,2567
2017-09-19,2567
2017-09-20,2567
2017-09-22,2622
2017-09-23,2622
2017-09-24,2622
2017-09-25,2622
2017-09-26,2730
2017-09-27,2730
2017-09-28,2730
2017-09-29,2809
2017-09-30,2809
2017-10-01,2809
2017-10-02,2841
2017-10-03,2841
2017-10-04,2841
2017-10-05,2841
2017-10-06,2794
2017-10-07,2794
2017-10-08,2794
2017-10-09,2794
2017-10-10,2828
2017-10-11,2828
2017-10-12,2828
2017-10-13,2828
2017-10-14,2937
2017-10-15,2937
2017-10-16,2937
2017-10-17,2937
2017-10-18,3032
2017-10-19,3032
2017-10-20,3032
2017-10-21,3032
2017-10-22,3157
2017-10-23,3157
2017-10-24,3157
2017-10-25,3157
2017-10-26,3139
2017-10-27,3139
2017-10-28,3139
2017-10-29,3139
2017-10-30,3000
2017-10-31,3000
2017-11-01,3000
2017-11-02,3000
2017-11-03,3016
2017-11-04,3016
2017-11-05,3016
2017-11-06,2981
2017-11-07,2981
2017-11-08,2981
2017-11-09,2981
2017-11-10,3028
2017-11-11,3028
2017-11-12,3028
2017-11-13,2905
2017-11-14,2905
2017-11-15,2905
2017-11-16,2905
2017-11-17,2805
2017-11-18,2805
2017-11-19,2805
2017-11-20,2805
2017-11-21,2943
2017-11-22,2943
2017-11-23,2943
2017-11-24,2943
2017-11-25,2929
2017-11-26,2929
2017-11-27,2929
2017-11-28,2929
2017-11-29,2860
2017-11-30,2860
2017-12-01,2860
2017-12-02,2860
2017-12-03,2781
2017-12-04,2781
2017-12-05,2781
2017-12-06,2792
2017-12-07,2792
2017-12-08,2792
2017-12-09,2792
2017-12-10,2800
2017-12-11,2800
2017-12-12,2800
2017-12-13,2800
2017-12-14,2735
2017-12-15,2735
2017-12-16,2735
2017-12-17,2735
2017-12-18,2737
2017-12-19,2737
2017-12-20,2737
2017-12-21,2737
2017-12-22,2685
2017-12-23,2685
2017-12-24,2685
2017-12-25,2685
2017-12-26,2631
2017-12-27,2631
2017-12-28,2631
2017-12-29,2564
2017-12-30,2564
2017-12-31,2564
2018-01-01,2573
2018-01-02,2573
2018-01-03,2573
2018-01-04,2593
2018-01-05,2593
2018-01-06,2477
2018-01-07,2477
2018-01-08,2477
2018-01-09,2464
2018-01-10,2464
2018-01-11,2464
2018-01-12,2464
2018-01-13,2492
2018-01-14,2492
2018-01-15,2492
2018-01-16,2575
2018-01-17,2575
2018-01-18,2575
2018-01-19,2524
2018-01-20,2524
2018-01-21,2524
2018-01-22,2601
2018-01-23,2601
2018-01-24,2708
2018-01-25,2708
2018-01-26,2708
2018-01-27,2833
2018-01-28,2833
2018-01-29,2937
2018-01-30,2937
2018-01-31,2937
2018-02-01,2984
2018-02-02,2984
2018-02-03,2977
2018-02-04,2977
2018-02-05,2977
2018-02-06,2939
2018-02-07,2939
2018-02-08,2939
2018-02-09,2881
2018-02-10,2881
2018-02-11,2881
2018-02-12,2827
2018-02-13,2827
2018-02-14,2827
2018-02-15,2881
2018-02-16,2881
2018-02-17,2881
2018-02-18,2861
2018-02-19,2861
2018-02-20,2984
2018-02-21,2984
2018-02-22,2984
2018-02-23,3106
2018-02-24,3106
2018-02-25,3106
2018-02-26,3238
2018-02-27,3238
2018-02-28,3238
2018-03-01,3318
2018-03-02,3318
2018-03-03,3253
2018-03-04,3253
2018-03-05,3253
2018-03-06,3220
2018-03-07,3220
2018-03-08,3220
2018-03-09,3144
2018-03-10,3144
2018-03-11,3144
2018-03-12,3056
2018-03-13,3056
2018-03-14,3056
2018-03-15,2975
2018-03-16,2975
2018-03-17,2975
2018-03-18,2952
2018-03-20,2952
2018-03-22,2938
2018-03-23,2938
2018-03-24,2938
2018-03-25,2973
2018-03-26,2973
2018-03-27,2973
2018-03-28,3011
2018-03-29,3011
2018-03-30,3011
2018-03-31,2984
2018-04-01,2984
2018-04-02,2984
2018-04-03,2975
2018-04-04,2975
2018-04-05,2975
2018-04-06,2943
2018-04-07,2943
2018-04-08,2943
2018-04-09,2925
2018-04-10,2925
2018-04-11,2925
2018-04-12,2835
2018-04-13,2835
2018-04-14,2835
2018-04-15,2737
2018-04-16,2737
2018-04-17,2737
2018-04-18,2737
2018-04-19,2674
2018-04-20,2674
2018-04-21,2674
2018-04-22,2564
2018-04-23,2564
2018-04-24,2564
2018-04-25,2489
2018-04-26,2489
2018-04-27,2489
2018-04-28,2388
2018-04-29,2388
2018-04-30,2388
2018-05-01,2435
2018-05-02,2435
2018-05-03,2435
2018-05-04,2435
2018-05-05,2473
2018-05-06,2473
2018-05-07,2473
2018-05-08,2454
2018-05-09,2454
2018-05-10,2454
2018-05-11,2435
2018-05-12,2435
2018-05-13,2435
2018-05-14,2394
2018-05-15,2394
2018-05-16,2394
2018-05-17,2392
2018-05-18,2392
2018-05-19,2288
2018-05-20,2288
2018-05-21,2288
2018-05-22,2241
2018-05-23,2241
2018-05-24,2241
2018-05-25,2232
2018-05-26,2232
2018-05-27,2232
2018-05-28,2237
2018-05-29,2237
2018-05-30,2237
2018-05-31,2216
2018-06-01,2216
2018-06-02,2212
2018-06-03,2212
2018-06-04,2212
2018-06-05,2207
2018-06-06,2207
2018-06-07,2207
2018-06-08,2193
2018-06-09,2193
2018-06-10,2193
2018-06-11,2237
2018-06-12,2237
2018-06-13,2265
2018-06-14,2265
2018-06-15,2265
2018-06-16,2282
2018-06-17,2282
2018-06-18,2338
2018-06-19,2338
2018-06-20,2338
2018-06-21,2383
2018-06-22,2383
2018-06-23,2383
2018-06-24,2491
2018-06-25,2491
2018-06-26,2491
2018-06-27,2598
2018-06-28,2598
2018-06-29,2598
2018-06-30,2637
2018-07-01,2637
2018-07-02,2637
2018-07-03,2628
2018-07-04,2628
2018-07-05,2628
2018-07-06,2722
2018-07-07,2722
2018-07-08,2722
2018-07-09,2819
2018-07-10,2819
2018-07-11,2819
2018-07-12,2819
2018-07-13,2819
2018-07-14,2923
2018-07-15,2923
2018-07-16,2923
2018-07-17,2985
2018-07-18,2985
2018-07-19,2985
2018-07-20,2869
2018-07-21,2869
2018-07-22,2793
2018-07-23,2793
2018-07-24,2749
2018-07-25,2749
2018-07-26,2749
2018-07-27,2721
2018-07-28,2721
2018-07-29,2721
2018-07-30,2791
2018-07-31,2791
2018-08-01,2895
2018-08-02,2895
2018-08-03,2901
2018-08-04,2901
2018-08-05,2959
2018-08-06,2959
2018-08-07,2959
2018-08-08,3019
2018-08-09,3019
2018-08-10,3019
2018-08-11,2868
2018-08-12,2868
2018-08-14,2878
2018-08-16,2902
2018-08-17,2902
2018-08-18,2810
2018-08-19,2810
2018-08-20,2770
2018-08-21,2770
2018-08-22,2770
2018-08-23,2729
2018-08-24,2729
2018-08-25,2717
2018-08-26,2717
2018-08-27,2717
2018-08-28,2839
2018-08-29,2839
2018-08-30,2839
2018-08-31,2981
2018-09-01,2981
2018-09-02,3092
2018-09-03,3092
2018-09-04,3246
2018-09-05,3246
2018-09-06,3246
2018-09-07,3408
2018-09-08,3408
2018-09-09,3408
2018-09-10,3539
2018-09-11,3539
2018-09-12,3539
2018-09-13,3618
2018-09-14,3618
2018-09-15,3680
2018-09-16,3680
2018-09-17,3680
2018-09-18,3864
2018-09-19,3864
2018-09-20,3864
2018-09-21,4035
2018-09-22,4035
2018-09-23,4211
2018-09-24,4211
2018-09-25,4211
2018-09-26,4334
2018-09-27,4334
2018-09-28,4334
2018-09-29,4315
2018-09-30,4315
2018-10-01,4427
2018-10-02,4427
2018-10-03,4255
2018-10-04,4255
2018-10-05,4255
2018-10-06,4042
2018-10-07,4042
2018-10-08,4042
2018-10-09,3839
2018-10-10,3839
2018-10-11,3787
2018-10-12,3787
2018-10-13,3629
2018-10-14,3629
2018-10-15,3457
2018-10-16,3457
2018-10-17,3284
2018-10-18,3284
2018-10-19,3234
2018-10-20,3234
2018-10-21,3234
2018-10-22,3311
2018-10-23,3311
2018-10-24,3311
2018-10-25,3411
2018-10-26,3411
2018-10-27,3467
2018-10-28,3467
2018-10-29,3352
2018-10-30,3352
2018-10-31,3282
2018-11-01,3282
2018-11-03,3226
2018-11-04,3329
2018-11-05,3329
2018-11-06,3308
2018-11-07,3308
2018-11-08,3273
2018-11-09,3273
2018-11-10,3433
2018-11-11,3433
2018-11-12,3590
2018-11-13,3590
2018-11-14,3750
2018-11-15,3750
2018-11-16,3920
2018-11-17,3920
2018-11-18,3994
2018-11-19,3994
2018-11-20,3962
2018-11-21,3962
2018-11-22,3820
2018-11-23,3820
2018-11-24,3720
2018-11-25,3720
2018-11-26,3637
2018-11-27,3637
2018-11-28,3645
2018-11-29,3645
2018-12-01,3458
2018-12-02,3458
2018-12-03,3484
2018-12-04,3484
2018-12-05,3474
2018-12-07,3527
2018-12-09,3515
2018-12-10,3533
2018-12-11,3533
2018-12-12,3521
2018-12-13,3521
2018-12-14,3575
2018-12-15,3575
2018-12-16,3729
2018-12-17,3729
2018-12-18,3838
2018-12-19,3838
2018-12-20,4017
2018-12-21,4017
2018-12-22,4155
2018-12-23,3947
2018-12-24,3947
2018-12-25,3865
2018-12-26,3865
2018-12-27,3832
2018-12-28,3832
2018-12-29,3736
2018-12-30,3736
2018-12-31,3578
2019-01-01,3578
2019-01-02,3591
2019-01-03,3591
2019-01-04,3754
2019-01-05,3924
2019-01-06,3974
2019-01-08,4058
2019-01-10,3954
2019-01-11,3756
2019-01-12,3569
2019-01-13,3441
2019-01-14,3394
2019-01-15,3509
2019-01-16,3509
2019-01-17,3566
2019-01-18,3566
2019-01-19,3703
2019-01-20,3714
2019-01-21,3714
2019-01-22,3722
2019-01-23,3751
2019-01-24,3751
2019-01-25,3645
2019-01-26,3641
2019-01-27,3526
2019-01-28,3526
2019-01-29,3374
2019-01-30,3273
2019-01-31,3273
2019-02-01,3189
2019-02-02,3189
2019-02-03,3048
2019-02-04,3048
2019-02-05,2907
2019-02-06,2907
2019-02-07,2923
2019-02-08,2923
2019-02-09,2954
2019-02-10,2954
2019-02-11,2871
2019-02-12,2871
2019-02-13,2741
2019-02-14,2741
2019-02-15,2675
2019-02-16,2675
2019-02-17,2541
2019-02-18,2541
2019-02-19,2477
2019-02-20,2477
2019-02-21,2442
2019-02-22,2442
2019-02-23,2527
2019-02-24,2642
2019-02-25,2741
2019-02-26,2741
2019-02-27,2773
2019-02-28,2773
2019-03-01,2642
2019-03-02,2642
2019-03-03,2595
2019-03-04,2705
2019-03-05,2705
2019-03-06,2834
2019-03-07,2834
2019-03-08,2948
2019-03-09,2948
2019-03-10,3093
2019-03-11,3241
2019-03-12,3131
2019-03-13,3131
2019-03-14,3153
2019-03-15,3153
2019-03-16,3271
2019-03-17,3331
2019-03-18,3331
2019-03-19,3201
2019-03-20,3094
2019-03-21,3094
2019-03-22,3133
2019-03-23,3249
2019-03-24,3249
2019-03-25,3371
2019-03-26,3470
2019-03-27,3470
2019-03-28,3644
2019-03-29,3784
2019-03-30,3784
2019-03-31,3876
2019-04-01,3876
2019-04-02,4069
2019-04-03,4273
2019-04-04,4273
2019-04-05,4413
2019-04-06,4413
2019-04-07,4307
2019-04-08,4307
2019-04-09,4248
2019-04-10,4248
2019-04-11,4383
2019-04-12,4357
2019-04-13,4280
2019-04-14,4157
2019-04-15,4157
2019-04-16,3972
2019-04-17,3972
2019-04-18,3792
2019-04-19,3792
2019-04-20,3602
2019-04-21,3602
2019-04-22,3448
2019-04-23,3275
2019-04-24,3275
2019-04-25,3146
2019-04-26,3025
2019-04-27,3025
2019-04-28,2989
2019-04-29,2989
2019-04-30,2909
2019-05-01,2909
2019-05-02,2893
2019-05-03,2875
2019-05-04,2842
2019-05-05,2842
2019-05-06,2813
2019-05-07,2874
2019-05-08,2874
2019-05-09,3018
2019-05-10,3018
2019-05-11,3159
2019-05-12,3243
2019-05-13,3142
2019-05-14,3142
2019-05-15,2984
2019-05-16,2984
2019-05-17,2859
2019-05-18,2813
2019-05-19,2813
2019-05-20,2831
2019-05-21,2831
2019-05-22,2873
2019-05-23,2873
2019-05-24,2783
2019-05-25,2783
2019-05-26,2744
2019-05-27,2703
2019-05-28,2703
2019-05-29,2637
2019-05-30,2637
2019-05-31,2717
2019-06-01,2717
2019-06-02,2637
2019-06-03,2637
2019-06-04,2553
2019-06-05,2553
2019-06-06,2526
2019-06-07,2526
2019-06-08,2559
2019-06-09,2517
2019-06-10,2517
2019-06-11,2524
2019-06-12,2524
2019-06-13,2613
2019-06-14,2613
2019-06-15,2716
2019-06-16,2656
2019-06-17,2656
2019-06-18,2552
2019-06-19,2552
2019-06-20,2582
2019-06-21,2582
2019-06-22,2589
2019-06-23,2691
2019-06-24,2691
2019-06-25,2776
2019-06-26,2776
2019-06-27,2853
2019-06-28,2853
2019-06-29,2822
2019-06-30,2757
2019-07-01,2757
2019-07-02,2873
2019-07-03,2873
2019-07-04,2976
2019-07-05,2976
2019-07-06,3012
2019-07-07,3012
2019-07-08,2888
2019-07-09,2888
2019-07-10,2763
2019-07-11,2763
2019-07-12,2698
2019-07-13,2698
2019-07-14,2722
2019-07-15,2722
2019-07-16,2670
2019-07-17,2693
2019-07-18,2693
2019-07-19,2719
2019-07-20,2719
2019-07-21,2774
2019-07-22,2774
2019-07-23,2822
2019-07-24,2822
2019-07-25,2819
2019-07-26,2819
2019-07-27,2798
2019-07-28,2798
2019-07-29,2837
2019-07-30,2837
2019-07-31,2765
2019-08-01,2765
2019-08-02,2766
2019-08-03,2824
2019-08-04,2824
2019-08-05,2930
2019-08-06,2930
2019-08-07,2867
2019-08-08,2867
2019-08-09,2777
2019-08-10,2698
2019-08-11,2698
2019-08-12,2604
2019-08-13,2604
2019-08-14,2563
2019-08-15,2563
2019-08-16,2497
2019-08-17,2497
2019-08-18,2501
2019-08-19,2501
2019-08-20,2561
2019-08-21,2561
2019-08-22,2677
2019-08-23,2677
2019-08-24,2748
2019-08-24,2748
2019-08-25,2748
2019-08-25,2748
2019-08-26,2701
2019-08-27,2701
2019-08-27,2701
2019-08-28,2585
2019-08-29,2585
2019-08-30,2551
2019-08-31,2551
2019-09-01,2472
2019-09-02,2472
2019-09-03,2432
2019-09-04,2432
2019-09-05,2521
2019-09-06,2521
2019-09-07,2530
2019-09-08,2530
2019-09-09,2595
2019-09-10,2595
2019-09-11,2626
2019-09-12,2626
2019-09-13,2678
2019-09-14,2678
2019-09-15,2674
2019-09-16,2674
2019-09-17,2746
2019-09-18,2746
2019-09-19,2739
2019-09-20,2739
2019-09-21,2633
2019-09-22,2633
2019-09-23,2687
2019-09-24,2687
2019-09-25,2775
2019-09-26,2775
2019-09-27,2732
2019-09-28,2732
2019-09-29,2861
2019-09-30,2861
2019-10-01,2913
2019-10-02,2913
2019-10-03,2857
2019-10-04,2857
2019-10-05,2868
2019-10-06,2811
2019-10-07,2811
2019-10-08,2769
2019-10-09,2769
2019-10-10,2775
2019-10-11,2775
2019-10-12,2829
2019-10-13,2918
2019-10-14,2918
2019-10-15,3062
2019-10-16,3062
2019-10-17,3201
2019-10-18,3201
2019-10-19,3328
2019-10-20,3328
2019-10-21,3495
2019-10-22,3495
2019-10-23,3522
2019-10-24,3522
2019-10-25,3356
2019-10-26,3356
2019-10-27,3188
2019-10-28,3188
2019-10-29,3071
2019-10-30,3071
2019-10-31,2939
2019-11-01,2939
2019-11-02,2905
2019-11-03,2905
2019-11-04,2953
2019-11-05,2953
2019-11-06,2953
2019-11-07,3027
2019-11-08,3027
2019-11-09,3008
2019-11-10,3008
2019-11-11,3059
2019-11-12,3059
2019-11-13,3134
2019-11-14,3134
2019-11-15,3045
2019-11-16,3045
2019-11-17,2893
2019-11-18,2893
2019-11-19,2847
2019-11-20,2847
2019-11-21,2847
2019-11-22,2990
2019-11-23,2990
2019-11-24,3058
2019-11-25,3058
2019-11-26,3035
2019-11-27,3035
2019-11-28,3099
2019-11-29,3099
2019-11-30,3158
2019-12-01,3158
2019-12-02,3199
2019-12-03,3199
2019-12-04,3055
2019-12-05,3055
2019-12-06,3055
2019-12-07,2995
2019-12-08,2995
2019-12-09,2850
2019-12-10,2850
2019-12-11,2873
2019-12-12,2873
2019-12-13,2842
2019-12-14,2842
2019-12-15,2795
2019-12-16,2795
2019-12-17,2773
2019-12-18,2773
2019-12-19,2808
2019-12-20,2808
2019-12-21,2735
2019-12-22,2735
2019-12-23,2839
2019-12-24,2839
2019-12-25,2963
2019-12-26,2963
2019-12-27,3047
2019-12-28,3047
2019-12-29,3135
2019-12-30,3135
2019-12-31,3213
2020-01-01,3213
2020-01-02,3346
2020-01-03,3346
2020-01-04,3437
2020-01-05,3565
2020-01-06,3565
2020-01-07,3569
2020-01-08,3569
2020-01-09,3569
2020-01-10,3517
2020-01-11,3377
2020-01-12,3377
2020-01-13,3277
2020-01-14,3277
2020-01-15,3259
2020-01-16,3259
2020-01-17,3181
2020-01-18,3181
2020-01-19,3186
2020-01-20,3186
2020-01-21,3345
2020-01-22,3345
2020-01-23,3504
2020-01-24,3504
2020-01-25,3371
2020-01-26,3254
2020-01-27,3254
2020-01-28,3108
2020-01-29,3108
2020-01-30,3004
2020-01-31,3004
2020-02-01,2980
2020-02-02,2989
2020-02-03,2989
2020-02-04,2912
2020-02-05,2912
2020-02-06,2930
2020-02-07,2930
2020-02-08,2843
2020-02-09,2843
2020-02-10,2817
2020-02-11,2817
2020-02-12,2842
2020-02-13,2842
2020-02-14,2938
2020-02-15,2938
2020-02-16,2963
2020-02-17,2850
2020-02-18,2850
2020-02-19,2826
2020-02-20,2837
2020-02-21,2837
2020-02-22,2842
2020-02-23,2842
2020-02-24,2888
2020-02-25,2888
2020-02-26,2967
2020-02-27,2967
2020-02-28,3035
2020-02-29,3035
2020-03-01,3054
2020-03-02,3054
2020-03-03,3059
2020-03-04,3059
2020-03-05,3043
2020-03-06,2942
2020-03-07,2942
2020-03-08,2851
2020-03-09,2872
2020-03-10,2861
2020-03-11,2861
2020-03-12,2996
2020-03-13,2996
2020-03-14,3113
2020-03-15,3113
2020-03-16,3256
2020-03-17,3256
2020-03-18,3375
2020-03-19,3375
2020-03-20,3489
2020-03-21,3657
2020-03-22,3743
2020-03-23,3564
2020-03-24,3388
2020-03-25,3258
2020-03-26,3297
2020-03-27,3336
2020-03-28,3492
2020-03-29,3545
2020-03-30,3392
2020-03-31,3328
2020-04-01,3201
2020-04-02,3049
2020-04-03,3049
2020-04-04,2978
2020-04-05,2859
2020-04-06,2769
2020-04-07,2902
2020-04-08,3038
2020-04-09,3190
2020-04-10,3190
2020-04-11,3315
2020-04-12,3470
2020-04-13,3564
2020-04-14,3489
2020-04-15,3379
2020-04-16,3379
2020-04-17,3235
2020-04-18,3099
2020-04-19,3037
2020-04-20,2981
2020-04-21,3100
2020-04-22,3203
2020-04-23,3229
2020-04-24,3315
2020-04-25,3312
