date_obj,Jade price
2015-06-29,1064
2015-06-30,1010
2015-07-01,1010
2015-07-02,960
2015-07-03,913
2015-07-04,913
2015-07-05,867
2015-07-06,867
2015-07-07,823
2015-07-08,823
2015-07-09,785
2015-07-10,747
2015-07-11,747
2015-07-12,718
2015-07-13,718
2015-07-14,682
2015-07-15,682
2015-07-16,647
2015-07-17,653
2015-07-18,653
2015-07-19,624
2015-07-20,624
2015-07-21,641
2015-07-22,672
2015-07-23,672
2015-07-24,702
2015-07-25,702
2015-07-26,723
2015-07-27,723
2015-07-28,724
2015-07-29,758
2015-07-30,758
2015-07-31,758
2015-08-01,792
2015-08-02,792
2015-08-03,824
2015-08-04,824
2015-08-05,794
2015-08-06,794
2015-08-07,806
2015-08-08,806
2015-08-09,772
2015-08-10,772
2015-08-11,750
2015-08-12,750
2015-08-13,750
2015-08-14,712
2015-08-15,712
2015-08-16,704
2015-08-17,704
2015-08-18,717
2015-08-19,717
2015-08-20,753
2015-08-21,753
2015-08-22,757
2015-08-23,757
2015-08-24,756
2015-08-25,756
2015-08-26,756
2015-08-27,757
2015-08-28,757
2015-08-29,776
2015-08-30,776
2015-08-31,776
2015-09-02,813
2015-09-07,843
2015-09-08,843
2015-09-10,865
2015-09-14,898
2015-09-16,858
2015-09-22,865
2015-09-23,901
2015-09-24,901
2015-09-25,901
2015-09-27,942
2015-09-28,964
2015-09-29,964
2015-09-30,943
2015-10-05,853
2015-10-06,853
2015-10-07,813
2015-10-08,813
2015-10-09,772
2015-10-10,772
2015-10-11,733
2015-10-12,733
2015-10-13,733
2015-10-14,715
2015-10-15,715
2015-10-16,707
2015-10-17,707
2015-10-18,707
2015-10-19,695
2015-10-20,695
2015-10-22,716
2015-10-23,716
2015-10-24,710
2015-10-25,710
2015-10-26,700
2015-10-27,700
2015-10-29,708
2015-10-30,708
2015-10-31,675
2015-11-01,675
2015-11-02,675
2015-11-03,667
2015-11-04,667
2015-11-05,667
2015-11-06,642
2015-11-07,642
2015-11-08,615
2015-11-09,615
2015-11-10,615
2015-11-11,588
2015-11-12,588
2015-11-13,588
2015-11-14,568
2015-11-15,568
2015-11-16,553
2015-11-17,553
2015-11-18,553
2015-11-19,527
2015-11-20,527
2015-11-21,527
2015-11-22,502
2015-11-23,502
2015-11-24,502
2015-11-25,479
2015-11-26,479
2015-11-27,479
2015-11-28,455
2015-11-29,455
2015-11-30,432
2015-12-01,432
2015-12-02,432
2015-12-03,410
2015-12-04,410
2015-12-05,410
2015-12-06,389
2015-12-07,389
2015-12-08,389
2015-12-09,371
2015-12-10,371
2015-12-11,362
2015-12-12,362
2015-12-13,357
2015-12-14,357
2015-12-15,351
2015-12-16,351
2015-12-17,351
2015-12-18,351
2015-12-19,351
2015-12-20,358
2015-12-21,358
2015-12-22,341
2015-12-23,341
2015-12-24,323
2015-12-25,323
2015-12-26,323
2015-12-27,323
2015-12-28,316
2015-12-29,316
2015-12-30,332
2015-12-31,332
2016-01-01,347
2016-01-02,347
2016-01-03,351
2016-01-04,351
2016-01-05,369
2016-01-06,369
2016-01-07,388
2016-01-08,388
2016-01-09,407
2016-01-10,407
2016-01-11,421
2016-01-12,421
2016-01-13,441
2016-01-14,441
2016-01-15,464
2016-01-16,464
2016-01-17,475
2016-01-18,475
2016-01-19,478
2016-01-20,478
2016-01-21,494
2016-01-22,494
2016-01-23,494
2016-01-24,494
2016-01-25,505
2016-01-26,505
2016-01-27,531
2016-01-28,531
2016-01-29,558
2016-01-30,558
2016-01-31,586
2016-02-01,586
2016-02-02,616
2016-02-03,616
2016-02-04,647
2016-02-05,647
2016-02-06,680
2016-02-07,680
2016-02-08,712
2016-02-09,712
2016-02-10,738
2016-02-11,738
2016-02-12,738
2016-02-13,762
2016-02-14,762
2016-02-15,730
2016-02-16,730
2016-02-17,762
2016-02-18,762
2016-02-19,795
2016-02-20,795
2016-02-21,792
2016-02-22,792
2016-02-23,765
2016-02-24,765
2016-02-25,745
2016-02-26,745
2016-02-27,724
2016-02-28,724
2016-02-29,688
2016-03-01,688
2016-03-02,653
2016-03-03,653
2016-03-04,622
2016-03-05,622
2016-03-06,590
2016-03-07,590
2016-03-08,573
2016-03-09,573
2016-03-10,555
2016-03-11,555
2016-03-12,562
2016-03-13,562
2016-03-14,556
2016-03-15,556
2016-03-16,572
2016-03-17,572
2016-03-18,599
2016-03-19,599
2016-03-20,620
2016-03-21,620
2016-03-22,637
2016-03-23,637
2016-03-24,638
2016-03-25,638
2016-03-26,636
2016-03-27,636
2016-03-28,647
2016-03-29,647
2016-03-30,647
2016-03-31,653
2016-04-01,653
2016-04-02,670
2016-04-03,670
2016-04-04,664
2016-04-05,664
2016-04-06,643
2016-04-07,643
2016-04-08,653
2016-04-09,653
2016-04-10,678
2016-04-11,678
2016-04-12,707
2016-04-13,707
2016-04-14,739
2016-04-15,739
2016-04-16,769
2016-04-17,769
2016-04-18,746
2016-04-19,746
2016-04-20,770
2016-04-21,770
2016-04-22,770
2016-04-23,808
2016-04-24,808
2016-04-25,822
2016-04-26,822
2016-04-27,824
2016-04-28,824
2016-04-29,851
2016-04-30,851
2016-05-01,894
2016-05-02,894
2016-05-03,930
2016-05-04,930
2016-05-05,952
2016-05-06,952
2016-05-07,955
2016-05-08,955
2016-05-09,960
2016-05-10,960
2016-05-11,954
2016-05-12,954
2016-05-13,978
2016-05-14,978
2016-05-15,1004
2016-05-16,1004
2016-05-17,995
2016-05-18,995
2016-05-19,978
2016-05-22,929
2016-05-23,882
2016-05-24,882
2016-05-25,851
2016-05-26,851
2016-05-27,824
2016-05-28,824
2016-05-29,854
2016-05-30,854
2016-05-31,861
2016-06-01,817
2016-06-02,817
2016-06-03,784
2016-06-04,785
2016-06-05,785
2016-06-06,775
2016-06-07,775
2016-06-08,800
2016-06-09,831
2016-06-10,857
2016-06-11,857
2016-06-12,885
2016-06-13,885
2016-06-14,889
2016-06-15,889
2016-06-16,903
2016-06-17,861
2016-06-18,861
2016-06-19,824
2016-06-20,824
2016-06-21,859
2016-06-22,875
2016-06-23,875
2016-06-24,915
2016-06-25,939
2016-06-26,939
2016-06-27,964
2016-06-28,952
2016-06-29,952
2016-06-30,928
2016-07-01,892
2016-07-02,892
2016-07-03,869
2016-07-04,888
2016-07-05,888
2016-07-06,930
2016-07-07,930
2016-07-08,971
2016-07-09,956
2016-07-10,980
2016-07-11,960
2016-07-12,960
2016-07-13,992
2016-07-14,1040
2016-07-15,1040
2016-07-16,1082
2016-07-17,1082
2016-07-18,1077
2016-07-23,1087
2016-07-24,1127
2016-07-25,1127
2016-07-26,1133
2016-07-27,1133
2016-07-28,1148
2016-07-29,1168
2016-07-30,1198
2016-07-31,1198
2016-08-01,1207
2016-08-02,1258
2016-08-03,1259
2016-08-04,1259
2016-08-05,1283
2016-08-06,1310
2016-08-07,1334
2016-08-08,1334
2016-08-09,1296
2016-08-10,1296
2016-08-11,1254
2016-08-12,1254
2016-08-13,1216
2016-08-14,1216
2016-08-15,1222
2016-08-16,1222
2016-08-17,1192
2016-08-18,1192
2016-08-19,1145
2016-08-20,1145
2016-08-21,1114
2016-08-22,1114
2016-08-23,1058
2016-08-24,1058
2016-08-25,1023
2016-08-26,1023
2016-08-28,971
2016-08-31,919
2016-09-01,875
2016-09-02,875
2016-09-03,831
2016-09-04,790
2016-09-05,790
2016-09-06,755
2016-09-07,755
2016-09-08,721
2016-09-09,721
2016-09-10,738
2016-09-11,738
2016-09-12,730
2016-09-13,730
2016-09-14,702
2016-09-15,702
2016-09-16,703
2016-09-17,703
2016-09-18,725
2016-09-19,725
2016-09-20,726
2016-09-21,726
2016-09-22,734
2016-09-23,734
2016-09-24,725
2016-09-25,725
2016-09-26,691
2016-09-27,691
2016-09-28,656
2016-09-29,656
2016-09-30,626
2016-10-01,626
2016-10-02,594
2016-10-03,594
2016-10-04,564
2016-10-05,564
2016-10-06,535
2016-10-07,535
2016-10-08,511
2016-10-09,511
2016-10-10,487
2016-10-11,487
2016-10-12,462
2016-10-13,462
2016-10-14,440
2016-10-15,440
2016-10-16,421
2016-10-17,414
2016-10-18,414
2016-10-19,410
2016-10-20,410
2016-10-21,417
2016-10-22,417
2016-10-23,436
2016-10-24,436
2016-10-25,446
2016-10-26,453
2016-10-27,453
2016-10-28,467
2016-10-29,490
2016-10-30,490
2016-10-31,493
2016-11-01,493
2016-11-02,484
2016-11-03,484
2016-11-04,491
2016-11-05,491
2016-11-06,494
2016-11-07,494
2016-11-08,489
2016-11-09,513
2016-11-10,539
2016-11-11,539
2016-11-12,566
2016-11-13,566
2016-11-14,595
2016-12-07,682
2016-12-08,681
2016-12-09,679
2016-12-10,679
2016-12-11,664
2016-12-12,664
2016-12-13,644
2016-12-14,641
2016-12-15,641
2016-12-16,615
2016-12-17,617
2016-12-18,617
2016-12-19,592
2016-12-20,576
2016-12-21,550
2016-12-22,550
2016-12-23,534
2016-12-24,534
2016-12-25,535
2016-12-26,543
2016-12-27,568
2016-12-28,584
2016-12-29,613
2016-12-30,606
2016-12-31,576
2017-01-01,549
2017-01-02,525
2017-01-03,525
2017-01-04,511
2017-01-05,511
2017-01-06,497
2017-01-07,520
2017-01-08,546
2017-01-09,574
2017-01-10,595
2017-01-11,591
2017-01-12,575
2017-01-13,575
2017-01-14,560
2017-01-15,577
2017-01-16,581
2017-01-17,609
2017-01-18,630
2017-01-19,630
2017-01-20,637
2017-01-21,658
2017-01-22,653
2017-01-27,630
2017-01-28,602
2017-01-29,579
2017-01-30,579
2017-01-31,575
2017-02-01,596
2017-02-02,570
2017-02-03,541
2017-02-04,513
2017-02-05,487
2017-02-06,462
2017-02-07,438
2017-02-08,416
2017-02-09,416
2017-02-10,395
2017-02-11,375
2017-02-12,375
2017-02-13,356
2017-02-14,346
2017-02-15,346
2017-02-16,335
2017-02-18,329
2017-02-19,316
2017-02-20,316
2017-02-21,301
2017-02-22,301
2017-02-23,285
2017-02-24,285
2017-02-25,271
2017-02-26,259
2017-02-27,256
2017-02-28,249
2017-03-01,250
2017-03-02,254
2017-03-03,254
2017-03-04,257
2017-03-05,257
2017-03-06,257
2017-03-07,260
2017-03-08,260
2017-03-09,247
2017-03-10,239
2017-03-11,233
2017-03-12,231
2017-03-13,232
2017-03-14,236
2017-03-15,234
2017-03-16,224
2017-03-17,226
2017-03-18,219
2017-03-19,221
2017-03-20,216
2017-03-21,207
2017-03-22,207
2017-03-23,198
2017-03-24,190
2017-03-25,190
2017-03-26,182
2017-03-27,172
2017-03-28,163
2017-03-29,154
2017-03-30,147
2017-03-31,139
2017-04-01,134
2017-04-02,134
2017-04-03,129
2017-04-04,127
2017-04-12,156
2017-04-13,164
2017-04-14,164
2017-04-15,172
2017-04-16,179
2017-04-17,186
2017-04-18,196
2017-04-19,202
2017-04-20,202
2017-04-21,212
2017-04-22,212
2017-04-23,221
2017-04-24,229
2017-04-25,237
2017-04-26,237
2017-04-27,238
2017-04-28,239
2017-04-29,238
2017-04-30,238
2017-05-01,238
2017-05-02,238
2017-05-03,249
2017-05-04,256
2017-05-05,259
2017-05-06,265
2017-05-07,274
2017-05-08,279
2017-05-09,292
2017-05-10,292
2017-05-11,305
2017-05-12,321
2017-05-13,332
2017-05-14,332
2017-05-15,336
2017-05-16,350
2017-05-17,350
2017-05-18,359
2017-05-19,359
2017-05-20,368
2017-05-21,368
2017-05-22,363
2017-05-23,363
2017-05-24,367
2017-05-25,367
2017-05-26,370
2017-05-27,381
2017-05-28,381
2017-05-29,388
2017-05-30,388
2017-05-31,392
2017-06-01,399
2017-06-02,409
2017-06-03,409
2017-06-04,409
2017-06-06,396
2017-06-07,390
2017-06-08,390
2017-06-09,386
2017-06-10,380
2017-06-11,368
2017-06-12,368
2017-06-13,354
2017-06-14,346
2017-06-15,346
2017-06-16,345
2017-06-17,345
2017-06-18,341
2017-06-19,341
2017-06-20,327
2017-06-21,319
2017-06-22,319
2017-06-23,315
2017-06-24,311
2017-06-25,306
2017-06-26,306
2017-06-27,306
2017-06-28,306
2017-06-29,321
2017-06-30,333
2017-07-01,333
2017-07-02,344
2017-07-03,349
2017-07-04,357
2017-07-05,357
2017-07-06,368
2017-07-07,368
2017-07-08,376
2017-07-13,430
2017-07-14,431
2017-07-15,431
2017-07-16,445
2017-07-17,457
2017-07-18,457
2017-07-19,480
2017-07-20,493
2017-07-21,494
2017-07-22,481
2017-07-23,474
2017-07-24,474
2017-07-25,484
2017-07-26,490
2017-07-27,510
2017-07-28,510
2017-07-29,494
2017-07-30,481
2017-07-31,481
2017-08-01,501
2017-08-02,505
2017-08-03,505
2017-08-04,488
2017-08-05,463
2017-08-06,463
2017-08-09,439
2017-08-10,441
2017-08-11,443
2017-08-12,453
2017-08-13,453
2017-08-14,454
2017-08-15,474
2017-08-16,492
2017-08-17,491
2017-08-18,491
2017-08-19,500
2017-08-20,513
2017-08-21,537
2017-08-22,555
2017-08-23,555
2017-08-24,566
2017-08-25,566
2017-08-26,589
2017-08-27,615
2017-08-28,615
2017-08-29,620
2017-08-30,625
2017-08-31,625
2017-09-01,643
2017-09-02,648
2017-09-03,648
2017-09-04,649
2017-09-05,639
2017-09-06,639
2017-09-07,642
2017-09-08,642
2017-09-09,639
2017-09-10,647
2017-09-11,647
2017-09-12,679
2017-09-13,712
2017-09-14,740
2017-09-15,740
2017-09-16,776
2017-09-17,801
2017-09-19,767
2017-09-20,729
2017-09-21,693
2017-09-22,658
2017-09-23,658
2017-09-24,625
2017-09-25,618
2017-09-26,632
2017-09-27,632
2017-09-28,633
2017-09-29,610
2017-09-30,597
2017-10-01,584
2017-10-02,574
2017-10-03,574
2017-10-04,596
2017-10-05,611
2017-10-06,636
2017-10-07,628
2017-10-08,616
2017-10-09,604
2017-10-10,615
2017-10-11,615
2017-10-12,618
2017-10-13,623
2017-10-14,638
2017-10-15,638
2017-10-16,667
2017-10-17,667
2017-10-18,701
2017-10-19,701
2017-10-20,734
2017-10-21,767
2017-10-22,788
2017-10-23,788
2017-10-24,782
2017-10-25,781
2017-10-26,781
2017-10-27,804
2017-10-28,804
2017-10-29,815
2017-10-30,780
2017-10-31,767
2017-11-01,767
2017-11-02,776
2017-11-03,760
2017-11-04,758
2017-11-05,749
2017-11-06,732
2017-11-07,732
2017-11-08,731
2017-11-09,724
2017-11-10,724
2017-11-11,700
2017-11-12,700
2017-11-13,706
2017-11-14,706
2017-11-15,721
2017-11-16,729
2017-11-17,708
2017-11-18,708
2017-11-19,710
2017-11-20,690
2017-11-21,669
2017-11-22,669
2017-11-23,669
2017-11-24,669
2017-11-25,661
2017-11-26,661
2017-11-27,661
2017-11-28,650
2017-11-29,634
2017-11-30,634
2017-12-01,645
2017-12-02,645
2017-12-03,663
2017-12-04,663
2017-12-05,676
2017-12-06,679
2017-12-07,688
2017-12-08,688
2017-12-09,711
2017-12-10,704
2017-12-11,698
2017-12-12,698
2017-12-14,690
2017-12-15,672
2017-12-16,672
2017-12-17,647
2017-12-18,618
2017-12-19,618
2017-12-20,595
2017-12-21,571
2017-12-22,543
2017-12-23,531
2017-12-24,523
2017-12-25,523
2017-12-26,513
2017-12-27,499
2017-12-28,496
2017-12-29,490
2017-12-30,512
2017-12-31,512
2018-01-01,522
2018-01-02,499
2018-01-03,479
2018-01-04,460
2018-01-05,449
2018-01-06,458
2018-01-07,459
2018-01-08,456
2018-01-09,443
2018-01-10,443
2018-01-11,459
2018-01-12,472
2018-01-13,470
2018-01-14,466
2018-01-15,462
2018-01-16,471
2018-01-17,484
2018-01-18,497
2018-01-19,497
2018-01-20,506
2018-01-21,516
2018-01-22,514
2018-01-23,498
2018-01-25,488
2018-01-26,472
2018-01-27,449
2018-01-28,430
2018-01-29,428
2018-01-30,441
2018-01-31,439
2018-02-01,441
2018-02-02,441
2018-02-03,434
2018-02-04,447
2018-02-05,434
2018-02-06,448
2018-02-07,442
2018-02-08,442
2018-02-09,441
2018-02-10,433
2018-02-11,438
2018-02-12,445
2018-02-13,455
2018-02-14,443
2018-02-15,436
2018-02-16,443
2018-02-17,435
2018-02-18,428
2018-02-19,435
2018-02-20,424
2018-02-21,434
2018-02-22,442
2018-02-23,430
2018-02-24,424
2018-02-25,429
2018-02-26,441
2018-02-27,454
2018-02-28,469
2018-03-01,482
2018-03-02,489
2018-03-03,477
2018-03-04,482
2018-03-05,476
2018-03-06,479
2018-03-07,478
2018-03-08,466
2018-03-09,476
2018-03-10,470
2018-03-11,471
2018-03-12,483
2018-03-13,505
2018-03-14,499
2018-03-15,503
2018-03-16,499
2018-03-17,496
2018-03-18,483
2018-03-19,478
2018-03-20,474
2018-03-21,463
2018-03-23,459
2018-03-24,456
2018-03-25,438
2018-03-26,431
2018-03-27,422
2018-03-28,407
2018-03-29,396
2018-03-30,409
2018-03-31,419
2018-04-01,401
2018-04-02,399
2018-04-03,419
2018-04-04,411
2018-04-05,403
2018-04-06,398
2018-04-07,401
2018-04-08,412
2018-04-09,412
2018-04-10,411
2018-04-11,418
2018-04-12,435
2018-04-13,437
2018-04-14,446
2018-04-15,458
2018-04-16,448
2018-04-17,448
2018-04-18,425
2018-04-19,403
2018-04-20,391
2018-04-21,390
2018-04-22,379
2018-04-23,378
2018-04-24,382
2018-04-25,389
2018-04-26,390
2018-04-27,380
2018-04-28,373
2018-04-29,361
2018-04-30,371
2018-05-01,378
2018-05-04,400
2018-05-05,396
2018-05-06,396
2018-05-07,390
2018-05-08,385
2018-05-09,375
2018-05-10,370
2018-05-11,353
2018-05-12,347
2018-05-13,350
2018-05-14,361
2018-05-15,373
2018-05-16,385
2018-05-17,386
2018-05-18,397
2018-05-19,413
2018-05-20,434
2018-05-21,454
2018-05-22,475
2018-05-23,495
2018-05-24,494
2018-05-25,476
2018-05-26,457
2018-05-27,443
2018-05-28,439
2018-05-29,456
2018-05-30,459
2018-05-31,441
2018-06-01,450
2018-06-02,440
2018-06-03,418
2018-06-04,398
2018-06-05,402
2018-06-06,411
2018-06-07,392
2018-06-08,400
2018-06-09,402
2018-06-10,387
2018-06-11,387
2018-06-12,379
2018-06-13,366
2018-06-14,364
2018-06-15,366
2018-06-16,356
2018-06-17,346
2018-06-18,336
2018-06-19,334
2018-06-20,334
2018-06-21,326
2018-06-22,325
2018-06-23,332
2018-06-24,317
2018-06-25,310
2018-06-26,316
2018-06-27,329
2018-06-28,327
2018-06-29,329
2018-06-30,318
2018-07-01,308
2018-07-02,318
2018-07-03,329
2018-07-04,339
2018-07-05,352
2018-07-06,348
2018-07-07,343
2018-07-08,346
2018-07-09,350
2018-07-10,358
2018-07-11,358
2018-07-12,351
2018-07-13,346
2018-07-14,335
2018-07-15,322
2018-07-16,326
2018-07-17,331
2018-07-18,335
2018-07-19,329
2018-07-20,328
2018-07-21,333
2018-07-22,326
2018-07-23,326
2018-07-24,321
2018-07-25,328
2018-07-26,327
2018-07-27,333
2018-07-28,334
2018-07-29,337
2018-07-30,329
2018-07-31,333
2018-08-01,347
2018-08-02,355
2018-08-03,366
2018-08-04,381
2018-08-05,384
2018-08-06,377
2018-08-07,367
2018-08-08,363
2018-08-09,365
2018-08-10,365
2018-08-11,354
2018-08-12,340
2018-08-14,316
2018-08-16,347
2018-08-17,362
2018-08-18,380
2018-08-19,387
2018-08-20,397
2018-08-21,408
2018-08-22,400
2018-08-23,389
2018-08-24,408
2018-08-25,418
2018-08-26,438
2018-08-27,459
2018-08-28,465
2018-08-29,462
2018-08-30,462
2018-08-31,479
2018-09-01,475
2018-09-02,466
2018-09-03,459
2018-09-05,501
2018-09-06,527
2018-09-07,552
2018-09-08,532
2018-09-09,508
2018-09-10,487
2018-09-11,466
2018-09-12,484
2018-09-13,479
2018-09-14,499
2018-09-15,491
2018-09-16,482
2018-09-17,458
2018-09-18,452
2018-09-19,465
2018-09-20,480
2018-09-21,504
2018-09-22,501
2018-09-23,527
2018-09-24,545
2018-09-25,543
2018-09-26,550
2018-09-27,561
2018-09-28,573
2018-09-29,582
2018-09-30,559
2018-10-02,536
2018-10-03,531
2018-10-04,523
2018-10-05,521
2018-10-06,505
2018-10-07,495
2018-10-08,491
2018-10-09,495
2018-10-10,475
2018-10-11,476
2018-10-12,491
2018-10-13,489
2018-10-14,492
2018-10-15,495
2018-10-16,484
2018-10-17,468
2018-10-18,451
2018-10-19,428
2018-10-20,407
2018-10-21,398
2018-10-22,393
2018-10-23,374
2018-10-24,377
2018-10-25,375
2018-10-26,369
2018-10-27,375
2018-10-28,387
2018-10-29,388
2018-10-30,394
2018-10-31,411
2018-11-01,428
2018-11-03,457
2018-11-04,474
2018-11-05,463
2018-11-06,440
2018-11-07,430
2018-11-08,447
2018-11-09,459
2018-11-10,445
2018-11-11,456
2018-11-12,470
2018-11-13,494
2018-11-14,509
2018-11-15,529
2018-11-16,553
2018-11-17,560
2018-11-18,573
2018-11-19,559
2018-11-20,536
2018-11-21,527
2018-11-22,520
2018-11-23,531
2018-11-24,548
2018-11-25,544
2018-11-26,523
2018-11-27,501
2018-11-28,477
2018-11-29,483
2018-12-01,511
2018-12-02,493
2018-12-03,475
2018-12-04,463
2018-12-05,477
2018-12-07,481
2018-12-09,513
2018-12-10,539
2018-12-11,565
2018-12-13,602
2018-12-14,584
2018-12-15,569
2018-12-16,550
2018-12-17,536
2018-12-18,546
2018-12-19,562
2018-12-20,569
2018-12-21,576
2018-12-22,571
2018-12-23,555
2018-12-24,546
2018-12-25,539
2018-12-26,542
2018-12-27,540
2018-12-28,529
2018-12-29,512
2018-12-30,497
2018-12-31,484
2019-01-01,469
2019-01-02,485
2019-01-03,491
2019-01-04,502
2019-01-05,507
2019-01-06,520
2019-01-08,524
2019-01-10,538
2019-01-11,539
2019-01-12,537
2019-01-13,539
2019-01-14,532
2019-01-15,532
2019-01-16,528
2019-01-17,532
2019-01-18,538
2019-01-19,525
2019-01-20,512
2019-01-21,503
2019-01-22,516
2019-01-23,518
2019-01-24,515
2019-01-25,531
2019-01-26,518
2019-01-27,509
2019-01-28,515
2019-01-29,497
2019-01-30,498
2019-01-31,502
2019-02-01,519
2019-02-02,526
2019-02-03,534
2019-02-04,552
2019-02-05,574
2019-02-06,587
2019-02-07,586
2019-02-08,558
2019-02-09,532
2019-02-10,505
2019-02-11,485
2019-02-12,486
2019-02-13,493
2019-02-14,491
2019-02-15,473
2019-02-16,450
2019-02-17,443
2019-02-18,462
2019-02-19,485
2019-02-20,485
2019-02-21,491
2019-02-22,504
2019-02-23,492
2019-02-24,477
2019-02-25,463
2019-02-26,484
2019-02-27,488
2019-02-28,503
2019-03-01,492
2019-03-02,483
2019-03-03,486
2019-03-04,487
2019-03-05,477
2019-03-06,467
2019-03-07,448
2019-03-08,425
2019-03-09,405
2019-03-10,398
2019-03-11,394
2019-03-12,413
2019-03-13,434
2019-03-14,435
2019-03-15,432
2019-03-16,433
2019-03-17,445
2019-03-18,445
2019-03-19,465
2019-03-20,476
2019-03-21,455
2019-03-22,450
2019-03-23,440
2019-03-24,437
2019-03-25,430
2019-03-26,412
2019-03-27,391
2019-03-28,375
2019-03-29,384
2019-03-30,398
2019-03-31,400
2019-04-01,394
2019-04-02,389
2019-04-03,398
2019-04-04,398
2019-04-05,396
2019-04-06,386
2019-04-07,393
2019-04-08,388
2019-04-09,382
2019-04-10,370
2019-04-11,370
2019-04-12,364
2019-04-13,368
2019-04-14,372
2019-04-15,389
2019-04-16,409
2019-04-17,412
2019-04-18,430
2019-04-19,452
2019-04-20,471
2019-04-21,469
2019-04-22,458
2019-04-23,471
2019-04-24,492
2019-04-25,502
2019-04-26,504
2019-04-27,501
2019-04-28,487
2019-04-29,475
2019-04-30,478
2019-05-01,461
2019-05-02,442
2019-05-03,420
2019-05-04,411
2019-05-05,409
2019-05-06,412
2019-05-07,397
2019-05-08,385
2019-05-09,378
2019-05-10,371
2019-05-11,375
2019-05-12,370
2019-05-13,383
2019-05-14,400
2019-05-15,407
2019-05-16,405
2019-05-17,407
2019-05-18,427
2019-05-19,449
2019-05-20,437
2019-05-21,439
2019-05-22,441
2019-05-23,436
2019-05-24,427
2019-05-25,426
2019-05-26,426
2019-05-27,415
2019-05-28,416
2019-05-29,398
2019-05-30,387
2019-05-31,381
2019-06-01,373
2019-06-02,376
2019-06-03,389
2019-06-04,390
2019-06-05,382
2019-06-06,379
2019-06-07,375
2019-06-08,380
2019-06-09,374
2019-06-10,389
2019-06-11,392
2019-06-12,407
2019-06-13,418
2019-06-14,433
2019-06-15,419
2019-06-16,415
2019-06-17,426
2019-06-18,417
2019-06-19,405
2019-06-20,409
2019-06-21,423
2019-06-22,410
2019-06-23,398
2019-06-24,399
2019-06-25,402
2019-06-26,408
2019-06-27,415
2019-06-28,402
2019-06-29,400
2019-06-30,412
2019-07-01,420
2019-07-02,437
2019-07-03,447
2019-07-04,457
2019-07-05,460
2019-07-06,462
2019-07-07,461
2019-07-08,462
2019-07-09,449
2019-07-10,457
2019-07-11,479
2019-07-12,498
2019-07-13,520
2019-07-14,519
2019-07-15,507
2019-07-16,489
2019-07-17,468
2019-07-18,445
2019-07-19,433
2019-07-20,428
2019-07-21,408
2019-07-22,392
2019-07-23,372
2019-07-24,353
2019-07-25,342
2019-07-26,356
2019-07-27,354
2019-07-28,364
2019-07-29,379
2019-07-30,396
2019-07-31,409
2019-08-01,417
2019-08-02,413
2019-08-03,394
2019-08-04,374
2019-08-05,357
2019-08-06,355
2019-08-07,341
2019-08-08,329
2019-08-09,325
2019-08-10,329
2019-08-11,339
2019-08-12,336
2019-08-13,338
