date_obj,Axeman's%20folly price
2015-12-09,6925
2015-12-10,6925
2015-12-11,6925
2015-12-12,6925
2015-12-13,6925
2015-12-14,6925
2015-12-15,6925
2015-12-16,6925
2015-12-17,6925
2015-12-18,6925
2015-12-19,6925
2015-12-20,6925
2015-12-21,6925
2015-12-22,6925
2015-12-23,6925
2015-12-24,6925
2015-12-25,6925
2015-12-26,6925
2015-12-27,6925
2015-12-28,6925
2015-12-29,6925
2015-12-30,6925
2015-12-31,6925
2016-01-01,6925
2016-01-02,6925
2016-01-03,6925
2016-01-04,6925
2016-01-05,6925
2016-01-06,6925
2016-01-07,6925
2016-01-08,6581
2016-01-09,6581
2016-01-10,6581
2016-01-11,6581
2016-01-12,6581
2016-01-13,6581
2016-01-14,6581
2016-01-15,6581
2016-01-16,6581
2016-01-17,6581
2016-01-18,6581
2016-01-19,6581
2016-01-20,6581
2016-01-21,6581
2016-01-22,6581
2016-01-23,6581
2016-01-24,6581
2016-01-25,6581
2016-01-26,6581
2016-01-27,6581
2016-01-28,6581
2016-01-29,6581
2016-01-30,6581
2016-01-31,6581
2016-02-01,6340
2016-02-02,6340
2016-02-03,6340
2016-02-04,6340
2016-02-05,6340
2016-02-06,6340
2016-02-07,6340
2016-02-08,6340
2016-02-09,6340
2016-02-10,6340
2016-02-11,6340
2016-02-12,6340
2016-02-13,6340
2016-02-14,6340
2016-02-15,6340
2016-02-16,6340
2016-02-17,6340
2016-02-18,6340
2016-02-19,6340
2016-02-20,6340
2016-02-21,6340
2016-02-22,6340
2016-02-23,6340
2016-02-24,6340
2016-02-25,6340
2016-02-26,6340
2016-02-27,6340
2016-02-28,6340
2016-02-29,6025
2016-03-01,6025
2016-03-02,6025
2016-03-03,6025
2016-03-04,6025
2016-03-05,6025
2016-03-06,6025
2016-03-07,6025
2016-03-08,6025
2016-03-09,6025
2016-03-10,6025
2016-03-11,6025
2016-03-12,6025
2016-03-13,6025
2016-03-14,6025
2016-03-15,6025
2016-03-16,6025
2016-03-17,6025
2016-03-18,6025
2016-03-19,6025
2016-03-20,6025
2016-03-21,6025
2016-03-22,6025
2016-03-23,6025
2016-03-24,6025
2016-03-25,6025
2016-03-26,6025
2016-03-27,6025
2016-03-28,5759
2016-03-29,5759
2016-03-30,5759
2016-03-31,5759
2016-04-01,5759
2016-04-02,5759
2016-04-03,5759
2016-04-04,5759
2016-04-05,5759
2016-04-06,5759
2016-04-07,5759
2016-04-08,5759
2016-04-09,5759
2016-04-10,5759
2016-04-11,5759
2016-04-12,5759
2016-04-13,5759
2016-04-14,5759
2016-04-15,5759
2016-04-16,5759
2016-04-17,5759
2016-04-18,5759
2016-04-19,5759
2016-04-20,5759
2016-04-21,5759
2016-04-22,5759
2016-04-23,5759
2016-04-24,5759
2016-04-25,5759
2016-04-26,5759
2016-04-27,5504
2016-04-28,5504
2016-04-29,5504
2016-04-30,5504
2016-05-01,5504
2016-05-02,5504
2016-05-03,5504
2016-05-04,5504
2016-05-05,5504
2016-05-06,5504
2016-05-07,5504
2016-05-08,5504
2016-05-09,5504
2016-05-10,5504
2016-05-11,5504
2016-05-12,5504
2016-05-13,5504
2016-05-14,5504
2016-05-15,5504
2016-05-16,5504
2016-05-17,5504
2016-05-18,5504
2016-05-19,5504
2016-05-22,5400
2016-05-23,5400
2016-05-24,5400
2016-05-25,5400
2016-05-26,5400
2016-05-27,5400
2016-05-28,5400
2016-05-29,5400
2016-05-30,5400
2016-05-31,5400
2016-06-01,5400
2016-06-02,5400
2016-06-03,5400
2016-06-04,5400
2016-06-05,5400
2016-06-06,5400
2016-06-07,5400
2016-06-08,5400
2016-06-09,5400
2016-06-10,5334
2016-06-11,5334
2016-06-12,5334
2016-06-13,5334
2016-06-14,5334
2016-06-15,5334
2016-06-16,5334
2016-06-17,5334
2016-06-18,5334
2016-06-19,5334
2016-06-20,5334
2016-06-21,5334
2016-06-22,5334
2016-06-23,5334
2016-06-24,5334
2016-06-25,5334
2016-06-26,5334
2016-06-27,5334
2016-06-28,5334
2016-06-29,5334
2016-06-30,5334
2016-07-01,5334
2016-07-02,5334
2016-07-03,5334
2016-07-04,5205
2016-07-05,5205
2016-07-06,5205
2016-07-07,5205
2016-07-08,5205
2016-07-09,5205
2016-07-10,5205
2016-07-11,5205
2016-07-12,5205
2016-07-13,5205
2016-07-14,5205
2016-07-15,5205
2016-07-16,5205
2016-07-17,5205
2016-07-18,5205
2016-07-23,5205
2016-07-24,5205
2016-07-25,5205
2016-07-26,5205
2016-07-27,5205
2016-07-28,4974
2016-07-29,4974
2016-07-30,4974
2016-07-31,4974
2016-08-01,4974
2016-08-02,4974
2016-08-03,4974
2016-08-04,4974
2016-08-05,4974
2016-08-06,4974
2016-08-07,4974
2016-08-08,4974
2016-08-09,4974
2016-08-10,4974
2016-08-11,4974
2016-08-12,4974
2016-08-13,4974
2016-08-14,4974
2016-08-15,4974
2016-08-16,4974
2016-08-17,4974
2016-08-18,4974
2016-08-19,4974
2016-08-20,4974
2016-08-21,4974
2016-08-22,4974
2016-08-23,4974
2016-08-24,4974
2016-08-25,4757
2016-08-26,4757
2016-08-28,4757
2016-08-31,4757
2016-09-01,4757
2016-09-02,4757
2016-09-03,4757
2016-09-04,4757
2016-09-05,4757
2016-09-06,4757
2016-09-07,4757
2016-09-08,4757
2016-09-09,4757
2016-09-10,4757
2016-09-11,4757
2016-09-12,4757
2016-09-13,4757
2016-09-14,4757
2016-09-15,4757
2016-09-16,4757
2016-09-17,4757
2016-09-18,4757
2016-09-19,4757
2016-09-20,4757
2016-09-21,4757
2016-09-22,4757
2016-09-23,4757
2016-09-24,4757
2016-09-25,4757
2016-09-26,4757
2016-09-27,4757
2016-09-28,4757
2016-09-29,4757
2016-09-30,4757
2016-10-01,4757
2016-10-02,4757
2016-10-03,4544
2016-10-04,4544
2016-10-05,4544
2016-10-06,4544
2016-10-07,4544
2016-10-08,4544
2016-10-09,4544
2016-10-10,4544
2016-10-11,4544
2016-10-12,4544
2016-10-13,4544
2016-10-14,4544
2016-10-15,4544
2016-10-16,4544
2016-10-17,4544
2016-10-18,4544
2016-10-19,4544
2016-10-20,4544
2016-10-21,4544
2016-10-22,4544
2016-10-23,4544
2016-10-24,4544
2016-10-25,4544
2016-10-26,4544
2016-10-27,4544
2016-10-28,4544
2016-10-29,4544
2016-10-30,4544
2016-10-31,4544
2016-11-01,4544
2016-11-02,4544
2016-11-03,4544
2016-11-04,4544
2016-11-05,4544
2016-11-06,4544
2016-11-07,4544
2016-11-08,4544
2016-11-09,4544
2016-11-10,4328
2016-11-11,4328
2016-11-12,4328
2016-11-13,4328
2016-11-14,4328
2016-11-15,4328
2016-12-07,4328
2016-12-08,4328
2016-12-09,4328
2016-12-10,4328
2016-12-11,4328
2016-12-12,4292
2016-12-13,4292
2016-12-14,4292
2016-12-15,4292
2016-12-16,4292
2016-12-17,4292
2016-12-18,4292
2016-12-19,4292
2016-12-20,4292
2016-12-21,4292
2016-12-22,4292
2016-12-23,4292
2016-12-24,4292
2016-12-25,4292
2016-12-26,4292
2016-12-27,4292
2016-12-28,4292
2016-12-29,4292
2016-12-30,4292
2016-12-31,4292
2017-01-01,4292
2017-01-02,4292
2017-01-03,4292
2017-01-04,4292
2017-01-05,4292
2017-01-06,4292
2017-01-07,4168
2017-01-08,4168
2017-01-09,4168
2017-01-10,4168
2017-01-11,4168
2017-01-12,4168
2017-01-13,4168
2017-01-14,4168
2017-01-15,4168
2017-01-16,4168
2017-01-17,4168
2017-01-18,4168
2017-01-19,4168
2017-01-20,4168
2017-01-21,4168
2017-01-22,4168
2017-01-23,4168
2017-01-27,4168
2017-01-28,4168
2017-01-29,4168
2017-01-30,4168
2017-01-31,4168
2017-02-01,3983
2017-02-02,3983
2017-02-03,3983
2017-02-04,3983
2017-02-05,3983
2017-02-06,3983
2017-02-07,3983
2017-02-08,3983
2017-02-09,3983
2017-02-10,3983
2017-02-11,3983
2017-02-12,3983
2017-02-13,3983
2017-02-14,3983
2017-02-15,3983
2017-02-16,3983
2017-02-18,3983
2017-02-19,3983
2017-02-20,3983
2017-02-21,3983
2017-02-22,3983
2017-02-23,3983
2017-02-24,3983
2017-02-25,3822
2017-02-26,3822
2017-02-27,3822
2017-02-28,3822
2017-03-01,3822
2017-03-02,3822
2017-03-03,3822
2017-03-04,3822
2017-03-05,3822
2017-03-06,3822
2017-03-07,3822
2017-03-08,3822
2017-03-09,3822
2017-03-10,3822
2017-03-11,3822
2017-03-12,3822
2017-03-13,3822
2017-03-14,3822
2017-03-15,3822
2017-03-16,3822
2017-03-17,3822
2017-03-18,3822
2017-03-19,3822
2017-03-20,3822
2017-03-21,3822
2017-03-22,3635
2017-03-23,3635
2017-03-24,3635
2017-03-25,3635
2017-03-26,3635
2017-03-27,3635
2017-03-28,3635
2017-03-29,3635
2017-03-30,3635
2017-03-31,3635
2017-04-01,3635
2017-04-02,3635
2017-04-03,3635
2017-04-04,3635
2017-04-05,3635
2017-04-12,3635
2017-04-13,3635
2017-04-14,3635
2017-04-15,3542
2017-04-16,3542
2017-04-17,3542
2017-04-18,3542
2017-04-19,3542
2017-04-20,3542
2017-04-21,3542
2017-04-22,3542
2017-04-23,3542
2017-04-24,3542
2017-04-25,3542
2017-04-26,3542
2017-04-27,3542
2017-04-28,3542
2017-04-29,3542
2017-04-30,3542
2017-05-01,3542
2017-05-02,3542
2017-05-03,3542
2017-05-04,3542
2017-05-05,3542
2017-05-06,3463
2017-05-07,3463
2017-05-08,3463
2017-05-09,3463
2017-05-10,3463
2017-05-11,3463
2017-05-12,3463
2017-05-13,3463
2017-05-14,3463
2017-05-15,3463
2017-05-16,3463
2017-05-17,3463
2017-05-18,3463
2017-05-19,3463
2017-05-20,3463
2017-05-21,3463
2017-05-22,3463
2017-05-23,3463
2017-05-24,3463
2017-05-25,3463
2017-05-26,3463
2017-05-27,3463
2017-05-28,3463
2017-05-29,3463
2017-05-30,3463
2017-05-31,3308
2017-06-01,3308
2017-06-02,3308
2017-06-03,3308
2017-06-04,3308
2017-06-05,3308
2017-06-06,3308
2017-06-07,3308
2017-06-08,3308
2017-06-09,3308
2017-06-10,3308
2017-06-11,3308
2017-06-12,3308
2017-06-13,3308
2017-06-14,3308
2017-06-15,3308
2017-06-16,3308
2017-06-17,3308
2017-06-18,3308
2017-06-19,3308
2017-06-20,3308
2017-06-21,3308
2017-06-22,3308
2017-06-23,3308
2017-06-24,3308
2017-06-25,3199
2017-06-26,3199
2017-06-27,3199
2017-06-28,3199
2017-06-29,3199
2017-06-30,3199
2017-07-01,3199
2017-07-02,3199
2017-07-03,3199
2017-07-04,3199
2017-07-05,3199
2017-07-06,3199
2017-07-07,3199
2017-07-08,3199
2017-07-09,3199
2017-07-13,3199
2017-07-14,3199
2017-07-15,3199
2017-07-16,3199
2017-07-17,3199
2017-07-18,3199
2017-07-19,3199
2017-07-20,3199
2017-07-21,3092
2017-07-22,3092
2017-07-23,3092
2017-07-24,3092
2017-07-25,3092
2017-07-26,3092
2017-07-27,3092
2017-07-28,3092
2017-07-29,3092
2017-07-30,3092
2017-07-31,3092
2017-08-01,3092
2017-08-02,3092
2017-08-03,3092
2017-08-04,3092
2017-08-05,3092
2017-08-06,3092
2017-08-07,3092
2017-08-08,3092
2017-08-09,3092
2017-08-10,3092
2017-08-11,3092
2017-08-12,3092
2017-08-13,3092
2017-08-14,3092
2017-08-15,2942
2017-08-16,2942
2017-08-17,2942
2017-08-18,2942
2017-08-19,2942
2017-08-20,2942
2017-08-21,2942
2017-08-22,2942
2017-08-23,2942
2017-08-24,2942
2017-08-25,2942
2017-08-26,2942
2017-08-27,2942
2017-08-28,2942
2017-08-29,2942
2017-08-30,2942
2017-08-31,2942
2017-09-01,2942
2017-09-02,2942
2017-09-03,2942
2017-09-04,2942
2017-09-05,2942
2017-09-06,2942
2017-09-07,2942
2017-09-08,2942
2017-09-09,2942
2017-09-10,2942
2017-09-11,2834
2017-09-12,2834
2017-09-13,2834
2017-09-14,2834
2017-09-15,2834
2017-09-16,2834
2017-09-17,2834
2017-09-18,2834
2017-09-19,2834
2017-09-20,2834
2017-09-22,2834
2017-09-23,2834
2017-09-24,2834
2017-09-25,2834
2017-09-26,2834
2017-09-27,2834
2017-09-28,2834
2017-09-29,2834
2017-09-30,2834
2017-10-01,2834
2017-10-02,2834
2017-10-03,2834
2017-10-04,2834
2017-10-05,2834
2017-10-06,2834
2017-10-07,2834
2017-10-08,2834
2017-10-09,2781
2017-10-10,2781
2017-10-11,2781
2017-10-12,2781
2017-10-13,2781
2017-10-14,2781
2017-10-15,2781
2017-10-16,2781
2017-10-17,2781
2017-10-18,2781
2017-10-19,2781
2017-10-20,2781
2017-10-21,2781
2017-10-22,2781
2017-10-23,2781
2017-10-24,2781
2017-10-25,2781
2017-10-26,2781
2017-10-27,2781
2017-10-28,2781
2017-10-29,2781
2017-10-30,2781
2017-10-31,2781
2017-11-01,2781
2017-11-02,2648
2017-11-03,2648
2017-11-04,2648
2017-11-05,2648
2017-11-06,2648
2017-11-07,2648
2017-11-08,2648
2017-11-09,2648
2017-11-10,2648
2017-11-11,2648
2017-11-12,2648
2017-11-13,2648
2017-11-14,2648
2017-11-15,2648
2017-11-16,2648
2017-11-17,2648
2017-11-18,2648
2017-11-19,2648
2017-11-20,2648
2017-11-21,2648
2017-11-22,2648
2017-11-23,2648
2017-11-24,2648
2017-11-25,2648
2017-11-26,2648
2017-11-27,2648
2017-11-28,2648
2017-11-29,2648
2017-11-30,2648
2017-12-01,2518
2017-12-02,2518
2017-12-03,2518
2017-12-04,2518
2017-12-05,2518
2017-12-06,2518
2017-12-07,2518
2017-12-08,2518
2017-12-09,2518
2017-12-10,2518
2017-12-11,2518
2017-12-12,2518
2017-12-13,2518
2017-12-14,2518
2017-12-15,2518
2017-12-16,2518
2017-12-17,2518
2017-12-18,2518
2017-12-19,2518
2017-12-20,2518
2017-12-21,2518
2017-12-22,2518
2017-12-23,2518
2017-12-24,2518
2017-12-25,2518
2017-12-26,2518
2017-12-27,2518
2017-12-28,2518
2017-12-29,2518
2017-12-30,2409
2017-12-31,2409
2018-01-01,2409
2018-01-02,2409
2018-01-03,2409
2018-01-04,2409
2018-01-05,2409
2018-01-06,2409
2018-01-07,2409
2018-01-08,2409
2018-01-09,2409
2018-01-10,2409
2018-01-11,2409
2018-01-12,2409
2018-01-13,2409
2018-01-14,2409
2018-01-15,2409
2018-01-16,2409
2018-01-17,2409
2018-01-18,2409
2018-01-19,2409
2018-01-20,2409
2018-01-21,2409
2018-01-22,2409
2018-01-23,2290
2018-01-24,2290
2018-01-25,2290
2018-01-26,2290
2018-01-27,2290
2018-01-28,2290
2018-01-29,2290
2018-01-30,2290
2018-01-31,2290
2018-02-01,2290
2018-02-02,2290
2018-02-03,2183
2018-02-04,2183
2018-02-05,2183
2018-02-06,2183
2018-02-07,2183
2018-02-08,2183
2018-02-09,2183
2018-02-10,2183
2018-02-11,2183
2018-02-12,2183
2018-02-13,2141
2018-02-14,2141
2018-02-15,2141
2018-02-16,2141
2018-02-17,2141
2018-02-18,2141
2018-02-19,2141
2018-02-20,2141
2018-02-21,2141
2018-02-22,2141
2018-02-23,2141
2018-02-24,2141
2018-02-25,2246
2018-02-26,2246
2018-02-27,2246
2018-02-28,2246
2018-03-01,2246
2018-03-02,2246
2018-03-03,2246
2018-03-04,2246
2018-03-05,2246
2018-03-06,2246
2018-03-07,2246
2018-03-08,2246
2018-03-09,2246
2018-03-10,2246
2018-03-11,2187
2018-03-12,2187
2018-03-13,2187
2018-03-14,2187
2018-03-15,2187
2018-03-16,2187
2018-03-17,2187
2018-03-18,2187
2018-03-20,2187
2018-03-22,2187
2018-03-23,2187
2018-03-24,2187
2018-03-25,2187
2018-03-26,2187
2018-03-27,2187
2018-03-28,2187
2018-03-29,2134
2018-03-30,2134
2018-03-31,2134
2018-04-01,2134
2018-04-02,2134
2018-04-03,2134
2018-04-04,2134
2018-04-05,2134
2018-04-06,2134
2018-04-07,2134
2018-04-08,2134
2018-04-09,2134
2018-04-10,2134
2018-04-11,2134
2018-04-12,2134
2018-04-13,2072
2018-04-14,2072
2018-04-15,2072
2018-04-16,2072
2018-04-17,2072
2018-04-18,2072
2018-04-19,2072
2018-04-20,2072
2018-04-21,2072
2018-04-22,2072
2018-04-23,2072
2018-04-24,2072
2018-04-25,2072
2018-04-26,2072
2018-04-27,2072
2018-04-28,2072
2018-04-29,2072
2018-04-30,1999
2018-05-01,1999
2018-05-02,1999
2018-05-03,1999
2018-05-04,1999
2018-05-05,1999
2018-05-06,1999
2018-05-07,1999
2018-05-08,1999
2018-05-09,1999
2018-05-10,1999
2018-05-11,1999
2018-05-12,1999
2018-05-13,1999
2018-05-14,1999
2018-05-15,1999
2018-05-16,1999
2018-05-17,1999
2018-05-18,2037
2018-05-19,2037
2018-05-20,2037
2018-05-21,2037
2018-05-22,2037
2018-05-23,2037
2018-05-24,2037
2018-05-25,2037
2018-05-26,2037
2018-05-27,2037
2018-05-28,2037
2018-05-29,2037
2018-05-30,2037
2018-05-31,2037
2018-06-01,1996
2018-06-02,1996
2018-06-03,1996
2018-06-04,1996
2018-06-05,1996
2018-06-06,1996
2018-06-07,1996
2018-06-08,1996
2018-06-09,1996
2018-06-10,1996
2018-06-11,1996
2018-06-12,1996
2018-06-13,1919
2018-06-14,1919
2018-06-15,1919
2018-06-16,1919
2018-06-17,1919
2018-06-18,1919
2018-06-19,1919
2018-06-20,1919
2018-06-21,1919
2018-06-22,1919
2018-06-23,1919
2018-06-24,1919
2018-06-25,1919
2018-06-26,1919
2018-06-27,1919
2018-06-28,1829
2018-06-29,1829
2018-06-30,1829
2018-07-01,1829
2018-07-02,1829
2018-07-03,1829
2018-07-04,1829
2018-07-05,1829
2018-07-06,1829
2018-07-07,1829
2018-07-08,1829
2018-07-09,1829
2018-07-10,1829
2018-07-11,1829
2018-07-12,1829
2018-07-13,1829
2018-07-14,1829
2018-07-15,1829
2018-07-16,1829
2018-07-17,1829
2018-07-18,1829
2018-07-19,1829
2018-07-20,1829
2018-07-21,1829
2018-07-22,1765
2018-07-23,1765
2018-07-24,1765
2018-07-25,1765
2018-07-26,1765
2018-07-27,1765
2018-07-28,1765
2018-07-29,1765
2018-07-30,1765
2018-07-31,1765
2018-08-01,1765
2018-08-02,1765
2018-08-03,1765
2018-08-04,1755
2018-08-05,1755
2018-08-06,1755
2018-08-07,1755
2018-08-08,1755
2018-08-09,1755
2018-08-10,1755
2018-08-11,1755
2018-08-12,1755
2018-08-14,1755
2018-08-16,1789
2018-08-17,1789
2018-08-18,1789
2018-08-19,1789
2018-08-20,1789
2018-08-21,1789
2018-08-22,1789
2018-08-23,1789
2018-08-24,1789
2018-08-25,1789
2018-08-26,1789
2018-08-27,1789
2018-08-28,1789
2018-08-29,1789
2018-08-30,1839
2018-08-31,1839
2018-09-01,1839
2018-09-02,1839
2018-09-03,1839
2018-09-04,1839
2018-09-05,1839
2018-09-06,1839
2018-09-07,1839
2018-09-08,1839
2018-09-09,1839
2018-09-10,1844
2018-09-11,1844
2018-09-12,1844
2018-09-13,1844
2018-09-14,1844
2018-09-15,1844
2018-09-16,1844
2018-09-17,1844
2018-09-18,1844
2018-09-19,1844
2018-09-20,1759
2018-09-21,1759
2018-09-22,1759
2018-09-23,1759
2018-09-24,1759
2018-09-25,1759
2018-09-26,1759
2018-09-27,1759
2018-09-28,1759
2018-09-29,1728
2018-09-30,1728
2018-10-01,1728
2018-10-02,1728
2018-10-03,1728
2018-10-04,1728
2018-10-05,1728
2018-10-06,1728
2018-10-07,1728
2018-10-08,1728
2018-10-09,1728
2018-10-10,1728
2018-10-11,1711
2018-10-12,1711
2018-10-13,1711
2018-10-14,1711
2018-10-15,1711
2018-10-16,1711
2018-10-17,1711
2018-10-18,1711
2018-10-19,1711
2018-10-20,1711
2018-10-21,1711
2018-10-22,1726
2018-10-23,1726
2018-10-24,1726
2018-10-25,1726
2018-10-26,1726
2018-10-27,1726
2018-10-28,1726
2018-10-29,1726
2018-10-30,1726
2018-10-31,1726
2018-11-01,1726
2018-11-03,1726
2018-11-04,1680
2018-11-05,1680
2018-11-06,1680
2018-11-07,1680
2018-11-08,1680
2018-11-09,1680
2018-11-10,1680
2018-11-11,1680
2018-11-12,1680
2018-11-13,1631
2018-11-14,1631
2018-11-15,1631
2018-11-16,1631
2018-11-17,1631
2018-11-18,1631
2018-11-19,1631
2018-11-20,1592
2018-11-21,1592
2018-11-22,1592
2018-11-23,1592
2018-11-24,1592
2018-11-25,1592
2018-11-26,1592
2018-11-27,1592
2018-11-28,1570
2018-11-29,1570
2018-12-01,1570
2018-12-02,1570
2018-12-03,1570
2018-12-04,1570
2018-12-05,1617
2018-12-07,1617
2018-12-09,1617
2018-12-10,1617
2018-12-11,1617
2018-12-12,1617
2018-12-13,1617
2018-12-14,1641
2018-12-15,1641
2018-12-16,1641
2018-12-17,1641
2018-12-18,1641
2018-12-19,1641
2018-12-20,1641
2018-12-21,1641
2018-12-22,1664
2018-12-23,1664
2018-12-24,1664
2018-12-25,1664
2018-12-26,1664
2018-12-27,1664
2018-12-28,1664
2018-12-29,1580
2018-12-30,1580
2018-12-31,1580
2019-01-01,1580
2019-01-02,1580
2019-01-03,1580
2019-01-04,1580
2019-01-05,1501
2019-01-06,1501
2019-01-08,1501
2019-01-10,1501
2019-01-11,1501
2019-01-12,1431
2019-01-13,1431
2019-01-14,1431
2019-01-15,1431
2019-01-16,1431
2019-01-17,1431
2019-01-18,1404
2019-01-19,1404
2019-01-20,1404
2019-01-21,1404
2019-01-22,1404
2019-01-23,1404
2019-01-24,1404
2019-01-25,1404
2019-01-26,1382
2019-01-27,1382
2019-01-28,1382
2019-01-29,1382
2019-01-30,1382
2019-01-31,1382
2019-02-01,1369
2019-02-02,1369
2019-02-03,1369
2019-02-04,1369
2019-02-05,1369
2019-02-06,1369
2019-02-07,1362
2019-02-08,1362
2019-02-09,1362
2019-02-10,1362
2019-02-11,1362
2019-02-12,1362
2019-02-13,1344
2019-02-14,1344
2019-02-15,1344
2019-02-16,1344
2019-02-17,1344
2019-02-18,1344
2019-02-19,1344
2019-02-20,1374
2019-02-21,1374
2019-02-22,1374
2019-02-23,1374
2019-02-24,1374
2019-02-25,1353
2019-02-26,1353
2019-02-27,1353
2019-02-28,1353
2019-03-01,1353
2019-03-02,1353
2019-03-03,1353
2019-03-04,1353
2019-03-05,1385
2019-03-06,1385
2019-03-07,1385
2019-03-08,1385
2019-03-09,1385
2019-03-10,1385
2019-03-11,1385
2019-03-12,1343
2019-03-13,1343
2019-03-14,1343
2019-03-15,1343
2019-03-16,1343
2019-03-17,1343
2019-03-18,1343
2019-03-19,1339
2019-03-20,1339
