date_obj,Mushroom%20potato price
2016-06-29,1181
2016-06-30,1181
2016-07-01,1181
2016-07-02,1181
2016-07-03,1181
2016-07-04,1181
2016-07-05,1181
2016-07-06,1181
2016-07-07,1181
2016-07-08,1222
2016-07-09,1222
2016-07-10,1222
2016-07-11,1222
2016-07-12,1222
2016-07-13,1222
2016-07-14,1222
2016-07-15,1222
2016-07-16,1222
2016-07-17,1222
2016-07-18,1222
2016-07-23,1222
2016-07-24,1274
2016-07-25,1274
2016-07-26,1274
2016-07-27,1274
2016-07-28,1274
2016-07-29,1274
2016-07-30,1274
2016-07-31,1274
2016-08-01,1274
2016-08-02,1274
2016-08-03,1274
2016-08-04,1274
2016-08-05,1274
2016-08-06,1274
2016-08-07,1274
2016-08-08,1274
2016-08-09,1274
2016-08-10,1274
2016-08-11,1274
2016-08-12,1274
2016-08-13,1274
2016-08-14,1274
2016-08-15,1274
2016-08-16,1274
2016-08-17,1274
2016-08-18,1274
2016-08-19,1274
2016-08-20,1274
2016-08-21,1320
2016-08-22,1320
2016-08-23,1320
2016-08-24,1320
2016-08-25,1320
2016-08-26,1320
2016-08-28,1320
2016-08-31,1320
2016-09-01,1320
2016-09-02,1320
2016-09-03,1320
2016-09-04,1320
2016-09-05,1320
2016-09-06,1320
2016-09-07,1320
2016-09-08,1320
2016-09-09,1320
2016-09-10,1320
2016-09-11,1320
2016-09-12,1320
2016-09-13,1320
2016-09-14,1320
2016-09-15,1320
2016-09-16,1320
2016-09-17,1320
2016-09-18,1320
2016-09-19,1320
2016-09-20,1320
2016-09-21,1320
2016-09-22,1337
2016-09-23,1337
2016-09-24,1337
2016-09-25,1337
2016-09-26,1337
2016-09-27,1337
2016-09-28,1337
2016-09-29,1337
2016-09-30,1337
2016-10-01,1337
2016-10-02,1337
2016-10-03,1337
2016-10-04,1337
2016-10-05,1337
2016-10-06,1337
2016-10-07,1337
2016-10-08,1337
2016-10-09,1337
2016-10-10,1337
2016-10-11,1337
2016-10-12,1337
2016-10-13,1337
2016-10-14,1337
2016-10-15,1337
2016-10-16,1337
2016-10-17,1337
2016-10-18,1337
2016-10-19,1337
2016-10-20,1337
2016-10-21,1337
2016-10-22,1337
2016-10-23,1368
2016-10-24,1368
2016-10-25,1368
2016-10-26,1368
2016-10-27,1368
2016-10-28,1368
2016-10-29,1368
2016-10-30,1368
2016-10-31,1368
2016-11-01,1368
2016-11-02,1368
2016-11-03,1368
2016-11-04,1368
2016-11-05,1368
2016-11-06,1368
2016-11-07,1368
2016-11-08,1368
2016-11-09,1368
2016-11-10,1368
2016-11-11,1368
2016-11-12,1368
2016-11-13,1368
2016-11-14,1368
2016-12-07,1415
2016-12-08,1415
2016-12-09,1415
2016-12-10,1415
2016-12-11,1415
2016-12-12,1415
2016-12-13,1415
2016-12-14,1415
2016-12-15,1415
2016-12-16,1415
2016-12-17,1415
2016-12-18,1411
2016-12-19,1411
2016-12-20,1411
2016-12-21,1411
2016-12-22,1411
2016-12-23,1411
2016-12-24,1411
2016-12-25,1411
2016-12-26,1411
2016-12-27,1411
2016-12-28,1411
2016-12-29,1411
2016-12-30,1411
2016-12-31,1411
2017-01-01,1411
2017-01-02,1411
2017-01-03,1411
2017-01-04,1411
2017-01-05,1411
2017-01-06,1411
2017-01-07,1411
2017-01-08,1411
2017-01-09,1411
2017-01-10,1411
2017-01-11,1411
2017-01-12,1411
2017-01-13,1411
2017-01-14,1411
2017-01-15,1411
2017-01-16,1411
2017-01-17,1416
2017-01-18,1416
2017-01-19,1416
2017-01-20,1416
2017-01-21,1416
2017-01-22,1416
2017-01-27,1416
2017-01-28,1416
2017-01-29,1416
2017-01-30,1416
2017-01-31,1416
2017-02-01,1416
2017-02-02,1416
2017-02-03,1416
2017-02-04,1416
2017-02-05,1416
2017-02-06,1416
2017-02-07,1416
2017-02-08,1416
2017-02-09,1416
2017-02-10,1416
2017-02-11,1416
2017-02-12,1416
2017-02-13,1416
2017-02-14,1416
2017-02-15,1416
2017-02-16,1416
2017-02-18,1392
2017-02-19,1392
2017-02-20,1392
2017-02-21,1392
2017-02-22,1392
2017-02-23,1392
2017-02-24,1392
2017-02-25,1392
2017-02-26,1392
2017-02-27,1392
2017-02-28,1392
2017-03-01,1392
2017-03-02,1392
2017-03-03,1392
2017-03-04,1392
2017-03-05,1392
2017-03-06,1392
2017-03-07,1392
2017-03-08,1392
2017-03-09,1392
2017-03-10,1392
2017-03-11,1392
2017-03-12,1392
2017-03-13,1392
2017-03-14,1392
2017-03-15,1392
2017-03-16,1392
2017-03-17,1392
2017-03-18,1392
2017-03-19,1349
2017-03-20,1349
2017-03-21,1349
2017-03-22,1349
2017-03-23,1349
2017-03-24,1349
2017-03-25,1349
2017-03-26,1349
2017-03-27,1349
2017-03-28,1349
2017-03-29,1349
2017-03-30,1349
2017-03-31,1349
2017-04-01,1349
2017-04-02,1349
2017-04-03,1349
2017-04-04,1349
2017-04-12,1349
2017-04-13,1349
2017-04-14,1349
2017-04-15,1349
2017-04-16,1349
2017-04-17,1349
2017-04-18,1349
2017-04-19,1349
2017-04-20,1349
2017-04-21,1296
2017-04-22,1296
2017-04-23,1296
2017-04-24,1296
2017-04-25,1296
2017-04-26,1296
2017-04-27,1296
2017-04-28,1296
2017-04-29,1296
2017-04-30,1296
2017-05-01,1296
2017-05-02,1296
2017-05-03,1296
2017-05-04,1296
2017-05-05,1296
2017-05-06,1296
2017-05-07,1296
2017-05-08,1296
2017-05-09,1296
2017-05-10,1296
2017-05-11,1296
2017-05-12,1296
2017-05-13,1296
2017-05-14,1296
2017-05-15,1296
2017-05-16,1296
2017-05-17,1296
2017-05-18,1296
2017-05-19,1254
2017-05-20,1254
2017-05-21,1254
2017-05-22,1254
2017-05-23,1254
2017-05-24,1254
2017-05-25,1254
2017-05-26,1254
2017-05-27,1254
2017-05-28,1254
2017-05-29,1254
2017-05-30,1254
2017-05-31,1254
2017-06-01,1254
2017-06-02,1254
2017-06-03,1254
2017-06-06,1207
2017-06-07,1207
2017-06-08,1207
2017-06-09,1207
2017-06-10,1207
2017-06-11,1207
2017-06-12,1207
2017-06-13,1207
2017-06-14,1207
2017-06-15,1207
2017-06-16,1207
2017-06-17,1207
2017-06-18,1207
2017-06-19,1207
2017-06-20,1207
2017-06-21,1207
2017-06-22,1207
2017-06-23,1207
2017-06-24,1207
2017-06-25,1207
2017-06-26,1176
2017-06-27,1176
2017-06-28,1176
2017-06-29,1176
2017-06-30,1176
2017-07-01,1176
2017-07-02,1176
2017-07-03,1176
2017-07-04,1176
2017-07-05,1176
2017-07-06,1176
2017-07-07,1176
2017-07-08,1176
2017-07-13,1176
2017-07-14,1176
2017-07-15,1176
2017-07-16,1176
2017-07-17,1174
2017-07-18,1174
2017-07-19,1174
2017-07-20,1174
2017-07-21,1174
2017-07-22,1174
2017-07-23,1174
2017-07-24,1174
2017-07-25,1174
2017-07-26,1174
2017-07-27,1174
2017-07-28,1174
2017-07-29,1174
2017-07-30,1174
2017-07-31,1174
2017-08-01,1174
2017-08-02,1174
2017-08-03,1174
2017-08-04,1174
2017-08-05,1174
2017-08-06,1174
2017-08-09,1124
2017-08-10,1124
2017-08-11,1124
2017-08-12,1124
2017-08-13,1124
2017-08-14,1124
2017-08-15,1124
2017-08-16,1124
2017-08-17,1124
2017-08-18,1124
2017-08-19,1124
2017-08-20,1124
2017-08-22,1124
2017-08-23,1124
2017-08-24,1124
2017-08-25,1124
2017-08-26,1133
2017-08-27,1133
2017-08-28,1133
2017-08-29,1133
2017-08-30,1133
2017-08-31,1133
2017-09-01,1133
2017-09-02,1133
2017-09-03,1133
2017-09-04,1133
2017-09-05,1133
2017-09-06,1133
2017-09-07,1133
2017-09-08,1133
2017-09-09,1133
2017-09-10,1133
2017-09-11,1133
2017-09-12,1133
2017-09-13,1133
2017-09-14,1159
2017-09-15,1159
2017-09-16,1159
2017-09-17,1159
2017-09-19,1159
2017-09-20,1159
2017-09-21,1159
2017-09-22,1159
2017-09-23,1159
2017-09-24,1159
2017-09-25,1159
2017-09-26,1159
2017-09-27,1159
2017-09-28,1159
2017-09-29,1159
2017-09-30,1159
2017-10-01,1159
2017-10-02,1159
2017-10-03,1159
2017-10-04,1159
2017-10-05,1159
2017-10-06,1159
2017-10-07,1216
2017-10-08,1216
2017-10-09,1216
2017-10-10,1216
2017-10-11,1216
2017-10-12,1216
2017-10-13,1216
2017-10-14,1216
2017-10-15,1216
2017-10-16,1216
2017-10-17,1216
2017-10-18,1216
2017-10-19,1216
2017-10-20,1216
2017-10-21,1216
2017-10-22,1216
2017-10-23,1216
2017-10-24,1216
2017-10-25,1276
2017-10-26,1276
2017-10-27,1340
2017-10-28,1340
2017-10-29,1340
2017-10-30,1407
2017-10-31,1407
2017-11-01,1407
2017-11-02,1478
2017-11-03,1478
2017-11-04,1441
2017-11-05,1441
2017-11-06,1441
2017-11-07,1441
2017-11-08,1502
2017-11-09,1502
2017-11-10,1502
2017-11-11,1502
2017-11-12,1502
2017-11-13,1502
2017-11-14,1478
2017-11-15,1478
2017-11-16,1478
2017-11-17,1412
2017-11-18,1412
2017-11-19,1412
2017-11-20,1346
2017-11-21,1346
2017-11-22,1346
2017-11-23,1291
2017-11-24,1291
2017-11-25,1291
2017-11-26,1237
2017-11-27,1237
2017-11-28,1237
2017-11-29,1237
2017-11-30,1182
2017-12-01,1182
2017-12-02,1182
2017-12-03,1128
2017-12-04,1128
2017-12-05,1128
2017-12-06,1077
2017-12-07,1077
2017-12-08,1077
2017-12-09,1077
2017-12-10,1029
2017-12-11,1029
2017-12-12,1029
2017-12-14,979
2017-12-15,979
2017-12-17,979
2017-12-18,934
2017-12-19,934
2017-12-20,934
2017-12-21,934
2017-12-22,892
2017-12-23,892
2017-12-24,892
2017-12-25,892
2017-12-26,850
2017-12-27,850
2017-12-28,850
2017-12-29,850
2017-12-30,814
2017-12-31,814
2018-01-01,814
2018-01-02,814
2018-01-03,781
2018-01-04,781
2018-01-05,781
2018-01-06,769
2018-01-07,769
2018-01-08,769
2018-01-09,777
2018-01-10,777
2018-01-11,777
2018-01-12,777
2018-01-13,777
2018-01-14,745
2018-01-15,745
2018-01-16,745
2018-01-17,745
2018-01-18,727
2018-01-19,727
2018-01-20,727
2018-01-21,727
2018-01-22,727
2018-01-23,695
2018-01-25,695
2018-01-26,692
2018-01-27,692
2018-01-28,692
2018-01-29,666
2018-01-31,666
2018-02-01,674
2018-02-02,674
2018-02-03,669
2018-02-04,669
2018-02-05,669
2018-02-06,686
2018-02-07,686
2018-02-08,686
2018-02-09,706
2018-02-10,706
2018-02-11,706
2018-02-12,694
2018-02-13,694
2018-02-14,694
2018-02-15,717
2018-02-16,717
2018-02-17,717
2018-02-18,717
2018-02-19,699
2018-02-20,699
2018-02-21,699
2018-02-22,681
2018-02-23,681
2018-02-24,681
2018-02-25,673
2018-02-26,673
2018-02-27,673
2018-03-01,703
2018-03-02,703
2018-03-03,703
2018-03-04,698
2018-03-05,698
2018-03-06,698
2018-03-07,672
2018-03-08,672
2018-03-09,672
2018-03-10,690
2018-03-11,690
2018-03-12,690
2018-03-13,690
2018-03-14,690
2018-03-15,690
2018-03-16,690
2018-03-17,696
2018-03-18,696
2018-03-19,696
2018-03-20,712
2018-03-21,712
2018-03-23,712
2018-03-24,711
2018-03-26,711
2018-03-27,734
2018-03-28,734
2018-03-29,734
2018-03-30,734
2018-03-31,761
2018-04-01,761
2018-04-02,761
2018-04-03,736
2018-04-04,736
2018-04-05,736
2018-04-06,736
2018-04-07,706
2018-04-08,706
2018-04-09,706
2018-04-10,687
2018-04-11,687
2018-04-12,687
2018-04-13,660
2018-04-14,660
2018-04-15,660
2018-04-16,670
2018-04-17,670
2018-04-18,670
2018-04-19,670
2018-04-20,662
2018-04-21,662
2018-04-22,662
2018-04-23,662
2018-04-24,661
2018-04-25,661
2018-04-26,661
2018-04-27,661
2018-04-28,642
2018-04-29,642
2018-04-30,642
2018-05-01,635
2018-05-04,635
2018-05-05,612
2018-05-06,612
2018-05-07,612
2018-05-08,612
2018-05-09,599
2018-05-10,599
2018-05-11,599
2018-05-12,586
2018-05-13,586
2018-05-14,586
2018-05-15,586
2018-05-16,584
2018-05-17,584
2018-05-18,584
2018-05-19,597
2018-05-20,597
2018-05-21,597
2018-05-22,597
2018-05-23,607
2018-05-24,607
2018-05-25,607
2018-05-26,631
2018-05-27,631
2018-05-28,631
2018-05-29,656
2018-05-30,656
2018-05-31,656
2018-06-01,681
2018-06-02,681
2018-06-03,708
2018-06-04,708
2018-06-05,733
2018-06-06,733
2018-06-07,733
2018-06-08,770
2018-06-09,770
2018-06-10,778
2018-06-11,778
2018-06-12,778
2018-06-13,775
2018-06-14,775
2018-06-15,803
2018-06-16,803
2018-06-17,805
2018-06-18,805
2018-06-19,832
2018-06-20,832
2018-06-21,864
2018-06-22,864
2018-06-23,864
2018-06-24,875
2018-06-25,875
2018-06-26,875
2018-06-27,886
2018-06-28,886
2018-06-29,890
2018-06-30,890
2018-07-01,929
2018-07-02,929
2018-07-03,929
2018-07-04,953
2018-07-05,953
2018-07-06,953
2018-07-07,989
2018-07-08,989
2018-07-09,989
2018-07-10,972
2018-07-11,972
2018-07-12,972
2018-07-13,1006
2018-07-14,1006
2018-07-15,1042
2018-07-16,1042
2018-07-17,1052
2018-07-18,1052
2018-07-19,1052
2018-07-20,1092
2018-07-21,1092
2018-07-22,1146
2018-07-23,1146
2018-07-24,1119
2018-07-25,1119
2018-07-26,1118
2018-07-27,1118
2018-07-28,1083
2018-07-29,1083
2018-07-30,1057
2018-07-31,1057
2018-08-01,1057
2018-08-02,1053
2018-08-03,1053
2018-08-04,1032
2018-08-05,1032
2018-08-06,1032
2018-08-07,1023
2018-08-08,1023
2018-08-09,1023
2018-08-10,1012
2018-08-11,1012
2018-08-12,982
2018-08-14,998
2018-08-16,998
2018-08-17,1007
2018-08-18,1007
2018-08-19,1007
2018-08-20,998
2018-08-21,998
2018-08-22,998
2018-08-23,972
2018-08-24,972
2018-08-25,996
2018-08-26,996
2018-08-27,996
2018-08-28,1024
2018-08-29,1024
2018-08-30,1024
2018-08-31,1044
2018-09-01,1044
2018-09-02,1044
2018-09-03,1023
2018-09-04,1023
2018-09-05,994
2018-09-06,994
2018-09-07,994
2018-09-08,991
2018-09-09,991
2018-09-10,991
2018-09-11,991
2018-09-12,995
2018-09-13,995
2018-09-14,995
2018-09-15,983
2018-09-16,983
2018-09-17,983
2018-09-18,969
2018-09-19,969
2018-09-20,969
2018-09-21,969
2018-09-22,933
2018-09-23,933
2018-09-24,933
2018-09-25,958
2018-09-26,958
2018-09-27,958
2018-09-28,964
2018-09-29,964
2018-09-30,964
2018-10-02,955
2018-10-03,955
2018-10-04,950
2018-10-05,950
2018-10-06,931
2018-10-07,931
2018-10-08,931
2018-10-09,960
2018-10-10,960
2018-10-11,960
2018-10-12,991
2018-10-13,991
2018-10-14,991
2018-10-15,958
2018-10-16,958
2018-10-17,958
2018-10-18,933
2018-10-19,933
2018-10-20,933
2018-10-21,905
2018-10-22,905
2018-10-23,905
2018-10-24,920
2018-10-25,920
2018-10-26,920
2018-10-27,920
2018-10-28,920
2018-10-29,920
2018-10-30,912
2018-10-31,912
2018-11-01,912
2018-11-03,896
2018-11-04,896
2018-11-05,915
2018-11-06,915
2018-11-07,915
2018-11-08,875
2018-11-09,875
2018-11-10,877
2018-11-11,877
2018-11-12,905
2018-11-13,905
2018-11-15,901
2018-11-16,901
2018-11-17,901
2018-11-18,899
2018-11-19,899
2018-11-20,890
2018-11-21,890
2018-11-22,899
2018-11-23,899
2018-11-24,924
2018-11-25,924
2018-11-26,924
2018-11-27,909
2018-11-28,909
2018-11-29,929
2018-12-01,942
2018-12-02,942
2018-12-03,942
2018-12-04,947
2018-12-05,947
2018-12-07,932
2018-12-09,938
2018-12-10,959
2018-12-11,959
2018-12-12,959
2018-12-13,939
2018-12-14,939
2018-12-15,939
2018-12-16,939
2018-12-17,939
2018-12-18,915
2018-12-19,915
2018-12-20,879
2018-12-21,879
2018-12-22,857
2018-12-23,857
2018-12-24,831
2018-12-25,831
2018-12-26,831
2018-12-27,846
2018-12-28,846
2018-12-29,846
2018-12-30,846
2018-12-31,834
2019-01-01,834
2019-01-02,838
2019-01-03,838
2019-01-04,826
2019-01-05,826
2019-01-06,834
2019-01-08,831
2019-01-10,820
2019-01-11,820
2019-01-12,838
2019-01-13,838
2019-01-14,876
2019-01-15,876
2019-01-16,907
2019-01-17,907
2019-01-18,883
2019-01-19,883
2019-01-20,919
2019-01-21,919
2019-01-22,929
2019-01-23,929
2019-01-24,929
2019-01-25,929
2019-01-26,910
2019-01-28,911
2019-01-29,911
2019-01-30,914
2019-01-31,914
2019-02-01,917
2019-02-02,917
2019-02-03,911
2019-02-04,911
2019-02-05,897
2019-02-06,897
2019-02-07,879
2019-02-08,879
2019-02-09,887
2019-02-10,887
2019-02-11,876
2019-02-12,876
2019-02-13,847
2019-02-14,847
2019-02-15,830
2019-02-16,830
2019-02-17,838
2019-02-18,838
2019-02-19,838
2019-02-20,838
2019-02-21,863
2019-02-22,863
2019-02-23,863
2019-02-24,843
2019-02-25,843
2019-02-26,820
2019-02-27,820
2019-02-28,820
2019-03-01,820
2019-03-02,815
2019-03-03,815
2019-03-04,798
2019-03-05,798
2019-03-06,790
2019-03-07,790
2019-03-08,790
2019-03-09,771
2019-03-10,771
2019-03-11,787
2019-03-12,787
2019-03-13,787
2019-03-14,787
2019-03-15,772
2019-03-16,772
2019-03-17,773
2019-03-18,773
2019-03-19,773
2019-03-20,756
2019-03-21,756
2019-03-22,730
2019-03-23,730
2019-03-24,732
2019-03-25,732
2019-03-26,751
2019-03-27,751
2019-03-28,751
2019-03-29,750
2019-03-30,750
2019-03-31,750
2019-04-01,738
2019-04-02,738
2019-04-03,751
2019-04-04,751
2019-04-05,733
2019-04-06,733
2019-04-07,748
2019-04-08,748
2019-04-09,748
2019-04-10,758
2019-04-11,758
2019-04-12,766
2019-04-13,766
2019-04-14,766
2019-04-15,766
2019-04-16,758
2019-04-17,758
2019-04-18,758
2019-04-19,760
2019-04-20,760
2019-04-21,783
2019-04-22,783
2019-04-23,814
2019-04-24,814
2019-04-25,814
2019-04-26,789
2019-04-27,789
2019-04-28,789
2019-04-29,767
2019-04-30,767
2019-05-01,756
2019-05-02,756
2019-05-03,739
2019-05-04,739
2019-05-05,720
2019-05-06,720
2019-05-07,720
2019-05-08,719
2019-05-09,719
2019-05-10,719
2019-05-11,738
2019-05-12,738
2019-05-13,740
2019-05-14,740
2019-05-15,763
2019-05-16,763
2019-05-17,763
2019-05-18,774
2019-05-19,774
2019-05-20,774
2019-05-21,774
2019-05-22,774
2019-05-23,786
2019-05-24,786
2019-05-25,805
2019-05-26,805
2019-05-27,818
2019-05-28,818
2019-05-29,857
2019-05-30,857
2019-05-31,857
2019-06-01,845
2019-06-02,845
2019-06-03,828
2019-06-04,828
2019-06-05,810
2019-06-06,810
2019-06-07,812
2019-06-08,812
2019-06-09,821
2019-06-10,821
2019-06-11,821
2019-06-12,804
2019-06-13,804
2019-06-14,800
2019-06-15,800
2019-06-16,832
2019-06-17,832
2019-06-18,832
2019-06-19,819
2019-06-20,819
2019-06-21,811
2019-06-22,811
2019-06-23,810
2019-06-24,810
2019-06-25,810
2019-06-26,816
2019-06-27,816
2019-06-28,806
2019-06-29,806
2019-06-30,781
2019-07-01,781
2019-07-02,785
2019-07-03,785
2019-07-04,785
2019-07-05,791
2019-07-06,791
2019-07-07,803
2019-07-08,803
2019-07-09,806
