date_obj,West%20ardougne%20teleport%20(tablet) price
2018-03-11,1789
2018-03-12,1789
2018-03-13,1789
2018-03-14,1789
2018-03-15,1837
2018-03-16,1837
2018-03-17,1837
2018-03-18,1837
2018-03-19,1840
2018-03-20,1840
2018-03-21,1840
2018-03-23,1872
2018-03-24,1872
2018-03-26,1872
2018-03-27,1906
2018-03-28,1906
2018-03-29,1906
2018-03-30,1906
2018-03-31,1906
2018-04-01,1816
2018-04-02,1816
2018-04-03,1816
2018-04-04,1816
2018-04-05,1794
2018-04-06,1794
2018-04-08,1794
2018-04-09,1762
2018-04-10,1762
2018-04-11,1762
2018-04-12,1762
2018-04-13,1762
2018-04-14,1702
2018-04-16,1702
2018-04-17,1702
2018-04-18,1663
2018-04-19,1663
2018-04-20,1663
2018-04-21,1663
2018-04-22,1671
2018-04-23,1671
2018-04-24,1671
2018-04-25,1671
2018-04-26,1671
2018-04-27,1660
2018-04-28,1660
2018-04-29,1660
2018-04-30,1660
2018-05-01,1699
2018-05-02,1699
2018-05-03,1699
2018-05-04,1699
2018-05-05,1699
2018-05-06,1668
2018-05-07,1668
2018-05-08,1668
2018-05-09,1668
2018-05-10,1642
2018-05-11,1642
2018-05-12,1642
2018-05-13,1642
2018-05-14,1600
2018-05-15,1600
2018-05-16,1600
2018-05-17,1600
2018-05-18,1666
2018-05-19,1666
2018-05-20,1666
2018-05-21,1666
2018-05-22,1696
2018-05-23,1696
2018-05-24,1696
2018-05-25,1696
2018-05-26,1691
2018-05-27,1691
2018-05-28,1691
2018-05-29,1717
2018-05-30,1717
2018-05-31,1717
2018-06-01,1717
2018-06-02,1762
2018-06-03,1762
2018-06-04,1762
2018-06-05,1762
2018-06-06,1738
2018-06-07,1738
2018-06-08,1738
2018-06-09,1738
2018-06-10,1755
2018-06-11,1755
2018-06-12,1755
2018-06-13,1778
2018-06-14,1778
2018-06-15,1778
2018-06-16,1778
2018-06-17,1825
2018-06-18,1825
2018-06-19,1825
2018-06-20,1825
2018-06-21,1784
2018-06-22,1784
2018-06-23,1784
2018-06-24,1784
2018-06-25,1801
2018-06-26,1801
2018-06-27,1801
2018-06-28,1801
2018-06-29,1734
2018-06-30,1734
2018-07-01,1734
2018-07-02,1734
2018-07-03,1788
2018-07-04,1788
2018-07-05,1788
2018-07-06,1788
2018-07-07,1770
2018-07-08,1770
2018-07-09,1770
2018-07-10,1712
2018-07-11,1712
2018-07-12,1712
2018-07-13,1712
2018-07-14,1691
2018-07-15,1691
2018-07-16,1691
2018-07-17,1692
2018-07-18,1692
2018-07-19,1692
2018-07-20,1692
2018-07-21,1691
2018-07-22,1691
2018-07-23,1634
2018-07-24,1634
2018-07-25,1634
2018-07-26,1634
2018-07-27,1608
2018-07-28,1608
2018-07-29,1608
2018-07-30,1659
2018-07-31,1659
2018-08-01,1659
2018-08-02,1742
2018-08-03,1742
2018-08-04,1742
2018-08-05,1809
2018-08-06,1809
2018-08-07,1809
2018-08-08,1867
2018-08-09,1867
2018-08-10,1867
2018-08-11,1958
2018-08-12,1958
2018-08-14,2054
2018-08-16,2155
2018-08-17,2155
2018-08-18,2155
2018-08-19,2148
2018-08-20,2148
2018-08-21,2148
2018-08-22,2040
2018-08-23,2040
2018-08-24,2040
2018-08-25,1938
2018-08-26,1938
2018-08-27,1938
2018-08-28,1841
2018-08-29,1841
2018-08-30,1841
2018-08-31,1825
2018-09-01,1825
2018-09-02,1825
2018-09-03,1775
2018-09-04,1775
2018-09-05,1726
2018-09-06,1726
2018-09-07,1726
2018-09-08,1745
2018-09-09,1745
2018-09-10,1745
2018-09-11,1831
2018-09-12,1831
2018-09-13,1831
2018-09-14,1912
2018-09-15,1912
2018-09-16,1912
2018-09-17,1919
2018-09-18,1919
2018-09-19,1919
2018-09-20,1889
2018-09-21,1889
2018-09-22,1889
2018-09-23,1841
2018-09-24,1841
2018-09-25,1841
2018-09-26,1752
2018-09-27,1752
2018-09-28,1752
2018-09-29,1703
2018-09-30,1703
2018-10-02,1718
2018-10-03,1718
2018-10-04,1718
2018-10-05,1753
2018-10-06,1753
2018-10-07,1830
2018-10-08,1830
2018-10-09,1830
2018-10-10,1891
2018-10-11,1891
2018-10-12,1891
2018-10-13,1940
2018-10-14,1940
2018-10-15,1940
2018-10-16,1855
2018-10-17,1855
2018-10-18,1855
2018-10-19,1831
2018-10-20,1831
2018-10-21,1831
2018-10-22,1886
2018-10-23,1886
2018-10-24,1886
2018-10-25,1961
2018-10-26,1961
2018-10-27,1961
2018-10-28,2033
2018-10-29,2033
2018-10-30,2033
2018-10-31,2124
2018-11-01,2124
2018-11-03,2231
2018-11-04,2231
2018-11-05,2342
2018-11-06,2342
2018-11-07,2424
2018-11-08,2424
2018-11-09,2434
2018-11-10,2434
2018-11-11,2474
2018-11-12,2474
2018-11-13,2526
2018-11-14,2526
2018-11-15,2537
2018-11-16,2537
2018-11-17,2524
2018-11-18,2524
2018-11-19,2564
2018-11-20,2564
2018-11-21,2563
2018-11-22,2563
2018-11-23,2549
2018-11-24,2549
2018-11-25,2590
2018-11-26,2590
2018-11-27,2589
2018-11-28,2589
2018-11-29,2472
2018-12-01,2410
2018-12-02,2410
2018-12-03,2366
2018-12-04,2366
2018-12-05,2287
2018-12-07,2172
2018-12-09,2181
2018-12-10,2149
2018-12-11,2149
2018-12-12,2177
2018-12-13,2177
2018-12-14,2141
2018-12-15,2141
2018-12-16,2161
2018-12-17,2161
2018-12-18,2219
2018-12-19,2219
2018-12-20,2233
2018-12-21,2233
2018-12-22,2215
2018-12-23,2292
2018-12-24,2292
2018-12-25,2385
2018-12-26,2385
2018-12-27,2429
2018-12-28,2429
2018-12-29,2354
2018-12-30,2354
2018-12-31,2378
2019-01-01,2378
2019-01-02,2389
2019-01-03,2389
2019-01-04,2491
2019-01-05,2584
2019-01-06,2648
2019-01-08,2750
2019-01-10,2676
2019-01-11,2676
2019-01-12,2757
2019-01-13,2757
2019-01-14,2643
2019-01-15,2643
2019-01-16,2510
2019-01-17,2510
2019-01-18,2384
2019-01-19,2271
2019-01-20,2271
2019-01-21,2157
2019-01-22,2151
2019-01-23,2151
2019-01-24,2173
2019-01-25,2173
2019-01-26,2167
2019-01-27,2167
2019-01-28,2171
2019-01-29,2171
2019-01-30,2112
2019-01-31,2112
2019-02-01,2089
2019-02-02,2089
2019-02-03,1994
2019-02-04,1994
2019-02-05,1932
2019-02-06,1932
2019-02-07,1962
2019-02-08,1962
2019-02-09,1901
2019-02-10,1901
2019-02-11,1961
2019-02-12,1961
2019-02-13,1992
2019-02-14,1992
2019-02-15,2053
2019-02-16,2053
2019-02-17,2067
2019-02-18,2067
2019-02-19,2008
2019-02-20,2008
2019-02-21,1971
2019-02-22,1971
2019-02-23,1979
2019-02-24,1979
2019-02-25,1984
2019-02-26,1984
2019-02-27,1933
2019-02-28,1933
2019-03-01,1852
2019-03-02,1852
2019-03-03,1817
2019-03-04,1817
2019-03-05,1839
2019-03-06,1839
2019-03-07,1787
2019-03-08,1787
2019-03-09,1804
2019-03-10,1804
2019-03-11,1778
2019-03-12,1772
2019-03-13,1772
2019-03-14,1738
2019-03-15,1738
2019-03-16,1799
2019-03-17,1869
2019-03-18,1869
2019-03-19,1869
2019-03-20,1937
2019-03-21,1937
2019-03-22,1966
2019-03-23,2024
2019-03-24,2024
2019-03-25,2112
2019-03-26,2112
2019-03-27,2217
2019-03-28,2217
2019-03-29,2328
2019-03-30,2328
2019-03-31,2352
2019-04-01,2352
2019-04-02,2421
2019-04-03,2421
2019-04-04,2507
2019-04-05,2507
2019-04-06,2627
2019-04-07,2627
2019-04-08,2754
2019-04-09,2754
2019-04-10,2791
2019-04-11,2791
2019-04-12,2915
2019-04-13,2915
2019-04-14,2893
2019-04-15,2893
2019-04-16,2816
2019-04-17,2816
2019-04-18,2690
2019-04-19,2690
2019-04-20,2555
2019-04-21,2555
2019-04-22,2428
2019-04-23,2428
2019-04-24,2307
2019-04-25,2307
2019-04-26,2196
2019-04-27,2196
2019-04-28,2126
2019-04-29,2126
2019-04-30,2178
2019-05-01,2178
2019-05-02,2178
2019-05-03,2126
2019-05-04,2126
2019-05-05,2109
2019-05-06,2109
2019-05-07,2101
2019-05-08,2101
2019-05-09,2101
2019-05-10,2028
2019-05-11,2028
2019-05-12,1990
2019-05-13,1990
2019-05-14,1901
2019-05-15,1901
2019-05-16,1901
2019-05-17,1866
2019-05-18,1866
2019-05-19,1801
2019-05-20,1801
2019-05-21,1802
2019-05-22,1802
2019-05-23,1774
2019-05-24,1774
2019-05-25,1754
2019-05-26,1754
2019-05-27,1786
2019-05-28,1786
2019-05-29,1858
2019-05-30,1858
2019-05-31,1858
2019-06-01,1931
2019-06-02,1931
2019-06-03,1991
2019-06-04,1991
2019-06-05,2065
2019-06-06,2065
2019-06-07,2160
2019-06-08,2160
2019-06-09,2159
2019-06-10,2159
2019-06-11,2159
2019-06-12,2227
2019-06-13,2227
2019-06-14,2292
2019-06-15,2292
2019-06-16,2276
2019-06-17,2276
2019-06-18,2276
2019-06-19,2359
2019-06-20,2359
2019-06-21,2276
2019-06-22,2276
2019-06-23,2168
2019-06-24,2168
2019-06-25,2168
2019-06-26,2098
2019-06-27,2098
2019-06-28,2096
2019-06-29,2096
2019-06-30,2061
2019-07-01,2061
2019-07-02,2061
2019-07-03,1981
2019-07-04,1981
2019-07-05,1981
2019-07-06,1981
2019-07-07,1981
2019-07-08,1963
2019-07-09,1963
2019-07-10,1864
2019-07-11,1864
2019-07-12,1772
2019-07-13,1772
2019-07-14,1791
2019-07-15,1791
2019-07-16,1791
2019-07-17,1762
2019-07-18,1762
2019-07-19,1762
2019-07-20,1696
2019-07-21,1696
2019-07-22,1750
2019-07-23,1750
2019-07-24,1834
2019-07-25,1926
2019-07-26,2023
2019-07-27,2125
2019-07-28,2210
2019-07-29,2280
2019-07-30,2308
2019-07-31,2365
2019-08-01,2365
2019-08-02,2324
2019-08-03,2340
2019-08-04,2340
2019-08-05,2330
2019-08-06,2330
2019-08-07,2241
2019-08-08,2241
2019-08-09,2244
2019-08-10,2353
2019-08-11,2353
2019-08-12,2282
2019-08-13,2282
2019-08-14,2167
2019-08-15,2167
2019-08-16,2058
2019-08-17,2058
2019-08-18,1957
2019-08-19,1957
2019-08-20,1859
2019-08-21,1859
2019-08-22,1856
2019-08-23,1856
2019-08-24,1895
2019-08-24,1895
2019-08-25,1895
2019-08-25,1895
2019-08-26,1957
2019-08-26,1957
2019-08-27,1957
2019-08-27,1957
2019-08-28,2014
2019-08-29,2014
2019-08-30,2018
2019-08-31,2018
2019-09-01,2052
2019-09-02,2052
2019-09-03,2053
2019-09-04,2053
2019-09-05,1960
2019-09-06,1960
2019-09-07,1865
2019-09-08,1865
2019-09-09,1807
2019-09-10,1807
2019-09-11,1847
2019-09-12,1847
2019-09-13,1847
2019-09-14,1902
2019-09-15,1902
2019-09-16,1998
2019-09-17,1998
2019-09-18,1983
2019-09-19,1983
2019-09-20,1983
2019-09-21,1964
2019-09-22,1964
2019-09-23,1916
2019-09-24,1916
2019-09-25,1916
2019-09-26,1880
2019-09-27,1880
2019-09-28,1947
2019-09-29,1947
2019-09-30,1947
2019-10-01,1972
2019-10-02,1972
2019-10-03,1972
2019-10-04,2066
2019-10-05,2066
2019-10-06,2134
2019-10-07,2134
2019-10-08,2093
2019-10-09,2093
2019-10-10,2093
2019-10-11,2126
2019-10-12,2126
2019-10-13,2230
2019-10-14,2230
2019-10-15,2251
2019-10-16,2251
2019-10-17,2340
2019-10-18,2340
2019-10-19,2416
2019-10-20,2416
2019-10-21,2429
2019-10-22,2429
2019-10-23,2393
2019-10-24,2393
2019-10-25,2386
2019-10-26,2386
2019-10-27,2290
2019-10-28,2290
2019-10-29,2194
2019-10-30,2194
2019-10-31,2106
2019-11-01,2106
2019-11-02,2119
2019-11-03,2119
2019-11-04,2156
2019-11-05,2156
2019-11-06,2156
2019-11-07,2193
2019-11-08,2193
2019-11-09,2235
2019-11-10,2235
2019-11-11,2335
2019-11-12,2335
2019-11-13,2335
2019-11-14,2401
2019-11-15,2401
2019-11-16,2451
2019-11-17,2451
2019-11-18,2410
2019-11-19,2410
2019-11-20,2410
2019-11-21,2434
2019-11-22,2434
2019-11-23,2456
2019-11-24,2456
2019-11-25,2427
2019-11-26,2427
2019-11-27,2427
2019-11-28,2390
2019-11-29,2390
2019-11-30,2420
2019-12-01,2420
2019-12-02,2408
2019-12-03,2408
2019-12-04,2455
2019-12-05,2455
2019-12-06,2455
2019-12-07,2343
2019-12-08,2343
2019-12-09,2343
2019-12-10,2225
2019-12-11,2225
2019-12-12,2225
2019-12-13,2131
2019-12-14,2131
2019-12-15,2110
2019-12-16,2110
2019-12-17,2121
2019-12-18,2121
2019-12-19,2121
2019-12-20,2162
2019-12-21,2162
2019-12-22,2202
2019-12-23,2202
2019-12-24,2202
2019-12-25,2231
2019-12-26,2231
2019-12-27,2275
2019-12-28,2275
2019-12-29,2324
2019-12-30,2324
2019-12-31,2374
2020-01-01,2374
2020-01-02,2413
2020-01-03,2413
2020-01-04,2413
2020-01-05,2403
2020-01-06,2403
2020-01-07,2469
2020-01-08,2469
2020-01-09,2469
2020-01-10,2557
2020-01-11,2557
2020-01-12,2596
2020-01-13,2596
2020-01-14,2596
2020-01-15,2563
2020-01-16,2563
2020-01-17,2435
2020-01-18,2435
2020-01-19,2422
2020-01-20,2422
2020-01-21,2422
2020-01-22,2391
2020-01-23,2391
2020-01-24,2367
2020-01-25,2367
2020-01-26,2350
2020-01-27,2350
2020-01-28,2380
2020-01-29,2380
2020-01-30,2324
2020-01-31,2324
2020-02-01,2377
2020-02-02,2377
2020-02-03,2300
2020-02-04,2300
2020-02-05,2209
2020-02-06,2209
2020-02-07,2120
2020-02-08,2120
2020-02-09,2091
2020-02-10,2036
2020-02-11,2036
2020-02-12,2022
2020-02-13,2022
2020-02-14,2020
2020-02-15,2020
2020-02-16,2035
2020-02-17,2035
2020-02-18,1993
2020-02-19,1993
2020-02-20,2027
2020-02-21,2027
2020-02-22,2122
2020-02-23,2122
2020-02-24,2209
2020-02-25,2209
2020-02-26,2180
2020-02-27,2180
2020-02-28,2160
2020-02-29,2160
2020-03-01,2124
2020-03-02,2124
2020-03-03,2099
2020-03-04,2099
2020-03-05,2066
2020-03-06,2066
2020-03-07,2138
2020-03-08,2138
2020-03-09,2208
2020-03-10,2208
2020-03-11,2264
2020-03-12,2264
2020-03-13,2277
2020-03-14,2277
2020-03-15,2277
2020-03-16,2277
2020-03-17,2312
2020-03-18,2312
2020-03-19,2314
2020-03-20,2318
2020-03-21,2318
2020-03-22,2324
2020-03-23,2324
2020-03-24,2431
2020-03-25,2431
2020-03-26,2467
2020-03-27,2531
2020-03-28,2531
2020-03-29,2652
2020-03-30,2767
2020-03-31,2767
2020-04-01,2853
2020-04-02,2980
2020-04-03,2980
2020-04-04,2991
2020-04-05,2904
2020-04-06,2910
2020-04-07,2880
2020-04-08,2983
2020-04-09,2944
2020-04-10,2944
2020-04-11,2850
2020-04-12,2740
2020-04-13,2613
2020-04-14,2491
2020-04-15,2366
2020-04-16,2366
2020-04-17,2247
2020-04-18,2278
2020-04-19,2352
2020-04-20,2328
2020-04-21,2337
2020-04-22,2397
2020-04-23,2452
2020-04-24,2478
2020-04-25,2505
2020-04-26,2482
2020-04-27,2474
2020-04-28,2436
2020-04-29,2367
2020-04-30,2368
2020-05-01,2368
2020-05-02,2339
2020-05-03,2339
2020-05-04,2339
2020-05-05,2264
2020-05-06,2155
2020-05-07,2048
