date_obj,Black%20cape price
2019-07-26,369
2019-07-27,374
2019-07-28,368
2019-07-29,371
2019-07-30,362
2019-07-31,362
2019-08-01,362
2019-08-02,356
2019-08-03,348
2019-08-04,348
2019-08-05,345
2019-08-06,344
2019-08-07,350
2019-08-08,350
2019-08-09,352
2019-08-10,353
2019-08-11,353
2019-08-12,352
2019-08-13,355
2019-08-14,368
2019-08-15,377
2019-08-16,385
2019-08-17,385
2019-08-18,384
2019-08-19,384
2019-08-20,385
2019-08-21,393
2019-08-22,398
2019-08-23,398
2019-08-24,399
2019-08-24,399
2019-08-25,399
2019-08-25,399
2019-08-26,393
2019-08-27,393
2019-08-27,393
2019-08-28,396
2019-08-29,396
2019-08-30,393
2019-08-31,393
2019-09-01,395
2019-09-02,395
2019-09-03,399
2019-09-04,402
2019-09-05,402
2019-09-06,405
2019-09-07,400
2019-09-08,402
2019-09-09,402
2019-09-10,396
2019-09-11,392
2019-09-12,392
2019-09-13,390
2019-09-14,381
2019-09-15,376
2019-09-16,376
2019-09-17,365
2019-09-18,366
2019-09-19,366
2019-09-20,366
2019-09-21,365
2019-09-22,368
2019-09-23,368
2019-09-24,368
2019-09-25,365
2019-09-26,362
2019-09-27,362
2019-09-28,363
2019-09-29,363
2019-09-30,362
2019-10-01,369
2019-10-02,369
2019-10-03,371
2019-10-04,371
2019-10-05,359
2019-10-06,356
2019-10-07,356
2019-10-08,347
2019-10-09,347
2019-10-10,348
2019-10-11,348
2019-10-12,343
2019-10-13,345
2019-10-14,339
2019-10-15,339
2019-10-16,334
2019-10-17,334
2019-10-18,329
2019-10-19,322
2019-10-20,322
2019-10-21,322
2019-10-22,322
2019-10-23,319
2019-10-24,319
2019-10-25,322
2019-10-26,321
2019-10-27,321
2019-10-28,315
2019-10-29,315
2019-10-30,312
2019-10-31,316
2019-11-01,316
2019-11-02,306
2019-11-03,302
2019-11-04,302
2019-11-05,295
2019-11-06,295
2019-11-07,293
2019-11-08,293
2019-11-09,296
2019-11-10,298
2019-11-11,296
2019-11-12,296
2019-11-13,299
2019-11-14,299
2019-11-15,301
2019-11-16,308
2019-11-17,308
2019-11-18,302
2019-11-19,302
2019-11-20,306
2019-11-21,306
2019-11-22,312
2019-11-23,312
2019-11-24,311
2019-11-25,311
2019-11-26,315
2019-11-27,315
2019-11-28,315
2019-11-29,315
2019-11-30,312
2019-12-01,312
2019-12-02,309
2019-12-03,300
2019-12-04,300
2019-12-05,290
2019-12-06,290
2019-12-07,286
2019-12-08,286
2019-12-09,282
2019-12-10,287
2019-12-11,287
2019-12-12,291
2019-12-13,291
2019-12-14,302
2019-12-15,306
2019-12-16,306
2019-12-17,311
2019-12-18,311
2019-12-19,306
2019-12-20,306
2019-12-21,311
2019-12-22,323
2019-12-23,323
2019-12-24,324
2019-12-25,315
2019-12-26,315
2019-12-27,317
2019-12-28,316
2019-12-29,316
2019-12-30,314
2019-12-31,314
2020-01-01,309
2020-01-02,308
2020-01-03,308
2020-01-04,305
2020-01-05,302
2020-01-06,302
2020-01-07,302
2020-01-08,302
2020-01-09,307
2020-01-10,314
2020-01-11,323
2020-01-12,336
2020-01-13,336
2020-01-14,352
2020-01-15,369
2020-01-16,365
2020-01-17,359
2020-01-18,359
2020-01-19,352
2020-01-20,352
2020-01-21,346
2020-01-22,341
2020-01-23,343
2020-01-24,341
2020-01-25,341
2020-01-26,331
2020-01-27,331
2020-01-28,324
2020-01-29,337
2020-01-30,337
2020-01-31,348
2020-02-01,348
2020-02-02,360
2020-02-03,360
2020-02-04,373
2020-02-05,373
2020-02-06,392
2020-02-07,392
2020-02-08,402
2020-02-09,402
2020-02-10,402
2020-02-11,402
2020-02-12,394
2020-02-13,394
2020-02-14,388
2020-02-15,388
2020-02-16,389
2020-02-17,386
2020-02-18,386
2020-02-19,386
2020-02-20,379
2020-02-21,379
2020-02-22,368
2020-02-23,368
2020-02-24,369
2020-02-25,369
2020-02-26,378
2020-02-27,378
2020-02-28,386
2020-02-29,386
2020-03-01,392
2020-03-02,392
2020-03-03,390
2020-03-04,390
2020-03-05,390
2020-03-06,394
2020-03-07,394
2020-03-08,395
2020-03-09,391
2020-03-10,387
2020-03-11,387
2020-03-12,386
2020-03-13,386
2020-03-14,386
2020-03-15,386
2020-03-16,386
2020-03-17,388
2020-03-18,394
2020-03-19,398
2020-03-20,385
2020-03-21,388
2020-03-22,378
2020-03-23,375
2020-03-24,366
2020-03-25,372
2020-03-26,372
2020-03-27,374
2020-03-28,381
2020-03-29,385
2020-03-30,390
2020-03-31,395
2020-04-01,396
2020-04-02,392
2020-04-03,392
2020-04-04,390
2020-04-05,393
2020-04-06,391
2020-04-07,395
2020-04-08,404
2020-04-09,407
2020-04-10,407
2020-04-11,392
2020-04-12,390
2020-04-13,381
2020-04-14,372
2020-04-15,368
2020-04-16,368
2020-04-17,365
2020-04-18,367
2020-04-19,370
2020-04-20,374
2020-04-21,380
2020-04-22,387
2020-04-23,383
2020-04-24,388
2020-04-25,391
2020-04-26,387
2020-04-27,388
2020-04-28,395
2020-04-29,405
2020-04-30,408
2020-05-01,408
2020-05-02,402
2020-05-03,411
2020-05-04,414
2020-05-05,417
2020-05-06,430
2020-05-07,427
2020-05-08,427
2020-05-09,432
2020-05-10,431
2020-05-11,429
2020-05-12,427
2020-05-13,421
