date_obj,Armadyl%20hilt price
2016-02-29,50450007
2016-03-01,50450007
2016-03-02,50450007
2016-03-03,50450007
2016-03-04,50450007
2016-03-05,50450007
2016-03-06,50450007
2016-03-07,50450007
2016-03-08,50450007
2016-03-09,50450007
2016-03-10,50450007
2016-03-11,50450007
2016-03-12,50450007
2016-03-13,50450007
2016-03-14,50450007
2016-03-15,50450007
2016-03-16,50450007
2016-03-17,50450007
2016-03-18,50450007
2016-03-19,50450007
2016-03-20,50450007
2016-03-21,50450007
2016-03-22,50450007
2016-03-23,50450007
2016-03-24,50450007
2016-03-25,50450007
2016-03-26,50450007
2016-03-27,50450007
2016-03-28,48448207
2016-03-29,48448207
2016-03-30,48448207
2016-03-31,48448207
2016-04-01,48448207
2016-04-02,48448207
2016-04-03,48448207
2016-04-04,48448207
2016-04-05,48448207
2016-04-06,48448207
2016-04-07,48448207
2016-04-08,48448207
2016-04-09,48448207
2016-04-10,48448207
2016-04-11,48448207
2016-04-12,48448207
2016-04-13,48448207
2016-04-14,48448207
2016-04-15,48448207
2016-04-16,48448207
2016-04-17,48448207
2016-04-18,48448207
2016-04-19,48448207
2016-04-20,48448207
2016-04-21,48448207
2016-04-22,48448207
2016-04-23,48448207
2016-04-24,48448207
2016-04-25,48448207
2016-04-26,48448207
2016-04-27,48448207
2016-04-28,48448207
2016-04-29,48448207
2016-04-30,48448207
2016-05-01,48448207
2016-05-02,48448207
2016-05-03,48448207
2016-05-04,48448207
2016-05-05,48448207
2016-05-06,48448207
2016-05-07,48448207
2016-05-08,48448207
2016-05-09,48448207
2016-05-10,48448207
2016-05-11,48448207
2016-05-12,48448207
2016-05-13,48448207
2016-05-14,48448207
2016-05-15,48448207
2016-05-16,46492770
2016-05-17,46492770
2016-05-18,46492770
2016-05-19,46492770
2016-05-22,46492770
2016-05-23,46492770
2016-05-24,46492770
2016-05-25,46492770
2016-05-26,46492770
2016-05-27,46492770
2016-05-28,46492770
2016-05-29,46492770
2016-05-30,46492770
2016-05-31,46492770
2016-06-01,46492770
2016-06-02,46492770
2016-06-03,46492770
2016-06-04,46492770
2016-06-05,46492770
2016-06-06,46492770
2016-06-07,46492770
2016-06-08,46492770
2016-06-09,46492770
2016-06-10,46492770
2016-06-11,46492770
2016-06-12,46492770
2016-06-13,46492770
2016-06-14,46492770
2016-06-15,46492770
2016-06-16,46492770
2016-06-17,46492770
2016-06-18,46492770
2016-06-19,46492770
2016-06-20,46492770
2016-06-21,44362408
2016-06-22,44362408
2016-06-23,44362408
2016-06-24,44362408
2016-06-25,44362408
2016-06-26,44362408
2016-06-27,44362408
2016-06-28,44362408
2016-06-29,44362408
2016-06-30,44362408
2016-07-01,44362408
2016-07-02,44362408
2016-07-03,44362408
2016-07-04,44362408
2016-07-05,44362408
2016-07-06,44362408
2016-07-07,44362408
2016-07-08,44362408
2016-07-09,44362408
2016-07-10,44362408
2016-07-11,44362408
2016-07-12,44362408
2016-07-13,44362408
2016-07-14,44362408
2016-07-15,44362408
2016-07-16,44362408
2016-07-17,44362408
2016-07-18,44362408
2016-07-23,44362408
2016-07-24,44362408
2016-07-25,44362408
2016-07-26,44362408
2016-07-27,44362408
2016-07-28,44362408
2016-07-29,44362408
2016-07-30,44362408
2016-07-31,44362408
2016-08-01,44362408
2016-08-02,44362408
2016-08-03,44362408
2016-08-04,44362408
2016-08-05,44362408
2016-08-06,44362408
2016-08-07,44362408
2016-08-08,44362408
2016-08-09,44362408
2016-08-10,44362408
2016-08-11,44362408
2016-08-12,44362408
2016-08-13,44362408
2016-08-14,44362408
2016-08-15,42392592
2016-08-16,42392592
2016-08-17,42392592
2016-08-18,42392592
2016-08-19,42392592
2016-08-20,42392592
2016-08-21,42392592
2016-08-22,42392592
2016-08-23,42392592
2016-08-24,42392592
2016-08-25,42392592
2016-08-26,42392592
2016-08-28,42392592
2016-08-31,42392592
2016-09-01,42392592
2016-09-02,42392592
2016-09-03,42392592
2016-09-04,42392592
2016-09-05,42392592
2016-09-06,42392592
2016-09-07,42392592
2016-09-08,42392592
2016-09-09,42392592
2016-09-10,42392592
2016-09-11,42392592
2016-09-12,42392592
2016-09-13,42392592
2016-09-14,42392592
2016-09-15,42392592
2016-09-16,42392592
2016-09-17,42392592
2016-09-18,42392592
2016-09-19,42392592
2016-09-20,42392592
2016-09-21,42392592
2016-09-22,42392592
2016-09-23,42392592
2016-09-24,42392592
2016-09-25,42392592
2016-09-26,42392592
2016-09-27,42392592
2016-09-28,42392592
2016-09-29,42392592
2016-09-30,42392592
2016-10-01,42392592
2016-10-02,42392592
2016-10-03,42392592
2016-10-04,42392592
2016-10-05,42392592
2016-10-06,42392592
2016-10-07,42392592
2016-10-08,42392592
2016-10-09,42392592
2016-10-10,42392592
2016-10-11,42392592
2016-10-12,42392592
2016-10-13,42392592
2016-10-14,42392592
2016-10-15,42392592
2016-10-16,42392592
2016-10-17,40425300
2016-10-18,40425300
2016-10-19,40425300
2016-10-20,40425300
2016-10-21,40425300
2016-10-22,40425300
2016-10-23,40425300
2016-10-24,40425300
2016-10-25,40425300
2016-10-26,40425300
2016-10-27,40425300
2016-10-28,40425300
2016-10-29,40425300
2016-10-30,40425300
2016-10-31,40425300
2016-11-01,40425300
2016-11-02,40425300
2016-11-03,40425300
2016-11-04,40425300
2016-11-05,40425300
2016-11-06,40425300
2016-11-07,40425300
2016-11-08,40425300
2016-11-09,40425300
2016-11-10,40425300
2016-11-11,40425300
2016-11-12,40425300
2016-11-13,40425300
2016-11-14,40425300
2016-11-15,40425300
2016-12-07,38575738
2016-12-08,38575738
2016-12-09,38575738
2016-12-10,38575738
2016-12-11,38575738
2016-12-12,38575738
2016-12-13,38575738
2016-12-14,38575738
2016-12-15,38575738
2016-12-16,38575738
2016-12-17,38575738
2016-12-18,38575738
2016-12-19,38575738
2016-12-20,38575738
2016-12-21,38575738
2016-12-22,38575738
2016-12-23,38575738
2016-12-24,38575738
2016-12-25,38575738
2016-12-26,38575738
2016-12-27,38575738
2016-12-28,38575738
2016-12-29,38575738
2016-12-30,38575738
2016-12-31,38575738
2017-01-01,38575738
2017-01-02,38575738
2017-01-03,38575738
2017-01-04,38575738
2017-01-05,38575738
2017-01-06,38575738
2017-01-07,38575738
2017-01-08,38575738
2017-01-09,38575738
2017-01-10,38575738
2017-01-11,38575738
2017-01-12,38575738
2017-01-13,38575738
2017-01-14,38575738
2017-01-15,38575738
2017-01-16,38575738
2017-01-17,38575738
2017-01-18,38575738
2017-01-19,38575738
2017-01-20,38575738
2017-01-21,36802559
2017-01-22,36802559
2017-01-23,36802559
2017-01-27,36802559
2017-01-28,36802559
2017-01-29,36802559
2017-01-30,36802559
2017-01-31,36802559
2017-02-01,36802559
2017-02-02,36802559
2017-02-03,36802559
2017-02-04,36802559
2017-02-05,36802559
2017-02-06,36802559
2017-02-07,36802559
2017-02-08,36802559
2017-02-09,36802559
2017-02-10,36802559
2017-02-11,36802559
2017-02-12,36802559
2017-02-13,36802559
2017-02-14,36802559
2017-02-15,36802559
2017-02-16,36802559
2017-02-18,36802559
2017-02-19,36802559
2017-02-20,36802559
2017-02-21,36802559
2017-02-22,36802559
2017-02-23,36802559
2017-02-24,36802559
2017-02-25,36802559
2017-02-26,36802559
2017-02-27,36802559
2017-02-28,36802559
2017-03-01,36802559
2017-03-02,36802559
2017-03-03,36802559
2017-03-04,36802559
2017-03-05,36802559
2017-03-06,35062191
2017-03-07,35062191
2017-03-08,35062191
2017-03-09,35062191
2017-03-10,35062191
2017-03-11,35062191
2017-03-12,35062191
2017-03-13,35062191
2017-03-14,35062191
2017-03-15,35062191
2017-03-16,35062191
2017-03-17,35062191
2017-03-18,35062191
2017-03-19,35062191
2017-03-20,35062191
2017-03-21,35062191
2017-03-22,35062191
2017-03-23,35062191
2017-03-24,35062191
2017-03-25,35062191
2017-03-26,35062191
2017-03-27,35062191
2017-03-28,35062191
2017-03-29,35062191
2017-03-30,35062191
2017-03-31,35062191
2017-04-01,35062191
2017-04-02,35062191
2017-04-03,35062191
2017-04-04,35062191
2017-04-05,35062191
2017-04-12,35062191
2017-04-13,35062191
2017-04-14,35062191
2017-04-15,35062191
2017-04-16,35062191
2017-04-17,35062191
2017-04-18,35062191
2017-04-19,35062191
2017-04-20,35062191
2017-04-21,33432569
2017-04-22,33432569
2017-04-23,33432569
2017-04-24,33432569
2017-04-25,33432569
2017-04-26,33432569
2017-04-27,33432569
2017-04-28,33432569
2017-04-29,33432569
2017-04-30,33432569
2017-05-01,33432569
2017-05-02,33432569
2017-05-03,33432569
2017-05-04,33432569
2017-05-05,33432569
2017-05-06,33432569
2017-05-07,33432569
2017-05-08,33432569
2017-05-09,33432569
2017-05-10,33432569
2017-05-11,33432569
2017-05-12,33432569
2017-05-13,33432569
2017-05-14,33432569
2017-05-15,33432569
2017-05-16,33432569
2017-05-17,33432569
2017-05-18,33432569
2017-05-19,33432569
2017-05-20,33432569
2017-05-21,33432569
2017-05-22,33432569
2017-05-23,33432569
2017-05-24,33432569
2017-05-25,33432569
2017-05-26,33432569
2017-05-27,33432569
2017-05-28,33432569
2017-05-29,33432569
2017-05-30,33432569
2017-05-31,33432569
2017-06-01,33432569
2017-06-02,33432569
2017-06-03,33432569
2017-06-04,33432569
2017-06-05,31900158
2017-06-06,31900158
2017-06-07,31900158
2017-06-08,31900158
2017-06-09,31900158
2017-06-10,31900158
2017-06-11,31900158
2017-06-12,31900158
2017-06-13,31900158
2017-06-14,31900158
2017-06-15,31900158
2017-06-16,31900158
2017-06-17,31900158
2017-06-18,31900158
2017-06-19,31900158
2017-06-20,31900158
2017-06-21,31900158
2017-06-22,31900158
2017-06-23,31900158
2017-06-24,31900158
2017-06-25,31900158
2017-06-26,31900158
2017-06-27,31900158
2017-06-28,31900158
2017-06-29,31900158
2017-06-30,31900158
2017-07-01,31900158
2017-07-02,31900158
2017-07-03,31900158
2017-07-04,31900158
2017-07-05,31900158
2017-07-06,31900158
2017-07-07,31900158
2017-07-08,31900158
2017-07-09,31900158
2017-07-13,31900158
2017-07-14,30382517
2017-07-15,30382517
2017-07-16,30382517
2017-07-17,30382517
2017-07-18,30382517
2017-07-19,30382517
2017-07-20,30382517
2017-07-21,30382517
2017-07-22,30382517
2017-07-23,30382517
2017-07-24,30382517
2017-07-25,30382517
2017-07-26,30382517
2017-07-27,30382517
2017-07-28,30382517
2017-07-29,30382517
2017-07-30,30382517
2017-07-31,30382517
2017-08-01,30382517
2017-08-02,30382517
2017-08-03,30382517
2017-08-04,30382517
2017-08-05,30382517
2017-08-06,30382517
2017-08-07,30382517
2017-08-08,30382517
2017-08-09,30382517
2017-08-10,30382517
2017-08-11,30382517
2017-08-12,30382517
2017-08-13,30382517
2017-08-14,30382517
2017-08-15,30382517
2017-08-16,30382517
2017-08-17,30382517
2017-08-18,30382517
2017-08-19,28941598
2017-08-20,28941598
2017-08-21,28941598
2017-08-22,28941598
2017-08-23,28941598
2017-08-24,28941598
2017-08-25,28941598
2017-08-26,28941598
2017-08-27,28941598
2017-08-28,28941598
2017-08-29,28941598
2017-08-30,28941598
2017-08-31,28941598
2017-09-01,28941598
2017-09-02,28941598
2017-09-03,28941598
2017-09-04,28941598
2017-09-05,28941598
2017-09-06,28941598
2017-09-07,28941598
2017-09-08,28941598
2017-09-09,28941598
2017-09-10,28941598
2017-09-11,28941598
2017-09-12,28941598
2017-09-13,28941598
2017-09-14,28941598
2017-09-15,28941598
2017-09-16,28941598
2017-09-17,28941598
2017-09-18,28941598
2017-09-19,28941598
2017-09-20,28941598
2017-09-22,28941598
2017-09-23,27588046
2017-09-24,27588046
2017-09-25,27588046
2017-09-26,27588046
2017-09-27,27588046
2017-09-28,27588046
2017-09-29,27588046
2017-09-30,27588046
2017-10-01,27588046
2017-10-02,27588046
2017-10-03,27588046
2017-10-04,27588046
2017-10-05,27588046
2017-10-06,27588046
2017-10-07,27588046
2017-10-08,27588046
2017-10-09,27588046
2017-10-10,27588046
2017-10-11,27588046
2017-10-12,27588046
2017-10-13,27588046
2017-10-14,27588046
2017-10-15,27588046
2017-10-16,27588046
2017-10-17,27588046
2017-10-18,27588046
2017-10-19,27588046
2017-10-20,27588046
2017-10-21,27588046
2017-10-22,27588046
2017-10-23,27588046
2017-10-24,27588046
2017-10-25,27588046
2017-10-26,27588046
2017-10-27,27588046
2017-10-28,27588046
2017-10-29,27588046
2017-10-30,27588046
2017-10-31,26276908
2017-11-01,26276908
2017-11-02,26276908
2017-11-03,26276908
2017-11-04,26276908
2017-11-05,26276908
2017-11-06,26276908
2017-11-07,26276908
2017-11-08,26276908
2017-11-09,26276908
2017-11-10,26276908
2017-11-11,26276908
2017-11-12,26276908
2017-11-13,26276908
2017-11-14,26276908
2017-11-15,26276908
2017-11-16,26276908
2017-11-17,26276908
2017-11-18,26276908
2017-11-19,26276908
2017-11-20,26276908
2017-11-21,26276908
2017-11-22,26276908
2017-11-23,26276908
2017-11-24,26276908
2017-11-25,26276908
2017-11-26,26276908
2017-11-27,26276908
2017-11-28,26276908
2017-11-29,26276908
2017-11-30,26276908
2017-12-01,25100502
2017-12-02,25100502
2017-12-03,25100502
2017-12-04,25100502
2017-12-05,25100502
2017-12-06,25100502
2017-12-07,25100502
2017-12-08,25100502
2017-12-09,25100502
2017-12-10,25100502
2017-12-11,25100502
2017-12-12,25100502
2017-12-13,25100502
2017-12-14,25100502
2017-12-15,25100502
2017-12-16,25100502
2017-12-17,25100502
2017-12-18,25100502
2017-12-19,25100502
2017-12-20,25100502
2017-12-21,25100502
2017-12-22,25100502
2017-12-23,25100502
2017-12-24,25100502
2017-12-25,25100502
2017-12-26,25100502
2017-12-27,25100502
2017-12-28,25100502
2017-12-29,25100502
2017-12-30,24077313
2017-12-31,24077313
2018-01-01,24077313
2018-01-02,24077313
2018-01-03,24077313
2018-01-04,24077313
2018-01-05,24077313
2018-01-06,24077313
2018-01-07,24077313
2018-01-08,24077313
2018-01-09,24077313
2018-01-10,24077313
2018-01-11,24077313
2018-01-12,24077313
2018-01-13,24077313
2018-01-14,24077313
2018-01-15,24077313
2018-01-16,24077313
2018-01-17,24077313
2018-01-18,24077313
2018-01-19,24077313
2018-01-20,24077313
2018-01-21,24077313
2018-01-22,22947221
2018-01-23,22947221
2018-01-24,22947221
2018-01-25,22947221
2018-01-26,22947221
2018-01-27,22947221
2018-01-29,22947221
2018-01-30,22947221
2018-01-31,22947221
2018-02-01,22947221
2018-02-02,22947221
2018-02-03,22947221
2018-02-04,22947221
2018-02-05,22947221
2018-02-06,22947221
2018-02-07,21880828
2018-02-08,21880828
2018-02-09,21880828
2018-02-10,21880828
2018-02-11,21880828
2018-02-12,21880828
2018-02-13,21880828
2018-02-14,21880828
2018-02-15,22674727
2018-02-16,22674727
2018-02-17,22674727
2018-02-18,22674727
2018-02-19,22674727
2018-02-20,22674727
2018-02-21,22674727
2018-02-22,22674727
2018-02-23,22674727
2018-02-24,22674727
2018-02-25,22674727
2018-02-26,22674727
2018-02-27,22772614
2018-02-28,22772614
2018-03-01,22772614
2018-03-02,22772614
2018-03-03,22772614
2018-03-04,22772614
2018-03-05,22772614
2018-03-06,22772614
2018-03-07,22772614
2018-03-08,22772614
2018-03-09,22772614
2018-03-10,22772614
2018-03-11,22772614
2018-03-12,22772614
2018-03-13,22772614
2018-03-14,22772614
2018-03-15,21779875
2018-03-16,21779875
2018-03-17,21779875
2018-03-18,21779875
2018-03-20,21779875
2018-03-22,21779875
2018-03-23,21779875
2018-03-24,21779875
2018-03-25,21779875
2018-03-26,21779875
2018-03-27,21779875
2018-03-28,21779875
2018-03-29,21779875
2018-03-30,20827315
2018-03-31,20827315
2018-04-01,20827315
2018-04-02,20827315
2018-04-03,20827315
2018-04-04,20827315
2018-04-05,20827315
2018-04-06,20827315
2018-04-07,20827315
2018-04-08,20827315
2018-04-09,20827315
2018-04-10,20827315
2018-04-11,20827315
2018-04-12,20827315
2018-04-13,20202593
2018-04-14,20202593
2018-04-15,20202593
2018-04-16,20202593
2018-04-17,20202593
2018-04-18,20202593
2018-04-19,20202593
2018-04-20,20202593
2018-04-21,20202593
2018-04-22,20202593
2018-04-23,20202593
2018-04-24,20202593
2018-04-25,20202593
2018-04-26,20202593
2018-04-27,20202593
2018-04-28,20196966
2018-04-29,20196966
2018-04-30,20196966
2018-05-01,20196966
2018-05-02,20196966
2018-05-03,20196966
2018-05-04,20196966
2018-05-05,20196966
2018-05-06,20196966
2018-05-07,20196966
2018-05-08,20196966
2018-05-09,20196966
2018-05-10,20196966
2018-05-11,20040562
2018-05-12,20040562
2018-05-13,20040562
2018-05-14,20040562
2018-05-15,20040562
2018-05-16,20040562
2018-05-17,20040562
2018-05-18,20040562
2018-05-19,20040562
2018-05-20,20040562
2018-05-21,20040562
2018-05-22,20040562
2018-05-23,20040562
2018-05-24,19519946
2018-05-25,19519946
2018-05-26,19519946
2018-05-27,19519946
2018-05-28,19519946
2018-05-29,19519946
2018-05-30,19519946
2018-05-31,19519946
2018-06-01,19519946
2018-06-02,19519946
2018-06-03,19519946
2018-06-04,19519946
2018-06-05,19519946
2018-06-06,19267864
2018-06-07,19267864
2018-06-08,19267864
2018-06-09,19267864
2018-06-10,19267864
2018-06-11,19267864
2018-06-12,19267864
2018-06-13,19267864
2018-06-14,19267864
2018-06-15,19267864
2018-06-16,19267864
2018-06-17,18400834
2018-06-18,18400834
2018-06-19,18400834
2018-06-20,18400834
2018-06-21,18400834
2018-06-22,18400834
2018-06-23,18400834
2018-06-24,18400834
2018-06-25,18400834
2018-06-26,18400834
2018-06-27,18400834
2018-06-28,18400834
2018-06-29,18400834
2018-06-30,17697281
2018-07-01,17697281
2018-07-02,17697281
2018-07-03,17697281
2018-07-04,17697281
2018-07-05,17697281
2018-07-06,17697281
2018-07-07,17697281
2018-07-08,17697281
2018-07-09,17697281
2018-07-10,17697281
2018-07-11,17697281
2018-07-12,17697281
2018-07-13,17697281
2018-07-14,17697281
2018-07-15,17697281
2018-07-16,17697281
2018-07-17,17697281
2018-07-18,17697281
2018-07-19,17697281
2018-07-20,17697281
2018-07-21,17697281
2018-07-22,16966501
2018-07-23,16966501
2018-07-24,16966501
2018-07-25,16966501
2018-07-26,16966501
2018-07-27,16966501
2018-07-28,16966501
2018-07-29,16966501
2018-07-30,16966501
2018-07-31,17357657
2018-08-01,17357657
2018-08-02,17357657
2018-08-03,17357657
2018-08-04,17357657
2018-08-05,17357657
2018-08-06,17357657
2018-08-07,17357657
2018-08-08,17357657
2018-08-09,17357657
2018-08-10,17357657
2018-08-11,17357657
2018-08-12,17357657
2018-08-14,17268254
2018-08-16,17268254
2018-08-17,17268254
2018-08-18,17268254
2018-08-19,17268254
2018-08-20,17268254
2018-08-21,17268254
2018-08-22,17268254
2018-08-23,17268254
2018-08-24,17268254
2018-08-25,17268254
2018-08-26,17268254
2018-08-27,17268254
2018-08-28,17268254
2018-08-29,17335809
2018-08-30,17335809
2018-08-31,17335809
2018-09-01,17335809
2018-09-02,17335809
2018-09-03,17335809
2018-09-04,17335809
2018-09-05,17335809
2018-09-06,17335809
2018-09-07,17335809
2018-09-08,17335809
2018-09-09,17335809
2018-09-10,17335809
2018-09-11,17335809
2018-09-12,17890018
2018-09-13,17890018
2018-09-14,17890018
2018-09-15,17890018
2018-09-16,17890018
2018-09-17,17890018
2018-09-18,17890018
2018-09-19,17890018
2018-09-20,17890018
2018-09-21,17890018
2018-09-22,17890018
2018-09-23,17890018
2018-09-24,17890018
2018-09-25,17890018
2018-09-26,17890018
2018-09-27,17890018
2018-09-28,17890018
2018-09-29,17890018
2018-09-30,17592578
2018-10-01,17592578
2018-10-02,17592578
2018-10-03,17592578
2018-10-04,17592578
2018-10-05,17592578
2018-10-06,17592578
2018-10-07,17592578
2018-10-08,17592578
2018-10-09,17592578
2018-10-10,17592578
2018-10-11,17592578
2018-10-12,17592578
2018-10-13,17592578
2018-10-14,17592578
2018-10-15,17592578
2018-10-16,17687104
2018-10-17,17687104
2018-10-18,17687104
2018-10-19,17687104
2018-10-20,17687104
2018-10-21,17687104
2018-10-22,17687104
2018-10-23,17687104
2018-10-24,17687104
2018-10-25,17687104
2018-10-26,17687104
2018-10-27,17687104
2018-10-28,17687104
2018-10-29,17588492
2018-10-30,17588492
2018-10-31,17588492
2018-11-01,17588492
2018-11-03,17588492
2018-11-04,17588492
2018-11-05,17588492
2018-11-06,17588492
2018-11-07,17588492
2018-11-08,17588492
2018-11-09,17588492
