date_obj,Zenyte%20necklace price
2016-12-11,22051927
2016-12-12,22051927
2016-12-13,22051927
2016-12-14,22051927
2016-12-15,22051927
2016-12-16,22051927
2016-12-17,22051927
2016-12-18,22051927
2016-12-19,22051927
2016-12-20,22051927
2016-12-21,22051927
2016-12-22,22051927
2016-12-23,22051927
2016-12-24,22051927
2016-12-25,22051927
2016-12-26,22051927
2016-12-27,22051927
2016-12-28,22051927
2016-12-29,22051927
2016-12-30,22051927
2016-12-31,22051927
2017-01-01,22051927
2017-01-02,22051927
2017-01-03,22051927
2017-01-04,22051927
2017-01-05,22051927
2017-01-06,22051927
2017-01-07,22051927
2017-01-08,22051927
2017-01-09,22051927
2017-01-10,22051927
2017-01-11,22051927
2017-01-12,20975880
2017-01-13,20975880
2017-01-14,20975880
2017-01-15,20975880
2017-01-16,20975880
2017-01-17,20975880
2017-01-18,20975880
2017-01-19,20975880
2017-01-20,20975880
2017-01-21,20975880
2017-01-22,20975880
2017-01-27,20975880
2017-01-28,20975880
2017-01-29,20975880
2017-01-30,20975880
2017-01-31,20975880
2017-02-01,20975880
2017-02-02,20975880
2017-02-03,20975880
2017-02-04,20975880
2017-02-05,20975880
2017-02-06,20975880
2017-02-07,20975880
2017-02-08,20975880
2017-02-09,20975880
2017-02-10,20975880
2017-02-11,20975880
2017-02-12,20975880
2017-02-13,20975880
2017-02-14,20975880
2017-02-15,20975880
2017-02-16,20975880
2017-02-18,20975880
2017-02-19,20975880
2017-02-20,20975880
2017-02-21,20975880
2017-02-22,20975880
2017-02-23,20975880
2017-02-24,19938574
2017-02-25,19938574
2017-02-26,19938574
2017-02-27,19938574
2017-02-28,19938574
2017-03-01,19938574
2017-03-02,19938574
2017-03-03,19938574
2017-03-04,19938574
2017-03-05,19938574
2017-03-06,19938574
2017-03-07,19938574
2017-03-08,19938574
2017-03-09,19938574
2017-03-10,19938574
2017-03-11,19938574
2017-03-12,19938574
2017-03-13,19938574
2017-03-14,19938574
2017-03-15,19938574
2017-03-16,19938574
2017-03-17,19938574
2017-03-18,19938574
2017-03-19,19938574
2017-03-20,19938574
2017-03-21,19938574
2017-03-22,19938574
2017-03-23,19938574
2017-03-24,19938574
2017-03-25,19938574
2017-03-26,19938574
2017-03-27,19938574
2017-03-28,18961061
2017-03-29,18961061
2017-03-30,18961061
2017-03-31,18961061
2017-04-01,18961061
2017-04-02,18961061
2017-04-03,18961061
2017-04-04,18961061
2017-04-12,13800000
2017-04-13,13800000
2017-04-14,13800000
2017-04-15,13800000
2017-04-16,13800000
2017-04-17,13800000
2017-04-18,13800000
2017-04-19,13800000
2017-04-20,13800000
2017-04-21,13800000
2017-04-22,13800000
2017-04-23,13800000
2017-04-24,13800000
2017-04-25,13800000
2017-04-26,13800000
2017-04-27,13800000
2017-04-28,13800000
2017-04-29,14346383
2017-04-30,14346383
2017-05-01,14346383
2017-05-02,14346383
2017-05-03,14346383
2017-05-04,14346383
2017-05-05,14346383
2017-05-06,14346383
2017-05-07,14346383
2017-05-08,14346383
2017-05-09,14346383
2017-05-10,14346383
2017-05-11,14346383
2017-05-12,14346383
2017-05-13,14346383
2017-05-14,14346383
2017-05-15,14346383
2017-05-16,14346383
2017-05-17,14346383
2017-05-18,14346383
2017-05-19,14346383
2017-05-20,14921576
2017-05-21,14921576
2017-05-22,14921576
2017-05-23,14921576
2017-05-24,14921576
2017-05-25,14921576
2017-05-26,14921576
2017-05-27,14921576
2017-05-28,14921576
2017-05-29,14921576
2017-05-30,14921576
2017-05-31,14921576
2017-06-01,14921576
2017-06-02,14921576
2017-06-03,14921576
2017-06-06,14921576
2017-06-07,14921576
2017-06-08,14921576
2017-06-09,14921576
2017-06-10,14921576
2017-06-11,14921576
2017-06-12,14921576
2017-06-13,14921576
2017-06-14,14921576
2017-06-15,14380122
2017-06-16,14380122
2017-06-17,14380122
2017-06-18,14380122
2017-06-19,14380122
2017-06-20,14380122
2017-06-21,14380122
2017-06-22,14380122
2017-06-23,14380122
2017-06-24,14380122
2017-06-25,14380122
2017-06-26,14380122
2017-06-27,14380122
2017-06-28,14380122
2017-06-29,14380122
2017-06-30,14380122
2017-07-01,14380122
2017-07-02,14380122
2017-07-03,14380122
2017-07-04,14380122
2017-07-05,14380122
2017-07-06,14380122
2017-07-07,14380122
2017-07-08,14380122
2017-07-13,14380122
2017-07-14,14380122
2017-07-15,14380122
2017-07-16,14380122
2017-07-17,13667869
2017-07-18,13667869
2017-07-19,13667869
2017-07-20,13667869
2017-07-21,13667869
2017-07-22,13667869
2017-07-23,13667869
2017-07-24,13667869
2017-07-25,13667869
2017-07-26,13667869
2017-07-27,13667869
2017-07-28,13667869
2017-07-29,13667869
2017-07-30,13667869
2017-07-31,13667869
2017-08-01,13667869
2017-08-02,13667869
2017-08-03,13667869
2017-08-04,13667869
2017-08-05,13667869
2017-08-06,13667869
2017-08-09,13667869
2017-08-10,13667869
2017-08-11,13667869
2017-08-12,12995092
2017-08-13,12995092
2017-08-14,12995092
2017-08-15,12995092
2017-08-16,12995092
2017-08-17,12995092
2017-08-18,12995092
2017-08-19,12995092
2017-08-20,12995092
2017-08-21,12995092
2017-08-22,12995092
2017-08-23,12995092
2017-08-24,12995092
2017-08-25,12995092
2017-08-26,12995092
2017-08-27,12995092
2017-08-28,12995092
2017-08-29,12995092
2017-08-30,12995092
2017-08-31,12995092
2017-09-01,12995092
2017-09-02,12995092
2017-09-03,12995092
2017-09-04,12995092
2017-09-05,12995092
2017-09-06,12995092
2017-09-07,12995092
2017-09-08,12995092
2017-09-09,12388219
2017-09-10,12388219
2017-09-11,12388219
2017-09-12,12388219
2017-09-13,12388219
2017-09-14,12388219
2017-09-15,12388219
2017-09-16,12388219
2017-09-17,12388219
2017-09-18,12388219
2017-09-19,12388219
2017-09-20,12388219
2017-09-21,12388219
2017-09-22,12388219
2017-09-23,12388219
2017-09-24,12388219
2017-09-25,12388219
2017-09-26,12388219
2017-09-27,12388219
2017-09-28,12388219
2017-09-29,12388219
2017-09-30,12388219
2017-10-01,12388219
2017-10-02,12388219
2017-10-03,12388219
2017-10-04,12388219
2017-10-05,12388219
2017-10-06,11801424
2017-10-07,11801424
2017-10-08,11801424
2017-10-09,11801424
2017-10-10,11801424
2017-10-11,11801424
2017-10-12,11801424
2017-10-13,11801424
2017-10-14,11801424
2017-10-15,11801424
2017-10-16,11801424
2017-10-17,11801424
2017-10-18,11801424
2017-10-19,11801424
2017-10-20,11801424
2017-10-21,11801424
2017-10-22,11801424
2017-10-23,11801424
2017-10-24,11801424
2017-10-25,11801424
2017-10-26,11801424
2017-10-27,11801424
2017-10-28,11801424
2017-10-29,11801424
2017-10-30,11801424
2017-10-31,11587358
2017-11-01,11587358
2017-11-02,11587358
2017-11-03,11587358
2017-11-04,11587358
2017-11-05,11587358
2017-11-06,11587358
2017-11-07,11587358
2017-11-08,11587358
2017-11-09,11587358
2017-11-10,11587358
2017-11-11,11587358
2017-11-12,11587358
2017-11-13,11587358
2017-11-14,11587358
2017-11-15,11587358
2017-11-16,11587358
2017-11-17,11587358
2017-11-18,11587358
2017-11-19,11587358
2017-11-20,11587358
2017-11-21,12007280
2017-11-22,12007280
2017-11-23,12007280
2017-11-24,12007280
2017-11-25,12007280
2017-11-26,12007280
2017-11-27,12007280
2017-11-28,12007280
2017-11-29,12007280
2017-11-30,12007280
2017-12-01,12007280
2017-12-02,12007280
2017-12-03,12007280
2017-12-04,12007280
2017-12-05,12007280
2017-12-06,12007280
2017-12-07,12007280
2017-12-08,12007280
2017-12-09,12007280
2017-12-10,12007280
2017-12-11,12034243
2017-12-12,12034243
2017-12-13,12034243
2017-12-14,12034243
2017-12-15,12034243
2017-12-16,12034243
2017-12-17,12034243
2017-12-18,12034243
2017-12-19,12034243
2017-12-20,12034243
2017-12-21,12034243
2017-12-22,12034243
2017-12-23,12034243
2017-12-24,12034243
2017-12-25,12034243
2017-12-26,12034243
2017-12-27,12034243
2017-12-28,12034243
2017-12-29,12034243
2017-12-30,12034243
2017-12-31,12034243
2018-01-01,12034243
2018-01-02,12276527
2018-01-03,12276527
2018-01-04,12276527
2018-01-05,12276527
2018-01-06,12276527
2018-01-07,12276527
2018-01-08,12276527
2018-01-09,12276527
2018-01-10,12276527
2018-01-11,12276527
2018-01-12,12276527
2018-01-13,12276527
2018-01-14,12276527
2018-01-15,12276527
2018-01-16,12276527
2018-01-17,12276527
2018-01-18,12276527
2018-01-19,12276527
2018-01-20,12276527
2018-01-21,12406501
2018-01-22,12406501
2018-01-23,12406501
2018-01-24,12406501
2018-01-25,12406501
2018-01-26,12406501
2018-01-27,12406501
2018-01-28,12406501
2018-01-29,12406501
2018-01-30,12406501
2018-01-31,12406501
2018-02-01,12406501
2018-02-02,12406501
2018-02-03,12465932
2018-02-04,12465932
2018-02-05,12465932
2018-02-06,12465932
2018-02-07,12465932
2018-02-08,12465932
2018-02-09,12465932
2018-02-10,12465932
2018-02-11,12465932
2018-02-12,12465932
2018-02-13,12465932
2018-02-14,12465932
2018-02-15,12590145
2018-02-16,12590145
2018-02-17,12590145
2018-02-18,12590145
2018-02-19,12590145
2018-02-20,12590145
2018-02-21,12590145
2018-02-22,12590145
2018-02-23,12590145
2018-02-24,12590145
2018-02-25,12792687
2018-02-26,12792687
2018-02-27,12792687
2018-02-28,12792687
2018-03-01,12792687
2018-03-02,12792687
2018-03-03,12792687
2018-03-04,12792687
2018-03-05,12792687
2018-03-06,12792687
2018-03-07,12792687
2018-03-08,12792687
2018-03-09,12792687
2018-03-10,12792687
2018-03-11,12792687
2018-03-12,13284923
2018-03-13,13284923
2018-03-14,13284923
2018-03-15,13284923
2018-03-16,13284923
2018-03-17,13284923
2018-03-18,13284923
2018-03-20,13284923
2018-03-21,13284923
2018-03-23,13284923
2018-03-24,13284923
2018-03-27,13284923
2018-03-28,13284923
2018-03-29,13284923
2018-03-30,13284923
2018-03-31,13284923
2018-04-01,13284923
2018-04-02,13765879
2018-04-03,13765879
2018-04-04,13765879
2018-04-05,13765879
2018-04-06,13765879
2018-04-08,13765879
2018-04-09,13765879
2018-04-10,13765879
2018-04-11,13765879
2018-04-12,13765879
2018-04-13,13765879
2018-04-14,13765879
2018-04-16,13765879
2018-04-17,13765879
2018-04-18,13765879
2018-04-19,13765879
2018-04-20,13765879
2018-04-21,13765879
2018-04-22,14276480
2018-04-23,14276480
2018-04-24,14276480
2018-04-25,14276480
2018-04-26,14276480
2018-04-27,14276480
2018-04-28,14276480
2018-04-29,14276480
2018-04-30,14276480
2018-05-02,14276480
2018-05-03,14276480
2018-05-04,14276480
2018-05-05,14276480
2018-05-06,14276480
2018-05-07,14854349
2018-05-08,14854349
2018-05-09,14854349
2018-05-10,14854349
2018-05-11,14854349
2018-05-12,14854349
2018-05-13,14854349
2018-05-14,14854349
2018-05-15,14854349
2018-05-16,14854349
2018-05-17,14854349
2018-05-18,14854349
2018-05-19,14854349
2018-05-20,14854349
2018-05-21,14854349
2018-05-22,14854349
2018-05-23,14854349
2018-05-24,14854349
2018-05-25,15162261
2018-05-26,15162261
2018-05-27,15162261
2018-05-28,15162261
2018-05-29,15162261
2018-05-30,15162261
2018-05-31,15162261
2018-06-01,15162261
2018-06-02,15162261
2018-06-03,15162261
2018-06-04,15162261
2018-06-05,15162261
2018-06-06,15162261
2018-06-07,15162261
2018-06-08,15162261
2018-06-09,15162261
2018-06-10,15162261
2018-06-11,15162261
2018-06-12,15162261
2018-06-13,15162261
2018-06-14,15162261
2018-06-15,15162261
2018-06-16,15003366
2018-06-17,15003366
2018-06-18,15003366
2018-06-19,15003366
2018-06-20,15003366
2018-06-21,15003366
2018-06-22,15003366
2018-06-23,15003366
2018-06-24,15003366
2018-06-25,15003366
2018-06-26,15003366
2018-06-27,15003366
2018-06-28,15003366
2018-06-29,15003366
2018-06-30,15003366
2018-07-01,15003366
2018-07-02,15003366
2018-07-03,15003366
2018-07-04,15003366
2018-07-05,15003366
2018-07-06,15003366
2018-07-07,15003366
2018-07-08,15003366
2018-07-09,15003366
2018-07-10,15003366
2018-07-11,14793562
2018-07-12,14793562
2018-07-13,14793562
2018-07-14,14793562
2018-07-15,14793562
2018-07-16,14793562
2018-07-17,14793562
2018-07-18,14793562
2018-07-19,14793562
2018-07-20,14793562
2018-07-21,14793562
2018-07-22,14793562
2018-07-23,15366667
2018-07-24,15366667
2018-07-25,15366667
2018-07-26,15366667
2018-07-27,15366667
2018-07-28,15366667
2018-07-29,15366667
2018-07-30,15366667
2018-07-31,15366667
2018-08-01,15366667
2018-08-02,15366667
2018-08-03,15366667
2018-08-04,15366667
2018-08-05,15366667
2018-08-06,15366667
2018-08-07,15366667
2018-08-08,15366667
2018-08-09,15366667
2018-08-10,15366667
2018-08-11,15366667
2018-08-12,15698101
2018-08-14,15698101
2018-08-16,15698101
2018-08-17,15698101
2018-08-18,15698101
2018-08-19,15698101
2018-08-20,15698101
2018-08-21,15698101
2018-08-22,15698101
2018-08-23,15698101
2018-08-24,15698101
2018-08-25,15698101
2018-08-26,15698101
2018-08-27,15698101
2018-08-28,15698101
2018-08-29,15698101
2018-08-30,15698101
2018-08-31,15698101
2018-09-01,15698101
2018-09-02,15627603
2018-09-03,15627603
2018-09-04,15627603
2018-09-05,15627603
2018-09-06,15627603
2018-09-07,15627603
2018-09-08,15627603
2018-09-09,15627603
2018-09-10,15627603
2018-09-11,15627603
2018-09-12,15627603
2018-09-13,15627603
2018-09-14,15627603
2018-09-15,15627603
2018-09-16,15627603
2018-09-17,15627603
2018-09-18,15627603
2018-09-19,15627603
2018-09-20,15627603
2018-09-21,15627603
2018-09-22,15627603
2018-09-23,15865626
2018-09-24,15865626
2018-09-25,15865626
2018-09-26,15865626
2018-09-27,15865626
2018-09-28,15865626
2018-09-29,15865626
2018-09-30,15865626
2018-10-02,15865626
2018-10-03,15865626
2018-10-04,15865626
2018-10-05,15865626
2018-10-06,15865626
2018-10-07,15865626
2018-10-08,15865626
2018-10-09,15865626
2018-10-10,15865626
2018-10-11,15865626
2018-10-12,15865626
2018-10-13,15865626
2018-10-14,15865626
2018-10-15,15865626
2018-10-16,15865626
2018-10-17,15865626
2018-10-18,15865626
2018-10-19,15943351
2018-10-20,15943351
2018-10-21,15943351
2018-10-22,15943351
2018-10-23,15943351
2018-10-24,15943351
2018-10-25,15943351
2018-10-26,15943351
2018-10-27,15943351
2018-10-28,15943351
2018-10-29,15943351
2018-10-30,15943351
2018-10-31,15943351
2018-11-01,15943351
2018-11-03,15943351
2018-11-04,15943351
2018-11-05,15943351
2018-11-06,15943351
2018-11-07,15943351
2018-11-08,15943351
2018-11-09,15943351
2018-11-10,15706771
2018-11-11,15706771
2018-11-12,15706771
2018-11-13,15706771
2018-11-14,15706771
2018-11-15,15706771
2018-11-16,15706771
2018-11-17,15706771
2018-11-18,15706771
2018-11-19,15706771
2018-11-20,15706771
2018-11-21,15706771
2018-11-22,15706771
2018-11-23,15706771
2018-11-24,15706771
2018-11-25,15706771
2018-11-26,15706771
2018-11-27,15706771
2018-11-28,15706771
2018-11-29,15706771
2018-12-01,14967008
2018-12-02,14967008
2018-12-03,14967008
2018-12-04,14967008
2018-12-05,14967008
2018-12-09,14967008
2018-12-10,14967008
2018-12-11,14967008
2018-12-12,14967008
2018-12-13,14967008
2018-12-14,14967008
2018-12-15,14967008
2018-12-16,14394085
2018-12-17,14394085
2018-12-18,14394085
2018-12-19,14394085
2018-12-20,14394085
2018-12-21,14394085
2018-12-22,14394085
2018-12-23,14394085
2018-12-24,14394085
2018-12-25,14394085
2018-12-26,14394085
2018-12-27,14394085
2018-12-28,14394085
2018-12-29,14394085
2018-12-30,14394085
2018-12-31,14462652
2019-01-01,14462652
2019-01-02,14462652
2019-01-03,14462652
2019-01-04,14462652
2019-01-05,14462652
2019-01-06,14462652
2019-01-08,14462652
2019-01-10,14462652
2019-01-11,14462652
2019-01-12,14738610
2019-01-13,14738610
2019-01-14,14738610
2019-01-15,14738610
2019-01-16,14738610
2019-01-17,14738610
2019-01-18,14738610
2019-01-19,14738610
2019-01-20,14738610
2019-01-21,14738610
2019-01-22,15206344
2019-01-23,15206344
2019-01-24,15206344
2019-01-25,15206344
2019-01-26,15206344
2019-01-27,15206344
2019-01-28,15206344
2019-01-29,15206344
2019-01-30,15206344
2019-01-31,15206344
2019-02-01,15206344
2019-02-02,15778142
2019-02-03,15778142
2019-02-04,15778142
2019-02-05,15778142
2019-02-06,15778142
2019-02-07,15778142
2019-02-08,15778142
2019-02-09,15778142
2019-02-10,15778142
2019-02-11,15778142
2019-02-12,15778142
2019-02-13,16352542
2019-02-14,16352542
2019-02-15,16352542
2019-02-16,16352542
2019-02-17,16352542
2019-02-18,16352542
2019-02-19,16352542
2019-02-20,16352542
2019-02-21,16352542
2019-02-22,16352542
2019-02-23,16352542
2019-02-24,16352542
2019-02-25,16352542
2019-02-26,16352542
2019-02-27,16352542
2019-02-28,16352542
2019-03-01,16352542
2019-03-02,16352542
2019-03-03,16352542
2019-03-04,16352542
2019-03-05,16352542
2019-03-06,16352542
2019-03-07,16352542
2019-03-08,16352542
2019-03-09,16352542
2019-03-10,16352542
2019-03-11,16352542
2019-03-12,16352542
2019-03-13,16352542
2019-03-14,16723479
2019-03-15,16723479
2019-03-16,16723479
2019-03-17,16723479
2019-03-18,16723479
2019-03-19,16723479
2019-03-20,16723479
2019-03-21,16723479
2019-03-22,16723479
2019-03-23,16723479
2019-03-24,16723479
2019-03-25,16723479
2019-03-26,16723479
2019-03-27,16723479
2019-03-28,16723479
2019-03-29,16723479
2019-03-30,16723479
2019-03-31,16723479
2019-04-01,16723479
2019-04-02,16723479
2019-04-03,16723479
2019-04-04,16723479
2019-04-05,16636688
2019-04-06,16636688
2019-04-07,16636688
2019-04-08,16636688
2019-04-09,16636688
2019-04-10,16636688
2019-04-11,16636688
2019-04-12,16636688
2019-04-13,16636688
2019-04-14,16636688
2019-04-15,16636688
2019-04-16,16636688
2019-04-17,16636688
2019-04-18,16636688
2019-04-19,16636688
2019-04-20,16636688
2019-04-21,16636688
2019-04-22,16636688
2019-04-23,16636688
2019-04-24,16636688
2019-04-25,16636688
2019-04-26,16636688
2019-04-27,16636688
2019-04-28,16636688
2019-04-29,16636688
2019-04-30,16636688
2019-05-01,16636688
2019-05-02,16636688
2019-05-03,16496415
2019-05-04,16496415
2019-05-05,16496415
2019-05-06,16496415
2019-05-07,16496415
2019-05-08,16496415
2019-05-09,16496415
2019-05-10,16496415
2019-05-11,16496415
2019-05-12,16496415
2019-05-13,16496415
2019-05-14,16496415
2019-05-15,16496415
2019-05-16,16496415
2019-05-17,16496415
2019-05-18,16496415
2019-05-19,16496415
2019-05-20,16496415
2019-05-21,16496415
2019-05-22,16496415
2019-05-23,16496415
2019-05-24,16496415
2019-05-25,16496415
2019-05-26,16496415
2019-05-27,16496415
2019-05-28,16496415
2019-05-29,15782098
2019-05-30,15782098
2019-05-31,15782098
2019-06-01,15782098
2019-06-02,15782098
2019-06-03,15782098
2019-06-04,15782098
2019-06-05,15782098
2019-06-06,15782098
2019-06-07,15782098
2019-06-08,15782098
2019-06-09,15782098
2019-06-10,15782098
2019-06-11,15782098
2019-06-12,15782098
2019-06-13,15782098
2019-06-14,15782098
2019-06-15,15782098
2019-06-16,15782098
2019-06-17,15782098
2019-06-18,15782098
2019-06-19,15782098
2019-06-20,15782098
2019-06-21,15782098
2019-06-22,15782098
2019-06-23,15782098
2019-06-24,15782098
2019-06-25,15782098
2019-06-26,15020921
2019-06-27,15020921
2019-06-28,15020921
2019-06-29,15020921
2019-06-30,15020921
2019-07-01,15020921
2019-07-02,15020921
2019-07-03,15020921
2019-07-04,15020921
2019-07-05,15020921
2019-07-06,15020921
2019-07-07,15020921
2019-07-08,15020921
2019-07-09,15020921
2019-07-10,15020921
2019-07-11,15020921
2019-07-12,15020921
2019-07-13,15020921
2019-07-14,15020921
2019-07-15,15020921
2019-07-16,15020921
2019-07-17,15020921
2019-07-18,15020921
2019-07-19,15020921
2019-07-20,15020921
2019-07-21,15020921
2019-07-22,15020921
2019-07-23,15020921
2019-07-24,15020921
2019-07-25,15020921
2019-07-26,14336774
2019-07-27,14336774
2019-07-28,14336774
2019-07-29,14336774
2019-07-30,14336774
2019-07-31,14336774
2019-08-01,14336774
2019-08-02,14336774
2019-08-03,14336774
2019-08-04,14336774
2019-08-05,14336774
2019-08-06,14336774
2019-08-07,14336774
2019-08-08,14336774
2019-08-09,14336774
2019-08-10,14336774
2019-08-11,14336774
2019-08-12,14336774
2019-08-13,14336774
2019-08-14,14336774
2019-08-15,14336774
2019-08-16,14336774
2019-08-17,14336774
2019-08-18,14336774
2019-08-19,14336774
2019-08-20,14336774
2019-08-21,14336774
2019-08-22,14336774
2019-08-23,14336774
2019-08-24,14336774
2019-08-24,14336774
2019-08-25,14336774
2019-08-25,14336774
2019-08-26,13988342
2019-08-26,13988342
2019-08-27,13988342
2019-08-27,13988342
2019-08-28,13988342
2019-08-29,13988342
2019-08-30,13988342
2019-08-31,13988342
2019-09-01,13988342
2019-09-02,13988342
2019-09-03,13988342
2019-09-04,13988342
2019-09-05,13988342
2019-09-06,13988342
2019-09-07,13988342
2019-09-08,13988342
2019-09-09,13988342
2019-09-10,13988342
2019-09-11,13988342
2019-09-12,13988342
2019-09-13,13988342
2019-09-14,13988342
2019-09-15,13988342
2019-09-16,13988342
2019-09-17,13988342
2019-09-18,13988342
2019-09-19,13988342
2019-09-20,13988342
2019-09-21,13988342
2019-09-22,13988342
2019-09-23,13988342
2019-09-24,13988342
2019-09-25,13640008
2019-09-26,13640008
2019-09-27,13640008
2019-09-28,13640008
2019-09-29,13640008
2019-09-30,13640008
2019-10-01,13640008
2019-10-02,13640008
2019-10-03,13640008
2019-10-04,13640008
2019-10-05,13640008
2019-10-06,13640008
2019-10-07,13640008
2019-10-08,13640008
2019-10-09,13640008
2019-10-10,13640008
2019-10-11,13640008
2019-10-12,13640008
2019-10-13,13965126
2019-10-14,13965126
2019-10-15,13965126
2019-10-16,13965126
2019-10-17,13965126
2019-10-18,13965126
2019-10-19,13965126
2019-10-20,13965126
2019-10-21,13965126
2019-10-22,13965126
2019-10-23,13965126
2019-10-24,13965126
2019-10-25,13965126
2019-10-26,13965126
2019-10-27,13965126
2019-10-28,13965126
2019-10-29,13965126
2019-10-30,13965126
2019-10-31,13965126
2019-11-01,13965126
2019-11-02,14498090
2019-11-03,14498090
2019-11-04,14498090
2019-11-05,14498090
2019-11-06,14498090
2019-11-07,14498090
2019-11-08,14498090
2019-11-09,14498090
2019-11-10,14498090
2019-11-11,14498090
2019-11-12,14498090
2019-11-13,14498090
2019-11-14,14498090
2019-11-15,14498090
2019-11-16,14498090
2019-11-17,14498090
2019-11-18,14498090
2019-11-19,14498090
2019-11-20,14498090
2019-11-21,14498090
2019-11-22,14929960
2019-11-23,14929960
2019-11-24,14929960
2019-11-25,14929960
2019-11-26,14929960
2019-11-27,14929960
2019-11-28,14929960
2019-11-29,14929960
2019-11-30,14929960
2019-12-01,14929960
2019-12-02,14929960
2019-12-03,14929960
2019-12-04,14929960
2019-12-05,14929960
2019-12-06,14929960
2019-12-07,14929960
2019-12-08,14929960
2019-12-09,14929960
2019-12-10,14929960
2019-12-11,14929960
2019-12-12,15333931
2019-12-13,15333931
2019-12-14,15333931
2019-12-15,15333931
2019-12-16,15333931
2019-12-17,15333931
2019-12-18,15333931
2019-12-19,15333931
2019-12-20,15333931
2019-12-21,15333931
2019-12-22,15333931
2019-12-23,15333931
2019-12-24,15333931
2019-12-25,15333931
2019-12-26,15333931
2019-12-27,15333931
2019-12-28,15333931
2019-12-29,15333931
2019-12-30,15333931
