date_obj,Adamant%20claws price
2015-11-14,12721
2015-11-15,12721
2015-11-16,12721
2015-11-17,12721
2015-11-18,12721
2015-11-19,12721
2015-11-20,12721
2015-11-21,12721
2015-11-22,12721
2015-11-23,12721
2015-11-24,12721
2015-11-25,12721
2015-11-26,12721
2015-11-27,12721
2015-11-28,12721
2015-11-29,12721
2015-11-30,12721
2015-12-01,12721
2015-12-02,12721
2015-12-03,12721
2015-12-04,12721
2015-12-05,12721
2015-12-06,12721
2015-12-07,12721
2015-12-08,12721
2015-12-09,12721
2015-12-10,12721
2015-12-11,12721
2015-12-12,12721
2015-12-13,12721
2015-12-14,12721
2015-12-15,12721
2015-12-16,12721
2015-12-17,12721
2015-12-18,12721
2015-12-19,12721
2015-12-20,12721
2015-12-21,12721
2015-12-22,12721
2015-12-23,12721
2015-12-24,12721
2015-12-25,12721
2015-12-26,12164
2015-12-27,12164
2015-12-28,12164
2015-12-29,12164
2015-12-30,12164
2015-12-31,12164
2016-01-01,12164
2016-01-02,12164
2016-01-03,12164
2016-01-04,12164
2016-01-05,12164
2016-01-06,12164
2016-01-07,12164
2016-01-08,12164
2016-01-09,12164
2016-01-10,12164
2016-01-11,12164
2016-01-12,12164
2016-01-13,12164
2016-01-14,12164
2016-01-15,12164
2016-01-16,12164
2016-01-17,12164
2016-01-18,12164
2016-01-19,12164
2016-01-20,12164
2016-01-21,12164
2016-01-22,12164
2016-01-23,12164
2016-01-24,12164
2016-01-25,12164
2016-01-26,12164
2016-01-27,12164
2016-01-28,12164
2016-01-29,12164
2016-01-30,12164
2016-01-31,12164
2016-02-01,12164
2016-02-02,12164
2016-02-03,12164
2016-02-04,12164
2016-02-05,12164
2016-02-06,12164
2016-02-07,12164
2016-02-08,12164
2016-02-09,12164
2016-02-10,12164
2016-02-11,12164
2016-02-12,11627
2016-02-13,11627
2016-02-14,11627
2016-02-15,11627
2016-02-16,11627
2016-02-17,11627
2016-02-18,11627
2016-02-19,11627
2016-02-20,11627
2016-02-21,11627
2016-02-22,11627
2016-02-23,11627
2016-02-24,11627
2016-02-25,11627
2016-02-26,11627
2016-02-27,11627
2016-02-28,11627
2016-02-29,11627
2016-03-01,11627
2016-03-02,11627
2016-03-03,11627
2016-03-04,11627
2016-03-05,11627
2016-03-06,11627
2016-03-07,11627
2016-03-08,11627
2016-03-09,11627
2016-03-10,11627
2016-03-11,11627
2016-03-12,11627
2016-03-13,11627
2016-03-14,11627
2016-03-15,11627
2016-03-16,11627
2016-03-17,11627
2016-03-18,11627
2016-03-19,11627
2016-03-20,11627
2016-03-21,11627
2016-03-22,11627
2016-03-23,11627
2016-03-24,11627
2016-03-25,11627
2016-03-26,11627
2016-03-27,11627
2016-03-28,11627
2016-03-29,11627
2016-03-30,11627
2016-03-31,11627
2016-04-01,11627
2016-04-02,11627
2016-04-03,11072
2016-04-04,11072
2016-04-05,11072
2016-04-06,11072
2016-04-07,11072
2016-04-08,11072
2016-04-09,11072
2016-04-10,11072
2016-04-11,11072
2016-04-12,11072
2016-04-13,11072
2016-04-14,11072
2016-04-15,11072
2016-04-16,11072
2016-04-17,11072
2016-04-18,11072
2016-04-19,11072
2016-04-20,11072
2016-04-21,11072
2016-04-22,11072
2016-04-23,11072
2016-04-24,11072
2016-04-25,11072
2016-04-26,11072
2016-04-27,11072
2016-04-28,11072
2016-04-29,11072
2016-04-30,11072
2016-05-01,11072
2016-05-02,11072
2016-05-03,11072
2016-05-04,11072
2016-05-05,11072
2016-05-06,11072
2016-05-07,11072
2016-05-08,11072
2016-05-09,11072
2016-05-10,11072
2016-05-11,11072
2016-05-12,11072
2016-05-13,11072
2016-05-14,11072
2016-05-15,11072
2016-05-16,11072
2016-05-17,11072
2016-05-18,11072
2016-05-19,11072
2016-05-21,11072
2016-05-22,11072
2016-05-23,10525
2016-05-24,10525
2016-05-25,10525
2016-05-26,10525
2016-05-27,10525
2016-05-28,10525
2016-05-29,10525
2016-05-30,10525
2016-05-31,10525
2016-06-01,10525
2016-06-02,10525
2016-06-03,10525
2016-06-04,10525
2016-06-05,10525
2016-06-06,10525
2016-06-07,10525
2016-06-08,10525
2016-06-09,10525
2016-06-10,10525
2016-06-11,10525
2016-06-12,10525
2016-06-13,10525
2016-06-14,10525
2016-06-15,10525
2016-06-16,10525
2016-06-17,10525
2016-06-18,10525
2016-06-19,10525
2016-06-20,10525
2016-06-21,10525
2016-06-22,10525
2016-06-23,10525
2016-06-24,10525
2016-06-25,10525
2016-06-26,10525
2016-06-27,10525
2016-06-28,10525
2016-06-29,10525
2016-06-30,10525
2016-07-01,10525
2016-07-02,10525
2016-07-03,10525
2016-07-04,10525
2016-07-05,10525
2016-07-06,10525
2016-07-07,10003
2016-07-08,10003
2016-07-09,10003
2016-07-10,10003
2016-07-11,10003
2016-07-12,10003
2016-07-13,10003
2016-07-14,10003
2016-07-15,10003
2016-07-16,10003
2016-07-17,10003
2016-07-18,10003
2016-07-23,10003
2016-07-24,10003
2016-07-25,10003
2016-07-26,10003
2016-07-27,10003
2016-07-28,10003
2016-07-29,10003
2016-07-30,10003
2016-07-31,10003
2016-08-01,10003
2016-08-02,10003
2016-08-03,10003
2016-08-04,10003
2016-08-05,10003
2016-08-06,10003
2016-08-07,10003
2016-08-08,10003
2016-08-09,10003
2016-08-10,10003
2016-08-11,10003
2016-08-12,10003
2016-08-13,10003
2016-08-14,10003
2016-08-15,10003
2016-08-16,10003
2016-08-17,10003
2016-08-18,10003
2016-08-19,10003
2016-08-20,10003
2016-08-21,10003
2016-08-22,10003
2016-08-23,10003
2016-08-24,10003
2016-08-25,10003
2016-08-26,10003
2016-08-28,10003
2016-08-31,10003
2016-09-01,10003
2016-09-02,10003
2016-09-03,10003
2016-09-04,10003
2016-09-05,10003
2016-09-06,10003
2016-09-07,10003
2016-09-08,10003
2016-09-09,10003
2016-09-10,10003
2016-09-11,10003
2016-09-12,10003
2016-09-13,10003
2016-09-14,9522
2016-09-15,9522
2016-09-16,9522
2016-09-17,9522
2016-09-18,9522
2016-09-19,9522
2016-09-20,9522
2016-09-21,9522
2016-09-22,9522
2016-09-23,9522
2016-09-24,9522
2016-09-25,9522
2016-09-26,9522
2016-09-27,9522
2016-09-28,9522
2016-09-29,9522
2016-09-30,9522
2016-10-01,9522
2016-10-02,9522
2016-10-03,9522
2016-10-04,9522
2016-10-05,9522
2016-10-06,9522
2016-10-07,9522
2016-10-08,9522
2016-10-09,9522
2016-10-10,9522
2016-10-11,9522
2016-10-12,9522
2016-10-13,9522
2016-10-14,9522
2016-10-15,9522
2016-10-16,9522
2016-10-17,9522
2016-10-18,9522
2016-10-19,9522
2016-10-20,9522
2016-10-21,9522
2016-10-22,9522
2016-10-23,9522
2016-10-24,9522
2016-10-25,9522
2016-10-26,9522
2016-10-27,9522
2016-10-28,9522
2016-10-29,9522
2016-10-30,9522
2016-10-31,9522
2016-11-01,9522
2016-11-02,9522
2016-11-03,9522
2016-11-04,9522
2016-11-05,9522
2016-11-06,9522
2016-11-07,9522
2016-11-08,9522
2016-11-09,9522
2016-11-10,9522
2016-11-11,9522
2016-11-12,9522
2016-11-13,9522
2016-11-14,9522
2016-11-15,9522
2016-12-07,9238
2016-12-08,9238
2016-12-09,9238
2016-12-10,9238
2016-12-11,9238
2016-12-12,9238
2016-12-13,9238
2016-12-14,9238
2016-12-15,9238
2016-12-16,9238
2016-12-17,9238
2016-12-18,9238
2016-12-19,9238
2016-12-20,9238
2016-12-21,9238
2016-12-22,9238
2016-12-23,9238
2016-12-24,9238
2016-12-25,9238
2016-12-26,9238
2016-12-27,9238
2016-12-28,9238
2016-12-29,9238
2016-12-30,9238
2016-12-31,9238
2017-01-01,9238
2017-01-02,9238
2017-01-03,9238
2017-01-04,9238
2017-01-05,9238
2017-01-06,9238
2017-01-07,9238
2017-01-08,9238
2017-01-09,9238
2017-01-10,9238
2017-01-11,8942
2017-01-12,8942
2017-01-13,8942
2017-01-14,8942
2017-01-15,8942
2017-01-16,8942
2017-01-17,8942
2017-01-18,8942
2017-01-19,8942
2017-01-20,8942
2017-01-21,8942
2017-01-22,8942
2017-01-23,8942
2017-01-27,8942
2017-01-28,8942
2017-01-29,8942
2017-01-30,8942
2017-01-31,8942
2017-02-01,8942
2017-02-02,8942
2017-02-03,8942
2017-02-04,8942
2017-02-05,8942
2017-02-06,8942
2017-02-07,8942
2017-02-08,8942
2017-02-09,8942
2017-02-10,8942
2017-02-11,8942
2017-02-12,8942
2017-02-13,8942
2017-02-14,8942
2017-02-15,8942
2017-02-16,8942
2017-02-17,8942
2017-02-18,8538
2017-02-19,8538
2017-02-20,8538
2017-02-21,8538
2017-02-22,8538
2017-02-23,8538
2017-02-24,8538
2017-02-25,8538
2017-02-26,8538
2017-02-27,8538
2017-02-28,8538
2017-03-01,8538
2017-03-02,8538
2017-03-03,8538
2017-03-04,8538
2017-03-05,8538
2017-03-06,8538
2017-03-07,8538
2017-03-08,8538
2017-03-09,8538
2017-03-10,8538
2017-03-11,8538
2017-03-12,8538
2017-03-13,8538
2017-03-14,8538
2017-03-15,8538
2017-03-16,8538
2017-03-17,8538
2017-03-18,8538
2017-03-19,8538
2017-03-20,8538
2017-03-21,8115
2017-03-22,8115
2017-03-23,8115
2017-03-24,8115
2017-03-25,8115
2017-03-26,8115
2017-03-27,8115
2017-03-28,8115
2017-03-29,8115
2017-03-30,8115
2017-03-31,8115
2017-04-01,8115
2017-04-02,8115
2017-04-03,8115
2017-04-04,8115
2017-04-05,8115
2017-04-12,8115
2017-04-13,8115
2017-04-14,8115
2017-04-15,8115
2017-04-16,8115
2017-04-17,8115
2017-04-18,8115
2017-04-19,8115
2017-04-20,8115
2017-04-21,7736
2017-04-22,7736
2017-04-23,7736
2017-04-24,7736
2017-04-25,7736
2017-04-26,7736
2017-04-27,7736
2017-04-28,7736
2017-04-29,7736
2017-04-30,7736
2017-05-01,7736
2017-05-02,7736
2017-05-03,7736
2017-05-04,7736
2017-05-05,7736
2017-05-06,7736
2017-05-07,7736
2017-05-08,7736
2017-05-09,7736
2017-05-10,7736
2017-05-11,7736
2017-05-12,7736
2017-05-13,7736
2017-05-14,7736
2017-05-15,7736
2017-05-16,7736
2017-05-17,7736
2017-05-18,7736
2017-05-19,7736
2017-05-20,7736
2017-05-21,7736
2017-05-22,7736
2017-05-23,7736
2017-05-24,7352
2017-05-25,7352
2017-05-26,7352
2017-05-27,7352
2017-05-28,7352
2017-05-29,7352
2017-05-30,7352
2017-05-31,7352
2017-06-01,7352
2017-06-02,7352
2017-06-03,7352
2017-06-04,7352
2017-06-05,7352
2017-06-06,7352
2017-06-07,7352
2017-06-08,7352
2017-06-09,7352
2017-06-10,7352
2017-06-11,7352
2017-06-12,7352
2017-06-13,7352
2017-06-14,7352
2017-06-15,7352
2017-06-16,7352
2017-06-17,7352
2017-06-18,6989
2017-06-19,6989
2017-06-20,6989
2017-06-21,6989
2017-06-22,6989
2017-06-23,6989
2017-06-24,6989
2017-06-25,6989
2017-06-26,6989
2017-06-27,6989
2017-06-28,6989
2017-06-29,6989
2017-06-30,6989
2017-07-01,6989
2017-07-02,6989
2017-07-03,6989
2017-07-04,6989
2017-07-05,6989
2017-07-06,6989
2017-07-07,6989
2017-07-08,6989
2017-07-09,6989
2017-07-13,6989
2017-07-14,6989
2017-07-15,6989
2017-07-16,6989
2017-07-17,6989
2017-07-18,6989
2017-07-19,6989
2017-07-20,6663
2017-07-21,6663
2017-07-22,6663
2017-07-23,6663
2017-07-24,6663
2017-07-25,6663
2017-07-26,6663
2017-07-27,6663
2017-07-28,6663
2017-07-29,6663
2017-07-30,6663
2017-07-31,6663
2017-08-01,6663
2017-08-02,6663
2017-08-03,6663
2017-08-04,6663
2017-08-05,6663
2017-08-06,6663
2017-08-07,6663
2017-08-08,6663
2017-08-09,6663
2017-08-10,6663
2017-08-11,6663
2017-08-12,6663
2017-08-13,6663
2017-08-14,6663
2017-08-15,6663
2017-08-16,6663
2017-08-17,6334
2017-08-18,6334
2017-08-19,6334
2017-08-20,6334
2017-08-21,6334
2017-08-22,6334
2017-08-23,6334
2017-08-24,6334
2017-08-25,6334
2017-08-26,6334
2017-08-27,6334
2017-08-28,6334
2017-08-29,6334
2017-08-30,6334
2017-08-31,6334
2017-09-01,6334
2017-09-02,6334
2017-09-03,6334
2017-09-04,6334
2017-09-05,6334
2017-09-06,6334
2017-09-07,6334
2017-09-08,6334
2017-09-09,6334
2017-09-10,6334
2017-09-11,6044
2017-09-12,6044
2017-09-13,6044
2017-09-14,6044
2017-09-15,6044
2017-09-16,6044
2017-09-17,6044
2017-09-18,6044
2017-09-19,6044
2017-09-20,6044
2017-09-21,6044
2017-09-22,6044
2017-09-23,6044
2017-09-24,6044
2017-09-25,6044
2017-09-26,6044
2017-09-27,6044
2017-09-28,6044
2017-09-29,6044
2017-09-30,6044
2017-10-01,6044
2017-10-02,6044
2017-10-03,6044
2017-10-04,6044
2017-10-05,6044
2017-10-06,6044
2017-10-07,6044
2017-10-08,6044
2017-10-09,5784
2017-10-10,5784
2017-10-11,5784
2017-10-12,5784
2017-10-13,5784
2017-10-14,5784
2017-10-15,5784
2017-10-16,5784
2017-10-17,5784
2017-10-18,5784
2017-10-19,5784
2017-10-20,5784
2017-10-21,5784
2017-10-22,5784
2017-10-23,5784
2017-10-24,5784
2017-10-25,5784
2017-10-26,5784
2017-10-27,5784
2017-10-28,5784
2017-10-29,5784
2017-10-30,5784
2017-10-31,5784
2017-11-01,5784
2017-11-02,5784
2017-11-03,5784
2017-11-04,5784
2017-11-05,5503
2017-11-06,5503
2017-11-07,5503
2017-11-08,5503
2017-11-09,5503
2017-11-10,5503
2017-11-11,5503
2017-11-12,5503
2017-11-13,5503
2017-11-14,5503
2017-11-15,5503
2017-11-16,5503
2017-11-17,5503
2017-11-18,5503
2017-11-19,5503
2017-11-20,5503
2017-11-21,5503
2017-11-22,5503
2017-11-23,5503
2017-11-24,5503
2017-11-25,5503
2017-11-26,5503
2017-11-27,5503
2017-11-28,5503
2017-11-29,5503
2017-11-30,5503
2017-12-01,5503
2017-12-02,5503
2017-12-03,5503
2017-12-04,5503
2017-12-05,5503
2017-12-06,5503
2017-12-07,5503
2017-12-08,5503
2017-12-09,5229
2017-12-10,5229
2017-12-11,5229
2017-12-12,5229
2017-12-13,5229
2017-12-14,5229
2017-12-15,5229
2017-12-16,5229
2017-12-17,5229
2017-12-18,5229
2017-12-19,5229
2017-12-20,5229
2017-12-21,5229
2017-12-22,5229
2017-12-23,5229
2017-12-24,5229
2017-12-25,5229
2017-12-26,5229
2017-12-27,5229
2017-12-28,5229
2017-12-29,5229
2017-12-30,5229
2017-12-31,5229
2018-01-01,5229
2018-01-02,5229
2018-01-03,5229
2018-01-04,5012
2018-01-05,5012
2018-01-06,5012
2018-01-07,5012
2018-01-08,5012
2018-01-09,5012
2018-01-10,5012
2018-01-11,5012
2018-01-12,5012
2018-01-13,5012
2018-01-14,5012
2018-01-15,5012
2018-01-16,5012
2018-01-17,5012
2018-01-18,5012
2018-01-19,5012
2018-01-20,5012
2018-01-21,5012
2018-01-22,5012
2018-01-23,5012
2018-01-24,4821
2018-01-25,4821
2018-01-26,4821
2018-01-27,4821
2018-01-28,4821
2018-01-29,4821
2018-01-30,4821
2018-01-31,4821
2018-02-01,4821
2018-02-02,4821
2018-02-03,4821
2018-02-04,4821
2018-02-05,4821
2018-02-06,4821
2018-02-07,4620
2018-02-08,4620
2018-02-09,4620
2018-02-10,4620
2018-02-11,4620
2018-02-12,4620
2018-02-13,4620
2018-02-14,4620
2018-02-15,4620
2018-02-16,4620
2018-02-17,4620
2018-02-18,4620
2018-02-19,4620
2018-02-20,4620
2018-02-21,4420
2018-02-22,4420
2018-02-23,4420
2018-02-24,4420
2018-02-25,4420
2018-02-26,4420
2018-02-27,4420
2018-02-28,4420
2018-03-01,4420
2018-03-02,4420
2018-03-03,4420
2018-03-04,4420
2018-03-05,4242
2018-03-06,4242
2018-03-07,4242
2018-03-08,4242
2018-03-09,4242
2018-03-10,4242
2018-03-11,4242
2018-03-12,4242
2018-03-13,4242
2018-03-14,4242
2018-03-15,4242
2018-03-16,4242
2018-03-17,4048
2018-03-18,4048
2018-03-19,4048
2018-03-20,4048
2018-03-21,4048
2018-03-22,4048
2018-03-23,4048
2018-03-24,4048
2018-03-25,4048
2018-03-26,4048
2018-03-27,4048
2018-03-28,4048
2018-03-29,4048
2018-03-30,4048
2018-03-31,3878
2018-04-01,3878
2018-04-02,3878
2018-04-03,3878
2018-04-04,3878
2018-04-05,3878
2018-04-06,3878
2018-04-07,3878
2018-04-08,3878
2018-04-09,3878
2018-04-10,3878
2018-04-11,3878
2018-04-12,3878
2018-04-13,3878
2018-04-14,3878
2018-04-15,3878
2018-04-16,3878
2018-04-17,3712
2018-04-18,3712
2018-04-19,3712
2018-04-20,3712
2018-04-21,3712
2018-04-22,3712
2018-04-23,3712
2018-04-24,3712
2018-04-25,3712
2018-04-26,3712
2018-04-27,3712
2018-04-28,3712
2018-04-29,3539
2018-04-30,3539
2018-05-01,3539
2018-05-02,3539
2018-05-03,3539
2018-05-04,3539
2018-05-05,3539
2018-05-06,3539
2018-05-07,3539
2018-05-08,3539
2018-05-09,3539
2018-05-10,3539
2018-05-11,3539
2018-05-12,3539
2018-05-13,3539
2018-05-14,3373
2018-05-15,3373
2018-05-16,3373
2018-05-17,3373
2018-05-18,3373
2018-05-19,3373
2018-05-20,3373
2018-05-21,3373
2018-05-22,3373
2018-05-23,3373
2018-05-24,3373
2018-05-25,3213
2018-05-26,3213
2018-05-27,3213
2018-05-28,3213
2018-05-29,3213
2018-05-30,3213
2018-05-31,3213
2018-06-01,3213
2018-06-02,3213
2018-06-03,3213
2018-06-04,3213
2018-06-05,3079
2018-06-06,3079
2018-06-07,3079
2018-06-08,3079
2018-06-09,3079
2018-06-10,3079
2018-06-11,3079
2018-06-12,3079
2018-06-13,3079
2018-06-14,3079
2018-06-15,3079
2018-06-16,3079
2018-06-17,3079
2018-06-18,3079
2018-06-19,2933
2018-06-20,2933
2018-06-21,2933
2018-06-22,2933
2018-06-23,2933
2018-06-24,2933
2018-06-25,2933
2018-06-26,2933
2018-06-27,2933
2018-06-28,2933
2018-06-29,2933
2018-06-30,2933
2018-07-01,2933
2018-07-02,2933
2018-07-03,2800
2018-07-04,2800
2018-07-05,2800
2018-07-06,2800
2018-07-07,2800
2018-07-08,2800
2018-07-09,2800
2018-07-10,2800
2018-07-11,2800
2018-07-12,2800
2018-07-13,2800
2018-07-14,2800
2018-07-15,2800
2018-07-16,2800
2018-07-17,2800
2018-07-18,2800
2018-07-19,2800
2018-07-20,2663
2018-07-21,2663
2018-07-22,2663
2018-07-23,2663
2018-07-24,2663
2018-07-25,2663
2018-07-26,2663
2018-07-27,2553
2018-07-28,2553
2018-07-29,2553
2018-07-30,2553
2018-07-31,2553
2018-08-01,2553
2018-08-02,2431
2018-08-03,2431
2018-08-04,2431
2018-08-05,2431
2018-08-06,2431
2018-08-07,2315
2018-08-08,2315
2018-08-09,2315
2018-08-10,2315
2018-08-11,2315
2018-08-12,2223
2018-08-14,2223
2018-08-16,2133
2018-08-17,2133
2018-08-18,2133
2018-08-19,2133
2018-08-20,2040
2018-08-21,2040
2018-08-22,2040
2018-08-23,2040
2018-08-24,1966
2018-08-25,1966
2018-08-26,1966
2018-08-27,1966
2018-08-28,1875
2018-08-29,1875
2018-08-30,1875
2018-08-31,1875
2018-09-01,1789
2018-09-02,1789
2018-09-03,1789
2018-09-04,1789
2018-09-05,1704
2018-09-06,1704
2018-09-07,1704
2018-09-08,1704
2018-09-09,1634
2018-09-10,1634
2018-09-11,1634
2018-09-12,1634
2018-09-13,1634
2018-09-14,1613
2018-09-15,1613
2018-09-16,1613
2018-09-17,1613
2018-09-18,1613
2018-09-19,1665
2018-09-20,1665
2018-09-21,1665
2018-09-22,1665
2018-09-23,1665
2018-09-24,1665
2018-09-25,1665
2018-09-26,1675
2018-09-27,1675
2018-09-28,1675
2018-09-29,1675
2018-09-30,1675
2018-10-01,1675
2018-10-02,1675
2018-10-03,1675
2018-10-04,1675
2018-10-05,1691
2018-10-06,1691
2018-10-07,1691
2018-10-08,1691
2018-10-09,1691
2018-10-10,1691
2018-10-11,1691
2018-10-12,1667
2018-10-13,1667
2018-10-14,1667
2018-10-15,1667
2018-10-16,1667
2018-10-17,1667
2018-10-18,1667
2018-10-19,1667
2018-10-20,1667
2018-10-21,1667
2018-10-22,1617
2018-10-23,1617
2018-10-24,1617
2018-10-25,1617
2018-10-26,1617
2018-10-27,1617
2018-10-28,1617
2018-10-29,1617
2018-10-30,1617
2018-10-31,1617
2018-11-01,1590
2018-11-03,1590
2018-11-04,1590
2018-11-05,1510
2018-11-06,1510
2018-11-07,1510
2018-11-08,1554
2018-11-09,1554
2018-11-10,1588
2018-11-11,1588
2018-11-12,1615
2018-11-13,1615
2018-11-14,1615
2018-11-15,1599
2018-11-16,1599
2018-11-17,1599
2018-11-18,1542
2018-11-19,1542
2018-11-20,1542
2018-11-21,1483
2018-11-22,1483
2018-11-23,1483
2018-11-24,1498
2018-11-25,1498
2018-11-26,1498
2018-11-27,1504
2018-11-28,1504
2018-11-29,1504
2018-12-01,1533
2018-12-02,1533
2018-12-03,1533
2018-12-04,1533
2018-12-05,1552
2018-12-07,1552
2018-12-09,1552
2018-12-10,1606
2018-12-11,1606
2018-12-12,1606
2018-12-13,1606
2018-12-14,1606
2018-12-15,1639
2018-12-16,1639
2018-12-17,1639
2018-12-18,1639
2018-12-19,1625
2018-12-20,1625
2018-12-21,1625
2018-12-22,1625
2018-12-23,1625
2018-12-24,1681
2018-12-25,1681
2018-12-26,1681
2018-12-27,1681
2018-12-28,1681
2018-12-29,1706
2018-12-30,1706
2018-12-31,1706
2019-01-01,1706
2019-01-02,1706
2019-01-03,1767
2019-01-04,1767
2019-01-05,1767
2019-01-06,1767
2019-01-08,1767
2019-01-10,1795
2019-01-11,1795
2019-01-12,1795
2019-01-13,1795
2019-01-14,1839
2019-01-15,1839
2019-01-16,1839
2019-01-17,1839
2019-01-18,1839
2019-01-19,1839
2019-01-20,1885
2019-01-21,1885
2019-01-22,1885
2019-01-23,1885
2019-01-24,1885
2019-01-25,1885
2019-01-26,1885
2019-01-27,1964
2019-01-28,1964
2019-01-29,1964
2019-01-30,1964
2019-01-31,1964
2019-02-01,1964
2019-02-02,1964
2019-02-03,1982
2019-02-04,1982
2019-02-05,1982
2019-02-06,1982
2019-02-07,1982
2019-02-08,1982
2019-02-09,1982
2019-02-10,1982
2019-02-11,1996
2019-02-12,1996
2019-02-13,1996
2019-02-14,1996
2019-02-15,1996
2019-02-16,1996
2019-02-17,1996
2019-02-18,1996
2019-02-19,2046
2019-02-20,2046
2019-02-21,2046
2019-02-22,2046
2019-02-23,2046
2019-02-24,2046
2019-02-25,2046
2019-02-26,2046
2019-02-27,2045
2019-02-28,2045
2019-03-01,2045
2019-03-02,2045
2019-03-03,2045
2019-03-04,2045
2019-03-05,2045
2019-03-06,2045
2019-03-07,2125
2019-03-08,2125
2019-03-09,2125
2019-03-10,2125
2019-03-11,2125
2019-03-12,2125
2019-03-13,2125
2019-03-14,2125
2019-03-15,2125
2019-03-16,2125
