date_obj,Adamant%20platebody%20(h3) price
2019-04-11,62000
2019-04-11,59101
2019-04-12,56145
2019-04-13,53337
2019-04-14,50670
2019-04-15,48336
2019-04-16,45919
2019-04-17,43819
2019-04-18,41891
2019-04-19,39980
2019-04-20,38212
2019-04-21,36461
2019-04-22,34902
2019-04-23,33266
2019-04-24,31714
2019-04-25,30224
2019-04-26,28893
2019-04-27,27589
2019-04-28,26304
2019-04-29,25092
2019-04-30,23942
2019-05-01,22862
2019-05-02,21820
2019-05-03,20810
2019-05-04,19869
2019-05-05,19024
2019-05-06,18238
2019-05-07,17409
2019-05-08,16608
2019-05-09,16608
2019-05-10,15828
2019-05-11,15127
2019-05-12,14465
2019-05-13,13803
2019-05-14,13194
2019-05-15,13194
2019-05-16,12626
2019-05-17,12626
2019-05-18,11994
2019-05-19,11994
2019-05-20,11434
2019-05-21,11434
2019-05-22,10924
2019-05-23,10924
2019-05-24,10420
2019-05-25,10420
2019-05-26,9968
2019-05-27,9968
2019-05-28,9563
2019-05-29,9563
2019-05-30,9617
2019-05-31,9617
2019-06-01,9617
2019-06-02,9584
2019-06-03,9584
2019-06-04,9609
2019-06-05,9609
2019-06-06,9592
2019-06-07,9592
2019-06-08,9659
2019-06-09,9659
2019-06-10,9659
2019-06-11,9482
2019-06-12,9482
2019-06-13,9482
2019-06-14,9555
2019-06-15,9555
2019-06-16,9555
2019-06-17,9571
2019-06-18,9571
2019-06-19,9571
2019-06-20,9498
2019-06-21,9498
2019-06-22,9498
2019-06-23,9554
2019-06-24,9554
2019-06-25,9554
2019-06-26,9618
2019-06-27,9618
2019-06-28,9605
2019-06-29,9605
2019-06-30,9607
2019-07-01,9607
2019-07-02,9607
2019-07-03,9310
2019-07-04,9310
2019-07-05,9310
2019-07-06,9369
2019-07-07,9369
2019-07-08,9412
2019-07-09,9412
2019-07-10,9412
2019-07-11,9504
2019-07-12,9504
2019-07-13,9504
2019-07-14,9445
2019-07-15,9445
2019-07-16,9445
2019-07-17,9585
2019-07-18,9585
2019-07-19,9585
2019-07-20,9617
2019-07-21,9617
2019-07-22,9519
2019-07-23,9519
2019-07-24,9519
2019-07-25,9458
2019-07-26,9458
2019-07-27,9458
2019-07-28,9559
2019-07-29,9559
2019-07-30,9559
2019-07-31,9470
2019-08-01,9470
2019-08-02,9470
2019-08-03,9544
2019-08-04,9544
2019-08-05,9544
2019-08-06,9523
2019-08-07,9523
2019-08-08,9523
2019-08-09,9445
2019-08-10,9445
2019-08-11,9480
2019-08-12,9480
2019-08-13,9424
2019-08-14,9424
2019-08-15,9424
2019-08-16,9499
2019-08-17,9499
2019-08-18,9499
2019-08-19,9523
2019-08-20,9523
2019-08-21,9523
2019-08-22,9436
2019-08-23,9436
2019-08-24,9436
2019-08-24,9436
2019-08-25,9512
2019-08-25,9512
2019-08-26,9512
2019-08-26,9512
2019-08-27,9512
2019-08-27,9512
2019-08-28,9550
2019-08-29,9550
2019-08-30,9550
2019-08-31,9489
2019-09-01,9489
2019-09-02,9489
2019-09-03,9456
2019-09-04,9456
2019-09-05,9456
2019-09-06,9456
2019-09-07,9480
2019-09-08,9480
2019-09-09,9480
2019-09-10,9540
2019-09-11,9540
2019-09-12,9540
2019-09-13,9552
2019-09-14,9552
2019-09-15,9552
2019-09-16,9648
2019-09-17,9648
2019-09-18,9612
2019-09-19,9612
2019-09-20,9612
2019-09-21,9492
2019-09-22,9492
2019-09-23,9492
2019-09-24,9534
2019-09-25,9534
2019-09-26,9528
2019-09-27,9528
2019-09-28,9528
2019-09-29,9528
2019-09-30,9493
2019-10-01,9493
2019-10-02,9493
2019-10-03,9301
2019-10-04,9301
2019-10-05,9301
2019-10-06,9473
2019-10-07,9473
2019-10-08,9473
2019-10-09,9473
2019-10-10,9498
2019-10-11,9498
2019-10-12,9498
2019-10-13,9535
2019-10-14,9535
2019-10-15,9535
2019-10-16,9580
2019-10-17,9580
2019-10-18,9580
2019-10-19,9423
2019-10-20,9423
2019-10-21,9423
2019-10-22,9423
2019-10-23,9301
2019-10-24,9301
2019-10-25,9301
2019-10-26,9316
2019-10-27,9316
2019-10-28,9316
2019-10-29,9353
2019-10-30,9353
2019-10-31,9353
2019-11-01,9459
2019-11-02,9459
2019-11-03,9459
2019-11-04,9251
2019-11-05,9251
2019-11-06,9251
2019-11-07,9136
2019-11-08,9136
2019-11-09,9136
2019-11-10,8939
2019-11-11,8939
2019-11-12,8939
2019-11-13,9111
2019-11-14,9111
2019-11-15,9111
2019-11-16,9235
2019-11-17,9235
2019-11-18,9235
2019-11-19,9352
2019-11-20,9352
2019-11-21,9352
2019-11-22,9466
2019-11-23,9466
2019-11-24,9466
2019-11-25,9453
2019-11-26,9453
2019-11-27,9453
2019-11-28,9416
2019-11-29,9416
2019-11-30,9416
2019-12-01,9416
2019-12-02,9449
2019-12-03,9449
2019-12-04,9449
2019-12-05,9449
2019-12-06,9347
2019-12-07,9347
2019-12-08,9347
2019-12-09,9362
2019-12-10,9362
2019-12-11,9362
2019-12-12,9362
2019-12-13,9402
2019-12-14,9402
2019-12-15,9402
2019-12-16,9462
2019-12-17,9462
2019-12-18,9462
2019-12-19,9376
2019-12-20,9376
2019-12-21,9376
2019-12-22,9436
2019-12-23,9436
2019-12-24,9436
2019-12-25,9499
2019-12-26,9499
2019-12-27,9499
2019-12-28,9448
2019-12-29,9448
2019-12-30,9448
2019-12-31,9448
2020-01-01,9453
2020-01-02,9453
2020-01-03,9453
2020-01-04,9342
2020-01-05,9342
2020-01-06,9342
2020-01-07,9220
2020-01-08,9220
2020-01-09,9220
2020-01-10,9344
2020-01-11,9344
2020-01-12,9434
2020-01-13,9434
2020-01-14,9434
2020-01-15,9434
2020-01-16,9274
2020-01-17,9274
2020-01-18,9274
2020-01-19,9340
2020-01-20,9340
2020-01-21,9340
2020-01-22,9410
2020-01-23,9410
2020-01-24,9410
2020-01-25,9396
2020-01-26,9396
2020-01-27,9362
2020-01-28,9362
2020-01-29,9362
2020-01-30,9322
2020-01-31,9322
2020-02-01,9322
2020-02-02,9150
2020-02-03,9150
2020-02-04,9150
2020-02-05,9305
2020-02-06,9305
2020-02-07,9328
2020-02-08,9328
2020-02-09,9328
2020-02-10,9321
2020-02-11,9321
2020-02-12,9321
2020-02-13,9399
2020-02-14,9399
2020-02-15,9399
2020-02-16,9404
2020-02-17,9404
2020-02-18,9485
2020-02-19,9485
2020-02-20,9485
2020-02-21,9448
2020-02-22,9448
2020-02-23,9401
2020-02-24,9401
2020-02-25,9401
2020-02-26,9357
2020-02-27,9357
2020-02-28,9357
2020-02-29,9465
2020-03-01,9465
2020-03-02,9488
2020-03-03,9488
2020-03-04,9488
2020-03-05,9419
2020-03-06,9419
2020-03-07,9419
2020-03-08,9329
2020-03-09,9329
2020-03-10,9329
2020-03-11,9408
2020-03-12,9408
2020-03-13,9408
2020-03-14,9329
2020-03-15,9329
2020-03-16,9329
2020-03-17,9322
2020-03-18,9322
2020-03-19,9322
