date_obj,Godsword%20shard%203 price
2015-07-25,175256
2015-07-26,175256
2015-07-27,177353
2015-07-28,177353
2015-07-29,177353
2015-07-30,177353
2015-07-31,177353
2015-08-01,176697
2015-08-02,176697
2015-08-03,176697
2015-08-04,176697
2015-08-05,171695
2015-08-06,171695
2015-08-07,171695
2015-08-08,171695
2015-08-09,173473
2015-08-10,173473
2015-08-11,173473
2015-08-12,173473
2015-08-13,173473
2015-08-14,171281
2015-08-15,171281
2015-08-16,171281
2015-08-17,171281
2015-08-18,171281
2015-08-19,167240
2015-08-20,167240
2015-08-21,167240
2015-08-22,167240
2015-08-23,170093
2015-08-24,170093
2015-08-25,170093
2015-08-26,170093
2015-08-27,170093
2015-08-28,172915
2015-08-29,172915
2015-08-30,172915
2015-08-31,172915
2015-09-01,169894
2015-09-02,169894
2015-09-03,169894
2015-09-04,169894
2015-09-05,169894
2015-09-06,174977
2015-09-07,174977
2015-09-08,174977
2015-09-09,174977
2015-09-10,174977
2015-09-11,178081
2015-09-12,178081
2015-09-13,178081
2015-09-14,178081
2015-09-15,176825
2015-09-16,176825
2015-09-17,176825
2015-09-18,176825
2015-09-19,176825
2015-09-20,172546
2015-09-21,172546
2015-09-22,172546
2015-09-23,172546
2015-09-24,172546
2015-09-25,172546
2015-09-27,174093
2015-09-28,174093
2015-09-29,174093
2015-09-30,174093
2015-10-05,171385
2015-10-06,168788
2015-10-07,168788
2015-10-08,168788
2015-10-09,168788
2015-10-10,168788
2015-10-11,168788
2015-10-12,172114
2015-10-13,172114
2015-10-14,172114
2015-10-15,172114
2015-10-16,172114
2015-10-17,172114
2015-10-18,167749
2015-10-19,167749
2015-10-20,167749
2015-10-22,167749
2015-10-23,169399
2015-10-24,169399
2015-10-25,169399
2015-10-26,169399
2015-10-27,169399
2015-10-29,170591
2015-10-30,170591
2015-10-31,170591
2015-11-01,170591
2015-11-02,170591
2015-11-03,170591
2015-11-04,170591
2015-11-05,170103
2015-11-06,170103
2015-11-07,170103
2015-11-08,170103
2015-11-09,170103
2015-11-10,170103
2015-11-11,170103
2015-11-12,170103
2015-11-13,170091
2015-11-14,170091
2015-11-15,170091
2015-11-16,170091
2015-11-17,170091
2015-11-18,170091
2015-11-19,170091
2015-11-20,171794
2015-11-21,171794
2015-11-22,171794
2015-11-23,171794
2015-11-24,171794
2015-11-25,171794
2015-11-26,171794
2015-11-27,170720
2015-11-28,170720
2015-11-29,170720
2015-11-30,170720
2015-12-01,170720
2015-12-02,170720
2015-12-03,171787
2015-12-04,171787
2015-12-05,171787
2015-12-06,171787
2015-12-07,171787
2015-12-08,171787
2015-12-09,168548
2015-12-10,168548
2015-12-11,168548
2015-12-12,168548
2015-12-13,168548
2015-12-14,168548
2015-12-15,168420
2015-12-16,168420
2015-12-17,168420
2015-12-18,168420
2015-12-19,168420
2015-12-20,168696
2015-12-21,168696
2015-12-22,168696
2015-12-23,168696
2015-12-24,168696
2015-12-25,169931
2015-12-26,169931
2015-12-27,169931
2015-12-28,169931
2015-12-29,170452
2015-12-30,170452
2015-12-31,170452
2016-01-01,170452
2016-01-02,170452
2016-01-03,172618
2016-01-04,172618
2016-01-05,172618
2016-01-06,172618
2016-01-07,172618
2016-01-08,177373
2016-01-09,177373
2016-01-10,177373
2016-01-11,177373
2016-01-12,176283
2016-01-13,176283
2016-01-14,176283
2016-01-15,176283
2016-01-16,179057
2016-01-17,179057
2016-01-18,179057
2016-01-19,179057
2016-01-20,174436
2016-01-21,174436
2016-01-22,174436
2016-01-23,174436
2016-01-24,174167
2016-01-25,174167
2016-01-26,174167
2016-01-27,168413
2016-01-28,168413
2016-01-29,168413
2016-01-30,168413
2016-01-31,165837
2016-02-01,165837
2016-02-02,165837
2016-02-03,165837
2016-02-04,168707
2016-02-05,168707
2016-02-06,168707
2016-02-07,168707
2016-02-08,167706
2016-02-09,167706
2016-02-10,167706
2016-02-11,167706
2016-02-12,167706
2016-02-13,172174
2016-02-14,172174
2016-02-15,172174
2016-02-16,172174
2016-02-17,172174
2016-02-18,177739
2016-02-19,177739
2016-02-20,177739
2016-02-21,179523
2016-02-22,179523
2016-02-23,179523
2016-02-24,179523
2016-02-25,173833
2016-02-26,173833
2016-02-27,173833
2016-02-28,173833
2016-02-29,170290
2016-03-01,170290
2016-03-02,170290
2016-03-03,170290
2016-03-04,170290
2016-03-05,172641
2016-03-06,172641
2016-03-07,172641
2016-03-08,172641
2016-03-09,168665
2016-03-10,168665
2016-03-11,168665
2016-03-12,168665
2016-03-13,168665
2016-03-14,164186
2016-03-15,164186
2016-03-16,164186
2016-03-17,164186
2016-03-18,163839
2016-03-19,163839
2016-03-20,163839
2016-03-21,163839
2016-03-22,163839
2016-03-23,167081
2016-03-24,167081
2016-03-25,167081
2016-03-26,167081
2016-03-27,167081
2016-03-28,169247
2016-03-29,169247
2016-03-30,169247
2016-03-31,169247
2016-04-01,169247
2016-04-02,169247
2016-04-03,171092
2016-04-04,171092
2016-04-05,171092
2016-04-06,171092
2016-04-07,171092
2016-04-08,171092
2016-04-09,175179
2016-04-10,175179
2016-04-11,175179
2016-04-12,175179
2016-04-13,175179
2016-04-14,175179
2016-04-15,174841
2016-04-16,174841
2016-04-17,174841
2016-04-18,174841
2016-04-19,174841
2016-04-20,172851
2016-04-21,172851
2016-04-22,172851
2016-04-23,172851
2016-04-24,172851
2016-04-25,171775
2016-04-26,171775
2016-04-27,171775
2016-04-28,171775
2016-04-29,171775
2016-04-30,170522
2016-05-01,170522
2016-05-02,170522
2016-05-03,170522
2016-05-04,170522
2016-05-05,172409
2016-05-06,172409
2016-05-07,172409
2016-05-08,172409
2016-05-09,172409
2016-05-10,167640
2016-05-11,167640
2016-05-12,167640
2016-05-13,167640
2016-05-14,167640
2016-05-15,170453
2016-05-16,170453
2016-05-17,170453
2016-05-18,170453
2016-05-19,170453
2016-05-22,172408
2016-05-23,172408
2016-05-24,172408
2016-05-25,175774
2016-05-26,175774
2016-05-27,175774
2016-05-28,175774
2016-05-29,171552
2016-05-30,171552
2016-05-31,171552
2016-06-01,171552
2016-06-02,171552
2016-06-03,169026
2016-06-04,169026
2016-06-05,169026
2016-06-06,169026
2016-06-07,169026
2016-06-08,169856
2016-06-09,169856
2016-06-10,169856
2016-06-11,169856
2016-06-12,169856
2016-06-13,169187
2016-06-14,169187
2016-06-15,169187
2016-06-16,169187
2016-06-17,169015
2016-06-18,169015
2016-06-19,169015
2016-06-20,169015
2016-06-21,169015
2016-06-22,170541
2016-06-23,170541
2016-06-24,170541
2016-06-25,170541
2016-06-26,170541
2016-06-27,170541
2016-06-28,173368
2016-06-29,173368
2016-06-30,173368
2016-07-01,173368
2016-07-02,173368
2016-07-03,173368
2016-07-04,172325
2016-07-05,172325
2016-07-06,172325
2016-07-07,172325
2016-07-08,172325
2016-07-09,172325
2016-07-10,176196
2016-07-11,176196
2016-07-12,176196
2016-07-13,176196
2016-07-14,176196
2016-07-15,176196
2016-07-16,175242
2016-07-17,175242
2016-07-18,175242
2016-07-23,171802
2016-07-24,171802
2016-07-25,171802
2016-07-26,171802
2016-07-27,171802
2016-07-28,169779
2016-07-29,169779
2016-07-30,169779
2016-07-31,169779
2016-08-01,169779
2016-08-02,169779
2016-08-03,170066
2016-08-04,170066
2016-08-05,170066
2016-08-06,170066
2016-08-07,170066
2016-08-08,170066
2016-08-09,169832
2016-08-10,169832
2016-08-11,169832
2016-08-12,169832
2016-08-13,169832
2016-08-14,169832
2016-08-15,170476
2016-08-16,170476
2016-08-17,170476
2016-08-18,170476
2016-08-19,170476
2016-08-20,170997
2016-08-21,170997
2016-08-22,170997
2016-08-23,170997
2016-08-24,170997
2016-08-25,171430
2016-08-26,171430
2016-08-28,171430
2016-08-31,174369
2016-09-01,174369
2016-09-02,174369
2016-09-03,174369
2016-09-04,174369
2016-09-05,174781
2016-09-06,174781
2016-09-07,174781
2016-09-08,174781
2016-09-09,174781
2016-09-10,174781
2016-09-11,174781
2016-09-12,172253
2016-09-13,172253
2016-09-14,172253
2016-09-15,172253
2016-09-16,172253
2016-09-17,172253
2016-09-18,172253
2016-09-19,173153
2016-09-20,173153
2016-09-21,173153
2016-09-22,173153
2016-09-23,173153
2016-09-24,173153
2016-09-25,173153
2016-09-26,170036
2016-09-27,170036
2016-09-28,170036
2016-09-29,170036
2016-09-30,170036
2016-10-01,170036
2016-10-02,172509
2016-10-03,172509
2016-10-04,172509
2016-10-05,172509
2016-10-06,172509
2016-10-07,172509
2016-10-08,171731
2016-10-09,171731
2016-10-10,171731
2016-10-11,171731
2016-10-12,171731
2016-10-13,171731
2016-10-14,171731
2016-10-15,170231
2016-10-16,170231
2016-10-17,170231
2016-10-18,170231
2016-10-19,170231
2016-10-20,170231
2016-10-21,168623
2016-10-22,168623
2016-10-23,168623
2016-10-24,168623
2016-10-25,168623
2016-10-26,168623
2016-10-27,166693
2016-10-28,166693
2016-10-29,166693
2016-10-30,166693
2016-10-31,166693
2016-11-01,166693
2016-11-02,173451
2016-11-03,173451
2016-11-04,173451
2016-11-05,173451
2016-11-06,173451
2016-11-07,176816
2016-11-08,176816
2016-11-09,176816
2016-11-10,176816
2016-11-11,176816
2016-11-12,176816
2016-11-13,176284
2016-11-14,176284
2016-11-15,176284
2016-12-07,174309
2016-12-08,174309
2016-12-09,176423
2016-12-10,176423
2016-12-11,176423
2016-12-12,176423
2016-12-13,176423
2016-12-14,176423
2016-12-15,176446
2016-12-16,176446
2016-12-17,176446
2016-12-18,176446
2016-12-19,176446
2016-12-20,173606
2016-12-21,173606
2016-12-22,173606
2016-12-23,173606
2016-12-24,173606
2016-12-25,170879
2016-12-26,170879
2016-12-27,170879
2016-12-28,170879
2016-12-29,170879
2016-12-30,172459
2016-12-31,172459
2017-01-01,172459
2017-01-02,172459
2017-01-03,171685
2017-01-04,171685
2017-01-05,171685
2017-01-06,171685
2017-01-07,172649
2017-01-08,172649
2017-01-09,172649
2017-01-10,172649
2017-01-11,172143
2017-01-12,172143
2017-01-13,172143
2017-01-14,172143
2017-01-15,169074
2017-01-16,169074
2017-01-17,169074
2017-01-18,169074
2017-01-19,170991
2017-01-20,170991
2017-01-21,170991
2017-01-22,170991
2017-01-23,172117
2017-01-27,172117
2017-01-28,172559
2017-01-29,172559
2017-01-30,172559
2017-01-31,172559
2017-02-01,172559
2017-02-02,174120
2017-02-03,174120
2017-02-04,174120
2017-02-05,174120
2017-02-06,174120
2017-02-07,173749
2017-02-08,173749
2017-02-09,173749
2017-02-10,173749
2017-02-11,171698
2017-02-12,171698
2017-02-13,171698
2017-02-14,171698
2017-02-15,171698
2017-02-16,172372
2017-02-18,172372
2017-02-19,172372
2017-02-20,172372
2017-02-21,172372
2017-02-22,173686
2017-02-23,173686
2017-02-24,173686
2017-02-25,173686
2017-02-26,173686
2017-02-27,173686
2017-02-28,171369
2017-03-01,171369
2017-03-02,171369
2017-03-03,171369
2017-03-04,171369
2017-03-05,173282
2017-03-06,173282
2017-03-07,173282
2017-03-08,173282
2017-03-09,173282
2017-03-10,175327
2017-03-11,175327
2017-03-12,175327
2017-03-13,175327
2017-03-14,171358
2017-03-15,171358
2017-03-16,171358
2017-03-17,171358
2017-03-18,171358
2017-03-19,170325
2017-03-20,170325
2017-03-21,170325
2017-03-22,170325
2017-03-23,170325
2017-03-24,169238
2017-03-25,169238
2017-03-26,169238
2017-03-27,169238
2017-03-28,169238
2017-03-29,169238
2017-03-30,171812
2017-03-31,171812
2017-04-01,171812
2017-04-02,171812
2017-04-03,171812
2017-04-04,172749
2017-04-12,171873
2017-04-13,171873
2017-04-14,171873
2017-04-15,171873
2017-04-16,172216
2017-04-17,172216
2017-04-18,172216
2017-04-19,172216
2017-04-20,172216
2017-04-21,172134
2017-04-22,172134
2017-04-23,172134
2017-04-24,172134
2017-04-25,172134
2017-04-26,172134
2017-04-27,168792
2017-04-28,168792
2017-04-29,168792
2017-04-30,168792
2017-05-01,168792
2017-05-02,173344
2017-05-03,173344
2017-05-04,173344
2017-05-05,173344
2017-05-06,173344
2017-05-07,172835
2017-05-08,172835
2017-05-09,172835
2017-05-10,172835
2017-05-11,172835
2017-05-12,174335
2017-05-13,174335
2017-05-14,174335
2017-05-15,174335
2017-05-16,174335
2017-05-17,174335
2017-05-18,175200
2017-05-19,175200
2017-05-20,175200
2017-05-21,175200
2017-05-22,175200
2017-05-23,175200
2017-05-24,174024
2017-05-25,174024
2017-05-26,174024
2017-05-27,174024
2017-05-28,174024
2017-05-29,166816
2017-05-30,166816
2017-05-31,166816
2017-06-01,166816
2017-06-02,166816
2017-06-03,159707
2017-06-04,159707
2017-06-05,159707
2017-06-06,159707
2017-06-07,158709
2017-06-08,158709
2017-06-09,158709
2017-06-10,158709
2017-06-11,158709
2017-06-12,152405
2017-06-13,152405
2017-06-14,152405
2017-06-15,152405
2017-06-16,152405
2017-06-17,149567
2017-06-18,149567
2017-06-19,149567
2017-06-20,149567
2017-06-21,149567
2017-06-22,149567
2017-06-23,151034
2017-06-24,151034
2017-06-25,151034
2017-06-26,151034
2017-06-27,151034
2017-06-28,151034
2017-06-29,152033
2017-06-30,152033
2017-07-01,152033
2017-07-02,152033
2017-07-03,152033
2017-07-04,152033
2017-07-05,151961
2017-07-06,151961
2017-07-07,151961
2017-07-08,151961
2017-07-13,152323
2017-07-14,152323
2017-07-15,152323
2017-07-16,151002
2017-07-17,151002
2017-07-18,151002
2017-07-19,151002
2017-07-20,151959
2017-07-21,151959
2017-07-22,151959
2017-07-23,151959
2017-07-24,151959
2017-07-25,155001
2017-07-26,155001
2017-07-27,155001
2017-07-28,155001
2017-07-29,155001
2017-07-30,157855
2017-07-31,157855
2017-08-01,157855
2017-08-02,157855
2017-08-03,157855
2017-08-04,157855
2017-08-05,159853
2017-08-06,159853
2017-08-09,159853
2017-08-10,153093
2017-08-11,153093
2017-08-12,153093
2017-08-13,153093
2017-08-14,153093
2017-08-15,152293
2017-08-16,152293
2017-08-17,152293
2017-08-18,152293
2017-08-19,152293
2017-08-20,151714
2017-08-21,151714
2017-08-22,151714
2017-08-23,151714
2017-08-24,151714
2017-08-25,151714
2017-08-26,150958
2017-08-27,150958
2017-08-28,150958
2017-08-29,150958
2017-08-30,150958
2017-08-31,150104
2017-09-01,150104
2017-09-02,150104
2017-09-03,150104
2017-09-04,150104
2017-09-05,153711
2017-09-06,153711
2017-09-07,153711
2017-09-08,153711
2017-09-09,153711
2017-09-10,153914
2017-09-11,153914
2017-09-12,153914
2017-09-13,153914
2017-09-14,153914
2017-09-15,153914
2017-09-16,150370
2017-09-17,150370
2017-09-18,150370
2017-09-19,150370
2017-09-20,150370
2017-09-21,150144
2017-09-22,150144
2017-09-23,150144
2017-09-24,150144
2017-09-25,150144
2017-09-26,150463
2017-09-27,150463
2017-09-28,150463
2017-09-29,150463
2017-09-30,150463
2017-10-01,150463
2017-10-02,150471
2017-10-03,150471
2017-10-04,150471
2017-10-05,150471
2017-10-06,150471
2017-10-07,152490
2017-10-08,152490
2017-10-09,152490
2017-10-10,152490
2017-10-11,152490
2017-10-12,152781
2017-10-13,152781
2017-10-14,152781
2017-10-15,152781
2017-10-16,152781
2017-10-17,150446
2017-10-18,150446
2017-10-19,150446
2017-10-20,150446
2017-10-21,150446
2017-10-22,152552
2017-10-23,152552
2017-10-24,152552
2017-10-25,152552
2017-10-26,152552
2017-10-27,153927
2017-10-28,153927
2017-10-29,153927
2017-10-30,153927
2017-10-31,153927
2017-11-01,152444
2017-11-02,152444
2017-11-03,152444
2017-11-04,152444
2017-11-05,150788
2017-11-06,150788
2017-11-07,150788
2017-11-08,150788
2017-11-09,150788
2017-11-10,150788
2017-11-11,151798
2017-11-12,151798
2017-11-13,151798
2017-11-14,151798
2017-11-15,151798
2017-11-16,151684
2017-11-17,151684
2017-11-18,151684
2017-11-19,151684
2017-11-20,151684
2017-11-21,151715
2017-11-22,151715
2017-11-23,151715
2017-11-24,151715
2017-11-25,151715
2017-11-26,151271
2017-11-27,151271
2017-11-28,151271
2017-11-29,151271
2017-11-30,151271
2017-12-01,151776
2017-12-02,151776
2017-12-03,151776
2017-12-04,151776
2017-12-05,151776
2017-12-06,152854
2017-12-07,152854
2017-12-08,152854
2017-12-09,152854
2017-12-10,152854
2017-12-11,153905
2017-12-12,153905
2017-12-13,153905
2017-12-14,153905
2017-12-15,153905
2017-12-16,153905
2017-12-17,154935
2017-12-18,154935
2017-12-19,154935
2017-12-20,154935
2017-12-21,154935
2017-12-22,155735
2017-12-23,155735
2017-12-24,155735
2017-12-25,155735
2017-12-26,155735
2017-12-27,156075
2017-12-28,156075
2017-12-29,156075
2017-12-30,156075
2017-12-31,156075
2018-01-01,156291
2018-01-02,156291
2018-01-03,156291
2018-01-04,156291
2018-01-05,156291
2018-01-06,157594
2018-01-07,157594
2018-01-08,157594
2018-01-09,157594
2018-01-10,157594
2018-01-11,154597
2018-01-12,154597
2018-01-13,154597
2018-01-14,154597
2018-01-15,152398
2018-01-16,152398
2018-01-17,152398
2018-01-18,152398
2018-01-19,152398
2018-01-20,153904
2018-01-21,153904
2018-01-22,153904
2018-01-23,153904
2018-01-24,154376
2018-01-25,154376
2018-01-26,154376
2018-01-27,153893
2018-01-28,153893
2018-01-29,152252
2018-01-30,152252
2018-01-31,152252
2018-02-01,152912
2018-02-02,152912
2018-02-03,150693
2018-02-04,150693
2018-02-05,150693
2018-02-06,152448
2018-02-07,152448
2018-02-08,152448
2018-02-09,154792
2018-02-10,154792
2018-02-11,154792
2018-02-12,153306
2018-02-13,153306
2018-02-14,153306
2018-02-15,153306
2018-02-16,149757
2018-02-17,149757
2018-02-18,149757
2018-02-19,151129
2018-02-20,151129
2018-02-21,151129
2018-02-22,149512
2018-02-23,149512
2018-02-24,149512
2018-02-25,150352
2018-02-26,150352
2018-02-27,150352
2018-02-28,148479
2018-03-01,148479
2018-03-02,148479
2018-03-03,152796
2018-03-04,152796
2018-03-05,152796
2018-03-06,150714
2018-03-07,150714
2018-03-08,150714
2018-03-09,151216
2018-03-10,151216
2018-03-11,151216
2018-03-12,152607
2018-03-13,152607
2018-03-14,152607
2018-03-15,153356
2018-03-16,153356
2018-03-17,153356
2018-03-18,154624
2018-03-19,154624
2018-03-20,154624
2018-03-21,156818
2018-03-23,156818
2018-03-24,156818
2018-03-25,157287
2018-03-26,157287
2018-03-27,157287
2018-03-28,158250
2018-03-29,158250
2018-03-30,158250
2018-03-31,157932
2018-04-01,157932
2018-04-02,157932
2018-04-03,165072
2018-04-04,165072
2018-04-05,165072
2018-04-06,158211
2018-04-07,158211
2018-04-08,158211
2018-04-09,156442
2018-04-10,156442
2018-04-11,156442
2018-04-12,155713
2018-04-13,155713
2018-04-14,155713
2018-04-15,155837
2018-04-16,155837
2018-04-17,155837
2018-04-18,155837
2018-04-19,153729
2018-04-20,153729
2018-04-21,153729
2018-04-22,151028
2018-04-23,151028
2018-04-24,151028
2018-04-25,155494
2018-04-26,155494
2018-04-27,155494
2018-04-28,153956
2018-04-29,153956
2018-04-30,153956
2018-05-01,156034
2018-05-03,156034
2018-05-04,156034
2018-05-05,159931
2018-05-06,159931
2018-05-07,159931
2018-05-08,159985
2018-05-09,159985
2018-05-10,157534
2018-05-11,157534
2018-05-12,157534
2018-05-13,155678
2018-05-14,155678
2018-05-15,155678
2018-05-16,152373
2018-05-17,152373
2018-05-18,152373
2018-05-19,152640
2018-05-20,152640
2018-05-21,152640
2018-05-22,159214
2018-05-23,159214
2018-05-24,156400
2018-05-25,156400
2018-05-26,156400
2018-05-27,157524
2018-05-28,157524
2018-05-29,159547
2018-05-30,159547
2018-05-31,159547
2018-06-01,162189
2018-06-02,162189
2018-06-03,162189
2018-06-04,155175
2018-06-05,155175
2018-06-06,152907
2018-06-07,152907
2018-06-08,152907
2018-06-09,154401
2018-06-10,154401
2018-06-11,154401
2018-06-12,153005
2018-06-13,153005
2018-06-14,152789
2018-06-15,152789
2018-06-16,152789
2018-06-17,153913
2018-06-18,153913
2018-06-19,153913
2018-06-20,153033
2018-06-21,153033
2018-06-22,153138
2018-06-23,153138
2018-06-24,153138
2018-06-25,153138
2018-06-26,153066
2018-06-27,153066
2018-06-28,153066
2018-06-29,153092
2018-06-30,153092
2018-07-01,153092
2018-07-02,150887
2018-07-03,150887
2018-07-04,150887
2018-07-05,151906
2018-07-06,151906
2018-07-07,152056
2018-07-08,152056
2018-07-09,152056
2018-07-10,151856
2018-07-11,151856
2018-07-12,151856
2018-07-13,151856
2018-07-14,152297
2018-07-15,152297
2018-07-16,152297
2018-07-17,155273
2018-07-18,155273
2018-07-19,155273
2018-07-20,157867
2018-07-21,157867
2018-07-22,160888
2018-07-23,160888
2018-07-24,161996
2018-07-25,161996
2018-07-26,161996
2018-07-27,162426
2018-07-28,162426
2018-07-29,162426
2018-07-30,159629
2018-07-31,159629
2018-08-01,159629
2018-08-02,153177
2018-08-03,153177
2018-08-04,153177
2018-08-05,153853
2018-08-06,153853
2018-08-07,153853
2018-08-08,155373
2018-08-09,155373
2018-08-10,155373
2018-08-11,157208
2018-08-12,157208
2018-08-14,154371
2018-08-16,154371
2018-08-17,155426
2018-08-18,155426
2018-08-19,155426
2018-08-20,153432
2018-08-21,153432
2018-08-22,153432
2018-08-23,153432
2018-08-24,153818
2018-08-25,153818
2018-08-26,153818
2018-08-27,154294
2018-08-28,154294
2018-08-29,154294
2018-08-30,154294
2018-08-31,160142
2018-09-01,160142
2018-09-02,160142
2018-09-03,160257
2018-09-04,160257
2018-09-05,160257
2018-09-06,160436
2018-09-07,160436
2018-09-08,154834
2018-09-09,154834
2018-09-10,154834
2018-09-11,154834
2018-09-12,151900
2018-09-13,151900
2018-09-14,151900
2018-09-15,151218
2018-09-16,151218
2018-09-17,151218
2018-09-18,151218
2018-09-19,151783
2018-09-20,151783
2018-09-21,151783
2018-09-22,153229
2018-09-23,153229
2018-09-24,153229
2018-09-25,153229
2018-09-26,153586
2018-09-27,153586
2018-09-28,153586
2018-09-29,153586
2018-09-30,154138
2018-10-01,154138
2018-10-02,154138
2018-10-03,152836
2018-10-04,152836
2018-10-05,152836
2018-10-06,152488
2018-10-07,152488
2018-10-08,152488
2018-10-09,152488
2018-10-10,153434
2018-10-11,153434
2018-10-12,153434
2018-10-13,155713
2018-10-14,155713
2018-10-15,155713
2018-10-16,155713
2018-10-17,155209
2018-10-18,155209
2018-10-19,155209
2018-10-20,155209
2018-10-21,153520
2018-10-22,153520
2018-10-23,153520
2018-10-24,155518
2018-10-25,155518
2018-10-26,155518
2018-10-27,155906
2018-10-28,155906
2018-10-29,155906
2018-10-30,156936
2018-10-31,156936
2018-11-01,156936
2018-11-03,155285
2018-11-04,155285
2018-11-05,153338
2018-11-06,153338
2018-11-07,153338
2018-11-08,155279
2018-11-09,155279
2018-11-10,155279
2018-11-11,152214
2018-11-12,152214
2018-11-13,151823
2018-11-14,151823
2018-11-15,151823
2018-11-16,151194
2018-11-17,151194
2018-11-18,151194
2018-11-19,152805
2018-11-20,152805
2018-11-21,152805
2018-11-22,153853
2018-11-23,153853
2018-11-24,153853
2018-11-25,152738
2018-11-26,152738
2018-11-27,152738
2018-11-28,151606
2018-11-29,151606
2018-12-01,153335
2018-12-02,153335
2018-12-03,153335
2018-12-04,154531
2018-12-05,154531
2018-12-07,152942
2018-12-09,151907
2018-12-11,151337
2018-12-12,151337
2018-12-13,152699
2018-12-14,152699
2018-12-15,152699
2018-12-16,151541
2018-12-17,151541
2018-12-18,150926
2018-12-19,150926
2018-12-20,150926
2018-12-21,152458
2018-12-22,152458
2018-12-23,152303
2018-12-24,152303
2018-12-25,152303
2018-12-26,153531
2018-12-27,155837
2018-12-28,155837
2018-12-29,156623
2018-12-30,156623
2018-12-31,154010
2019-01-01,154010
2019-01-02,152302
2019-01-03,152302
2019-01-04,154539
2019-01-05,154539
2019-01-06,155663
2019-01-08,155663
2019-01-10,155407
2019-01-11,154004
2019-01-12,154004
2019-01-13,152885
2019-01-14,152885
2019-01-15,153204
2019-01-16,153204
2019-01-17,154261
2019-01-18,154261
2019-01-19,153385
2019-01-20,153385
2019-01-21,153108
2019-01-22,153108
2019-01-23,152869
2019-01-24,152869
2019-01-25,152876
2019-01-26,152876
2019-01-27,152468
2019-01-28,152468
2019-01-29,155823
2019-01-30,155823
2019-01-31,155823
2019-02-01,155772
2019-02-02,155772
2019-02-03,156399
2019-02-04,156399
2019-02-05,157782
2019-02-06,157782
2019-02-07,154761
2019-02-08,154761
2019-02-09,156689
2019-02-10,156689
2019-02-11,156674
2019-02-12,156674
2019-02-13,156573
2019-02-14,156573
2019-02-15,152307
2019-02-16,152307
2019-02-17,153237
2019-02-18,153237
2019-02-19,151668
2019-02-20,151668
2019-02-21,154603
2019-02-22,154603
2019-02-23,154853
2019-02-24,154853
2019-02-25,154953
2019-02-26,154953
2019-02-27,154953
2019-02-28,154953
2019-03-01,152752
2019-03-02,152752
2019-03-03,154137
2019-03-04,154137
2019-03-05,154572
2019-03-06,154572
2019-03-07,157048
2019-03-08,157048
2019-03-09,157048
2019-03-10,156981
2019-03-11,156981
2019-03-12,155038
2019-03-13,155038
2019-03-14,153991
2019-03-15,153991
2019-03-16,153749
2019-03-17,156317
2019-03-18,156317
2019-03-19,156317
2019-03-20,157581
2019-03-21,157581
2019-03-22,158518
2019-03-23,156826
2019-03-24,156826
2019-03-25,157003
