date_obj,Steam%20staff%20upgrade%20kit price
2019-03-27,62137
2019-03-28,62137
2019-03-29,62137
2019-03-30,62137
2019-03-31,62137
2019-04-01,61333
2019-04-02,61333
2019-04-03,61333
2019-04-04,61333
2019-04-05,61333
2019-04-06,61333
2019-04-07,63102
2019-04-08,63102
2019-04-09,63102
2019-04-10,63102
2019-04-11,63102
2019-04-12,62580
2019-04-13,62580
2019-04-14,62580
2019-04-15,62580
2019-04-16,62580
2019-04-17,61683
2019-04-18,61683
2019-04-19,61683
2019-04-20,61683
2019-04-21,61683
2019-04-22,60157
2019-04-23,60157
2019-04-24,60157
2019-04-25,60157
2019-04-26,60157
2019-04-27,60157
2019-04-28,59103
2019-04-29,59103
2019-04-30,59103
2019-05-01,59103
2019-05-02,59103
2019-05-03,59103
2019-05-04,60445
2019-05-05,60445
2019-05-06,60445
2019-05-07,60445
2019-05-08,60445
2019-05-09,60445
2019-05-10,59900
2019-05-11,59900
2019-05-12,59900
2019-05-13,59900
2019-05-14,59900
2019-05-15,60121
2019-05-16,60121
2019-05-17,60121
2019-05-18,60121
2019-05-19,60121
2019-05-20,62836
2019-05-21,62836
2019-05-22,62836
2019-05-23,62836
2019-05-24,62836
2019-05-25,62836
2019-05-26,65535
2019-05-27,65535
2019-05-28,65535
2019-05-29,65535
2019-05-30,65535
2019-05-31,65535
2019-06-01,68597
2019-06-02,68597
2019-06-03,68597
2019-06-04,68597
2019-06-05,68597
2019-06-06,68597
2019-06-07,71674
2019-06-08,71674
2019-06-09,71674
2019-06-10,71674
2019-06-11,71674
2019-06-12,71674
2019-06-13,72820
2019-06-14,72820
2019-06-15,72820
2019-06-16,72820
2019-06-17,72820
2019-06-18,72820
2019-06-19,75464
2019-06-20,75464
2019-06-21,75464
2019-06-22,75464
2019-06-23,75464
2019-06-24,78452
2019-06-25,78452
2019-06-26,78452
2019-06-27,78452
2019-06-28,78452
2019-06-29,78452
2019-06-30,81529
2019-07-01,81529
2019-07-02,81529
2019-07-03,81529
2019-07-04,81529
2019-07-05,81529
2019-07-06,81529
2019-07-07,83813
2019-07-08,83813
2019-07-09,83813
2019-07-10,83813
2019-07-11,83813
2019-07-12,83813
2019-07-13,83813
2019-07-14,87327
2019-07-15,87327
2019-07-16,87327
2019-07-17,87327
2019-07-18,87327
2019-07-19,87327
2019-07-20,87327
2019-07-21,91344
2019-07-22,91344
2019-07-23,91344
2019-07-24,91344
2019-07-25,91344
2019-07-26,91344
2019-07-27,91344
2019-07-28,95660
2019-07-29,95660
2019-07-30,95660
2019-07-31,95660
2019-08-01,95660
2019-08-02,95660
2019-08-03,99555
2019-08-04,99555
2019-08-05,99555
2019-08-06,99555
2019-08-07,99555
2019-08-08,99555
2019-08-09,99555
2019-08-10,103684
2019-08-11,103684
2019-08-12,103684
2019-08-13,103684
2019-08-14,103684
2019-08-15,103684
2019-08-16,107062
2019-08-17,107062
2019-08-18,107062
2019-08-19,107062
2019-08-20,107062
2019-08-21,107062
2019-08-22,103234
2019-08-23,103234
2019-08-24,103234
2019-08-24,103234
2019-08-25,103234
2019-08-25,103234
2019-08-26,103234
2019-08-26,103234
2019-08-27,103234
2019-08-27,103234
2019-08-28,98117
2019-08-29,98117
2019-08-30,98117
2019-08-31,98117
2019-09-01,98117
2019-09-02,98117
2019-09-03,96841
2019-09-04,96841
2019-09-05,96841
2019-09-06,96841
2019-09-07,96841
2019-09-08,96841
2019-09-09,98496
2019-09-10,98496
2019-09-11,98496
2019-09-12,98496
2019-09-13,98496
2019-09-14,98496
2019-09-15,98496
2019-09-16,101345
2019-09-17,101345
2019-09-18,101345
2019-09-19,101345
2019-09-20,101345
2019-09-21,101345
2019-09-22,101345
2019-09-23,104916
2019-09-24,104916
2019-09-25,104916
2019-09-26,104916
2019-09-27,104916
2019-09-28,104916
2019-09-29,108534
2019-09-30,108534
2019-10-01,108534
2019-10-02,108534
2019-10-03,108534
2019-10-04,108534
2019-10-05,108534
2019-10-06,113084
2019-10-07,113084
2019-10-08,113084
2019-10-09,113084
2019-10-10,113084
2019-10-11,113084
2019-10-12,113084
2019-10-13,117927
2019-10-14,117927
2019-10-15,117927
2019-10-16,117927
2019-10-17,117927
2019-10-18,117927
2019-10-19,122693
2019-10-20,122693
2019-10-21,122693
2019-10-22,122693
2019-10-23,122693
2019-10-24,122693
2019-10-25,128340
2019-10-26,128340
2019-10-27,128340
2019-10-28,128340
2019-10-29,128340
2019-10-30,128340
2019-10-31,128340
2019-11-01,134291
2019-11-02,134291
2019-11-03,134291
2019-11-04,134291
2019-11-05,134291
2019-11-06,134291
2019-11-07,134291
2019-11-08,140717
2019-11-09,140717
2019-11-10,140717
2019-11-11,140717
2019-11-12,140717
2019-11-13,140717
2019-11-14,147544
2019-11-15,147544
2019-11-16,147544
2019-11-17,147544
2019-11-18,147544
2019-11-19,147544
2019-11-20,153075
2019-11-21,153075
2019-11-22,153075
2019-11-23,153075
2019-11-24,153075
2019-11-25,153075
2019-11-26,153075
2019-11-27,160369
2019-11-28,160369
2019-11-29,160369
2019-11-30,160369
2019-12-01,160369
2019-12-02,160369
2019-12-03,160369
2019-12-04,167673
2019-12-05,167673
2019-12-06,167673
2019-12-07,167673
2019-12-08,167673
2019-12-09,167673
2019-12-10,167673
2019-12-11,167673
2019-12-12,167673
2019-12-13,175105
2019-12-14,175105
2019-12-15,175105
2019-12-16,175105
2019-12-17,175105
2019-12-18,175105
2019-12-19,175105
2019-12-20,175105
2019-12-21,183599
2019-12-22,183599
2019-12-23,183599
2019-12-24,183599
2019-12-25,183599
2019-12-26,183599
2019-12-27,183599
2019-12-28,191416
2019-12-29,191416
2019-12-30,191416
2019-12-31,191416
2020-01-01,191416
2020-01-02,191416
2020-01-03,191416
2020-01-04,192573
2020-01-05,192573
2020-01-06,192573
2020-01-07,192573
2020-01-08,192573
2020-01-09,192573
2020-01-10,192573
2020-01-11,193913
2020-01-12,193913
2020-01-13,193913
2020-01-14,193913
2020-01-15,193913
2020-01-16,193913
2020-01-17,193913
2020-01-18,186162
2020-01-19,186162
2020-01-20,186162
2020-01-21,186162
2020-01-22,186162
2020-01-23,183464
2020-01-24,183464
2020-01-25,183464
2020-01-26,183464
2020-01-27,183464
2020-01-28,183464
2020-01-29,191926
2020-01-30,191926
2020-01-31,191926
2020-02-01,191926
2020-02-02,191926
2020-02-03,191926
2020-02-04,191926
2020-02-05,201287
2020-02-06,201287
2020-02-07,201287
2020-02-08,201287
2020-02-09,201287
2020-02-10,201287
2020-02-11,201287
2020-02-12,210871
2020-02-13,210871
2020-02-14,210871
2020-02-15,210871
2020-02-16,210871
2020-02-17,210871
2020-02-18,210871
2020-02-19,219602
2020-02-20,219602
2020-02-21,219602
2020-02-22,219602
2020-02-23,219602
2020-02-24,219602
2020-02-25,229525
2020-02-26,229525
2020-02-27,229525
2020-02-28,229525
2020-02-29,229525
2020-03-01,229525
2020-03-02,240599
2020-03-03,240599
2020-03-04,240599
2020-03-05,240599
2020-03-06,240599
2020-03-07,240599
2020-03-08,251421
2020-03-09,251421
2020-03-10,251421
2020-03-11,251421
2020-03-12,251421
2020-03-13,251421
2020-03-14,263243
2020-03-15,263243
2020-03-16,263243
2020-03-17,263243
2020-03-18,263243
2020-03-19,263243
2020-03-20,275195
2020-03-21,275195
2020-03-22,275195
2020-03-23,275195
2020-03-24,275195
2020-03-25,275195
2020-03-26,287550
2020-03-27,287550
2020-03-28,287550
2020-03-29,287550
2020-03-30,287550
2020-03-31,299991
2020-04-01,299991
2020-04-02,299991
2020-04-03,299991
2020-04-04,299991
2020-04-05,312269
2020-04-06,312269
2020-04-07,312269
2020-04-08,312269
2020-04-09,312269
2020-04-10,327218
2020-04-11,327218
2020-04-12,327218
2020-04-13,327218
2020-04-14,327218
2020-04-15,342296
2020-04-16,342296
2020-04-17,342296
2020-04-18,342296
2020-04-19,342296
2020-04-20,358739
2020-04-21,358739
2020-04-22,358739
2020-04-23,358739
2020-04-24,358739
2020-04-25,360726
2020-04-26,360726
2020-04-27,360726
2020-04-28,360726
2020-04-29,360726
2020-04-30,359596
2020-05-01,359596
2020-05-02,359596
2020-05-03,359596
2020-05-04,359596
2020-05-05,359596
2020-05-06,360649
2020-05-07,360649
2020-05-08,360649
2020-05-09,360649
2020-05-10,360649
2020-05-11,360649
2020-05-12,376948
2020-05-13,376948
