date_obj,Pumpkin price
2019-04-04,6243
2019-04-05,6243
2019-04-06,6243
2019-04-07,6106
2019-04-08,6106
2019-04-09,6106
2019-04-10,6154
2019-04-11,6154
2019-04-12,6030
2019-04-13,6030
2019-04-14,5749
2019-04-15,5749
2019-04-16,5749
2019-04-17,5477
2019-04-18,5477
2019-04-19,5477
2019-04-20,5231
2019-04-21,5231
2019-04-22,5231
2019-04-23,5130
2019-04-24,5130
2019-04-25,5130
2019-04-26,5016
2019-04-27,5016
2019-04-28,5016
2019-04-29,5044
2019-04-30,5044
2019-05-01,5044
2019-05-02,4846
2019-05-03,4846
2019-05-04,4757
2019-05-05,4757
2019-05-06,4757
2019-05-07,4757
2019-05-08,4736
2019-05-09,4736
2019-05-10,4736
2019-05-11,4736
2019-05-12,4817
2019-05-13,4817
2019-05-14,4817
2019-05-15,4858
2019-05-16,4858
2019-05-17,4858
2019-05-18,4886
2019-05-19,4886
2019-05-20,4886
2019-05-21,4886
2019-05-22,5067
2019-05-23,5067
2019-05-24,5067
2019-05-25,5111
2019-05-26,5111
2019-05-27,5111
2019-05-28,5096
2019-05-29,5096
2019-05-30,5096
2019-05-31,5218
2019-06-01,5218
2019-06-02,5218
2019-06-03,5218
2019-06-04,5251
2019-06-05,5251
2019-06-06,5251
2019-06-07,5031
2019-06-08,5031
2019-06-09,5031
2019-06-10,5013
2019-06-11,5013
2019-06-12,5013
2019-06-13,4912
2019-06-14,4912
2019-06-15,4912
2019-06-16,4912
2019-06-17,4976
2019-06-18,4976
2019-06-19,4976
2019-06-20,5135
2019-06-21,5135
2019-06-22,5135
2019-06-23,5207
2019-06-24,5207
2019-06-25,5207
2019-06-26,5207
2019-06-27,5144
2019-06-28,5144
2019-06-29,5144
2019-06-30,5144
2019-07-01,5385
2019-07-02,5385
2019-07-03,5385
2019-07-04,5385
2019-07-05,5623
2019-07-06,5623
2019-07-07,5623
2019-07-08,5623
2019-07-09,5753
2019-07-10,5753
2019-07-11,5753
2019-07-12,5753
2019-07-13,5601
2019-07-14,5601
2019-07-15,5601
2019-07-16,5601
2019-07-17,5545
2019-07-18,5545
2019-07-19,5545
2019-07-20,5545
2019-07-21,5344
2019-07-22,5344
2019-07-23,5344
2019-07-24,5344
2019-07-25,5185
2019-07-26,5185
2019-07-27,5185
2019-07-28,5185
2019-07-29,5006
2019-07-30,5006
2019-07-31,5006
2019-08-01,4850
2019-08-02,4850
2019-08-03,4850
2019-08-04,4850
2019-08-05,4624
2019-08-06,4624
2019-08-07,4624
2019-08-08,4624
2019-08-09,4664
2019-08-10,4664
2019-08-11,4664
2019-08-12,4613
2019-08-13,4613
2019-08-14,4613
2019-08-15,4613
2019-08-16,4777
2019-08-17,4777
2019-08-18,4777
2019-08-19,4777
2019-08-20,4881
2019-08-21,4881
2019-08-22,4881
2019-08-23,4881
2019-08-24,5106
2019-08-24,5106
2019-08-25,5106
2019-08-25,5106
2019-08-26,5106
2019-08-26,5106
2019-08-27,5106
2019-08-27,5106
2019-08-28,5322
2019-08-29,5322
2019-08-30,5322
2019-08-31,5322
2019-09-01,5240
2019-09-02,5240
2019-09-03,5240
2019-09-04,5240
2019-09-05,5340
2019-09-06,5340
2019-09-07,5340
2019-09-08,5340
2019-09-09,5457
2019-09-10,5457
2019-09-11,5457
2019-09-12,5678
2019-09-13,5678
2019-09-14,5678
2019-09-15,5962
2019-09-16,5962
2019-09-17,6242
2019-09-18,6242
2019-09-19,6242
2019-09-20,6242
2019-09-21,6555
2019-09-22,6555
2019-09-23,6555
2019-09-24,6555
2019-09-25,6857
2019-09-26,6857
2019-09-27,6857
2019-09-28,6857
2019-09-29,6731
2019-09-30,6731
2019-10-01,6731
2019-10-02,6717
2019-10-03,6717
2019-10-04,6717
2019-10-05,6717
2019-10-06,6728
2019-10-07,6728
2019-10-08,6728
2019-10-09,6728
2019-10-10,7000
2019-10-11,7000
2019-10-12,7000
2019-10-13,7000
2019-10-14,7250
2019-10-15,7250
2019-10-16,7250
2019-10-17,7250
2019-10-18,7084
2019-10-19,7084
2019-10-20,6817
2019-10-21,6817
2019-10-22,6817
2019-10-23,6918
2019-10-24,6573
2019-10-25,6302
2019-10-26,6130
2019-10-27,5882
2019-10-28,5806
2019-10-29,5709
2019-10-30,5776
2019-10-31,5746
2019-11-01,5890
2019-11-02,5815
2019-11-03,5710
2019-11-04,5769
2019-11-05,5872
2019-11-06,5906
2019-11-07,5976
2019-11-08,5762
2019-11-09,5749
2019-11-10,5794
2019-11-11,5743
2019-11-12,5709
2019-11-13,5751
2019-11-14,5675
2019-11-15,5476
2019-11-16,5458
2019-11-17,5458
2019-11-18,5443
2019-11-19,5443
2019-11-20,5409
2019-11-21,5409
2019-11-22,5246
2019-11-23,5147
2019-11-24,5036
2019-11-25,4928
2019-11-26,4703
2019-11-27,4703
2019-11-28,4484
2019-11-29,4484
2019-11-30,4318
2019-12-01,4318
2019-12-02,4172
2019-12-03,4337
2019-12-04,4337
2019-12-05,4425
2019-12-06,4425
2019-12-07,4410
2019-12-08,4410
2019-12-09,4575
2019-12-10,4532
2019-12-11,4573
2019-12-12,4573
2019-12-13,4590
2019-12-14,4590
2019-12-15,4662
2019-12-16,4662
2019-12-17,4851
2019-12-18,4851
2019-12-19,5072
2019-12-20,5072
2019-12-21,5175
2019-12-22,5175
2019-12-23,5287
2019-12-24,5287
2019-12-25,5437
2019-12-26,5437
2019-12-27,5445
2019-12-28,5445
2019-12-29,5240
2019-12-30,5002
2019-12-31,5002
2020-01-01,4764
2020-01-02,4678
2020-01-03,4678
2020-01-04,4480
2020-01-05,4480
2020-01-06,4549
2020-01-07,4445
2020-01-08,4445
2020-01-09,4445
2020-01-10,4297
2020-01-11,4297
2020-01-12,4210
2020-01-13,4210
2020-01-14,4415
2020-01-15,4616
2020-01-16,4616
2020-01-17,4704
2020-01-18,4704
2020-01-19,4817
2020-01-20,4817
2020-01-21,4817
2020-01-22,4769
2020-01-23,4769
2020-01-24,4928
2020-01-25,4928
2020-01-26,4782
2020-01-27,4782
2020-01-28,4605
2020-01-29,4605
2020-01-30,4698
2020-01-31,4698
2020-02-01,4931
2020-02-02,4931
2020-02-03,4935
2020-02-04,4935
2020-02-05,4857
2020-02-06,4857
2020-02-07,4689
2020-02-08,4689
2020-02-09,4562
2020-02-10,4562
2020-02-11,4557
2020-02-12,4557
2020-02-13,4549
2020-02-14,4549
2020-02-15,4472
2020-02-16,4472
2020-02-17,4463
2020-02-18,4463
2020-02-19,4518
2020-02-20,4518
2020-02-21,4329
2020-02-22,4159
2020-02-23,4159
2020-02-24,3973
2020-02-25,3973
2020-02-26,4050
2020-02-27,4050
2020-02-28,4070
2020-02-29,4070
2020-03-01,3907
2020-03-02,3907
2020-03-03,3879
2020-03-04,3879
2020-03-05,3879
2020-03-06,3734
2020-03-07,3734
2020-03-08,3798
2020-03-09,3798
2020-03-10,3786
2020-03-11,3786
2020-03-12,3782
2020-03-13,3782
2020-03-14,3630
2020-03-15,3630
2020-03-16,3477
2020-03-17,3477
2020-03-18,3429
2020-03-19,3429
2020-03-20,3293
2020-03-21,3293
2020-03-22,3177
2020-03-23,3177
2020-03-24,3026
2020-03-25,3026
2020-03-26,2878
2020-03-27,2878
2020-03-28,2749
2020-03-29,2649
2020-03-30,2649
2020-03-31,2543
2020-04-01,2484
2020-04-02,2484
2020-04-03,2404
2020-04-04,2304
2020-04-05,2304
2020-04-06,2419
2020-04-07,2419
2020-04-08,2485
2020-04-09,2485
2020-04-10,2594
2020-04-11,2710
2020-04-12,2710
2020-04-13,2845
2020-04-14,2845
2020-04-15,2964
2020-04-16,2964
2020-04-17,3086
2020-04-18,3086
2020-04-19,3118
2020-04-20,3118
2020-04-21,3221
2020-04-22,3221
2020-04-23,3366
2020-04-24,3366
2020-04-25,3389
2020-04-26,3389
2020-04-27,3328
2020-04-28,3328
2020-04-29,3472
2020-04-30,3472
2020-05-01,3590
2020-05-02,3590
2020-05-03,3651
2020-05-04,3651
2020-05-05,3651
2020-05-06,3776
2020-05-07,3776
2020-05-08,3776
2020-05-09,3837
2020-05-10,3837
2020-05-11,3666
2020-05-12,3666
2020-05-13,3499
