date_obj,Purple%20cape price
2016-04-28,654
2016-04-29,654
2016-04-30,654
2016-05-01,654
2016-05-02,654
2016-05-03,654
2016-05-04,654
2016-05-05,685
2016-05-06,685
2016-05-07,685
2016-05-08,685
2016-05-09,685
2016-05-10,685
2016-05-11,685
2016-05-12,685
2016-05-13,718
2016-05-14,718
2016-05-15,718
2016-05-16,718
2016-05-17,718
2016-05-18,718
2016-05-19,718
2016-05-22,751
2016-05-23,751
2016-05-24,751
2016-05-25,751
2016-05-26,751
2016-05-27,787
2016-05-28,787
2016-05-29,787
2016-05-30,787
2016-05-31,787
2016-06-01,787
2016-06-02,787
2016-06-03,787
2016-06-04,823
2016-06-05,823
2016-06-06,823
2016-06-07,823
2016-06-08,823
2016-06-09,823
2016-06-10,823
2016-06-11,853
2016-06-12,853
2016-06-13,853
2016-06-14,853
2016-06-15,853
2016-06-16,853
2016-06-17,853
2016-06-18,841
2016-06-19,841
2016-06-20,841
2016-06-21,841
2016-06-22,841
2016-06-23,841
2016-06-24,841
2016-06-25,829
2016-06-26,829
2016-06-27,829
2016-06-28,829
2016-06-29,829
2016-06-30,829
2016-07-01,829
2016-07-02,810
2016-07-03,810
2016-07-04,810
2016-07-05,810
2016-07-06,810
2016-07-07,810
2016-07-08,810
2016-07-09,814
2016-07-10,814
2016-07-11,814
2016-07-12,814
2016-07-13,814
2016-07-14,814
2016-07-15,814
2016-07-16,805
2016-07-17,805
2016-07-18,805
2016-07-23,805
2016-07-24,805
2016-07-25,788
2016-07-26,788
2016-07-27,788
2016-07-28,788
2016-07-29,788
2016-07-30,788
2016-07-31,788
2016-08-01,788
2016-08-02,788
2016-08-03,813
2016-08-04,813
2016-08-05,813
2016-08-06,813
2016-08-07,813
2016-08-08,813
2016-08-09,813
2016-08-10,813
2016-08-11,813
2016-08-12,813
2016-08-13,816
2016-08-14,816
2016-08-15,816
2016-08-16,816
2016-08-17,816
2016-08-18,816
2016-08-19,816
2016-08-20,816
2016-08-21,816
2016-08-22,816
2016-08-23,820
2016-08-24,820
2016-08-25,820
2016-08-26,820
2016-08-28,820
2016-08-31,820
2016-09-01,820
2016-09-02,825
2016-09-03,825
2016-09-04,825
2016-09-05,825
2016-09-06,825
2016-09-07,825
2016-09-08,825
2016-09-09,825
2016-09-10,825
2016-09-11,825
2016-09-12,851
2016-09-13,851
2016-09-14,851
2016-09-15,851
2016-09-16,851
2016-09-17,851
2016-09-18,851
2016-09-19,851
2016-09-20,851
2016-09-21,851
2016-09-22,881
2016-09-23,881
2016-09-24,881
2016-09-25,881
2016-09-26,881
2016-09-27,881
2016-09-28,881
2016-09-29,881
2016-09-30,881
2016-10-01,881
2016-10-02,904
2016-10-03,904
2016-10-04,904
2016-10-05,904
2016-10-06,904
2016-10-07,904
2016-10-08,904
2016-10-09,904
2016-10-10,904
2016-10-11,931
2016-10-12,931
2016-10-13,931
2016-10-14,931
2016-10-15,931
2016-10-16,931
2016-10-17,931
2016-10-18,931
2016-10-19,931
2016-10-20,960
2016-10-21,960
2016-10-22,960
2016-10-23,960
2016-10-24,960
2016-10-25,960
2016-10-26,960
2016-10-27,960
2016-10-28,960
2016-10-29,960
2016-10-30,978
2016-10-31,978
2016-11-01,978
2016-11-02,978
2016-11-03,978
2016-11-04,978
2016-11-05,978
2016-11-06,978
2016-11-07,978
2016-11-08,1003
2016-11-09,1003
2016-11-10,1003
2016-11-11,1003
2016-11-12,1003
2016-11-13,1003
2016-11-14,1003
2016-12-08,1020
2016-12-09,1020
2016-12-10,1020
2016-12-11,1020
2016-12-12,1020
2016-12-13,973
2016-12-14,973
2016-12-15,973
2016-12-16,973
2016-12-17,973
2016-12-18,973
2016-12-19,973
2016-12-20,973
2016-12-21,931
2016-12-22,931
2016-12-23,931
2016-12-24,931
2016-12-25,931
2016-12-26,931
2016-12-27,931
2016-12-28,905
2016-12-29,905
2016-12-30,905
2016-12-31,905
2017-01-01,905
2017-01-02,905
2017-01-03,905
2017-01-04,923
2017-01-05,923
2017-01-06,923
2017-01-07,923
2017-01-08,923
2017-01-09,923
2017-01-10,923
2017-01-11,898
2017-01-12,898
2017-01-13,898
2017-01-14,898
2017-01-15,898
2017-01-16,898
2017-01-17,917
2017-01-18,917
2017-01-19,917
2017-01-20,917
2017-01-21,917
2017-01-22,917
2017-01-27,923
2017-01-28,923
2017-01-29,923
2017-01-30,923
2017-01-31,936
2017-02-01,936
2017-02-02,936
2017-02-03,936
2017-02-04,936
2017-02-05,936
2017-02-06,936
2017-02-07,966
2017-02-08,966
2017-02-09,966
2017-02-10,966
2017-02-11,966
2017-02-12,966
2017-02-13,966
2017-02-14,973
2017-02-15,973
2017-02-16,973
2017-02-18,973
2017-02-19,973
2017-02-20,973
2017-02-21,990
2017-02-22,990
2017-02-23,990
2017-02-24,990
2017-02-25,990
2017-02-26,990
2017-02-27,990
2017-02-28,990
2017-03-01,1005
2017-03-02,1005
2017-03-03,1005
2017-03-04,1005
2017-03-05,1005
2017-03-06,1005
2017-03-07,1005
2017-03-08,1005
2017-03-09,1005
2017-03-10,1013
2017-03-11,1013
2017-03-12,1013
2017-03-13,1013
2017-03-14,1013
2017-03-15,1013
2017-03-16,1013
2017-03-17,979
2017-03-18,979
2017-03-19,979
2017-03-20,979
2017-03-21,979
2017-03-22,979
2017-03-23,979
2017-03-24,962
2017-03-25,962
2017-03-26,962
2017-03-27,962
2017-03-28,962
2017-03-29,962
2017-03-30,962
2017-03-31,948
2017-04-01,948
2017-04-02,948
2017-04-03,948
2017-04-04,948
2017-04-12,961
2017-04-13,961
2017-04-14,961
2017-04-15,961
2017-04-16,989
2017-04-17,989
2017-04-18,989
2017-04-19,989
2017-04-20,989
2017-04-21,989
2017-04-22,989
2017-04-23,989
2017-04-24,1027
2017-04-25,1027
2017-04-26,1027
2017-04-27,1027
2017-04-28,1027
2017-04-29,1027
2017-04-30,1027
2017-05-01,1027
2017-05-02,1016
2017-05-03,1016
2017-05-04,1016
2017-05-05,1016
2017-05-06,1016
2017-05-07,1016
2017-05-08,1016
2017-05-09,1016
2017-05-10,1004
2017-05-11,1004
2017-05-12,1004
2017-05-13,1004
2017-05-14,1004
2017-05-15,1004
2017-05-16,1004
2017-05-17,1004
2017-05-18,958
2017-05-19,958
2017-05-20,958
2017-05-21,958
2017-05-22,958
2017-05-23,958
2017-05-24,958
2017-05-25,958
2017-05-26,949
2017-05-27,949
2017-05-28,949
2017-05-29,949
2017-05-30,949
2017-05-31,949
2017-06-01,949
2017-06-02,949
2017-06-03,927
2017-06-06,927
2017-06-07,927
2017-06-08,927
2017-06-09,927
2017-06-10,910
2017-06-11,910
2017-06-12,910
2017-06-13,910
2017-06-14,910
2017-06-15,910
2017-06-16,910
2017-06-17,875
2017-06-18,875
2017-06-19,875
2017-06-20,875
2017-06-21,875
2017-06-22,875
2017-06-23,875
2017-06-24,875
2017-06-25,883
2017-06-26,883
2017-06-27,883
2017-06-28,883
2017-06-29,883
2017-06-30,883
2017-07-01,883
2017-07-02,883
2017-07-03,868
2017-07-04,868
2017-07-05,868
2017-07-06,868
2017-07-07,868
2017-07-08,868
2017-07-13,862
2017-07-14,862
2017-07-15,862
2017-07-16,862
2017-07-17,862
2017-07-18,862
2017-07-19,862
2017-07-20,881
2017-07-21,881
2017-07-22,881
2017-07-23,881
2017-07-24,881
2017-07-25,881
2017-07-26,881
2017-07-27,885
2017-07-28,885
2017-07-29,885
2017-07-30,885
2017-07-31,885
2017-08-01,885
2017-08-02,885
2017-08-03,901
2017-08-04,901
2017-08-05,901
2017-08-06,901
2017-08-09,901
2017-08-10,903
2017-08-11,903
2017-08-12,903
2017-08-13,903
2017-08-14,903
2017-08-15,903
2017-08-16,903
2017-08-17,897
2017-08-18,897
2017-08-19,897
2017-08-20,897
2017-08-22,897
2017-08-23,897
2017-08-24,897
2017-08-25,887
2017-08-26,887
2017-08-27,887
2017-08-28,887
2017-08-29,887
2017-08-30,887
2017-08-31,887
2017-09-01,887
2017-09-02,892
2017-09-03,892
2017-09-04,892
2017-09-05,892
2017-09-06,892
2017-09-07,892
2017-09-08,892
2017-09-09,892
2017-09-10,899
2017-09-11,899
2017-09-12,899
2017-09-13,899
2017-09-14,899
2017-09-15,899
2017-09-16,899
2017-09-17,899
2017-09-19,882
2017-09-20,882
2017-09-21,882
2017-09-22,882
2017-09-23,882
2017-09-24,882
2017-09-25,882
2017-09-26,890
2017-09-27,890
2017-09-28,890
2017-09-29,890
2017-09-30,890
2017-10-01,890
2017-10-02,890
2017-10-03,890
2017-10-04,890
2017-10-05,893
2017-10-06,893
2017-10-07,893
2017-10-08,893
2017-10-09,893
2017-10-10,893
2017-10-11,893
2017-10-12,893
2017-10-13,866
2017-10-14,866
2017-10-15,866
2017-10-16,866
2017-10-17,866
2017-10-18,866
2017-10-19,866
2017-10-20,866
2017-10-21,866
2017-10-22,843
2017-10-23,843
2017-10-24,843
2017-10-25,843
2017-10-26,843
2017-10-27,843
2017-10-28,843
2017-10-29,843
2017-10-30,818
2017-10-31,818
2017-11-01,818
2017-11-02,818
2017-11-03,818
2017-11-04,818
2017-11-05,818
2017-11-06,818
2017-11-07,830
2017-11-08,830
2017-11-09,830
2017-11-10,830
2017-11-11,830
2017-11-12,830
2017-11-13,830
2017-11-14,830
2017-11-15,830
2017-11-16,823
2017-11-17,823
2017-11-18,823
2017-11-19,823
2017-11-20,823
2017-11-21,823
2017-11-22,823
2017-11-23,823
2017-11-24,819
2017-11-25,819
2017-11-26,819
2017-11-27,819
2017-11-28,819
2017-11-29,819
2017-11-30,819
2017-12-01,819
2017-12-02,795
2017-12-03,795
2017-12-04,795
2017-12-05,795
2017-12-06,795
2017-12-07,795
2017-12-08,795
2017-12-09,767
2017-12-10,767
2017-12-11,767
2017-12-12,767
2017-12-14,767
2017-12-15,767
2017-12-16,767
2017-12-17,760
2017-12-18,760
2017-12-19,760
2017-12-20,760
2017-12-21,760
2017-12-22,760
2017-12-23,760
2017-12-24,733
2017-12-25,733
2017-12-26,733
2017-12-27,733
2017-12-28,733
2017-12-29,733
2017-12-30,733
2017-12-31,733
2018-01-01,724
2018-01-02,724
2018-01-03,724
2018-01-04,724
2018-01-05,724
2018-01-06,724
2018-01-07,716
2018-01-08,716
2018-01-09,716
2018-01-10,716
2018-01-11,716
2018-01-12,716
2018-01-13,716
2018-01-14,723
2018-01-15,723
2018-01-16,723
2018-01-17,723
2018-01-18,723
2018-01-19,723
2018-01-20,723
2018-01-21,721
2018-01-22,721
2018-01-23,721
2018-01-24,721
2018-01-25,721
2018-01-26,721
2018-01-27,722
2018-01-28,722
2018-01-29,722
2018-01-31,722
2018-02-01,722
2018-02-02,728
2018-02-03,728
2018-02-04,728
2018-02-05,728
2018-02-06,728
2018-02-07,735
2018-02-08,735
2018-02-09,735
2018-02-10,735
2018-02-11,735
2018-02-13,748
2018-02-14,748
2018-02-15,748
2018-02-16,748
2018-02-17,748
2018-02-18,748
2018-02-19,776
2018-02-20,776
2018-02-21,776
2018-02-22,776
2018-02-23,776
2018-02-24,776
2018-02-25,796
2018-02-26,796
2018-02-27,796
2018-02-28,796
2018-03-01,796
2018-03-02,796
2018-03-03,790
2018-03-04,790
2018-03-05,790
2018-03-06,790
2018-03-07,790
2018-03-08,790
2018-03-09,785
2018-03-10,785
2018-03-11,785
2018-03-12,785
2018-03-13,785
2018-03-14,785
2018-03-15,757
2018-03-16,757
2018-03-17,757
2018-03-18,757
2018-03-19,757
2018-03-20,757
2018-03-21,722
2018-03-23,722
2018-03-24,722
2018-03-26,722
2018-03-27,731
2018-03-28,731
2018-03-29,731
2018-03-30,731
2018-03-31,731
2018-04-01,731
2018-04-02,731
2018-04-03,703
2018-04-04,703
2018-04-05,703
2018-04-06,703
2018-04-08,703
2018-04-09,697
2018-04-10,697
2018-04-11,697
2018-04-12,697
2018-04-13,697
2018-04-14,697
2018-04-15,697
2018-04-16,696
2018-04-17,696
2018-04-18,696
2018-04-19,696
2018-04-20,696
2018-04-21,696
2018-04-22,696
2018-04-23,715
2018-04-24,715
2018-04-25,715
2018-04-26,715
2018-04-27,715
2018-04-28,715
2018-04-29,715
2018-04-30,720
2018-05-01,720
2018-05-02,720
2018-05-03,720
2018-05-04,720
2018-05-05,720
2018-05-06,720
2018-05-07,720
2018-05-08,717
2018-05-09,717
2018-05-10,717
2018-05-11,717
2018-05-12,717
2018-05-13,717
2018-05-14,723
2018-05-15,723
2018-05-16,723
2018-05-17,723
2018-05-18,723
2018-05-19,723
2018-05-20,740
2018-05-21,740
2018-05-22,740
2018-05-23,740
2018-05-24,740
2018-05-25,740
2018-05-26,721
2018-05-27,721
2018-05-28,721
2018-05-29,721
2018-05-30,721
2018-05-31,721
2018-06-01,730
2018-06-02,730
2018-06-03,730
2018-06-04,730
2018-06-05,730
2018-06-06,739
2018-06-07,739
2018-06-08,739
2018-06-09,739
2018-06-10,739
2018-06-11,739
2018-06-12,739
2018-06-13,732
2018-06-14,732
2018-06-15,732
2018-06-16,732
2018-06-17,732
2018-06-18,732
2018-06-19,709
2018-06-20,709
2018-06-21,709
2018-06-22,709
2018-06-23,709
2018-06-24,709
2018-06-25,709
2018-06-26,692
2018-06-27,692
2018-06-28,692
2018-06-29,692
2018-06-30,692
2018-07-01,692
2018-07-02,692
2018-07-03,679
2018-07-04,679
2018-07-05,679
2018-07-06,679
2018-07-07,679
2018-07-08,679
2018-07-09,679
2018-07-10,676
2018-07-11,676
2018-07-12,676
2018-07-13,676
2018-07-14,676
2018-07-15,676
2018-07-16,676
2018-07-17,661
2018-07-18,661
2018-07-19,661
2018-07-20,661
2018-07-21,661
2018-07-22,661
2018-07-23,654
2018-07-24,654
2018-07-25,654
2018-07-26,654
2018-07-27,654
2018-07-28,666
2018-07-29,666
2018-07-30,666
2018-07-31,666
2018-08-01,666
2018-08-02,667
2018-08-03,667
2018-08-04,667
2018-08-05,667
2018-08-06,667
2018-08-07,656
2018-08-08,656
2018-08-09,656
2018-08-10,656
2018-08-11,656
2018-08-12,666
2018-08-14,666
2018-08-16,666
2018-08-17,687
2018-08-18,687
2018-08-19,687
2018-08-20,687
2018-08-21,687
2018-08-22,703
2018-08-23,703
2018-08-24,703
2018-08-25,703
2018-08-26,703
2018-08-27,725
2018-08-28,725
2018-08-29,725
2018-08-30,725
2018-08-31,725
2018-09-01,733
2018-09-02,733
2018-09-03,733
2018-09-04,733
2018-09-05,733
2018-09-06,753
2018-09-07,753
2018-09-08,753
2018-09-09,753
2018-09-10,774
2018-09-11,774
2018-09-12,774
2018-09-13,774
2018-09-14,774
2018-09-15,803
2018-09-16,803
2018-09-17,803
2018-09-18,803
2018-09-19,803
2018-09-20,792
2018-09-21,792
2018-09-22,792
2018-09-23,792
2018-09-24,792
2018-09-25,802
2018-09-26,802
2018-09-27,802
2018-09-28,802
2018-09-29,802
2018-09-30,814
2018-10-02,814
2018-10-03,814
2018-10-04,796
2018-10-05,796
2018-10-06,796
2018-10-07,796
2018-10-08,796
2018-10-09,767
2018-10-10,767
2018-10-11,767
2018-10-12,767
2018-10-13,767
2018-10-14,728
2018-10-15,728
2018-10-16,728
2018-10-17,728
2018-10-18,728
2018-10-19,713
2018-10-20,713
2018-10-21,713
2018-10-22,713
2018-10-23,713
2018-10-24,705
2018-10-25,705
2018-10-26,705
2018-10-27,705
2018-10-28,705
2018-10-29,702
2018-10-30,702
2018-10-31,691
2018-11-01,691
2018-11-03,653
2018-11-04,653
2018-11-05,666
2018-11-06,683
2018-11-07,683
2018-11-08,685
2018-11-09,685
2018-11-10,698
2018-11-11,698
2018-11-12,708
2018-11-13,708
2018-11-14,692
2018-11-15,692
2018-11-16,658
2018-11-17,658
2018-11-18,646
2018-11-19,646
2018-11-20,650
2018-11-21,650
2018-11-22,648
2018-11-23,648
2018-11-24,645
2018-11-25,645
2018-11-26,642
2018-11-27,642
2018-11-28,644
2018-11-29,644
2018-12-01,666
2018-12-02,696
2018-12-03,696
2018-12-04,696
2018-12-05,706
2018-12-07,706
2018-12-09,714
2018-12-10,735
2018-12-11,735
2018-12-12,735
2018-12-13,738
2018-12-14,738
2018-12-15,738
2018-12-16,727
2018-12-17,727
2018-12-18,727
2018-12-19,702
2018-12-20,702
2018-12-21,702
2018-12-22,698
2018-12-23,698
2018-12-24,681
2018-12-25,681
2018-12-26,681
2018-12-27,656
2018-12-28,656
2018-12-29,635
2018-12-30,635
2018-12-31,635
2019-01-01,644
2019-01-02,644
2019-01-03,612
2019-01-04,612
2019-01-05,612
2019-01-06,614
2019-01-08,614
2019-01-10,631
2019-01-11,631
2019-01-12,629
2019-01-13,629
2019-01-14,629
2019-01-15,636
2019-01-16,636
2019-01-17,636
2019-01-18,611
2019-01-19,611
2019-01-20,611
2019-01-21,620
2019-01-22,620
2019-01-23,620
2019-01-24,630
2019-01-25,630
2019-01-26,630
2019-01-27,633
2019-01-28,633
2019-01-29,633
2019-01-30,616
2019-01-31,616
2019-02-01,616
2019-02-02,616
2019-02-03,621
2019-02-04,621
2019-02-05,621
2019-02-06,621
2019-02-07,619
2019-02-08,619
2019-02-09,619
2019-02-10,619
2019-02-11,616
2019-02-12,616
2019-02-13,616
2019-02-14,616
2019-02-15,615
2019-02-16,615
2019-02-17,615
2019-02-18,615
2019-02-19,613
2019-02-20,613
2019-02-21,613
2019-02-22,603
2019-02-23,603
2019-02-24,603
2019-02-25,602
2019-02-26,602
2019-02-27,602
2019-02-28,602
2019-03-01,602
2019-03-02,602
2019-03-03,595
2019-03-04,595
2019-03-05,595
2019-03-06,577
2019-03-07,577
2019-03-08,577
2019-03-09,577
2019-03-10,571
2019-03-11,571
2019-03-12,571
2019-03-13,571
2019-03-14,587
2019-03-15,587
2019-03-16,587
2019-03-17,587
2019-03-18,596
2019-03-19,596
2019-03-20,596
2019-03-21,596
2019-03-22,592
2019-03-23,592
2019-03-24,592
2019-03-25,592
2019-03-26,585
2019-03-27,585
2019-03-28,585
2019-03-29,585
2019-03-30,585
2019-03-31,562
2019-04-01,562
2019-04-02,562
2019-04-03,562
2019-04-04,558
2019-04-05,558
2019-04-06,558
2019-04-07,558
2019-04-08,567
2019-04-09,567
2019-04-10,567
2019-04-11,567
2019-04-12,592
2019-04-13,592
2019-04-14,592
2019-04-15,592
2019-04-16,607
2019-04-17,607
2019-04-18,607
2019-04-19,607
2019-04-20,607
2019-04-21,627
2019-04-22,627
2019-04-23,627
2019-04-24,627
2019-04-25,657
2019-04-26,657
2019-04-27,657
2019-04-28,657
2019-04-29,657
2019-04-30,668
2019-05-01,668
2019-05-02,668
2019-05-03,668
2019-05-04,673
2019-05-05,673
2019-05-06,673
2019-05-07,673
2019-05-08,673
2019-05-09,678
2019-05-10,678
2019-05-11,678
2019-05-12,678
2019-05-13,695
2019-05-14,695
2019-05-15,695
2019-05-16,695
2019-05-17,695
2019-05-18,708
2019-05-19,708
2019-05-20,708
2019-05-21,708
2019-05-22,708
2019-05-23,712
2019-05-24,712
2019-05-25,712
2019-05-26,712
2019-05-27,712
2019-05-28,727
2019-05-29,727
2019-05-30,727
2019-05-31,727
2019-06-01,727
2019-06-02,755
2019-06-03,755
2019-06-04,755
2019-06-05,755
2019-06-06,755
2019-06-07,738
2019-06-08,738
2019-06-09,738
2019-06-10,738
2019-06-11,738
2019-06-12,733
2019-06-13,733
2019-06-14,733
2019-06-15,733
2019-06-16,729
2019-06-17,729
2019-06-18,729
2019-06-19,729
2019-06-20,714
2019-06-21,714
2019-06-22,714
2019-06-23,714
2019-06-24,714
2019-06-25,684
2019-06-26,684
2019-06-27,684
2019-06-28,684
2019-06-29,680
2019-06-30,680
2019-07-01,680
2019-07-02,680
2019-07-03,680
2019-07-04,685
2019-07-05,685
2019-07-06,685
2019-07-07,685
2019-07-08,685
2019-07-09,704
2019-07-10,704
2019-07-11,704
2019-07-12,704
2019-07-13,704
2019-07-14,697
2019-07-15,697
2019-07-16,697
2019-07-17,697
2019-07-18,697
2019-07-19,697
2019-07-20,701
2019-07-21,701
2019-07-22,701
2019-07-23,701
2019-07-24,701
2019-07-25,701
2019-07-26,700
2019-07-27,700
2019-07-28,700
2019-07-29,700
2019-07-30,700
2019-07-31,693
2019-08-01,693
2019-08-02,693
2019-08-03,693
2019-08-04,693
2019-08-05,699
2019-08-06,699
2019-08-07,699
2019-08-08,699
2019-08-09,699
2019-08-10,708
2019-08-11,708
2019-08-12,708
2019-08-13,708
2019-08-14,708
2019-08-15,731
2019-08-16,731
2019-08-17,731
2019-08-18,731
2019-08-19,750
2019-08-20,750
2019-08-21,750
2019-08-22,750
2019-08-23,750
2019-08-24,772
2019-08-24,772
