date_obj,Manta%20ray price
2015-09-22,4947
2015-09-23,4947
2015-09-24,4947
2015-09-25,4947
2015-09-27,4947
2015-09-28,4699
2015-09-29,4699
2015-09-30,4699
2015-10-05,4465
2015-10-06,4465
2015-10-07,4465
2015-10-08,4465
2015-10-09,4465
2015-10-10,4249
2015-10-11,4249
2015-10-12,4249
2015-10-13,4249
2015-10-14,4249
2015-10-15,4249
2015-10-16,4043
2015-10-17,4043
2015-10-18,4043
2015-10-19,4043
2015-10-20,4043
2015-10-22,3841
2015-10-23,3841
2015-10-24,3841
2015-10-25,3650
2015-10-26,3650
2015-10-27,3650
2015-10-29,3650
2015-10-30,3469
2015-10-31,3469
2015-11-01,3469
2015-11-02,3469
2015-11-03,3469
2015-11-04,3297
2015-11-05,3297
2015-11-06,3297
2015-11-07,3297
2015-11-08,3297
2015-11-09,3144
2015-11-10,3144
2015-11-11,3144
2015-11-12,3144
2015-11-13,3144
2015-11-14,2990
2015-11-15,2990
2015-11-16,2990
2015-11-17,2990
2015-11-18,2863
2015-11-19,2863
2015-11-20,2863
2015-11-21,2863
2015-11-22,2781
2015-11-23,2781
2015-11-24,2781
2015-11-25,2781
2015-11-26,2781
2015-11-27,2781
2015-11-28,2642
2015-11-29,2642
2015-11-30,2642
2015-12-01,2642
2015-12-02,2555
2015-12-03,2555
2015-12-04,2555
2015-12-05,2555
2015-12-06,2427
2015-12-07,2427
2015-12-08,2427
2015-12-09,2427
2015-12-10,2305
2015-12-11,2305
2015-12-12,2305
2015-12-13,2189
2015-12-14,2189
2015-12-15,2189
2015-12-16,2083
2015-12-17,2083
2015-12-18,2083
2015-12-19,2083
2015-12-20,1978
2015-12-21,1978
2015-12-22,1978
2015-12-23,1879
2015-12-24,1879
2015-12-25,1879
2015-12-26,1879
2015-12-27,1785
2015-12-28,1785
2015-12-29,1785
2015-12-30,1695
2015-12-31,1695
2016-01-01,1695
2016-01-02,1634
2016-01-03,1634
2016-01-04,1641
2016-01-05,1641
2016-01-06,1641
2016-01-07,1618
2016-01-08,1618
2016-01-09,1618
2016-01-10,1565
2016-01-11,1565
2016-01-12,1565
2016-01-13,1570
2016-01-14,1570
2016-01-15,1570
2016-01-16,1597
2016-01-17,1597
2016-01-18,1597
2016-01-19,1625
2016-01-20,1625
2016-01-21,1625
2016-01-22,1609
2016-01-23,1609
2016-01-24,1609
2016-01-25,1598
2016-01-26,1598
2016-01-27,1598
2016-01-28,1598
2016-01-29,1617
2016-01-30,1617
2016-01-31,1617
2016-02-01,1647
2016-02-02,1647
2016-02-03,1647
2016-02-04,1639
2016-02-05,1639
2016-02-06,1639
2016-02-07,1592
2016-02-08,1592
2016-02-09,1592
2016-02-10,1586
2016-02-11,1586
2016-02-12,1586
2016-02-13,1616
2016-02-14,1616
2016-02-15,1616
2016-02-16,1616
2016-02-17,1639
2016-02-18,1639
2016-02-19,1639
2016-02-20,1639
2016-02-21,1627
2016-02-22,1627
2016-02-23,1627
2016-02-24,1627
2016-02-25,1620
2016-02-26,1620
2016-02-27,1620
2016-02-28,1616
2016-02-29,1616
2016-03-01,1616
2016-03-02,1625
2016-03-03,1625
2016-03-04,1625
2016-03-05,1685
2016-03-06,1685
2016-03-07,1685
2016-03-08,1748
2016-03-09,1748
2016-03-10,1748
2016-03-11,1723
2016-03-12,1723
2016-03-13,1723
2016-03-14,1774
2016-03-15,1774
2016-03-16,1774
2016-03-17,1803
2016-03-18,1803
2016-03-19,1803
2016-03-20,1761
2016-03-21,1761
2016-03-22,1761
2016-03-23,1740
2016-03-24,1740
2016-03-25,1740
2016-03-26,1708
2016-03-27,1708
2016-03-28,1708
2016-03-29,1708
2016-03-30,1708
2016-03-31,1708
2016-04-01,1708
2016-04-02,1756
2016-04-03,1756
2016-04-04,1756
2016-04-05,1675
2016-04-06,1675
2016-04-07,1675
2016-04-08,1730
2016-04-09,1730
2016-04-10,1730
2016-04-11,1730
2016-04-12,1681
2016-04-13,1681
2016-04-14,1681
2016-04-15,1751
2016-04-16,1751
2016-04-17,1751
2016-04-18,1826
2016-04-19,1826
2016-04-20,1826
2016-04-21,1826
2016-04-22,1866
2016-04-23,1866
2016-04-24,1866
2016-04-25,1930
2016-04-26,1930
2016-04-27,1930
2016-04-28,1930
2016-04-29,1982
2016-04-30,1982
2016-05-01,1982
2016-05-02,1982
2016-05-03,2028
2016-05-04,2028
2016-05-05,2028
2016-05-06,2028
2016-05-07,2007
2016-05-08,2007
2016-05-09,2007
2016-05-10,2078
2016-05-11,2078
2016-05-12,2078
2016-05-13,2078
2016-05-14,2144
2016-05-15,2144
2016-05-16,2144
2016-05-17,2144
2016-05-18,2218
2016-05-19,2218
2016-05-22,2218
2016-05-23,2269
2016-05-24,2269
2016-05-25,2269
2016-05-26,2269
2016-05-27,2272
2016-05-28,2272
2016-05-29,2272
2016-05-30,2272
2016-05-31,2285
2016-06-01,2285
2016-06-02,2285
2016-06-03,2285
2016-06-04,2202
2016-06-05,2202
2016-06-06,2202
2016-06-07,2202
2016-06-08,2092
2016-06-09,2092
2016-06-10,2092
2016-06-11,2006
2016-06-12,2006
2016-06-13,2006
2016-06-14,1941
2016-06-15,1941
2016-06-16,1941
2016-06-17,1883
2016-06-18,1883
2016-06-19,1883
2016-06-20,1916
2016-06-21,1916
2016-06-22,1916
2016-06-23,1886
2016-06-24,1886
2016-06-25,1886
2016-06-26,1886
2016-06-27,1873
2016-06-28,1873
2016-06-29,1873
2016-06-30,1873
2016-07-01,1905
2016-07-02,1905
2016-07-03,1905
2016-07-04,1933
2016-07-05,1933
2016-07-06,1980
2016-07-07,1980
2016-07-08,1888
2016-07-09,1813
2016-07-10,1828
2016-07-11,1828
2016-07-12,1806
2016-07-13,1806
2016-07-14,1770
2016-07-15,1770
2016-07-16,1745
2016-07-17,1745
2016-07-18,1721
2016-07-23,1660
2016-07-24,1639
2016-07-25,1639
2016-07-26,1638
2016-07-27,1638
2016-07-28,1561
2016-07-29,1591
2016-07-30,1591
2016-07-31,1594
2016-08-01,1594
2016-08-02,1639
2016-08-03,1639
2016-08-04,1655
2016-08-05,1655
2016-08-06,1634
2016-08-07,1634
2016-08-08,1634
2016-08-09,1644
2016-08-10,1644
2016-08-11,1620
2016-08-12,1620
2016-08-13,1586
2016-08-14,1586
2016-08-15,1604
2016-08-16,1604
2016-08-17,1633
2016-08-18,1633
2016-08-19,1607
2016-08-20,1607
2016-08-21,1609
2016-08-22,1609
2016-08-23,1616
2016-08-24,1616
2016-08-25,1602
2016-08-26,1602
2016-08-28,1590
2016-08-31,1651
2016-09-01,1655
2016-09-02,1655
2016-09-03,1668
2016-09-04,1709
2016-09-05,1709
2016-09-06,1719
2016-09-07,1719
2016-09-08,1711
2016-09-09,1711
2016-09-10,1764
2016-09-11,1764
2016-09-12,1753
2016-09-13,1753
2016-09-14,1686
2016-09-15,1686
2016-09-16,1696
2016-09-17,1696
2016-09-18,1718
2016-09-19,1718
2016-09-20,1732
2016-09-21,1732
2016-09-22,1745
2016-09-23,1745
2016-09-24,1745
2016-09-25,1742
2016-09-26,1742
2016-09-27,1727
2016-09-28,1727
2016-09-29,1664
2016-09-30,1664
2016-10-01,1684
2016-10-02,1684
2016-10-03,1684
2016-10-04,1703
2016-10-05,1703
2016-10-06,1738
2016-10-07,1738
2016-10-08,1761
2016-10-09,1761
2016-10-10,1761
2016-10-11,1821
2016-10-12,1821
2016-10-13,1821
2016-10-14,1804
2016-10-15,1804
2016-10-16,1809
2016-10-17,1809
2016-10-18,1863
2016-10-19,1863
2016-10-20,1910
2016-10-21,1910
2016-10-22,1923
2016-10-23,1923
2016-10-24,1889
2016-10-25,1889
2016-10-26,1877
2016-10-27,1877
2016-10-28,1877
2016-10-29,1923
2016-10-30,1923
2016-10-31,1909
2016-11-01,1909
2016-11-02,1909
2016-11-03,1867
2016-11-04,1867
2016-11-05,1865
2016-11-06,1865
2016-11-07,1850
2016-11-08,1850
2016-11-09,1862
2016-11-10,1862
2016-11-11,1862
2016-11-12,1884
2016-11-13,1884
2016-11-14,1884
2016-12-07,1881
2016-12-08,1818
2016-12-09,1818
2016-12-10,1818
2016-12-11,1776
2016-12-12,1776
2016-12-13,1768
2016-12-14,1768
2016-12-15,1768
2016-12-16,1730
2016-12-17,1730
2016-12-18,1715
2016-12-19,1715
2016-12-20,1685
2016-12-21,1685
2016-12-22,1685
2016-12-23,1700
2016-12-24,1700
2016-12-25,1700
2016-12-26,1740
2016-12-27,1740
2016-12-28,1728
2016-12-29,1728
2016-12-30,1708
2016-12-31,1708
2017-01-01,1694
2017-01-02,1694
2017-01-03,1646
2017-01-04,1646
2017-01-05,1570
2017-01-06,1570
2017-01-07,1491
2017-01-08,1491
2017-01-09,1416
2017-01-10,1416
2017-01-11,1415
2017-01-12,1415
2017-01-13,1417
2017-01-14,1417
2017-01-15,1420
2017-01-16,1420
2017-01-17,1362
2017-01-18,1362
2017-01-19,1382
2017-01-20,1382
2017-01-21,1413
2017-01-22,1413
2017-01-27,1419
2017-01-28,1394
2017-01-29,1394
2017-01-30,1369
2017-01-31,1369
2017-02-01,1379
2017-02-02,1379
2017-02-03,1381
2017-02-04,1381
2017-02-05,1389
2017-02-06,1389
2017-02-07,1382
2017-02-08,1382
2017-02-09,1393
2017-02-10,1414
2017-02-11,1414
2017-02-12,1469
2017-02-13,1469
2017-02-14,1499
2017-02-15,1499
2017-02-16,1497
2017-02-18,1499
2017-02-19,1498
2017-02-20,1498
2017-02-21,1520
2017-02-22,1520
2017-02-23,1520
2017-02-24,1536
2017-02-25,1536
2017-02-26,1600
2017-02-27,1600
2017-02-28,1536
2017-03-01,1536
2017-03-02,1479
2017-03-03,1479
2017-03-04,1494
2017-03-05,1494
2017-03-06,1525
2017-03-07,1525
2017-03-08,1534
2017-03-09,1534
2017-03-10,1500
2017-03-11,1500
2017-03-12,1466
2017-03-13,1466
2017-03-14,1447
2017-03-15,1447
2017-03-16,1404
2017-03-17,1404
2017-03-18,1440
2017-03-19,1437
2017-03-20,1437
2017-03-21,1494
2017-03-22,1494
2017-03-23,1512
2017-03-24,1512
2017-03-25,1559
2017-03-26,1559
2017-03-27,1591
2017-03-28,1591
2017-03-29,1627
2017-03-30,1627
2017-03-31,1627
2017-04-01,1627
2017-04-02,1686
2017-04-03,1732
2017-04-04,1732
2017-04-12,1655
2017-04-13,1666
2017-04-14,1666
2017-04-15,1600
2017-04-16,1585
2017-04-17,1585
2017-04-18,1586
2017-04-19,1586
2017-04-20,1571
2017-04-21,1571
2017-04-22,1563
2017-04-23,1563
2017-04-24,1605
2017-04-25,1605
2017-04-26,1605
2017-04-27,1649
2017-04-28,1649
2017-04-29,1621
2017-04-30,1621
2017-05-01,1570
2017-05-02,1570
2017-05-03,1551
2017-05-04,1551
2017-05-05,1551
2017-05-06,1532
2017-05-07,1532
2017-05-08,1492
2017-05-09,1487
2017-05-10,1487
2017-05-11,1465
2017-05-12,1465
2017-05-13,1430
2017-05-14,1430
2017-05-15,1428
2017-05-16,1428
2017-05-17,1428
2017-05-18,1464
2017-05-19,1464
2017-05-20,1468
2017-05-21,1468
2017-05-22,1462
2017-05-23,1462
2017-05-24,1499
2017-05-25,1435
2017-05-26,1368
2017-05-27,1300
2017-05-28,1236
2017-05-29,1175
2017-05-30,1153
2017-05-31,1166
2017-06-01,1145
2017-06-02,1101
2017-06-03,1067
2017-06-06,1119
2017-06-07,1164
2017-06-08,1171
2017-06-09,1130
2017-06-10,1135
2017-06-11,1150
2017-06-12,1142
2017-06-13,1132
2017-06-14,1100
2017-06-15,1091
2017-06-16,1106
2017-06-17,1152
2017-06-18,1206
2017-06-19,1246
2017-06-20,1216
2017-06-21,1215
2017-06-22,1242
2017-06-23,1219
2017-06-24,1236
2017-06-25,1262
2017-06-26,1285
2017-06-27,1306
2017-06-28,1304
2017-06-29,1311
2017-06-30,1296
2017-07-01,1257
2017-07-02,1250
2017-07-03,1235
2017-07-04,1232
2017-07-05,1225
2017-07-06,1183
2017-07-07,1163
2017-07-08,1169
2017-07-13,1058
2017-07-14,1071
2017-07-15,1079
2017-07-16,1106
2017-07-17,1070
2017-07-18,1079
2017-07-19,1101
2017-07-20,1108
2017-07-21,1093
2017-07-22,1088
2017-07-23,1107
2017-07-24,1080
2017-07-25,1051
2017-07-26,1080
2017-07-27,1079
2017-07-28,1063
2017-07-29,1065
2017-07-30,1098
2017-07-31,1131
2017-08-01,1125
2017-08-02,1109
2017-08-03,1094
2017-08-04,1074
2017-08-05,1083
2017-08-06,1116
2017-08-09,1150
2017-08-10,1147
2017-08-11,1119
2017-08-12,1113
2017-08-13,1123
2017-08-14,1105
2017-08-15,1083
2017-08-16,1080
2017-08-17,1108
2017-08-18,1095
2017-08-19,1111
2017-08-20,1121
2017-08-21,1123
2017-08-22,1114
2017-08-23,1106
2017-08-24,1121
2017-08-25,1115
2017-08-26,1121
2017-08-27,1142
2017-08-28,1143
2017-08-29,1132
2017-08-30,1124
2017-08-31,1129
2017-09-01,1128
2017-09-02,1155
2017-09-03,1190
2017-09-04,1204
2017-09-05,1237
2017-09-06,1261
2017-09-07,1263
2017-09-08,1252
2017-09-10,1286
2017-09-11,1277
2017-09-12,1271
2017-09-13,1251
2017-09-14,1217
2017-09-15,1215
2017-09-16,1203
2017-09-17,1229
2017-09-19,1208
2017-09-20,1187
2017-09-21,1153
2017-09-22,1169
2017-09-23,1189
2017-09-24,1176
2017-09-25,1159
2017-09-26,1140
2017-09-27,1123
2017-09-28,1149
2017-09-29,1140
2017-09-30,1129
2017-10-01,1131
2017-10-02,1114
2017-10-03,1099
2017-10-04,1090
2017-10-05,1084
2017-10-06,1080
2017-10-07,1095
2017-10-08,1107
2017-10-09,1091
2017-10-10,1078
2017-10-11,1072
2017-10-12,1038
2017-10-13,1034
2017-10-14,1026
2017-10-15,1019
2017-10-16,1027
2017-10-17,1029
2017-10-18,1017
2017-10-19,993
2017-10-20,970
2017-10-21,994
2017-10-22,976
2017-10-23,967
2017-10-24,950
2017-10-25,955
2017-10-26,969
2017-10-27,974
2017-10-28,983
2017-10-29,992
2017-10-30,991
2017-10-31,1013
2017-11-02,1051
2017-11-03,1037
2017-11-04,1037
2017-11-05,1026
2017-11-06,1012
2017-11-07,1009
2017-11-08,1001
2017-11-09,1006
2017-11-10,1013
2017-11-11,1010
2017-11-12,1013
2017-11-13,1017
2017-11-14,1011
2017-11-15,977
2017-11-16,982
2017-11-17,984
2017-11-18,988
2017-11-19,993
2017-11-20,988
2017-11-21,998
2017-11-22,999
2017-11-23,1008
2017-11-24,983
2017-11-25,996
2017-11-26,1026
2017-11-27,1051
2017-11-28,1031
2017-11-29,1014
2017-11-30,1010
2017-12-01,1006
2017-12-02,996
2017-12-03,991
2017-12-04,990
2017-12-05,992
2017-12-06,986
2017-12-07,985
2017-12-08,987
2017-12-09,995
2017-12-10,986
2017-12-11,982
2017-12-12,979
2017-12-14,961
2017-12-15,962
2017-12-17,965
2017-12-18,954
2017-12-19,950
2017-12-20,941
2017-12-21,933
2017-12-22,940
2017-12-23,956
2017-12-24,987
2017-12-25,993
2017-12-26,1011
2017-12-27,991
2017-12-28,984
2017-12-29,997
2017-12-30,1001
2017-12-31,992
2018-01-01,998
2018-01-02,1024
2018-01-03,1005
2018-01-04,996
2018-01-05,1029
2018-01-06,1054
2018-01-07,1034
2018-01-08,1009
2018-01-09,975
2018-01-10,937
2018-01-11,907
2018-01-12,904
2018-01-13,911
2018-01-14,909
2018-01-15,906
2018-01-16,888
2018-01-17,860
2018-01-18,851
2018-01-19,833
2018-01-20,814
2018-01-21,826
2018-01-22,841
2018-01-23,843
2018-01-25,826
2018-01-26,822
2018-01-27,819
2018-01-28,821
2018-01-29,833
2018-01-31,843
2018-02-01,833
2018-02-02,827
2018-02-03,828
2018-02-04,813
2018-02-05,824
2018-02-06,827
2018-02-07,827
2018-02-08,805
2018-02-09,767
2018-02-10,755
2018-02-11,764
2018-02-12,764
2018-02-13,750
2018-02-14,743
2018-02-15,766
2018-02-16,779
2018-02-17,782
2018-02-18,800
2018-02-19,799
2018-02-20,784
2018-02-21,800
2018-02-22,825
2018-02-23,811
2018-02-24,803
2018-02-25,812
2018-02-26,811
2018-02-27,811
2018-02-28,814
2018-03-01,804
2018-03-02,803
2018-03-03,827
2018-03-04,836
2018-03-05,873
2018-03-06,872
2018-03-07,856
2018-03-08,836
2018-03-09,831
2018-03-10,836
2018-03-11,856
2018-03-12,883
2018-03-13,906
2018-03-14,902
2018-03-15,899
2018-03-16,891
2018-03-17,913
2018-03-18,941
2018-03-19,952
2018-03-20,952
2018-03-21,934
2018-03-23,918
2018-03-24,915
2018-03-26,909
2018-03-27,888
2018-03-28,878
2018-03-29,873
2018-03-30,892
2018-03-31,905
2018-04-01,919
2018-04-02,887
2018-04-03,892
2018-04-04,896
2018-04-05,893
2018-04-06,903
2018-04-07,920
2018-04-08,914
2018-04-09,927
2018-04-10,927
2018-04-11,927
2018-04-12,920
2018-04-13,913
2018-04-14,906
2018-04-15,904
2018-04-16,889
2018-04-17,885
2018-04-18,874
2018-04-19,887
2018-04-20,901
2018-04-21,898
2018-04-22,902
2018-04-23,903
2018-04-24,896
2018-04-25,888
2018-04-26,894
2018-04-27,895
2018-04-28,887
2018-04-29,896
2018-04-30,903
2018-05-01,908
2018-05-04,907
2018-05-05,911
2018-05-06,914
2018-05-07,908
2018-05-08,896
2018-05-09,889
2018-05-10,883
2018-05-11,873
2018-05-12,860
2018-05-13,850
2018-05-14,848
2018-05-15,843
2018-05-16,832
2018-05-17,823
2018-05-18,819
2018-05-19,822
2018-05-20,825
2018-05-21,818
2018-05-22,829
2018-05-23,826
2018-05-24,834
2018-05-25,841
2018-05-26,830
2018-05-27,826
2018-05-28,836
2018-05-29,847
2018-05-30,863
2018-05-31,864
2018-06-01,875
2018-06-02,906
2018-06-03,920
2018-06-04,954
2018-06-05,976
2018-06-06,956
2018-06-07,933
2018-06-08,888
2018-06-09,870
2018-06-10,862
2018-06-11,842
2018-06-12,836
2018-06-13,844
2018-06-14,882
2018-06-15,922
2018-06-16,954
2018-06-17,975
2018-06-18,977
2018-06-19,1004
2018-06-20,1020
2018-06-21,1008
2018-06-22,991
2018-06-23,1002
2018-06-24,1022
2018-06-25,1031
2018-06-26,1032
2018-06-27,1020
2018-06-28,1004
2018-06-29,1038
2018-06-30,1073
2018-07-01,1105
2018-07-02,1154
2018-07-03,1178
2018-07-04,1166
2018-07-05,1137
2018-07-06,1122
2018-07-07,1108
2018-07-08,1117
2018-07-09,1119
2018-07-10,1129
2018-07-11,1143
2018-07-12,1136
2018-07-13,1149
2018-07-14,1163
2018-07-15,1213
2018-07-16,1273
2018-07-17,1274
2018-07-18,1259
2018-07-19,1248
2018-07-20,1244
2018-07-21,1250
2018-07-22,1277
2018-07-23,1282
2018-07-24,1330
2018-07-25,1339
2018-07-26,1328
2018-07-27,1280
2018-07-28,1224
2018-07-29,1163
2018-07-30,1147
2018-07-31,1174
2018-08-01,1202
2018-08-02,1216
2018-08-03,1225
2018-08-04,1199
2018-08-05,1164
2018-08-06,1144
2018-08-07,1166
2018-08-08,1165
2018-08-09,1145
2018-08-10,1129
2018-08-11,1132
2018-08-12,1150
2018-08-14,1168
2018-08-16,1141
2018-08-17,1132
2018-08-18,1134
2018-08-19,1169
2018-08-20,1171
2018-08-21,1200
2018-08-22,1207
2018-08-23,1203
2018-08-24,1200
2018-08-25,1212
2018-08-26,1203
2018-08-27,1195
2018-08-28,1168
2018-08-29,1177
2018-08-30,1179
2018-08-31,1172
2018-09-01,1154
2018-09-02,1154
2018-09-03,1172
2018-09-04,1185
2018-09-05,1155
2018-09-06,1149
2018-09-07,1123
2018-09-08,1111
2018-09-09,1107
2018-09-10,1103
2018-09-11,1104
2018-09-12,1100
2018-09-13,1086
2018-09-14,1083
2018-09-15,1090
2018-09-16,1108
2018-09-17,1118
2018-09-18,1109
2018-09-19,1100
2018-09-20,1097
2018-09-21,1114
2018-09-22,1138
2018-09-23,1134
2018-09-24,1122
2018-09-25,1117
2018-09-26,1097
2018-09-27,1086
2018-09-28,1075
2018-09-29,1072
2018-09-30,1085
2018-10-02,1137
2018-10-03,1120
2018-10-04,1091
2018-10-05,1094
2018-10-06,1068
2018-10-07,1056
2018-10-08,1046
2018-10-09,1058
2018-10-10,1087
2018-10-11,1084
2018-10-12,1071
2018-10-13,1073
2018-10-14,1110
2018-10-15,1115
2018-10-16,1108
2018-10-17,1127
2018-10-18,1102
2018-10-19,1088
2018-10-20,1078
2018-10-21,1105
2018-10-22,1142
2018-10-23,1179
2018-10-24,1233
2018-10-25,1270
2018-10-26,1292
2018-10-27,1298
2018-10-28,1317
2018-10-29,1314
2018-10-30,1300
2018-10-31,1262
2018-11-01,1198
2018-11-03,1148
2018-11-04,1141
2018-11-05,1149
2018-11-06,1139
2018-11-07,1151
2018-11-08,1137
2018-11-09,1123
2018-11-10,1113
2018-11-11,1135
2018-11-12,1132
2018-11-13,1143
2018-11-14,1160
2018-11-15,1152
2018-11-16,1142
2018-11-17,1146
2018-11-18,1164
2018-11-19,1180
2018-11-20,1181
2018-11-21,1163
2018-11-22,1179
2018-11-23,1182
2018-11-24,1205
2018-11-25,1204
2018-11-26,1194
2018-11-27,1182
2018-11-28,1174
2018-11-29,1146
2018-12-01,1126
2018-12-02,1136
2018-12-03,1146
2018-12-04,1141
2018-12-05,1144
2018-12-07,1141
2018-12-09,1168
2018-12-10,1184
2018-12-11,1183
2018-12-12,1170
2018-12-13,1167
2018-12-14,1161
2018-12-15,1169
2018-12-16,1166
2018-12-17,1168
2018-12-18,1162
2018-12-19,1157
2018-12-20,1166
2018-12-21,1170
2018-12-22,1160
2018-12-23,1161
2018-12-24,1171
2018-12-25,1168
2018-12-26,1174
2018-12-27,1182
2018-12-28,1170
2018-12-29,1168
2018-12-30,1164
2018-12-31,1163
2019-01-01,1170
2019-01-02,1191
2019-01-03,1233
2019-01-04,1232
2019-01-05,1236
2019-01-06,1271
2019-01-08,1230
2019-01-10,1276
2019-01-11,1340
2019-01-12,1404
2019-01-13,1429
2019-01-14,1421
2019-01-15,1411
2019-01-16,1355
2019-01-17,1328
2019-01-18,1294
2019-01-19,1249
2019-01-20,1269
2019-01-21,1294
2019-01-22,1287
2019-01-23,1263
2019-01-24,1234
2019-01-25,1221
2019-01-26,1224
2019-01-27,1243
2019-01-28,1236
2019-01-29,1208
2019-01-30,1149
2019-01-31,1124
2019-02-01,1099
2019-02-02,1091
2019-02-03,1098
2019-02-04,1110
2019-02-05,1102
2019-02-06,1096
2019-02-07,1083
2019-02-08,1067
2019-02-09,1056
2019-02-10,1050
2019-02-11,1055
2019-02-12,1053
2019-02-13,1062
2019-02-14,1097
2019-02-15,1092
2019-02-16,1078
2019-02-17,1077
2019-02-18,1072
2019-02-19,1066
2019-02-20,1057
2019-02-21,1046
2019-02-22,1044
2019-02-23,1057
2019-02-24,1069
2019-02-25,1066
2019-02-26,1058
2019-02-27,1053
2019-02-28,1024
2019-03-01,996
2019-03-02,1012
2019-03-03,1026
2019-03-04,1050
2019-03-05,1058
2019-03-06,1044
2019-03-07,1060
2019-03-08,1073
2019-03-09,1113
2019-03-10,1154
2019-03-11,1121
2019-03-12,1080
2019-03-13,1062
2019-03-14,1049
2019-03-15,1033
2019-03-16,1026
2019-03-17,1040
2019-03-18,1040
2019-03-19,1041
2019-03-20,1039
2019-03-21,1065
2019-03-22,1097
2019-03-23,1114
2019-03-24,1107
2019-03-25,1113
2019-03-26,1144
2019-03-27,1154
2019-03-28,1142
2019-03-29,1131
2019-03-30,1130
2019-03-31,1097
2019-04-01,1086
2019-04-02,1096
2019-04-03,1096
2019-04-04,1086
2019-04-05,1089
2019-04-06,1112
2019-04-07,1134
2019-04-08,1127
2019-04-09,1124
2019-04-10,1129
2019-04-11,1121
2019-04-12,1103
2019-04-13,1086
2019-04-14,1081
2019-04-15,1072
2019-04-16,1063
2019-04-17,1076
2019-04-18,1098
2019-04-19,1092
2019-04-20,1108
2019-04-21,1125
2019-04-22,1107
2019-04-23,1088
2019-04-24,1083
2019-04-25,1077
2019-04-26,1096
2019-04-27,1126
2019-04-28,1114
