date_obj,Saradomin%20page%202 price
2015-11-15,7441
2015-11-16,7458
2015-11-17,7458
2015-11-18,7458
2015-11-19,7509
2015-11-20,7509
2015-11-21,7502
2015-11-22,7770
2015-11-23,7770
2015-11-24,7770
2015-11-25,8074
2015-11-26,8074
2015-11-27,8198
2015-11-28,8198
2015-11-29,8479
2015-11-30,8479
2015-12-01,8891
2015-12-02,8891
2015-12-03,9257
2015-12-04,9257
2015-12-05,9638
2015-12-06,9996
2015-12-07,9996
2015-12-08,10460
2015-12-09,10929
2015-12-10,10929
2015-12-11,11167
2015-12-12,11167
2015-12-13,11054
2015-12-14,11054
2015-12-15,11192
2015-12-16,11192
2015-12-17,11153
2015-12-18,11153
2015-12-19,11194
2015-12-20,11172
2015-12-21,11172
2015-12-22,11170
2015-12-23,11170
2015-12-24,11062
2015-12-25,11062
2015-12-26,10713
2015-12-27,10560
2015-12-28,10560
2015-12-29,10422
2015-12-30,10422
2015-12-31,10441
2016-01-01,10441
2016-01-02,10629
2016-01-03,10847
2016-01-04,11218
2016-01-05,11218
2016-01-06,11725
2016-01-07,11725
2016-01-08,12231
2016-01-09,12231
2016-01-10,12786
2016-01-11,12786
2016-01-12,13320
2016-01-13,13320
2016-01-14,13794
2016-01-15,13794
2016-01-16,14007
2016-01-17,14007
2016-01-18,14205
2016-01-19,14205
2016-01-20,14593
2016-01-21,14593
2016-01-22,14953
2016-01-23,14953
2016-01-24,14778
2016-01-25,14677
2016-01-26,14677
2016-01-27,14321
2016-01-28,14321
2016-01-29,13810
2016-01-30,13810
2016-01-31,13302
2016-02-01,12992
2016-02-02,12992
2016-02-03,12582
2016-02-04,12582
2016-02-05,12184
2016-02-06,11975
2016-02-07,11975
2016-02-08,11671
2016-02-09,11671
2016-02-10,11697
2016-02-11,11697
2016-02-12,11539
2016-02-13,11330
2016-02-14,11330
2016-02-15,10907
2016-02-16,10907
2016-02-17,10525
2016-02-18,10525
2016-02-19,10157
2016-02-20,10157
2016-02-21,10314
2016-02-22,10314
2016-02-23,10414
2016-02-24,10414
2016-02-25,10708
2016-02-26,10708
2016-02-27,10739
2016-02-28,10739
2016-02-29,10663
2016-03-01,10694
2016-03-02,10694
2016-03-03,10780
2016-03-04,10780
2016-03-05,10754
2016-03-06,11138
2016-03-07,11138
2016-03-08,11562
2016-03-09,11562
2016-03-10,11874
2016-03-11,11874
2016-03-12,11962
2016-03-13,11962
2016-03-14,12278
2016-03-15,12278
2016-03-16,12684
2016-03-17,12684
2016-03-18,12878
2016-03-19,12878
2016-03-20,13106
2016-03-21,13106
2016-03-22,13360
2016-03-23,13360
2016-03-24,13797
2016-03-25,13797
2016-03-26,14174
2016-03-27,14174
2016-03-28,14484
2016-03-29,14484
2016-03-30,14631
2016-03-31,14631
2016-04-01,14886
2016-04-02,14886
2016-04-03,15206
2016-04-04,15206
2016-04-05,15347
2016-04-06,15347
2016-04-07,15461
2016-04-08,15461
2016-04-09,15494
2016-04-10,15026
2016-04-11,15026
2016-04-12,14567
2016-04-13,14567
2016-04-14,14329
2016-04-15,14329
2016-04-16,13965
2016-04-17,13965
2016-04-18,13411
2016-04-19,13411
2016-04-20,13107
2016-04-21,13107
2016-04-22,13067
2016-04-23,13067
2016-04-24,13149
2016-04-25,13467
2016-04-26,13467
2016-04-27,13355
2016-04-28,13355
2016-04-29,13566
2016-04-30,13566
2016-05-01,13603
2016-05-02,13603
2016-05-03,13455
2016-05-04,13455
2016-05-05,13133
2016-05-06,13133
2016-05-07,12731
2016-05-08,12731
2016-05-09,12343
2016-05-10,12097
2016-05-11,12097
2016-05-12,11941
2016-05-13,11388
2016-05-14,11388
2016-05-15,11371
2016-05-16,11371
2016-05-17,10983
2016-05-18,10983
2016-05-19,10536
2016-05-22,10135
2016-05-23,9908
2016-05-24,9908
2016-05-25,9849
2016-05-26,9849
2016-05-27,9677
2016-05-28,9677
2016-05-29,9582
2016-05-30,9582
2016-05-31,9399
2016-06-01,9154
2016-06-02,9154
2016-06-03,8905
2016-06-04,8602
2016-06-05,8602
2016-06-06,8751
2016-06-07,8751
2016-06-08,9080
2016-06-09,9080
2016-06-10,9180
2016-06-11,9180
2016-06-12,8994
2016-06-13,8994
2016-06-14,8670
2016-06-15,8670
2016-06-16,8287
2016-06-17,7891
2016-06-18,7891
2016-06-19,7515
2016-06-20,7515
2016-06-21,7140
2016-06-22,6820
2016-06-23,6505
2016-06-24,6505
2016-06-25,6188
2016-06-26,6188
2016-06-27,5880
2016-06-28,5632
2016-06-29,5632
2016-06-30,5426
2016-07-01,5280
2016-07-02,5280
2016-07-03,5148
2016-07-04,5098
2016-07-05,5098
2016-07-06,4995
2016-07-07,4995
2016-07-08,4778
2016-07-09,4546
2016-07-10,4338
2016-07-11,4121
2016-07-12,3937
2016-07-13,3830
2016-07-14,3766
2016-07-15,3766
2016-07-16,3675
2016-07-17,3675
2016-07-18,3605
2016-07-23,3451
2016-07-24,3429
2016-07-25,3429
2016-07-26,3408
2016-07-27,3408
2016-07-28,3342
2016-07-29,3246
2016-07-30,3246
2016-07-31,3159
2016-08-01,3159
2016-08-02,3078
2016-08-03,3078
2016-08-04,3073
2016-08-05,3073
2016-08-06,3014
2016-08-07,3014
2016-08-08,2898
2016-08-09,2824
2016-08-10,2824
2016-08-11,2796
2016-08-12,2796
2016-08-13,2799
2016-08-14,2799
2016-08-15,2800
2016-08-16,2800
2016-08-17,2792
2016-08-18,2792
2016-08-19,2725
2016-08-20,2725
2016-08-21,2597
2016-08-22,2597
2016-08-23,2517
2016-08-24,2517
2016-08-25,2434
2016-08-26,2434
2016-08-28,2407
2016-08-31,2355
2016-09-01,2302
2016-09-02,2302
2016-09-03,2302
2016-09-04,2318
2016-09-05,2318
2016-09-06,2383
2016-09-07,2383
2016-09-08,2383
2016-09-09,2466
2016-09-10,2466
2016-09-11,2447
2016-09-12,2447
2016-09-13,2421
2016-09-14,2421
2016-09-15,2414
2016-09-16,2414
2016-09-17,2414
2016-09-18,2404
2016-09-19,2404
2016-09-20,2386
2016-09-21,2386
2016-09-22,2328
2016-09-23,2328
2016-09-24,2328
2016-09-25,2279
2016-09-26,2279
2016-09-27,2252
2016-09-28,2252
2016-09-29,2262
2016-09-30,2262
2016-10-01,2245
2016-10-02,2245
2016-10-03,2245
2016-10-04,2331
2016-10-05,2331
2016-10-06,2316
2016-10-07,2316
2016-10-08,2318
2016-10-09,2318
2016-10-10,2318
2016-10-11,2394
2016-10-12,2394
2016-10-13,2460
2016-10-14,2460
2016-10-15,2413
2016-10-16,2413
2016-10-17,2292
2016-10-18,2292
2016-10-19,2185
2016-10-20,2185
2016-10-21,2075
2016-10-22,2075
2016-10-23,2003
2016-10-24,2003
2016-10-25,1912
2016-10-26,1912
2016-10-27,1859
2016-10-28,1859
2016-10-29,1831
2016-10-30,1831
2016-10-31,1808
2016-11-01,1808
2016-11-02,1793
2016-11-03,1793
2016-11-04,1745
2016-11-05,1745
2016-11-06,1735
2016-11-07,1735
2016-11-08,1734
2016-11-09,1734
2016-11-10,1735
2016-11-11,1735
2016-11-12,1743
2016-11-13,1743
2016-11-14,1743
2016-12-08,1973
2016-12-09,2013
2016-12-10,2013
2016-12-11,2003
2016-12-12,2003
2016-12-13,1990
2016-12-14,1990
2016-12-15,2024
2016-12-16,2024
2016-12-17,2005
2016-12-18,2005
2016-12-19,1951
2016-12-20,1951
2016-12-21,1974
2016-12-22,1974
2016-12-23,2072
2016-12-24,2072
2016-12-25,2149
2016-12-26,2149
2016-12-27,2240
2016-12-28,2240
2016-12-29,2268
2016-12-30,2268
2016-12-31,2290
2017-01-01,2290
2017-01-02,2250
2017-01-03,2250
2017-01-04,2259
2017-01-05,2259
2017-01-06,2224
2017-01-07,2300
2017-01-08,2300
2017-01-09,2335
2017-01-10,2335
2017-01-11,2389
2017-01-12,2465
2017-01-13,2465
2017-01-14,2551
2017-01-15,2659
2017-01-16,2659
2017-01-17,2732
2017-01-18,2732
2017-01-19,2833
2017-01-20,2833
2017-01-21,2945
2017-01-22,2945
2017-01-27,3139
2017-01-28,3271
2017-01-29,3271
2017-01-30,3389
2017-01-31,3389
2017-02-01,3422
2017-02-02,3422
2017-02-03,3538
2017-02-04,3657
2017-02-05,3657
2017-02-06,3560
2017-02-07,3560
2017-02-08,3551
2017-02-09,3551
2017-02-10,3434
2017-02-11,3319
2017-02-12,3319
2017-02-13,3234
2017-02-14,3257
2017-02-15,3257
2017-02-16,3278
2017-02-18,3288
2017-02-19,3345
2017-02-20,3345
2017-02-21,3343
2017-02-22,3343
2017-02-23,3323
2017-02-24,3323
2017-02-25,3298
2017-02-26,3298
2017-02-27,3249
2017-02-28,3112
2017-03-01,3112
2017-03-02,3124
2017-03-03,3124
2017-03-04,3189
2017-03-05,3189
2017-03-06,3205
2017-03-07,3205
2017-03-08,3092
2017-03-09,3092
2017-03-10,3017
2017-03-11,2962
2017-03-12,2962
2017-03-13,3059
2017-03-14,3170
2017-03-15,3170
2017-03-16,3301
2017-03-17,3301
2017-03-18,3443
2017-03-19,3506
2017-03-20,3629
2017-03-21,3629
2017-03-22,3576
2017-03-23,3576
2017-03-24,3585
2017-03-25,3585
2017-03-26,3614
2017-03-27,3614
2017-03-28,3754
2017-03-29,3872
2017-03-30,3872
2017-03-31,4022
2017-04-01,4022
2017-04-02,4188
2017-04-03,4324
2017-04-04,4324
2017-04-12,4703
2017-04-13,4758
2017-04-14,4758
2017-04-15,4778
2017-04-16,4646
2017-04-17,4549
2017-04-18,4549
2017-04-19,4488
2017-04-20,4488
2017-04-21,4458
2017-04-22,4458
2017-04-23,4355
2017-04-24,4355
2017-04-25,4233
2017-04-26,4233
2017-04-27,4192
2017-04-28,4268
2017-04-29,4301
2017-04-30,4301
2017-05-01,4367
2017-05-02,4367
2017-05-03,4461
2017-05-04,4393
2017-05-05,4275
2017-05-06,4275
2017-05-07,4148
2017-05-08,4148
2017-05-09,4160
2017-05-10,4160
2017-05-11,4093
2017-05-12,4119
2017-05-13,4107
2017-05-14,4107
2017-05-15,4064
2017-05-16,3938
2017-05-17,3938
2017-05-18,3815
2017-05-19,3815
2017-05-20,3624
2017-05-21,3624
2017-05-22,3450
2017-05-23,3450
2017-05-24,3303
2017-05-25,3303
2017-05-26,3285
2017-05-27,3285
2017-05-28,3305
2017-05-29,3305
2017-05-30,3296
2017-05-31,3296
2017-06-01,3204
2017-06-02,3204
2017-06-03,3098
2017-06-06,2892
2017-06-07,2831
2017-06-08,2831
2017-06-09,2751
2017-06-10,2751
2017-06-11,2692
2017-06-12,2692
2017-06-13,2683
2017-06-14,2683
2017-06-15,2581
2017-06-16,2581
2017-06-17,2484
2017-06-18,2405
2017-06-19,2405
2017-06-20,2389
2017-06-21,2389
2017-06-22,2306
2017-06-23,2306
2017-06-24,2227
2017-06-25,2227
2017-06-26,2130
2017-06-27,2089
2017-06-28,2089
2017-06-29,2062
2017-06-30,2062
2017-07-01,2015
2017-07-02,2015
2017-07-03,1986
2017-07-04,1986
2017-07-05,1934
2017-07-06,1934
2017-07-07,1848
2017-07-08,1848
2017-07-13,1646
2017-07-14,1615
2017-07-15,1615
2017-07-16,1587
2017-07-17,1587
2017-07-18,1511
2017-07-19,1511
2017-07-20,1472
2017-07-21,1472
2017-07-22,1494
2017-07-23,1494
2017-07-24,1488
2017-07-25,1488
2017-07-26,1504
2017-07-27,1504
2017-07-28,1545
2017-07-29,1545
2017-07-30,1601
2017-07-31,1601
2017-08-01,1656
2017-08-02,1680
2017-08-03,1680
2017-08-04,1719
2017-08-05,1752
2017-08-06,1752
2017-08-09,1750
2017-08-10,1733
2017-08-11,1733
2017-08-12,1775
2017-08-13,1775
2017-08-14,1793
2017-08-15,1793
2017-08-17,1808
2017-08-18,1808
2017-08-19,1808
2017-08-20,1800
2017-08-21,1800
2017-08-22,1760
2017-08-23,1760
2017-08-24,1712
2017-08-25,1712
2017-08-26,1715
2017-08-27,1715
2017-08-28,1772
2017-08-29,1772
2017-08-30,1843
2017-08-31,1843
2017-09-01,1843
2017-09-02,1926
2017-09-03,1926
2017-09-04,1990
2017-09-05,1990
2017-09-06,2044
2017-09-07,2044
2017-09-08,2035
2017-09-09,2035
2017-09-10,2045
2017-09-11,2045
2017-09-12,2112
2017-09-13,2112
2017-09-14,2173
2017-09-15,2173
2017-09-16,2146
2017-09-17,2123
2017-09-19,2033
2017-09-20,1935
2017-09-21,1935
2017-09-22,1838
2017-09-23,1838
2017-09-24,1833
2017-09-25,1833
2017-09-26,1883
2017-09-27,1883
2017-09-28,1939
2017-09-29,1939
2017-09-30,1964
2017-10-01,1964
2017-10-02,1972
2017-10-03,1972
2017-10-04,1972
2017-10-05,2013
2017-10-06,2013
2017-10-07,2077
2017-10-08,2077
2017-10-09,2106
2017-10-10,2106
2017-10-11,2193
2017-10-12,2193
2017-10-13,2259
2017-10-14,2259
2017-10-15,2303
2017-10-16,2299
2017-10-17,2299
2017-10-18,2367
2017-10-19,2367
2017-10-20,2424
2017-10-21,2424
2017-10-22,2443
2017-10-23,2443
2017-10-24,2471
2017-10-25,2496
2017-10-26,2496
2017-10-27,2448
2017-10-28,2448
2017-10-29,2366
2017-10-30,2366
2017-10-31,2373
2017-11-01,2373
2017-11-02,2392
2017-11-03,2392
2017-11-04,2399
2017-11-05,2399
2017-11-06,2427
2017-11-07,2427
2017-11-08,2427
2017-11-09,2423
2017-11-10,2423
2017-11-11,2442
2017-11-12,2442
2017-11-13,2503
2017-11-14,2503
2017-11-15,2394
2017-11-16,2282
2017-11-17,2282
2017-11-18,2176
2017-11-19,2176
2017-11-20,2212
2017-11-21,2212
2017-11-22,2282
2017-11-23,2282
2017-11-24,2322
2017-11-25,2322
2017-11-26,2252
2017-11-27,2252
2017-11-28,2144
2017-11-29,2144
2017-11-30,2048
2017-12-01,1978
2017-12-02,1978
2017-12-03,1960
2017-12-04,1960
2017-12-05,1967
2017-12-06,1967
2017-12-07,1914
2017-12-08,1914
2017-12-09,1885
2017-12-10,1907
2017-12-11,1907
2017-12-12,1978
2017-12-13,1978
2017-12-14,2072
2017-12-15,2072
2017-12-16,2122
2017-12-17,2122
2017-12-18,2184
2017-12-19,2184
2017-12-20,2280
2017-12-21,2280
2017-12-22,2303
2017-12-23,2303
2017-12-24,2325
2017-12-25,2325
2017-12-26,2347
2017-12-27,2347
2017-12-28,2373
2017-12-29,2373
2017-12-30,2384
2017-12-31,2384
2018-01-01,2359
2018-01-02,2359
2018-01-03,2307
2018-01-04,2307
2018-01-05,2202
2018-01-06,2168
2018-01-07,2168
2018-01-08,2133
2018-01-09,2083
2018-01-10,2083
2018-01-11,2069
2018-01-12,2069
2018-01-13,2011
2018-01-14,2011
2018-01-15,2055
2018-01-16,2150
2018-01-17,2247
2018-01-18,2247
2018-01-19,2306
2018-01-20,2321
2018-01-21,2321
2018-01-22,2327
2018-01-23,2360
2018-01-24,2439
2018-01-25,2455
2018-01-26,2485
2018-01-27,2479
2018-01-28,2465
2018-01-29,2478
2018-01-30,2496
2018-02-01,2622
2018-02-02,2657
2018-02-03,2691
2018-02-04,2693
2018-02-05,2660
2018-02-06,2665
2018-02-07,2623
2018-02-08,2623
2018-02-09,2602
2018-02-10,2602
2018-02-11,2617
2018-02-12,2656
2018-02-13,2664
2018-02-14,2728
2018-02-15,2775
2018-02-16,2769
2018-02-17,2764
2018-02-18,2738
2018-02-19,2709
2018-02-20,2672
2018-02-21,2578
2018-02-22,2608
2018-02-23,2537
2018-02-24,2537
2018-02-25,2535
2018-02-26,2512
2018-02-27,2443
2018-02-28,2429
2018-03-01,2438
2018-03-02,2424
2018-03-03,2414
2018-03-04,2414
2018-03-05,2454
2018-03-06,2480
2018-03-07,2484
2018-03-08,2483
2018-03-09,2484
2018-03-10,2518
2018-03-11,2594
2018-03-12,2587
2018-03-13,2659
2018-03-14,2745
2018-03-15,2853
2018-03-16,2894
2018-03-17,2839
2018-03-18,2783
2018-03-19,2716
2018-03-20,2720
2018-03-21,2718
2018-03-23,2752
2018-03-24,2747
2018-03-26,2595
2018-03-27,2508
2018-03-28,2508
2018-03-29,2505
2018-03-30,2412
2018-03-31,2396
2018-04-01,2388
2018-04-02,2372
2018-04-03,2398
2018-04-04,2376
2018-04-05,2376
2018-04-06,2381
2018-04-08,2318
2018-04-09,2249
2018-04-10,2226
2018-04-11,2240
2018-04-12,2171
2018-04-13,2171
2018-04-14,2183
2018-04-15,2158
2018-04-16,2158
2018-04-17,2103
2018-04-18,2103
2018-04-19,2028
2018-04-20,1958
2018-04-21,1945
2018-04-22,1947
2018-04-23,1961
2018-04-24,2000
2018-04-25,2026
2018-04-26,2026
2018-04-27,2035
2018-04-28,2004
2018-04-29,1958
2018-04-30,1919
2018-05-01,1920
2018-05-02,1920
2018-05-03,1871
2018-05-04,1873
2018-05-05,1898
2018-05-06,1898
2018-05-07,1923
2018-05-08,1963
2018-05-09,1987
2018-05-10,1940
2018-05-11,1990
2018-05-12,2011
2018-05-13,2011
2018-05-14,2005
2018-05-15,1914
2018-05-16,1863
2018-05-17,1838
2018-05-18,1842
2018-05-19,1915
2018-05-20,1921
2018-05-21,1929
2018-05-22,1929
2018-05-23,1965
2018-05-24,1956
2018-05-25,1929
2018-05-26,1893
2018-05-27,1893
2018-05-28,1894
2018-05-29,1902
2018-05-30,1946
2018-05-31,1971
2018-06-01,1976
2018-06-02,1922
2018-06-03,1899
2018-06-04,1872
2018-06-05,1866
2018-06-06,1822
2018-06-07,1822
2018-06-08,1741
2018-06-09,1659
2018-06-10,1578
2018-06-11,1499
2018-06-12,1424
2018-06-13,1360
2018-06-14,1313
2018-06-15,1250
2018-06-16,1194
2018-06-17,1204
2018-06-18,1214
2018-06-19,1228
2018-06-20,1228
2018-06-21,1209
2018-06-22,1169
2018-06-23,1169
2018-06-24,1119
2018-06-25,1069
2018-06-26,1018
2018-06-27,994
2018-06-28,999
2018-06-29,1019
2018-06-30,1038
2018-07-01,1039
2018-07-02,1039
2018-07-03,1024
2018-07-04,975
2018-07-05,994
2018-07-06,1013
2018-07-07,1025
2018-07-08,1002
2018-07-09,1000
2018-07-10,1001
2018-07-11,1022
2018-07-12,1032
2018-07-13,1044
2018-07-14,1042
2018-07-15,1026
2018-07-16,1035
2018-07-17,1056
2018-07-18,1060
2018-07-19,1038
2018-07-20,1034
2018-07-21,1048
2018-07-22,1040
2018-07-23,1063
2018-07-24,1115
2018-07-25,1145
2018-07-26,1154
2018-07-27,1164
2018-07-28,1178
2018-07-29,1181
2018-07-30,1214
2018-07-31,1196
2018-08-01,1196
2018-08-02,1198
2018-08-03,1213
2018-08-04,1209
2018-08-05,1197
2018-08-06,1183
2018-08-07,1217
2018-08-08,1232
2018-08-09,1232
2018-08-10,1240
2018-08-11,1243
2018-08-12,1230
2018-08-14,1198
2018-08-16,1188
2018-08-17,1195
2018-08-18,1227
2018-08-19,1269
2018-08-20,1301
2018-08-21,1330
2018-08-22,1353
2018-08-23,1377
2018-08-24,1372
2018-08-25,1365
2018-08-26,1322
2018-08-27,1270
2018-08-28,1234
2018-08-29,1182
2018-08-30,1164
2018-08-31,1183
2018-09-01,1176
2018-09-02,1169
2018-09-03,1170
2018-09-04,1167
2018-09-05,1140
2018-09-06,1140
2018-09-07,1143
2018-09-08,1137
2018-09-09,1135
2018-09-10,1155
2018-09-11,1195
2018-09-12,1227
2018-09-13,1289
2018-09-14,1353
2018-09-15,1421
2018-09-16,1484
2018-09-17,1557
2018-09-18,1635
2018-09-19,1717
2018-09-20,1803
2018-09-21,1894
2018-09-22,1989
2018-09-23,2089
2018-09-24,2194
2018-09-25,2304
2018-09-26,2420
2018-09-27,2537
2018-09-28,2662
2018-09-29,2761
2018-09-30,2872
2018-10-02,3068
2018-10-03,3218
2018-10-04,3218
2018-10-05,3344
2018-10-06,3432
2018-10-07,3527
2018-10-08,3675
2018-10-09,3769
2018-10-10,3807
2018-10-11,3893
2018-10-12,4009
2018-10-13,4128
2018-10-14,4229
2018-10-15,4355
2018-10-16,4447
2018-10-17,4614
2018-10-18,4511
2018-10-19,4449
2018-10-20,4449
2018-10-21,4549
2018-10-22,4627
2018-10-23,4716
2018-10-24,4913
2018-10-25,5021
2018-10-26,5060
2018-10-27,5075
2018-10-28,5062
2018-10-29,5096
2018-10-30,5101
2018-10-31,5154
2018-11-01,5156
2018-11-03,4987
2018-11-04,4862
2018-11-05,4757
2018-11-06,4594
2018-11-07,4423
2018-11-08,4240
2018-11-09,4095
2018-11-10,4056
2018-11-11,3918
2018-11-12,3999
2018-11-13,4011
2018-11-14,4052
2018-11-15,4121
2018-11-16,4106
2018-11-17,4070
2018-11-18,3996
2018-11-19,3883
2018-11-20,3879
2018-11-21,3825
2018-11-22,3922
2018-11-23,3890
2018-11-24,3906
2018-11-25,3987
2018-11-26,3849
2018-11-27,3939
2018-11-28,3963
2018-11-29,3930
2018-12-01,4107
2018-12-02,4230
2018-12-03,4283
2018-12-04,4365
2018-12-05,4490
2018-12-07,4604
2018-12-09,4763
2018-12-10,4912
2018-12-11,5074
2018-12-12,5124
2018-12-13,5251
2018-12-14,5384
2018-12-15,5524
2018-12-16,5512
2018-12-17,5612
2018-12-18,5625
2018-12-19,5681
2018-12-20,5570
2018-12-21,5733
2018-12-22,5874
2018-12-23,5930
2018-12-24,5955
2018-12-25,5897
2018-12-26,5793
2018-12-27,5774
2018-12-28,5907
2018-12-29,5939
2018-12-30,6045
2018-12-31,6061
2019-01-01,6114
2019-01-02,5992
2019-01-03,5841
2019-01-04,5940
2019-01-05,6012
2019-01-06,5994
2019-01-08,5630
2019-01-10,5764
2019-01-11,5829
2019-01-12,5836
2019-01-13,5812
2019-01-14,5734
2019-01-15,5867
2019-01-16,6049
2019-01-17,6068
2019-01-18,6005
2019-01-19,5945
2019-01-20,5874
2019-01-21,6006
2019-01-22,6089
2019-01-23,6236
2019-01-24,6245
2019-01-25,6364
2019-01-26,6419
2019-01-27,6403
2019-01-28,6431
2019-01-29,6285
2019-01-30,6168
2019-01-31,6336
2019-02-01,6494
2019-02-02,6609
2019-02-03,6706
2019-02-04,6796
2019-02-05,6843
2019-02-06,6989
2019-02-07,7021
2019-02-08,7040
2019-02-09,6761
2019-02-10,6726
2019-02-11,6728
2019-02-12,6789
2019-02-13,6936
2019-02-14,7059
2019-02-15,7016
2019-02-16,6930
2019-02-17,6583
2019-02-18,6397
2019-02-19,6528
2019-02-20,6544
2019-02-21,6680
2019-02-22,6747
2019-02-23,6702
2019-02-24,6688
2019-02-25,6579
2019-02-26,6566
2019-02-27,6519
2019-02-28,6414
2019-03-01,6495
2019-03-02,6536
2019-03-03,6519
2019-03-04,6545
2019-03-05,6704
2019-03-06,6799
2019-03-07,6941
2019-03-08,7083
2019-03-09,6953
2019-03-10,6769
2019-03-11,6873
2019-03-12,6995
2019-03-13,7132
2019-03-14,7220
2019-03-15,7054
2019-03-16,7050
2019-03-17,6944
2019-03-18,6816
2019-03-19,6626
2019-03-20,6538
2019-03-21,6338
2019-03-22,6103
2019-03-23,5864
2019-03-24,5615
2019-03-25,5334
2019-03-26,5220
2019-03-27,5033
2019-03-28,4919
2019-03-29,4902
2019-03-30,4902
2019-03-31,4839
2019-04-01,4859
2019-04-02,4898
2019-04-03,4795
