date_obj,Senntisten%20teleport%20(tablet) price
2015-11-02,2685
2015-11-03,2685
2015-11-04,2685
2015-11-05,2685
2015-11-06,2685
2015-11-07,2685
2015-11-08,2685
2015-11-09,2685
2015-11-10,2685
2015-11-11,2685
2015-11-12,2685
2015-11-13,2685
2015-11-14,2685
2015-11-15,2685
2015-11-16,2685
2015-11-17,2685
2015-11-18,2685
2015-11-19,2685
2015-11-20,2685
2015-11-21,2685
2015-11-22,2685
2015-11-23,2685
2015-11-24,2607
2015-11-25,2607
2015-11-26,2607
2015-11-27,2607
2015-11-28,2607
2015-11-29,2607
2015-11-30,2607
2015-12-01,2607
2015-12-02,2607
2015-12-03,2607
2015-12-04,2607
2015-12-05,2607
2015-12-06,2607
2015-12-07,2607
2015-12-08,2607
2015-12-09,2607
2015-12-10,2607
2015-12-11,2607
2015-12-12,2607
2015-12-13,2607
2015-12-14,2511
2015-12-15,2511
2015-12-16,2511
2015-12-17,2511
2015-12-18,2511
2015-12-19,2511
2015-12-20,2511
2015-12-21,2511
2015-12-22,2511
2015-12-23,2511
2015-12-24,2511
2015-12-25,2511
2015-12-26,2511
2015-12-27,2511
2015-12-28,2511
2015-12-29,2511
2015-12-30,2496
2015-12-31,2496
2016-01-01,2496
2016-01-02,2496
2016-01-03,2496
2016-01-04,2496
2016-01-05,2496
2016-01-06,2496
2016-01-07,2496
2016-01-08,2496
2016-01-09,2496
2016-01-10,2496
2016-01-11,2496
2016-01-12,2496
2016-01-13,2496
2016-01-14,2579
2016-01-15,2579
2016-01-16,2579
2016-01-17,2579
2016-01-18,2579
2016-01-19,2579
2016-01-20,2579
2016-01-21,2579
2016-01-22,2579
2016-01-23,2579
2016-01-24,2579
2016-01-25,2579
2016-01-26,2579
2016-01-27,2613
2016-01-28,2613
2016-01-29,2613
2016-01-30,2613
2016-01-31,2613
2016-02-01,2613
2016-02-02,2613
2016-02-03,2613
2016-02-04,2613
2016-02-05,2613
2016-02-06,2613
2016-02-07,2613
2016-02-08,2613
2016-02-09,2613
2016-02-10,2613
2016-02-11,2585
2016-02-12,2585
2016-02-13,2585
2016-02-14,2585
2016-02-15,2585
2016-02-16,2585
2016-02-17,2585
2016-02-18,2585
2016-02-19,2585
2016-02-20,2585
2016-02-21,2585
2016-02-22,2585
2016-02-23,2585
2016-02-24,2585
2016-02-25,2591
2016-02-26,2591
2016-02-27,2591
2016-02-28,2591
2016-02-29,2591
2016-03-01,2591
2016-03-02,2591
2016-03-03,2591
2016-03-04,2591
2016-03-05,2591
2016-03-06,2591
2016-03-07,2591
2016-03-08,2531
2016-03-09,2531
2016-03-10,2531
2016-03-11,2531
2016-03-12,2531
2016-03-13,2531
2016-03-14,2531
2016-03-15,2531
2016-03-16,2531
2016-03-17,2531
2016-03-18,2531
2016-03-19,2531
2016-03-20,2530
2016-03-21,2530
2016-03-22,2530
2016-03-23,2530
2016-03-24,2530
2016-03-25,2530
2016-03-26,2530
2016-03-27,2530
2016-03-28,2530
2016-03-29,2530
2016-03-30,2530
2016-03-31,2530
2016-04-01,2530
2016-04-02,2530
2016-04-03,2509
2016-04-04,2509
2016-04-05,2509
2016-04-06,2509
2016-04-07,2509
2016-04-08,2509
2016-04-09,2509
2016-04-10,2509
2016-04-11,2509
2016-04-12,2509
2016-04-13,2509
2016-04-14,2568
2016-04-15,2568
2016-04-16,2568
2016-04-17,2568
2016-04-18,2568
2016-04-19,2568
2016-04-20,2568
2016-04-21,2568
2016-04-22,2568
2016-04-23,2439
2016-04-24,2439
2016-04-25,2439
2016-04-26,2439
2016-04-27,2439
2016-04-28,2439
2016-04-29,2439
2016-04-30,2439
2016-05-01,2439
2016-05-02,2439
2016-05-03,2317
2016-05-04,2317
2016-05-05,2317
2016-05-06,2317
2016-05-07,2317
2016-05-08,2317
2016-05-09,2317
2016-05-10,2317
2016-05-11,2317
2016-05-12,2268
2016-05-13,2268
2016-05-14,2268
2016-05-15,2268
2016-05-16,2268
2016-05-17,2268
2016-05-18,2268
2016-05-19,2268
2016-05-22,2268
2016-05-23,2268
2016-05-24,2268
2016-05-25,2268
2016-05-26,2268
2016-05-27,2268
2016-05-28,2268
2016-05-29,2268
2016-05-30,2223
2016-05-31,2223
2016-06-01,2223
2016-06-02,2223
2016-06-03,2223
2016-06-04,2223
2016-06-05,2223
2016-06-06,2223
2016-06-07,2223
2016-06-08,2223
2016-06-09,2166
2016-06-10,2166
2016-06-11,2166
2016-06-12,2166
2016-06-13,2166
2016-06-14,2166
2016-06-15,2166
2016-06-16,2166
2016-06-17,2166
2016-06-18,2166
2016-06-19,2121
2016-06-20,2121
2016-06-21,2121
2016-06-22,2121
2016-06-23,2121
2016-06-24,2121
2016-06-25,2121
2016-06-26,2121
2016-06-27,2121
2016-06-28,2121
2016-06-29,2121
2016-06-30,2146
2016-07-01,2146
2016-07-02,2146
2016-07-03,2146
2016-07-04,2146
2016-07-05,2146
2016-07-06,2146
2016-07-07,2146
2016-07-08,2146
2016-07-09,2215
2016-07-10,2215
2016-07-11,2215
2016-07-12,2215
2016-07-13,2215
2016-07-14,2215
2016-07-15,2215
2016-07-16,2215
2016-07-17,2215
2016-07-18,2195
2016-07-23,2195
2016-07-24,2195
2016-07-25,2195
2016-07-26,2195
2016-07-27,2195
2016-07-28,2195
2016-07-29,2214
2016-07-30,2214
2016-07-31,2214
2016-08-01,2214
2016-08-02,2214
2016-08-03,2214
2016-08-04,2214
2016-08-05,2214
2016-08-06,2214
2016-08-07,2214
2016-08-08,2214
2016-08-09,2214
2016-08-10,2142
2016-08-11,2142
2016-08-12,2142
2016-08-13,2142
2016-08-14,2142
2016-08-15,2142
2016-08-16,2142
2016-08-17,2142
2016-08-18,2142
2016-08-19,2142
2016-08-20,2142
2016-08-21,2142
2016-08-22,2142
2016-08-23,2142
2016-08-24,2142
2016-08-25,2149
2016-08-26,2149
2016-08-28,2149
2016-08-31,2149
2016-09-01,2149
2016-09-02,2149
2016-09-03,2149
2016-09-04,2149
2016-09-05,2149
2016-09-06,2149
2016-09-07,2149
2016-09-08,2149
2016-09-09,2189
2016-09-10,2189
2016-09-11,2189
2016-09-12,2189
2016-09-13,2189
2016-09-14,2189
2016-09-15,2189
2016-09-16,2189
2016-09-17,2189
2016-09-18,2189
2016-09-19,2189
2016-09-20,2189
2016-09-21,2189
2016-09-22,2189
2016-09-23,2151
2016-09-24,2151
2016-09-25,2151
2016-09-26,2151
2016-09-27,2151
2016-09-28,2151
2016-09-29,2151
2016-09-30,2151
2016-10-01,2151
2016-10-02,2151
2016-10-03,2151
2016-10-04,2151
2016-10-05,2151
2016-10-06,2151
2016-10-07,2151
2016-10-08,2043
2016-10-09,2043
2016-10-11,2043
2016-10-12,2043
2016-10-13,2043
2016-10-14,2043
2016-10-15,2043
2016-10-16,2043
2016-10-17,2043
2016-10-18,2043
2016-10-19,2043
2016-10-20,2043
2016-10-21,1943
2016-10-22,1943
2016-10-23,1943
2016-10-24,1943
2016-10-25,1943
2016-10-26,1943
2016-10-27,1943
2016-10-28,1943
2016-10-29,1943
2016-10-30,1943
2016-10-31,1943
2016-11-01,1943
2016-11-02,1943
2016-11-03,1943
2016-11-04,1863
2016-11-05,1863
2016-11-06,1863
2016-11-07,1863
2016-11-08,1863
2016-11-09,1863
2016-11-10,1863
2016-11-11,1863
2016-11-12,1863
2016-11-13,1863
2016-11-14,1863
2016-12-08,1938
2016-12-09,1938
2016-12-10,1938
2016-12-11,1938
2016-12-12,1938
2016-12-13,1938
2016-12-14,1938
2016-12-15,1888
2016-12-16,1888
2016-12-17,1888
2016-12-18,1888
2016-12-19,1888
2016-12-20,1888
2016-12-21,1888
2016-12-22,1888
2016-12-23,1888
2016-12-24,1888
2016-12-25,1888
2016-12-26,1888
2016-12-27,1888
2016-12-28,1918
2016-12-29,1918
2016-12-30,1918
2016-12-31,1918
2017-01-01,1918
2017-01-02,1918
2017-01-03,1918
2017-01-04,1918
2017-01-05,1918
2017-01-06,1918
2017-01-07,1918
2017-01-08,1931
2017-01-09,1931
2017-01-10,1931
2017-01-11,1931
2017-01-12,1931
2017-01-13,1931
2017-01-14,1931
2017-01-15,1931
2017-01-16,1931
2017-01-17,1931
2017-01-18,1913
2017-01-19,1913
2017-01-20,1913
2017-01-21,1913
2017-01-22,1913
2017-01-27,1913
2017-01-28,1909
2017-01-29,1909
2017-01-30,1909
2017-01-31,1909
2017-02-01,1909
2017-02-02,1909
2017-02-03,1909
2017-02-04,1909
2017-02-05,1909
2017-02-06,1909
2017-02-07,1909
2017-02-08,1966
2017-02-09,1966
2017-02-10,1966
2017-02-11,1966
2017-02-12,1966
2017-02-13,1966
2017-02-14,1966
2017-02-15,1966
2017-02-16,1966
2017-02-18,1966
2017-02-19,2013
2017-02-20,2013
2017-02-21,2013
2017-02-22,2013
2017-02-23,2013
2017-02-24,2013
2017-02-25,2013
2017-02-26,2013
2017-02-27,2013
2017-02-28,2013
2017-03-01,2013
2017-03-02,2013
2017-03-03,2025
2017-03-04,2025
2017-03-05,2025
2017-03-06,2025
2017-03-07,2025
2017-03-08,2025
2017-03-09,2025
2017-03-10,2025
2017-03-11,2025
2017-03-12,2025
2017-03-13,2025
2017-03-14,2047
2017-03-15,2047
2017-03-16,2047
2017-03-17,2047
2017-03-18,2047
2017-03-19,2047
2017-03-20,2047
2017-03-21,2047
2017-03-22,2047
2017-03-23,2047
2017-03-24,2047
2017-03-25,2047
2017-03-26,1999
2017-03-27,1999
2017-03-28,1999
2017-03-29,1999
2017-03-30,1999
2017-03-31,1999
2017-04-01,1999
2017-04-02,1999
2017-04-03,1999
2017-04-04,1999
2017-04-12,1992
2017-04-13,1992
2017-04-14,1992
2017-04-15,1992
2017-04-16,1992
2017-04-17,1992
2017-04-18,2046
2017-04-19,2046
2017-04-20,2046
2017-04-21,2046
2017-04-22,2046
2017-04-23,2046
2017-04-24,2046
2017-04-25,2046
2017-04-26,2046
2017-04-27,2046
2017-04-28,2046
2017-04-29,2092
2017-04-30,2092
2017-05-01,2092
2017-05-02,2092
2017-05-03,2092
2017-05-04,2092
2017-05-05,2092
2017-05-06,2092
2017-05-07,2092
2017-05-08,2092
2017-05-09,2092
2017-05-10,2092
2017-05-11,2151
2017-05-12,2151
2017-05-13,2151
2017-05-14,2151
2017-05-15,2151
2017-05-16,2151
2017-05-17,2151
2017-05-18,2151
2017-05-19,2151
2017-05-20,2151
2017-05-21,2151
2017-05-22,2151
2017-05-23,2163
2017-05-24,2163
2017-05-25,2163
2017-05-26,2163
2017-05-27,2163
2017-05-28,2163
2017-05-29,2163
2017-05-30,2163
2017-05-31,2163
2017-06-01,2163
2017-06-02,2163
2017-06-03,2163
2017-06-06,2143
2017-06-07,2143
2017-06-08,2143
2017-06-09,2143
2017-06-10,2143
2017-06-11,2143
2017-06-12,2143
2017-06-13,2143
2017-06-14,2166
2017-06-15,2166
2017-06-16,2166
2017-06-17,2166
2017-06-18,2166
2017-06-19,2166
2017-06-20,2166
2017-06-21,2166
2017-06-22,2166
2017-06-23,2166
2017-06-24,2166
2017-06-25,2166
2017-06-26,2166
2017-06-27,2119
2017-06-28,2119
2017-06-29,2119
2017-06-30,2119
2017-07-01,2119
2017-07-02,2119
2017-07-03,2119
2017-07-04,2119
2017-07-05,2119
2017-07-06,2119
2017-07-07,2119
2017-07-08,2119
2017-07-13,2123
2017-07-14,2123
2017-07-15,2123
2017-07-16,2123
2017-07-17,2123
2017-07-18,2123
2017-07-19,2123
2017-07-20,2123
2017-07-21,2123
2017-07-22,2123
2017-07-23,2116
2017-07-24,2116
2017-07-25,2116
2017-07-26,2116
2017-07-27,2116
2017-07-28,2116
2017-07-29,2116
2017-07-30,2116
2017-07-31,2116
2017-08-01,2116
2017-08-02,2116
2017-08-03,2116
2017-08-04,2183
2017-08-05,2183
2017-08-06,2183
2017-08-09,2183
2017-08-10,2183
2017-08-11,2183
2017-08-12,2183
2017-08-13,2183
2017-08-14,2183
2017-08-15,2183
2017-08-17,2177
2017-08-18,2177
2017-08-19,2177
2017-08-20,2177
2017-08-21,2177
2017-08-22,2177
2017-08-23,2177
2017-08-24,2177
2017-08-25,2177
2017-08-26,2177
2017-08-27,2177
2017-08-28,2177
2017-08-29,2177
2017-08-30,2177
2017-08-31,2190
2017-09-01,2190
2017-09-02,2190
2017-09-03,2190
2017-09-04,2190
2017-09-05,2190
2017-09-06,2190
2017-09-07,2190
2017-09-08,2190
2017-09-09,2190
2017-09-10,2154
2017-09-11,2154
2017-09-12,2154
2017-09-13,2154
2017-09-14,2154
2017-09-15,2154
2017-09-16,2154
2017-09-17,2154
2017-09-19,2154
2017-09-20,2154
2017-09-21,2154
2017-09-22,2154
2017-09-23,2154
2017-09-24,2115
2017-09-25,2115
2017-09-26,2115
2017-09-27,2115
2017-09-28,2115
2017-09-29,2115
2017-09-30,2115
2017-10-01,2115
2017-10-02,2115
2017-10-03,2115
2017-10-04,2115
2017-10-05,2115
2017-10-06,2115
2017-10-07,2088
2017-10-08,2088
2017-10-09,2088
2017-10-10,2088
2017-10-11,2088
2017-10-12,2088
2017-10-13,2088
2017-10-14,2088
2017-10-15,2088
2017-10-16,2088
2017-10-17,2088
2017-10-18,2088
2017-10-19,2088
2017-10-20,2016
2017-10-21,2016
2017-10-22,2016
2017-10-23,2016
2017-10-24,2016
2017-10-25,2016
2017-10-26,2016
2017-10-27,2016
2017-10-28,2016
2017-10-29,2016
2017-10-30,2016
2017-10-31,1917
2017-11-01,1917
2017-11-02,1917
2017-11-03,1917
2017-11-04,1917
2017-11-05,1917
2017-11-06,1917
2017-11-07,1917
2017-11-08,1917
2017-11-09,1917
2017-11-10,1917
2017-11-11,1917
2017-11-12,1917
2017-11-13,1821
2017-11-14,1821
2017-11-15,1821
2017-11-16,1821
2017-11-17,1821
2017-11-18,1821
2017-11-19,1821
2017-11-20,1821
2017-11-21,1821
2017-11-22,1821
2017-11-23,1821
2017-11-24,1821
2017-11-25,1755
2017-11-26,1755
2017-11-27,1755
2017-11-28,1755
2017-11-29,1755
2017-11-30,1755
2017-12-01,1755
2017-12-02,1755
2017-12-03,1755
2017-12-04,1755
2017-12-05,1755
2017-12-06,1755
2017-12-07,1792
2017-12-08,1792
2017-12-09,1792
2017-12-10,1792
2017-12-11,1792
2017-12-12,1792
2017-12-13,1792
2017-12-14,1792
2017-12-15,1792
2017-12-16,1792
2017-12-17,1792
2017-12-18,1792
2017-12-19,1792
2017-12-20,1806
2017-12-21,1806
2017-12-22,1806
2017-12-23,1806
2017-12-24,1806
2017-12-25,1806
2017-12-26,1806
2017-12-27,1806
2017-12-28,1806
2017-12-29,1806
2017-12-30,1806
2017-12-31,1806
2018-01-01,1814
2018-01-02,1814
2018-01-03,1814
2018-01-04,1814
2018-01-05,1814
2018-01-06,1814
2018-01-07,1814
2018-01-08,1814
2018-01-09,1814
2018-01-10,1814
2018-01-11,1814
2018-01-12,1784
2018-01-13,1784
2018-01-14,1784
2018-01-15,1784
2018-01-16,1784
2018-01-17,1784
2018-01-18,1784
2018-01-19,1784
2018-01-20,1784
2018-01-21,1767
2018-01-22,1767
2018-01-23,1767
2018-01-24,1767
2018-01-25,1767
2018-01-26,1767
2018-01-27,1848
2018-01-28,1848
2018-01-29,1848
2018-01-30,1848
2018-02-01,1848
2018-02-02,1848
2018-02-03,1861
2018-02-04,1861
2018-02-05,1861
2018-02-06,1861
2018-02-07,1861
2018-02-08,1900
2018-02-09,1900
2018-02-10,1900
2018-02-11,1900
2018-02-12,1900
2018-02-13,1900
2018-02-14,1955
2018-02-15,1955
2018-02-16,1955
2018-02-17,1955
2018-02-18,1955
2018-02-19,1955
2018-02-20,1896
2018-02-21,1896
2018-02-22,1896
2018-02-23,1896
2018-02-24,1896
2018-02-25,1896
2018-02-26,1896
2018-02-27,1951
2018-02-28,1951
2018-03-01,1951
2018-03-02,1951
2018-03-03,1951
2018-03-04,1951
2018-03-05,1969
2018-03-06,1969
2018-03-07,1969
2018-03-08,1969
2018-03-09,1969
2018-03-10,1969
2018-03-11,1966
2018-03-12,1966
2018-03-13,1966
2018-03-14,1966
2018-03-15,1966
2018-03-16,1966
2018-03-17,1966
2018-03-18,1965
2018-03-19,1965
2018-03-20,1965
2018-03-21,1965
2018-03-23,1965
2018-03-24,1965
2018-03-26,2005
2018-03-27,2005
2018-03-28,2005
2018-03-29,2005
2018-03-30,2005
2018-03-31,2005
2018-04-01,2005
2018-04-02,2007
2018-04-03,2007
2018-04-04,2007
2018-04-05,2007
2018-04-06,2007
2018-04-08,2007
2018-04-09,2007
2018-04-10,2030
2018-04-11,2030
2018-04-12,2030
2018-04-13,2030
2018-04-14,2030
2018-04-15,2030
2018-04-16,2030
2018-04-17,1984
2018-04-18,1984
2018-04-19,1984
2018-04-20,1984
2018-04-21,1984
2018-04-22,1984
2018-04-23,1984
2018-04-24,1984
2018-04-25,1997
2018-04-26,1997
2018-04-27,1997
2018-04-28,1997
2018-04-29,1997
2018-04-30,1997
2018-05-01,1997
2018-05-02,1997
2018-05-03,1997
2018-05-04,1997
2018-05-05,2063
2018-05-06,2063
2018-05-07,2063
2018-05-08,2063
2018-05-09,2063
2018-05-10,2063
2018-05-11,2063
2018-05-12,2088
2018-05-13,2088
2018-05-14,2088
2018-05-15,2088
2018-05-16,2088
2018-05-17,2088
2018-05-18,2088
2018-05-19,2161
2018-05-20,2161
2018-05-21,2161
2018-05-22,2161
2018-05-23,2161
2018-05-24,2161
2018-05-25,2222
2018-05-26,2222
2018-05-27,2222
2018-05-28,2222
2018-05-29,2214
2018-05-30,2214
2018-05-31,2214
2018-06-01,2214
2018-06-02,2214
2018-06-03,2220
2018-06-04,2220
2018-06-05,2220
2018-06-06,2220
2018-06-07,2229
2018-06-08,2229
2018-06-09,2229
2018-06-10,2229
2018-06-11,2250
2018-06-12,2250
2018-06-13,2250
2018-06-14,2250
2018-06-15,2229
2018-06-16,2229
2018-06-17,2229
2018-06-18,2229
2018-06-19,2239
2018-06-20,2239
2018-06-21,2239
2018-06-22,2239
2018-06-23,2239
2018-06-24,2284
2018-06-25,2284
2018-06-26,2284
2018-06-27,2284
2018-06-28,2284
2018-06-29,2293
2018-06-30,2293
2018-07-01,2293
2018-07-02,2293
2018-07-03,2278
2018-07-04,2278
2018-07-05,2278
2018-07-06,2278
2018-07-07,2278
2018-07-08,2328
2018-07-09,2328
2018-07-10,2328
2018-07-11,2328
2018-07-12,2328
2018-07-13,2328
2018-07-14,2328
2018-07-15,2379
2018-07-16,2379
2018-07-17,2379
2018-07-18,2379
2018-07-19,2464
2018-07-20,2464
2018-07-21,2464
2018-07-22,2486
2018-07-23,2486
2018-07-24,2486
2018-07-25,2486
2018-07-26,2381
2018-07-27,2381
2018-07-28,2381
2018-07-29,2362
2018-07-30,2362
2018-07-31,2362
2018-08-01,2362
2018-08-02,2381
2018-08-03,2381
2018-08-04,2381
2018-08-05,2381
2018-08-06,2399
2018-08-07,2399
2018-08-08,2399
2018-08-09,2399
2018-08-10,2472
2018-08-11,2472
2018-08-12,2472
2018-08-14,2550
2018-08-16,2550
2018-08-17,2542
2018-08-18,2542
2018-08-19,2542
2018-08-20,2542
2018-08-21,2556
2018-08-22,2556
2018-08-23,2556
2018-08-24,2556
2018-08-25,2636
2018-08-26,2636
2018-08-27,2636
2018-08-28,2636
2018-08-29,2731
2018-08-30,2731
2018-08-31,2731
2018-09-01,2864
2018-09-02,2864
2018-09-03,2864
2018-09-04,2864
2018-09-05,2985
2018-09-06,2985
2018-09-07,2985
2018-09-08,2985
2018-09-09,2985
2018-09-10,2835
2018-09-11,2835
2018-09-12,2835
2018-09-13,2835
2018-09-14,2707
2018-09-15,2707
2018-09-16,2707
2018-09-17,2707
2018-09-18,2738
2018-09-19,2738
2018-09-20,2738
2018-09-21,2738
2018-09-22,2819
2018-09-23,2819
2018-09-24,2819
2018-09-25,2819
2018-09-26,2784
2018-09-27,2784
2018-09-28,2784
2018-09-29,2784
2018-09-30,2781
2018-10-02,2781
2018-10-03,2783
2018-10-04,2783
2018-10-05,2783
2018-10-06,2643
2018-10-07,2643
2018-10-08,2643
2018-10-09,2643
2018-10-10,2510
2018-10-11,2510
2018-10-12,2510
2018-10-13,2438
2018-10-14,2438
2018-10-15,2438
2018-10-16,2438
2018-10-17,2372
2018-10-18,2372
2018-10-19,2372
2018-10-20,2372
2018-10-21,2253
2018-10-22,2253
2018-10-23,2253
2018-10-24,2179
2018-10-25,2179
2018-10-26,2179
2018-10-27,2155
2018-10-28,2155
2018-10-29,2155
2018-10-30,2117
2018-10-31,2117
2018-11-01,2117
2018-11-03,2026
2018-11-04,2026
2018-11-05,2031
2018-11-06,2031
2018-11-07,2031
2018-11-08,2130
2018-11-09,2130
2018-11-10,2130
2018-11-11,2195
2018-11-12,2195
2018-11-13,2273
2018-11-14,2273
2018-11-15,2273
2018-11-16,2357
2018-11-17,2357
2018-11-18,2357
2018-11-19,2406
2018-11-20,2406
2018-11-21,2406
2018-11-22,2471
2018-11-23,2471
2018-11-24,2471
2018-11-25,2520
2018-11-26,2520
2018-11-27,2520
2018-11-28,2562
2018-11-29,2562
2018-12-01,2473
2018-12-02,2473
2018-12-03,2473
2018-12-04,2349
2018-12-05,2349
2018-12-07,2231
2018-12-09,2149
2018-12-10,2149
2018-12-11,2093
2018-12-12,2093
2018-12-13,2093
2018-12-14,2048
2018-12-15,2048
2018-12-16,1988
2018-12-17,1988
2018-12-18,1988
2018-12-19,1983
2018-12-20,1983
2018-12-21,1983
2018-12-22,1987
2018-12-23,1987
2018-12-24,2015
2018-12-25,2015
2018-12-26,2015
2018-12-27,2025
2018-12-28,2025
2018-12-29,2013
2018-12-30,2013
2018-12-31,2013
2019-01-01,2013
2019-01-02,2016
2019-01-03,2016
2019-01-04,2016
2019-01-05,2106
2019-01-06,2106
2019-01-08,2207
2019-01-10,2314
2019-01-11,2430
2019-01-12,2430
2019-01-13,2464
2019-01-14,2464
2019-01-15,2359
2019-01-16,2359
2019-01-17,2244
2019-01-18,2244
2019-01-19,2147
2019-01-20,2147
2019-01-21,2107
2019-01-22,2107
2019-01-23,2099
2019-01-24,2099
2019-01-25,2183
2019-01-26,2183
2019-01-27,2273
2019-01-28,2273
2019-01-29,2335
2019-01-30,2335
2019-01-31,2218
2019-02-01,2218
2019-02-02,2265
2019-02-03,2265
2019-02-04,2199
2019-02-05,2199
2019-02-06,2142
2019-02-07,2142
2019-02-08,2193
2019-02-09,2193
2019-02-10,2303
2019-02-11,2303
2019-02-12,2361
2019-02-13,2361
2019-02-14,2405
2019-02-15,2405
2019-02-16,2473
2019-02-17,2473
2019-02-18,2447
2019-02-19,2447
2019-02-20,2447
2019-02-21,2397
2019-02-22,2397
2019-02-23,2338
2019-02-24,2338
2019-02-25,2377
2019-02-26,2377
2019-02-27,2377
2019-02-28,2377
2019-03-01,2377
2019-03-02,2428
2019-03-03,2428
2019-03-04,2378
2019-03-05,2378
2019-03-06,2382
2019-03-07,2382
2019-03-08,2382
2019-03-09,2409
2019-03-10,2409
2019-03-11,2471
2019-03-12,2471
2019-03-13,2516
2019-03-14,2516
2019-03-15,2516
2019-03-16,2516
2019-03-17,2516
2019-03-18,2511
2019-03-19,2511
2019-03-20,2420
2019-03-21,2420
2019-03-22,2420
2019-03-23,2461
2019-03-24,2461
2019-03-25,2461
2019-03-26,2507
2019-03-27,2507
2019-03-28,2507
2019-03-29,2557
2019-03-30,2557
2019-03-31,2557
2019-04-01,2434
2019-04-02,2434
2019-04-03,2321
