date_obj,Incomplete%20light%20ballista price
2017-03-19,560823
2017-03-20,560823
2017-03-21,560823
2017-03-22,560823
2017-03-23,560823
2017-03-24,560823
2017-03-25,560823
2017-03-26,560823
2017-03-27,560823
2017-03-28,560823
2017-03-29,560823
2017-03-30,560823
2017-03-31,560823
2017-04-01,560823
2017-04-02,560823
2017-04-03,560823
2017-04-04,560823
2017-04-12,69369
2017-04-13,69369
2017-04-14,69369
2017-04-15,69369
2017-04-16,69369
2017-04-17,69369
2017-04-18,69369
2017-04-19,69369
2017-04-20,69369
2017-04-21,69369
2017-04-22,69369
2017-04-23,69369
2017-04-24,69369
2017-04-25,69369
2017-04-26,69369
2017-04-27,69369
2017-04-28,69369
2017-04-29,69369
2017-04-30,69369
2017-05-01,69369
2017-05-02,69369
2017-05-03,69369
2017-05-04,69369
2017-05-05,69369
2017-05-06,69369
2017-05-07,69369
2017-05-08,69369
2017-05-09,69369
2017-05-10,69369
2017-05-11,69369
2017-05-12,69369
2017-05-13,69369
2017-05-14,69369
2017-05-15,69369
2017-05-16,69369
2017-05-17,69369
2017-05-18,69369
2017-05-19,69369
2017-05-20,69369
2017-05-21,69369
2017-05-22,69369
2017-05-23,69369
2017-05-24,69369
2017-05-25,69369
2017-05-26,69369
2017-05-27,69369
2017-05-28,69369
2017-05-29,69369
2017-05-30,69369
2017-05-31,69369
2017-06-01,69369
2017-06-02,69369
2017-06-03,69369
2017-06-04,69369
2017-06-06,69369
2017-06-07,69369
2017-06-08,69369
2017-06-09,69369
2017-06-10,69369
2017-06-11,69369
2017-06-12,69369
2017-06-13,69369
2017-06-14,69369
2017-06-15,69369
2017-06-16,69369
2017-06-17,69369
2017-06-18,69369
2017-06-19,69369
2017-06-20,69369
2017-06-21,69369
2017-06-22,69369
2017-06-23,69369
2017-06-24,69369
2017-06-25,69369
2017-06-26,69369
2017-06-27,69369
2017-06-28,69369
2017-06-29,69369
2017-06-30,69369
2017-07-01,69369
2017-07-02,69369
2017-07-03,69369
2017-07-04,69369
2017-07-05,69369
2017-07-06,69369
2017-07-07,69369
2017-07-08,69369
2017-07-13,69369
2017-07-14,69369
2017-07-15,69369
2017-07-16,69369
2017-07-17,69369
2017-07-18,69369
2017-07-19,69369
2017-07-20,69369
2017-07-21,69369
2017-07-22,69369
2017-07-23,69369
2017-07-24,69369
2017-07-25,69369
2017-07-26,69369
2017-07-27,69369
2017-07-28,69369
2017-07-29,69369
2017-07-30,69369
2017-07-31,69369
2017-08-01,69369
2017-08-02,69369
2017-08-03,69369
2017-08-04,69369
2017-08-05,69369
2017-08-06,69369
2017-08-09,69369
2017-08-10,69369
2017-08-11,69369
2017-08-12,69369
2017-08-13,69369
2017-08-14,69369
2017-08-15,69369
2017-08-16,69369
2017-08-17,69369
2017-08-18,69369
2017-08-19,69369
2017-08-20,69369
2017-08-21,69369
2017-08-22,69369
2017-08-23,69369
2017-08-24,69369
2017-08-25,69369
2017-08-26,69369
2017-08-27,69369
2017-08-28,69369
2017-08-29,69369
2017-08-30,69369
2017-08-31,69369
2017-09-01,69369
2017-09-02,69369
2017-09-03,69369
2017-09-04,69369
2017-09-05,69369
2017-09-06,69369
2017-09-07,69369
2017-09-08,69369
2017-09-09,69369
2017-09-10,69369
2017-09-11,69369
2017-09-12,69369
2017-09-13,69369
2017-09-14,69369
2017-09-15,69369
2017-09-16,69369
2017-09-17,69369
2017-09-18,69369
2017-09-19,69369
2017-09-20,69148
2017-09-21,69148
2017-09-22,69148
2017-09-23,69148
2017-09-24,69148
2017-09-25,69148
2017-09-26,69148
2017-09-27,69148
2017-09-28,69148
2017-09-29,69148
2017-09-30,69148
2017-10-01,69148
2017-10-02,69148
2017-10-03,69148
2017-10-04,69148
2017-10-05,69148
2017-10-06,69148
2017-10-07,69148
2017-10-08,69148
2017-10-09,69148
2017-10-10,69148
2017-10-11,69148
2017-10-12,69148
2017-10-13,69148
2017-10-14,69148
2017-10-15,69148
2017-10-16,69148
2017-10-17,69148
2017-10-18,69148
2017-10-19,69148
2017-10-20,69148
2017-10-21,69148
2017-10-22,69148
2017-10-23,69148
2017-10-24,69148
2017-10-25,69148
2017-10-26,69148
2017-10-27,69148
2017-10-28,69148
2017-10-29,69148
2017-10-30,69148
2017-10-31,69148
2017-11-01,69148
2017-11-02,69148
2017-11-03,69148
2017-11-04,69148
2017-11-05,69148
2017-11-06,69148
2017-11-07,69148
2017-11-08,69148
2017-11-09,69148
2017-11-10,69148
2017-11-11,69148
2017-11-12,69148
2017-11-13,69148
2017-11-14,69148
2017-11-15,69148
2017-11-16,69148
2017-11-17,69148
2017-11-18,69148
2017-11-19,69148
2017-11-20,69148
2017-11-21,69148
2017-11-22,69148
2017-11-23,69148
2017-11-24,69148
2017-11-25,69148
2017-11-26,69148
2017-11-27,69148
2017-11-28,69148
2017-11-29,69148
2017-11-30,69148
2017-12-01,69148
2017-12-02,69148
2017-12-03,69148
2017-12-04,69148
2017-12-05,69148
2017-12-06,69148
2017-12-07,69148
2017-12-08,69148
2017-12-09,69148
2017-12-10,69148
2017-12-11,69148
2017-12-12,69148
2017-12-13,69148
2017-12-14,69148
2017-12-15,69148
2017-12-16,69148
2017-12-17,69148
2017-12-18,69148
2017-12-19,69148
2017-12-20,69148
2017-12-21,69148
2017-12-22,69148
2017-12-23,69148
2017-12-24,69148
2017-12-25,69148
2017-12-26,69148
2017-12-27,69148
2017-12-28,69148
2017-12-29,69148
2017-12-30,69148
2017-12-31,69148
2018-01-01,69148
2018-01-02,69148
2018-01-03,69148
2018-01-04,69148
2018-01-05,69148
2018-01-06,69148
2018-01-07,69148
2018-01-08,69148
2018-01-09,69148
2018-01-10,69148
2018-01-11,69148
2018-01-12,69148
2018-01-13,69148
2018-01-14,69148
2018-01-15,69148
2018-01-16,69148
2018-01-17,69148
2018-01-18,69148
2018-01-19,69148
2018-01-20,69148
2018-01-21,69148
2018-01-22,69148
2018-01-23,69148
2018-01-25,69155
2018-01-26,69155
2018-01-27,69155
2018-01-28,69155
2018-01-29,69155
2018-01-30,69155
2018-01-31,69155
2018-02-01,69155
2018-02-02,69155
2018-02-03,69155
2018-02-04,69155
2018-02-05,69155
2018-02-06,69155
2018-02-07,69155
2018-02-08,69155
2018-02-09,69155
2018-02-10,69155
2018-02-11,69155
2018-02-12,69155
2018-02-13,69155
2018-02-14,69155
2018-02-15,69155
2018-02-16,69155
2018-02-17,69155
2018-02-18,69155
2018-02-19,69155
2018-02-20,69155
2018-02-21,69155
2018-02-22,69155
2018-02-23,69155
2018-02-24,69155
2018-02-25,69155
2018-02-26,69155
2018-02-27,69155
2018-02-28,69155
2018-03-01,69155
2018-03-02,69155
2018-03-03,69155
2018-03-04,69155
2018-03-05,69155
2018-03-06,69155
2018-03-07,69155
2018-03-08,69155
2018-03-09,69155
2018-03-10,69155
2018-03-11,69155
2018-03-12,69155
2018-03-13,69155
2018-03-14,69155
2018-03-15,69155
2018-03-16,69155
2018-03-17,69155
2018-03-18,69155
2018-03-19,69155
2018-03-20,69155
2018-03-21,69155
2018-03-23,69155
2018-03-24,69155
2018-03-25,69155
2018-03-26,69155
2018-03-27,69155
2018-03-28,69155
2018-03-29,69155
2018-03-30,69155
2018-03-31,69155
2018-04-01,69155
2018-04-02,69155
2018-04-03,69155
2018-04-04,69155
2018-04-05,69155
2018-04-06,69155
2018-04-07,69155
2018-04-08,69155
2018-04-09,69155
2018-04-10,69155
2018-04-11,69155
2018-04-12,69155
2018-04-13,69155
2018-04-14,69155
2018-04-15,69155
2018-04-16,69155
2018-04-17,69155
2018-04-18,69155
2018-04-19,69155
2018-04-20,67958
2018-04-21,67958
2018-04-22,67958
2018-04-23,67958
2018-04-24,67958
2018-04-25,67958
2018-04-26,67958
2018-04-27,67958
2018-04-28,67958
2018-04-29,67958
2018-04-30,67958
2018-05-01,67958
2018-05-03,67958
2018-05-04,67958
2018-05-05,67958
2018-05-06,67958
2018-05-07,67958
2018-05-08,67958
2018-05-09,67958
2018-05-10,67958
2018-05-11,67958
2018-05-12,67958
2018-05-13,67958
2018-05-14,67958
2018-05-15,67958
2018-05-16,67958
2018-05-17,67958
2018-05-18,67958
2018-05-19,67958
2018-05-20,67958
2018-05-21,67958
2018-05-22,67958
2018-05-23,67958
2018-05-24,67958
2018-05-25,67958
2018-05-26,67958
2018-05-27,67958
2018-05-28,67958
2018-05-29,67958
2018-05-30,67958
2018-05-31,67958
2018-06-01,67958
2018-06-02,67958
2018-06-03,67958
2018-06-04,67958
2018-06-05,67958
2018-06-06,67958
2018-06-07,67958
2018-06-08,67958
2018-06-09,67958
2018-06-10,67958
2018-06-11,67958
2018-06-12,67958
2018-06-13,67958
2018-06-14,67958
2018-06-15,67958
2018-06-16,67958
2018-06-17,67958
2018-06-18,67958
2018-06-19,67958
2018-06-20,67958
2018-06-21,67958
2018-06-22,67958
2018-06-23,67958
2018-06-24,67958
2018-06-25,67958
2018-06-26,67958
2018-06-27,67958
2018-06-28,67958
2018-06-29,67958
2018-06-30,67958
2018-07-01,67958
2018-07-02,67958
2018-07-03,67958
2018-07-04,67958
2018-07-05,67958
2018-07-06,67958
2018-07-07,67958
2018-07-08,67958
2018-07-09,67958
2018-07-10,67958
2018-07-11,67958
2018-07-12,67958
2018-07-13,67958
2018-07-14,67958
2018-07-15,67958
2018-07-16,67958
2018-07-17,67958
2018-07-18,67958
2018-07-19,67958
2018-07-20,67958
2018-07-21,67958
2018-07-22,67958
2018-07-23,67958
2018-07-24,67958
2018-07-25,67958
2018-07-26,67958
2018-07-27,67958
2018-07-28,67958
2018-07-29,67958
2018-07-30,67958
2018-07-31,67958
2018-08-01,67958
2018-08-02,67958
2018-08-03,67958
2018-08-04,67958
2018-08-05,67958
2018-08-06,67958
2018-08-07,67958
2018-08-08,67958
2018-08-09,67958
2018-08-10,67958
2018-08-11,67958
2018-08-12,67958
2018-08-14,67958
2018-08-16,67958
2018-08-17,67958
2018-08-18,67958
2018-08-19,67958
2018-08-20,67958
2018-08-21,67958
2018-08-22,67958
2018-08-23,67958
2018-08-24,67958
2018-08-25,67958
2018-08-26,67958
2018-08-27,67958
2018-08-28,67958
2018-08-29,67958
2018-08-30,67958
2018-08-31,67958
2018-09-01,67958
2018-09-02,67958
2018-09-03,67958
2018-09-04,67958
2018-09-05,67958
2018-09-06,67958
2018-09-07,67958
2018-09-08,67958
2018-09-09,67958
2018-09-10,67958
2018-09-11,67958
2018-09-12,67958
2018-09-13,67958
2018-09-14,67958
2018-09-15,67958
2018-09-16,67958
2018-09-17,67958
2018-09-18,67958
2018-09-19,67274
2018-09-20,67274
2018-09-21,67274
2018-09-22,67274
2018-09-23,67274
2018-09-24,67274
2018-09-25,67274
2018-09-26,67274
2018-09-27,67274
2018-09-28,67274
2018-09-29,67274
2018-09-30,67274
2018-10-01,67274
2018-10-02,67274
2018-10-03,67274
2018-10-04,67274
2018-10-05,67274
2018-10-06,67274
2018-10-07,67274
2018-10-08,67274
2018-10-09,67274
2018-10-10,67274
2018-10-11,67274
2018-10-12,67274
2018-10-13,67274
2018-10-14,67274
2018-10-15,67274
2018-10-16,67274
2018-10-17,67274
2018-10-18,67274
2018-10-19,67274
2018-10-20,67274
2018-10-21,67274
2018-10-22,67274
2018-10-23,67274
2018-10-24,67274
2018-10-25,67274
2018-10-26,67274
2018-10-27,67274
2018-10-28,67274
2018-10-29,67274
2018-10-30,67274
2018-10-31,67274
2018-11-01,67274
2018-11-03,67274
2018-11-04,67274
2018-11-05,67274
2018-11-06,67274
2018-11-07,67274
2018-11-08,67274
2018-11-09,67274
2018-11-10,67274
2018-11-11,67274
2018-11-12,67274
2018-11-13,67274
2018-11-14,67274
2018-11-15,67274
2018-11-16,67274
2018-11-17,67274
2018-11-18,67274
2018-11-19,67274
2018-11-20,66705
2018-11-21,66705
2018-11-22,66705
2018-11-23,66705
2018-11-24,66705
2018-11-25,66705
2018-11-26,66705
2018-11-27,66705
2018-11-28,66705
2018-11-29,66705
2018-12-01,66705
2018-12-02,66705
2018-12-03,66705
2018-12-04,66705
2018-12-05,66705
2018-12-07,66705
2018-12-09,66705
2018-12-10,66705
2018-12-11,66705
2018-12-12,66705
2018-12-13,66705
2018-12-14,66705
2018-12-15,66705
2018-12-16,66705
2018-12-17,66705
2018-12-18,66705
2018-12-19,66705
2018-12-20,66705
2018-12-21,66705
2018-12-22,66705
2018-12-23,66705
2018-12-24,66705
2018-12-25,66705
2018-12-26,66705
2018-12-27,66705
2018-12-28,66705
2018-12-29,66705
2018-12-30,66705
2018-12-31,66705
2019-01-01,67234
2019-01-02,67234
2019-01-03,67234
2019-01-04,67234
2019-01-05,67234
2019-01-06,67234
2019-01-08,67234
2019-01-10,67234
2019-01-11,67234
2019-01-12,67234
2019-01-13,67234
2019-01-14,67234
2019-01-15,67234
2019-01-16,67234
2019-01-17,67234
2019-01-18,67234
2019-01-19,67234
2019-01-20,67234
2019-01-21,67234
2019-01-22,67234
2019-01-23,67234
2019-01-25,67234
2019-01-26,67234
2019-01-27,67234
2019-01-29,67234
2019-01-30,67234
2019-01-31,67234
2019-02-01,67234
2019-02-02,67234
2019-02-03,67234
2019-02-04,67234
2019-02-05,67234
2019-02-06,67234
2019-02-07,67234
2019-02-08,66275
2019-02-09,66275
2019-02-10,66275
2019-02-11,66275
2019-02-12,66275
2019-02-13,66275
2019-02-14,66275
2019-02-15,66275
2019-02-16,66275
2019-02-17,66275
2019-02-18,66275
2019-02-19,66275
2019-02-20,66275
2019-02-21,66275
2019-02-22,66275
2019-02-23,66275
2019-02-24,66275
2019-02-25,66275
2019-02-26,66275
2019-02-27,66275
2019-02-28,66275
2019-03-01,66275
2019-03-02,66275
2019-03-03,66275
2019-03-04,66275
2019-03-05,66275
2019-03-06,66275
2019-03-07,66275
2019-03-08,66275
2019-03-09,66275
2019-03-10,66275
2019-03-11,66275
2019-03-12,66275
2019-03-13,66275
2019-03-14,66275
2019-03-15,66275
2019-03-16,66275
2019-03-17,66275
2019-03-18,66275
2019-03-19,66275
2019-03-20,66275
2019-03-21,66275
2019-03-22,66275
2019-03-23,66275
2019-03-24,66275
2019-03-25,66275
2019-03-26,66275
2019-03-27,66275
2019-03-28,66275
2019-03-29,66275
2019-03-30,66275
2019-03-31,66275
2019-04-01,66275
2019-04-02,66275
2019-04-03,66275
2019-04-04,66275
2019-04-05,66275
2019-04-06,66275
2019-04-07,66275
2019-04-08,66275
2019-04-09,66275
2019-04-10,66275
2019-04-11,66275
2019-04-12,66275
2019-04-13,66275
2019-04-14,66275
2019-04-15,66275
2019-04-16,66275
2019-04-17,66275
2019-04-18,66275
2019-04-19,66275
2019-04-20,66275
2019-04-21,66275
2019-04-22,65754
2019-04-23,65754
2019-04-24,65754
2019-04-25,65754
2019-04-26,65754
2019-04-27,65754
2019-04-28,65754
2019-04-29,65754
2019-04-30,65754
2019-05-01,65754
2019-05-02,65754
2019-05-03,65754
2019-05-04,65754
2019-05-05,65754
2019-05-06,65754
2019-05-07,65754
2019-05-08,65754
2019-05-09,65754
2019-05-10,65754
2019-05-11,65754
2019-05-12,65754
2019-05-13,65754
2019-05-14,65754
2019-05-15,65754
2019-05-16,65754
2019-05-17,65754
2019-05-18,65754
2019-05-19,65754
2019-05-20,65754
2019-05-21,65754
2019-05-22,65754
2019-05-23,65754
2019-05-24,65754
2019-05-25,65754
2019-05-26,65754
2019-05-27,65754
2019-05-28,65754
2019-05-29,65754
2019-05-30,65754
2019-05-31,65754
2019-06-01,65754
2019-06-02,65754
2019-06-03,65754
2019-06-04,65754
2019-06-05,65754
2019-06-06,65754
2019-06-07,65754
2019-06-08,65754
2019-06-09,65754
2019-06-10,65754
2019-06-11,65754
2019-06-12,65754
2019-06-13,65754
2019-06-14,65754
2019-06-15,65754
2019-06-16,65754
2019-06-17,65754
2019-06-18,65754
2019-06-19,65754
2019-06-20,65601
2019-06-21,65601
2019-06-22,65601
2019-06-23,65601
2019-06-24,65601
2019-06-25,65601
2019-06-26,65601
2019-06-27,65601
2019-06-28,65601
2019-06-29,65601
2019-06-30,65601
2019-07-01,65601
2019-07-02,65601
2019-07-03,65601
2019-07-04,65601
2019-07-05,65601
2019-07-06,65601
2019-07-07,65601
2019-07-08,65601
2019-07-09,65601
2019-07-10,65601
2019-07-11,65601
2019-07-12,65601
2019-07-13,65601
2019-07-14,65601
2019-07-15,65601
2019-07-16,65601
2019-07-17,65601
2019-07-18,65601
2019-07-19,65601
2019-07-20,65601
2019-07-21,65601
2019-07-22,65601
2019-07-23,65601
2019-07-24,65601
2019-07-25,65601
2019-07-26,65601
2019-07-27,65601
2019-07-28,65601
2019-07-29,65601
2019-07-30,65601
2019-07-31,65601
2019-08-01,65601
2019-08-02,65601
2019-08-03,65601
2019-08-04,65601
2019-08-05,65601
2019-08-06,65601
2019-08-07,65601
2019-08-08,65601
2019-08-09,65601
2019-08-10,65601
2019-08-11,65601
2019-08-12,65601
2019-08-13,65601
2019-08-14,65601
2019-08-15,65601
2019-08-16,65582
2019-08-17,65582
2019-08-18,65582
2019-08-19,65582
2019-08-20,65582
2019-08-21,65582
2019-08-22,65582
2019-08-23,65582
2019-08-24,65582
2019-08-24,65582
2019-08-25,65582
2019-08-25,65582
2019-08-26,65582
2019-08-26,65582
2019-08-27,65582
2019-08-27,65582
2019-08-28,65582
2019-08-29,65582
2019-08-30,65582
2019-08-31,65582
2019-09-01,65582
2019-09-02,65582
2019-09-03,65582
2019-09-04,65582
2019-09-05,65582
2019-09-06,65582
2019-09-07,65582
2019-09-08,65582
2019-09-09,65582
2019-09-10,65582
2019-09-11,65582
2019-09-12,65582
2019-09-13,65582
2019-09-14,65582
2019-09-15,65582
2019-09-16,65582
2019-09-17,65582
2019-09-18,65582
2019-09-19,65582
2019-09-20,65582
2019-09-21,65582
2019-09-22,65582
2019-09-23,65582
2019-09-24,65582
2019-09-25,65582
2019-09-26,65582
2019-09-27,65582
2019-09-28,65582
2019-09-29,65582
2019-09-30,65582
2019-10-01,65582
2019-10-02,65582
2019-10-03,65582
2019-10-04,65582
2019-10-05,65582
2019-10-06,65582
2019-10-07,65582
2019-10-08,65582
2019-10-09,65582
2019-10-10,65582
2019-10-11,65582
2019-10-12,65582
2019-10-13,65582
2019-10-14,65582
2019-10-15,65582
2019-10-16,65582
2019-10-17,65582
2019-10-18,65582
2019-10-19,65582
2019-10-20,65582
2019-10-21,65582
2019-10-22,64545
2019-10-23,64545
2019-10-24,64545
2019-10-25,64545
2019-10-26,64545
2019-10-27,64545
2019-10-28,64545
2019-10-29,64545
2019-10-30,64545
2019-10-31,64545
2019-11-01,64545
2019-11-02,64545
2019-11-03,64545
2019-11-04,64545
2019-11-05,64545
2019-11-06,64545
2019-11-07,64545
2019-11-08,64545
2019-11-09,64545
2019-11-10,64545
2019-11-11,64545
2019-11-12,64545
2019-11-13,64545
2019-11-14,64545
2019-11-15,64545
2019-11-16,64545
2019-11-17,64545
2019-11-18,64545
2019-11-19,64545
2019-11-20,64545
2019-11-21,64545
2019-11-22,64545
2019-11-23,64545
2019-11-24,64545
2019-11-25,64545
2019-11-26,64545
2019-11-27,64545
2019-11-28,64545
2019-11-29,64545
2019-11-30,64545
2019-12-01,64545
2019-12-02,64545
2019-12-03,64545
2019-12-04,64545
2019-12-05,64545
2019-12-06,64545
2019-12-07,64545
2019-12-08,64545
2019-12-09,64545
2019-12-10,64545
2019-12-11,64545
2019-12-12,64545
2019-12-13,64545
2019-12-14,64545
2019-12-15,64545
2019-12-16,64545
2019-12-17,64545
2019-12-18,64545
2019-12-19,64545
2019-12-20,64545
2019-12-21,64545
2019-12-22,64545
2019-12-23,64545
2019-12-24,64545
2019-12-25,64545
2019-12-26,64545
2019-12-27,63952
2019-12-28,63952
2019-12-29,63952
2019-12-30,63952
2019-12-31,63952
2020-01-01,63952
2020-01-02,63952
2020-01-03,63952
2020-01-04,63952
2020-01-05,63952
2020-01-06,63952
2020-01-07,63952
2020-01-08,63952
2020-01-09,63952
2020-01-10,63952
2020-01-11,63952
2020-01-12,63952
2020-01-13,63952
2020-01-14,63952
2020-01-15,63952
2020-01-16,63952
2020-01-17,63952
2020-01-18,63952
2020-01-19,63952
2020-01-20,63952
2020-01-21,63952
2020-01-22,63952
2020-01-23,63952
2020-01-24,63952
2020-01-25,63952
2020-01-26,63952
2020-01-27,63952
2020-01-28,63952
2020-01-29,63952
2020-01-30,63952
2020-01-31,63952
2020-02-01,63952
2020-02-02,63952
2020-02-03,63952
2020-02-04,63952
2020-02-05,63952
2020-02-06,63952
2020-02-07,63952
2020-02-08,63952
2020-02-09,63952
2020-02-10,63952
2020-02-11,63952
2020-02-12,63952
2020-02-13,63952
2020-02-14,63952
2020-02-15,63952
2020-02-16,63952
2020-02-17,63952
2020-02-18,63952
2020-02-19,63952
2020-02-20,63952
2020-02-21,63952
2020-02-22,63952
2020-02-23,63952
2020-02-24,63952
2020-02-25,63952
2020-02-26,63952
2020-02-27,63952
2020-02-28,63375
2020-02-29,63375
2020-03-01,63375
2020-03-02,63375
2020-03-03,63375
2020-03-04,63375
2020-03-05,63375
2020-03-06,63375
2020-03-07,63375
2020-03-08,63375
2020-03-09,63375
2020-03-10,63375
2020-03-11,63375
2020-03-12,63375
2020-03-13,63375
2020-03-14,63375
2020-03-15,63375
2020-03-16,63375
2020-03-17,63375
2020-03-18,63375
2020-03-19,63375
2020-03-20,63375
2020-03-21,63375
2020-03-22,63375
2020-03-23,63375
2020-03-24,63375
2020-03-25,63375
2020-03-26,63375
2020-03-27,63375
2020-03-28,63375
2020-03-29,63375
2020-03-30,63375
2020-03-31,63375
2020-04-01,63375
2020-04-02,63375
2020-04-03,63375
2020-04-04,63375
2020-04-05,63375
2020-04-06,63375
2020-04-07,63375
2020-04-08,63375
2020-04-09,63375
2020-04-10,63375
2020-04-11,63375
2020-04-12,63375
2020-04-13,63375
2020-04-14,63375
2020-04-15,63375
2020-04-16,63375
2020-04-17,63375
2020-04-18,63375
2020-04-19,62808
2020-04-20,62808
2020-04-21,62808
2020-04-22,62808
2020-04-23,62808
2020-04-24,62808
