date_obj,Pink%20hat price
2015-07-22,1235
2015-07-23,1235
2015-07-24,1174
2015-07-25,1174
2015-07-26,1174
2015-07-27,1174
2015-07-28,1174
2015-07-29,1174
2015-07-30,1150
2015-07-31,1150
2015-08-01,1150
2015-08-02,1150
2015-08-03,1150
2015-08-04,1150
2015-08-05,1167
2015-08-06,1167
2015-08-07,1167
2015-08-08,1167
2015-08-09,1167
2015-08-10,1167
2015-08-11,1159
2015-08-12,1159
2015-08-13,1159
2015-08-14,1159
2015-08-15,1159
2015-08-16,1159
2015-08-17,1102
2015-08-18,1102
2015-08-19,1102
2015-08-20,1102
2015-08-21,1102
2015-08-22,1102
2015-08-23,1079
2015-08-24,1079
2015-08-25,1079
2015-08-26,1079
2015-08-27,1079
2015-08-28,1079
2015-08-29,1026
2015-08-30,1026
2015-08-31,1026
2015-09-01,589
2015-09-02,1026
2015-09-07,976
2015-09-08,976
2015-09-10,976
2015-09-14,945
2015-09-16,945
2015-09-22,928
2015-09-23,928
2015-09-24,913
2015-09-25,913
2015-09-27,913
2015-09-28,913
2015-09-29,913
2015-09-30,913
2015-10-05,917
2015-10-06,917
2015-10-07,917
2015-10-08,898
2015-10-09,898
2015-10-10,898
2015-10-11,898
2015-10-12,898
2015-10-13,898
2015-10-14,898
2015-10-15,899
2015-10-16,899
2015-10-17,899
2015-10-18,899
2015-10-19,899
2015-10-20,899
2015-10-22,899
2015-10-23,864
2015-10-24,864
2015-10-25,864
2015-10-26,864
2015-10-27,864
2015-10-29,864
2015-10-30,823
2015-10-31,823
2015-11-01,823
2015-11-02,823
2015-11-03,823
2015-11-04,823
2015-11-05,823
2015-11-06,823
2015-11-07,811
2015-11-08,811
2015-11-09,811
2015-11-10,811
2015-11-11,811
2015-11-12,811
2015-11-13,811
2015-11-14,811
2015-11-15,794
2015-11-16,794
2015-11-17,794
2015-11-18,794
2015-11-19,794
2015-11-20,794
2015-11-21,794
2015-11-22,777
2015-11-23,777
2015-11-24,777
2015-11-25,777
2015-11-26,777
2015-11-27,777
2015-11-28,777
2015-11-29,751
2015-11-30,751
2015-12-01,751
2015-12-02,751
2015-12-03,751
2015-12-04,751
2015-12-05,751
2015-12-06,759
2015-12-07,759
2015-12-08,759
2015-12-09,759
2015-12-10,759
2015-12-11,759
2015-12-12,759
2015-12-13,777
2015-12-14,777
2015-12-15,777
2015-12-16,777
2015-12-17,777
2015-12-18,777
2015-12-19,777
2015-12-20,785
2015-12-21,785
2015-12-22,785
2015-12-23,785
2015-12-24,785
2015-12-25,785
2015-12-26,785
2015-12-27,778
2015-12-28,778
2015-12-29,778
2015-12-30,778
2015-12-31,778
2016-01-01,778
2016-01-02,794
2016-01-03,794
2016-01-04,794
2016-01-05,794
2016-01-06,794
2016-01-07,810
2016-01-08,810
2016-01-09,810
2016-01-10,810
2016-01-11,810
2016-01-12,835
2016-01-13,835
2016-01-14,835
2016-01-15,835
2016-01-16,835
2016-01-17,835
2016-01-18,841
2016-01-19,841
2016-01-20,841
2016-01-21,841
2016-01-22,841
2016-01-23,841
2016-01-24,856
2016-01-25,856
2016-01-26,856
2016-01-27,856
2016-01-28,856
2016-01-29,856
2016-01-30,873
2016-01-31,873
2016-02-01,873
2016-02-02,873
2016-02-03,873
2016-02-04,873
2016-02-05,877
2016-02-06,877
2016-02-07,877
2016-02-08,877
2016-02-09,877
2016-02-10,877
2016-02-11,847
2016-02-12,847
2016-02-13,847
2016-02-14,847
2016-02-15,847
2016-02-16,847
2016-02-17,806
2016-02-18,806
2016-02-19,806
2016-02-20,806
2016-02-21,806
2016-02-22,782
2016-02-23,782
2016-02-24,782
2016-02-25,782
2016-02-26,782
2016-02-27,783
2016-02-28,783
2016-02-29,783
2016-03-01,783
2016-03-02,783
2016-03-03,795
2016-03-04,795
2016-03-05,795
2016-03-06,795
2016-03-07,795
2016-03-08,817
2016-03-09,817
2016-03-10,817
2016-03-11,817
2016-03-12,817
2016-03-13,843
2016-03-14,843
2016-03-15,843
2016-03-16,843
2016-03-17,843
2016-03-18,856
2016-03-19,856
2016-03-20,856
2016-03-21,856
2016-03-22,856
2016-03-23,838
2016-03-24,838
2016-03-25,838
2016-03-26,838
2016-03-27,838
2016-03-28,808
2016-03-29,808
2016-03-30,808
2016-03-31,808
2016-04-01,808
2016-04-02,808
2016-04-03,819
2016-04-04,819
2016-04-05,819
2016-04-06,819
2016-04-07,819
2016-04-08,819
2016-04-09,814
2016-04-10,814
2016-04-11,814
2016-04-12,814
2016-04-14,814
2016-04-15,831
2016-04-16,831
2016-04-17,831
2016-04-18,831
2016-04-19,831
2016-04-20,831
2016-04-21,844
2016-04-22,844
2016-04-23,844
2016-04-24,844
2016-04-25,844
2016-04-26,844
2016-04-27,802
2016-04-28,802
2016-04-29,802
2016-04-30,802
2016-05-01,802
2016-05-02,802
2016-05-03,819
2016-05-04,819
2016-05-05,819
2016-05-06,819
2016-05-07,819
2016-05-08,819
2016-05-09,802
2016-05-10,802
2016-05-11,802
2016-05-12,802
2016-05-13,802
2016-05-14,802
2016-05-15,838
2016-05-16,838
2016-05-17,838
2016-05-18,838
2016-05-19,838
2016-05-22,862
2016-05-23,862
2016-05-24,862
2016-05-25,862
2016-05-26,868
2016-05-27,868
2016-05-28,868
2016-05-29,868
2016-05-30,868
2016-05-31,876
2016-06-01,876
2016-06-02,876
2016-06-03,876
2016-06-04,876
2016-06-05,886
2016-06-06,886
2016-06-07,886
2016-06-08,886
2016-06-09,886
2016-06-10,905
2016-06-11,905
2016-06-12,905
2016-06-13,905
2016-06-14,905
2016-06-15,905
2016-06-16,868
2016-06-17,868
2016-06-18,868
2016-06-19,868
2016-06-20,868
2016-06-21,837
2016-06-22,837
2016-06-23,837
2016-06-24,837
2016-06-25,837
2016-06-26,837
2016-06-27,802
2016-06-28,802
2016-06-29,802
2016-06-30,802
2016-07-01,802
2016-07-02,794
2016-07-03,794
2016-07-04,794
2016-07-05,794
2016-07-06,794
2016-07-07,794
2016-07-08,809
2016-07-09,809
2016-07-10,809
2016-07-11,809
2016-07-12,809
2016-07-13,819
2016-07-14,819
2016-07-15,819
2016-07-16,819
2016-07-17,819
2016-07-18,819
2016-07-23,785
2016-07-24,785
2016-07-25,746
2016-07-26,746
2016-07-27,746
2016-07-28,746
2016-07-29,746
2016-07-30,710
2016-07-31,710
2016-08-01,710
2016-08-02,710
2016-08-03,710
2016-08-04,710
2016-08-05,696
2016-08-06,696
2016-08-07,696
2016-08-08,696
2016-08-09,696
2016-08-10,666
2016-08-11,666
2016-08-12,666
2016-08-13,666
2016-08-14,666
2016-08-15,666
2016-08-16,634
2016-08-17,634
2016-08-18,634
2016-08-19,634
2016-08-20,634
2016-08-21,634
2016-08-22,634
2016-08-23,634
2016-08-24,634
2016-08-25,634
2016-08-26,634
2016-08-28,634
2016-08-31,640
2016-09-01,640
2016-09-02,640
2016-09-03,640
2016-09-04,640
2016-09-05,648
2016-09-06,648
2016-09-07,648
2016-09-08,648
2016-09-09,648
2016-09-10,648
2016-09-11,648
2016-09-12,648
2016-09-13,642
2016-09-14,642
2016-09-15,642
2016-09-16,642
2016-09-17,642
2016-09-18,642
2016-09-19,642
2016-09-20,642
2016-09-21,645
2016-09-22,645
2016-09-23,645
2016-09-24,645
2016-09-25,645
2016-09-26,645
2016-09-27,645
2016-09-28,661
2016-09-29,661
2016-09-30,661
2016-10-01,661
2016-10-02,661
2016-10-03,661
2016-10-04,661
2016-10-05,683
2016-10-06,683
2016-10-07,683
2016-10-08,683
2016-10-09,683
2016-10-10,683
2016-10-11,683
2016-10-12,683
2016-10-13,684
2016-10-14,684
2016-10-15,684
2016-10-16,684
2016-10-17,684
2016-10-18,684
2016-10-19,684
2016-10-20,696
2016-10-21,696
2016-10-22,696
2016-10-23,696
2016-10-24,696
2016-10-25,696
2016-10-26,706
2016-10-27,706
2016-10-28,706
2016-10-29,706
2016-10-30,706
2016-10-31,706
2016-11-01,706
2016-11-02,715
2016-11-03,715
2016-11-04,715
2016-11-05,715
2016-11-06,715
2016-11-07,715
2016-11-08,715
2016-11-09,707
2016-11-10,707
2016-11-11,707
2016-11-12,707
2016-11-13,707
2016-11-14,707
2016-12-07,773
2016-12-08,773
2016-12-09,773
2016-12-10,773
2016-12-11,744
2016-12-12,744
2016-12-13,744
2016-12-14,744
2016-12-15,744
2016-12-16,744
2016-12-17,761
2016-12-18,761
2016-12-19,761
2016-12-20,761
2016-12-21,761
2016-12-22,761
2016-12-23,776
2016-12-24,776
2016-12-25,776
2016-12-26,776
2016-12-27,776
2016-12-28,776
2016-12-29,792
2016-12-30,792
2016-12-31,792
2017-01-01,792
2017-01-02,792
2017-01-03,792
2017-01-04,793
2017-01-05,793
2017-01-06,793
2017-01-07,793
2017-01-08,793
2017-01-09,753
2017-01-10,753
2017-01-11,753
2017-01-12,753
2017-01-13,753
2017-01-14,717
2017-01-15,717
2017-01-16,717
2017-01-17,717
2017-01-18,717
2017-01-19,737
2017-01-20,737
2017-01-21,737
2017-01-22,737
2017-01-27,729
2017-01-28,729
2017-01-29,725
2017-01-30,725
2017-01-31,725
2017-02-01,725
2017-02-02,725
2017-02-03,725
2017-02-04,730
2017-02-05,730
2017-02-06,730
2017-02-07,730
2017-02-08,730
2017-02-09,730
2017-02-10,719
2017-02-11,719
2017-02-12,719
2017-02-13,719
2017-02-14,719
2017-02-15,710
2017-02-16,710
2017-02-18,710
2017-02-19,710
2017-02-20,710
2017-02-21,704
2017-02-22,704
2017-02-23,704
2017-02-24,704
2017-02-25,704
2017-02-26,704
2017-02-27,713
2017-02-28,713
2017-03-01,713
2017-03-02,713
2017-03-03,713
2017-03-04,742
2017-03-05,742
2017-03-06,742
2017-03-07,742
2017-03-08,742
2017-03-09,770
2017-03-10,770
2017-03-11,770
2017-03-12,770
2017-03-13,770
2017-03-14,736
2017-03-15,736
2017-03-16,736
2017-03-17,736
2017-03-18,736
2017-03-19,736
2017-03-20,719
2017-03-21,719
2017-03-22,719
2017-03-23,719
2017-03-24,719
2017-03-25,719
2017-03-26,706
2017-03-27,706
2017-03-28,706
2017-03-29,706
2017-03-30,706
2017-03-31,672
2017-04-01,672
2017-04-02,672
2017-04-03,672
2017-04-04,672
2017-04-12,713
2017-04-13,713
2017-04-14,713
2017-04-15,736
2017-04-16,736
2017-04-17,736
2017-04-18,736
2017-04-19,758
2017-04-20,758
2017-04-21,758
2017-04-22,758
2017-04-23,758
2017-04-24,763
2017-04-25,763
2017-04-26,763
2017-04-27,763
2017-04-28,773
2017-04-29,773
2017-04-30,773
2017-05-01,773
2017-05-02,797
2017-05-03,797
2017-05-04,797
2017-05-05,797
2017-05-06,823
2017-05-07,823
2017-05-08,823
2017-05-09,823
2017-05-10,808
2017-05-11,808
2017-05-12,808
2017-05-13,808
2017-05-14,828
2017-05-15,828
2017-05-16,828
2017-05-17,828
2017-05-18,828
2017-05-19,836
2017-05-20,836
2017-05-21,836
2017-05-22,836
2017-05-23,836
2017-05-24,831
2017-05-25,831
2017-05-26,831
2017-05-27,831
2017-05-28,831
2017-05-29,839
2017-05-30,839
2017-05-31,839
2017-06-01,839
2017-06-02,839
2017-06-03,832
2017-06-06,816
2017-06-07,816
2017-06-08,816
2017-06-09,816
2017-06-10,802
2017-06-11,802
2017-06-12,802
2017-06-13,802
2017-06-14,775
2017-06-15,775
2017-06-16,775
2017-06-17,775
2017-06-18,785
2017-06-19,785
2017-06-20,785
2017-06-21,785
2017-06-22,785
2017-06-23,786
2017-06-24,786
2017-06-25,786
2017-06-26,786
2017-06-27,790
2017-06-28,790
2017-06-29,790
2017-06-30,790
2017-07-01,790
2017-07-02,789
2017-07-03,789
2017-07-04,789
2017-07-05,789
2017-07-06,789
2017-07-07,789
2017-07-08,789
2017-07-13,795
2017-07-14,795
2017-07-15,795
2017-07-16,786
2017-07-17,786
2017-07-18,786
2017-07-19,786
2017-07-20,765
2017-07-21,765
2017-07-22,765
2017-07-23,765
2017-07-24,765
2017-07-25,730
2017-07-26,730
2017-07-27,730
2017-07-28,730
2017-07-29,730
2017-07-30,724
2017-07-31,724
2017-08-01,724
2017-08-02,724
2017-08-03,724
2017-08-04,688
2017-08-05,688
2017-08-06,688
2017-08-09,672
2017-08-10,672
2017-08-11,672
2017-08-12,681
2017-08-13,681
2017-08-14,681
2017-08-15,681
2017-08-17,712
2017-08-18,712
2017-08-19,712
2017-08-20,703
2017-08-22,703
2017-08-23,703
2017-08-24,714
2017-08-25,714
2017-08-26,714
2017-08-27,714
2017-08-28,709
2017-08-29,709
2017-08-30,709
2017-08-31,709
2017-09-01,709
2017-09-02,713
2017-09-03,713
2017-09-04,713
2017-09-05,713
2017-09-06,706
2017-09-07,706
2017-09-08,706
2017-09-09,706
2017-09-10,728
2017-09-11,728
2017-09-12,728
2017-09-13,728
2017-09-14,723
2017-09-15,723
2017-09-16,723
2017-09-17,723
2017-09-19,702
2017-09-20,702
2017-09-21,702
2017-09-22,726
2017-09-23,726
2017-09-24,726
2017-09-25,726
2017-09-26,713
2017-09-27,713
2017-09-28,713
2017-09-29,713
2017-09-30,727
2017-10-01,727
2017-10-02,727
2017-10-03,727
2017-10-04,727
2017-10-05,741
2017-10-06,741
2017-10-07,741
2017-10-08,741
2017-10-09,740
2017-10-10,740
2017-10-11,740
2017-10-12,740
2017-10-13,756
2017-10-14,756
2017-10-15,756
2017-10-16,756
2017-10-17,756
2017-10-18,772
2017-10-19,772
2017-10-20,772
2017-10-21,772
2017-10-22,753
2017-10-23,753
2017-10-24,753
2017-10-25,753
2017-10-26,753
2017-10-27,727
2017-10-28,727
2017-10-29,727
2017-10-30,727
2017-10-31,700
2017-11-01,700
2017-11-02,700
2017-11-03,700
2017-11-04,684
2017-11-05,684
2017-11-06,684
2017-11-07,684
2017-11-08,684
2017-11-09,680
2017-11-10,680
2017-11-11,680
2017-11-12,680
2017-11-13,667
2017-11-14,667
2017-11-15,667
2017-11-16,667
2017-11-17,667
2017-11-18,662
2017-11-19,662
2017-11-20,662
2017-11-21,662
2017-11-22,663
2017-11-23,663
2017-11-24,663
2017-11-25,697
2017-11-26,697
2017-11-27,697
2017-11-28,697
2017-11-29,712
2017-11-30,712
2017-12-01,712
2017-12-02,712
2017-12-03,689
2017-12-04,689
2017-12-05,689
2017-12-06,689
2017-12-07,672
2017-12-08,672
2017-12-09,672
2017-12-10,672
2017-12-11,662
2017-12-12,662
2017-12-14,662
2017-12-15,662
2017-12-16,649
2017-12-17,649
2017-12-18,649
2017-12-19,649
2017-12-20,629
2017-12-21,629
2017-12-22,629
2017-12-23,629
2017-12-24,636
2017-12-25,636
2017-12-26,636
2017-12-27,636
2017-12-28,643
2017-12-29,643
2017-12-30,643
2017-12-31,643
2018-01-01,654
2018-01-02,654
2018-01-03,654
2018-01-04,654
2018-01-05,650
2018-01-06,650
2018-01-07,650
2018-01-08,650
2018-01-09,642
2018-01-10,642
2018-01-11,642
2018-01-12,642
2018-01-13,642
2018-01-14,642
2018-01-15,642
2018-01-16,649
2018-01-17,649
2018-01-18,649
2018-01-19,649
2018-01-20,634
2018-01-21,634
2018-01-22,634
2018-01-23,615
2018-01-24,615
2018-01-25,613
2018-01-26,613
2018-01-27,613
2018-01-28,628
2018-01-29,628
2018-01-31,628
2018-02-01,628
2018-02-02,612
2018-02-03,612
2018-02-04,602
2018-02-05,602
2018-02-06,602
2018-02-07,603
2018-02-08,603
2018-02-09,612
2018-02-10,612
2018-02-11,632
2018-02-12,632
2018-02-13,647
2018-02-14,647
2018-02-15,659
2018-02-16,659
2018-02-17,658
2018-02-18,658
2018-02-19,660
2018-02-20,660
2018-02-21,671
2018-02-22,671
2018-02-23,675
2018-02-24,675
2018-02-25,666
2018-02-26,666
2018-02-27,673
2018-03-01,673
2018-03-02,695
2018-03-03,695
2018-03-04,728
2018-03-05,728
2018-03-06,756
2018-03-07,756
2018-03-08,746
2018-03-09,746
2018-03-10,752
2018-03-11,752
2018-03-12,775
2018-03-13,775
2018-03-14,794
2018-03-15,794
2018-03-16,794
2018-03-17,818
2018-03-18,818
2018-03-19,818
2018-03-20,833
2018-03-21,833
2018-03-23,796
2018-03-24,796
2018-03-26,761
2018-03-27,755
2018-03-28,755
2018-03-29,750
2018-03-30,750
2018-03-31,723
2018-04-01,723
2018-04-02,710
2018-04-03,710
2018-04-04,681
2018-04-05,681
2018-04-06,646
2018-04-08,614
2018-04-09,614
2018-04-10,623
2018-04-11,623
2018-04-12,644
2018-04-13,644
2018-04-14,671
2018-04-15,694
2018-04-16,694
2018-04-17,718
2018-04-18,718
2018-04-19,718
2018-04-20,742
2018-04-21,742
2018-04-22,761
2018-04-23,761
2018-04-24,788
2018-04-25,788
2018-04-26,816
2018-04-27,816
2018-04-28,817
2018-04-29,817
2018-04-30,820
2018-05-01,820
2018-05-02,820
2018-05-03,820
2018-05-04,820
2018-05-05,846
2018-05-06,846
2018-05-07,871
2018-05-08,871
2018-05-09,892
2018-05-10,892
2018-05-11,916
2018-05-12,888
2018-05-13,888
2018-05-14,866
2018-05-15,866
2018-05-16,845
2018-05-17,845
2018-05-18,807
2018-05-19,807
2018-05-20,794
2018-05-21,794
2018-05-22,764
2018-05-23,749
2018-05-24,749
2018-05-25,750
2018-05-26,750
2018-05-27,731
2018-05-28,700
2018-05-29,700
2018-05-30,724
2018-05-31,724
2018-06-01,724
2018-06-02,722
2018-06-03,722
2018-06-04,722
2018-06-05,700
2018-06-06,700
2018-06-07,673
2018-06-08,673
2018-06-09,658
2018-06-10,658
2018-06-11,666
2018-06-12,666
2018-06-13,680
2018-06-14,680
2018-06-15,680
2018-06-16,685
2018-06-17,685
2018-06-18,685
2018-06-19,685
2018-06-20,685
2018-06-21,687
2018-06-22,687
2018-06-23,687
2018-06-24,682
2018-06-25,682
2018-06-26,670
2018-06-27,670
2018-06-28,670
2018-06-29,685
2018-06-30,685
2018-07-01,714
2018-07-02,714
2018-07-03,714
2018-07-04,707
2018-07-05,707
2018-07-06,707
2018-07-07,707
2018-07-08,707
2018-07-09,726
2018-07-10,726
2018-07-11,745
2018-07-12,745
2018-07-13,746
2018-07-14,746
2018-07-15,751
2018-07-16,751
2018-07-17,743
2018-07-18,743
2018-07-19,743
2018-07-20,724
2018-07-21,724
2018-07-22,737
2018-07-23,737
2018-07-24,734
2018-07-25,734
2018-07-26,757
2018-07-27,757
2018-07-28,771
2018-07-29,771
2018-07-30,770
2018-07-31,779
2018-08-01,779
2018-08-02,748
2018-08-03,748
2018-08-04,710
2018-08-05,710
2018-08-06,675
2018-08-07,675
2018-08-08,663
2018-08-09,663
2018-08-10,679
2018-08-11,679
2018-08-12,685
2018-08-14,656
2018-08-16,649
2018-08-17,630
2018-08-18,630
2018-08-19,629
2018-08-20,630
2018-08-21,630
2018-08-22,626
2018-08-23,626
2018-08-24,628
2018-08-25,612
2018-08-26,612
2018-08-27,626
2018-08-28,626
2018-08-29,641
2018-08-30,641
2018-08-31,653
2018-09-01,653
2018-09-02,659
2018-09-03,659
2018-09-04,647
2018-09-05,647
2018-09-06,647
2018-09-07,656
2018-09-08,656
2018-09-09,664
2018-09-10,664
2018-09-11,677
2018-09-12,677
2018-09-13,668
2018-09-14,668
2018-09-15,647
2018-09-16,647
2018-09-17,647
2018-09-18,658
2018-09-19,658
2018-09-20,658
2018-09-21,630
2018-09-22,643
2018-09-23,643
2018-09-24,637
2018-09-25,637
2018-09-26,668
2018-09-27,668
2018-09-28,689
2018-09-29,689
2018-09-30,689
2018-10-02,688
2018-10-03,672
2018-10-04,672
2018-10-05,672
2018-10-06,652
2018-10-07,652
2018-10-08,652
2018-10-09,654
2018-10-10,654
2018-10-11,667
2018-10-12,667
2018-10-13,663
2018-10-14,663
2018-10-15,663
2018-10-16,691
2018-10-17,691
2018-10-18,695
2018-10-19,695
2018-10-20,696
2018-10-21,696
2018-10-22,686
2018-10-23,686
2018-10-24,697
2018-10-25,697
2018-10-26,687
2018-10-27,687
2018-10-28,692
2018-10-29,692
2018-10-30,692
2018-10-31,712
2018-11-01,712
2018-11-03,692
2018-11-04,703
2018-11-05,703
2018-11-06,684
2018-11-07,684
2018-11-08,687
2018-11-09,687
2018-11-10,689
2018-11-11,689
2018-11-12,700
2018-11-13,700
2018-11-15,696
2018-11-16,700
2018-11-17,700
2018-11-18,693
2018-11-19,693
2018-11-20,681
2018-11-21,681
2018-11-22,675
2018-11-23,675
2018-11-24,682
2018-11-25,682
2018-11-26,674
2018-11-27,674
2018-11-28,677
2018-11-29,677
2018-12-01,664
2018-12-02,665
2018-12-03,665
2018-12-04,665
2018-12-05,660
2018-12-07,630
2018-12-09,625
2018-12-10,606
2018-12-11,606
2018-12-12,594
2018-12-13,594
2018-12-14,597
2018-12-15,597
2018-12-16,603
2018-12-17,603
2018-12-18,578
2018-12-19,578
2018-12-20,549
2018-12-21,549
2018-12-22,536
2018-12-23,557
2018-12-24,557
2018-12-25,548
2018-12-26,548
2018-12-27,528
2018-12-28,528
2018-12-29,530
2018-12-30,530
2018-12-31,533
2019-01-01,533
2019-01-02,525
2019-01-03,525
2019-01-04,527
2019-01-05,527
2019-01-06,546
2019-01-08,553
2019-01-10,553
2019-01-11,553
2019-01-12,546
2019-01-13,546
2019-01-14,544
2019-01-15,544
2019-01-16,541
2019-01-17,541
2019-01-18,526
2019-01-19,526
2019-01-20,511
2019-01-21,511
2019-01-22,518
2019-01-23,518
2019-01-24,526
2019-01-25,526
2019-01-26,530
2019-01-27,530
2019-01-28,525
2019-01-29,517
2019-01-30,517
2019-01-31,517
2019-02-01,497
2019-02-02,497
2019-02-03,483
2019-02-04,483
2019-02-05,468
2019-02-06,468
2019-02-07,444
2019-02-08,444
2019-02-09,421
2019-02-10,421
2019-02-11,399
2019-02-12,399
2019-02-13,379
2019-02-14,379
2019-02-15,360
2019-02-16,360
2019-02-17,361
2019-02-18,361
2019-02-19,364
2019-02-20,364
2019-02-21,359
2019-02-22,359
2019-02-23,352
2019-02-24,352
2019-02-25,335
2019-02-26,335
2019-02-27,335
2019-02-28,335
2019-03-01,332
2019-03-02,332
2019-03-03,339
2019-03-04,339
2019-03-05,347
2019-03-06,347
2019-03-07,357
2019-03-08,357
2019-03-09,357
2019-03-10,373
2019-03-11,373
2019-03-12,391
2019-03-13,391
2019-03-14,406
2019-03-15,406
2019-03-16,418
2019-03-17,432
2019-03-18,432
2019-03-19,432
2019-03-20,450
2019-03-21,450
2019-03-22,472
2019-03-23,496
2019-03-24,496
2019-03-25,510
2019-03-26,510
2019-03-27,510
2019-03-28,524
2019-03-29,524
2019-03-30,545
2019-03-31,545
2019-04-01,560
2019-04-02,560
2019-04-03,580
2019-04-04,580
2019-04-05,595
2019-04-06,595
2019-04-07,620
2019-04-08,620
2019-04-09,637
2019-04-10,637
2019-04-11,644
2019-04-12,644
2019-04-13,666
2019-04-14,666
2019-04-15,673
2019-04-16,673
2019-04-17,663
2019-04-18,663
2019-04-19,659
2019-04-20,659
2019-04-21,671
2019-04-22,671
2019-04-23,663
2019-04-24,663
2019-04-25,659
2019-04-26,659
2019-04-27,667
2019-04-28,667
2019-04-29,699
2019-04-30,699
2019-05-01,715
2019-05-02,715
2019-05-03,707
2019-05-04,707
2019-05-05,671
2019-05-06,671
2019-05-07,638
2019-05-08,638
2019-05-09,608
2019-05-10,608
2019-05-11,590
2019-05-12,590
2019-05-13,575
2019-05-14,575
2019-05-15,559
2019-05-16,559
2019-05-17,557
2019-05-18,543
2019-05-19,543
2019-05-20,515
2019-05-21,515
2019-05-22,522
2019-05-23,522
2019-05-24,523
2019-05-25,523
2019-05-26,530
2019-05-27,530
2019-05-28,547
2019-05-29,547
2019-05-30,555
2019-05-31,555
2019-06-01,555
2019-06-02,560
2019-06-03,560
2019-06-04,536
2019-06-05,536
2019-06-06,510
2019-06-07,510
2019-06-08,490
2019-06-09,490
2019-06-10,481
2019-06-11,481
2019-06-12,463
2019-06-13,463
2019-06-14,482
2019-06-15,482
2019-06-16,497
2019-06-17,497
2019-06-18,497
2019-06-19,513
2019-06-20,513
2019-06-21,520
2019-06-22,520
2019-06-23,542
2019-06-24,542
2019-06-25,533
2019-06-26,533
2019-06-27,518
2019-06-28,518
2019-06-29,518
2019-06-30,515
2019-07-01,515
2019-07-02,515
2019-07-03,514
2019-07-04,514
2019-07-05,535
2019-07-06,535
2019-07-07,562
2019-07-08,562
2019-07-09,562
2019-07-10,562
2019-07-11,569
2019-07-12,569
2019-07-13,585
2019-07-14,585
2019-07-15,577
2019-07-16,577
2019-07-17,566
2019-07-18,566
2019-07-19,566
2019-07-20,584
2019-07-21,584
2019-07-22,604
2019-07-23,604
2019-07-24,604
2019-07-25,613
2019-07-26,613
2019-07-27,613
2019-07-28,628
2019-07-29,628
2019-07-30,656
2019-07-31,656
2019-08-01,656
2019-08-02,672
2019-08-03,672
2019-08-04,689
2019-08-05,689
2019-08-06,689
2019-08-07,687
2019-08-08,687
2019-08-09,687
2019-08-10,700
2019-08-11,700
2019-08-12,700
2019-08-13,728
