date_obj,White%20longsword price
2016-01-21,28156
2016-01-22,28156
2016-01-23,28156
2016-01-24,28156
2016-01-25,28156
2016-01-26,28156
2016-01-27,28156
2016-01-28,28156
2016-01-29,28156
2016-01-30,28156
2016-01-31,28156
2016-02-01,28156
2016-02-02,28156
2016-02-03,28156
2016-02-04,28156
2016-02-05,28156
2016-02-06,28156
2016-02-07,28156
2016-02-08,28156
2016-02-09,28156
2016-02-10,28156
2016-02-11,28156
2016-02-12,28156
2016-02-13,28156
2016-02-14,28156
2016-02-15,28156
2016-02-16,28156
2016-02-17,28156
2016-02-18,28156
2016-02-19,28156
2016-02-20,28156
2016-02-21,28156
2016-02-22,28156
2016-02-23,28156
2016-02-24,28156
2016-02-25,28156
2016-02-26,28156
2016-02-27,28156
2016-02-28,28156
2016-02-29,28156
2016-03-01,28156
2016-03-02,28156
2016-03-03,28156
2016-03-04,28156
2016-03-05,28156
2016-03-06,28156
2016-03-07,28156
2016-03-08,28156
2016-03-09,28156
2016-03-10,28156
2016-03-11,28156
2016-03-12,28156
2016-03-13,28156
2016-03-14,28156
2016-03-15,28156
2016-03-16,28156
2016-03-17,28156
2016-03-18,28156
2016-03-19,28156
2016-03-20,28156
2016-03-21,28156
2016-03-22,28156
2016-03-23,28156
2016-03-24,28156
2016-03-25,28156
2016-03-26,28156
2016-03-27,28156
2016-03-28,28156
2016-03-29,28156
2016-03-30,28156
2016-03-31,28156
2016-04-01,28156
2016-04-02,28156
2016-04-03,28156
2016-04-04,26929
2016-04-05,26929
2016-04-06,26929
2016-04-07,26929
2016-04-08,26929
2016-04-09,26929
2016-04-10,26929
2016-04-11,26929
2016-04-12,26929
2016-04-13,26929
2016-04-14,26929
2016-04-15,26929
2016-04-16,26929
2016-04-17,26929
2016-04-18,26929
2016-04-19,26929
2016-04-20,26929
2016-04-21,26929
2016-04-22,26929
2016-04-23,26929
2016-04-24,26929
2016-04-25,26929
2016-04-26,26929
2016-04-27,26929
2016-04-28,26929
2016-04-29,26929
2016-04-30,26929
2016-05-01,26929
2016-05-02,26929
2016-05-03,26929
2016-05-04,26929
2016-05-05,26929
2016-05-06,26929
2016-05-07,26929
2016-05-08,26929
2016-05-09,26929
2016-05-10,26929
2016-05-11,26929
2016-05-12,26929
2016-05-13,26929
2016-05-14,26929
2016-05-15,26929
2016-05-16,26929
2016-05-17,26929
2016-05-18,26929
2016-05-19,26929
2016-05-22,26929
2016-05-23,26929
2016-05-24,26929
2016-05-25,26929
2016-05-26,26929
2016-05-27,26929
2016-05-28,26929
2016-05-29,26929
2016-05-30,26929
2016-05-31,26929
2016-06-01,26929
2016-06-02,26929
2016-06-03,26929
2016-06-04,26929
2016-06-05,26929
2016-06-06,26929
2016-06-07,26929
2016-06-08,26929
2016-06-09,26929
2016-06-10,26929
2016-06-11,26929
2016-06-12,26929
2016-06-13,26929
2016-06-14,26929
2016-06-15,26929
2016-06-16,26929
2016-06-17,26929
2016-06-18,26929
2016-06-19,25588
2016-06-20,25588
2016-06-21,25588
2016-06-22,25588
2016-06-23,25588
2016-06-24,25588
2016-06-25,25588
2016-06-26,25588
2016-06-27,25588
2016-06-28,25588
2016-06-29,25588
2016-06-30,25588
2016-07-01,25588
2016-07-02,25588
2016-07-03,25588
2016-07-04,25588
2016-07-05,25588
2016-07-06,25588
2016-07-07,25588
2016-07-08,25588
2016-07-09,25588
2016-07-10,25588
2016-07-11,25588
2016-07-12,25588
2016-07-13,25588
2016-07-14,25588
2016-07-15,25588
2016-07-16,25588
2016-07-17,25588
2016-07-18,25588
2016-07-24,25588
2016-07-25,25588
2016-07-26,25588
2016-07-27,25588
2016-07-28,25588
2016-07-29,25588
2016-07-30,25588
2016-07-31,25588
2016-08-01,25588
2016-08-02,25588
2016-08-03,25588
2016-08-04,25588
2016-08-05,25588
2016-08-06,24324
2016-08-07,24324
2016-08-08,24324
2016-08-09,24324
2016-08-10,24324
2016-08-11,24324
2016-08-12,24324
2016-08-13,24324
2016-08-14,24324
2016-08-15,24324
2016-08-16,24324
2016-08-17,24324
2016-08-18,24324
2016-08-19,24324
2016-08-20,24324
2016-08-21,24324
2016-08-22,24324
2016-08-23,24324
2016-08-24,24324
2016-08-25,24324
2016-08-26,24324
2016-08-28,24324
2016-08-31,24324
2016-09-01,24324
2016-09-02,24324
2016-09-03,24324
2016-09-04,24324
2016-09-05,24324
2016-09-06,24324
2016-09-07,24324
2016-09-08,24324
2016-09-09,24324
2016-09-10,24324
2016-09-11,24324
2016-09-12,24324
2016-09-13,24324
2016-09-14,24324
2016-09-15,24324
2016-09-16,24324
2016-09-17,24324
2016-09-18,24324
2016-09-19,24324
2016-09-20,24324
2016-09-21,24324
2016-09-22,24324
2016-09-23,24324
2016-09-24,24324
2016-09-25,24324
2016-09-26,24324
2016-09-27,24324
2016-09-28,24324
2016-09-29,24324
2016-09-30,24324
2016-10-01,24324
2016-10-02,24324
2016-10-03,24324
2016-10-04,24324
2016-10-05,24324
2016-10-06,24324
2016-10-07,24324
2016-10-08,24324
2016-10-09,24324
2016-10-10,24324
2016-10-11,24324
2016-10-12,24324
2016-10-13,24324
2016-10-14,24324
2016-10-15,24324
2016-10-16,24324
2016-10-17,24324
2016-10-18,24324
2016-10-19,24324
2016-10-20,24324
2016-10-21,24324
2016-10-22,24324
2016-10-23,24324
2016-10-24,24324
2016-10-25,24324
2016-10-26,24324
2016-10-27,24324
2016-10-28,24324
2016-10-29,24324
2016-10-30,24324
2016-10-31,24324
2016-11-01,24324
2016-11-02,24324
2016-11-03,24324
2016-11-04,24324
2016-11-05,24324
2016-11-06,24324
2016-11-07,24324
2016-11-08,24324
2016-11-09,24324
2016-11-10,24324
2016-11-11,24324
2016-11-12,24324
2016-11-13,24324
2016-11-14,23118
2016-12-08,23118
2016-12-09,23118
2016-12-10,23118
2016-12-11,23118
2016-12-12,23118
2016-12-13,23118
2016-12-14,23118
2016-12-15,23118
2016-12-16,23118
2016-12-17,23118
2016-12-18,23118
2016-12-19,23118
2016-12-20,23118
2016-12-21,23118
2016-12-22,23118
2016-12-23,23118
2016-12-24,23118
2016-12-25,23118
2016-12-26,23118
2016-12-27,23118
2016-12-28,23118
2016-12-29,23118
2016-12-30,23118
2016-12-31,23118
2017-01-01,23118
2017-01-02,23118
2017-01-03,23118
2017-01-04,23118
2017-01-05,23118
2017-01-06,23118
2017-01-07,23118
2017-01-08,23118
2017-01-09,23118
2017-01-10,23118
2017-01-11,23118
2017-01-12,23118
2017-01-13,23118
2017-01-14,23118
2017-01-15,23118
2017-01-16,23118
2017-01-17,23118
2017-01-18,23118
2017-01-19,23118
2017-01-20,23118
2017-01-21,23118
2017-01-22,23118
2017-01-27,23118
2017-01-28,23118
2017-01-29,23118
2017-01-30,23118
2017-01-31,21974
2017-02-01,21974
2017-02-02,21974
2017-02-03,21974
2017-02-04,21974
2017-02-05,21974
2017-02-06,21974
2017-02-07,21974
2017-02-08,21974
2017-02-09,21974
2017-02-10,21974
2017-02-11,21974
2017-02-12,21974
2017-02-13,21974
2017-02-14,21974
2017-02-15,21974
2017-02-16,21974
2017-02-18,21974
2017-02-19,21974
2017-02-20,21974
2017-02-21,21974
2017-02-22,21974
2017-02-23,21974
2017-02-24,21974
2017-02-25,21974
2017-02-26,21974
2017-02-27,21974
2017-02-28,21974
2017-03-01,21974
2017-03-02,21974
2017-03-03,21974
2017-03-04,21974
2017-03-05,21974
2017-03-06,21974
2017-03-07,21974
2017-03-08,21974
2017-03-09,21974
2017-03-10,21974
2017-03-11,21974
2017-03-12,21974
2017-03-13,21974
2017-03-14,21974
2017-03-15,21974
2017-03-16,21974
2017-03-17,21974
2017-03-18,21974
2017-03-19,21974
2017-03-20,21974
2017-03-21,21974
2017-03-22,21974
2017-03-23,21974
2017-03-24,21974
2017-03-25,21974
2017-03-26,21974
2017-03-27,21974
2017-03-28,21974
2017-03-29,21974
2017-03-30,21974
2017-03-31,21974
2017-04-01,21974
2017-04-02,21974
2017-04-03,21974
2017-04-04,21974
2017-04-12,21974
2017-04-13,20896
2017-04-14,20896
2017-04-15,20896
2017-04-16,20896
2017-04-17,20896
2017-04-18,20896
2017-04-19,20896
2017-04-20,20896
2017-04-21,20896
2017-04-22,20896
2017-04-23,20896
2017-04-24,20896
2017-04-25,20896
2017-04-26,20896
2017-04-27,20896
2017-04-28,20896
2017-04-29,20896
2017-04-30,20896
2017-05-01,20896
2017-05-02,20896
2017-05-03,20896
2017-05-04,20896
2017-05-05,20896
2017-05-06,20896
2017-05-07,20896
2017-05-08,20896
2017-05-09,20896
2017-05-10,20896
2017-05-11,20896
2017-05-12,20896
2017-05-13,20896
2017-05-14,20896
2017-05-15,20896
2017-05-16,20896
2017-05-17,20896
2017-05-18,20896
2017-05-19,20896
2017-05-20,20896
2017-05-21,20896
2017-05-22,20896
2017-05-23,20896
2017-05-24,20896
2017-05-25,20896
2017-05-26,20896
2017-05-27,20896
2017-05-28,20896
2017-05-29,20896
2017-05-30,20896
2017-05-31,20896
2017-06-01,20896
2017-06-02,20896
2017-06-03,20896
2017-06-06,20896
2017-06-07,20896
2017-06-08,20896
2017-06-09,20896
2017-06-10,20896
2017-06-11,20896
2017-06-12,20896
2017-06-13,20896
2017-06-14,20896
2017-06-15,20896
2017-06-16,20896
2017-06-17,20896
2017-06-18,20896
2017-06-19,20896
2017-06-20,20896
2017-06-21,20896
2017-06-22,20896
2017-06-23,20896
2017-06-24,19937
2017-06-25,19937
2017-06-26,19937
2017-06-27,19937
2017-06-28,19937
2017-06-29,19937
2017-06-30,19937
2017-07-01,19937
2017-07-02,19937
2017-07-03,19937
2017-07-04,19937
2017-07-05,19937
2017-07-06,19937
2017-07-07,19937
2017-07-08,19937
2017-07-13,19937
2017-07-14,19937
2017-07-15,19937
2017-07-16,19937
2017-07-17,19937
2017-07-18,19937
2017-07-19,19937
2017-07-20,19937
2017-07-21,19937
2017-07-22,19937
2017-07-23,19937
2017-07-24,19937
2017-07-25,19937
2017-07-26,19937
2017-07-27,19937
2017-07-28,19937
2017-07-29,19937
2017-07-30,19937
2017-07-31,19937
2017-08-01,19937
2017-08-02,19937
2017-08-03,19937
2017-08-04,19937
2017-08-05,19937
2017-08-06,19937
2017-08-09,19937
2017-08-10,19937
2017-08-11,19937
2017-08-12,19937
2017-08-13,19937
2017-08-14,19937
2017-08-15,19937
2017-08-16,19937
2017-08-17,19937
2017-08-18,19937
2017-08-19,19937
2017-08-20,19937
2017-08-21,19937
2017-08-22,19937
2017-08-23,19937
2017-08-24,19937
2017-08-25,19937
2017-08-26,19937
2017-08-27,19937
2017-08-28,19937
2017-08-29,19937
2017-08-30,18985
2017-08-31,18985
2017-09-01,18985
2017-09-02,18985
2017-09-03,18985
2017-09-04,18985
2017-09-05,18985
2017-09-06,18985
2017-09-07,18985
2017-09-08,18985
2017-09-09,18985
2017-09-10,18985
2017-09-11,18985
2017-09-12,18985
2017-09-13,18985
2017-09-14,18985
2017-09-15,18985
2017-09-16,18985
2017-09-17,18985
2017-09-18,18985
2017-09-19,18985
2017-09-20,18985
2017-09-21,18985
2017-09-22,18985
2017-09-23,18985
2017-09-24,18985
2017-09-25,18985
2017-09-26,18985
2017-09-27,18985
2017-09-28,18985
2017-09-29,18985
2017-09-30,18985
2017-10-01,18985
2017-10-02,18985
2017-10-03,18985
2017-10-04,18985
2017-10-05,18985
2017-10-06,18985
2017-10-07,18985
2017-10-08,18985
2017-10-09,18985
2017-10-10,18985
2017-10-11,18985
2017-10-12,18985
2017-10-13,18985
2017-10-14,18985
2017-10-15,18985
2017-10-16,18985
2017-10-17,18985
2017-10-18,18985
2017-10-19,18985
2017-10-20,18985
2017-10-21,18985
2017-10-22,18985
2017-10-23,18985
2017-10-24,18985
2017-10-25,18067
2017-10-26,18067
2017-10-27,18067
2017-10-28,18067
2017-10-29,18067
2017-10-30,18067
2017-10-31,18067
2017-11-01,18067
2017-11-02,18067
2017-11-03,18067
2017-11-04,18067
2017-11-05,18067
2017-11-06,18067
2017-11-07,18067
2017-11-08,18067
2017-11-09,18067
2017-11-10,18067
2017-11-11,18067
2017-11-12,18067
2017-11-13,18067
2017-11-14,18067
2017-11-15,18067
2017-11-16,18067
2017-11-17,18067
2017-11-18,18067
2017-11-19,18067
2017-11-20,18067
2017-11-21,18067
2017-11-22,18067
2017-11-23,18067
2017-11-24,18067
2017-11-25,18067
2017-11-26,18067
2017-11-27,18067
2017-11-28,18067
2017-11-29,18067
2017-11-30,18067
2017-12-01,18067
2017-12-02,18067
2017-12-03,18067
2017-12-04,18067
2017-12-05,18067
2017-12-06,18067
2017-12-07,18067
2017-12-08,18067
2017-12-09,18067
2017-12-10,18067
2017-12-11,18067
2017-12-12,18067
2017-12-13,18067
2017-12-14,18067
2017-12-15,18067
2017-12-16,18067
2017-12-17,18067
2017-12-18,18067
2017-12-19,18067
2017-12-20,18067
2017-12-21,18067
2017-12-22,18067
2017-12-23,18067
2017-12-24,18067
2017-12-25,18067
2017-12-26,18067
2017-12-27,18067
2017-12-28,18067
2017-12-29,18067
2017-12-30,18067
2017-12-31,17196
2018-01-01,17196
2018-01-02,17196
2018-01-03,17196
2018-01-04,17196
2018-01-05,17196
2018-01-06,17196
2018-01-07,17196
2018-01-08,17196
2018-01-09,17196
2018-01-10,17196
2018-01-11,17196
2018-01-12,17196
2018-01-13,17196
2018-01-14,17196
2018-01-15,17196
2018-01-16,17196
2018-01-17,17196
2018-01-18,17196
2018-01-19,17196
2018-01-20,17196
2018-01-21,17196
2018-01-22,17196
2018-01-23,17196
2018-01-24,17196
2018-01-25,17196
2018-01-26,17196
2018-01-27,17196
2018-01-28,17196
2018-01-29,17196
2018-01-30,16409
2018-02-01,16409
2018-02-02,16409
2018-02-03,16409
2018-02-04,16409
2018-02-05,16409
2018-02-06,16409
2018-02-07,16409
2018-02-08,16409
2018-02-09,16409
2018-02-10,16409
2018-02-11,16409
2018-02-12,16409
2018-02-13,16409
2018-02-14,16409
2018-02-15,16409
2018-02-16,16409
2018-02-17,16409
2018-02-18,16409
2018-02-19,16409
2018-02-20,16409
2018-02-21,16409
2018-02-22,16409
2018-02-23,16409
2018-02-24,16409
2018-02-25,16409
2018-02-26,16409
2018-02-27,16409
2018-02-28,16409
2018-03-01,16409
2018-03-02,15636
2018-03-03,15636
2018-03-04,15636
2018-03-05,15636
2018-03-06,15636
2018-03-07,15636
2018-03-08,15636
2018-03-09,15636
2018-03-10,15636
2018-03-11,15636
2018-03-12,15636
2018-03-13,15636
2018-03-14,15636
2018-03-15,15636
2018-03-16,15636
2018-03-17,15636
2018-03-18,15636
2018-03-19,15636
2018-03-20,15636
2018-03-21,15636
2018-03-23,15636
2018-03-24,15636
2018-03-26,15636
2018-03-27,15636
2018-03-28,15636
2018-03-29,15636
2018-03-30,15636
2018-03-31,15636
2018-04-01,15636
2018-04-02,14870
2018-04-03,14870
2018-04-04,14870
2018-04-05,14870
2018-04-06,14870
2018-04-08,14870
2018-04-09,14870
2018-04-10,14870
2018-04-11,14870
2018-04-12,14870
2018-04-13,14870
2018-04-14,14870
2018-04-16,14870
2018-04-17,14870
2018-04-18,14870
2018-04-19,14870
2018-04-20,14870
2018-04-21,14870
2018-04-22,14870
2018-04-23,14870
2018-04-24,14870
2018-04-25,14870
2018-04-26,14870
2018-04-27,14870
2018-04-28,14870
2018-04-29,14870
2018-04-30,14870
2018-05-02,14870
2018-05-03,14870
2018-05-04,14870
2018-05-05,14870
2018-05-06,14870
2018-05-07,14870
2018-05-08,14144
2018-05-09,14144
2018-05-10,14144
2018-05-11,14144
2018-05-12,14144
2018-05-13,14144
2018-05-14,14144
2018-05-15,14144
2018-05-16,14144
2018-05-17,14144
2018-05-18,14144
2018-05-19,14144
2018-05-20,14144
2018-05-21,14144
2018-05-22,14144
2018-05-23,14144
2018-05-24,14144
2018-05-25,14144
2018-05-26,14144
2018-05-27,14144
2018-05-28,14144
2018-05-29,14144
2018-05-30,14144
2018-05-31,14144
2018-06-01,14144
2018-06-02,14144
2018-06-03,14144
2018-06-04,14144
2018-06-05,14144
2018-06-06,14144
2018-06-07,14144
2018-06-08,14144
2018-06-09,14144
2018-06-10,14144
2018-06-11,13447
2018-06-12,13447
2018-06-13,13447
2018-06-14,13447
2018-06-15,13447
2018-06-16,13447
2018-06-17,13447
2018-06-18,13447
2018-06-19,13447
2018-06-20,13447
2018-06-21,13447
2018-06-22,13447
2018-06-23,13447
2018-06-24,13447
2018-06-25,13447
2018-06-26,13447
2018-06-27,13447
2018-06-28,13447
2018-06-29,13447
2018-06-30,13447
2018-07-01,13447
2018-07-02,13447
2018-07-03,13447
2018-07-04,13447
2018-07-05,13447
2018-07-06,13447
2018-07-07,13447
2018-07-08,13447
2018-07-09,13447
2018-07-10,13447
2018-07-11,13447
2018-07-12,13447
2018-07-13,13447
2018-07-14,13447
2018-07-15,13447
2018-07-16,13447
2018-07-17,13447
2018-07-18,13447
2018-07-19,13447
2018-07-20,13447
2018-07-21,13447
2018-07-22,13447
2018-07-23,13447
2018-07-24,13447
2018-07-25,13447
2018-07-26,13447
2018-07-27,13447
2018-07-28,13447
2018-07-29,13447
2018-07-30,13447
2018-07-31,13447
2018-08-01,13447
2018-08-02,12785
2018-08-03,12785
2018-08-04,12785
2018-08-05,12785
2018-08-06,12785
2018-08-07,12785
2018-08-08,12785
2018-08-09,12785
2018-08-10,12785
2018-08-11,12785
2018-08-12,12785
2018-08-14,12785
2018-08-16,12785
2018-08-17,12785
2018-08-18,12785
2018-08-19,12785
2018-08-20,12170
2018-08-21,12170
2018-08-22,12170
2018-08-23,12170
2018-08-24,12170
2018-08-25,12170
2018-08-26,12170
2018-08-27,12170
2018-08-28,12170
2018-08-29,12170
2018-08-30,12170
2018-08-31,12170
2018-09-01,12170
2018-09-02,12170
2018-09-03,11625
2018-09-04,11625
2018-09-05,11625
2018-09-06,11625
2018-09-07,11625
2018-09-08,11625
2018-09-09,11625
2018-09-10,11625
2018-09-11,11625
2018-09-12,11625
2018-09-13,11625
2018-09-14,11625
2018-09-15,11625
2018-09-16,11625
2018-09-17,11625
2018-09-18,11625
2018-09-19,11625
2018-09-20,11625
2018-09-21,11625
2018-09-22,11061
2018-09-23,11061
2018-09-24,11061
2018-09-25,11061
2018-09-26,11061
2018-09-27,11061
2018-09-28,11061
2018-09-29,11061
2018-09-30,11061
2018-10-02,11061
2018-10-03,11061
2018-10-04,11061
2018-10-05,11061
2018-10-06,11061
2018-10-07,11061
2018-10-08,11061
2018-10-09,11061
2018-10-10,11061
2018-10-11,11061
2018-10-12,11061
2018-10-13,10725
2018-10-14,10725
2018-10-15,10725
2018-10-16,10725
2018-10-17,10725
2018-10-18,10725
2018-10-19,10725
2018-10-20,10725
2018-10-21,10725
2018-10-22,10725
2018-10-23,10725
2018-10-24,10725
2018-10-25,10725
2018-10-26,10725
2018-10-27,10725
2018-10-28,10725
2018-10-29,10725
2018-10-30,10725
2018-10-31,10725
2018-11-01,10725
2018-11-03,10258
2018-11-04,10258
2018-11-05,10258
2018-11-06,10258
2018-11-07,10258
2018-11-08,10258
2018-11-09,10258
2018-11-10,9975
2018-11-11,9975
2018-11-12,9975
2018-11-13,9975
2018-11-14,9975
2018-11-15,9975
2018-11-16,9975
2018-11-17,9975
2018-11-18,9975
2018-11-19,9975
2018-11-20,9544
2018-11-21,9544
2018-11-22,9544
2018-11-23,9544
2018-11-24,9544
2018-11-25,9544
2018-11-26,9544
2018-11-27,9544
2018-11-28,9544
2018-11-29,9544
2018-12-01,9125
2018-12-02,9125
2018-12-03,9125
2018-12-04,9125
2018-12-05,9125
2018-12-07,9125
2018-12-09,9125
2018-12-10,9125
2018-12-11,9125
2018-12-12,9125
2018-12-13,8692
2018-12-14,8692
2018-12-15,8692
2018-12-16,8692
2018-12-17,8692
2018-12-18,8692
2018-12-19,8692
2018-12-20,8692
2018-12-21,8692
2018-12-22,8692
2018-12-23,8692
2018-12-24,8692
2018-12-25,8692
2018-12-26,8692
2018-12-27,8274
2018-12-28,8274
2018-12-29,8274
2018-12-30,8274
2018-12-31,8274
2019-01-01,8274
2019-01-02,8274
2019-01-03,8274
2019-01-04,8274
2019-01-05,8274
2019-01-06,8274
2019-01-08,8274
2019-01-10,7900
2019-01-11,7900
2019-01-12,7900
2019-01-13,7900
2019-01-14,7900
2019-01-15,7900
2019-01-16,7900
2019-01-17,7900
2019-01-18,7900
2019-01-19,7900
2019-01-20,7900
2019-01-21,7900
2019-01-22,7900
2019-01-23,7553
2019-01-24,7553
2019-01-25,7553
2019-01-26,7553
2019-01-27,7553
2019-01-28,7553
2019-01-29,7553
2019-01-30,7553
2019-01-31,7553
2019-02-01,7553
2019-02-02,7553
2019-02-03,7553
2019-02-04,7553
2019-02-05,7553
2019-02-06,7553
2019-02-07,7189
2019-02-08,7189
2019-02-09,7189
2019-02-10,7189
2019-02-11,7189
2019-02-12,7189
2019-02-13,7189
2019-02-14,7189
2019-02-15,7189
2019-02-16,7189
2019-02-17,7189
2019-02-18,7189
2019-02-19,7189
2019-02-20,7189
2019-02-21,7189
2019-02-22,7189
2019-02-23,7189
2019-02-24,6835
2019-02-25,6835
2019-02-26,6835
2019-02-27,6835
2019-02-28,6835
2019-03-01,6835
2019-03-02,6835
2019-03-03,6835
2019-03-04,6835
2019-03-05,6835
2019-03-06,6835
2019-03-07,6835
2019-03-08,6835
2019-03-09,6835
2019-03-10,6835
2019-03-11,6835
2019-03-12,6835
2019-03-13,6835
2019-03-14,6835
2019-03-15,6835
2019-03-16,6835
2019-03-17,6835
2019-03-18,6835
2019-03-19,6835
2019-03-20,6594
2019-03-21,6594
2019-03-22,6594
2019-03-23,6594
2019-03-24,6594
2019-03-25,6594
2019-03-26,6594
2019-03-27,6594
2019-03-28,6594
2019-03-29,6594
2019-03-30,6594
2019-03-31,6594
2019-04-01,6594
2019-04-02,6594
2019-04-03,6594
2019-04-04,6594
2019-04-05,6594
2019-04-06,6594
