date_obj,Kwuarm%20potion%20(unf) price
2016-01-13,3446
2016-01-14,3446
2016-01-15,3584
2016-01-16,3584
2016-01-17,3584
2016-01-18,3740
2016-01-19,3740
2016-01-20,3740
2016-01-21,3898
2016-01-22,3898
2016-01-23,3898
2016-01-24,4081
2016-01-25,4081
2016-01-26,4034
2016-01-27,4034
2016-01-28,4034
2016-01-29,4162
2016-01-30,4162
2016-01-31,4162
2016-02-01,4189
2016-02-02,4189
2016-02-03,4189
2016-02-04,4179
2016-02-05,4179
2016-02-06,4267
2016-02-07,4267
2016-02-08,4267
2016-02-09,4267
2016-02-10,4202
2016-02-11,4202
2016-02-12,4202
2016-02-13,4350
2016-02-14,4350
2016-02-15,4350
2016-02-16,4320
2016-02-17,4320
2016-02-18,4320
2016-02-19,4262
2016-02-20,4262
2016-02-21,4239
2016-02-22,4239
2016-02-23,4239
2016-02-24,4042
2016-02-25,4042
2016-02-26,4042
2016-02-27,3893
2016-02-28,3893
2016-02-29,3893
2016-03-01,3794
2016-03-02,3794
2016-03-03,3794
2016-03-04,3820
2016-03-05,3820
2016-03-06,3743
2016-03-07,3743
2016-03-08,3743
2016-03-09,3761
2016-03-10,3761
2016-03-11,3761
2016-03-12,3652
2016-03-13,3652
2016-03-14,3652
2016-03-15,3502
2016-03-16,3502
2016-03-17,3502
2016-03-18,3358
2016-03-19,3358
2016-03-20,3385
2016-03-21,3385
2016-03-22,3385
2016-03-23,3425
2016-03-24,3425
2016-03-25,3425
2016-03-26,3478
2016-03-27,3478
2016-03-28,3396
2016-03-29,3396
2016-03-30,3396
2016-03-31,3293
2016-04-01,3293
2016-04-02,3293
2016-04-03,3216
2016-04-04,3216
2016-04-05,3216
2016-04-06,3161
2016-04-07,3161
2016-04-08,3161
2016-04-09,3195
2016-04-10,3195
2016-04-11,3195
2016-04-12,3146
2016-04-13,3146
2016-04-14,3146
2016-04-15,3189
2016-04-16,3189
2016-04-17,3189
2016-04-18,3115
2016-04-19,3115
2016-04-20,3115
2016-04-21,3052
2016-04-22,3052
2016-04-23,3052
2016-04-24,3049
2016-04-25,3049
2016-04-26,2961
2016-04-27,2961
2016-04-28,2961
2016-04-29,2949
2016-04-30,2949
2016-05-01,2949
2016-05-02,2972
2016-05-03,2972
2016-05-04,2972
2016-05-05,3086
2016-05-06,3086
2016-05-07,3086
2016-05-08,3156
2016-05-09,3156
2016-05-10,3057
2016-05-11,3057
2016-05-12,3057
2016-05-13,3046
2016-05-14,3046
2016-05-15,3046
2016-05-16,2942
2016-05-17,2942
2016-05-18,2877
2016-05-19,2877
2016-05-22,2954
2016-05-23,2945
2016-05-24,2945
2016-05-25,3046
2016-05-26,3046
2016-05-27,3161
2016-05-28,3161
2016-05-29,3111
2016-05-30,3111
2016-05-31,3111
2016-06-01,3008
2016-06-02,3008
2016-06-03,3008
2016-06-04,2976
2016-06-05,2976
2016-06-06,2934
2016-06-07,2934
2016-06-08,2934
2016-06-09,2860
2016-06-10,2860
2016-06-11,2899
2016-06-12,2899
2016-06-13,2899
2016-06-14,2897
2016-06-15,2897
2016-06-16,2897
2016-06-17,2930
2016-06-18,2930
2016-06-19,2930
2016-06-20,2982
2016-06-21,2982
2016-06-22,3022
2016-06-23,3022
2016-06-24,3022
2016-06-25,3104
2016-06-26,3104
2016-06-27,3104
2016-06-28,3111
2016-06-29,3111
2016-06-30,3111
2016-07-01,3116
2016-07-02,3116
2016-07-03,3116
2016-07-04,3079
2016-07-05,3079
2016-07-06,3079
2016-07-07,3038
2016-07-08,3038
2016-07-09,3044
2016-07-10,3044
2016-07-11,3021
2016-07-12,3021
2016-07-13,3021
2016-07-14,3060
2016-07-15,3060
2016-07-16,3060
2016-07-17,3141
2016-07-18,3141
2016-07-23,3159
2016-07-24,3159
2016-07-25,3159
2016-07-26,3156
2016-07-27,3156
2016-07-28,3156
2016-07-29,3121
2016-07-30,3121
2016-07-31,3121
2016-08-01,3101
2016-08-02,3101
2016-08-03,3101
2016-08-04,3145
2016-08-05,3145
2016-08-06,3145
2016-08-07,3078
2016-08-08,3078
2016-08-09,3078
2016-08-10,2958
2016-08-11,2958
2016-08-12,2958
2016-08-13,2914
2016-08-14,2914
2016-08-15,2914
2016-08-16,2771
2016-08-17,2771
2016-08-18,2771
2016-08-19,2643
2016-08-20,2643
2016-08-21,2643
2016-08-22,2587
2016-08-23,2587
2016-08-24,2587
2016-08-25,2526
2016-08-26,2526
2016-08-28,2493
2016-08-31,2385
2016-09-01,2385
2016-09-02,2385
2016-09-03,2341
2016-09-04,2341
2016-09-05,2341
2016-09-06,2338
2016-09-07,2338
2016-09-08,2338
2016-09-09,2338
2016-09-10,2287
2016-09-11,2287
2016-09-12,2287
2016-09-13,2203
2016-09-14,2203
2016-09-15,2203
2016-09-16,2203
2016-09-17,2184
2016-09-18,2184
2016-09-19,2184
2016-09-20,2289
2016-09-21,2289
2016-09-22,2400
2016-09-23,2400
2016-09-24,2400
2016-09-25,2520
2016-09-26,2520
2016-09-27,2520
2016-09-28,2646
2016-09-29,2646
2016-09-30,2646
2016-10-01,2779
2016-10-02,2779
2016-10-03,2779
2016-10-04,2910
2016-10-05,2910
2016-10-06,2910
2016-10-07,3047
2016-10-08,3047
2016-10-09,3191
2016-10-10,3191
2016-10-11,3191
2016-10-12,3351
2016-10-13,3351
2016-10-14,3510
2016-10-15,3510
2016-10-16,3510
2016-10-17,3686
2016-10-18,3686
2016-10-19,3686
2016-10-20,3871
2016-10-21,3871
2016-10-22,3871
2016-10-23,4065
2016-10-24,4065
2016-10-25,4065
2016-10-26,4269
2016-10-27,4269
2016-10-28,4269
2016-10-29,4482
2016-10-30,4482
2016-10-31,4482
2016-11-01,4661
2016-11-02,4661
2016-11-03,4661
2016-11-04,4894
2016-11-05,4894
2016-11-06,4894
2016-11-07,5139
2016-11-08,5139
2016-11-09,5139
2016-11-10,5362
2016-11-11,5362
2016-11-12,5362
2016-11-13,5184
2016-11-14,5184
2016-12-07,3881
2016-12-08,3807
2016-12-09,3807
2016-12-10,3807
2016-12-11,3772
2016-12-12,3772
2016-12-13,3611
2016-12-14,3611
2016-12-15,3662
2016-12-16,3662
2016-12-17,3642
2016-12-18,3642
2016-12-19,3642
2016-12-20,3707
2016-12-21,3707
2016-12-22,3858
2016-12-23,4032
2016-12-24,4032
2016-12-25,4134
2016-12-26,4134
2016-12-27,3935
2016-12-28,3935
2016-12-29,3777
2016-12-30,3777
2016-12-31,3624
2017-01-01,3624
2017-01-02,3495
2017-01-03,3495
2017-01-04,3613
2017-01-05,3613
2017-01-06,3774
2017-01-07,3961
2017-01-08,4148
2017-01-09,4241
2017-01-10,4241
2017-01-11,4277
2017-01-12,4087
2017-01-13,4087
2017-01-14,3925
2017-01-15,3925
2017-01-16,3744
2017-01-17,3744
2017-01-18,3557
2017-01-19,3557
2017-01-20,3385
2017-01-21,3247
2017-01-22,3247
2017-01-27,3108
2017-01-28,3073
2017-01-29,3073
2017-01-30,3150
2017-01-31,3150
2017-02-01,3034
2017-02-02,3034
2017-02-03,2975
2017-02-04,2975
2017-02-05,2931
2017-02-06,2931
2017-02-07,2932
2017-02-08,2932
2017-02-09,2959
2017-02-10,2959
2017-02-11,2877
2017-02-12,2877
2017-02-13,2841
2017-02-14,2841
2017-02-15,2789
2017-02-16,2789
2017-02-18,2673
2017-02-19,2561
2017-02-20,2561
2017-02-21,2622
2017-02-22,2622
2017-02-23,2622
2017-02-24,2662
2017-02-25,2662
2017-02-26,2554
2017-02-27,2554
2017-02-28,2544
2017-03-01,2544
2017-03-02,2587
2017-03-03,2587
2017-03-04,2631
2017-03-05,2631
2017-03-06,2564
2017-03-07,2564
2017-03-08,2497
2017-03-09,2497
2017-03-10,2536
2017-03-11,2536
2017-03-12,2492
2017-03-13,2492
2017-03-14,2385
2017-03-15,2385
2017-03-16,2397
2017-03-17,2397
2017-03-18,2464
2017-03-19,2464
2017-03-20,2355
2017-03-21,2355
2017-03-22,2237
2017-03-23,2237
2017-03-24,2290
2017-03-25,2290
2017-03-26,2290
2017-03-27,2222
2017-03-28,2222
2017-03-29,2150
2017-03-30,2150
2017-03-31,2193
2017-04-01,2193
2017-04-02,2193
2017-04-03,2161
2017-04-04,2161
2017-04-12,2188
2017-04-13,2188
2017-04-14,2202
2017-04-15,2202
2017-04-16,2187
2017-04-17,2187
2017-04-18,2164
2017-04-19,2164
2017-04-20,2154
2017-04-21,2154
2017-04-22,2154
2017-04-23,2215
2017-04-24,2215
2017-04-25,2149
2017-04-26,2149
2017-04-27,2149
2017-04-28,2239
2017-04-29,2239
2017-04-30,2348
2017-05-01,2348
2017-05-02,2350
2017-05-03,2350
2017-05-04,2465
2017-05-05,2465
2017-05-06,2583
2017-05-07,2583
2017-05-08,2646
2017-05-09,2646
2017-05-10,2677
2017-05-11,2677
2017-05-12,2737
2017-05-13,2737
2017-05-14,2744
2017-05-15,2744
2017-05-16,2717
2017-05-17,2717
2017-05-18,2833
2017-05-19,2833
2017-05-20,2913
2017-05-21,2913
2017-05-22,2826
2017-05-23,2826
2017-05-24,2948
2017-05-25,2948
2017-05-26,2919
2017-05-27,2919
2017-05-28,2887
2017-05-29,2887
2017-05-30,2837
2017-05-31,2837
2017-06-01,2798
2017-06-02,2798
2017-06-03,2889
2017-06-04,2889
2017-06-06,2900
2017-06-07,2971
2017-06-08,2971
2017-06-09,2971
2017-06-10,2984
2017-06-11,2984
2017-06-12,2957
2017-06-13,2957
2017-06-14,2832
2017-06-15,2832
2017-06-16,2873
2017-06-17,2873
2017-06-18,2930
2017-06-19,2930
2017-06-20,2878
2017-06-21,2878
2017-06-22,2947
2017-06-23,2947
2017-06-24,2966
2017-06-25,2966
2017-06-26,2990
2017-06-27,2990
2017-06-28,2910
2017-06-29,2910
2017-06-30,2893
2017-07-01,2893
2017-07-02,2893
2017-07-03,2895
2017-07-04,2895
2017-07-05,2895
2017-07-06,2881
2017-07-07,2881
2017-07-08,2881
2017-07-13,2718
2017-07-14,2665
2017-07-15,2665
2017-07-16,2757
2017-07-17,2757
2017-07-18,2818
2017-07-19,2818
2017-07-20,2924
2017-07-21,2924
2017-07-22,2841
2017-07-23,2841
2017-07-24,2822
2017-07-25,2822
2017-07-26,2788
2017-07-27,2788
2017-07-28,2872
2017-07-29,2872
2017-07-30,2898
2017-07-31,2898
2017-08-01,2898
2017-08-02,2784
2017-08-03,2784
2017-08-04,2763
2017-08-05,2778
2017-08-06,2778
2017-08-09,2817
2017-08-10,2817
2017-08-11,2807
2017-08-12,2807
2017-08-13,2774
2017-08-14,2774
2017-08-15,2697
2017-08-17,2682
2017-08-18,2682
2017-08-19,2741
2017-08-20,2741
2017-08-21,2735
2017-08-22,2735
2017-08-23,2687
2017-08-24,2687
2017-08-25,2687
2017-08-26,2722
2017-08-27,2722
2017-08-28,2728
2017-08-29,2728
2017-08-30,2706
2017-08-31,2706
2017-09-01,2706
2017-09-02,2741
2017-09-03,2741
2017-09-04,2741
2017-09-05,2729
2017-09-06,2729
2017-09-07,2650
2017-09-08,2650
2017-09-09,2591
2017-09-10,2591
2017-09-11,2592
2017-09-12,2592
2017-09-13,2637
2017-09-14,2637
2017-09-15,2668
2017-09-16,2668
2017-09-17,2663
2017-09-19,2663
2017-09-20,2650
2017-09-21,2650
2017-09-22,2572
2017-09-23,2572
2017-09-24,2578
2017-09-25,2578
2017-09-26,2544
2017-09-27,2544
2017-09-28,2533
2017-09-29,2533
2017-09-30,2530
2017-10-01,2530
2017-10-02,2564
2017-10-03,2564
2017-10-04,2564
2017-10-05,2529
2017-10-06,2529
2017-10-07,2478
2017-10-08,2478
2017-10-09,2469
2017-10-10,2469
2017-10-11,2451
2017-10-12,2451
2017-10-13,2406
2017-10-14,2406
2017-10-15,2383
2017-10-16,2383
2017-10-17,2318
2017-10-18,2318
2017-10-19,2378
2017-10-20,2378
2017-10-21,2485
2017-10-22,2485
2017-10-23,2451
2017-10-24,2451
2017-10-25,2443
2017-10-26,2443
2017-10-27,2443
2017-10-28,2421
2017-10-29,2421
2017-10-30,2391
2017-10-31,2391
2017-11-01,2378
2017-11-02,2378
2017-11-03,2381
2017-11-04,2420
2017-11-05,2420
2017-11-06,2517
2017-11-07,2517
2017-11-08,2517
2017-11-09,2579
2017-11-10,2579
2017-11-11,2579
2017-11-12,2586
2017-11-13,2586
2017-11-14,2539
2017-11-15,2539
2017-11-16,2541
2017-11-17,2541
2017-11-18,2516
2017-11-19,2516
2017-11-20,2536
2017-11-21,2536
2017-11-22,2555
2017-11-23,2555
2017-11-24,2564
2017-11-25,2564
2017-11-26,2524
2017-11-27,2524
2017-11-28,2461
2017-11-29,2461
2017-11-30,2451
2017-12-01,2442
2017-12-02,2442
2017-12-03,2468
2017-12-04,2468
2017-12-05,2453
2017-12-06,2453
2017-12-07,2483
2017-12-08,2483
2017-12-09,2483
2017-12-10,2525
2017-12-11,2525
2017-12-12,2424
2017-12-14,2367
2017-12-15,2367
2017-12-16,2407
2017-12-17,2407
2017-12-18,2456
2017-12-19,2456
2017-12-20,2456
2017-12-21,2455
2017-12-22,2455
2017-12-23,2411
2017-12-24,2411
2017-12-25,2434
2017-12-26,2434
2017-12-27,2442
2017-12-28,2442
2017-12-29,2442
2017-12-30,2380
2017-12-31,2380
2018-01-01,2316
2018-01-02,2316
2018-01-03,2378
2018-01-04,2378
2018-01-05,2347
2018-01-06,2347
2018-01-07,2346
2018-01-08,2346
2018-01-09,2303
2018-01-10,2303
2018-01-11,2263
2018-01-12,2263
2018-01-13,2348
2018-01-14,2348
2018-01-15,2406
2018-01-16,2406
2018-01-17,2393
2018-01-18,2393
2018-01-19,2488
2018-01-20,2488
2018-01-21,2553
2018-01-22,2553
2018-01-23,2497
2018-01-25,2605
2018-01-26,2617
2018-01-27,2587
2018-01-28,2586
2018-01-29,2567
2018-01-31,2587
2018-02-01,2680
2018-02-02,2679
2018-02-03,2715
2018-02-04,2777
2018-02-05,2721
2018-02-06,2741
2018-02-07,2721
2018-02-08,2721
2018-02-09,2703
2018-02-10,2703
2018-02-11,2723
2018-02-12,2722
2018-02-13,2818
2018-02-14,2927
2018-02-15,2935
2018-02-16,2931
2018-02-17,2890
2018-02-18,2899
2018-02-19,2810
2018-02-20,2781
2018-02-21,2753
2018-02-22,2736
2018-02-23,2698
2018-02-24,2698
2018-02-25,2735
2018-02-26,2754
2018-02-27,2776
2018-02-28,2776
2018-03-01,2732
2018-03-02,2720
2018-03-03,2682
2018-03-04,2682
2018-03-05,2633
2018-03-06,2617
2018-03-07,2633
2018-03-08,2601
2018-03-09,2593
2018-03-10,2569
2018-03-11,2541
2018-03-12,2528
2018-03-13,2508
2018-03-14,2518
2018-03-15,2465
2018-03-16,2435
2018-03-17,2442
2018-03-18,2448
2018-03-19,2448
2018-03-20,2478
2018-03-21,2522
2018-03-23,2472
2018-03-24,2468
2018-03-25,2455
2018-03-26,2394
2018-03-27,2335
2018-03-28,2335
2018-03-29,2377
2018-03-30,2409
2018-03-31,2425
2018-04-01,2474
2018-04-02,2438
2018-04-03,2460
2018-04-04,2429
2018-04-05,2429
2018-04-06,2391
2018-04-07,2391
2018-04-08,2359
2018-04-09,2403
2018-04-10,2388
2018-04-11,2411
2018-04-12,2416
2018-04-13,2416
2018-04-14,2395
2018-04-15,2385
2018-04-16,2385
2018-04-17,2424
2018-04-18,2424
2018-04-19,2405
2018-04-20,2363
2018-04-21,2399
2018-04-22,2399
2018-04-23,2390
2018-04-24,2419
2018-04-25,2395
2018-04-26,2395
2018-04-27,2335
2018-04-28,2329
2018-04-29,2298
2018-04-30,2278
2018-05-01,2290
2018-05-04,2411
2018-05-05,2431
2018-05-06,2431
2018-05-08,2359
2018-05-09,2316
2018-05-10,2323
2018-05-11,2323
2018-05-12,2359
2018-05-13,2359
2018-05-14,2367
2018-05-15,2367
2018-05-16,2315
2018-05-17,2280
2018-05-18,2273
2018-05-19,2292
2018-05-20,2292
2018-05-21,2346
2018-05-22,2346
2018-05-23,2333
2018-05-24,2298
2018-05-25,2298
2018-05-26,2336
2018-05-27,2336
2018-05-28,2321
2018-05-29,2314
2018-05-30,2314
2018-05-31,2297
2018-06-01,2292
2018-06-02,2358
2018-06-03,2358
2018-06-04,2316
2018-06-05,2292
2018-06-06,2256
2018-06-07,2256
2018-06-08,2224
2018-06-09,2224
2018-06-10,2244
2018-06-11,2244
2018-06-12,2261
2018-06-13,2265
2018-06-14,2269
2018-06-15,2269
2018-06-16,2202
2018-06-17,2209
2018-06-18,2202
2018-06-19,2168
2018-06-20,2168
2018-06-21,2133
2018-06-22,2171
2018-06-23,2171
2018-06-24,2259
2018-06-25,2254
2018-06-26,2230
2018-06-27,2237
2018-06-28,2256
2018-06-29,2257
2018-06-30,2263
2018-07-01,2253
2018-07-02,2253
2018-07-03,2242
2018-07-04,2195
2018-07-05,2195
2018-07-06,2197
2018-07-07,2226
2018-07-08,2235
2018-07-09,2224
2018-07-10,2275
2018-07-11,2320
2018-07-12,2319
2018-07-13,2359
2018-07-14,2343
2018-07-15,2343
2018-07-16,2326
2018-07-17,2310
2018-07-18,2294
2018-07-19,2285
2018-07-20,2287
2018-07-21,2273
2018-07-22,2316
2018-07-23,2282
2018-07-24,2271
2018-07-25,2256
2018-07-26,2251
2018-07-27,2225
2018-07-28,2225
2018-07-29,2215
2018-07-30,2254
2018-07-31,2239
2018-08-01,2239
2018-08-02,2214
2018-08-03,2228
2018-08-04,2254
2018-08-05,2301
2018-08-06,2378
2018-08-07,2408
2018-08-08,2328
2018-08-09,2328
2018-08-10,2311
2018-08-11,2288
2018-08-12,2290
2018-08-14,2242
2018-08-16,2281
2018-08-17,2304
2018-08-18,2304
2018-08-19,2317
2018-08-20,2349
2018-08-21,2402
2018-08-22,2412
2018-08-23,2309
2018-08-24,2247
2018-08-25,2216
2018-08-26,2215
2018-08-27,2192
2018-08-28,2182
2018-08-29,2252
2018-08-30,2300
2018-08-31,2268
2018-09-01,2271
2018-09-02,2275
2018-09-03,2298
2018-09-04,2276
2018-09-05,2259
2018-09-06,2259
2018-09-07,2224
2018-09-08,2212
2018-09-09,2218
2018-09-10,2174
2018-09-11,2174
2018-09-12,2160
2018-09-13,2165
2018-09-14,2136
2018-09-15,2074
2018-09-16,2074
2018-09-17,2075
2018-09-18,2050
2018-09-19,2024
2018-09-20,1981
2018-09-21,1970
2018-09-22,1971
2018-09-23,1924
2018-09-24,1885
2018-09-25,1885
2018-09-26,1878
2018-09-27,1894
2018-09-28,1946
2018-09-29,1966
2018-09-30,2044
2018-10-02,1957
2018-10-03,1962
2018-10-04,1962
2018-10-05,1978
2018-10-06,1993
2018-10-07,1993
2018-10-08,1941
2018-10-09,1949
2018-10-10,2017
2018-10-11,2002
2018-10-12,1986
2018-10-13,1975
2018-10-14,1969
2018-10-15,1969
2018-10-16,1958
2018-10-17,1961
2018-10-18,1963
2018-10-19,2006
2018-10-20,2006
2018-10-21,1989
2018-10-22,1977
2018-10-23,1977
2018-10-24,1960
2018-10-25,1954
2018-10-26,1958
2018-10-27,1969
2018-10-28,2006
2018-10-29,2006
2018-10-30,2012
2018-10-31,1999
2018-11-01,2002
2018-11-03,1985
2018-11-04,1980
2018-11-05,1996
2018-11-06,1995
2018-11-07,1983
2018-11-08,1986
2018-11-09,1989
2018-11-10,1979
2018-11-11,1999
2018-11-12,1957
2018-11-13,1926
2018-11-14,1903
2018-11-15,1880
2018-11-16,1919
2018-11-17,1910
2018-11-18,1918
2018-11-19,1942
2018-11-20,1910
2018-11-21,1887
2018-11-22,1919
2018-11-23,1909
2018-11-24,1903
2018-11-25,1955
2018-11-26,1959
2018-11-27,1957
2018-11-28,1939
2018-11-29,1962
2018-12-01,1935
2018-12-02,1917
2018-12-03,1917
2018-12-04,1906
2018-12-05,1886
2018-12-07,1826
2018-12-09,1772
2018-12-10,1767
2018-12-11,1764
2018-12-12,1742
2018-12-13,1769
2018-12-14,1754
2018-12-15,1747
2018-12-16,1734
2018-12-17,1719
2018-12-18,1730
2018-12-19,1751
2018-12-20,1706
2018-12-21,1726
2018-12-22,1713
2018-12-23,1773
2018-12-24,1795
2018-12-25,1829
2018-12-26,1848
2018-12-27,1861
2018-12-28,1866
2018-12-29,1880
2018-12-30,1889
2018-12-31,1841
2019-01-01,1890
2019-01-02,1873
2019-01-03,1898
2019-01-04,1888
2019-01-05,1864
2019-01-06,1852
2019-01-08,1873
2019-01-10,1820
2019-01-11,1736
2019-01-12,1654
2019-01-13,1585
2019-01-14,1587
2019-01-15,1531
2019-01-16,1494
2019-01-17,1462
2019-01-18,1446
2019-01-19,1419
2019-01-20,1470
2019-01-21,1508
2019-01-22,1503
2019-01-23,1481
2019-01-24,1478
2019-01-25,1487
2019-01-26,1473
2019-01-27,1477
2019-01-28,1465
2019-01-29,1462
2019-01-30,1451
2019-01-31,1486
2019-02-01,1426
2019-02-02,1395
2019-02-03,1374
2019-02-04,1396
2019-02-05,1401
2019-02-06,1396
2019-02-07,1403
2019-02-08,1398
2019-02-09,1381
2019-02-10,1386
2019-02-11,1353
2019-02-12,1327
2019-02-13,1293
2019-02-14,1281
2019-02-15,1257
2019-02-16,1261
2019-02-17,1242
2019-02-18,1225
2019-02-19,1195
2019-02-20,1180
2019-02-21,1154
2019-02-22,1143
2019-02-23,1185
2019-02-24,1243
2019-02-25,1301
2019-02-26,1350
2019-02-27,1395
2019-02-28,1448
2019-03-01,1399
2019-03-02,1410
2019-03-03,1442
2019-03-04,1399
2019-03-05,1371
2019-03-06,1355
2019-03-07,1347
2019-03-08,1372
2019-03-09,1393
2019-03-10,1421
2019-03-11,1380
2019-03-12,1355
2019-03-13,1355
2019-03-14,1326
2019-03-15,1297
2019-03-16,1289
2019-03-17,1277
2019-03-18,1282
2019-03-19,1254
2019-03-20,1231
2019-03-21,1201
2019-03-22,1180
2019-03-23,1168
2019-03-24,1168
2019-03-25,1149
2019-03-26,1135
2019-03-27,1133
2019-03-28,1132
2019-03-29,1157
2019-03-30,1202
2019-03-31,1175
2019-04-01,1163
2019-04-02,1210
2019-04-03,1229
