date_obj,Mole%20claw price
2015-12-13,4292
2015-12-14,4292
2015-12-15,4292
2015-12-16,4367
2015-12-17,4367
2015-12-18,4367
2015-12-19,4367
2015-12-20,4329
2015-12-21,4329
2015-12-22,4329
2015-12-23,4311
2015-12-24,4311
2015-12-25,4311
2015-12-26,4311
2015-12-27,4395
2015-12-28,4395
2015-12-29,4395
2015-12-30,4383
2015-12-31,4383
2016-01-01,4383
2016-01-02,4383
2016-01-03,4361
2016-01-04,4361
2016-01-05,4361
2016-01-06,4356
2016-01-07,4356
2016-01-08,4356
2016-01-09,4439
2016-01-10,4439
2016-01-11,4439
2016-01-12,4433
2016-01-13,4433
2016-01-14,4433
2016-01-15,4414
2016-01-16,4414
2016-01-17,4414
2016-01-18,4408
2016-01-19,4408
2016-01-20,4408
2016-01-21,4471
2016-01-22,4471
2016-01-23,4471
2016-01-24,4496
2016-01-25,4496
2016-01-26,4496
2016-01-27,4523
2016-01-28,4523
2016-01-29,4523
2016-01-30,4489
2016-01-31,4489
2016-02-01,4507
2016-02-02,4507
2016-02-03,4507
2016-02-04,4648
2016-02-05,4648
2016-02-06,4785
2016-02-07,4785
2016-02-08,4785
2016-02-09,4956
2016-02-10,4956
2016-02-11,5133
2016-02-12,5133
2016-02-13,5250
2016-02-14,5250
2016-02-15,5250
2016-02-16,5401
2016-02-17,5401
2016-02-18,5572
2016-02-19,5572
2016-02-20,5561
2016-02-21,5561
2016-02-22,5503
2016-02-23,5503
2016-02-24,5503
2016-02-25,5490
2016-02-26,5490
2016-02-27,5490
2016-02-28,5338
2016-02-29,5338
2016-03-01,5338
2016-03-02,5187
2016-03-03,5187
2016-03-04,5067
2016-03-05,5067
2016-03-06,4952
2016-03-07,4952
2016-03-08,4952
2016-03-09,5043
2016-03-10,5043
2016-03-11,5043
2016-03-12,4933
2016-03-13,4933
2016-03-14,4933
2016-03-15,4949
2016-03-16,4949
2016-03-17,4949
2016-03-18,4937
2016-03-19,4937
2016-03-20,4937
2016-03-21,4881
2016-03-22,4881
2016-03-23,4881
2016-03-24,4845
2016-03-25,4845
2016-03-26,4845
2016-03-27,4837
2016-03-28,4837
2016-03-29,4766
2016-03-30,4766
2016-03-31,4766
2016-04-01,4766
2016-04-02,4622
2016-04-03,4622
2016-04-04,4622
2016-04-05,4586
2016-04-06,4586
2016-04-07,4586
2016-04-08,4529
2016-04-09,4529
2016-04-10,4553
2016-04-11,4553
2016-04-12,4553
2016-04-13,4553
2016-04-14,4436
2016-04-15,4436
2016-04-16,4489
2016-04-17,4489
2016-04-18,4609
2016-04-19,4609
2016-04-20,4609
2016-04-21,4611
2016-04-22,4611
2016-04-23,4611
2016-04-24,4501
2016-04-25,4501
2016-04-26,4501
2016-04-27,4389
2016-04-28,4389
2016-04-29,4389
2016-04-30,4316
2016-05-01,4316
2016-05-02,4316
2016-05-03,4241
2016-05-04,4241
2016-05-05,4187
2016-05-06,4187
2016-05-07,4187
2016-05-08,4075
2016-05-09,4075
2016-05-10,4118
2016-05-11,4118
2016-05-12,4118
2016-05-13,4068
2016-05-14,4068
2016-05-15,4050
2016-05-16,4050
2016-05-17,4050
2016-05-18,4121
2016-05-19,4121
2016-05-22,4106
2016-05-23,4173
2016-05-24,4173
2016-05-25,4173
2016-05-26,4232
2016-05-27,4232
2016-05-28,4232
2016-05-29,4248
2016-05-30,4248
2016-05-31,4248
2016-06-01,4267
2016-06-02,4267
2016-06-03,4267
2016-06-04,4360
2016-06-05,4360
2016-06-06,4372
2016-06-07,4372
2016-06-08,4372
2016-06-09,4474
2016-06-10,4474
2016-06-11,4474
2016-06-12,4613
2016-06-13,4613
2016-06-14,4613
2016-06-15,4720
2016-06-16,4720
2016-06-17,4728
2016-06-18,4728
2016-06-19,4728
2016-06-20,4854
2016-06-21,4854
2016-06-22,4797
2016-06-23,4797
2016-06-24,4797
2016-06-25,4828
2016-06-26,4828
2016-06-27,4828
2016-06-28,4921
2016-06-29,4921
2016-06-30,4908
2016-07-01,4908
2016-07-02,4908
2016-07-03,4951
2016-07-04,4951
2016-07-05,5078
2016-07-06,5078
2016-07-07,5078
2016-07-08,5117
2016-07-09,5117
2016-07-10,5135
2016-07-11,5135
2016-07-12,5135
2016-07-13,5126
2016-07-14,5126
2016-07-15,5126
2016-07-16,5151
2016-07-17,5151
2016-07-18,5151
2016-07-23,5397
2016-07-24,5522
2016-07-25,5522
2016-07-26,5522
2016-07-27,5558
2016-07-28,5558
2016-07-29,5547
2016-07-30,5547
2016-07-31,5547
2016-08-01,5546
2016-08-02,5546
2016-08-03,5641
2016-08-04,5641
2016-08-05,5641
2016-08-06,5620
2016-08-07,5620
2016-08-08,5620
2016-08-09,5565
2016-08-10,5565
2016-08-11,5565
2016-08-12,5481
2016-08-13,5481
2016-08-14,5481
2016-08-15,5410
2016-08-16,5410
2016-08-17,5410
2016-08-18,5342
2016-08-19,5342
2016-08-20,5361
2016-08-21,5361
2016-08-22,5348
2016-08-23,5348
2016-08-24,5435
2016-08-25,5435
2016-08-26,5435
2016-08-28,5542
2016-08-31,5604
2016-09-01,5663
2016-09-02,5663
2016-09-03,5663
2016-09-04,5645
2016-09-05,5645
2016-09-06,5645
2016-09-07,5642
2016-09-08,5642
2016-09-09,5642
2016-09-10,5468
2016-09-11,5468
2016-09-12,5468
2016-09-13,5448
2016-09-14,5448
2016-09-15,5448
2016-09-16,5448
2016-09-17,5439
2016-09-18,5439
2016-09-19,5439
2016-09-20,5481
2016-09-21,5481
2016-09-22,5520
2016-09-23,5520
2016-09-24,5520
2016-09-25,5343
2016-09-26,5343
2016-09-27,5343
2016-09-28,5283
2016-09-29,5283
2016-09-30,5283
2016-10-01,5179
2016-10-02,5179
2016-10-03,5179
2016-10-04,5026
2016-10-05,5026
2016-10-06,5026
2016-10-07,4995
2016-10-08,4995
2016-10-09,4995
2016-10-10,4995
2016-10-11,4995
2016-10-12,4995
2016-10-13,5138
2016-10-14,5138
2016-10-15,5355
2016-10-16,5587
2016-10-17,5839
2016-10-18,5839
2016-10-19,6013
2016-10-20,6013
2016-10-21,6164
2016-10-22,6164
2016-10-23,6235
2016-10-24,6235
2016-10-25,6297
2016-10-26,6465
2016-10-27,6465
2016-10-28,6490
2016-10-29,6430
2016-10-30,6430
2016-10-31,6273
2016-11-01,6273
2016-11-02,6200
2016-11-03,6200
2016-11-04,6180
2016-11-05,6180
2016-11-06,6239
2016-11-07,6239
2016-11-08,6298
2016-11-09,6298
2016-11-10,6240
2016-11-11,6240
2016-11-12,6203
2016-11-13,6203
2016-11-14,6085
2016-12-07,6108
2016-12-08,6097
2016-12-09,6097
2016-12-10,6105
2016-12-11,6105
2016-12-12,6207
2016-12-13,6207
2016-12-14,6340
2016-12-15,6340
2016-12-16,6396
2016-12-17,6305
2016-12-18,6305
2016-12-19,6163
2016-12-20,6163
2016-12-21,6159
2016-12-22,6159
2016-12-23,6198
2016-12-24,6198
2016-12-25,6417
2016-12-26,6417
2016-12-27,6381
2016-12-28,6381
2016-12-29,6420
2016-12-30,6420
2016-12-31,6311
2017-01-01,6311
2017-01-02,6302
2017-01-03,6302
2017-01-04,6239
2017-01-05,6239
2017-01-06,6263
2017-01-07,6388
2017-01-08,6388
2017-01-09,6597
2017-01-10,6597
2017-01-11,6630
2017-01-12,6797
2017-01-13,6797
2017-01-14,6830
2017-01-15,6784
2017-01-16,6784
2017-01-17,6738
2017-01-18,6738
2017-01-19,6873
2017-01-20,6873
2017-01-21,6949
2017-01-22,6949
2017-01-27,6904
2017-01-28,6668
2017-01-29,6512
2017-01-30,6512
2017-01-31,6624
2017-02-01,6748
2017-02-02,6748
2017-02-03,6790
2017-02-04,6782
2017-02-05,6782
2017-02-06,6706
2017-02-07,6706
2017-02-08,6610
2017-02-09,6610
2017-02-10,6750
2017-02-11,6791
2017-02-12,6791
2017-02-13,6873
2017-02-14,6979
2017-02-15,6979
2017-02-16,7098
2017-02-18,7166
2017-02-19,7128
2017-02-20,7128
2017-02-21,7130
2017-02-22,7130
2017-02-23,7068
2017-02-24,7068
2017-02-25,6961
2017-02-26,6961
2017-02-27,7012
2017-02-28,6962
2017-03-01,6962
2017-03-02,7007
2017-03-03,7007
2017-03-04,7034
2017-03-05,7034
2017-03-06,7142
2017-03-07,7142
2017-03-08,7227
2017-03-09,7227
2017-03-10,7139
2017-03-11,7261
2017-03-12,7261
2017-03-13,7244
2017-03-14,7384
2017-03-15,7528
2017-03-16,7528
2017-03-17,7639
2017-03-18,7639
2017-03-19,7730
2017-03-20,7783
2017-03-21,7601
2017-03-22,7601
2017-03-23,7592
2017-03-24,7579
2017-03-25,7579
2017-03-26,7592
2017-03-27,7592
2017-03-28,7488
2017-03-29,7458
2017-03-30,7458
2017-03-31,7366
2017-04-01,7366
2017-04-02,7343
2017-04-03,7407
2017-04-04,7407
2017-04-12,7153
2017-04-13,6899
2017-04-14,6899
2017-04-15,6945
2017-04-16,6868
2017-04-17,6913
2017-04-18,6913
2017-04-19,7012
2017-04-20,7012
2017-04-21,7131
2017-04-22,7131
2017-04-23,7149
2017-04-24,7149
2017-04-25,7212
2017-04-26,7212
2017-04-27,7177
2017-04-28,7177
2017-04-29,7182
2017-04-30,7182
2017-05-01,7187
2017-05-02,7330
2017-05-03,7330
2017-05-04,7367
2017-05-05,7392
2017-05-06,7392
2017-05-07,7357
2017-05-08,7357
2017-05-09,7430
2017-05-10,7430
2017-05-11,7435
2017-05-12,7518
2017-05-13,7507
2017-05-14,7507
2017-05-15,7679
2017-05-16,7763
2017-05-17,7763
2017-05-18,7860
2017-05-19,7860
2017-05-20,7820
2017-05-21,7820
2017-05-22,7771
2017-05-23,7637
2017-05-24,7518
2017-05-25,7379
2017-05-26,7286
2017-05-27,7246
2017-05-28,7280
2017-05-29,7325
2017-05-30,7436
2017-05-31,7330
2017-06-01,7247
2017-06-02,7183
2017-06-03,7183
2017-06-06,6918
2017-06-07,6641
2017-06-08,6641
2017-06-09,6426
2017-06-10,6242
2017-06-11,6105
2017-06-12,6105
2017-06-13,6047
2017-06-14,5938
2017-06-15,5938
2017-06-16,5794
2017-06-17,5794
2017-06-18,5691
2017-06-19,5691
2017-06-20,5727
2017-06-21,5624
2017-06-22,5624
2017-06-23,5698
2017-06-24,5807
2017-06-25,5807
2017-06-26,5814
2017-06-27,5864
2017-06-28,5864
2017-06-29,5981
2017-06-30,5963
2017-07-01,5963
2017-07-02,6058
2017-07-03,6086
2017-07-04,6064
2017-07-05,6064
2017-07-06,6024
2017-07-07,6024
2017-07-08,5891
2017-07-13,5962
2017-07-14,6012
2017-07-15,6012
2017-07-16,6036
2017-07-17,6164
2017-07-18,6164
2017-07-19,6243
2017-07-20,6181
2017-07-21,6098
2017-07-22,6137
2017-07-23,6172
2017-07-24,6172
2017-07-25,6247
2017-07-26,6216
2017-07-27,6211
2017-07-28,6211
2017-07-29,6214
2017-07-30,6275
2017-07-31,6275
2017-08-01,6246
2017-08-02,6246
2017-08-03,6246
2017-08-04,6186
2017-08-05,6212
2017-08-06,6212
2017-08-09,6259
2017-08-10,6363
2017-08-11,6363
2017-08-12,6295
2017-08-13,6295
2017-08-14,6326
2017-08-15,6350
2017-08-16,6350
2017-08-17,6390
2017-08-18,6390
2017-08-19,6348
2017-08-20,6258
2017-08-22,6292
2017-08-23,6292
2017-08-24,6296
2017-08-25,6296
2017-08-26,6309
2017-08-27,6309
2017-08-28,6443
2017-08-29,6443
2017-08-30,6416
2017-08-31,6416
2017-09-01,6503
2017-09-02,6427
2017-09-03,6427
2017-09-04,6356
2017-09-05,6322
2017-09-06,6235
2017-09-07,6383
2017-09-08,6383
2017-09-09,6554
2017-09-10,6663
2017-09-11,6663
2017-09-12,6593
2017-09-13,6637
2017-09-14,6601
2017-09-15,6601
2017-09-16,6607
2017-09-17,6548
2017-09-19,6332
2017-09-20,6502
2017-09-21,6502
2017-09-22,6595
2017-09-23,6595
2017-09-24,6587
2017-09-25,6587
2017-09-26,6739
2017-09-27,6739
2017-09-28,6750
2017-09-29,6748
2017-09-30,6748
2017-10-01,6672
2017-10-02,6731
2017-10-03,6731
2017-10-04,6715
2017-10-05,6594
2017-10-06,6604
2017-10-07,6556
2017-10-08,6538
2017-10-09,6519
2017-10-10,6578
2017-10-11,6578
2017-10-12,6670
2017-10-13,6761
2017-10-14,6711
2017-10-15,6711
2017-10-16,6660
2017-10-17,6660
2017-10-18,6655
2017-10-19,6622
2017-10-20,6622
2017-10-21,6580
2017-10-22,6579
2017-10-23,6601
2017-10-24,6625
2017-10-25,6646
2017-10-26,6655
2017-10-27,6711
2017-10-28,6711
2017-10-29,6599
2017-10-30,6711
2017-10-31,6739
2017-11-01,6739
2017-11-02,6814
2017-11-03,6814
2017-11-04,6779
2017-11-05,6779
2017-11-06,6727
2017-11-07,6727
2017-11-08,6631
2017-11-09,6726
2017-11-10,6726
2017-11-11,6771
2017-11-12,6747
2017-11-13,6711
2017-11-14,6711
2017-11-15,6875
2017-11-16,7093
2017-11-17,7246
2017-11-18,7332
2017-11-19,7482
2017-11-20,7444
2017-11-21,7464
2017-11-22,7281
2017-11-23,7235
2017-11-24,7235
2017-11-25,7078
2017-11-26,7070
2017-11-27,7070
2017-11-28,6953
2017-11-29,6805
2017-11-30,6805
2017-12-01,6738
2017-12-02,6738
2017-12-03,6828
2017-12-04,6828
2017-12-05,6876
2017-12-06,6818
2017-12-07,6972
2017-12-08,6972
2017-12-09,6866
2017-12-10,6892
2017-12-11,6758
2017-12-12,6858
2017-12-14,6714
2017-12-15,6822
2017-12-17,6810
2017-12-18,6802
2017-12-19,6726
2017-12-20,6770
2017-12-21,6857
2017-12-22,6885
2017-12-23,6874
2017-12-24,6898
2017-12-25,6898
2017-12-26,6805
2017-12-27,6713
2017-12-28,6674
2017-12-29,6674
2017-12-30,6636
2017-12-31,6636
2018-01-01,6756
2018-01-02,6713
2018-01-03,6681
2018-01-04,6636
2018-01-05,6667
2018-01-06,6651
2018-01-07,6741
2018-01-08,6597
2018-01-09,6594
2018-01-10,6594
2018-01-11,6484
2018-01-12,6401
2018-01-13,6212
2018-01-14,5973
2018-01-15,5896
2018-01-16,5956
2018-01-17,6104
2018-01-18,6126
2018-01-19,6126
2018-01-20,6013
2018-01-21,5928
2018-01-22,5882
2018-01-23,5902
2018-01-25,5828
2018-01-26,5819
2018-01-27,5800
2018-01-28,5903
2018-01-29,6065
2018-01-31,6153
2018-02-01,6041
2018-02-02,6111
2018-02-03,6022
2018-02-04,5893
2018-02-05,5898
2018-02-06,5894
2018-02-07,5790
2018-02-08,5790
2018-02-09,5758
2018-02-10,5652
2018-02-11,5735
2018-02-12,5792
2018-02-13,5877
2018-02-14,5946
2018-02-15,6017
2018-02-16,5982
2018-02-17,5748
2018-02-18,5756
2018-02-19,5781
2018-02-20,5847
2018-02-21,5962
2018-02-22,6029
2018-02-23,6179
2018-02-24,6145
2018-02-25,6138
2018-02-26,6167
2018-02-27,6137
2018-03-01,6361
2018-03-02,6485
2018-03-03,6598
2018-03-04,6598
2018-03-05,6581
2018-03-06,6634
2018-03-07,6592
2018-03-08,6611
2018-03-09,6473
2018-03-10,6519
2018-03-11,6519
2018-03-12,6537
2018-03-13,6636
2018-03-14,6623
2018-03-15,6539
2018-03-16,6521
2018-03-17,6464
2018-03-18,6524
2018-03-19,6362
2018-03-20,6478
2018-03-21,6439
2018-03-23,6491
2018-03-24,6456
2018-03-26,6607
2018-03-27,6681
2018-03-28,6763
2018-03-29,6719
2018-03-30,6741
2018-03-31,6625
2018-04-01,6493
2018-04-02,6370
2018-04-03,6587
2018-04-04,6677
2018-04-05,6677
2018-04-06,6836
2018-04-07,6853
2018-04-08,6942
2018-04-09,7093
2018-04-10,7269
2018-04-11,7216
2018-04-12,7181
2018-04-13,6939
2018-04-14,6877
2018-04-15,6975
2018-04-16,7092
2018-04-17,7217
2018-04-18,7151
2018-04-19,7210
2018-04-20,7203
2018-04-21,7011
2018-04-22,6995
2018-04-23,6863
2018-04-24,6752
2018-04-25,6685
2018-04-26,6721
2018-04-27,6657
2018-04-28,6610
2018-04-29,6649
2018-04-30,6716
2018-05-01,6753
2018-05-04,6907
2018-05-05,6945
2018-05-06,6945
2018-05-07,6721
2018-05-08,6763
2018-05-09,6749
2018-05-10,6703
2018-05-11,6579
2018-05-12,6478
2018-05-13,6478
2018-05-14,6506
2018-05-15,6532
2018-05-16,6519
2018-05-17,6518
2018-05-18,6308
2018-05-19,6242
2018-05-20,6426
2018-05-21,6439
2018-05-22,6439
2018-05-23,6439
2018-05-24,6382
2018-05-25,6255
2018-05-26,6162
2018-05-27,6243
2018-05-28,6213
2018-05-29,6267
2018-05-30,6280
2018-05-31,6295
2018-06-01,6293
2018-06-02,6380
2018-06-03,6232
2018-06-04,6022
2018-06-05,5868
2018-06-06,5998
2018-06-07,5998
2018-06-08,6113
2018-06-09,6021
2018-06-10,6048
2018-06-11,5971
2018-06-12,6008
2018-06-13,5918
2018-06-14,5994
2018-06-15,5993
2018-06-16,6208
2018-06-17,6383
2018-06-18,6472
2018-06-19,6225
2018-06-20,6225
2018-06-21,6302
2018-06-22,6236
2018-06-23,6236
2018-06-24,6083
2018-06-25,6016
2018-06-26,5999
2018-06-27,5837
2018-06-28,5786
2018-06-29,5749
2018-06-30,5702
2018-07-01,5595
2018-07-02,5595
2018-07-03,5567
2018-07-04,5455
2018-07-05,5364
2018-07-06,5281
2018-07-07,5199
2018-07-08,5126
2018-07-09,5212
2018-07-10,5300
2018-07-11,5204
2018-07-12,5203
2018-07-13,5149
2018-07-14,5048
2018-07-15,4900
2018-07-16,4760
2018-07-17,4803
2018-07-18,4764
2018-07-19,4852
2018-07-20,4983
2018-07-21,4925
2018-07-22,4877
2018-07-23,4932
2018-07-24,4886
2018-07-25,4958
2018-07-26,5038
2018-07-27,5014
2018-07-28,4861
2018-07-29,4719
2018-07-30,4777
2018-07-31,4819
2018-08-01,4819
2018-08-02,4897
2018-08-03,4975
2018-08-04,4902
2018-08-05,4871
2018-08-06,4908
2018-08-07,4904
2018-08-08,4918
2018-08-09,4918
2018-08-10,4858
2018-08-11,4886
2018-08-12,4898
2018-08-14,4993
2018-08-16,4851
2018-08-17,4737
2018-08-18,4641
2018-08-19,4600
2018-08-20,4525
2018-08-21,4328
2018-08-22,4190
2018-08-23,4304
2018-08-24,4354
2018-08-25,4304
2018-08-26,4206
2018-08-27,4229
2018-08-28,4316
2018-08-29,4315
2018-08-30,4307
2018-08-31,4413
2018-09-01,4394
2018-09-02,4376
2018-09-03,4412
2018-09-04,4493
2018-09-05,4429
2018-09-06,4429
2018-09-07,4494
2018-09-08,4394
2018-09-09,4317
2018-09-10,4338
2018-09-11,4338
2018-09-12,4268
2018-09-13,4420
2018-09-14,4451
2018-09-15,4449
2018-09-16,4449
2018-09-17,4489
2018-09-18,4476
2018-09-19,4382
2018-09-20,4296
2018-09-21,4267
2018-09-22,4124
2018-09-23,4170
2018-09-24,4105
2018-09-25,4105
2018-09-26,4162
2018-09-27,4219
2018-09-28,4279
2018-09-29,4381
2018-09-30,4364
2018-10-02,4556
2018-10-03,4657
2018-10-04,4657
2018-10-05,4713
2018-10-06,4721
2018-10-07,4539
2018-10-08,4584
2018-10-09,4689
2018-10-10,4797
2018-10-11,4872
2018-10-12,4962
2018-10-13,4986
2018-10-14,5066
2018-10-15,5161
2018-10-16,5293
2018-10-17,5271
2018-10-18,5430
2018-10-19,5492
2018-10-20,5492
2018-10-21,5390
2018-10-22,5412
2018-10-23,5412
2018-10-24,5446
2018-10-25,5267
2018-10-26,5174
2018-10-27,5092
2018-10-28,4928
2018-10-29,4928
2018-10-30,4787
2018-10-31,4705
2018-11-01,4529
2018-11-03,4501
2018-11-04,4538
2018-11-05,4577
2018-11-06,4621
2018-11-07,4743
2018-11-08,4895
2018-11-09,4912
2018-11-10,5025
2018-11-11,4999
2018-11-12,5018
2018-11-13,5009
2018-11-14,5131
2018-11-15,5323
2018-11-16,5574
2018-11-17,5834
2018-11-18,6009
2018-11-19,6146
2018-11-20,6203
2018-11-21,6214
2018-11-22,6200
2018-11-23,6093
2018-11-24,6055
2018-11-25,5983
2018-11-26,5879
2018-11-27,5824
2018-11-28,5862
2018-11-29,5958
2018-12-01,5739
2018-12-02,5791
2018-12-03,5792
2018-12-04,5801
2018-12-05,5800
2018-12-07,5551
2018-12-09,5547
2018-12-10,5616
2018-12-11,5545
2018-12-12,5409
2018-12-13,5270
2018-12-14,5409
2018-12-15,5605
2018-12-16,5653
2018-12-17,5542
2018-12-18,5552
2018-12-19,5610
2018-12-20,5381
2018-12-21,5252
2018-12-22,5156
2018-12-23,5247
2018-12-24,5259
2018-12-25,5378
2018-12-26,5411
2018-12-27,5371
2018-12-28,5481
2018-12-29,5488
2018-12-30,5435
2018-12-31,5419
2019-01-01,5328
2019-01-02,5294
2019-01-03,5295
2019-01-04,5239
2019-01-05,5314
2019-01-06,5450
2019-01-08,5703
2019-01-10,6118
2019-01-11,6124
2019-01-12,6130
2019-01-13,6038
2019-01-14,5936
2019-01-15,5842
2019-01-16,5781
2019-01-17,5936
2019-01-18,6022
2019-01-19,6012
2019-01-20,5939
2019-01-22,5980
2019-01-23,5997
2019-01-24,5993
2019-01-25,6053
2019-01-26,6078
2019-01-27,6101
2019-01-28,5941
2019-01-29,5893
2019-01-30,5876
2019-01-31,5592
2019-02-01,5576
2019-02-02,5487
2019-02-03,5592
2019-02-04,5690
2019-02-05,5685
2019-02-06,5743
2019-02-07,5877
2019-02-08,5740
2019-02-09,5453
2019-02-10,5286
2019-02-11,5454
2019-02-12,5551
2019-02-13,5566
2019-02-14,5587
2019-02-15,5642
2019-02-16,5703
2019-02-17,5628
2019-02-18,5670
2019-02-19,5639
2019-02-20,5751
2019-02-21,5741
2019-02-22,5721
2019-02-23,5842
2019-02-24,5931
2019-02-25,6075
2019-02-26,6092
2019-02-27,6100
2019-02-28,6014
2019-03-01,6006
2019-03-02,5867
2019-03-03,5783
2019-03-04,5813
2019-03-05,5976
2019-03-06,6107
2019-03-07,6042
2019-03-08,5923
2019-03-09,5892
2019-03-10,5823
2019-03-11,5709
2019-03-12,5847
2019-03-13,5919
2019-03-14,6090
2019-03-15,6182
2019-03-16,6180
2019-03-17,6216
2019-03-18,6282
2019-03-19,6398
2019-03-20,6288
2019-03-21,6105
2019-03-22,5930
2019-03-23,5997
2019-03-24,5948
2019-03-25,5651
2019-03-26,5601
2019-03-27,5746
2019-03-28,5836
2019-03-29,5824
2019-03-30,5812
2019-03-31,5803
2019-04-01,5844
2019-04-02,5751
2019-04-03,5737
2019-04-04,5689
2019-04-05,5671
2019-04-06,5820
2019-04-07,5800
2019-04-08,5961
2019-04-09,5929
