date_obj,Lovakengj%20hood price
2017-06-24,64561
2017-06-25,64561
2017-06-26,64561
2017-06-27,61814
2017-06-28,61814
2017-06-29,61814
2017-06-30,61814
2017-07-01,61814
2017-07-02,61814
2017-07-03,61814
2017-07-04,61814
2017-07-05,61814
2017-07-06,61814
2017-07-07,61814
2017-07-08,61814
2017-07-13,58846
2017-07-14,58846
2017-07-15,58846
2017-07-16,58846
2017-07-17,58846
2017-07-18,58846
2017-07-19,58846
2017-07-20,56169
2017-07-21,56169
2017-07-22,56169
2017-07-23,56169
2017-07-24,56169
2017-07-25,56169
2017-07-26,56169
2017-07-27,56169
2017-07-28,56169
2017-07-29,56169
2017-07-30,54846
2017-07-31,54846
2017-08-01,54846
2017-08-02,54846
2017-08-03,54846
2017-08-04,54846
2017-08-05,54846
2017-08-06,54846
2017-08-09,52760
2017-08-10,52760
2017-08-11,52760
2017-08-12,52760
2017-08-13,52760
2017-08-14,52760
2017-08-15,52760
2017-08-17,52760
2017-08-18,52760
2017-08-19,52760
2017-08-20,51012
2017-08-21,51012
2017-08-22,51012
2017-08-23,51012
2017-08-24,51012
2017-08-25,51012
2017-08-26,51012
2017-08-27,51012
2017-08-28,51012
2017-08-29,51012
2017-08-30,51012
2017-08-31,48963
2017-09-01,48963
2017-09-02,48963
2017-09-03,48963
2017-09-04,48963
2017-09-05,48963
2017-09-06,48963
2017-09-07,48963
2017-09-08,48963
2017-09-09,46563
2017-09-10,46563
2017-09-11,46563
2017-09-12,46563
2017-09-13,46563
2017-09-14,46563
2017-09-15,46563
2017-09-16,46563
2017-09-17,46563
2017-09-19,44993
2017-09-20,44993
2017-09-21,44993
2017-09-22,44993
2017-09-23,44993
2017-09-24,44993
2017-09-25,44993
2017-09-26,44993
2017-09-27,44993
2017-09-28,44993
2017-09-29,43088
2017-09-30,43088
2017-10-01,43088
2017-10-02,43088
2017-10-03,43088
2017-10-04,43088
2017-10-05,43088
2017-10-06,43088
2017-10-07,43088
2017-10-08,43088
2017-10-09,43088
2017-10-10,41033
2017-10-11,41033
2017-10-12,41033
2017-10-13,41033
2017-10-14,41033
2017-10-15,41033
2017-10-16,41033
2017-10-17,41033
2017-10-18,41033
2017-10-19,41033
2017-10-20,41033
2017-10-21,41033
2017-10-22,41033
2017-10-23,39052
2017-10-24,39052
2017-10-25,39052
2017-10-26,39052
2017-10-27,39052
2017-10-28,39052
2017-10-29,39052
2017-10-30,39052
2017-10-31,39052
2017-11-01,39052
2017-11-02,39052
2017-11-03,37187
2017-11-04,37187
2017-11-05,37187
2017-11-06,37187
2017-11-07,37187
2017-11-08,37187
2017-11-09,37187
2017-11-10,37187
2017-11-11,37187
2017-11-12,37187
2017-11-13,37187
2017-11-14,36269
2017-11-15,36269
2017-11-16,36269
2017-11-17,36269
2017-11-18,36269
2017-11-19,36269
2017-11-20,36269
2017-11-21,36269
2017-11-22,36269
2017-11-23,36269
2017-11-24,36269
2017-11-25,36269
2017-11-26,35758
2017-11-27,35758
2017-11-28,35758
2017-11-29,35758
2017-11-30,35758
2017-12-01,35758
2017-12-02,35758
2017-12-03,35758
2017-12-04,35758
2017-12-05,35758
2017-12-06,35758
2017-12-07,35758
2017-12-08,35758
2017-12-09,35242
2017-12-10,35242
2017-12-11,35242
2017-12-12,35242
2017-12-14,35242
2017-12-15,35242
2017-12-16,35242
2017-12-17,35242
2017-12-18,35242
2017-12-19,35242
2017-12-20,35242
2017-12-21,33889
2017-12-22,33889
2017-12-23,33889
2017-12-24,33889
2017-12-25,33889
2017-12-26,33889
2017-12-27,33889
2017-12-28,33889
2017-12-29,33889
2017-12-30,33889
2017-12-31,32623
2018-01-01,32623
2018-01-02,32623
2018-01-03,32623
2018-01-04,32623
2018-01-05,32623
2018-01-06,32623
2018-01-07,32623
2018-01-08,32623
2018-01-09,31870
2018-01-10,31870
2018-01-11,31870
2018-01-12,31870
2018-01-13,31870
2018-01-14,31870
2018-01-15,31870
2018-01-16,31870
2018-01-17,30624
2018-01-18,30624
2018-01-19,30624
2018-01-20,30624
2018-01-21,30624
2018-01-22,30624
2018-01-23,30624
2018-01-25,29663
2018-01-26,29663
2018-01-27,29663
2018-01-28,29663
2018-01-29,29061
2018-01-31,29061
2018-02-01,29061
2018-02-02,29061
2018-02-03,28425
2018-02-04,28425
2018-02-05,28425
2018-02-06,28425
2018-02-07,27415
2018-02-08,27415
2018-02-09,27415
2018-02-10,27415
2018-02-11,26671
2018-02-12,26671
2018-02-13,26671
2018-02-14,26671
2018-02-15,26085
2018-02-16,26085
2018-02-17,26085
2018-02-18,26085
2018-02-19,26511
2018-02-20,26511
2018-02-21,26511
2018-02-22,26511
2018-02-23,26511
2018-02-24,26511
2018-02-25,26137
2018-02-26,26137
2018-02-27,26137
2018-02-28,26137
2018-03-01,25498
2018-03-02,25498
2018-03-03,25498
2018-03-04,25498
2018-03-05,24836
2018-03-06,24836
2018-03-07,24836
2018-03-08,24836
2018-03-09,24402
2018-03-10,24402
2018-03-11,24402
2018-03-12,24402
2018-03-13,23402
2018-03-14,23402
2018-03-15,23402
2018-03-16,23402
2018-03-17,23402
2018-03-18,23302
2018-03-19,23302
2018-03-20,23302
2018-03-21,23302
2018-03-23,22493
2018-03-24,22493
2018-03-26,22493
2018-03-27,22493
2018-03-28,21947
2018-03-29,21947
2018-03-30,21947
2018-03-31,21947
2018-04-01,21173
2018-04-02,21173
2018-04-03,21173
2018-04-04,21173
2018-04-05,21173
2018-04-06,20760
2018-04-07,20760
2018-04-08,20760
2018-04-09,20760
2018-04-10,20760
2018-04-11,20760
2018-04-12,20113
2018-04-13,20113
2018-04-14,20113
2018-04-15,20113
2018-04-16,20113
2018-04-17,19323
2018-04-18,19323
2018-04-19,19323
2018-04-20,19323
2018-04-21,18573
2018-04-22,18573
2018-04-23,18573
2018-04-24,18573
2018-04-25,18573
2018-04-26,18285
2018-04-27,18285
2018-04-28,18285
2018-04-29,18285
2018-04-30,17669
2018-05-01,17669
2018-05-04,17669
2018-05-05,17433
2018-05-06,17433
2018-05-07,17433
2018-05-08,17433
2018-05-09,17433
2018-05-10,17101
2018-05-11,17101
2018-05-12,17101
2018-05-13,17101
2018-05-14,16944
2018-05-15,16944
2018-05-16,16944
2018-05-17,16944
2018-05-18,17161
2018-05-19,17161
2018-05-20,17161
2018-05-21,17161
2018-05-22,17249
2018-05-23,17249
2018-05-24,17249
2018-05-25,17249
2018-05-26,16915
2018-05-27,16915
2018-05-28,16915
2018-05-29,16915
2018-05-30,16915
2018-05-31,16575
2018-06-01,16575
2018-06-02,16575
2018-06-03,16575
2018-06-04,17263
2018-06-05,17263
2018-06-06,17263
2018-06-07,17263
2018-06-08,18100
2018-06-09,18100
2018-06-10,18100
2018-06-11,18100
2018-06-12,18100
2018-06-13,18963
2018-06-14,18963
2018-06-15,18963
2018-06-16,18963
2018-06-17,19560
2018-06-18,19560
2018-06-19,19560
2018-06-20,19560
2018-06-21,19646
2018-06-22,19646
2018-06-23,19646
2018-06-24,19646
2018-06-25,19646
2018-06-26,19761
2018-06-27,19761
2018-06-28,19761
2018-06-29,19761
2018-06-30,19761
2018-07-01,20725
2018-07-02,20725
2018-07-03,20725
2018-07-04,20725
2018-07-05,20725
2018-07-06,20725
2018-07-07,21647
2018-07-08,21647
2018-07-09,21647
2018-07-10,21647
2018-07-11,22023
2018-07-12,22023
2018-07-13,22023
2018-07-14,22023
2018-07-15,22984
2018-07-16,22984
2018-07-17,22984
2018-07-18,22984
2018-07-19,22804
2018-07-20,22804
2018-07-21,22804
2018-07-22,22804
2018-07-23,22850
2018-07-24,22850
2018-07-25,22850
2018-07-26,22850
2018-07-27,23689
2018-07-28,23689
2018-07-29,23689
2018-07-30,23689
2018-07-31,24722
2018-08-01,24722
2018-08-02,24722
2018-08-03,24722
2018-08-04,25457
2018-08-05,25457
2018-08-06,25457
2018-08-07,25457
2018-08-08,24378
2018-08-09,24378
2018-08-10,24378
2018-08-11,24378
2018-08-12,24220
2018-08-14,24220
2018-08-16,24220
2018-08-17,23780
2018-08-18,23780
2018-08-19,23780
2018-08-20,23047
2018-08-21,23047
2018-08-22,23047
2018-08-23,23047
2018-08-24,22825
2018-08-25,22825
2018-08-26,22825
2018-08-27,23212
2018-08-28,23212
2018-08-29,23212
2018-08-30,23212
2018-08-31,23518
2018-09-01,23518
2018-09-02,23518
2018-09-03,23518
2018-09-04,24511
2018-09-05,24511
2018-09-06,24511
2018-09-07,24511
2018-09-08,25674
2018-09-09,25674
2018-09-10,25674
2018-09-11,25674
2018-09-12,26900
2018-09-13,26900
2018-09-14,26900
2018-09-15,28144
2018-09-16,28144
2018-09-17,28144
2018-09-18,28144
2018-09-19,28412
2018-09-20,28412
2018-09-21,28412
2018-09-22,28412
2018-09-23,27489
2018-09-24,27489
2018-09-25,27489
2018-09-26,27489
2018-09-27,27466
2018-09-28,27466
2018-09-29,27466
2018-09-30,27466
2018-10-02,27543
2018-10-03,27543
2018-10-04,27832
2018-10-05,27832
2018-10-06,27832
2018-10-07,28280
2018-10-08,28280
2018-10-09,28280
2018-10-10,29263
2018-10-11,29263
2018-10-12,29263
2018-10-13,29263
2018-10-14,30663
2018-10-15,30663
2018-10-16,30663
2018-10-17,30663
2018-10-18,31614
2018-10-19,31614
2018-10-20,31614
2018-10-21,31614
2018-10-22,31674
2018-10-23,31674
2018-10-24,31674
2018-10-25,31674
2018-10-26,31674
2018-10-27,32483
2018-10-28,32483
2018-10-29,32483
2018-10-30,32483
2018-10-31,32782
2018-11-01,32782
2018-11-03,32782
2018-11-04,33127
2018-11-05,33127
2018-11-06,33626
2018-11-07,33626
2018-11-08,33626
2018-11-09,33626
2018-11-10,33480
2018-11-11,33480
2018-11-12,33374
2018-11-13,33374
2018-11-14,33374
2018-11-15,33313
2018-11-16,33313
2018-11-17,34105
2018-11-18,34105
2018-11-19,34105
2018-11-20,35008
2018-11-21,35008
2018-11-22,35681
2018-11-23,35681
2018-11-24,35840
2018-11-25,35840
2018-11-26,36983
2018-11-27,36983
2018-11-28,37988
2018-11-29,37988
2018-12-01,39010
2018-12-02,39010
2018-12-03,39010
2018-12-04,39835
2018-12-05,39835
2018-12-07,40431
2018-12-09,40510
2018-12-10,40510
2018-12-11,41327
2018-12-12,41327
2018-12-13,41327
2018-12-14,40588
2018-12-15,40588
2018-12-16,38741
2018-12-17,38741
2018-12-18,38741
2018-12-19,37179
2018-12-20,37179
2018-12-21,37179
2018-12-22,35572
2018-12-23,35572
2018-12-24,34109
2018-12-25,34109
2018-12-26,34109
2018-12-27,32654
2018-12-28,32654
2018-12-29,32654
2018-12-30,32390
2018-12-31,32390
2019-01-01,32390
2019-01-02,32732
2019-01-03,32732
2019-01-04,32732
2019-01-05,32948
2019-01-06,32948
2019-01-08,32374
2019-01-10,31451
2019-01-11,31451
2019-01-12,31451
2019-01-13,30785
2019-01-14,30785
2019-01-15,30785
2019-01-16,29888
2019-01-17,29888
2019-01-18,29888
2019-01-19,29040
2019-01-20,29040
2019-01-21,29040
2019-01-22,28974
2019-01-23,28974
2019-01-24,28974
2019-01-25,28446
2019-01-26,28446
2019-01-27,28621
2019-01-28,28621
2019-01-29,28195
2019-01-30,28195
2019-01-31,28195
2019-02-01,28176
2019-02-02,28176
2019-02-03,28176
2019-02-04,27522
2019-02-05,27522
2019-02-06,27522
2019-02-07,26925
2019-02-08,26925
2019-02-09,26530
2019-02-10,26530
2019-02-11,26530
2019-02-12,26300
2019-02-13,26300
2019-02-14,26860
2019-02-15,26860
2019-02-16,27858
2019-02-17,27858
2019-02-18,27858
2019-02-19,29027
2019-02-20,29027
2019-02-21,29027
2019-02-22,29748
2019-02-23,29748
2019-02-24,30805
2019-02-25,30805
2019-02-26,31849
2019-02-27,31849
2019-02-28,31849
2019-03-01,31849
2019-03-02,31577
2019-03-03,31577
2019-03-04,31755
2019-03-05,31755
2019-03-06,31755
2019-03-07,31674
2019-03-08,31674
2019-03-09,31674
2019-03-10,32009
2019-03-11,32009
2019-03-12,33284
2019-03-13,33284
2019-03-14,33284
2019-03-15,34827
2019-03-16,34827
2019-03-17,36276
2019-03-18,36276
2019-03-19,36276
2019-03-20,37881
2019-03-21,37881
2019-03-22,37881
2019-03-23,39591
2019-03-24,39591
2019-03-25,39591
2019-03-26,40759
2019-03-27,40759
2019-03-28,40759
2019-03-29,41811
2019-03-30,41811
2019-03-31,41811
2019-04-01,41811
2019-04-02,42003
2019-04-03,42003
2019-04-04,42003
2019-04-05,40015
2019-04-06,40015
2019-04-07,40015
2019-04-08,40015
2019-04-09,38191
2019-04-10,38191
2019-04-11,38191
2019-04-12,36281
2019-04-13,36281
2019-04-14,34553
2019-04-15,34553
2019-04-16,33031
2019-04-17,33031
2019-04-18,31530
2019-04-19,31530
2019-04-20,30039
2019-04-21,30039
2019-04-22,30039
2019-04-23,28537
2019-04-24,28537
2019-04-25,28537
2019-04-26,27736
2019-04-27,27736
2019-04-28,27736
2019-04-29,26785
2019-04-30,26785
2019-05-01,26785
2019-05-02,25930
2019-05-03,25930
2019-05-04,25666
2019-05-05,25666
2019-05-06,25666
2019-05-07,25717
2019-05-08,25717
2019-05-09,25717
2019-05-10,25002
2019-05-11,25002
2019-05-12,25002
2019-05-13,25117
2019-05-14,25117
2019-05-15,25117
2019-05-16,24727
2019-05-17,24727
2019-05-18,24727
2019-05-19,23530
2019-05-20,23530
2019-05-21,23195
2019-05-22,23195
2019-05-23,23195
2019-05-24,22186
2019-05-25,22186
2019-05-26,22186
2019-05-27,21168
2019-05-28,21168
2019-05-29,21168
2019-05-30,20142
2019-05-31,20142
2019-06-01,20142
2019-06-02,19304
2019-06-03,19304
2019-06-04,19304
2019-06-05,18610
2019-06-06,18610
2019-06-07,18610
2019-06-08,18010
2019-06-09,18010
2019-06-10,18010
2019-06-11,17238
2019-06-12,17238
2019-06-13,17238
2019-06-14,16864
2019-06-15,16864
2019-06-16,16864
2019-06-17,16260
2019-06-18,16260
2019-06-19,16260
2019-06-20,16818
2019-06-21,16818
2019-06-22,16818
2019-06-23,16818
2019-06-24,17022
2019-06-25,17022
2019-06-26,17022
2019-06-27,16923
2019-06-28,16923
2019-06-29,16923
2019-06-30,16132
2019-07-01,16132
2019-07-02,16132
2019-07-03,15844
2019-07-04,15844
2019-07-05,15844
2019-07-06,16009
2019-07-07,16009
2019-07-08,16009
2019-07-09,15871
2019-07-10,15871
2019-07-11,15871
2019-07-12,15595
2019-07-13,15595
2019-07-14,15595
2019-07-15,15595
2019-07-16,15595
2019-07-17,15689
2019-07-18,15689
2019-07-19,15689
2019-07-20,15689
2019-07-21,16417
2019-07-22,16417
2019-07-23,16417
2019-07-24,16417
2019-07-25,17043
2019-07-26,17043
2019-07-27,17043
2019-07-28,17043
2019-07-29,17043
2019-07-30,17754
2019-07-31,17754
2019-08-01,17754
2019-08-02,17754
2019-08-03,18378
2019-08-04,18378
2019-08-05,18378
2019-08-06,18378
2019-08-07,18587
2019-08-08,18587
2019-08-09,18587
2019-08-10,18587
2019-08-11,18547
2019-08-12,18547
2019-08-13,18547
2019-08-14,18243
2019-08-15,18243
2019-08-16,18243
2019-08-17,18230
2019-08-18,18230
2019-08-19,18230
2019-08-20,17489
2019-08-21,17489
2019-08-22,17489
2019-08-23,17489
2019-08-24,16880
2019-08-24,16880
2019-08-25,16880
2019-08-25,16880
2019-08-26,16880
2019-08-26,16880
2019-08-27,16104
2019-08-27,16104
2019-08-28,16104
2019-08-29,16104
2019-08-30,15375
2019-08-31,15375
2019-09-01,15375
2019-09-02,14736
2019-09-03,14736
2019-09-04,14736
2019-09-05,14062
2019-09-06,14062
2019-09-07,14062
2019-09-08,13406
2019-09-09,13406
2019-09-10,13406
2019-09-11,13406
2019-09-12,13006
2019-09-13,13006
2019-09-14,13006
2019-09-15,13006
2019-09-16,13212
2019-09-17,13212
2019-09-18,13212
2019-09-19,13212
2019-09-20,13288
2019-09-21,13288
2019-09-22,13288
2019-09-23,12991
2019-09-24,12991
2019-09-25,12991
2019-09-26,12991
2019-09-27,12991
2019-09-28,13427
2019-09-29,13427
2019-09-30,13427
2019-10-01,13427
2019-10-02,13798
2019-10-03,13798
2019-10-04,13798
2019-10-05,13798
2019-10-06,14467
2019-10-07,14467
2019-10-08,14467
2019-10-09,14467
2019-10-10,14467
2019-10-11,14467
2019-10-12,14887
2019-10-13,14887
2019-10-14,14887
2019-10-15,14887
2019-10-16,14824
2019-10-17,14824
2019-10-18,14824
2019-10-19,14824
2019-10-20,14578
2019-10-21,14578
2019-10-22,14578
2019-10-23,14578
2019-10-24,14351
2019-10-25,14351
2019-10-26,14351
2019-10-27,14351
2019-10-28,13700
2019-10-29,13700
2019-10-30,13700
2019-10-31,13700
2019-11-01,13148
2019-11-02,13148
2019-11-03,13148
2019-11-04,13148
2019-11-05,12733
2019-11-06,12733
2019-11-07,12733
2019-11-08,12733
2019-11-09,12218
2019-11-10,12218
2019-11-11,12218
2019-11-12,12218
2019-11-13,12544
2019-11-14,12544
2019-11-15,12544
2019-11-16,12544
2019-11-17,13068
2019-11-18,13068
2019-11-19,13068
2019-11-20,13068
2019-11-21,13068
2019-11-22,13459
2019-11-23,13459
2019-11-24,13459
2019-11-25,13459
2019-11-26,13466
2019-11-27,13466
2019-11-28,13466
2019-11-29,13466
2019-11-30,13466
2019-12-01,13135
2019-12-02,13135
2019-12-03,13135
2019-12-04,13135
2019-12-05,13135
2019-12-06,12777
2019-12-07,12777
2019-12-08,12777
2019-12-09,12777
2019-12-10,12242
2019-12-11,12242
2019-12-12,12242
2019-12-13,12242
2019-12-14,12242
2019-12-15,12105
2019-12-16,12105
2019-12-17,12105
2019-12-18,12105
2019-12-19,12105
2019-12-20,12398
2019-12-21,12398
2019-12-22,12398
2019-12-23,12398
2019-12-24,12904
2019-12-25,12904
2019-12-26,12904
2019-12-27,12904
2019-12-28,12365
2019-12-29,12365
2019-12-30,12365
2019-12-31,12365
2020-01-01,12685
2020-01-02,12685
2020-01-03,12685
2020-01-04,12685
2020-01-05,13199
2020-01-06,13199
2020-01-07,13199
2020-01-08,13199
2020-01-09,13479
2020-01-10,13479
2020-01-11,13479
2020-01-12,13366
2020-01-13,13366
2020-01-14,13366
2020-01-15,13366
2020-01-16,13295
2020-01-17,13295
2020-01-18,13295
2020-01-19,13250
2020-01-20,13250
2020-01-21,13250
2020-01-22,13250
2020-01-23,12944
2020-01-24,12944
2020-01-25,12944
2020-01-26,12382
2020-01-27,12382
2020-01-28,12382
2020-01-29,11762
2020-01-30,11762
2020-01-31,11762
2020-02-01,11762
2020-02-02,11204
2020-02-03,11204
2020-02-04,11204
2020-02-05,10706
2020-02-06,10706
2020-02-07,10224
2020-02-08,10224
2020-02-09,9769
2020-02-10,9769
2020-02-11,9325
2020-02-12,9325
2020-02-13,9325
2020-02-14,8858
2020-02-15,8858
2020-02-16,8858
2020-02-17,8598
2020-02-18,8598
2020-02-19,8598
2020-02-20,8598
2020-02-21,8405
2020-02-22,8405
2020-02-23,8405
2020-02-24,8075
2020-02-25,8075
2020-02-26,8075
2020-02-27,7822
2020-02-28,7822
2020-02-29,7822
2020-03-01,7484
2020-03-02,7484
2020-03-03,7484
2020-03-04,7484
2020-03-05,7369
2020-03-06,7369
2020-03-07,7369
2020-03-08,7132
2020-03-09,7132
2020-03-10,7132
2020-03-11,6875
2020-03-12,6875
2020-03-13,6875
2020-03-14,6875
2020-03-15,6749
2020-03-16,6749
2020-03-17,6749
2020-03-18,6709
2020-03-19,6709
2020-03-20,6709
2020-03-21,6659
2020-03-22,6659
2020-03-23,6659
2020-03-24,6930
2020-03-25,6930
2020-03-26,7063
2020-03-27,7063
2020-03-28,7063
2020-03-29,7178
2020-03-30,7178
2020-03-31,7178
2020-04-01,6957
2020-04-02,6957
2020-04-03,6957
2020-04-04,6694
2020-04-05,6694
2020-04-06,6706
2020-04-07,6706
2020-04-08,6484
2020-04-09,6484
2020-04-10,6484
2020-04-11,6366
2020-04-12,6366
2020-04-13,6366
2020-04-14,6151
2020-04-15,6151
2020-04-16,5872
2020-04-17,5872
2020-04-18,5708
2020-04-19,5708
2020-04-20,5571
2020-04-21,5571
2020-04-22,5571
2020-04-23,5589
2020-04-24,5589
2020-04-25,5589
2020-04-26,5841
2020-04-27,5841
2020-04-28,6108
2020-04-29,6108
2020-04-30,6108
2020-05-01,6166
2020-05-02,6166
2020-05-03,5921
2020-05-04,5921
2020-05-05,5921
2020-05-06,5999
2020-05-07,5999
2020-05-08,5999
2020-05-09,5933
2020-05-10,5933
2020-05-11,5933
2020-05-12,5744
2020-05-13,5744
