date_obj,Tyrannical%20ring price
2015-09-28,2302092
2015-09-29,2387949
2015-09-30,2387949
2015-10-05,2387949
2015-10-06,2387949
2015-10-07,2307358
2015-10-08,2307358
2015-10-09,2307358
2015-10-10,2307358
2015-10-11,2307358
2015-10-12,2307358
2015-10-13,2307358
2015-10-14,2307358
2015-10-15,2191990
2015-10-16,2191990
2015-10-17,2191990
2015-10-18,2191990
2015-10-19,2191990
2015-10-20,2191990
2015-10-22,2191990
2015-10-23,2083241
2015-10-24,2083241
2015-10-25,2083241
2015-10-26,2083241
2015-10-27,2083241
2015-10-29,2083241
2015-10-30,1980714
2015-10-31,1980714
2015-11-01,1980714
2015-11-02,1980714
2015-11-03,1980714
2015-11-04,1980714
2015-11-05,1980714
2015-11-06,1980714
2015-11-07,1882803
2015-11-08,1882803
2015-11-09,1882803
2015-11-10,1882803
2015-11-11,1882803
2015-11-12,1882803
2015-11-13,1882803
2015-11-14,1882803
2015-11-15,1882803
2015-11-16,1882803
2015-11-17,1790675
2015-11-18,1790675
2015-11-19,1790675
2015-11-20,1790675
2015-11-21,1790675
2015-11-22,1790675
2015-11-23,1790675
2015-11-24,1790675
2015-11-25,1702842
2015-11-26,1702842
2015-11-27,1702842
2015-11-28,1702842
2015-11-29,1702842
2015-11-30,1702842
2015-12-01,1702842
2015-12-02,1702842
2015-12-03,1619222
2015-12-04,1619222
2015-12-05,1619222
2015-12-06,1619222
2015-12-07,1619222
2015-12-08,1619222
2015-12-09,1619222
2015-12-10,1619222
2015-12-11,1578556
2015-12-13,1578556
2015-12-14,1578556
2015-12-15,1578556
2015-12-16,1578556
2015-12-17,1578556
2015-12-18,1578556
2015-12-19,1500792
2015-12-20,1500792
2015-12-21,1500792
2015-12-22,1500792
2015-12-23,1500792
2015-12-24,1500792
2015-12-25,1500792
2015-12-26,1500792
2015-12-27,1425752
2015-12-28,1425752
2015-12-29,1425752
2015-12-30,1425752
2015-12-31,1425752
2016-01-01,1425752
2016-01-02,1425752
2016-01-03,1355433
2016-01-04,1355433
2016-01-05,1355433
2016-01-07,1355433
2016-01-08,1355433
2016-01-09,1355433
2016-01-10,1288006
2016-01-12,1288006
2016-01-13,1288006
2016-01-14,1288006
2016-01-15,1288006
2016-01-16,1260813
2016-01-17,1260813
2016-01-18,1260813
2016-01-19,1260813
2016-01-20,1260813
2016-01-21,1319768
2016-01-22,1319768
2016-01-23,1319768
2016-01-24,1319768
2016-01-25,1382204
2016-01-26,1382204
2016-01-27,1382204
2016-01-28,1382204
2016-01-29,1445937
2016-01-30,1445937
2016-01-31,1445937
2016-02-01,1445937
2016-02-02,1514168
2016-02-03,1514168
2016-02-04,1514168
2016-02-05,1514168
2016-02-06,1586334
2016-02-07,1586334
2016-02-08,1586334
2016-02-09,1586334
2016-02-10,1658264
2016-02-11,1658264
2016-02-12,1658264
2016-02-13,1658264
2016-02-14,1733727
2016-02-15,1733727
2016-02-16,1733727
2016-02-17,1733727
2016-02-18,1733727
2016-02-19,1815874
2016-02-20,1815874
2016-02-21,1815874
2016-02-22,1815874
2016-02-23,1902135
2016-02-24,1902135
2016-02-25,1902135
2016-02-26,1902135
2016-02-27,1991612
2016-02-28,1991612
2016-02-29,1991612
2016-03-01,1991612
2016-03-02,1991612
2016-03-03,2083270
2016-03-04,2083270
2016-03-05,2083270
2016-03-06,2083270
2016-03-07,2083270
2016-03-08,2180520
2016-03-09,2180520
2016-03-10,2180520
2016-03-11,2180520
2016-03-12,2283831
2016-03-13,2283831
2016-03-14,2283831
2016-03-15,2283831
2016-03-16,2283831
2016-03-17,2392551
2016-03-18,2392551
2016-03-19,2392551
2016-03-20,2392551
2016-03-21,2392551
2016-03-22,2503656
2016-03-23,2503656
2016-03-24,2503656
2016-03-25,2503656
2016-03-26,2503656
2016-03-27,2621201
2016-03-28,2621201
2016-03-29,2621201
2016-03-30,2621201
2016-03-31,2621201
2016-04-01,2742394
2016-04-02,2742394
2016-04-03,2742394
2016-04-04,2742394
2016-04-05,2742394
2016-04-06,2742394
2016-04-07,2872757
2016-04-08,2872757
2016-04-09,2872757
2016-04-10,2872757
2016-04-11,2872757
2016-04-12,2872757
2016-04-13,3006994
2016-04-14,3006994
2016-04-15,3006994
2016-04-16,3006994
2016-04-17,3006994
2016-04-18,3145213
2016-04-19,3145213
2016-04-20,3145213
2016-04-21,3145213
2016-04-22,3145213
2016-04-23,3145213
2016-04-24,3292342
2016-04-25,3292342
2016-04-26,3292342
2016-04-27,3292342
2016-04-28,3292342
2016-04-29,3444523
2016-04-30,3444523
2016-05-01,3444523
2016-05-02,3444523
2016-05-03,3444523
2016-05-04,3607566
2016-05-05,3607566
2016-05-06,3607566
2016-05-07,3607566
2016-05-08,3607566
2016-05-09,3607566
2016-05-10,3772136
2016-05-11,3772136
2016-05-12,3772136
2016-05-13,3772136
2016-05-14,3772136
2016-05-15,3942785
2016-05-16,3942785
2016-05-17,3942785
2016-05-18,3942785
2016-05-19,3942785
2016-05-22,4124180
2016-05-23,4124180
2016-05-24,4323450
2016-05-25,4323450
2016-05-26,4323450
2016-05-27,4323450
2016-05-28,4323450
2016-05-29,4529417
2016-05-30,4529417
2016-05-31,4529417
2016-06-01,4529417
2016-06-02,4529417
2016-06-03,4529417
2016-06-04,4745687
2016-06-05,4745687
2016-06-06,4745687
2016-06-07,4745687
2016-06-08,4745687
2016-06-09,4968983
2016-06-10,4968983
2016-06-11,4968983
2016-06-12,4968983
2016-06-13,4968983
2016-06-14,5200752
2016-06-15,5200752
2016-06-16,5200752
2016-06-17,5200752
2016-06-18,5200752
2016-06-19,5200752
2016-06-20,5449409
2016-06-21,5449409
2016-06-22,5449409
2016-06-23,5449409
2016-06-24,5449409
2016-06-25,5449409
2016-06-26,5449409
2016-06-27,5614128
2016-06-28,5614128
2016-06-29,5614128
2016-06-30,5614128
2016-07-01,5614128
2016-07-02,5614128
2016-07-03,5526128
2016-07-04,5526128
2016-07-05,5526128
2016-07-06,5526128
2016-07-07,5526128
2016-07-08,5526128
2016-07-09,5739180
2016-07-10,5739180
2016-07-11,5739180
2016-07-12,5739180
2016-07-13,5739180
2016-07-14,5739180
2016-07-15,5457539
2016-07-16,5457539
2016-07-17,5457539
2016-07-18,5457539
2016-07-24,5194811
2016-07-25,5194811
2016-07-26,5194811
2016-07-27,5194811
2016-07-28,5194811
2016-07-29,5153396
2016-07-30,5153396
2016-07-31,5153396
2016-08-01,5153396
2016-08-02,5153396
2016-08-03,5153396
2016-08-04,5153396
2016-08-05,5153396
2016-08-06,4982506
2016-08-07,4982506
2016-08-08,4982506
2016-08-09,4982506
2016-08-10,4982506
2016-08-11,4982506
2016-08-12,4740280
2016-08-13,4740280
2016-08-14,4740280
2016-08-15,4740280
2016-08-16,4740280
2016-08-17,4740280
2016-08-18,4503266
2016-08-19,4503266
2016-08-20,4503266
2016-08-21,4503266
2016-08-22,4503266
2016-08-23,4325067
2016-08-24,4325067
2016-08-25,4325067
2016-08-26,4325067
2016-08-28,4325067
2016-08-31,4279659
2016-09-01,4279659
2016-09-02,4279659
2016-09-03,4279659
2016-09-04,4437349
2016-09-05,4437349
2016-09-06,4437349
2016-09-07,4437349
2016-09-08,4437349
2016-09-09,4437349
2016-09-10,4647358
2016-09-11,4647358
2016-09-12,4647358
2016-09-13,4647358
2016-09-14,4647358
2016-09-15,4647358
2016-09-16,4647358
2016-09-17,4782700
2016-09-18,4782700
2016-09-19,4782700
2016-09-20,4782700
2016-09-21,4782700
2016-09-22,4782700
2016-09-23,4840371
2016-09-24,4840371
2016-09-25,4840371
2016-09-26,4840371
2016-09-27,4840371
2016-09-28,4840371
2016-09-29,5005192
2016-09-30,5005192
2016-10-01,5005192
2016-10-02,5005192
2016-10-03,5005192
2016-10-04,5203444
2016-10-05,5203444
2016-10-06,5203444
2016-10-07,5203444
2016-10-08,5203444
2016-10-09,5203444
2016-10-10,5427811
2016-10-11,5427811
2016-10-12,5427811
2016-10-13,5427811
2016-10-14,5427811
2016-10-15,5680969
2016-10-16,5680969
2016-10-17,5680969
2016-10-18,5680969
2016-10-19,5680969
2016-10-20,5680969
2016-10-21,5953690
2016-10-22,5953690
2016-10-23,5953690
2016-10-24,5953690
2016-10-25,5953690
2016-10-26,6072260
2016-10-27,6072260
2016-10-28,6072260
2016-10-29,6072260
2016-10-30,6072260
2016-10-31,5771873
2016-11-01,5771873
2016-11-02,5771873
2016-11-03,5771873
2016-11-04,5771873
2016-11-05,5771873
2016-11-06,5639269
2016-11-07,5639269
2016-11-08,5639269
2016-11-09,5639269
2016-11-10,5639269
2016-11-11,5565817
2016-11-12,5565817
2016-11-13,5565817
2016-11-14,5565817
2016-12-08,6350142
2016-12-09,6350142
2016-12-10,6350142
2016-12-11,6271281
2016-12-12,6271281
2016-12-13,6271281
2016-12-14,6271281
2016-12-15,6271281
2016-12-16,6271281
2016-12-17,6041170
2016-12-18,6041170
2016-12-19,6041170
2016-12-20,6041170
2016-12-21,6041170
2016-12-22,6041170
2016-12-23,5997284
2016-12-24,5997284
2016-12-25,5997284
2016-12-26,5997284
2016-12-27,5997284
2016-12-28,5997284
2016-12-29,5968732
2016-12-30,5968732
2016-12-31,5968732
2017-01-01,5968732
2017-01-02,5968732
2017-01-03,5681043
2017-01-04,5681043
2017-01-05,5681043
2017-01-06,5681043
2017-01-07,5405565
2017-01-08,5405565
2017-01-09,5405565
2017-01-10,5405565
2017-01-11,5135286
2017-01-12,5135286
2017-01-13,5135286
2017-01-14,5135286
2017-01-15,4878521
2017-01-16,4878521
2017-01-17,4878521
2017-01-18,4635689
2017-01-19,4635689
2017-01-20,4635689
2017-01-21,4635689
2017-01-22,4403904
2017-01-27,4195128
2017-01-28,4173443
2017-01-29,4173443
2017-01-30,4173443
2017-01-31,4173443
2017-02-01,4261918
2017-02-02,4261918
2017-02-03,4261918
2017-02-04,4261918
2017-02-05,4261918
2017-02-06,4051206
2017-02-07,4051206
2017-02-08,4051206
2017-02-09,4051206
2017-02-10,4162487
2017-02-11,4162487
2017-02-12,4162487
2017-02-13,4162487
2017-02-14,4110058
2017-02-15,4110058
2017-02-16,4110058
2017-02-18,4017696
2017-02-19,4017696
2017-02-20,4017696
2017-02-21,3888939
2017-02-22,3888939
2017-02-23,3888939
2017-02-24,3888939
2017-02-25,3888939
2017-02-26,3705807
2017-02-27,3705807
2017-02-28,3705807
2017-03-01,3705807
2017-03-02,3542449
2017-03-03,3542449
2017-03-04,3542449
2017-03-05,3542449
2017-03-06,3412334
2017-03-07,3412334
2017-03-08,3412334
2017-03-09,3412334
2017-03-10,3246949
2017-03-11,3246949
2017-03-12,3246949
2017-03-13,3246949
2017-03-14,3084601
2017-03-15,3084601
2017-03-16,3084601
2017-03-17,3084601
2017-03-18,3084601
2017-03-19,2930370
2017-03-20,2930370
2017-03-21,2930370
2017-03-22,2930370
2017-03-23,2783851
2017-03-24,2783851
2017-03-25,2783851
2017-03-26,2783851
2017-03-27,2653614
2017-03-28,2653614
2017-03-29,2653614
2017-03-30,2653614
2017-03-31,2523458
2017-04-01,2523458
2017-04-02,2523458
2017-04-03,2523458
2017-04-04,2400263
2017-04-12,2328931
2017-04-13,2328931
2017-04-14,2328931
2017-04-15,2426978
2017-04-16,2426978
2017-04-17,2426978
2017-04-18,2515432
2017-04-19,2515432
2017-04-20,2515432
2017-04-21,2574050
2017-04-22,2574050
2017-04-23,2574050
2017-04-24,2574050
2017-04-25,2649428
2017-04-26,2649428
2017-04-27,2649428
2017-04-28,2649428
2017-04-29,2553183
2017-04-30,2553183
2017-05-01,2553183
2017-05-02,2553183
2017-05-03,2519628
2017-05-04,2519628
2017-05-05,2519628
2017-05-06,2519628
2017-05-07,2548080
2017-05-08,2548080
2017-05-09,2548080
2017-05-10,2548080
2017-05-11,2639312
2017-05-12,2639312
2017-05-13,2639312
2017-05-14,2639312
2017-05-15,2765739
2017-05-16,2765739
2017-05-17,2765739
2017-05-18,2765739
2017-05-19,2836209
2017-05-20,2836209
2017-05-21,2836209
2017-05-22,2843486
2017-05-23,2843486
2017-05-24,2843486
2017-05-25,2843486
2017-05-26,2913034
2017-05-27,2913034
2017-05-28,2913034
2017-05-29,2913034
2017-05-30,2794139
2017-05-31,2794139
2017-06-01,2794139
2017-06-02,2817087
2017-06-03,2817087
2017-06-06,2701320
2017-06-07,2701320
2017-06-08,2642824
2017-06-09,2642824
2017-06-10,2642824
2017-06-11,2754772
2017-06-12,2754772
2017-06-13,2754772
2017-06-14,2754772
2017-06-15,2828367
2017-06-16,2828367
2017-06-17,2828367
2017-06-18,2828367
2017-06-19,2828367
2017-06-20,2698924
2017-06-21,2698924
2017-06-22,2698924
2017-06-23,2698924
2017-06-24,2698924
2017-06-25,2576488
2017-06-26,2576488
2017-06-27,2576488
2017-06-28,2576488
2017-06-29,2510978
2017-06-30,2510978
2017-07-01,2510978
2017-07-02,2510978
2017-07-03,2510978
2017-07-04,2399682
2017-07-05,2399682
2017-07-06,2399682
2017-07-07,2399682
2017-07-08,2399682
2017-07-13,2343900
2017-07-14,2256670
2017-07-15,2256670
2017-07-16,2256670
2017-07-17,2256670
2017-07-18,2155537
2017-07-19,2155537
2017-07-20,2155537
2017-07-21,2231944
2017-07-22,2231944
2017-07-23,2231944
2017-07-24,2331820
2017-07-25,2331820
2017-07-26,2331820
2017-07-27,2435361
2017-07-28,2435361
2017-07-29,2435361
2017-07-30,2501972
2017-07-31,2501972
2017-08-01,2501972
2017-08-02,2501972
2017-08-03,2378490
2017-08-04,2378490
2017-08-05,2378490
2017-08-06,2292776
2017-08-09,2289211
2017-08-10,2289211
2017-08-11,2289211
2017-08-12,2333124
2017-08-13,2333124
2017-08-14,2333124
2017-08-15,2333124
2017-08-16,2379439
2017-08-17,2379439
2017-08-18,2379439
2017-08-19,2379439
2017-08-20,2467869
2017-08-21,2467869
2017-08-22,2467869
2017-08-23,2467869
2017-08-24,2561787
2017-08-25,2561787
2017-08-26,2561787
2017-08-27,2561787
2017-08-28,2605630
2017-08-29,2605630
2017-08-30,2605630
2017-08-31,2605630
2017-09-01,2540736
2017-09-02,2540736
2017-09-03,2540736
2017-09-04,2419902
2017-09-05,2419902
2017-09-06,2419902
2017-09-07,2398413
2017-09-08,2398413
2017-09-09,2398413
2017-09-10,2398413
2017-09-11,2323055
2017-09-12,2323055
2017-09-13,2323055
2017-09-14,2297944
2017-09-15,2297944
2017-09-16,2297944
2017-09-17,2297944
2017-09-19,2269115
2017-09-20,2269115
2017-09-21,2269115
2017-09-22,2262356
2017-09-23,2262356
2017-09-24,2262356
2017-09-25,2262356
2017-09-26,2189519
2017-09-27,2189519
2017-09-28,2189519
2017-09-29,2189519
2017-09-30,2147074
2017-10-01,2147074
2017-10-02,2147074
2017-10-03,2147074
2017-10-04,2147074
2017-10-05,2118829
2017-10-06,2118829
2017-10-07,2118829
2017-10-08,2222761
2017-10-09,2222761
2017-10-10,2222761
2017-10-11,2222761
2017-10-12,2329483
2017-10-13,2329483
2017-10-14,2329483
2017-10-15,2329483
2017-10-16,2339019
2017-10-17,2339019
2017-10-18,2339019
2017-10-19,2339019
2017-10-20,2225641
2017-10-21,2225641
2017-10-22,2225641
2017-10-23,2250559
2017-10-24,2250559
2017-10-25,2250559
2017-10-26,2329793
2017-10-27,2329793
2017-10-28,2329793
2017-10-29,2329793
2017-10-30,2215396
2017-10-31,2215396
2017-11-01,2215396
2017-11-02,2215396
2017-11-03,2107205
2017-11-04,2107205
2017-11-05,2107205
2017-11-06,2003182
2017-11-07,2003182
2017-11-08,2003182
2017-11-09,1903022
2017-11-10,1903022
2017-11-11,1903022
2017-11-12,1811010
2017-11-13,1811010
2017-11-14,1811010
2017-11-15,1811010
2017-11-16,1730187
2017-11-17,1730187
2017-11-18,1730187
2017-11-19,1730187
2017-11-20,1784553
2017-11-21,1784553
2017-11-22,1784553
2017-11-23,1784553
2017-11-24,1796457
2017-11-25,1796457
2017-11-26,1796457
2017-11-27,1777408
2017-11-28,1777408
2017-11-29,1777408
2017-11-30,1860069
2017-12-01,1860069
2017-12-02,1926913
2017-12-03,1926913
2017-12-04,1926913
2017-12-05,2015974
2017-12-06,2015974
2017-12-07,2015974
2017-12-08,2015974
2017-12-09,2116209
2017-12-10,2116209
2017-12-11,2116209
2017-12-12,2205867
2017-12-13,2205867
2017-12-14,2205867
2017-12-15,2313019
2017-12-16,2313019
2017-12-17,2313019
2017-12-18,2411584
2017-12-19,2411584
2017-12-20,2411584
2017-12-21,2411584
2017-12-22,2510083
2017-12-23,2510083
2017-12-24,2510083
2017-12-25,2510083
2017-12-26,2584744
2017-12-27,2584744
2017-12-28,2584744
2017-12-29,2708470
2017-12-30,2708470
2017-12-31,2708470
2018-01-01,2804034
2018-01-02,2804034
2018-01-03,2804034
2018-01-04,2924744
2018-01-05,3064706
2018-01-06,3064706
2018-01-07,3211467
2018-01-08,3211467
2018-01-09,3366654
2018-01-10,3366654
2018-01-11,3527055
2018-01-12,3527055
2018-01-13,3527055
2018-01-14,3530390
2018-01-15,3530390
2018-01-16,3598795
2018-01-17,3598795
2018-01-18,3762970
2018-01-19,3762970
2018-01-20,3762970
2018-01-21,3929156
2018-01-22,3929156
2018-01-23,4106775
2018-01-24,4106775
2018-01-25,4110079
2018-01-26,4110079
2018-01-27,4208431
2018-01-28,4208431
2018-01-29,4074565
2018-01-30,4074565
2018-02-01,3892102
2018-02-02,3772447
2018-02-03,3814000
2018-02-04,3814000
2018-02-05,3938622
2018-02-06,3938622
2018-02-07,4022168
2018-02-08,4022168
2018-02-09,4118562
2018-02-10,4118562
2018-02-11,4187588
2018-02-12,4187588
2018-02-13,4153003
2018-02-14,4153003
2018-02-15,4267314
2018-02-16,4267314
2018-02-17,4173038
2018-02-18,4173038
2018-02-19,4043473
2018-02-20,4043473
2018-02-21,3927541
2018-02-22,3927541
2018-02-23,3801839
2018-02-24,3801839
2018-02-25,3751226
2018-02-26,3751226
2018-02-27,3806206
2018-02-28,3806206
2018-03-01,3857705
2018-03-02,3857705
2018-03-03,3772113
2018-03-04,3772113
2018-03-05,3734450
2018-03-06,3734450
2018-03-07,3800207
2018-03-08,3800207
2018-03-09,3762100
2018-03-10,3762100
2018-03-11,3761359
2018-03-12,3761359
2018-03-13,3652479
2018-03-14,3652479
2018-03-15,3630246
2018-03-16,3630246
2018-03-17,3561556
2018-03-18,3561556
2018-03-19,3561556
2018-03-20,3527447
2018-03-21,3527447
2018-03-23,3651251
2018-03-24,3751323
2018-03-26,3626446
2018-03-27,3626446
2018-03-28,3707154
2018-03-29,3707154
2018-03-30,3688449
2018-03-31,3688449
2018-04-01,3688449
2018-04-02,3607985
2018-04-03,3607985
2018-04-04,3548932
2018-04-05,3548932
2018-04-06,3478220
2018-04-08,3348806
2018-04-09,3348806
2018-04-10,3269182
2018-04-11,3269182
2018-04-12,3202649
2018-04-13,3202649
2018-04-14,3202649
2018-04-16,3202136
2018-04-17,3260946
2018-04-18,3260946
2018-04-19,3347558
2018-04-20,3347558
2018-04-21,3317446
2018-04-22,3317446
2018-04-23,3289336
2018-04-24,3289336
2018-04-25,3257545
2018-04-26,3257545
2018-04-27,3233242
2018-04-28,3233242
2018-04-29,3237577
2018-04-30,3237577
2018-05-01,3169197
2018-05-02,3169197
2018-05-03,3169197
2018-05-04,3150417
2018-05-05,3061495
2018-05-06,3061495
2018-05-07,2950814
2018-05-08,2950814
2018-05-09,2941499
2018-05-10,2941499
2018-05-11,2918370
2018-05-12,3018901
2018-05-13,3018901
2018-05-14,3013415
2018-05-15,3013415
2018-05-16,2942275
2018-05-17,2942275
2018-05-18,2884301
2018-05-19,2884301
2018-05-20,2956263
2018-05-21,2956263
2018-05-22,3087276
2018-05-23,3087276
2018-05-24,3071611
2018-05-25,3071611
2018-05-26,3041161
2018-05-27,3041161
2018-05-28,3035479
2018-05-29,3035479
2018-05-30,3039324
2018-05-31,3039324
2018-06-01,3082228
2018-06-02,3082228
2018-06-03,3115400
2018-06-04,3115400
2018-06-05,3231889
2018-06-06,3231889
2018-06-07,3106266
2018-06-08,3106266
2018-06-09,2951262
2018-06-10,2951262
2018-06-11,2803698
2018-06-12,2803698
2018-06-13,2663513
2018-06-14,2663513
2018-06-15,2530337
2018-06-16,2530337
2018-06-17,2403820
2018-06-18,2403820
2018-06-19,2284327
2018-06-20,2284327
2018-06-21,2294873
2018-06-22,2294873
2018-06-23,2279641
2018-06-24,2279641
2018-06-25,2174688
2018-06-26,2174688
2018-06-27,2247612
2018-06-28,2247612
2018-06-29,2237347
2018-06-30,2237347
2018-07-01,2217025
2018-07-02,2217025
2018-07-03,2277989
2018-07-04,2277989
2018-07-05,2277989
2018-07-06,2315016
2018-07-07,2315016
2018-07-08,2266687
2018-07-09,2266687
2018-07-10,2274637
2018-07-11,2274637
2018-07-12,2274637
2018-07-13,2213534
2018-07-14,2213534
2018-07-15,2215250
2018-07-16,2215250
2018-07-17,2207490
2018-07-18,2207490
2018-07-19,2207490
2018-07-20,2139111
2018-07-21,2139111
2018-07-22,2110082
2018-07-23,2110082
2018-07-24,2104969
2018-07-25,2104969
2018-07-26,2108173
2018-07-27,2213467
2018-07-28,2213467
2018-07-29,2322165
2018-07-30,2322165
2018-07-31,2437687
2018-08-01,2437687
2018-08-02,2558824
2018-08-03,2558824
2018-08-04,2686766
2018-08-05,2686766
2018-08-06,2821105
2018-08-07,2821105
2018-08-08,2911589
2018-08-09,2911589
2018-08-10,2823616
2018-08-11,2823616
2018-08-12,2699372
2018-08-14,2586917
2018-08-16,2462365
2018-08-17,2356641
2018-08-18,2356641
2018-08-19,2318597
2018-08-20,2318597
2018-08-21,2279611
2018-08-22,2279611
2018-08-23,2231439
2018-08-24,2231439
2018-08-25,2224861
2018-08-26,2224861
2018-08-27,2306817
2018-08-28,2306817
2018-08-29,2325040
2018-08-30,2325040
2018-08-31,2300701
2018-09-01,2300701
2018-09-02,2261434
2018-09-03,2261434
2018-09-04,2354171
2018-09-05,2354171
2018-09-06,2314263
2018-09-07,2314263
2018-09-08,2310739
2018-09-09,2310739
2018-09-10,2291255
2018-09-11,2291255
2018-09-12,2291255
2018-09-13,2264915
2018-09-14,2264915
2018-09-15,2208792
2018-09-16,2208792
2018-09-17,2107169
2018-09-18,2107169
2018-09-19,2010311
2018-09-20,2010311
2018-09-21,1958319
2018-09-22,1894006
2018-09-23,1894006
2018-09-24,1886422
2018-09-25,1886422
2018-09-26,1977563
2018-09-27,1977563
2018-09-28,2076409
2018-09-29,2076409
2018-09-30,2106573
2018-10-02,2039616
2018-10-03,2020384
2018-10-04,2020384
2018-10-05,2020384
2018-10-06,1986564
2018-10-07,1986564
2018-10-08,1995183
2018-10-09,1995183
2018-10-10,2050872
2018-10-11,2050872
2018-10-12,2089038
2018-10-13,2089038
2018-10-14,2067156
2018-10-15,2067156
2018-10-16,2017333
2018-10-17,2017333
2018-10-18,2071563
2018-10-19,2071563
2018-10-20,2071563
2018-10-21,2141314
2018-10-22,2141314
2018-10-23,2120154
2018-10-24,2120154
2018-10-25,2172113
2018-10-26,2172113
2018-10-27,2278477
2018-10-28,2342845
2018-10-29,2342845
2018-10-30,2342845
2018-10-31,2258450
2018-11-01,2258450
2018-11-03,2145728
2018-11-04,2059512
2018-11-05,2004328
2018-11-06,2004328
2018-11-07,2009262
2018-11-08,2009262
2018-11-09,1973552
2018-11-10,1955057
2018-11-11,1955057
2018-11-12,1950434
2018-11-13,1950434
2018-11-14,1933931
2018-11-15,1963498
2018-11-16,1882885
2018-11-17,1882885
2018-11-18,1831411
2018-11-19,1831411
2018-11-20,1838061
2018-11-21,1838061
2018-11-22,1803951
2018-11-23,1803951
2018-11-24,1762963
2018-11-25,1808078
2018-11-26,1808078
