date_obj,Highwayman%20mask price
2015-09-16,58313
2015-09-17,58313
2015-09-18,58313
2015-09-19,58313
2015-09-20,58313
2015-09-21,58313
2015-09-22,58693
2015-09-23,58693
2015-09-24,58693
2015-09-25,58693
2015-09-27,58693
2015-09-28,58693
2015-09-29,58693
2015-09-30,58693
2015-10-05,57442
2015-10-06,57442
2015-10-07,57442
2015-10-08,57442
2015-10-09,57442
2015-10-10,57442
2015-10-11,57442
2015-10-12,57442
2015-10-13,57442
2015-10-14,57442
2015-10-15,57442
2015-10-16,59722
2015-10-17,59722
2015-10-18,59722
2015-10-19,59722
2015-10-20,59722
2015-10-22,59722
2015-10-23,59722
2015-10-24,59722
2015-10-25,59722
2015-10-26,59722
2015-10-27,59722
2015-10-29,62090
2015-10-30,62090
2015-10-31,62090
2015-11-01,62090
2015-11-02,62090
2015-11-03,62090
2015-11-04,62090
2015-11-05,62090
2015-11-06,62090
2015-11-07,62090
2015-11-08,62090
2015-11-09,62090
2015-11-10,62090
2015-11-11,62090
2015-11-12,62090
2015-11-13,64671
2015-11-14,64671
2015-11-15,64671
2015-11-16,64671
2015-11-17,64671
2015-11-18,64671
2015-11-19,64671
2015-11-20,64671
2015-11-21,64671
2015-11-22,64671
2015-11-23,64671
2015-11-24,64671
2015-11-25,64671
2015-11-26,67137
2015-11-27,67137
2015-11-28,67137
2015-11-29,67137
2015-11-30,67137
2015-12-01,67137
2015-12-02,67137
2015-12-03,67137
2015-12-04,67137
2015-12-05,67137
2015-12-06,67137
2015-12-07,67137
2015-12-08,67137
2015-12-09,68616
2015-12-10,68616
2015-12-11,68616
2015-12-12,68616
2015-12-13,68616
2015-12-14,68616
2015-12-15,68616
2015-12-16,68616
2015-12-17,68616
2015-12-18,68616
2015-12-19,68616
2015-12-20,68616
2015-12-21,68616
2015-12-22,68616
2015-12-23,68616
2015-12-24,67744
2015-12-25,67744
2015-12-26,67744
2015-12-27,67744
2015-12-28,67744
2015-12-29,67744
2015-12-30,67744
2015-12-31,67744
2016-01-01,67744
2016-01-02,67744
2016-01-03,67744
2016-01-04,67744
2016-01-05,67744
2016-01-06,67744
2016-01-07,65800
2016-01-08,65800
2016-01-09,65800
2016-01-10,65800
2016-01-11,65800
2016-01-12,65800
2016-01-13,65800
2016-01-14,65800
2016-01-15,65800
2016-01-16,65800
2016-01-17,65800
2016-01-18,65800
2016-01-19,65800
2016-01-20,64029
2016-01-21,64029
2016-01-22,64029
2016-01-23,64029
2016-01-24,64029
2016-01-25,64029
2016-01-26,64029
2016-01-27,64029
2016-01-28,64029
2016-01-29,64029
2016-01-30,64029
2016-01-31,64029
2016-02-01,64330
2016-02-02,64330
2016-02-03,64330
2016-02-04,64330
2016-02-05,64330
2016-02-06,64330
2016-02-07,64330
2016-02-08,64330
2016-02-09,64330
2016-02-10,64330
2016-02-11,64330
2016-02-12,64330
2016-02-13,64330
2016-02-15,64775
2016-02-16,64775
2016-02-17,64775
2016-02-18,64775
2016-02-19,64775
2016-02-20,64775
2016-02-21,64775
2016-02-22,64775
2016-02-23,64775
2016-02-24,64775
2016-02-25,64775
2016-02-26,61677
2016-02-27,61677
2016-02-28,61677
2016-02-29,61677
2016-03-01,61677
2016-03-02,61677
2016-03-03,61677
2016-03-04,61677
2016-03-05,61677
2016-03-06,61677
2016-03-07,61677
2016-03-08,59083
2016-03-09,59083
2016-03-10,59083
2016-03-11,59083
2016-03-12,59083
2016-03-13,59083
2016-03-14,59083
2016-03-15,59083
2016-03-16,59083
2016-03-17,59083
2016-03-18,59083
2016-03-19,59083
2016-03-20,59083
2016-03-21,59083
2016-03-22,57612
2016-03-23,57612
2016-03-24,57612
2016-03-25,57612
2016-03-26,57612
2016-03-27,57612
2016-03-28,57612
2016-03-29,57612
2016-03-30,57612
2016-03-31,57612
2016-04-01,55875
2016-04-02,55875
2016-04-03,55875
2016-04-04,55875
2016-04-05,55875
2016-04-06,55875
2016-04-07,55875
2016-04-08,55875
2016-04-09,55875
2016-04-10,54595
2016-04-11,54595
2016-04-12,54595
2016-04-13,54595
2016-04-14,54595
2016-04-15,54595
2016-04-16,54595
2016-04-17,54595
2016-04-18,54595
2016-04-19,53843
2016-04-20,53843
2016-04-21,53843
2016-04-22,53843
2016-04-23,53843
2016-04-24,53843
2016-04-25,53843
2016-04-26,53843
2016-04-27,53843
2016-04-28,53843
2016-04-29,53843
2016-04-30,52637
2016-05-01,52637
2016-05-02,52637
2016-05-03,52637
2016-05-04,52637
2016-05-05,52637
2016-05-06,52637
2016-05-07,52637
2016-05-08,52637
2016-05-09,52637
2016-05-10,52637
2016-05-11,52637
2016-05-12,51613
2016-05-13,51613
2016-05-14,51613
2016-05-15,51613
2016-05-16,51613
2016-05-17,51613
2016-05-18,51613
2016-05-19,51613
2016-05-22,51419
2016-05-23,51419
2016-05-24,51419
2016-05-25,51419
2016-05-26,51419
2016-05-27,51419
2016-05-28,51419
2016-05-29,51419
2016-05-30,51419
2016-05-31,51419
2016-06-01,52267
2016-06-02,52267
2016-06-03,52267
2016-06-04,52267
2016-06-05,52267
2016-06-06,52267
2016-06-07,52267
2016-06-08,52267
2016-06-09,52267
2016-06-10,52267
2016-06-11,54696
2016-06-12,54696
2016-06-13,54696
2016-06-14,54696
2016-06-15,54696
2016-06-16,54696
2016-06-17,54696
2016-06-18,54696
2016-06-19,54696
2016-06-20,54696
2016-06-21,56460
2016-06-22,56460
2016-06-23,56460
2016-06-24,56460
2016-06-25,56460
2016-06-26,56460
2016-06-27,56460
2016-06-28,56460
2016-06-29,56460
2016-06-30,56460
2016-07-01,58024
2016-07-02,58024
2016-07-03,58024
2016-07-04,58024
2016-07-05,58024
2016-07-06,58024
2016-07-07,58024
2016-07-08,56298
2016-07-09,56298
2016-07-10,56298
2016-07-11,56298
2016-07-12,53541
2016-07-13,53541
2016-07-14,53541
2016-07-15,53541
2016-07-16,53541
2016-07-17,53541
2016-07-18,52914
2016-07-23,52914
2016-07-24,52914
2016-07-25,52914
2016-07-26,52914
2016-07-27,51239
2016-07-28,51239
2016-07-29,51239
2016-07-30,51239
2016-07-31,51239
2016-08-01,51239
2016-08-02,51239
2016-08-03,51239
2016-08-04,51239
2016-08-05,48923
2016-08-06,48923
2016-08-07,48923
2016-08-08,48923
2016-08-09,48923
2016-08-10,48923
2016-08-11,48923
2016-08-12,48923
2016-08-13,48923
2016-08-14,48923
2016-08-15,47582
2016-08-16,47582
2016-08-17,47582
2016-08-18,47582
2016-08-19,47582
2016-08-20,47582
2016-08-21,47582
2016-08-22,47582
2016-08-23,47582
2016-08-24,47582
2016-08-25,47582
2016-08-26,47582
2016-08-28,47090
2016-08-31,47090
2016-09-01,47090
2016-09-02,47090
2016-09-03,47090
2016-09-04,47090
2016-09-05,47090
2016-09-06,47090
2016-09-07,45714
2016-09-08,45714
2016-09-09,45714
2016-09-10,45714
2016-09-11,45714
2016-09-12,45714
2016-09-13,45714
2016-09-14,45714
2016-09-15,45714
2016-09-16,45714
2016-09-17,43688
2016-09-18,43688
2016-09-19,43688
2016-09-20,43688
2016-09-21,43688
2016-09-22,43688
2016-09-23,43688
2016-09-24,43688
2016-09-25,43688
2016-09-26,43688
2016-09-27,43688
2016-09-28,43688
2016-09-29,43688
2016-09-30,44001
2016-10-01,44001
2016-10-02,44001
2016-10-03,44001
2016-10-04,44001
2016-10-05,44001
2016-10-06,44001
2016-10-07,44001
2016-10-08,44001
2016-10-09,44001
2016-10-10,44001
2016-10-11,44001
2016-10-12,44001
2016-10-13,44001
2016-10-14,44120
2016-10-15,44120
2016-10-16,44120
2016-10-17,44120
2016-10-18,44120
2016-10-19,44120
2016-10-20,44120
2016-10-21,44120
2016-10-22,44120
2016-10-23,44120
2016-10-24,44120
2016-10-25,44120
2016-10-26,42798
2016-10-27,42798
2016-10-28,42798
2016-10-29,42798
2016-10-30,42798
2016-10-31,42798
2016-11-01,42798
2016-11-02,42798
2016-11-03,42798
2016-11-04,42798
2016-11-05,42798
2016-11-06,42961
2016-11-07,42961
2016-11-08,42961
2016-11-09,42961
2016-11-10,42961
2016-11-11,42961
2016-11-12,42961
2016-11-13,42961
2016-11-14,42961
2016-11-15,42961
2016-12-07,42304
2016-12-08,42304
2016-12-09,42304
2016-12-10,42304
2016-12-11,40950
2016-12-12,40950
2016-12-13,40950
2016-12-14,40950
2016-12-15,40950
2016-12-16,40950
2016-12-17,40950
2016-12-18,40950
2016-12-19,40950
2016-12-20,40950
2016-12-21,40950
2016-12-22,40950
2016-12-23,39591
2016-12-24,39591
2016-12-25,39591
2016-12-26,39591
2016-12-27,39591
2016-12-28,39591
2016-12-29,39591
2016-12-30,39591
2016-12-31,39591
2017-01-01,39591
2017-01-02,39591
2017-01-03,39591
2017-01-04,38683
2017-01-05,38683
2017-01-06,38683
2017-01-07,38683
2017-01-08,38683
2017-01-09,38683
2017-01-10,38683
2017-01-11,38683
2017-01-12,38683
2017-01-13,38683
2017-01-14,38683
2017-01-15,36847
2017-01-16,36847
2017-01-17,36847
2017-01-18,36847
2017-01-19,36847
2017-01-20,36847
2017-01-21,36847
2017-01-22,36847
2017-01-23,36847
2017-01-27,36638
2017-01-28,36638
2017-01-29,36638
2017-01-30,36638
2017-01-31,36638
2017-02-01,36638
2017-02-02,36638
2017-02-03,36638
2017-02-04,36638
2017-02-05,35549
2017-02-06,35549
2017-02-07,35549
2017-02-08,35549
2017-02-09,35549
2017-02-10,35549
2017-02-11,35549
2017-02-12,35549
2017-02-13,34407
2017-02-14,34407
2017-02-15,34407
2017-02-16,34407
2017-02-18,34407
2017-02-19,34407
2017-02-20,34407
2017-02-21,34407
2017-02-22,34407
2017-02-23,34407
2017-02-24,34407
2017-02-25,33643
2017-02-26,33643
2017-02-27,33643
2017-02-28,33643
2017-03-01,33643
2017-03-02,33643
2017-03-03,33643
2017-03-04,33643
2017-03-05,33859
2017-03-06,33859
2017-03-07,33859
2017-03-08,33859
2017-03-09,33859
2017-03-10,33859
2017-03-11,33859
2017-03-12,33859
2017-03-13,33859
2017-03-14,33947
2017-03-15,33947
2017-03-16,33947
2017-03-17,33947
2017-03-18,33947
2017-03-19,33947
2017-03-20,33947
2017-03-21,33947
2017-03-22,33947
2017-03-23,33615
2017-03-24,33615
2017-03-25,33615
2017-03-26,33615
2017-03-27,33615
2017-03-28,33615
2017-03-29,33615
2017-03-30,33615
2017-03-31,33615
2017-04-01,33615
2017-04-02,33615
2017-04-03,34562
2017-04-04,34562
2017-04-12,34562
2017-04-13,34562
2017-04-14,34562
2017-04-15,35220
2017-04-16,35220
2017-04-17,35220
2017-04-18,35220
2017-04-19,35220
2017-04-20,35220
2017-04-21,35220
2017-04-22,35220
2017-04-23,35220
2017-04-24,35220
2017-04-25,35220
2017-04-26,36321
2017-04-27,36321
2017-04-28,36321
2017-04-29,36321
2017-04-30,36321
2017-05-01,36321
2017-05-02,36321
2017-05-03,36321
2017-05-04,36321
2017-05-05,36321
2017-05-06,36321
2017-05-07,36321
2017-05-08,37648
2017-05-09,37648
2017-05-10,37648
2017-05-11,37648
2017-05-12,37648
2017-05-13,37648
2017-05-14,37648
2017-05-15,37648
2017-05-16,37648
2017-05-17,37648
2017-05-18,37648
2017-05-19,37648
2017-05-20,39364
2017-05-21,39364
2017-05-22,39364
2017-05-23,39364
2017-05-24,39364
2017-05-25,39364
2017-05-26,39364
2017-05-27,39364
2017-05-28,39364
2017-05-29,39364
2017-05-30,39364
2017-05-31,39364
2017-06-01,39364
2017-06-02,41112
2017-06-03,41112
2017-06-04,41112
2017-06-06,41112
2017-06-07,41112
2017-06-08,41112
2017-06-09,41112
2017-06-10,41112
2017-06-11,41112
2017-06-12,42322
2017-06-13,42322
2017-06-14,42322
2017-06-15,42322
2017-06-16,42322
2017-06-17,42322
2017-06-18,42322
2017-06-19,42322
2017-06-20,42322
2017-06-21,42322
2017-06-22,42322
2017-06-23,42322
2017-06-24,42274
2017-06-25,42274
2017-06-26,42274
2017-06-27,42274
2017-06-28,42274
2017-06-29,42274
2017-06-30,42274
2017-07-01,42274
2017-07-02,42274
2017-07-03,42274
2017-07-04,42274
2017-07-05,42274
2017-07-06,43405
2017-07-07,43405
2017-07-08,43405
2017-07-13,43405
2017-07-14,43405
2017-07-15,43405
2017-07-16,43405
2017-07-17,43405
2017-07-18,43215
2017-07-19,43215
2017-07-20,43215
2017-07-21,43215
2017-07-22,43215
2017-07-23,43215
2017-07-24,43215
2017-07-25,43215
2017-07-26,43215
2017-07-27,43215
2017-07-28,43269
2017-07-29,43269
2017-07-30,43269
2017-07-31,43269
2017-08-01,43269
2017-08-02,43269
2017-08-03,43269
2017-08-04,43269
2017-08-05,43269
2017-08-06,43269
2017-08-09,43269
2017-08-10,44114
2017-08-11,44114
2017-08-12,44114
2017-08-13,44114
2017-08-14,44114
2017-08-15,44114
2017-08-16,44114
2017-08-17,44114
2017-08-18,44114
2017-08-19,44114
2017-08-20,44114
2017-08-21,44600
2017-08-22,44600
2017-08-23,44600
2017-08-24,44600
2017-08-25,44600
2017-08-26,44600
2017-08-27,44600
2017-08-28,44600
2017-08-29,44600
2017-08-30,44600
2017-08-31,44600
2017-09-01,44600
2017-09-02,44600
2017-09-03,44600
2017-09-04,45131
2017-09-05,45131
2017-09-06,45131
2017-09-07,45131
2017-09-08,45131
2017-09-09,45131
2017-09-10,45131
2017-09-11,45131
2017-09-12,45131
2017-09-13,45131
2017-09-14,45131
2017-09-15,45131
2017-09-16,45131
2017-09-17,45831
2017-09-18,45831
2017-09-19,45831
2017-09-20,45831
2017-09-21,45831
2017-09-22,45831
2017-09-23,45831
2017-09-24,45831
2017-09-25,45831
2017-09-26,45831
2017-09-27,45831
2017-09-28,45831
2017-09-29,45831
2017-09-30,46063
2017-10-01,46063
2017-10-02,46063
2017-10-03,46063
2017-10-04,46063
2017-10-05,46063
2017-10-06,46063
2017-10-07,46063
2017-10-08,46063
2017-10-09,46063
2017-10-10,46063
2017-10-11,46063
2017-10-12,46063
2017-10-13,46684
2017-10-14,46684
2017-10-15,46684
2017-10-16,46684
2017-10-17,46684
2017-10-18,46684
2017-10-19,46684
2017-10-20,46684
2017-10-21,46684
2017-10-22,46684
2017-10-23,46684
2017-10-24,46684
2017-10-25,46684
2017-10-26,47329
2017-10-27,47329
2017-10-28,47329
2017-10-29,47329
2017-10-30,47329
2017-10-31,47329
2017-11-01,47329
2017-11-02,47329
2017-11-03,47329
2017-11-04,47329
2017-11-05,47329
2017-11-06,47329
2017-11-07,47329
2017-11-08,47329
2017-11-09,46722
2017-11-10,46722
2017-11-11,46722
2017-11-12,46722
2017-11-13,46722
2017-11-14,46722
2017-11-15,46722
2017-11-16,46722
2017-11-17,46722
2017-11-18,46722
2017-11-19,46722
2017-11-20,46722
2017-11-21,46722
2017-11-22,46722
2017-11-23,47507
2017-11-24,47507
2017-11-25,47507
2017-11-26,47507
2017-11-27,47507
2017-11-28,47507
2017-11-29,47507
2017-11-30,47507
2017-12-01,47507
2017-12-02,47507
2017-12-03,47507
2017-12-04,47507
2017-12-05,47507
2017-12-06,47802
2017-12-07,47802
2017-12-08,47802
2017-12-09,47802
2017-12-10,47802
2017-12-11,47802
2017-12-12,47802
2017-12-13,47802
2017-12-14,47802
2017-12-15,47802
2017-12-16,47802
2017-12-17,47802
2017-12-18,47802
2017-12-19,47802
2017-12-20,48240
2017-12-21,48240
2017-12-22,48240
2017-12-23,48240
2017-12-24,48240
2017-12-25,48240
2017-12-26,48240
2017-12-27,48240
2017-12-28,48240
2017-12-29,48240
2017-12-30,48240
2017-12-31,48240
2018-01-01,48240
2018-01-02,48180
2018-01-03,48180
2018-01-04,48180
2018-01-05,48180
2018-01-06,48180
2018-01-07,48180
2018-01-08,48180
2018-01-09,48180
2018-01-10,48180
2018-01-11,48180
2018-01-12,48180
2018-01-13,48180
2018-01-14,48180
2018-01-15,47361
2018-01-16,47361
2018-01-17,47361
2018-01-18,47361
2018-01-19,47361
2018-01-20,47361
2018-01-21,47361
2018-01-22,47361
2018-01-23,47361
2018-01-25,46127
2018-01-26,46127
2018-01-27,46127
2018-01-28,46127
2018-01-29,46127
2018-01-30,46538
2018-01-31,46538
2018-02-01,46538
2018-02-02,46538
2018-02-03,46538
2018-02-04,46538
2018-02-05,47276
2018-02-06,47276
2018-02-07,47276
2018-02-08,47276
2018-02-09,47276
2018-02-10,47276
2018-02-11,46207
2018-02-12,46207
2018-02-13,46207
2018-02-14,46207
2018-02-15,46207
2018-02-16,44269
2018-02-17,44269
2018-02-18,44269
2018-02-19,44269
2018-02-20,44269
2018-02-21,42781
2018-02-22,42781
2018-02-23,42781
2018-02-24,42781
2018-02-25,42781
2018-02-26,41240
2018-02-27,41240
2018-02-28,41240
2018-03-01,41240
2018-03-02,39490
2018-03-03,39490
2018-03-04,39490
2018-03-05,39490
2018-03-06,38371
2018-03-07,38371
2018-03-08,38371
2018-03-09,38371
2018-03-10,38371
2018-03-11,38371
2018-03-12,38083
2018-03-13,38083
2018-03-14,38083
2018-03-15,38083
2018-03-16,38083
2018-03-17,36903
2018-03-18,36903
2018-03-19,36903
2018-03-20,36903
2018-03-21,36903
2018-03-23,37193
2018-03-24,37193
2018-03-25,37193
2018-03-26,37193
2018-03-27,37219
2018-03-28,37219
2018-03-29,37219
2018-03-30,37219
2018-03-31,37219
2018-04-01,37219
2018-04-02,36874
2018-04-03,36874
2018-04-04,36874
2018-04-05,36874
2018-04-06,36874
2018-04-07,36874
2018-04-08,36874
2018-04-09,35984
2018-04-10,35984
2018-04-11,35984
2018-04-12,35984
2018-04-13,35984
2018-04-14,35984
2018-04-15,36062
2018-04-16,36062
2018-04-17,36062
2018-04-18,36062
2018-04-19,36062
2018-04-20,36062
2018-04-21,36541
2018-04-22,36541
2018-04-23,36541
2018-04-24,36541
2018-04-25,36541
2018-04-26,36541
2018-04-27,36541
2018-04-28,36541
2018-04-29,35597
2018-04-30,35597
2018-05-01,35597
2018-05-03,35597
2018-05-04,35597
2018-05-05,36923
2018-05-06,36923
2018-05-07,36923
2018-05-08,36923
2018-05-09,36923
2018-05-10,36923
2018-05-11,36923
2018-05-12,38571
2018-05-13,38571
2018-05-14,38571
2018-05-15,38571
2018-05-16,38571
2018-05-17,38571
2018-05-18,38571
2018-05-19,39219
2018-05-20,39219
2018-05-21,39219
2018-05-22,39219
2018-05-23,39219
2018-05-24,39219
2018-05-25,40611
2018-05-26,40611
2018-05-27,40611
2018-05-28,40611
2018-05-29,40611
2018-05-30,40611
2018-05-31,42574
2018-06-01,42574
2018-06-02,42574
2018-06-03,42574
2018-06-04,42574
2018-06-05,44516
2018-06-06,44516
2018-06-07,44516
2018-06-08,44516
2018-06-09,44516
2018-06-10,44516
2018-06-11,45618
2018-06-12,45618
2018-06-13,45618
2018-06-14,45618
2018-06-15,45618
2018-06-16,45926
2018-06-17,45926
2018-06-18,45926
2018-06-19,45926
2018-06-20,45926
2018-06-21,45940
2018-06-22,45940
2018-06-23,45940
2018-06-24,45940
2018-06-25,45940
2018-06-26,45940
2018-06-27,45940
2018-06-28,44930
2018-06-29,44930
2018-06-30,44930
2018-07-01,44930
2018-07-02,44930
2018-07-03,44930
2018-07-04,44697
2018-07-05,44697
2018-07-06,44697
2018-07-07,44697
2018-07-08,44697
2018-07-09,44697
2018-07-10,45683
2018-07-11,45683
2018-07-12,45683
2018-07-13,45683
2018-07-14,45683
2018-07-15,45683
2018-07-16,44711
2018-07-17,44711
2018-07-18,44711
2018-07-19,44711
2018-07-20,44711
2018-07-21,45391
2018-07-22,45391
2018-07-23,45391
2018-07-24,45391
2018-07-25,45391
2018-07-26,45391
2018-07-27,47120
2018-07-28,47120
2018-07-29,47120
2018-07-30,47120
2018-07-31,47120
2018-08-01,47614
2018-08-02,47614
2018-08-03,47614
2018-08-04,47614
2018-08-05,48480
2018-08-06,48480
2018-08-07,48480
2018-08-08,48480
2018-08-09,48480
2018-08-10,49521
2018-08-11,49521
2018-08-12,49521
2018-08-14,49521
2018-08-16,50905
2018-08-17,50905
2018-08-18,50905
2018-08-19,50905
2018-08-20,50905
2018-08-21,50905
2018-08-22,51327
2018-08-23,51327
2018-08-24,51327
2018-08-25,51327
2018-08-26,51327
2018-08-27,50476
2018-08-28,50476
2018-08-29,50476
2018-08-30,50476
2018-08-31,50476
2018-09-01,52811
2018-09-02,52811
2018-09-03,52811
2018-09-04,52811
2018-09-05,53278
2018-09-06,53278
2018-09-07,53278
2018-09-08,53278
2018-09-09,53278
2018-09-10,53278
2018-09-11,53278
2018-09-12,52526
2018-09-13,52526
2018-09-14,52526
2018-09-15,52526
2018-09-16,52526
2018-09-17,52098
2018-09-18,52098
2018-09-19,52098
2018-09-20,52098
2018-09-21,52098
2018-09-22,52958
2018-09-23,52958
2018-09-24,52958
2018-09-25,52958
2018-09-26,52958
2018-09-27,52958
2018-09-28,54023
2018-09-29,54023
2018-09-30,54023
2018-10-01,54023
2018-10-02,54023
2018-10-03,55391
2018-10-04,55391
2018-10-05,55391
2018-10-06,55391
2018-10-07,55391
2018-10-08,57287
2018-10-09,57287
2018-10-10,57287
2018-10-11,57287
2018-10-12,57287
2018-10-13,58383
2018-10-14,58383
2018-10-15,58383
2018-10-16,58383
2018-10-17,58383
2018-10-18,58958
2018-10-19,58958
2018-10-20,58958
2018-10-21,58958
2018-10-22,61670
2018-10-23,61670
2018-10-24,61670
2018-10-25,61670
2018-10-26,61670
2018-10-27,63025
2018-10-28,63025
2018-10-29,63025
2018-10-30,63025
2018-10-31,63025
2018-11-01,63737
2018-11-03,63737
2018-11-04,63737
2018-11-05,62209
2018-11-06,62209
2018-11-07,62209
2018-11-08,62209
2018-11-09,64599
2018-11-10,64599
2018-11-11,64599
2018-11-12,65134
2018-11-13,65134
2018-11-14,65134
2018-11-15,67207
2018-11-16,67207
2018-11-17,67207
2018-11-18,67356
2018-11-19,67356
2018-11-20,67356
2018-11-21,68456
2018-11-22,68456
2018-11-23,68456
2018-11-24,68325
2018-11-25,68325
2018-11-26,68325
2018-11-27,68623
2018-11-28,68623
2018-11-29,68623
2018-12-01,69971
2018-12-02,72683
2018-12-03,72683
2018-12-04,72683
2018-12-05,75515
2018-12-07,75515
2018-12-09,75694
2018-12-10,75694
2018-12-11,75694
2018-12-12,77517
2018-12-13,77517
2018-12-14,77517
2018-12-15,77517
2018-12-16,75544
2018-12-17,75544
2018-12-18,75544
2018-12-19,75544
2018-12-20,72982
2018-12-21,72982
2018-12-22,72982
2018-12-23,72982
2018-12-24,69947
2018-12-25,69947
2018-12-26,69947
2018-12-27,68008
2018-12-28,68008
2018-12-29,68008
2018-12-30,68008
2018-12-31,68817
2019-01-01,68817
2019-01-02,68817
2019-01-03,69577
2019-01-04,69577
2019-01-05,69577
2019-01-06,68742
2019-01-08,68742
2019-01-10,67556
2019-01-11,67556
2019-01-12,67556
2019-01-13,64705
2019-01-14,64705
2019-01-15,64705
2019-01-16,62543
2019-01-17,62543
2019-01-18,62543
2019-01-19,62543
2019-01-20,60457
2019-01-21,60457
2019-01-22,60457
2019-01-23,60457
2019-01-24,60319
2019-01-25,60319
2019-01-26,60319
2019-01-27,60319
2019-01-28,63135
2019-01-29,63135
2019-01-30,63135
2019-01-31,63135
2019-02-01,66129
2019-02-02,66129
2019-02-03,66129
2019-02-04,66129
2019-02-05,68668
2019-02-06,68668
2019-02-07,68668
2019-02-08,68668
2019-02-09,66667
2019-02-10,66667
2019-02-11,66667
2019-02-12,66667
2019-02-13,64407
2019-02-14,64407
2019-02-15,64407
2019-02-16,64407
2019-02-17,64407
2019-02-18,61924
2019-02-19,61924
2019-02-20,61924
2019-02-21,61924
2019-02-22,61924
2019-02-23,59169
2019-02-24,59169
2019-02-25,59169
2019-02-26,56532
2019-02-27,56532
2019-02-28,56532
2019-03-01,56532
2019-03-02,54306
2019-03-03,54306
2019-03-04,54306
2019-03-05,51951
2019-03-06,51951
2019-03-07,51951
2019-03-08,51951
2019-03-09,49705
2019-03-10,49705
2019-03-11,49705
2019-03-12,47570
2019-03-13,47570
2019-03-14,47570
2019-03-15,47570
2019-03-16,45577
2019-03-17,45577
2019-03-18,45577
2019-03-19,43511
2019-03-20,43511
2019-03-21,43511
2019-03-22,41623
2019-03-23,41623
2019-03-24,41623
2019-03-25,39772
2019-03-26,39772
2019-03-27,39772
