date_obj,Earth%20orb price
2015-11-21,1385
2015-11-22,1449
2015-11-23,1449
2015-11-24,1449
2015-11-25,1511
2015-11-26,1511
2015-11-27,1511
2015-11-28,1474
2015-11-29,1474
2015-11-30,1474
2015-12-01,1404
2015-12-02,1404
2015-12-03,1404
2015-12-04,1365
2015-12-05,1365
2015-12-06,1365
2015-12-07,1329
2015-12-08,1329
2015-12-09,1293
2015-12-10,1293
2015-12-11,1293
2015-12-12,1279
2015-12-13,1279
2015-12-14,1279
2015-12-15,1300
2015-12-16,1300
2015-12-17,1300
2015-12-18,1334
2015-12-19,1334
2015-12-20,1313
2015-12-21,1313
2015-12-22,1313
2015-12-23,1259
2015-12-24,1259
2015-12-25,1259
2015-12-26,1200
2015-12-27,1200
2015-12-28,1142
2015-12-29,1142
2015-12-30,1111
2015-12-31,1111
2016-01-01,1111
2016-01-02,1135
2016-01-03,1135
2016-01-04,1128
2016-01-05,1128
2016-01-06,1128
2016-01-07,1123
2016-01-08,1123
2016-01-09,1123
2016-01-10,1130
2016-01-11,1130
2016-01-12,1148
2016-01-13,1148
2016-01-14,1124
2016-01-15,1124
2016-01-16,1086
2016-01-17,1086
2016-01-18,1036
2016-01-19,1036
2016-01-20,1028
2016-01-21,1028
2016-01-22,1019
2016-01-23,1019
2016-01-24,1019
2016-01-25,988
2016-01-26,988
2016-01-27,947
2016-01-28,947
2016-01-29,913
2016-01-30,913
2016-01-31,913
2016-02-01,906
2016-02-02,906
2016-02-03,906
2016-02-04,946
2016-02-05,946
2016-02-06,975
2016-02-07,975
2016-02-08,975
2016-02-09,959
2016-02-10,959
2016-02-11,976
2016-02-12,976
2016-02-13,983
2016-02-14,983
2016-02-15,983
2016-02-16,965
2016-02-17,965
2016-02-18,965
2016-02-19,972
2016-02-20,972
2016-02-21,952
2016-02-22,952
2016-02-23,952
2016-02-24,924
2016-02-25,924
2016-02-26,924
2016-02-27,923
2016-02-28,923
2016-02-29,923
2016-03-01,958
2016-03-02,958
2016-03-03,958
2016-03-04,996
2016-03-05,996
2016-03-06,1039
2016-03-07,1039
2016-03-08,1039
2016-03-09,1082
2016-03-10,1082
2016-03-11,1107
2016-03-12,1107
2016-03-13,1154
2016-03-14,1154
2016-03-15,1207
2016-03-16,1207
2016-03-17,1253
2016-03-18,1253
2016-03-19,1294
2016-03-20,1294
2016-03-21,1310
2016-03-22,1310
2016-03-23,1263
2016-03-24,1263
2016-03-25,1216
2016-03-26,1216
2016-03-27,1216
2016-03-28,1201
2016-03-29,1201
2016-03-30,1201
2016-03-31,1217
2016-04-01,1217
2016-04-02,1217
2016-04-03,1254
2016-04-04,1254
2016-04-05,1254
2016-04-06,1288
2016-04-07,1288
2016-04-08,1292
2016-04-09,1292
2016-04-10,1286
2016-04-11,1286
2016-04-12,1286
2016-04-13,1301
2016-04-14,1301
2016-04-15,1322
2016-04-16,1322
2016-04-17,1374
2016-04-18,1393
2016-04-19,1393
2016-04-20,1440
2016-04-21,1440
2016-04-22,1460
2016-04-23,1460
2016-04-24,1399
2016-04-25,1360
2016-04-26,1360
2016-04-27,1379
2016-04-28,1379
2016-04-29,1423
2016-04-30,1423
2016-05-01,1385
2016-05-02,1385
2016-05-03,1392
2016-05-04,1392
2016-05-05,1444
2016-05-06,1444
2016-05-07,1513
2016-05-08,1513
2016-05-09,1577
2016-05-10,1615
2016-05-11,1615
2016-05-12,1554
2016-05-13,1509
2016-05-14,1509
2016-05-15,1510
2016-05-16,1510
2016-05-17,1470
2016-05-18,1413
2016-05-19,1413
2016-05-22,1408
2016-05-23,1390
2016-05-24,1390
2016-05-25,1350
2016-05-26,1378
2016-05-27,1337
2016-05-28,1337
2016-05-29,1339
2016-05-30,1339
2016-05-31,1291
2016-06-01,1298
2016-06-02,1298
2016-06-03,1280
2016-06-04,1268
2016-06-05,1268
2016-06-06,1288
2016-06-07,1288
2016-06-08,1263
2016-06-09,1240
2016-06-10,1229
2016-06-11,1229
2016-06-12,1223
2016-06-13,1223
2016-06-14,1221
2016-06-15,1221
2016-06-16,1263
2016-06-17,1294
2016-06-18,1294
2016-06-19,1299
2016-06-20,1299
2016-06-21,1333
2016-06-22,1351
2016-06-23,1404
2016-06-24,1404
2016-06-25,1413
2016-06-26,1413
2016-06-27,1382
2016-06-28,1382
2016-06-29,1375
2016-06-30,1375
2016-07-01,1379
2016-07-02,1379
2016-07-03,1363
2016-07-04,1362
2016-07-05,1362
2016-07-06,1364
2016-07-07,1364
2016-07-08,1361
2016-07-09,1361
2016-07-10,1400
2016-07-11,1448
2016-07-12,1448
2016-07-13,1430
2016-07-14,1430
2016-07-15,1417
2016-07-16,1417
2016-07-17,1420
2016-07-18,1444
2016-07-23,1418
2016-07-24,1404
2016-07-25,1404
2016-07-26,1367
2016-07-27,1367
2016-07-28,1346
2016-07-29,1351
2016-07-30,1351
2016-07-31,1350
2016-08-01,1350
2016-08-02,1317
2016-08-03,1317
2016-08-04,1274
2016-08-05,1274
2016-08-06,1239
2016-08-07,1239
2016-08-08,1228
2016-08-09,1204
2016-08-10,1204
2016-08-11,1228
2016-08-12,1228
2016-08-13,1228
2016-08-14,1228
2016-08-15,1229
2016-08-16,1229
2016-08-17,1256
2016-08-18,1256
2016-08-19,1227
2016-08-20,1227
2016-08-21,1208
2016-08-22,1208
2016-08-23,1227
2016-08-24,1227
2016-08-25,1217
2016-08-26,1217
2016-08-28,1235
2016-08-31,1264
2016-09-01,1264
2016-09-02,1281
2016-09-03,1281
2016-09-04,1247
2016-09-05,1247
2016-09-06,1271
2016-09-07,1271
2016-09-08,1271
2016-09-09,1316
2016-09-10,1316
2016-09-11,1342
2016-09-12,1342
2016-09-13,1363
2016-09-14,1363
2016-09-15,1382
2016-09-16,1382
2016-09-17,1380
2016-09-18,1380
2016-09-19,1357
2016-09-20,1357
2016-09-21,1357
2016-09-22,1378
2016-09-23,1378
2016-09-24,1378
2016-09-25,1393
2016-09-26,1393
2016-09-27,1393
2016-09-28,1365
2016-09-29,1365
2016-09-30,1382
2016-10-01,1382
2016-10-02,1382
2016-10-03,1352
2016-10-04,1352
2016-10-05,1309
2016-10-06,1309
2016-10-07,1309
2016-10-08,1269
2016-10-09,1269
2016-10-10,1269
2016-10-11,1254
2016-10-12,1254
2016-10-13,1236
2016-10-14,1236
2016-10-15,1251
2016-10-16,1251
2016-10-17,1238
2016-10-18,1238
2016-10-19,1220
2016-10-20,1220
2016-10-21,1250
2016-10-22,1250
2016-10-23,1250
2016-10-24,1250
2016-10-25,1237
2016-10-26,1273
2016-10-27,1273
2016-10-28,1273
2016-10-29,1271
2016-10-30,1271
2016-10-31,1253
2016-11-01,1253
2016-11-02,1222
2016-11-03,1222
2016-11-04,1213
2016-11-05,1213
2016-11-06,1222
2016-11-07,1222
2016-11-08,1201
2016-11-09,1201
2016-11-10,1149
2016-11-11,1149
2016-11-12,1124
2016-11-13,1124
2016-11-14,1106
2016-11-15,1106
2016-12-07,1033
2016-12-08,1033
2016-12-09,1038
2016-12-10,1038
2016-12-11,1031
2016-12-12,1031
2016-12-13,1020
2016-12-14,1020
2016-12-15,1026
2016-12-16,1026
2016-12-17,1033
2016-12-18,1033
2016-12-19,1043
2016-12-20,1043
2016-12-21,1050
2016-12-22,1050
2016-12-23,1040
2016-12-24,1040
2016-12-25,1051
2016-12-26,1051
2016-12-27,1087
2016-12-28,1087
2016-12-29,1118
2016-12-30,1118
2016-12-31,1121
2017-01-01,1121
2017-01-02,1102
2017-01-03,1102
2017-01-04,1047
2017-01-05,1047
2017-01-06,1062
2017-01-07,1074
2017-01-08,1074
2017-01-09,1103
2017-01-10,1103
2017-01-11,1148
2017-01-12,1205
2017-01-13,1205
2017-01-14,1240
2017-01-15,1240
2017-01-16,1237
2017-01-17,1201
2017-01-18,1201
2017-01-19,1232
2017-01-20,1232
2017-01-21,1240
2017-01-22,1240
2017-01-23,1216
2017-01-27,1190
2017-01-28,1205
2017-01-29,1259
2017-01-30,1259
2017-01-31,1305
2017-02-01,1312
2017-02-02,1312
2017-02-03,1260
2017-02-04,1296
2017-02-05,1296
2017-02-06,1256
2017-02-07,1256
2017-02-08,1203
2017-02-09,1203
2017-02-10,1142
2017-02-11,1094
2017-02-12,1094
2017-02-13,1043
2017-02-14,1058
2017-02-15,1058
2017-02-16,1051
2017-02-18,1051
2017-02-19,1034
2017-02-20,1034
2017-02-21,1052
2017-02-22,1052
2017-02-23,1051
2017-02-24,1051
2017-02-25,1061
2017-02-26,1061
2017-02-27,1087
2017-02-28,1107
2017-03-01,1107
2017-03-02,1103
2017-03-03,1103
2017-03-04,1084
2017-03-05,1084
2017-03-06,1092
2017-03-07,1092
2017-03-08,1128
2017-03-09,1128
2017-03-10,1118
2017-03-11,1118
2017-03-12,1124
2017-03-13,1132
2017-03-14,1081
2017-03-15,1081
2017-03-16,1047
2017-03-17,1047
2017-03-18,1019
2017-03-19,993
2017-03-20,985
2017-03-21,977
2017-03-22,977
2017-03-23,983
2017-03-24,983
2017-03-25,986
2017-03-26,986
2017-03-27,1009
2017-03-28,1009
2017-03-29,992
2017-03-30,992
2017-03-31,990
2017-04-01,990
2017-04-02,1007
2017-04-03,1014
2017-04-04,1014
2017-04-12,1027
2017-04-13,1024
2017-04-14,1024
2017-04-15,1015
2017-04-16,997
2017-04-17,996
2017-04-18,996
2017-04-19,972
2017-04-20,972
2017-04-21,955
2017-04-22,955
2017-04-23,951
2017-04-24,951
2017-04-25,949
2017-04-26,949
2017-04-27,963
2017-04-28,963
2017-04-29,993
2017-04-30,993
2017-05-01,997
2017-05-02,997
2017-05-03,993
2017-05-04,964
2017-05-05,964
2017-05-06,983
2017-05-07,983
2017-05-08,984
2017-05-09,971
2017-05-10,971
2017-05-11,942
2017-05-12,943
2017-05-13,943
2017-05-14,936
2017-05-15,936
2017-05-16,960
2017-05-17,960
2017-05-18,957
2017-05-19,957
2017-05-20,950
2017-05-21,950
2017-05-22,953
2017-05-23,953
2017-05-24,948
2017-05-25,948
2017-05-26,945
2017-05-27,945
2017-05-28,966
2017-05-29,966
2017-05-30,959
2017-05-31,959
2017-06-01,960
2017-06-02,960
2017-06-03,950
2017-06-04,948
2017-06-05,948
2017-06-06,938
2017-06-07,938
2017-06-08,910
2017-06-09,910
2017-06-10,886
2017-06-11,864
2017-06-12,864
2017-06-13,853
2017-06-14,853
2017-06-15,853
2017-06-16,853
2017-06-17,885
2017-06-18,904
2017-06-19,904
2017-06-20,917
2017-06-21,917
2017-06-22,908
2017-06-23,908
2017-06-24,892
2017-06-25,892
2017-06-26,853
2017-06-27,826
2017-06-28,826
2017-06-29,826
2017-06-30,826
2017-07-01,822
2017-07-02,822
2017-07-03,852
2017-07-04,873
2017-07-05,873
2017-07-06,869
2017-07-07,869
2017-07-08,853
2017-07-13,854
2017-07-14,874
2017-07-15,874
2017-07-16,870
2017-07-17,883
2017-07-18,883
2017-07-19,868
2017-07-20,868
2017-07-21,899
2017-07-22,901
2017-07-23,901
2017-07-24,919
2017-07-25,919
2017-07-26,926
2017-07-27,926
2017-07-28,917
2017-07-29,917
2017-07-30,902
2017-07-31,902
2017-08-01,877
2017-08-02,890
2017-08-03,890
2017-08-04,884
2017-08-05,865
2017-08-06,865
2017-08-09,883
2017-08-10,911
2017-08-11,911
2017-08-12,886
2017-08-13,886
2017-08-14,906
2017-08-15,938
2017-08-16,938
2017-08-17,977
2017-08-18,977
2017-08-19,1018
2017-08-20,1063
2017-08-21,1063
2017-08-22,1045
2017-08-23,1045
2017-08-24,1020
2017-08-25,1020
2017-08-26,1004
2017-08-27,958
2017-08-28,958
2017-08-29,944
2017-08-30,945
2017-08-31,945
2017-09-01,940
2017-09-03,954
2017-09-04,942
2017-09-05,926
2017-09-06,926
2017-09-07,908
2017-09-08,908
2017-09-09,928
2017-09-10,911
2017-09-11,911
2017-09-12,904
2017-09-13,904
2017-09-14,906
2017-09-15,906
2017-09-16,933
2017-09-17,971
2017-09-18,971
2017-09-19,980
2017-09-20,964
2017-09-21,964
2017-09-22,936
2017-09-23,936
2017-09-24,929
2017-09-25,929
2017-09-26,920
2017-09-27,920
2017-09-28,901
2017-09-29,883
2017-09-30,883
2017-10-01,887
2017-10-02,887
2017-10-03,905
2017-10-04,905
2017-10-05,874
2017-10-06,874
2017-10-07,877
2017-10-08,877
2017-10-09,910
2017-10-10,895
2017-10-11,895
2017-10-12,868
2017-10-13,845
2017-10-14,849
2017-10-15,849
2017-10-16,885
2017-10-17,885
2017-10-18,887
2017-10-19,887
2017-10-20,908
2017-10-21,908
2017-10-22,912
2017-10-23,912
2017-10-24,883
2017-10-25,860
2017-10-26,860
2017-10-27,857
2017-10-28,857
2017-10-29,867
2017-10-30,867
2017-10-31,842
2017-11-01,842
2017-11-02,860
2017-11-03,860
2017-11-04,872
2017-11-05,872
2017-11-06,850
2017-11-07,850
2017-11-08,840
2017-11-09,840
2017-11-10,840
2017-11-11,817
2017-11-12,811
2017-11-13,811
2017-11-14,844
2017-11-15,844
2017-11-16,838
2017-11-17,838
2017-11-18,835
2017-11-19,828
2017-11-20,828
2017-11-21,840
2017-11-22,840
2017-11-23,840
2017-11-24,840
2017-11-25,848
2017-11-26,848
2017-11-27,888
2017-11-28,872
2017-11-29,872
2017-11-30,879
2017-12-01,883
2017-12-02,883
2017-12-03,893
2017-12-04,893
2017-12-05,885
2017-12-06,885
2017-12-07,877
2017-12-08,877
2017-12-09,877
2017-12-10,867
2017-12-11,867
2017-12-12,864
2017-12-13,864
2017-12-14,850
2017-12-15,856
2017-12-16,856
2017-12-17,864
2017-12-18,858
2017-12-19,858
2017-12-20,861
2017-12-21,861
2017-12-22,862
2017-12-23,862
2017-12-24,872
2017-12-25,872
2017-12-26,890
2017-12-27,890
2017-12-28,872
2017-12-29,872
2017-12-30,870
2017-12-31,870
2018-01-01,877
2018-01-02,877
2018-01-03,858
2018-01-04,858
2018-01-05,873
2018-01-06,896
2018-01-07,896
2018-01-08,922
2018-01-09,929
2018-01-10,929
2018-01-11,935
2018-01-12,935
2018-01-13,962
2018-01-14,962
2018-01-15,933
2018-01-16,918
2018-01-17,914
2018-01-18,899
2018-01-19,899
2018-01-20,911
2018-01-21,911
2018-01-22,910
2018-01-23,916
2018-01-25,905
2018-01-26,915
2018-01-27,937
2018-01-28,956
2018-01-29,990
2018-01-30,1014
2018-01-31,998
2018-02-01,1004
2018-02-02,1018
2018-02-03,1009
2018-02-04,994
2018-02-05,993
2018-02-06,1006
2018-02-07,1005
2018-02-08,1005
2018-02-09,978
2018-02-10,978
2018-02-11,980
2018-02-12,975
2018-02-13,963
2018-02-14,988
2018-02-15,974
2018-02-16,989
2018-02-17,976
2018-02-18,950
2018-02-19,950
2018-02-20,935
2018-02-21,917
2018-02-22,948
2018-02-23,965
2018-02-24,970
2018-02-25,975
2018-02-26,975
2018-02-27,949
2018-02-28,955
2018-03-01,958
2018-03-02,966
2018-03-03,956
2018-03-04,956
2018-03-05,956
2018-03-06,947
2018-03-07,948
2018-03-09,967
2018-03-10,962
2018-03-11,950
2018-03-12,922
2018-03-13,905
2018-03-14,902
2018-03-15,915
2018-03-16,918
2018-03-17,893
2018-03-18,879
2018-03-20,868
2018-03-21,873
2018-03-23,891
2018-03-24,894
2018-03-25,900
2018-03-26,908
2018-03-27,895
2018-03-28,895
2018-03-29,881
2018-03-30,880
2018-03-31,898
2018-04-01,893
2018-04-02,881
2018-04-03,856
2018-04-04,874
2018-04-05,874
2018-04-06,898
2018-04-07,898
2018-04-08,926
2018-04-09,943
2018-04-10,952
2018-04-11,957
2018-04-12,934
2018-04-13,907
2018-04-14,899
2018-04-15,891
2018-04-16,891
2018-04-17,890
2018-04-18,890
2018-04-19,906
2018-04-20,928
2018-04-21,886
2018-04-22,862
2018-04-23,862
2018-04-24,879
2018-04-25,877
2018-04-26,877
2018-04-27,896
2018-04-28,892
2018-04-29,889
2018-04-30,881
2018-05-01,868
2018-05-03,874
2018-05-04,869
2018-05-05,883
2018-05-07,884
2018-05-08,891
2018-05-09,904
2018-05-10,888
2018-05-11,874
2018-05-12,868
2018-05-13,868
2018-05-14,856
2018-05-15,856
2018-05-16,861
2018-05-17,845
2018-05-18,855
2018-05-19,877
2018-05-20,897
2018-05-21,938
2018-05-22,938
2018-05-23,926
2018-05-24,911
2018-05-25,911
2018-05-26,904
2018-05-27,904
2018-05-28,946
2018-05-29,994
2018-05-30,1017
2018-05-31,993
2018-06-01,971
2018-06-02,940
2018-06-03,909
2018-06-04,937
2018-06-05,951
2018-06-06,948
2018-06-07,948
2018-06-08,935
2018-06-09,935
2018-06-10,928
2018-06-11,959
2018-06-12,970
2018-06-13,975
2018-06-14,997
2018-06-15,981
2018-06-16,979
2018-06-17,979
2018-06-18,968
2018-06-19,975
2018-06-20,975
2018-06-21,1011
2018-06-22,1058
2018-06-23,1058
2018-06-24,1090
2018-06-25,1128
2018-06-26,1106
2018-06-27,1112
2018-06-28,1072
2018-06-29,1031
2018-06-30,1002
2018-07-01,1007
2018-07-02,1007
2018-07-03,1006
2018-07-04,992
2018-07-05,992
2018-07-06,1034
2018-07-07,1021
2018-07-08,1050
2018-07-09,1074
2018-07-10,1077
2018-07-11,1102
2018-07-12,1141
2018-07-13,1164
2018-07-14,1149
2018-07-15,1149
2018-07-16,1145
2018-07-17,1149
2018-07-18,1168
2018-07-19,1175
2018-07-20,1153
2018-07-21,1135
2018-07-22,1101
2018-07-23,1061
2018-07-24,1035
2018-07-25,1019
2018-07-26,1017
2018-07-27,1006
2018-07-28,979
2018-07-29,974
2018-07-30,961
2018-07-31,964
2018-08-01,964
2018-08-02,974
2018-08-03,956
2018-08-04,955
2018-08-05,943
2018-08-06,926
2018-08-07,948
2018-08-08,955
2018-08-09,955
2018-08-10,972
2018-08-11,990
2018-08-12,1024
2018-08-14,1101
2018-08-16,1139
2018-08-17,1105
2018-08-18,1078
2018-08-19,1057
2018-08-20,1039
2018-08-21,1054
2018-08-22,1106
2018-08-23,1097
2018-08-24,1092
2018-08-25,1130
2018-08-26,1160
2018-08-27,1166
2018-08-28,1117
2018-08-29,1064
2018-08-30,1064
2018-08-31,1053
2018-09-01,1088
2018-09-02,1106
2018-09-03,1149
2018-09-04,1110
2018-09-05,1091
2018-09-06,1091
2018-09-07,1096
2018-09-08,1132
2018-09-09,1147
2018-09-10,1160
2018-09-11,1160
2018-09-12,1170
2018-09-13,1131
2018-09-14,1100
2018-09-15,1091
2018-09-16,1086
2018-09-17,1110
2018-09-18,1135
2018-09-19,1113
2018-09-20,1105
2018-09-21,1067
2018-09-22,1046
2018-09-23,1056
2018-09-24,1079
2018-09-25,1105
2018-09-26,1109
2018-09-27,1102
2018-09-28,1143
2018-09-29,1153
2018-09-30,1150
2018-10-01,1161
2018-10-02,1199
2018-10-03,1221
2018-10-04,1221
2018-10-05,1263
2018-10-06,1282
2018-10-07,1242
2018-10-08,1243
2018-10-09,1209
2018-10-10,1208
2018-10-11,1245
2018-10-12,1221
2018-10-13,1210
2018-10-14,1224
2018-10-15,1228
2018-10-16,1284
2018-10-17,1336
2018-10-18,1321
2018-10-19,1343
2018-10-20,1343
2018-10-21,1344
2018-10-22,1330
2018-10-23,1342
2018-10-24,1366
2018-10-25,1337
2018-10-26,1311
2018-10-27,1306
2018-10-28,1301
2018-10-29,1279
2018-10-30,1257
2018-10-31,1247
2018-11-01,1238
2018-11-03,1255
2018-11-04,1254
2018-11-05,1235
2018-11-06,1217
2018-11-07,1211
2018-11-08,1200
2018-11-09,1224
2018-11-10,1245
2018-11-11,1240
2018-11-12,1228
2018-11-13,1222
2018-11-14,1214
2018-11-15,1188
2018-11-16,1179
2018-11-17,1168
2018-11-18,1156
2018-11-19,1148
2018-11-20,1155
2018-11-21,1131
2018-11-22,1117
2018-11-23,1126
2018-11-24,1182
2018-11-25,1204
2018-11-26,1187
2018-11-27,1179
2018-11-28,1188
2018-11-29,1187
2018-12-01,1174
2018-12-02,1157
2018-12-03,1157
2018-12-05,1150
2018-12-07,1110
2018-12-09,1137
2018-12-10,1160
2018-12-11,1169
2018-12-12,1180
2018-12-13,1157
2018-12-14,1139
2018-12-15,1123
2018-12-16,1099
2018-12-17,1107
2018-12-18,1112
2018-12-19,1118
2018-12-20,1113
2018-12-21,1089
2018-12-22,1094
2018-12-23,1123
2018-12-24,1121
2018-12-25,1142
2018-12-26,1182
2018-12-27,1218
2018-12-28,1207
2018-12-29,1229
2018-12-30,1255
2018-12-31,1264
2019-01-01,1259
2019-01-02,1277
2019-01-03,1299
2019-01-04,1272
2019-01-05,1323
2019-01-06,1386
2019-01-08,1470
2019-01-10,1362
2019-01-11,1343
2019-01-12,1391
2019-01-13,1448
2019-01-14,1481
2019-01-15,1428
2019-01-16,1388
2019-01-17,1365
2019-01-18,1342
2019-01-19,1326
2019-01-20,1333
2019-01-21,1287
2019-01-22,1246
2019-01-23,1221
2019-01-24,1185
2019-01-25,1163
2019-01-26,1149
2019-01-27,1172
2019-01-28,1198
2019-01-29,1224
2019-01-30,1231
2019-01-31,1221
2019-02-01,1192
2019-02-02,1190
2019-02-03,1193
2019-02-04,1162
2019-02-05,1117
2019-02-06,1085
2019-02-07,1076
2019-02-08,1081
2019-02-09,1107
2019-02-10,1135
2019-02-11,1119
2019-02-12,1076
2019-02-13,1028
2019-02-14,1009
2019-02-15,972
2019-02-16,968
2019-02-17,951
2019-02-18,967
2019-02-19,983
2019-02-20,1029
2019-02-21,1061
2019-02-22,1038
2019-02-23,1031
2019-02-24,1042
2019-02-25,1094
2019-02-26,1087
2019-02-27,1097
2019-02-28,1081
2019-03-01,1059
2019-03-02,1062
2019-03-03,1075
2019-03-04,1100
2019-03-05,1092
2019-03-06,1082
2019-03-07,1125
2019-03-08,1165
2019-03-09,1221
2019-03-10,1283
2019-03-11,1348
2019-03-12,1392
2019-03-13,1363
2019-03-14,1329
2019-03-15,1272
2019-03-16,1219
2019-03-17,1168
2019-03-18,1154
2019-03-19,1158
2019-03-20,1164
2019-03-21,1116
2019-03-22,1094
2019-03-23,1118
2019-03-24,1149
2019-03-25,1167
2019-03-26,1226
2019-03-27,1272
2019-03-28,1327
2019-03-29,1293
2019-03-30,1316
2019-03-31,1352
2019-04-01,1420
2019-04-02,1484
2019-04-03,1521
2019-04-04,1475
2019-04-05,1413
2019-04-06,1342
2019-04-07,1274
2019-04-08,1215
2019-04-09,1266
2019-04-10,1325
2019-04-11,1382
2019-04-12,1429
2019-04-13,1455
2019-04-14,1402
2019-04-15,1331
2019-04-16,1264
2019-04-17,1202
2019-04-18,1158
2019-04-19,1170
2019-04-20,1226
2019-04-21,1253
2019-04-22,1241
2019-04-23,1197
2019-04-24,1139
2019-04-25,1122
2019-04-26,1117
2019-04-27,1137
2019-04-28,1188
2019-04-29,1169
2019-04-30,1203
2019-05-01,1209
2019-05-02,1231
2019-05-03,1222
2019-05-04,1211
2019-05-05,1204
2019-05-06,1198
2019-05-07,1211
2019-05-08,1266
2019-05-09,1237
2019-05-10,1188
2019-05-11,1159
2019-05-12,1204
2019-05-13,1210
2019-05-14,1194
2019-05-15,1172
2019-05-16,1185
2019-05-17,1204
