date_obj,Gout%20tuber price
2015-09-22,455916
2015-09-23,455916
2015-09-24,455916
2015-09-25,455916
2015-09-27,450435
2015-09-28,450435
2015-09-29,450435
2015-09-30,450435
2015-10-05,450435
2015-10-06,450435
2015-10-07,450435
2015-10-08,450435
2015-10-09,459444
2015-10-10,459444
2015-10-11,459444
2015-10-12,459444
2015-10-13,459444
2015-10-14,459444
2015-10-15,459444
2015-10-16,459444
2015-10-17,459444
2015-10-18,459444
2015-10-19,479191
2015-10-20,479191
2015-10-22,479191
2015-10-23,479191
2015-10-24,479191
2015-10-25,479191
2015-10-26,479191
2015-10-27,479191
2015-10-29,499437
2015-10-30,499437
2015-10-31,499437
2015-11-01,499437
2015-11-02,499437
2015-11-03,499437
2015-11-04,499437
2015-11-05,499437
2015-11-06,499437
2015-11-07,499437
2015-11-08,499437
2015-11-09,522280
2015-11-10,522280
2015-11-11,522280
2015-11-12,522280
2015-11-13,522280
2015-11-14,522280
2015-11-15,522280
2015-11-16,522280
2015-11-17,522280
2015-11-18,522280
2015-11-19,522280
2015-11-20,546555
2015-11-21,546555
2015-11-22,546555
2015-11-23,546555
2015-11-24,546555
2015-11-25,546555
2015-11-26,546555
2015-11-27,546555
2015-11-28,546555
2015-11-29,546555
2015-11-30,546555
2015-12-01,566110
2015-12-02,566110
2015-12-03,566110
2015-12-04,566110
2015-12-05,566110
2015-12-06,566110
2015-12-07,566110
2015-12-08,566110
2015-12-09,566110
2015-12-10,566110
2015-12-11,592047
2015-12-12,592047
2015-12-13,592047
2015-12-14,592047
2015-12-15,592047
2015-12-16,592047
2015-12-17,592047
2015-12-18,592047
2015-12-19,592047
2015-12-20,618489
2015-12-21,618489
2015-12-22,618489
2015-12-23,618489
2015-12-24,618489
2015-12-25,618489
2015-12-26,618489
2015-12-27,618489
2015-12-28,618489
2015-12-29,639556
2015-12-30,639556
2015-12-31,639556
2016-01-01,639556
2016-01-02,639556
2016-01-03,639556
2016-01-04,639556
2016-01-05,654612
2016-01-06,654612
2016-01-07,654612
2016-01-08,654612
2016-01-09,654612
2016-01-10,654612
2016-01-11,654612
2016-01-12,654612
2016-01-13,667875
2016-01-14,667875
2016-01-15,667875
2016-01-16,667875
2016-01-17,667875
2016-01-18,667875
2016-01-19,667875
2016-01-20,660985
2016-01-21,660985
2016-01-22,660985
2016-01-23,660985
2016-01-24,660985
2016-01-25,660985
2016-01-26,660985
2016-01-27,660985
2016-01-28,660985
2016-01-29,635617
2016-01-30,635617
2016-01-31,635617
2016-02-01,635617
2016-02-02,635617
2016-02-03,635617
2016-02-04,642678
2016-02-05,642678
2016-02-06,642678
2016-02-07,642678
2016-02-08,642678
2016-02-09,642678
2016-02-10,666219
2016-02-11,666219
2016-02-12,666219
2016-02-13,666219
2016-02-14,666219
2016-02-15,666219
2016-02-16,651335
2016-02-17,651335
2016-02-18,651335
2016-02-19,651335
2016-02-20,651335
2016-02-21,623617
2016-02-22,623617
2016-02-23,623617
2016-02-24,623617
2016-02-25,623617
2016-02-26,623617
2016-02-27,623617
2016-02-28,595665
2016-02-29,595665
2016-03-01,595665
2016-03-02,595665
2016-03-03,595665
2016-03-04,595665
2016-03-05,568425
2016-03-06,568425
2016-03-07,568425
2016-03-08,568425
2016-03-09,568425
2016-03-10,542176
2016-03-11,542176
2016-03-12,542176
2016-03-13,542176
2016-03-14,542176
2016-03-15,542176
2016-03-16,516861
2016-03-17,516861
2016-03-18,516861
2016-03-19,516861
2016-03-20,516861
2016-03-21,516861
2016-03-22,493145
2016-03-23,493145
2016-03-24,493145
2016-03-25,493145
2016-03-26,493145
2016-03-27,493145
2016-03-28,473535
2016-03-29,473535
2016-03-30,473535
2016-03-31,473535
2016-04-01,473535
2016-04-02,473535
2016-04-03,473535
2016-04-04,483717
2016-04-05,483717
2016-04-06,483717
2016-04-07,483717
2016-04-08,483717
2016-04-09,483717
2016-04-10,506126
2016-04-11,506126
2016-04-12,506126
2016-04-13,506126
2016-04-14,506126
2016-04-15,506126
2016-04-16,506126
2016-04-17,516807
2016-04-18,516807
2016-04-19,516807
2016-04-20,516807
2016-04-21,516807
2016-04-22,516807
2016-04-23,516807
2016-04-24,496357
2016-04-25,496357
2016-04-26,496357
2016-04-27,496357
2016-04-28,496357
2016-04-29,472577
2016-04-30,472577
2016-05-01,472577
2016-05-02,472577
2016-05-03,472577
2016-05-04,472577
2016-05-05,452962
2016-05-06,452962
2016-05-07,452962
2016-05-08,452962
2016-05-09,452962
2016-05-10,452962
2016-05-11,452962
2016-05-12,441131
2016-05-13,441131
2016-05-14,441131
2016-05-15,441131
2016-05-16,441131
2016-05-17,433456
2016-05-18,433456
2016-05-19,433456
2016-05-22,433456
2016-05-23,449463
2016-05-24,449463
2016-05-25,449463
2016-05-26,449463
2016-05-27,449463
2016-05-28,449463
2016-05-29,471090
2016-05-30,471090
2016-05-31,471090
2016-06-01,471090
2016-06-02,471090
2016-06-03,471090
2016-06-04,494645
2016-06-05,494645
2016-06-06,494645
2016-06-07,494645
2016-06-08,494645
2016-06-09,494645
2016-06-10,518798
2016-06-11,518798
2016-06-12,518798
2016-06-13,518798
2016-06-14,518798
2016-06-15,535917
2016-06-16,535917
2016-06-17,535917
2016-06-18,535917
2016-06-19,535917
2016-06-20,554771
2016-06-21,554771
2016-06-22,554771
2016-06-23,554771
2016-06-24,554771
2016-06-25,579751
2016-06-26,579751
2016-06-27,579751
2016-06-28,579751
2016-06-29,579751
2016-06-30,605994
2016-07-01,605994
2016-07-02,605994
2016-07-03,605994
2016-07-04,605994
2016-07-05,614558
2016-07-06,614558
2016-07-07,614558
2016-07-08,614558
2016-07-09,614558
2016-07-10,597121
2016-07-11,597121
2016-07-12,597121
2016-07-13,597121
2016-07-14,597121
2016-07-15,603648
2016-07-16,603648
2016-07-17,603648
2016-07-18,603648
2016-07-23,614971
2016-07-24,614971
2016-07-25,614971
2016-07-26,614971
2016-07-27,623901
2016-07-28,623901
2016-07-29,623901
2016-07-30,623901
2016-07-31,623901
2016-08-01,615302
2016-08-02,615302
2016-08-03,615302
2016-08-04,615302
2016-08-05,615302
2016-08-06,615302
2016-08-07,586658
2016-08-08,586658
2016-08-09,586658
2016-08-10,586658
2016-08-11,586658
2016-08-12,586658
2016-08-13,586658
2016-08-14,557535
2016-08-15,557535
2016-08-16,557535
2016-08-17,557535
2016-08-18,557535
2016-08-19,557535
2016-08-20,546957
2016-08-21,546957
2016-08-22,546957
2016-08-23,546957
2016-08-24,546957
2016-08-25,572159
2016-08-26,572159
2016-08-28,572159
2016-08-31,577728
2016-09-01,577728
2016-09-02,605706
2016-09-03,605706
2016-09-04,605706
2016-09-05,617273
2016-09-06,617273
2016-09-07,617273
2016-09-08,617273
2016-09-09,617273
2016-09-10,590614
2016-09-11,590614
2016-09-12,590614
2016-09-13,590614
2016-09-14,590614
2016-09-15,608407
2016-09-16,608407
2016-09-17,608407
2016-09-18,608407
2016-09-19,608407
2016-09-20,608407
2016-09-21,608407
2016-09-22,627566
2016-09-23,627566
2016-09-24,627566
2016-09-25,627566
2016-09-26,627566
2016-09-27,627566
2016-09-28,652929
2016-09-29,652929
2016-09-30,652929
2016-10-01,652929
2016-10-02,652929
2016-10-03,652929
2016-10-04,676935
2016-10-05,676935
2016-10-06,676935
2016-10-07,676935
2016-10-08,676935
2016-10-09,676935
2016-10-10,643695
2016-10-11,643695
2016-10-12,643695
2016-10-13,643695
2016-10-14,643695
2016-10-15,643695
2016-10-16,613184
2016-10-17,613184
2016-10-18,613184
2016-10-19,613184
2016-10-20,613184
2016-10-21,593057
2016-10-22,593057
2016-10-23,593057
2016-10-24,593057
2016-10-25,593057
2016-10-26,589635
2016-10-27,589635
2016-10-28,589635
2016-10-29,589635
2016-10-30,589635
2016-10-31,589635
2016-11-01,589635
2016-11-02,619117
2016-11-03,619117
2016-11-04,619117
2016-11-05,619117
2016-11-06,619117
2016-11-07,619117
2016-11-08,647287
2016-11-09,647287
2016-11-10,647287
2016-11-11,647287
2016-11-12,647287
2016-11-13,647297
2016-11-14,647297
2016-11-15,647297
2016-12-07,622638
2016-12-08,634908
2016-12-09,634908
2016-12-10,634908
2016-12-11,636291
2016-12-12,636291
2016-12-13,636291
2016-12-14,636291
2016-12-15,605614
2016-12-16,605614
2016-12-17,605614
2016-12-18,605614
2016-12-19,575333
2016-12-20,575333
2016-12-21,575333
2016-12-22,547773
2016-12-23,547773
2016-12-24,547773
2016-12-25,521395
2016-12-26,521395
2016-12-27,521395
2016-12-28,521395
2016-12-29,498964
2016-12-30,498964
2016-12-31,498964
2017-01-01,498964
2017-01-02,491311
2017-01-03,491311
2017-01-04,491311
2017-01-05,491311
2017-01-06,497436
2017-01-07,497436
2017-01-08,497436
2017-01-09,518597
2017-01-10,518597
2017-01-11,518597
2017-01-12,542171
2017-01-13,542171
2017-01-14,542171
2017-01-15,555010
2017-01-16,555010
2017-01-17,555010
2017-01-18,573562
2017-01-19,573562
2017-01-20,573562
2017-01-21,573562
2017-01-22,591247
2017-01-23,591247
2017-01-27,610641
2017-01-28,627624
2017-01-29,627624
2017-01-30,627624
2017-01-31,613739
2017-02-01,613739
2017-02-02,613739
2017-02-03,624152
2017-02-04,624152
2017-02-05,624152
2017-02-06,632595
2017-02-07,632595
2017-02-08,632595
2017-02-09,632595
2017-02-10,659366
2017-02-11,659366
2017-02-12,659366
2017-02-13,680355
2017-02-14,680355
2017-02-15,680355
2017-02-16,676004
2017-02-18,676004
2017-02-19,642203
2017-02-20,642203
2017-02-21,642203
2017-02-22,642203
2017-02-23,616429
2017-02-24,616429
2017-02-25,616429
2017-02-26,616429
2017-02-27,636533
2017-02-28,636533
2017-03-01,636533
2017-03-02,663658
2017-03-03,663658
2017-03-04,663658
2017-03-05,663658
2017-03-06,691975
2017-03-07,691975
2017-03-08,691975
2017-03-09,691975
2017-03-10,713795
2017-03-11,713795
2017-03-12,713795
2017-03-13,693624
2017-03-14,693624
2017-03-15,693624
2017-03-16,660266
2017-03-17,660266
2017-03-18,660266
2017-03-19,627252
2017-03-20,627252
2017-03-21,627252
2017-03-22,598366
2017-03-23,598366
2017-03-24,598366
2017-03-25,598366
2017-03-26,582218
2017-03-27,582218
2017-03-28,582218
2017-03-29,577992
2017-03-30,577992
2017-03-31,577992
2017-04-01,577992
2017-04-02,575756
2017-04-03,575756
2017-04-04,575756
2017-04-12,587691
2017-04-13,585002
2017-04-14,585002
2017-04-15,585002
2017-04-16,585002
2017-04-17,598278
2017-04-18,598278
2017-04-19,598278
2017-04-20,598278
2017-04-21,625570
2017-04-22,625570
2017-04-23,625570
2017-04-24,625570
2017-04-25,654693
2017-04-26,654693
2017-04-27,654693
2017-04-28,654693
2017-04-29,687428
2017-04-30,687428
2017-05-01,687428
2017-05-02,719813
2017-05-03,719813
2017-05-04,719813
2017-05-05,755804
2017-05-06,755804
2017-05-07,755804
2017-05-08,792616
2017-05-09,792616
2017-05-10,792616
2017-05-11,792616
2017-05-12,830173
2017-05-13,830173
2017-05-14,830173
2017-05-15,870822
2017-05-16,870822
2017-05-17,870822
2017-05-18,914364
2017-05-19,914364
2017-05-20,914364
2017-05-21,914364
2017-05-22,917327
2017-05-23,917327
2017-05-24,917327
2017-05-25,917327
2017-05-26,871627
2017-05-27,871627
2017-05-28,871627
2017-05-29,830423
2017-05-30,830423
2017-05-31,830423
2017-06-01,830423
2017-06-02,789771
2017-06-03,789771
2017-06-04,789771
2017-06-05,789771
2017-06-06,751227
2017-06-07,751227
2017-06-08,751227
2017-06-09,751227
2017-06-10,714431
2017-06-11,714431
2017-06-12,714431
2017-06-13,714431
2017-06-14,683812
2017-06-15,683812
2017-06-16,683812
2017-06-17,683812
2017-06-18,679966
2017-06-19,679966
2017-06-20,679966
2017-06-21,679966
2017-06-22,650114
2017-06-23,650114
2017-06-24,650114
2017-06-25,650114
2017-06-26,650013
2017-06-27,650013
2017-06-28,650013
2017-06-29,667034
2017-06-30,667034
2017-07-01,667034
2017-07-02,667034
2017-07-03,684774
2017-07-04,684774
2017-07-05,684774
2017-07-06,684774
2017-07-07,659693
2017-07-08,659693
2017-07-13,646731
2017-07-14,639342
2017-07-15,639342
2017-07-16,639342
2017-07-17,639342
2017-07-18,657973
2017-07-19,657973
2017-07-20,657973
2017-07-21,657973
2017-07-22,681938
2017-07-23,681938
2017-07-24,681938
2017-07-25,681938
2017-07-26,712017
2017-07-27,712017
2017-07-28,712017
2017-07-29,734796
2017-07-30,734796
2017-07-31,734796
2017-08-01,734796
2017-08-02,756153
2017-08-03,756153
2017-08-04,756153
2017-08-05,780967
2017-08-06,780967
2017-08-09,801045
2017-08-10,801045
2017-08-11,801045
2017-08-12,811437
2017-08-13,811437
2017-08-14,811437
2017-08-15,811437
2017-08-16,785166
2017-08-17,785166
2017-08-18,785166
2017-08-19,785166
2017-08-20,768706
2017-08-21,768706
2017-08-22,768706
2017-08-23,768706
2017-08-24,745264
2017-08-25,745264
2017-08-26,745264
2017-08-27,745264
2017-08-28,748158
2017-08-29,748158
2017-08-30,748158
2017-08-31,748158
2017-09-01,748158
2017-09-02,752907
2017-09-03,752907
2017-09-04,752907
2017-09-05,770109
2017-09-06,770109
2017-09-07,770109
2017-09-08,770109
2017-09-09,752105
2017-09-10,752105
2017-09-11,752105
2017-09-12,752105
2017-09-13,762828
2017-09-14,762828
2017-09-15,762828
2017-09-16,762828
2017-09-17,788977
2017-09-18,788977
2017-09-19,788977
2017-09-20,788977
2017-09-21,817994
2017-09-22,817994
2017-09-23,817994
2017-09-24,817994
2017-09-25,839148
2017-09-26,839148
2017-09-27,839148
2017-09-28,839148
2017-09-29,839148
2017-09-30,835938
2017-10-01,835938
2017-10-02,835938
2017-10-03,835938
2017-10-04,814336
2017-10-05,814336
2017-10-06,814336
2017-10-07,814336
2017-10-08,802133
2017-10-09,802133
2017-10-10,802133
2017-10-11,802133
2017-10-12,807572
2017-10-13,807572
2017-10-14,807572
2017-10-15,807572
2017-10-16,813491
2017-10-17,813491
2017-10-18,813491
2017-10-19,813491
2017-10-20,836227
2017-10-21,836227
2017-10-22,836227
2017-10-23,857183
2017-10-24,857183
2017-10-25,857183
2017-10-26,857183
2017-10-27,871267
2017-10-28,871267
2017-10-29,871267
2017-10-30,902118
2017-10-31,902118
2017-11-01,902118
2017-11-02,902118
2017-11-03,944099
2017-11-04,944099
2017-11-05,944099
2017-11-06,983270
2017-11-07,983270
2017-11-08,983270
2017-11-09,976125
2017-11-10,976125
2017-11-11,976125
2017-11-12,976125
2017-11-13,939740
2017-11-14,939740
2017-11-15,939740
2017-11-16,939740
2017-11-17,898441
2017-11-18,898441
2017-11-19,898441
2017-11-20,858826
2017-11-21,858826
2017-11-22,858826
2017-11-23,815926
2017-11-24,815926
2017-11-25,815926
2017-11-26,782709
2017-11-27,782709
2017-11-28,782709
2017-11-29,782709
2017-11-30,782709
2017-12-01,745788
2017-12-02,745788
2017-12-03,745788
2017-12-04,745788
2017-12-05,726497
2017-12-06,726497
2017-12-07,726497
2017-12-08,726497
2017-12-09,721937
2017-12-10,721937
2017-12-11,721937
2017-12-12,730138
2017-12-13,730138
2017-12-14,730138
2017-12-15,730138
2017-12-16,720302
2017-12-17,720302
2017-12-18,720302
2017-12-19,691478
2017-12-20,691478
2017-12-21,691478
2017-12-22,676497
2017-12-23,676497
2017-12-24,676497
2017-12-25,676497
2017-12-26,680233
2017-12-27,680233
2017-12-28,680233
2017-12-29,688399
2017-12-30,688399
2017-12-31,688399
2018-01-01,713205
2018-01-02,713205
2018-01-03,747683
2018-01-04,776429
2018-01-05,776429
2018-01-06,809432
2018-01-07,809432
2018-01-08,809432
2018-01-09,846774
2018-01-10,846774
2018-01-11,846774
2018-01-12,865265
2018-01-13,865265
2018-01-14,865265
2018-01-15,842916
2018-01-16,842916
2018-01-17,812065
2018-01-18,812065
2018-01-19,812065
2018-01-20,792572
2018-01-21,792572
2018-01-22,792572
2018-01-23,799732
2018-01-24,799732
2018-01-25,812921
2018-01-26,812921
2018-01-27,811714
2018-01-28,812660
2018-01-29,812660
2018-01-30,805148
2018-01-31,805148
2018-02-01,798937
2018-02-02,798937
2018-02-03,796607
2018-02-04,796607
2018-02-05,770842
2018-02-06,746057
2018-02-07,725687
2018-02-08,725687
2018-02-09,722321
2018-02-10,722321
2018-02-11,719409
2018-02-12,719409
2018-02-13,700595
2018-02-14,700595
2018-02-15,678079
2018-02-16,678079
2018-02-17,667912
2018-02-18,667912
2018-02-19,666980
2018-02-20,666980
2018-02-21,687901
2018-02-22,687901
2018-02-23,707747
2018-02-24,707747
2018-02-25,730527
2018-02-26,730527
2018-02-27,753645
2018-02-28,753645
2018-03-01,777068
2018-03-02,811837
2018-03-03,817994
2018-03-04,817994
2018-03-05,822703
2018-03-06,822703
2018-03-07,800791
2018-03-08,800791
2018-03-09,779655
2018-03-10,779655
2018-03-11,744204
2018-03-12,744204
2018-03-13,716477
2018-03-14,695033
2018-03-15,695033
2018-03-16,690041
2018-03-17,688544
2018-03-18,688544
2018-03-19,680364
2018-03-20,669055
2018-03-21,669055
2018-03-23,678396
2018-03-24,674553
2018-03-25,673181
2018-03-26,673181
2018-03-27,680447
2018-03-28,680447
2018-03-29,683413
2018-03-30,683413
2018-03-31,692558
2018-04-01,692558
2018-04-02,704461
2018-04-03,715569
2018-04-04,715569
2018-04-05,731687
2018-04-06,756541
2018-04-07,756541
2018-04-08,785430
2018-04-09,785430
2018-04-10,787347
2018-04-11,777563
2018-04-12,777563
2018-04-13,780826
2018-04-14,780826
2018-04-15,781486
2018-04-16,781486
2018-04-17,778210
2018-04-18,778210
2018-04-19,766024
2018-04-20,766024
2018-04-21,758322
2018-04-22,758322
2018-04-23,748919
2018-04-24,748919
2018-04-25,766784
2018-04-26,766784
2018-04-27,784057
2018-04-28,784057
2018-04-29,792712
2018-04-30,792712
2018-05-01,786744
2018-05-03,783544
2018-05-04,783544
2018-05-05,783604
2018-05-06,783604
2018-05-07,795205
2018-05-08,795205
2018-05-09,830977
2018-05-10,830977
2018-05-11,823676
2018-05-12,812381
2018-05-13,812381
2018-05-14,804116
2018-05-15,804116
2018-05-16,795349
2018-05-17,795349
2018-05-18,801991
2018-05-19,789169
2018-05-20,789169
2018-05-21,779366
2018-05-22,779366
2018-05-23,794130
2018-05-24,794130
2018-05-25,797234
2018-05-26,804215
2018-05-27,804215
2018-05-28,804625
2018-05-29,802239
2018-05-30,802239
2018-05-31,802976
2018-06-01,802976
2018-06-02,792446
2018-06-03,792446
2018-06-04,786587
2018-06-05,780792
2018-06-06,781360
2018-06-07,781360
2018-06-08,774542
2018-06-09,774542
2018-06-10,773527
2018-06-11,773527
2018-06-12,767580
2018-06-13,769220
2018-06-14,769220
2018-06-15,769096
2018-06-16,769096
2018-06-17,781282
2018-06-18,781282
2018-06-19,779844
2018-06-20,779844
2018-06-21,785309
2018-06-22,794014
2018-06-23,794014
2018-06-24,798515
2018-06-25,798515
2018-06-26,811435
2018-06-27,811435
2018-06-28,813847
2018-06-29,813847
2018-06-30,804018
2018-07-01,799749
2018-07-02,799749
2018-07-03,796811
2018-07-04,796811
2018-07-05,796520
2018-07-06,792275
2018-07-07,792275
2018-07-08,790401
2018-07-09,790401
2018-07-10,786797
2018-07-11,789092
2018-07-12,789092
2018-07-13,791798
2018-07-14,791076
2018-07-15,791076
2018-07-16,792375
2018-07-17,789393
2018-07-18,789393
2018-07-19,785473
2018-07-20,785473
2018-07-21,798237
2018-07-22,800130
2018-07-23,788174
2018-07-24,788174
2018-07-25,797115
2018-07-26,797115
2018-07-27,797634
2018-07-28,797634
2018-07-29,803600
2018-07-30,836211
2018-07-31,876255
2018-08-01,876255
2018-08-02,907046
2018-08-03,907046
2018-08-04,883989
2018-08-05,868915
2018-08-06,868915
2018-08-07,873687
2018-08-08,867592
2018-08-09,867592
2018-08-10,857949
2018-08-11,842710
2018-08-12,823564
2018-08-14,801036
2018-08-16,794784
2018-08-17,787079
2018-08-18,787079
2018-08-19,790542
2018-08-20,782460
2018-08-21,782460
2018-08-22,773393
2018-08-23,773393
2018-08-24,770691
2018-08-25,779499
2018-08-26,779499
2018-08-27,777695
2018-08-28,783048
2018-08-29,783048
2018-08-30,779256
2018-08-31,780659
2018-09-01,778360
2018-09-02,778360
2018-09-03,779729
2018-09-04,780320
2018-09-05,776819
2018-09-06,776819
2018-09-07,770654
2018-09-08,774551
2018-09-09,774551
2018-09-10,772487
2018-09-11,772487
2018-09-12,766876
2018-09-13,766876
2018-09-14,762400
2018-09-15,767394
2018-09-16,767394
2018-09-17,767987
2018-09-18,769762
2018-09-19,769762
2018-09-20,762627
2018-09-21,762627
2018-09-22,766347
2018-09-23,766347
2018-09-24,770226
2018-09-25,770226
2018-09-26,766947
2018-09-27,766947
2018-09-28,747705
2018-09-29,747705
2018-09-30,757788
2018-10-01,755185
2018-10-02,755185
2018-10-03,751320
2018-10-04,751320
2018-10-05,739007
2018-10-06,727506
2018-10-07,727506
2018-10-08,748070
2018-10-09,748070
2018-10-10,747147
2018-10-11,748074
2018-10-12,748074
2018-10-13,735729
2018-10-14,721692
2018-10-15,700686
2018-10-16,700686
2018-10-17,680600
2018-10-18,678312
2018-10-19,672911
2018-10-20,672911
2018-10-21,673072
2018-10-22,675716
2018-10-23,675716
2018-10-24,689896
2018-10-25,689896
2018-10-26,702526
2018-10-27,706388
2018-10-28,705981
2018-10-29,705981
2018-10-30,702619
2018-10-31,702619
2018-11-01,706454
2018-11-03,712161
2018-11-04,716001
2018-11-05,708903
2018-11-06,701695
2018-11-07,701695
2018-11-08,699830
2018-11-09,699830
2018-11-10,703315
2018-11-11,703315
2018-11-12,706271
2018-11-13,701383
2018-11-14,701383
2018-11-15,694452
2018-11-16,711997
2018-11-17,711997
2018-11-18,719257
2018-11-19,723891
2018-11-20,725041
2018-11-21,725041
2018-11-22,713019
2018-11-23,713019
2018-11-24,716583
2018-11-25,730352
2018-11-26,730352
2018-11-27,740759
2018-11-28,729459
2018-11-29,732309
2018-12-01,745697
2018-12-02,773735
2018-12-03,773735
2018-12-04,786479
2018-12-05,802465
2018-12-07,801924
2018-12-09,803262
2018-12-10,800820
2018-12-11,800820
2018-12-12,783917
2018-12-13,781441
2018-12-14,759315
2018-12-15,753025
2018-12-16,751028
2018-12-17,751028
2018-12-18,738099
2018-12-19,716211
2018-12-20,708104
2018-12-21,712042
2018-12-22,715110
2018-12-23,703489
2018-12-24,702402
2018-12-25,702402
2018-12-26,693108
2018-12-27,697444
2018-12-28,697444
2018-12-29,706080
2018-12-30,724739
2018-12-31,750439
2019-01-01,785734
2019-01-02,825021
2019-01-03,863818
2019-01-04,885040
2019-01-05,897032
2019-01-06,907944
2019-01-08,906570
2019-01-10,907264
2019-01-11,882496
2019-01-12,849660
2019-01-13,816654
2019-01-14,791236
2019-01-15,773286
2019-01-16,757794
2019-01-17,732501
2019-01-18,720722
2019-01-19,728035
2019-01-20,735255
2019-01-21,725436
2019-01-22,728733
2019-01-23,720251
2019-01-24,717044
2019-01-25,722914
2019-01-26,722456
2019-01-27,716805
2019-01-28,727442
2019-01-29,735763
2019-01-30,738854
2019-01-31,738854
2019-02-01,745882
2019-02-02,778197
2019-02-03,811343
2019-02-04,811343
2019-02-05,846477
2019-02-06,846477
2019-02-07,837002
2019-02-08,807841
2019-02-09,800711
2019-02-10,806717
2019-02-11,806161
2019-02-12,803050
2019-02-13,808248
2019-02-14,808248
2019-02-15,793366
2019-02-16,792104
2019-02-17,786154
2019-02-18,776927
2019-02-19,768262
2019-02-20,783196
2019-02-21,787963
2019-02-22,795437
2019-02-23,797611
2019-02-24,791214
2019-02-25,795804
2019-02-26,801615
2019-02-27,785917
2019-02-28,785917
2019-03-01,777989
2019-03-02,766412
2019-03-03,769733
2019-03-04,766755
2019-03-05,763516
2019-03-06,761811
2019-03-07,776248
2019-03-08,776248
2019-03-09,784994
2019-03-10,808293
2019-03-11,843710
2019-03-12,880530
2019-03-13,880530
2019-03-14,879190
2019-03-15,879190
2019-03-16,848535
2019-03-17,835852
2019-03-18,835852
2019-03-19,814993
