date_obj,Team-45%20cape price
2015-03-04,2800
2015-03-05,2800
2015-03-06,2782
2015-03-07,2782
2015-03-08,2782
2015-03-09,2782
2015-03-10,2782
2015-03-11,2782
2015-03-12,2782
2015-03-13,2782
2015-03-14,2782
2015-03-15,2782
2015-03-16,2756
2015-03-17,2756
2015-03-18,2756
2015-03-19,2756
2015-03-20,2756
2015-03-21,2756
2015-03-22,2756
2015-03-23,2756
2015-03-24,2756
2015-03-25,2756
2015-03-26,2695
2015-03-27,2695
2015-03-28,2695
2015-03-29,2695
2015-03-30,2695
2015-03-31,2695
2015-04-01,2695
2015-04-02,2695
2015-04-03,2695
2015-04-04,2695
2015-04-05,2695
2015-04-06,2695
2015-04-07,2630
2015-04-08,2630
2015-04-09,2630
2015-04-10,2630
2015-04-11,2630
2015-04-12,2630
2015-04-13,2630
2015-04-14,2630
2015-04-15,2630
2015-04-16,2630
2015-04-17,2630
2015-04-18,2533
2015-04-19,2533
2015-04-20,2533
2015-04-21,2533
2015-04-22,2533
2015-04-23,2533
2015-04-24,2533
2015-04-25,2533
2015-04-26,2533
2015-04-27,2533
2015-04-28,2533
2015-04-29,2428
2015-04-30,2428
2015-05-01,2428
2015-05-02,2428
2015-05-03,2428
2015-05-04,2428
2015-05-05,2428
2015-05-06,2428
2015-05-07,2428
2015-05-08,2428
2015-05-09,2342
2015-05-10,2342
2015-05-11,2342
2015-05-12,2342
2015-05-13,2342
2015-05-14,2342
2015-05-15,2342
2015-05-16,2342
2015-05-17,2342
2015-05-18,2342
2015-05-19,2342
2015-05-20,2342
2015-05-21,2280
2015-05-22,2280
2015-05-23,2280
2015-05-24,2280
2015-05-25,2280
2015-05-26,2280
2015-05-27,2280
2015-05-28,2280
2015-05-29,2186
2015-05-30,2186
2015-05-31,2186
2015-06-01,2186
2015-06-02,2186
2015-06-03,2186
2015-06-04,2186
2015-06-05,2078
2015-06-06,2078
2015-06-07,2078
2015-06-08,2078
2015-06-09,2078
2015-06-10,2078
2015-06-11,2078
2015-06-12,2078
2015-06-13,2078
2015-06-14,2078
2015-06-15,2126
2015-06-16,2126
2015-06-17,2126
2015-06-18,2126
2015-06-19,2126
2015-06-20,2126
2015-06-21,2126
2015-06-22,2126
2015-06-23,2117
2015-06-24,2117
2015-06-25,2117
2015-06-26,2117
2015-06-27,2117
2015-06-28,2117
2015-06-29,2117
2015-06-30,2117
2015-07-01,2133
2015-07-02,2133
2015-07-03,2133
2015-07-04,2133
2015-07-05,2133
2015-07-06,2133
2015-07-07,2133
2015-07-08,2133
2015-07-09,2133
2015-07-10,2133
2015-07-11,2087
2015-07-12,2087
2015-07-13,2087
2015-07-14,2087
2015-07-15,2087
2015-07-16,2087
2015-07-17,2087
2015-07-18,2087
2015-07-19,2087
2015-07-20,2016
2015-07-21,2016
2015-07-22,2016
2015-07-23,2016
2015-07-24,2016
2015-07-25,2016
2015-07-26,2016
2015-07-27,1926
2015-07-28,1926
2015-07-29,1926
2015-07-30,1926
2015-07-31,1926
2015-08-01,1926
2015-08-02,1926
2015-08-03,1893
2015-08-04,1893
2015-08-05,1893
2015-08-06,1893
2015-08-07,1893
2015-08-08,1893
2015-08-09,1893
2015-08-10,1893
2015-08-11,1839
2015-08-12,1839
2015-08-13,1839
2015-08-14,1839
2015-08-15,1839
2015-08-16,1839
2015-08-17,1839
2015-08-18,1839
2015-08-19,1877
2015-08-20,1877
2015-08-21,1877
2015-08-22,1877
2015-08-23,1877
2015-08-24,1877
2015-08-25,1877
2015-08-26,1877
2015-08-27,1787
2015-08-28,1787
2015-08-29,1787
2015-08-30,1787
2015-09-02,1787
2015-09-07,1766
2015-09-08,1766
2015-09-10,1766
2015-09-14,1733
2015-09-16,1733
2015-09-22,1733
2015-09-23,1733
2015-09-24,1733
2015-09-25,1725
2015-09-27,1725
2015-09-28,1725
2015-09-29,1725
2015-09-30,1725
2015-10-05,1739
2015-10-06,1739
2015-10-07,1739
2015-10-08,1739
2015-10-09,1739
2015-10-10,1739
2015-10-11,1739
2015-10-12,1739
2015-10-13,1739
2015-10-14,1739
2015-10-15,1743
2015-10-16,1743
2015-10-17,1743
2015-10-18,1743
2015-10-19,1743
2015-10-20,1743
2015-10-22,1743
2015-10-23,1743
2015-10-24,1743
2015-10-25,1745
2015-10-26,1745
2015-10-27,1745
2015-10-29,1745
2015-10-30,1745
2015-10-31,1745
2015-11-01,1745
2015-11-02,1745
2015-11-03,1745
2015-11-04,1705
2015-11-05,1705
2015-11-06,1705
2015-11-07,1705
2015-11-08,1705
2015-11-09,1705
2015-11-10,1705
2015-11-11,1705
2015-11-12,1705
2015-11-13,1705
2015-11-14,1748
2015-11-15,1748
2015-11-16,1748
2015-11-17,1748
2015-11-18,1748
2015-11-19,1748
2015-11-20,1748
2015-11-21,1748
2015-11-22,1748
2015-11-23,1748
2015-11-24,1748
2015-11-25,1795
2015-11-26,1795
2015-11-27,1795
2015-11-28,1795
2015-11-29,1795
2015-11-30,1795
2015-12-01,1795
2015-12-02,1795
2015-12-03,1795
2015-12-04,1795
2015-12-05,1795
