date_obj,Machete price
2019-07-17,323
2019-07-18,323
2019-07-19,322
2019-07-20,324
2019-07-21,311
2019-07-22,305
2019-07-23,313
2019-07-24,301
2019-07-25,313
2019-07-26,314
2019-07-27,318
2019-07-28,309
2019-07-29,306
2019-07-30,314
2019-07-31,326
2019-08-01,332
2019-08-02,345
2019-08-03,351
2019-08-04,341
2019-08-05,351
2019-08-06,356
2019-08-07,363
2019-08-08,363
2019-08-09,368
2019-08-10,362
2019-08-11,352
2019-08-12,335
2019-08-13,346
2019-08-14,354
2019-08-15,352
2019-08-16,352
2019-08-17,352
2019-08-18,355
2019-08-19,345
2019-08-20,351
2019-08-21,350
2019-08-22,353
2019-08-23,353
2019-08-24,360
2019-08-24,360
2019-08-25,360
2019-08-25,360
2019-08-26,370
2019-08-26,370
2019-08-27,377
2019-08-27,377
2019-08-28,376
2019-08-29,385
2019-08-30,378
2019-08-31,378
2019-09-01,383
2019-09-02,383
2019-09-03,377
2019-09-04,377
2019-09-05,377
2019-09-06,374
2019-09-07,374
2019-09-08,378
2019-09-09,378
2019-09-10,386
2019-09-11,386
2019-09-12,386
2019-09-13,384
2019-09-14,383
2019-09-15,388
2019-09-16,391
2019-09-17,394
2019-09-18,379
2019-09-19,363
2019-09-20,363
2019-09-21,344
2019-09-22,326
2019-09-23,312
2019-09-24,312
2019-09-25,312
2019-09-26,308
2019-09-27,308
2019-09-28,306
2019-09-29,306
2019-09-30,304
2019-10-01,304
2019-10-02,304
2019-10-03,305
2019-10-04,305
2019-10-05,308
2019-10-06,316
2019-10-07,325
2019-10-08,334
2019-10-09,334
2019-10-10,345
2019-10-11,345
2019-10-12,351
2019-10-13,351
2019-10-14,358
2019-10-15,358
2019-10-16,359
2019-10-17,359
2019-10-18,365
2019-10-19,372
2019-10-20,377
2019-10-21,382
2019-10-22,382
2019-10-23,379
2019-10-24,368
2019-10-25,361
2019-10-26,343
2019-10-27,330
2019-10-28,313
2019-10-29,313
2019-10-30,299
2019-10-31,284
2019-11-01,273
2019-11-02,277
2019-11-03,284
2019-11-04,294
2019-11-05,294
2019-11-06,305
2019-11-07,315
2019-11-08,322
2019-11-09,331
2019-11-10,341
2019-11-11,354
2019-11-12,354
2019-11-13,361
2019-11-14,371
2019-11-15,386
2019-11-16,399
2019-11-17,399
2019-11-18,393
2019-11-19,393
2019-11-20,383
2019-11-21,383
2019-11-22,391
2019-11-23,394
2019-11-24,398
2019-11-25,392
2019-11-26,372
2019-11-27,372
2019-11-28,358
2019-11-29,358
2019-11-30,352
2019-12-01,338
2019-12-02,341
2019-12-03,325
2019-12-04,309
2019-12-05,309
2019-12-06,314
2019-12-07,321
2019-12-08,321
2019-12-09,325
2019-12-10,334
2019-12-11,334
2019-12-12,345
2019-12-13,362
2019-12-14,378
2019-12-15,393
2019-12-16,401
2019-12-17,405
2019-12-18,405
2019-12-19,416
2019-12-20,424
2019-12-21,424
2019-12-22,416
2019-12-23,416
2019-12-24,400
2019-12-25,400
2019-12-26,400
2019-12-27,402
2019-12-28,401
2019-12-29,395
2019-12-30,375
2019-12-31,364
2020-01-01,364
2020-01-02,371
2020-01-03,374
2020-01-04,378
2020-01-05,375
2020-01-06,386
2020-01-07,395
2020-01-08,395
2020-01-09,405
2020-01-10,407
2020-01-11,414
2020-01-12,408
2020-01-13,408
2020-01-14,405
2020-01-15,407
2020-01-16,406
2020-01-17,394
2020-01-18,394
2020-01-19,390
2020-01-20,387
2020-01-21,387
2020-01-22,386
2020-01-23,382
2020-01-24,367
2020-01-25,357
2020-01-26,339
2020-01-27,322
2020-01-28,314
2020-01-29,310
2020-01-30,312
2020-01-31,303
2020-02-01,308
2020-02-02,292
2020-02-03,282
2020-02-04,275
2020-02-05,261
2020-02-06,258
2020-02-07,262
2020-02-08,266
2020-02-09,276
2020-02-10,284
2020-02-11,294
2020-02-12,304
2020-02-13,304
2020-02-14,311
2020-02-15,320
2020-02-16,329
2020-02-17,336
2020-02-18,349
2020-02-19,361
2020-02-20,355
2020-02-21,355
2020-02-22,351
2020-02-23,356
2020-02-24,359
2020-02-25,364
2020-02-26,369
2020-02-27,371
2020-02-28,379
2020-02-29,379
2020-03-01,383
2020-03-02,388
2020-03-03,392
2020-03-04,392
2020-03-05,395
2020-03-06,399
2020-03-07,405
2020-03-08,412
2020-03-09,424
2020-03-10,434
2020-03-11,442
2020-03-12,454
2020-03-13,459
2020-03-14,461
2020-03-15,447
2020-03-16,445
2020-03-17,430
2020-03-18,442
2020-03-19,446
2020-03-20,437
2020-03-21,421
2020-03-22,406
2020-03-23,392
2020-03-24,386
2020-03-25,380
2020-03-26,374
2020-03-27,376
2020-03-28,381
2020-03-29,383
2020-03-30,375
2020-03-31,372
2020-04-01,369
2020-04-02,376
2020-04-03,376
2020-04-04,378
2020-04-05,380
2020-04-06,381
2020-04-07,370
2020-04-08,365
2020-04-09,365
2020-04-10,370
2020-04-11,372
2020-04-12,376
2020-04-13,376
2020-04-14,378
2020-04-15,378
2020-04-16,373
2020-04-17,374
2020-04-18,375
2020-04-19,374
2020-04-20,370
2020-04-21,358
2020-04-22,352
2020-04-23,354
2020-04-24,343
2020-04-25,344
2020-04-26,345
2020-04-27,339
2020-04-28,322
2020-04-29,305
2020-04-30,295
2020-05-01,296
2020-05-02,291
2020-05-03,295
2020-05-04,286
2020-05-05,284
2020-05-06,282
2020-05-07,286
2020-05-08,292
2020-05-09,298
2020-05-10,298
2020-05-11,287
2020-05-12,280
2020-05-13,268
