date_obj,Raurg%20bones price
2015-12-04,4419
2015-12-05,4419
2015-12-06,4419
2015-12-07,4419
2015-12-08,4419
2015-12-09,4419
2015-12-10,4419
2015-12-11,4419
2015-12-12,4585
2015-12-13,4585
2015-12-14,4585
2015-12-15,4585
2015-12-16,4585
2015-12-17,4585
2015-12-18,4585
2015-12-19,4585
2015-12-20,4585
2015-12-21,4585
2015-12-22,4585
2015-12-23,4585
2015-12-24,4585
2015-12-25,4585
2015-12-26,4585
2015-12-27,4585
2015-12-28,4756
2015-12-29,4756
2015-12-30,4756
2015-12-31,4756
2016-01-01,4756
2016-01-02,4756
2016-01-03,4756
2016-01-04,4756
2016-01-05,4756
2016-01-06,4756
2016-01-07,4756
2016-01-08,4756
2016-01-09,4756
2016-01-10,4756
2016-01-11,4756
2016-01-12,4942
2016-01-13,4942
2016-01-14,4942
2016-01-15,4942
2016-01-16,4942
2016-01-17,4942
2016-01-18,4942
2016-01-19,4942
2016-01-20,4942
2016-01-21,4942
2016-01-22,4942
2016-01-23,4942
2016-01-24,4942
2016-01-25,4942
2016-01-26,4942
2016-01-27,4942
2016-01-28,4942
2016-01-29,4942
2016-01-30,4942
2016-01-31,4942
2016-02-01,5158
2016-02-02,5158
2016-02-03,5158
2016-02-04,5158
2016-02-05,5158
2016-02-06,5158
2016-02-07,5158
2016-02-08,5158
2016-02-09,5158
2016-02-10,5158
2016-02-11,5158
2016-02-12,5158
2016-02-13,5158
2016-02-14,5158
2016-02-15,5158
2016-02-16,5158
2016-02-17,5158
2016-02-18,5158
2016-02-19,5158
2016-02-20,5158
2016-02-21,5345
2016-02-22,5345
2016-02-23,5345
2016-02-24,5345
2016-02-25,5345
2016-02-26,5345
2016-02-27,5345
2016-02-28,5345
2016-02-29,5345
2016-03-01,5345
2016-03-02,5345
2016-03-03,5345
2016-03-04,5345
2016-03-05,5345
2016-03-06,5345
2016-03-07,5345
2016-03-08,5345
2016-03-09,5345
2016-03-10,5345
2016-03-11,5345
2016-03-12,5345
2016-03-13,5536
2016-03-14,5536
2016-03-15,5536
2016-03-16,5536
2016-03-17,5536
2016-03-18,5536
2016-03-19,5536
2016-03-20,5536
2016-03-21,5536
2016-03-22,5536
2016-03-23,5536
2016-03-24,5536
2016-03-25,5536
2016-03-26,5536
2016-03-27,5536
2016-03-28,5536
2016-03-29,5536
2016-03-30,5536
2016-03-31,5536
2016-04-01,5536
2016-04-02,5536
2016-04-03,5536
2016-04-04,5768
2016-04-05,5768
2016-04-06,5768
2016-04-07,5768
2016-04-08,5768
2016-04-09,5768
2016-04-10,5768
2016-04-11,5768
2016-04-12,5768
2016-04-13,5768
2016-04-14,5768
2016-04-15,5768
2016-04-16,5768
2016-04-17,5768
2016-04-18,5768
2016-04-19,5768
2016-04-20,5768
2016-04-21,5768
2016-04-22,5768
2016-04-23,5768
2016-04-24,5768
2016-04-25,5768
2016-04-26,5768
2016-04-27,5768
2016-04-28,5768
2016-04-29,5768
2016-04-30,5768
2016-05-01,6015
2016-05-02,6015
2016-05-03,6015
2016-05-04,6015
2016-05-05,6015
2016-05-06,6015
2016-05-07,6015
2016-05-08,6015
2016-05-09,6015
2016-05-10,6015
2016-05-11,6015
2016-05-12,6015
2016-05-13,6015
2016-05-14,6015
2016-05-15,6015
2016-05-16,6015
2016-05-17,6015
2016-05-18,6015
2016-05-19,6015
2016-05-22,6015
2016-05-23,6015
2016-05-24,6015
2016-05-25,6015
2016-05-26,6257
2016-05-27,6257
2016-05-28,6257
2016-05-29,6257
2016-05-30,6257
2016-05-31,6257
2016-06-01,6257
2016-06-02,6257
2016-06-03,6257
2016-06-04,6257
2016-06-05,6257
2016-06-06,6257
2016-06-07,6257
2016-06-08,6257
2016-06-09,6257
2016-06-10,6257
2016-06-11,6257
2016-06-12,6257
2016-06-13,6257
2016-06-14,6257
2016-06-15,6257
2016-06-16,6257
2016-06-17,6425
2016-06-18,6425
2016-06-19,6425
2016-06-20,6425
2016-06-21,6425
2016-06-22,6425
2016-06-23,6425
2016-06-24,6425
2016-06-25,6425
2016-06-26,6425
2016-06-27,6425
2016-06-28,6425
2016-06-29,6425
2016-06-30,6425
2016-07-01,6425
2016-07-02,6425
2016-07-03,6425
2016-07-04,6425
2016-07-05,6425
2016-07-06,6425
2016-07-07,6425
2016-07-08,6425
2016-07-09,6425
2016-07-10,6425
2016-07-11,6560
2016-07-12,6560
2016-07-13,6560
2016-07-14,6560
2016-07-15,6560
2016-07-16,6560
2016-07-17,6560
2016-07-18,6560
2016-07-23,6560
2016-07-24,6560
2016-07-25,6560
2016-07-26,6560
2016-07-27,6560
2016-07-28,6560
2016-07-29,6560
2016-07-30,6560
2016-07-31,6560
2016-08-01,6560
2016-08-02,6560
2016-08-03,6560
2016-08-04,6560
2016-08-05,6560
2016-08-06,6560
2016-08-07,6799
2016-08-08,6799
2016-08-09,6799
2016-08-10,6799
2016-08-11,6799
2016-08-12,6799
2016-08-13,6799
2016-08-14,6799
2016-08-15,6799
2016-08-16,6799
2016-08-17,6799
2016-08-18,6799
2016-08-19,6799
2016-08-20,6799
2016-08-21,6799
2016-08-22,6799
2016-08-23,6799
2016-08-24,6799
2016-08-25,6799
2016-08-26,6799
2016-08-28,6799
2016-08-31,6860
2016-09-01,6860
2016-09-02,6860
2016-09-03,6860
2016-09-04,6860
2016-09-05,6860
2016-09-06,6860
2016-09-07,6860
2016-09-08,6860
2016-09-09,6860
2016-09-10,6860
2016-09-11,6860
2016-09-12,6860
2016-09-13,6860
2016-09-14,6860
2016-09-15,6860
2016-09-16,6860
2016-09-17,6860
2016-09-18,6860
2016-09-19,6860
2016-09-20,6860
2016-09-21,6860
2016-09-22,6860
2016-09-23,6860
2016-09-24,6860
2016-09-25,6860
2016-09-26,6860
2016-09-27,6860
2016-09-28,6860
2016-09-29,6860
2016-09-30,6860
2016-10-01,7057
2016-10-02,7057
2016-10-03,7057
2016-10-04,7057
2016-10-05,7057
2016-10-06,7057
2016-10-07,7057
2016-10-08,7057
2016-10-09,7057
2016-10-10,7057
2016-10-11,7057
2016-10-12,7057
2016-10-13,7057
2016-10-14,7057
2016-10-15,7057
2016-10-16,7057
2016-10-17,7057
2016-10-18,7057
2016-10-19,7057
2016-10-20,7057
2016-10-21,7057
2016-10-22,7057
2016-10-23,7057
2016-10-24,7057
2016-10-25,7057
2016-10-26,7057
2016-10-27,7057
2016-10-28,7057
2016-10-29,7057
2016-10-30,7057
2016-10-31,7199
2016-11-01,7199
2016-11-02,7199
2016-11-03,7199
2016-11-04,7199
2016-11-05,7199
2016-11-06,7199
2016-11-07,7199
2016-11-08,7199
2016-11-09,7199
2016-11-10,7199
2016-11-11,7199
2016-11-12,7199
2016-11-13,7199
2016-11-14,7199
2016-12-08,7211
2016-12-09,7211
2016-12-10,7211
2016-12-11,7211
2016-12-12,7211
2016-12-13,7211
2016-12-14,7211
2016-12-15,7211
2016-12-16,7211
2016-12-17,7211
2016-12-18,7211
2016-12-19,7211
2016-12-20,7410
2016-12-21,7410
2016-12-22,7410
2016-12-23,7410
2016-12-24,7410
2016-12-25,7410
2016-12-26,7410
2016-12-27,7410
2016-12-28,7410
2016-12-29,7410
2016-12-30,7410
2016-12-31,7410
2017-01-01,7410
2017-01-02,7410
2017-01-03,7410
2017-01-04,7410
2017-01-05,7410
2017-01-06,7410
2017-01-07,7410
2017-01-08,7410
2017-01-09,7410
2017-01-10,7410
2017-01-11,7410
2017-01-12,7527
2017-01-13,7527
2017-01-14,7527
2017-01-15,7527
2017-01-16,7527
2017-01-17,7527
2017-01-18,7527
2017-01-19,7527
2017-01-20,7527
2017-01-21,7527
2017-01-22,7527
2017-01-27,7527
2017-01-28,7527
2017-01-29,7527
2017-01-30,7527
2017-01-31,7527
2017-02-01,7527
2017-02-02,7585
2017-02-03,7585
2017-02-04,7585
2017-02-05,7585
2017-02-06,7585
2017-02-07,7585
2017-02-08,7585
2017-02-09,7585
2017-02-10,7585
2017-02-11,7585
2017-02-12,7585
2017-02-13,7585
2017-02-14,7585
2017-02-15,7585
2017-02-16,7585
2017-02-18,7585
2017-02-19,7585
2017-02-20,7585
2017-02-21,7585
2017-02-22,7585
2017-02-23,7585
2017-02-24,7585
2017-02-25,7585
2017-02-26,7585
2017-02-27,7585
2017-02-28,7585
2017-03-01,7830
2017-03-02,7830
2017-03-03,7830
2017-03-04,7830
2017-03-05,7830
2017-03-06,7830
2017-03-07,7830
2017-03-08,7830
2017-03-09,7830
2017-03-10,7830
2017-03-11,7830
2017-03-12,7830
2017-03-13,7830
2017-03-14,7830
2017-03-15,7830
2017-03-16,7830
2017-03-17,7830
2017-03-18,7830
2017-03-19,7830
2017-03-20,7830
2017-03-21,7830
2017-03-22,7830
2017-03-23,7830
2017-03-24,7743
2017-03-25,7743
2017-03-26,7743
2017-03-27,7743
2017-03-28,7743
2017-03-29,7743
2017-03-30,7743
2017-03-31,7743
2017-04-01,7743
2017-04-02,7743
2017-04-03,7743
2017-04-04,7743
2017-04-12,7743
2017-04-13,7743
2017-04-14,7743
2017-04-15,7743
2017-04-16,7743
2017-04-17,7994
2017-04-18,7994
2017-04-19,7994
2017-04-20,7994
2017-04-21,7994
2017-04-22,7994
2017-04-23,7994
2017-04-24,7994
2017-04-25,7994
2017-04-26,7994
2017-04-27,7994
2017-04-28,7994
2017-04-29,7994
2017-04-30,7994
2017-05-01,7994
2017-05-02,7994
2017-05-03,7994
2017-05-04,7994
2017-05-05,7994
2017-05-06,7994
2017-05-07,7994
2017-05-08,7994
2017-05-09,7994
2017-05-10,7994
2017-05-11,7994
2017-05-12,7994
2017-05-13,7994
2017-05-14,7960
2017-05-15,7960
2017-05-16,7960
2017-05-17,7960
2017-05-18,7960
2017-05-19,7960
2017-05-20,7960
2017-05-21,7960
2017-05-22,7960
2017-05-23,7960
2017-05-24,7960
2017-05-25,7960
2017-05-26,7960
2017-05-27,7960
2017-05-28,7960
2017-05-29,7960
2017-05-30,7960
2017-05-31,7960
2017-06-01,7960
2017-06-02,7960
2017-06-03,7960
2017-06-06,7972
2017-06-07,7972
2017-06-08,7972
2017-06-09,7972
2017-06-10,7972
2017-06-11,7972
2017-06-12,7972
2017-06-13,7972
2017-06-14,7972
2017-06-15,7972
2017-06-16,7972
2017-06-17,7972
2017-06-18,7972
2017-06-19,7972
2017-06-20,7972
2017-06-21,7972
2017-06-22,7972
2017-06-23,7972
2017-06-24,7972
2017-06-25,7972
2017-06-26,7972
2017-06-27,7972
2017-06-28,7972
2017-06-29,7641
2017-06-30,7641
2017-07-01,7641
2017-07-02,7641
2017-07-03,7641
2017-07-04,7641
2017-07-05,7641
2017-07-06,7641
2017-07-07,7641
2017-07-08,7641
2017-07-13,7641
2017-07-14,7641
2017-07-15,7641
2017-07-16,7641
2017-07-17,7641
2017-07-18,7641
2017-07-19,7641
2017-07-20,7641
2017-07-21,7641
2017-07-22,7641
2017-07-23,7641
2017-07-24,7808
2017-07-25,7808
2017-07-26,7808
2017-07-27,7808
2017-07-28,7808
2017-07-29,7808
2017-07-30,7808
2017-07-31,7808
2017-08-01,7808
2017-08-02,7808
2017-08-03,7808
2017-08-04,7808
2017-08-05,7808
2017-08-06,7808
2017-08-09,7808
2017-08-10,7808
2017-08-11,7808
2017-08-12,7808
2017-08-13,7808
2017-08-14,7808
2017-08-15,7808
2017-08-16,7758
2017-08-17,7758
2017-08-18,7758
2017-08-19,7758
2017-08-20,7758
2017-08-22,7758
2017-08-23,7758
2017-08-24,7758
2017-08-25,7758
2017-08-26,7758
2017-08-27,7758
2017-08-28,7758
2017-08-29,7758
2017-08-30,7758
2017-08-31,7758
2017-09-01,7758
2017-09-02,7758
2017-09-03,7758
2017-09-04,7758
2017-09-05,7758
2017-09-06,7758
2017-09-07,7785
2017-09-08,7785
2017-09-09,7785
2017-09-10,7785
2017-09-11,7785
2017-09-12,7785
2017-09-13,7785
2017-09-14,7785
2017-09-15,7785
2017-09-16,7785
2017-09-17,7785
2017-09-19,7785
2017-09-20,7785
2017-09-21,7785
2017-09-22,7785
2017-09-23,7785
2017-09-24,7785
2017-09-25,7785
2017-09-26,7785
2017-09-27,7785
2017-09-28,7785
2017-09-29,7785
2017-09-30,7785
2017-10-01,7830
2017-10-02,7830
2017-10-03,7830
2017-10-04,7830
2017-10-05,7830
2017-10-06,7830
2017-10-07,7830
2017-10-08,7830
2017-10-09,7830
2017-10-10,7830
2017-10-11,7830
2017-10-12,7830
2017-10-13,7830
2017-10-14,7830
2017-10-15,7830
2017-10-16,7830
2017-10-17,7830
2017-10-18,7830
2017-10-19,7830
2017-10-20,7830
2017-10-21,7830
2017-10-22,7830
2017-10-23,7777
2017-10-24,7777
2017-10-25,7777
2017-10-26,7777
2017-10-27,7777
2017-10-28,7777
2017-10-29,7777
2017-10-30,7777
2017-10-31,7777
2017-11-01,7777
2017-11-02,7777
2017-11-03,7777
2017-11-04,7777
2017-11-05,7777
2017-11-06,7777
2017-11-07,7777
2017-11-08,7777
2017-11-09,7777
2017-11-10,7777
2017-11-11,7777
2017-11-12,7777
2017-11-13,7777
2017-11-14,7777
2017-11-15,7777
2017-11-16,7886
2017-11-17,7886
2017-11-18,7886
2017-11-19,7886
2017-11-20,7886
2017-11-21,7886
2017-11-22,7886
2017-11-23,7886
2017-11-24,7886
2017-11-25,7886
2017-11-26,7886
2017-11-27,7886
2017-11-28,7886
2017-11-29,7886
2017-11-30,7886
2017-12-01,7886
2017-12-02,7886
2017-12-03,7886
2017-12-04,7886
2017-12-05,7886
2017-12-06,7886
2017-12-07,7886
2017-12-08,7886
2017-12-09,7886
2017-12-10,7886
2017-12-11,8122
2017-12-12,8122
2017-12-14,8122
2017-12-15,8122
2017-12-16,8122
2017-12-17,8122
2017-12-18,8122
2017-12-19,8122
2017-12-20,8122
2017-12-21,8122
2017-12-22,8122
2017-12-23,8122
2017-12-24,8122
2017-12-25,8122
2017-12-26,8122
2017-12-27,8122
2017-12-28,8122
2017-12-29,8320
2017-12-30,8320
2017-12-31,8320
2018-01-01,8320
2018-01-02,8320
2018-01-03,8320
2018-01-04,8320
2018-01-05,8320
2018-01-06,8320
2018-01-07,8320
2018-01-08,8320
2018-01-09,8320
2018-01-10,8320
2018-01-11,8320
2018-01-12,8320
2018-01-13,8320
2018-01-14,8320
2018-01-15,8320
2018-01-16,8192
2018-01-17,8192
2018-01-18,8192
2018-01-19,8192
2018-01-20,8192
2018-01-21,8192
2018-01-22,8192
2018-01-23,8192
2018-01-24,8047
2018-01-25,8047
2018-01-26,8047
2018-01-27,8047
2018-01-28,8047
2018-01-29,8047
2018-01-31,8047
2018-02-01,8047
2018-02-02,8047
2018-02-03,8010
2018-02-04,8010
2018-02-05,8010
2018-02-06,8010
2018-02-07,8010
2018-02-08,8010
2018-02-09,8010
2018-02-10,8010
2018-02-11,8010
2018-02-12,8010
2018-02-13,8010
2018-02-14,8010
2018-02-15,7791
2018-02-16,7791
2018-02-17,7791
2018-02-18,7791
2018-02-19,7791
2018-02-20,7791
2018-02-21,7791
2018-02-22,7791
2018-02-23,7791
2018-02-24,7791
2018-02-25,7791
2018-02-26,7542
2018-02-27,7542
2018-02-28,7542
2018-03-01,7542
2018-03-02,7542
2018-03-03,7542
2018-03-04,7542
2018-03-05,7542
2018-03-06,7542
2018-03-07,7542
2018-03-08,7542
2018-03-09,7673
2018-03-10,7673
2018-03-11,7673
2018-03-12,7673
2018-03-13,7673
2018-03-14,7673
2018-03-15,7673
2018-03-16,7673
2018-03-17,7673
2018-03-18,7673
2018-03-19,7673
2018-03-20,7667
2018-03-21,7667
2018-03-23,7667
2018-03-24,7667
2018-03-26,7667
2018-03-27,7667
2018-03-28,7667
2018-03-29,7667
2018-03-30,7667
2018-03-31,7667
2018-04-01,7758
2018-04-02,7758
2018-04-03,7758
2018-04-04,7758
2018-04-05,7758
2018-04-06,7758
2018-04-08,7758
2018-04-09,7758
2018-04-10,7758
2018-04-11,7758
2018-04-12,7758
2018-04-13,7758
2018-04-14,7665
2018-04-15,7665
2018-04-16,7665
2018-04-17,7665
2018-04-18,7665
2018-04-19,7665
2018-04-20,7665
2018-04-21,7665
2018-04-22,7665
2018-04-23,7665
2018-04-24,7665
2018-04-25,7359
2018-04-26,7359
2018-04-27,7359
2018-04-28,7359
2018-04-29,7359
2018-04-30,7359
2018-05-01,7359
2018-05-02,7359
2018-05-03,7359
2018-05-04,7359
2018-05-05,7359
2018-05-06,7359
2018-05-07,7359
2018-05-08,7359
2018-05-09,7324
2018-05-10,7324
2018-05-11,7324
2018-05-12,7324
2018-05-13,7324
2018-05-14,7324
2018-05-15,7324
2018-05-16,7324
2018-05-17,7324
2018-05-18,7324
2018-05-19,7324
2018-05-20,7324
2018-05-21,7357
2018-05-22,7357
2018-05-23,7357
2018-05-24,7357
2018-05-25,7357
2018-05-26,7357
2018-05-27,7357
2018-05-28,7357
2018-05-29,7357
2018-05-30,7357
2018-05-31,7357
2018-06-01,7357
2018-06-02,7150
2018-06-03,7150
2018-06-04,7150
2018-06-05,7150
2018-06-06,7150
2018-06-07,7150
2018-06-08,7150
2018-06-09,7150
2018-06-10,7150
2018-06-11,7150
2018-06-12,7150
2018-06-13,7397
2018-06-14,7397
2018-06-15,7397
2018-06-16,7397
2018-06-17,7397
2018-06-18,7397
2018-06-19,7397
2018-06-20,7397
2018-06-21,7397
2018-06-22,7397
2018-06-23,7397
2018-06-24,7397
2018-06-25,7397
2018-06-26,7397
2018-06-27,7051
2018-06-28,7051
2018-06-29,7051
2018-06-30,7051
2018-07-01,7051
2018-07-02,7051
2018-07-03,7051
2018-07-04,7051
2018-07-05,7051
2018-07-06,7051
2018-07-07,7051
2018-07-08,7051
2018-07-09,7051
2018-07-10,7051
2018-07-11,7240
2018-07-12,7240
2018-07-13,7240
2018-07-14,7240
2018-07-15,7240
2018-07-16,7240
2018-07-17,7240
2018-07-18,7240
2018-07-19,7240
2018-07-20,7240
2018-07-21,7528
2018-07-22,7528
2018-07-23,7528
2018-07-24,7528
2018-07-25,7528
2018-07-26,7528
2018-07-27,7528
2018-07-28,7528
2018-07-29,7528
2018-07-30,7528
2018-07-31,7388
2018-08-01,7388
2018-08-02,7388
2018-08-03,7388
2018-08-04,7388
2018-08-05,7388
2018-08-06,7388
2018-08-07,7388
2018-08-08,7388
2018-08-09,7368
2018-08-10,7368
2018-08-11,7368
2018-08-12,7368
2018-08-14,7368
2018-08-16,7368
2018-08-17,7368
2018-08-18,7268
2018-08-19,7268
2018-08-20,7268
2018-08-21,7268
2018-08-22,7268
2018-08-23,7268
2018-08-24,7268
2018-08-25,7268
2018-08-26,7268
2018-08-27,7268
2018-08-28,7424
2018-08-29,7424
2018-08-30,7424
2018-08-31,7424
2018-09-01,7424
2018-09-02,7424
2018-09-03,7424
2018-09-04,7424
2018-09-05,7424
2018-09-06,7424
2018-09-07,7662
2018-09-08,7662
2018-09-09,7662
2018-09-10,7662
2018-09-11,7662
2018-09-12,7662
2018-09-13,7662
2018-09-14,7662
2018-09-15,7662
2018-09-16,7662
2018-09-17,7899
2018-09-18,7899
2018-09-19,7899
2018-09-20,7899
2018-09-21,7899
2018-09-22,7899
2018-09-23,7899
2018-09-24,7899
2018-09-25,7899
2018-09-26,7899
2018-09-27,8076
2018-09-28,8076
2018-09-29,8076
2018-09-30,8076
2018-10-02,8076
2018-10-03,8076
2018-10-04,8076
2018-10-05,8076
2018-10-06,7956
2018-10-07,7956
2018-10-08,7956
2018-10-09,7956
2018-10-10,7956
2018-10-11,7956
2018-10-12,7956
2018-10-13,7956
2018-10-14,7956
2018-10-15,7802
2018-10-16,7802
2018-10-17,7802
2018-10-18,7802
2018-10-19,7802
2018-10-20,7802
2018-10-21,7802
2018-10-22,7802
2018-10-23,7802
2018-10-24,7802
2018-10-25,7802
2018-10-26,7772
2018-10-27,7772
2018-10-28,7772
2018-10-29,7772
2018-10-30,7772
2018-10-31,7772
2018-11-01,7772
2018-11-03,7926
2018-11-04,7926
2018-11-05,7926
2018-11-06,7926
2018-11-07,7926
2018-11-08,7963
2018-11-09,7963
2018-11-10,7963
2018-11-11,7963
2018-11-12,7963
2018-11-13,8234
2018-11-14,8234
2018-11-15,8234
2018-11-16,8234
2018-11-17,8234
2018-11-18,8445
2018-11-19,8445
2018-11-20,8445
2018-11-21,8445
2018-11-22,8332
2018-11-23,8332
2018-11-24,8332
2018-11-25,8332
2018-11-26,8332
2018-11-27,8012
2018-11-28,8012
2018-11-29,8012
2018-12-01,7820
2018-12-02,7778
2018-12-03,7778
2018-12-04,7778
2018-12-05,7839
2018-12-07,7839
2018-12-09,7840
2018-12-10,7840
2018-12-11,7840
2018-12-12,7601
2018-12-13,7601
2018-12-14,7601
2018-12-15,7601
2018-12-16,7445
2018-12-17,7445
2018-12-18,7445
2018-12-19,7445
2018-12-20,7430
2018-12-21,7430
2018-12-22,7430
2018-12-23,7430
2018-12-24,7208
2018-12-25,7208
2018-12-26,7208
2018-12-27,7437
2018-12-28,7437
2018-12-29,7437
2018-12-30,7437
2018-12-31,7220
2019-01-01,7220
2019-01-02,7220
2019-01-03,7220
2019-01-04,7447
2019-01-05,7447
2019-01-06,7447
2019-01-08,7647
2019-01-10,7647
2019-01-11,7647
2019-01-12,7385
2019-01-13,7385
2019-01-14,7385
2019-01-15,7228
2019-01-16,7228
2019-01-17,7228
2019-01-18,7228
2019-01-19,7244
2019-01-20,7244
2019-01-21,7244
2019-01-22,7244
2019-01-23,7079
2019-01-24,7079
2019-01-25,7079
2019-01-26,7079
2019-01-27,6896
2019-01-28,6896
2019-01-29,6896
2019-01-30,6896
2019-01-31,6896
2019-02-01,6917
2019-02-02,6917
2019-02-03,6917
2019-02-04,6917
2019-02-05,6917
2019-02-06,6914
2019-02-07,6914
2019-02-08,6914
2019-02-09,6914
2019-02-10,6914
2019-02-11,6943
2019-02-12,6943
2019-02-13,6943
2019-02-14,6943
2019-02-15,6943
2019-02-16,6941
2019-02-17,6941
2019-02-18,6941
2019-02-19,6941
2019-02-20,6941
2019-02-21,6892
2019-02-22,6892
2019-02-23,6892
2019-02-24,6892
2019-02-25,6892
2019-02-26,6892
2019-02-27,6926
2019-02-28,6926
2019-03-01,6926
2019-03-02,6926
2019-03-03,6926
2019-03-04,6926
2019-03-05,6908
2019-03-06,6908
2019-03-07,6908
2019-03-08,6908
2019-03-09,6908
2019-03-10,6908
2019-03-11,6674
2019-03-12,6674
2019-03-13,6674
2019-03-14,6674
2019-03-15,6674
2019-03-16,6674
2019-03-17,6455
2019-03-18,6455
2019-03-19,6455
2019-03-20,6455
2019-03-21,6455
2019-03-22,6455
2019-03-23,6488
2019-03-24,6488
2019-03-25,6488
2019-03-26,6488
2019-03-27,6488
2019-03-28,6488
2019-03-29,6488
2019-03-30,6488
2019-03-31,6793
2019-04-01,6793
2019-04-02,6793
2019-04-03,6793
2019-04-04,6793
2019-04-05,6793
