date_obj,Stone%20scarab price
2015-12-29,161
2015-12-30,161
2015-12-31,161
2016-01-01,161
2016-01-02,161
2016-01-03,156
2016-01-04,156
2016-01-05,156
2016-01-06,156
2016-01-07,150
2016-01-08,150
2016-01-09,150
2016-01-10,150
2016-01-11,156
2016-01-12,156
2016-01-13,156
2016-01-14,156
2016-01-15,164
2016-01-16,164
2016-01-17,164
2016-01-18,164
2016-01-19,170
2016-01-20,170
2016-01-21,170
2016-01-22,170
2016-01-23,171
2016-01-24,171
2016-01-25,171
2016-01-26,171
2016-01-27,170
2016-01-28,170
2016-01-29,170
2016-01-30,170
2016-01-31,170
2016-02-01,170
2016-02-02,170
2016-02-03,170
2016-02-04,170
2016-02-05,170
2016-02-06,171
2016-02-07,171
2016-02-08,171
2016-02-09,171
2016-02-10,171
2016-02-11,171
2016-02-12,171
2016-02-13,171
2016-02-14,171
2016-02-15,170
2016-02-16,170
2016-02-17,170
2016-02-18,170
2016-02-19,170
2016-02-20,170
2016-02-21,170
2016-02-22,170
2016-02-23,170
2016-02-24,170
2016-02-25,170
2016-02-26,170
2016-02-27,170
2016-02-28,170
2016-02-29,170
2016-03-01,170
2016-03-02,170
2016-03-03,169
2016-03-04,169
2016-03-05,169
2016-03-06,169
2016-03-07,169
2016-03-08,169
2016-03-09,169
2016-03-10,169
2016-03-11,169
2016-03-12,169
2016-03-13,169
2016-03-14,169
2016-03-15,169
2016-03-16,169
2016-03-17,169
2016-03-18,169
2016-03-19,171
2016-03-20,171
2016-03-21,171
2016-03-22,171
2016-03-23,171
2016-03-24,171
2016-03-25,171
2016-03-26,171
2016-03-27,171
2016-03-28,171
2016-03-29,171
2016-03-30,171
2016-03-31,171
2016-04-01,171
2016-04-02,171
2016-04-03,171
2016-04-04,171
2016-04-05,171
2016-04-06,171
2016-04-07,171
2016-04-08,172
2016-04-09,172
2016-04-10,172
2016-04-11,172
2016-04-12,172
2016-04-13,172
2016-04-14,172
2016-04-15,172
2016-04-16,172
2016-04-17,172
2016-04-18,169
2016-04-19,169
2016-04-20,169
2016-04-21,169
2016-04-22,169
2016-04-23,165
2016-04-24,165
2016-04-25,165
2016-04-26,165
2016-04-27,167
2016-04-28,167
2016-04-29,167
2016-04-30,167
2016-05-01,168
2016-05-02,168
2016-05-03,168
2016-05-04,167
2016-05-05,167
2016-05-06,167
2016-05-07,170
2016-05-08,170
2016-05-09,170
2016-05-10,170
2016-05-11,170
2016-05-12,170
2016-05-13,170
2016-05-14,171
2016-05-15,171
2016-05-16,171
2016-05-17,173
2016-05-18,173
2016-05-19,173
2016-05-22,171
2016-05-23,171
2016-05-24,171
2016-05-25,171
2016-05-26,171
2016-05-27,172
2016-05-28,172
2016-05-29,172
2016-05-30,172
2016-05-31,171
2016-06-01,171
2016-06-02,171
2016-06-03,171
2016-06-04,171
2016-06-05,171
2016-06-06,171
2016-06-07,171
2016-06-08,171
2016-06-09,171
2016-06-10,171
2016-06-11,171
2016-06-12,171
2016-06-13,171
2016-06-14,170
2016-06-15,170
2016-06-16,170
2016-06-17,170
2016-06-18,170
2016-06-19,170
2016-06-20,171
2016-06-21,171
2016-06-22,171
2016-06-23,171
2016-06-24,171
2016-06-25,171
2016-06-26,171
2016-06-27,170
2016-06-28,170
2016-06-29,170
2016-06-30,171
2016-07-01,171
2016-07-02,171
2016-07-03,171
2016-07-04,171
2016-07-05,171
2016-07-06,171
2016-07-07,171
2016-07-08,172
2016-07-09,172
2016-07-10,172
2016-07-11,172
2016-07-12,172
2016-07-13,172
2016-07-14,172
2016-07-15,172
2016-07-16,172
2016-07-17,172
2016-07-18,172
2016-07-24,171
2016-07-25,171
2016-07-26,169
2016-07-27,169
2016-07-28,169
2016-07-29,169
2016-07-30,168
2016-07-31,168
2016-08-01,168
2016-08-02,168
2016-08-03,172
2016-08-04,172
2016-08-05,172
2016-08-06,172
2016-08-07,171
2016-08-08,171
2016-08-09,171
2016-08-10,171
2016-08-11,173
2016-08-12,173
2016-08-13,173
2016-08-14,173
2016-08-15,174
2016-08-16,174
2016-08-17,174
2016-08-18,174
2016-08-19,174
2016-08-20,174
2016-08-21,174
2016-08-22,174
2016-08-23,168
2016-08-24,168
2016-08-25,168
2016-08-26,168
2016-08-28,161
2016-08-31,161
2016-09-01,169
2016-09-02,169
2016-09-03,169
2016-09-04,169
2016-09-05,172
2016-09-06,172
2016-09-07,172
2016-09-08,172
2016-09-09,171
2016-09-10,171
2016-09-11,171
2016-09-12,171
2016-09-13,168
2016-09-14,168
2016-09-15,168
2016-09-16,168
2016-09-17,168
2016-09-18,165
2016-09-19,165
2016-09-20,165
2016-09-21,165
2016-09-22,165
2016-09-23,170
2016-09-24,170
2016-09-25,170
2016-09-26,170
2016-09-27,170
2016-09-28,170
2016-09-29,170
2016-09-30,170
2016-10-01,170
2016-10-02,171
2016-10-03,171
2016-10-04,171
2016-10-05,171
2016-10-06,171
2016-10-07,171
2016-10-08,171
2016-10-09,171
2016-10-10,170
2016-10-11,170
2016-10-12,170
2016-10-13,170
2016-10-14,170
2016-10-15,170
2016-10-16,170
2016-10-17,170
2016-10-18,170
2016-10-19,170
2016-10-20,170
2016-10-21,170
2016-10-22,170
2016-10-23,170
2016-10-24,170
2016-10-25,170
2016-10-26,170
2016-10-27,169
2016-10-28,169
2016-10-29,169
2016-10-30,169
2016-10-31,170
2016-11-01,170
2016-11-02,170
2016-11-03,170
2016-11-04,170
2016-11-05,170
2016-11-06,170
2016-11-07,170
2016-11-08,170
2016-11-09,170
2016-11-10,170
2016-11-11,170
2016-11-12,170
2016-11-13,164
2016-11-14,164
2016-12-08,162
2016-12-09,162
2016-12-10,154
2016-12-11,154
2016-12-12,154
2016-12-13,154
2016-12-14,150
2016-12-15,150
2016-12-16,150
2016-12-17,149
2016-12-18,149
2016-12-19,149
2016-12-20,149
2016-12-21,144
2016-12-22,144
2016-12-23,144
2016-12-24,144
2016-12-25,150
2016-12-26,150
2016-12-27,150
2016-12-28,154
2016-12-29,154
2016-12-30,154
2016-12-31,154
2017-01-01,162
2017-01-02,162
2017-01-03,162
2017-01-04,162
2017-01-05,162
2017-01-06,162
2017-01-07,163
2017-01-08,163
2017-01-09,163
2017-01-10,166
2017-01-11,166
2017-01-12,166
2017-01-13,167
2017-01-14,167
2017-01-15,167
2017-01-16,169
2017-01-17,169
2017-01-18,169
2017-01-19,170
2017-01-20,170
2017-01-21,170
2017-01-22,169
2017-01-27,171
2017-01-28,172
2017-01-29,172
2017-01-30,172
2017-01-31,172
2017-02-01,172
2017-02-02,172
2017-02-03,171
2017-02-04,171
2017-02-05,171
2017-02-06,172
2017-02-07,172
2017-02-08,172
2017-02-09,165
2017-02-10,165
2017-02-11,170
2017-02-12,170
2017-02-13,170
2017-02-14,172
2017-02-15,172
2017-02-16,172
2017-02-18,172
2017-02-19,172
2017-02-20,172
2017-02-21,165
2017-02-22,165
2017-02-23,165
2017-02-24,165
2017-02-25,164
2017-02-26,164
2017-02-27,164
2017-02-28,164
2017-03-01,164
2017-03-02,164
2017-03-03,164
2017-03-04,165
2017-03-05,165
2017-03-06,165
2017-03-07,165
2017-03-08,160
2017-03-09,160
2017-03-10,160
2017-03-11,157
2017-03-12,157
2017-03-13,157
2017-03-14,162
2017-03-15,162
2017-03-16,162
2017-03-17,162
2017-03-18,166
2017-03-19,166
2017-03-20,166
2017-03-21,164
2017-03-22,164
2017-03-23,164
2017-03-24,164
2017-03-25,165
2017-03-26,165
2017-03-27,165
2017-03-28,165
2017-03-29,167
2017-03-30,167
2017-03-31,167
2017-04-01,167
2017-04-02,161
2017-04-03,161
2017-04-04,161
2017-04-12,164
2017-04-13,167
2017-04-14,167
2017-04-15,167
2017-04-16,171
2017-04-17,171
2017-04-18,171
2017-04-19,171
2017-04-20,171
2017-04-21,171
2017-04-22,171
2017-04-23,171
2017-04-24,171
2017-04-25,171
2017-04-26,171
2017-04-27,172
2017-04-28,172
2017-04-29,172
2017-04-30,172
2017-05-01,172
2017-05-02,172
2017-05-03,165
2017-05-04,165
2017-05-05,165
2017-05-06,157
2017-05-07,157
2017-05-08,157
2017-05-09,150
2017-05-10,150
2017-05-11,150
2017-05-12,157
2017-05-13,157
2017-05-14,157
2017-05-15,160
2017-05-16,160
2017-05-17,160
2017-05-18,165
2017-05-19,165
2017-05-20,165
2017-05-21,165
2017-05-22,171
2017-05-23,171
2017-05-24,171
2017-05-25,170
2017-05-26,170
2017-05-27,170
2017-05-28,168
2017-05-29,168
2017-05-30,168
2017-05-31,167
2017-06-01,167
2017-06-02,167
2017-06-03,167
2017-06-06,166
2017-06-07,171
2017-06-08,171
2017-06-09,171
2017-06-10,168
2017-06-11,168
2017-06-12,168
2017-06-13,164
2017-06-14,164
2017-06-15,164
2017-06-16,170
2017-06-17,170
2017-06-18,170
2017-06-19,170
2017-06-20,168
2017-06-21,168
2017-06-22,168
2017-06-23,168
2017-06-24,169
2017-06-25,169
2017-06-26,169
2017-06-27,173
2017-06-28,173
2017-06-29,173
2017-06-30,174
2017-07-01,174
2017-07-02,174
2017-07-03,174
2017-07-04,170
2017-07-05,170
2017-07-06,170
2017-07-07,170
2017-07-08,170
2017-07-13,168
2017-07-14,171
2017-07-15,171
2017-07-16,171
2017-07-17,168
2017-07-18,168
2017-07-19,168
2017-07-20,168
2017-07-21,168
2017-07-22,168
2017-07-23,168
2017-07-24,168
2017-07-25,168
2017-07-26,163
2017-07-27,163
2017-07-28,163
2017-07-29,163
2017-07-30,170
2017-07-31,170
2017-08-01,170
2017-08-02,170
2017-08-03,165
2017-08-04,165
2017-08-05,165
2017-08-06,163
2017-08-09,163
2017-08-10,169
2017-08-11,169
2017-08-12,169
2017-08-13,169
2017-08-14,172
2017-08-15,172
2017-08-17,172
2017-08-18,172
2017-08-19,172
2017-08-20,172
2017-08-21,169
2017-08-22,169
2017-08-23,169
2017-08-24,169
2017-08-25,169
2017-08-26,169
2017-08-27,169
2017-08-28,168
2017-08-29,168
2017-08-30,168
2017-08-31,168
2017-09-01,171
2017-09-02,171
2017-09-03,171
2017-09-04,171
2017-09-05,170
2017-09-06,170
2017-09-07,170
2017-09-08,170
2017-09-09,168
2017-09-10,168
2017-09-11,168
2017-09-12,168
2017-09-13,170
2017-09-14,170
2017-09-15,170
2017-09-16,170
2017-09-17,170
2017-09-19,170
2017-09-20,170
2017-09-21,170
2017-09-22,170
2017-09-23,170
2017-09-24,170
2017-09-25,170
2017-09-26,170
2017-09-27,170
2017-09-28,170
2017-09-29,170
2017-09-30,170
2017-10-01,170
2017-10-02,170
2017-10-03,170
2017-10-04,170
2017-10-05,170
2017-10-06,170
2017-10-07,170
2017-10-08,170
2017-10-09,170
2017-10-10,170
2017-10-11,170
2017-10-12,170
2017-10-13,170
2017-10-14,170
2017-10-15,170
2017-10-16,170
2017-10-17,170
2017-10-18,170
2017-10-19,170
2017-10-20,170
2017-10-21,170
2017-10-22,170
2017-10-23,170
2017-10-24,170
2017-10-25,170
2017-10-26,171
2017-10-27,171
2017-10-28,171
2017-10-29,171
2017-10-30,171
2017-10-31,171
2017-11-01,171
2017-11-02,171
2017-11-03,172
2017-11-04,172
2017-11-05,172
2017-11-06,171
2017-11-07,171
2017-11-08,171
2017-11-09,171
2017-11-10,172
2017-11-11,172
2017-11-12,172
2017-11-13,172
2017-11-14,172
2017-11-15,172
2017-11-16,172
2017-11-17,172
2017-11-18,172
2017-11-19,172
2017-11-20,172
2017-11-21,172
2017-11-22,172
2017-11-23,172
2017-11-24,172
2017-11-25,171
2017-11-26,171
2017-11-27,171
2017-11-28,171
2017-11-29,163
2017-11-30,163
2017-12-01,163
2017-12-02,163
2017-12-03,155
2017-12-04,155
2017-12-05,155
2017-12-06,155
2017-12-07,151
2017-12-08,151
2017-12-09,151
2017-12-10,151
2017-12-11,145
2017-12-12,145
2017-12-13,145
2017-12-14,145
2017-12-15,150
2017-12-16,150
2017-12-17,150
2017-12-18,158
2017-12-19,158
2017-12-20,158
2017-12-21,158
2017-12-22,158
2017-12-23,158
2017-12-24,158
2017-12-25,159
2017-12-26,159
2017-12-27,159
2017-12-28,160
2017-12-29,160
2017-12-30,160
2017-12-31,165
2018-01-01,165
2018-01-02,165
2018-01-03,165
2018-01-04,165
2018-01-05,165
2018-01-06,169
2018-01-07,169
2018-01-08,169
2018-01-09,171
2018-01-10,171
2018-01-11,171
2018-01-12,171
2018-01-13,171
2018-01-14,171
2018-01-15,171
2018-01-16,169
2018-01-17,169
2018-01-18,169
2018-01-19,168
2018-01-20,168
2018-01-21,168
2018-01-22,168
2018-01-23,168
2018-01-24,174
2018-01-25,174
2018-01-26,174
2018-01-27,174
2018-01-28,175
2018-01-29,175
2018-01-30,175
2018-02-01,176
2018-02-02,176
2018-02-03,176
2018-02-04,176
2018-02-05,173
2018-02-06,173
2018-02-07,174
2018-02-08,174
2018-02-09,174
2018-02-10,174
2018-02-11,174
2018-02-12,174
2018-02-13,180
2018-02-14,180
2018-02-15,176
2018-02-16,176
2018-02-17,176
2018-02-18,176
2018-02-19,176
2018-02-20,176
2018-02-21,174
2018-02-22,174
2018-02-23,175
2018-02-24,175
2018-02-25,174
2018-02-26,174
2018-02-27,174
2018-02-28,174
2018-03-01,174
2018-03-02,179
2018-03-03,179
2018-03-04,178
2018-03-05,178
2018-03-06,174
2018-03-07,174
2018-03-08,174
2018-03-09,174
2018-03-10,176
2018-03-11,176
2018-03-12,179
2018-03-13,179
2018-03-14,179
2018-03-15,179
2018-03-16,179
2018-03-17,177
2018-03-18,177
2018-03-19,177
2018-03-20,176
2018-03-21,176
2018-03-23,177
2018-03-24,177
2018-03-26,173
2018-03-27,174
2018-03-28,174
2018-03-29,174
2018-03-30,174
2018-03-31,174
2018-04-01,174
2018-04-02,166
2018-04-03,166
2018-04-04,163
2018-04-05,163
2018-04-06,172
2018-04-08,175
2018-04-09,175
2018-04-10,176
2018-04-11,176
2018-04-12,174
2018-04-13,174
2018-04-14,174
2018-04-16,174
2018-04-17,176
2018-04-18,176
2018-04-19,176
2018-04-20,173
2018-04-21,173
2018-04-22,178
2018-04-23,178
2018-04-24,178
2018-04-25,175
2018-04-26,175
2018-04-27,175
2018-04-28,176
2018-04-29,176
2018-04-30,174
2018-05-01,174
2018-05-02,174
2018-05-03,170
2018-05-04,170
2018-05-05,162
2018-05-06,162
2018-05-07,162
2018-05-08,153
2018-05-09,153
2018-05-10,155
2018-05-11,155
2018-05-12,155
2018-05-13,151
2018-05-14,151
2018-05-15,152
2018-05-16,152
2018-05-17,152
2018-05-18,157
2018-05-19,157
2018-05-20,162
2018-05-21,162
2018-05-22,155
2018-05-23,155
2018-05-24,148
2018-05-25,148
2018-05-26,140
2018-05-27,140
2018-05-28,138
2018-05-29,138
2018-05-30,138
2018-05-31,143
2018-06-01,143
2018-06-02,146
2018-06-03,146
2018-06-04,146
2018-06-05,154
2018-06-06,154
2018-06-07,156
2018-06-08,156
2018-06-09,156
2018-06-10,156
2018-06-11,156
2018-06-12,156
2018-06-13,155
2018-06-14,155
2018-06-15,155
2018-06-16,153
2018-06-17,153
2018-06-18,157
2018-06-19,157
2018-06-20,157
2018-06-21,161
2018-06-22,161
2018-06-23,161
2018-06-24,157
2018-06-25,157
2018-06-26,157
2018-06-27,160
2018-06-28,160
2018-06-29,161
2018-06-30,161
2018-07-01,160
2018-07-02,160
2018-07-03,160
2018-07-04,152
2018-07-05,152
2018-07-06,146
2018-07-07,146
2018-07-08,147
2018-07-09,147
2018-07-10,144
2018-07-11,144
2018-07-12,144
2018-07-13,151
2018-07-14,151
2018-07-15,159
2018-07-16,159
2018-07-17,167
2018-07-18,167
2018-07-19,167
2018-07-20,170
2018-07-21,170
2018-07-22,171
2018-07-23,170
2018-07-24,170
2018-07-25,169
2018-07-26,169
2018-07-27,173
2018-07-28,173
2018-07-29,182
2018-07-30,182
2018-07-31,188
2018-08-01,188
2018-08-02,189
2018-08-03,189
2018-08-04,190
2018-08-05,190
2018-08-06,190
2018-08-07,190
2018-08-08,190
2018-08-09,190
2018-08-10,190
2018-08-11,182
2018-08-12,182
2018-08-14,174
2018-08-16,167
2018-08-17,166
2018-08-18,166
2018-08-19,165
2018-08-20,166
2018-08-21,166
2018-08-22,166
2018-08-23,166
2018-08-24,170
2018-08-25,170
2018-08-26,179
2018-08-27,179
2018-08-28,185
2018-08-29,185
2018-08-30,178
2018-08-31,178
2018-09-01,171
2018-09-02,171
2018-09-03,171
2018-09-04,171
2018-09-05,174
2018-09-06,174
2018-09-07,170
2018-09-08,170
2018-09-09,171
2018-09-10,171
2018-09-11,172
2018-09-12,172
2018-09-13,170
2018-09-14,170
2018-09-15,166
2018-09-16,166
2018-09-17,167
2018-09-18,167
2018-09-19,171
2018-09-20,171
2018-09-21,172
2018-09-22,172
2018-09-23,172
2018-09-24,172
2018-09-25,172
2018-09-26,177
2018-09-27,177
2018-09-28,173
2018-09-29,173
2018-09-30,175
2018-10-02,173
2018-10-03,172
2018-10-04,172
2018-10-05,172
2018-10-06,171
2018-10-07,171
2018-10-08,173
2018-10-09,173
2018-10-10,172
2018-10-11,172
2018-10-12,173
2018-10-13,173
2018-10-14,176
2018-10-15,176
2018-10-16,174
2018-10-17,174
2018-10-18,176
2018-10-19,176
2018-10-20,175
2018-10-21,175
2018-10-22,174
2018-10-23,174
2018-10-24,171
2018-10-25,171
2018-10-26,171
2018-10-27,171
2018-10-28,172
2018-10-29,172
2018-10-30,172
2018-10-31,174
2018-11-01,174
2018-11-03,173
2018-11-04,174
2018-11-05,174
2018-11-06,175
2018-11-07,175
2018-11-08,176
2018-11-09,176
2018-11-10,179
2018-11-11,179
2018-11-12,171
2018-11-13,171
2018-11-14,172
2018-11-15,172
2018-11-16,170
2018-11-17,170
2018-11-18,168
2018-11-19,168
2018-11-20,166
2018-11-21,166
2018-11-22,166
2018-11-23,166
2018-11-24,166
2018-11-25,168
2018-11-26,168
2018-11-27,174
2018-11-28,174
2018-11-29,174
2018-12-01,173
2018-12-02,177
2018-12-03,177
2018-12-04,174
2018-12-05,177
2018-12-07,175
2018-12-09,170
2018-12-10,170
2018-12-11,170
2018-12-12,171
2018-12-13,171
2018-12-14,172
2018-12-15,172
2018-12-16,174
2018-12-17,174
2018-12-18,174
2018-12-19,174
2018-12-20,172
2018-12-21,172
2018-12-22,171
2018-12-23,170
2018-12-24,170
2018-12-25,170
2018-12-26,170
2018-12-27,170
2018-12-28,170
2018-12-29,171
2018-12-30,171
2018-12-31,171
2019-01-01,171
2019-01-02,170
2019-01-03,170
2019-01-04,170
2019-01-05,174
2019-01-06,174
2019-01-08,171
2019-01-10,176
2019-01-11,171
2019-01-12,171
2019-01-13,170
2019-01-14,170
2019-01-15,170
2019-01-16,170
2019-01-17,168
2019-01-18,168
2019-01-19,165
2019-01-20,161
2019-01-21,161
2019-01-22,166
2019-01-23,166
2019-01-24,170
2019-01-25,169
2019-01-26,169
2019-01-27,170
2019-01-28,170
2019-01-29,174
2019-01-30,174
2019-01-31,180
2019-02-01,176
2019-02-02,176
2019-02-03,180
2019-02-04,180
2019-02-05,171
2019-02-06,171
2019-02-07,162
2019-02-08,157
2019-02-09,155
2019-02-10,150
2019-02-11,153
2019-02-12,153
2019-02-13,154
2019-02-14,154
2019-02-15,160
2019-02-16,160
2019-02-17,157
2019-02-18,157
2019-02-19,164
2019-02-20,164
2019-02-21,164
2019-02-22,164
2019-02-23,168
2019-02-24,161
2019-02-25,163
2019-02-26,163
2019-02-27,156
2019-02-28,156
2019-03-01,159
2019-03-02,159
2019-03-03,165
2019-03-04,170
2019-03-05,171
2019-03-06,172
2019-03-07,172
2019-03-08,173
2019-03-09,173
2019-03-10,172
2019-03-11,172
2019-03-12,172
2019-03-13,172
2019-03-14,173
2019-03-15,173
2019-03-16,174
2019-03-17,172
2019-03-18,172
2019-03-19,170
2019-03-20,170
2019-03-21,170
2019-03-22,169
2019-03-23,173
2019-03-24,173
2019-03-25,170
2019-03-26,172
2019-03-27,172
2019-03-28,176
2019-03-29,177
2019-03-30,177
2019-03-31,172
2019-04-01,172
2019-04-02,173
2019-04-03,174
2019-04-04,174
2019-04-05,174
2019-04-06,174
2019-04-07,170
2019-04-08,170
2019-04-09,169
2019-04-10,169
2019-04-11,168
2019-04-12,170
2019-04-13,171
2019-04-14,170
2019-04-15,170
2019-04-16,170
2019-04-17,170
2019-04-18,171
2019-04-19,171
2019-04-20,170
2019-04-21,170
2019-04-22,172
2019-04-23,172
2019-04-24,172
2019-04-25,171
2019-04-26,170
2019-04-27,170
2019-04-28,170
2019-04-29,170
2019-04-30,170
2019-05-01,170
2019-05-02,170
2019-05-03,170
2019-05-04,170
2019-05-05,170
2019-05-06,170
2019-05-07,170
2019-05-08,170
2019-05-09,170
2019-05-10,172
2019-05-11,172
2019-05-12,172
2019-05-13,172
2019-05-14,171
2019-05-15,171
2019-05-16,171
2019-05-17,171
2019-05-18,167
2019-05-19,167
2019-05-20,171
2019-05-21,171
2019-05-22,170
2019-05-23,170
2019-05-24,170
2019-05-25,170
2019-05-26,170
2019-05-27,170
2019-05-28,170
2019-05-29,171
2019-05-30,171
2019-05-31,170
2019-06-01,169
2019-06-02,169
2019-06-03,171
2019-06-04,170
2019-06-05,170
2019-06-06,171
2019-06-07,171
2019-06-08,173
2019-06-09,173
2019-06-10,173
2019-06-11,173
2019-06-12,173
2019-06-13,172
2019-06-14,173
2019-06-15,173
2019-06-16,173
2019-06-17,173
2019-06-18,173
2019-06-19,173
2019-06-20,173
2019-06-21,173
2019-06-22,173
2019-06-23,172
2019-06-24,172
2019-06-25,173
2019-06-26,173
2019-06-27,172
2019-06-28,172
2019-06-29,176
2019-06-30,173
2019-07-01,173
2019-07-02,172
2019-07-03,174
2019-07-04,174
2019-07-05,174
2019-07-06,174
2019-07-07,174
2019-07-08,174
2019-07-09,175
2019-07-10,175
2019-07-11,173
2019-07-12,172
2019-07-13,172
2019-07-14,173
2019-07-15,173
2019-07-16,174
2019-07-17,177
2019-07-18,177
2019-07-19,172
2019-07-20,172
2019-07-21,173
2019-07-22,173
2019-07-23,172
2019-07-24,172
2019-07-25,172
2019-07-26,172
2019-07-27,172
2019-07-28,172
2019-07-29,172
2019-07-30,172
2019-07-31,172
2019-08-01,172
2019-08-02,172
2019-08-03,172
2019-08-04,172
2019-08-05,172
2019-08-06,172
2019-08-07,172
2019-08-08,172
2019-08-09,172
2019-08-10,172
2019-08-11,172
2019-08-12,173
2019-08-13,173
2019-08-14,172
2019-08-15,172
2019-08-16,172
2019-08-17,172
2019-08-18,172
2019-08-19,172
2019-08-20,172
2019-08-21,172
2019-08-22,172
2019-08-23,172
2019-08-24,172
2019-08-24,172
2019-08-25,172
2019-08-25,172
2019-08-26,172
2019-08-26,172
2019-08-27,172
2019-08-27,172
2019-08-28,173
2019-08-29,173
2019-08-30,174
2019-08-31,174
2019-09-01,167
2019-09-02,167
2019-09-03,171
2019-09-04,171
2019-09-05,167
