date_obj,Adamant%20gold-trimmed%20set%20(sk) price
2019-03-05,99387
2019-03-06,97836
2019-03-07,97836
2019-03-08,97836
2019-03-09,97836
2019-03-10,97836
2019-03-11,95848
2019-03-12,95848
2019-03-13,95848
2019-03-14,95848
2019-03-15,96580
2019-03-16,96580
2019-03-17,96580
2019-03-18,96580
2019-03-19,96647
2019-03-20,96647
2019-03-21,96647
2019-03-22,96647
2019-03-23,98484
2019-03-24,98484
2019-03-25,98484
2019-03-26,98484
2019-03-27,97703
2019-03-28,97703
2019-03-29,97703
2019-03-30,97703
2019-03-31,98037
2019-04-01,98037
2019-04-02,98037
2019-04-03,98037
2019-04-04,97450
2019-04-05,97450
2019-04-06,97450
2019-04-07,97450
2019-04-08,97054
2019-04-09,97054
2019-04-10,97054
2019-04-11,97054
2019-04-12,95012
2019-04-13,95012
2019-04-14,95012
2019-04-15,95012
2019-04-16,94327
2019-04-17,94327
2019-04-18,94327
2019-04-19,94327
2019-04-20,92323
2019-04-21,92323
2019-04-22,92323
2019-04-23,92323
2019-04-24,89672
2019-04-25,89672
2019-04-26,89672
2019-04-27,89672
2019-04-28,85393
2019-04-29,85393
2019-04-30,85393
2019-05-01,84840
2019-05-02,84840
2019-05-03,84840
2019-05-04,84840
2019-05-05,82978
2019-05-06,82978
2019-05-07,82978
2019-05-08,82978
2019-05-09,81019
2019-05-10,81019
2019-05-11,81019
2019-05-12,77741
2019-05-13,77741
2019-05-14,77741
2019-05-15,75045
2019-05-16,75045
2019-05-17,75045
2019-05-18,74423
2019-05-19,74423
2019-05-20,74423
2019-05-21,74423
2019-05-22,73449
2019-05-23,73449
2019-05-24,73449
2019-05-25,73449
2019-05-26,73449
2019-05-27,73294
2019-05-28,73294
2019-05-29,73294
2019-05-30,72282
2019-05-31,72282
2019-06-01,72282
2019-06-02,72282
2019-06-03,72582
2019-06-04,72582
2019-06-05,72582
2019-06-06,72582
2019-06-07,73536
2019-06-08,73536
2019-06-09,73536
2019-06-10,73536
2019-06-11,73930
2019-06-12,73930
2019-06-13,73930
2019-06-14,73930
2019-06-15,73930
2019-06-16,73081
2019-06-17,73081
2019-06-18,73081
2019-06-19,73081
2019-06-20,72168
2019-06-21,72168
2019-06-22,72168
2019-06-23,72168
2019-06-24,72168
2019-06-25,73343
2019-06-26,73343
2019-06-27,73343
2019-06-28,73343
2019-06-29,74547
2019-06-30,74547
2019-07-01,74547
2019-07-02,74547
2019-07-03,76039
2019-07-04,76039
2019-07-05,76039
2019-07-06,76039
2019-07-07,77570
2019-07-08,77570
2019-07-09,77570
2019-07-10,77570
2019-07-11,79414
2019-07-12,79414
2019-07-13,79414
2019-07-14,79949
2019-07-15,79949
2019-07-16,79949
2019-07-17,79949
2019-07-18,80974
2019-07-19,80974
2019-07-20,80974
2019-07-21,80974
2019-07-22,81965
2019-07-23,81965
2019-07-24,81965
2019-07-25,83861
2019-07-26,83861
2019-07-27,83861
2019-07-28,83861
2019-07-29,85569
2019-07-30,85569
2019-07-31,85569
2019-08-01,85569
2019-08-02,85569
2019-08-03,88348
2019-08-04,88348
2019-08-05,88348
2019-08-06,88348
2019-08-07,88348
2019-08-08,91024
2019-08-09,91024
2019-08-10,91024
2019-08-11,91024
2019-08-12,93552
2019-08-13,93552
2019-08-14,93552
2019-08-15,93552
2019-08-16,96964
2019-08-17,96964
2019-08-18,96964
2019-08-19,96964
2019-08-20,97901
2019-08-21,97901
2019-08-22,97901
2019-08-23,97901
2019-08-24,98755
2019-08-24,98755
2019-08-25,98755
2019-08-25,98755
2019-08-26,98755
2019-08-27,98755
2019-08-27,98755
2019-08-28,98755
2019-08-29,98755
2019-08-30,98570
2019-08-31,98570
2019-09-01,98570
2019-09-02,98570
2019-09-03,100134
2019-09-04,100134
2019-09-05,100134
2019-09-06,100134
2019-09-07,103016
2019-09-08,103016
2019-09-09,103016
2019-09-10,103016
2019-09-11,103016
2019-09-12,104544
2019-09-13,104544
2019-09-14,104544
2019-09-15,104544
2019-09-16,104544
2019-09-17,103038
2019-09-18,103038
2019-09-19,103038
2019-09-20,103038
2019-09-21,101153
2019-09-22,101153
2019-09-23,101153
2019-09-24,101153
2019-09-25,100723
2019-09-26,100723
2019-09-27,100723
2019-09-28,100723
2019-09-29,100723
2019-09-30,98455
2019-10-01,98455
2019-10-02,98455
2019-10-03,98455
2019-10-04,97646
2019-10-05,97646
2019-10-06,97646
2019-10-07,97646
2019-10-08,97646
2019-10-09,98592
2019-10-10,98592
2019-10-11,98592
2019-10-12,98592
2019-10-13,98592
2019-10-14,101609
2019-10-15,101609
2019-10-16,101609
2019-10-17,101609
2019-10-18,101609
2019-10-19,102973
2019-10-20,102973
2019-10-21,102973
2019-10-22,102973
2019-10-23,102973
2019-10-24,99520
2019-10-25,99520
2019-10-26,99520
2019-10-27,99520
2019-10-28,96538
2019-10-29,96538
2019-10-30,96538
2019-10-31,96538
2019-11-01,96538
2019-11-02,95242
2019-11-03,95242
2019-11-04,95242
2019-11-05,95242
2019-11-06,95242
2019-11-07,95769
2019-11-08,95769
2019-11-09,95769
2019-11-10,95769
2019-11-11,95195
2019-11-12,95195
2019-11-13,95195
2019-11-14,95195
2019-11-15,95195
2019-11-16,94573
2019-11-17,94573
2019-11-18,94573
2019-11-19,94573
2019-11-20,94573
2019-11-21,94573
2019-11-22,92741
2019-11-23,92741
2019-11-24,92741
2019-11-25,92741
2019-11-26,92741
2019-11-27,92615
2019-11-28,92615
2019-11-29,92615
2019-11-30,92615
2019-12-01,92521
2019-12-02,92521
2019-12-03,92521
2019-12-04,92521
2019-12-05,92521
2019-12-06,92491
2019-12-07,92491
2019-12-08,92491
2019-12-09,92491
2019-12-10,92140
2019-12-11,92140
2019-12-12,92140
2019-12-13,92140
2019-12-14,92140
2019-12-15,90905
2019-12-16,90905
2019-12-17,90905
2019-12-18,90905
2019-12-19,92430
2019-12-20,92430
2019-12-21,92430
2019-12-22,92430
2019-12-23,93558
2019-12-24,93558
2019-12-25,93558
2019-12-26,93558
2019-12-27,95018
2019-12-28,95018
2019-12-29,95018
2019-12-30,95018
2019-12-31,95018
2020-01-01,95948
2020-01-02,95948
2020-01-03,95948
2020-01-04,95948
2020-01-05,95948
2020-01-06,95334
2020-01-07,95334
2020-01-08,95334
2020-01-09,95334
2020-01-10,94671
2020-01-11,94671
2020-01-12,94671
2020-01-13,94671
2020-01-14,92001
2020-01-15,92001
2020-01-16,92001
2020-01-17,90774
2020-01-18,90774
2020-01-19,90774
2020-01-20,90774
2020-01-21,89720
2020-01-22,89720
2020-01-23,89720
2020-01-24,89720
2020-01-25,87921
2020-01-26,87921
2020-01-27,87921
2020-01-28,87921
2020-01-29,84990
2020-01-30,84990
2020-01-31,84990
2020-02-01,84990
2020-02-02,84586
2020-02-03,84586
2020-02-04,84586
2020-02-05,84586
2020-02-06,85537
2020-02-07,85537
2020-02-08,85537
2020-02-09,85537
2020-02-10,84973
2020-02-11,84973
2020-02-12,84973
2020-02-13,84973
2020-02-14,82732
2020-02-15,82732
2020-02-16,82732
2020-02-17,82732
2020-02-18,82475
2020-02-19,82475
2020-02-20,82475
2020-02-21,82475
2020-02-22,81217
2020-02-23,81217
2020-02-24,81217
2020-02-25,80299
2020-02-26,80299
2020-02-27,80299
2020-02-28,78428
2020-02-29,78428
2020-03-01,78428
2020-03-02,78428
2020-03-03,77047
2020-03-04,77047
2020-03-05,77047
2020-03-06,77047
2020-03-07,76559
2020-03-08,76559
2020-03-09,76559
2020-03-10,76559
2020-03-11,77228
2020-03-12,77228
2020-03-13,77228
2020-03-14,77228
2020-03-15,77989
2020-03-16,77989
2020-03-17,77989
2020-03-18,77989
2020-03-19,79160
2020-03-20,79160
2020-03-21,79160
2020-03-22,80420
2020-03-23,80420
2020-03-24,80420
2020-03-25,80028
2020-03-26,80028
2020-03-27,80028
2020-03-28,79885
2020-03-29,79885
2020-03-30,80026
2020-03-31,80026
2020-04-01,80026
2020-04-02,79153
2020-04-03,79153
2020-04-04,79153
2020-04-05,78009
2020-04-06,78009
2020-04-07,78009
2020-04-08,78265
2020-04-09,78265
2020-04-10,78265
2020-04-11,79816
2020-04-12,79816
2020-04-13,79816
2020-04-14,79363
2020-04-15,79363
2020-04-16,79363
2020-04-17,79885
2020-04-18,79885
2020-04-19,79544
2020-04-20,79544
2020-04-21,79544
2020-04-22,79691
2020-04-23,79691
2020-04-24,79691
2020-04-25,80524
2020-04-26,80524
2020-04-27,81232
2020-04-28,81232
2020-04-29,81232
2020-04-30,81365
2020-05-01,81365
2020-05-02,81365
2020-05-03,81812
2020-05-04,81812
2020-05-05,81812
2020-05-06,81665
2020-05-07,81665
2020-05-08,81665
2020-05-09,81235
2020-05-10,81235
2020-05-11,81235
2020-05-12,79858
2020-05-13,79858
