date_obj,Flighted%20ogre%20arrow price
2017-04-27,110
2017-04-28,110
2017-04-29,111
2017-04-30,111
2017-05-01,111
2017-05-02,111
2017-05-03,110
2017-05-04,110
2017-05-05,110
2017-05-06,108
2017-05-07,108
2017-05-08,108
2017-05-09,103
2017-05-10,103
2017-05-11,103
2017-05-12,107
2017-05-13,107
2017-05-14,107
2017-05-15,107
2017-05-16,111
2017-05-17,111
2017-05-18,111
2017-05-19,111
2017-05-20,113
2017-05-21,113
2017-05-22,113
2017-05-23,113
2017-05-24,115
2017-05-25,115
2017-05-26,115
2017-05-27,115
2017-05-28,115
2017-05-29,115
2017-05-30,115
2017-05-31,115
2017-06-01,115
2017-06-02,115
2017-06-03,115
2017-06-04,110
2017-06-05,110
2017-06-06,110
2017-06-07,105
2017-06-08,105
2017-06-09,105
2017-06-10,103
2017-06-11,103
2017-06-12,103
2017-06-13,98
2017-06-14,98
2017-06-15,98
2017-06-16,96
2017-06-17,96
2017-06-18,96
2017-06-19,96
2017-06-20,94
2017-06-21,94
2017-06-22,94
2017-06-23,94
2017-06-24,89
2017-06-25,89
2017-06-26,89
2017-06-27,90
2017-06-28,90
2017-06-29,90
2017-06-30,90
2017-07-01,94
2017-07-02,94
2017-07-03,94
2017-07-04,94
2017-07-05,94
2017-07-06,94
2017-07-07,94
2017-07-08,94
2017-07-13,95
2017-07-14,95
2017-07-15,95
2017-07-16,95
2017-07-17,98
2017-07-18,98
2017-07-19,98
2017-07-20,103
2017-07-21,103
2017-07-22,103
2017-07-23,104
2017-07-24,104
2017-07-25,104
2017-07-26,104
2017-07-27,102
2017-07-28,102
2017-07-29,102
2017-07-30,97
2017-07-31,97
2017-08-01,97
2017-08-02,92
2017-08-03,92
2017-08-04,92
2017-08-05,89
2017-08-06,89
2017-08-09,91
2017-08-10,91
2017-08-11,91
2017-08-12,91
2017-08-13,90
2017-08-14,90
2017-08-15,90
2017-08-16,90
2017-08-17,88
2017-08-18,88
2017-08-19,88
2017-08-20,88
2017-08-21,87
2017-08-22,87
2017-08-23,87
2017-08-24,87
2017-08-25,90
2017-08-26,90
2017-08-27,90
2017-08-28,93
2017-08-29,93
2017-08-30,93
2017-08-31,93
2017-09-01,89
2017-09-02,89
2017-09-03,89
2017-09-04,88
2017-09-05,88
2017-09-06,88
2017-09-07,88
2017-09-08,88
2017-09-09,88
2017-09-10,88
2017-09-11,92
2017-09-12,92
2017-09-13,92
2017-09-14,92
2017-09-15,93
2017-09-16,93
2017-09-17,93
2017-09-18,92
2017-09-19,92
2017-09-20,92
2017-09-21,92
2017-09-22,90
2017-09-23,90
2017-09-24,90
2017-09-25,90
2017-09-26,91
2017-09-27,91
2017-09-28,91
2017-09-29,91
2017-09-30,91
2017-10-01,91
2017-10-02,91
2017-10-03,91
2017-10-04,87
2017-10-05,87
2017-10-06,87
2017-10-07,87
2017-10-08,88
2017-10-09,88
2017-10-10,88
2017-10-11,88
2017-10-12,91
2017-10-13,91
2017-10-14,91
2017-10-15,91
2017-10-16,95
2017-10-17,95
2017-10-18,95
2017-10-19,95
2017-10-20,95
2017-10-21,94
2017-10-22,94
2017-10-23,94
2017-10-24,94
2017-10-25,92
2017-10-26,92
2017-10-27,92
2017-10-28,92
2017-10-29,92
2017-10-30,92
2017-10-31,92
2017-11-01,92
2017-11-02,93
2017-11-03,93
2017-11-04,93
2017-11-05,93
2017-11-06,93
2017-11-07,93
2017-11-08,93
2017-11-09,93
2017-11-10,93
2017-11-11,93
2017-11-12,93
2017-11-13,92
2017-11-14,92
2017-11-15,92
2017-11-16,92
2017-11-17,91
2017-11-18,91
2017-11-19,91
2017-11-20,91
2017-11-21,92
2017-11-22,92
2017-11-23,92
2017-11-24,92
2017-11-25,93
2017-11-26,93
2017-11-27,93
2017-11-28,93
2017-11-29,91
2017-11-30,91
2017-12-01,91
2017-12-02,91
2017-12-03,86
2017-12-04,86
2017-12-05,86
2017-12-06,86
2017-12-07,81
2017-12-08,81
2017-12-09,81
2017-12-10,81
2017-12-11,77
2017-12-12,77
2017-12-13,77
2017-12-14,77
2017-12-15,76
2017-12-16,76
2017-12-17,76
2017-12-18,73
2017-12-19,73
2017-12-20,73
2017-12-21,73
2017-12-22,73
2017-12-23,73
2017-12-24,73
2017-12-25,73
2017-12-26,73
2017-12-27,73
2017-12-28,73
2017-12-29,73
2017-12-30,73
2017-12-31,73
2018-01-01,76
2018-01-02,76
2018-01-03,76
2018-01-04,73
2018-01-05,73
2018-01-06,73
2018-01-07,74
2018-01-08,74
2018-01-09,74
2018-01-10,74
2018-01-11,75
2018-01-12,75
2018-01-13,75
2018-01-14,77
2018-01-15,77
2018-01-16,77
2018-01-17,78
2018-01-18,78
2018-01-19,78
2018-01-20,81
2018-01-21,81
2018-01-22,81
2018-01-23,85
2018-01-24,85
2018-01-25,86
2018-01-26,86
2018-01-27,84
2018-01-28,84
2018-01-29,88
2018-01-30,88
2018-01-31,93
2018-02-01,93
2018-02-02,93
2018-02-03,90
2018-02-04,90
2018-02-05,90
2018-02-06,86
2018-02-07,86
2018-02-08,87
2018-02-09,87
2018-02-10,89
2018-02-11,89
2018-02-12,93
2018-02-13,93
2018-02-14,94
2018-02-15,94
2018-02-16,98
2018-02-17,98
2018-02-18,93
2018-02-19,93
2018-02-20,92
2018-02-21,92
2018-02-22,90
2018-02-23,90
2018-02-24,91
2018-02-25,91
2018-02-26,89
2018-02-27,89
2018-02-28,88
2018-03-01,88
2018-03-02,90
2018-03-03,90
2018-03-04,86
2018-03-05,86
2018-03-06,87
2018-03-07,87
2018-03-08,86
2018-03-09,86
2018-03-10,91
2018-03-11,91
2018-03-12,94
2018-03-13,94
2018-03-14,96
2018-03-15,96
2018-03-16,96
2018-03-17,96
2018-03-18,96
2018-03-20,98
2018-03-21,98
2018-03-23,95
2018-03-24,95
2018-03-25,94
2018-03-26,94
2018-03-27,90
2018-03-28,90
2018-03-29,85
2018-03-30,85
2018-03-31,85
2018-04-01,85
2018-04-02,87
2018-04-03,87
2018-04-04,88
2018-04-05,88
2018-04-06,88
2018-04-07,90
2018-04-08,90
2018-04-09,89
2018-04-10,89
2018-04-11,89
2018-04-12,89
2018-04-13,89
2018-04-14,84
2018-04-15,84
2018-04-16,80
2018-04-17,80
2018-04-18,77
2018-04-19,77
2018-04-20,76
2018-04-21,76
2018-04-22,75
2018-04-23,75
2018-04-24,71
2018-04-25,71
2018-04-26,71
2018-04-27,70
2018-04-28,70
2018-04-29,72
2018-04-30,72
2018-05-01,75
2018-05-02,75
2018-05-03,75
2018-05-04,77
2018-05-05,77
2018-05-06,77
2018-05-07,79
2018-05-08,79
2018-05-09,83
2018-05-10,83
2018-05-11,86
2018-05-12,86
2018-05-13,88
2018-05-14,88
2018-05-15,89
2018-05-16,89
2018-05-17,92
2018-05-18,92
2018-05-19,91
2018-05-20,91
2018-05-21,90
2018-05-22,90
2018-05-23,90
2018-05-24,90
2018-05-25,90
2018-05-26,86
2018-05-27,86
2018-05-28,81
2018-05-29,81
2018-05-30,81
2018-05-31,81
2018-06-01,82
2018-06-02,82
2018-06-03,84
2018-06-04,84
2018-06-05,86
2018-06-06,86
2018-06-07,91
2018-06-08,91
2018-06-09,87
2018-06-10,87
2018-06-11,89
2018-06-12,89
2018-06-13,94
2018-06-14,94
2018-06-15,97
2018-06-16,97
2018-06-17,101
2018-06-18,101
2018-06-19,107
2018-06-20,107
2018-06-21,110
2018-06-22,110
2018-06-23,114
2018-06-24,114
2018-06-25,117
2018-06-26,117
2018-06-27,117
2018-06-28,116
2018-06-29,116
2018-06-30,111
2018-07-01,111
2018-07-02,106
2018-07-03,106
2018-07-04,108
2018-07-05,108
2018-07-06,108
2018-07-07,108
2018-07-08,110
2018-07-09,110
2018-07-10,114
2018-07-11,114
2018-07-12,114
2018-07-13,108
2018-07-14,108
2018-07-15,104
2018-07-16,104
2018-07-17,106
2018-07-18,106
2018-07-19,110
2018-07-20,110
2018-07-21,114
2018-07-22,114
2018-07-23,113
2018-07-24,113
2018-07-25,110
2018-07-26,110
2018-07-27,105
2018-07-28,105
2018-07-29,105
2018-07-30,105
2018-07-31,106
2018-08-01,106
2018-08-02,106
2018-08-03,106
2018-08-04,101
2018-08-05,101
2018-08-06,100
2018-08-07,100
2018-08-08,98
2018-08-09,98
2018-08-10,98
2018-08-11,98
2018-08-12,101
2018-08-14,104
2018-08-16,106
2018-08-17,109
2018-08-18,109
2018-08-19,109
2018-08-20,109
2018-08-21,109
2018-08-22,109
2018-08-23,109
2018-08-24,110
2018-08-25,111
2018-08-26,111
2018-08-27,106
2018-08-28,101
2018-08-29,101
2018-08-30,97
2018-08-31,97
2018-09-01,95
2018-09-02,95
2018-09-03,100
2018-09-04,100
2018-09-05,101
2018-09-06,101
2018-09-07,100
2018-09-08,100
2018-09-09,103
2018-09-10,103
2018-09-11,103
2018-09-12,103
2018-09-13,105
2018-09-14,105
2018-09-15,103
2018-09-16,103
2018-09-17,99
2018-09-18,99
2018-09-19,96
2018-09-20,96
2018-09-21,92
2018-09-22,91
2018-09-23,91
2018-09-24,89
2018-09-25,89
2018-09-26,91
2018-09-27,91
2018-09-28,94
2018-09-29,94
2018-09-30,93
2018-10-01,93
2018-10-02,95
2018-10-03,95
2018-10-04,99
2018-10-05,99
2018-10-06,98
2018-10-07,98
2018-10-08,94
2018-10-09,94
2018-10-10,95
2018-10-11,95
2018-10-12,93
2018-10-13,94
2018-10-14,94
2018-10-15,92
2018-10-16,92
2018-10-17,97
2018-10-18,97
2018-10-19,100
2018-10-20,100
2018-10-21,102
2018-10-22,102
2018-10-23,104
2018-10-24,104
2018-10-25,107
2018-10-26,107
2018-10-27,111
2018-10-28,117
2018-10-29,117
2018-10-30,122
2018-10-31,122
2018-11-01,127
2018-11-03,131
2018-11-04,131
2018-11-05,130
2018-11-06,130
2018-11-07,132
2018-11-08,132
2018-11-09,129
2018-11-10,128
2018-11-11,128
2018-11-12,131
2018-11-13,128
2018-11-14,128
2018-11-15,123
2018-11-16,117
2018-11-17,117
2018-11-18,114
2018-11-19,114
2018-11-20,109
2018-11-21,109
2018-11-22,107
2018-11-23,107
2018-11-24,104
2018-11-25,100
2018-11-26,100
2018-11-27,96
2018-11-28,94
2018-11-29,95
2018-12-01,90
2018-12-02,89
2018-12-03,89
2018-12-04,93
2018-12-05,93
2018-12-07,93
2018-12-09,93
2018-12-10,93
2018-12-11,93
2018-12-12,94
2018-12-13,94
2018-12-14,93
2018-12-15,92
2018-12-16,93
2018-12-17,93
2018-12-18,93
2018-12-19,91
2018-12-20,90
2018-12-21,87
2018-12-22,87
2018-12-23,83
2018-12-24,83
2018-12-25,83
2018-12-26,83
2018-12-27,86
2018-12-28,86
2018-12-29,90
2018-12-30,90
2018-12-31,89
2019-01-01,89
2019-01-02,91
2019-01-03,91
2019-01-04,90
2019-01-05,87
2019-01-06,83
2019-01-08,81
2019-01-10,74
2019-01-11,74
2019-01-12,74
2019-01-13,74
2019-01-14,76
2019-01-15,75
2019-01-16,74
2019-01-17,74
2019-01-18,72
2019-01-19,72
2019-01-20,72
2019-01-21,72
2019-01-22,71
2019-01-23,72
2019-01-24,72
2019-01-25,73
2019-01-26,75
2019-01-27,77
2019-01-28,80
2019-01-29,82
2019-01-30,83
2019-01-31,83
2019-02-01,84
2019-02-02,84
2019-02-03,87
2019-02-04,87
2019-02-05,91
2019-02-06,91
2019-02-07,95
2019-02-08,93
2019-02-09,93
2019-02-10,92
2019-02-11,95
2019-02-12,96
2019-02-13,97
2019-02-14,97
2019-02-15,96
2019-02-16,94
2019-02-17,91
2019-02-18,89
2019-02-19,91
2019-02-20,89
2019-02-21,88
2019-02-22,88
2019-02-23,87
2019-02-24,86
2019-02-25,82
2019-02-26,83
2019-02-27,83
2019-02-28,83
2019-03-01,84
2019-03-02,84
2019-03-03,85
2019-03-04,86
2019-03-05,85
2019-03-06,84
2019-03-07,84
2019-03-08,85
2019-03-09,85
2019-03-10,88
2019-03-11,92
2019-03-12,94
2019-03-13,94
2019-03-14,96
2019-03-15,96
2019-03-16,98
2019-03-17,98
2019-03-18,98
2019-03-19,96
2019-03-20,97
2019-03-21,99
2019-03-22,99
2019-03-23,99
2019-03-24,99
2019-03-25,99
2019-03-26,99
2019-03-27,99
2019-03-28,100
2019-03-29,98
2019-03-30,98
2019-03-31,99
2019-04-01,101
2019-04-02,101
2019-04-03,101
2019-04-04,100
2019-04-05,100
2019-04-06,100
2019-04-07,103
2019-04-08,103
2019-04-09,103
2019-04-10,101
2019-04-11,96
2019-04-12,92
2019-04-13,89
2019-04-14,84
2019-04-15,84
2019-04-16,79
2019-04-17,75
2019-04-18,72
2019-04-19,74
2019-04-20,76
2019-04-21,76
2019-04-22,76
2019-04-23,76
2019-04-24,76
2019-04-25,77
2019-04-26,80
2019-04-27,80
2019-04-28,82
2019-04-29,82
2019-04-30,78
2019-05-01,78
2019-05-02,78
2019-05-03,81
2019-05-04,86
2019-05-05,86
2019-05-06,89
2019-05-07,92
2019-05-08,92
2019-05-09,90
2019-05-10,90
2019-05-11,91
2019-05-12,86
2019-05-13,83
2019-05-14,83
2019-05-15,85
2019-05-16,88
2019-05-17,88
2019-05-18,92
2019-05-19,92
2019-05-20,95
2019-05-21,95
2019-05-22,99
2019-05-23,98
2019-05-24,98
2019-05-25,96
2019-05-26,96
2019-05-27,91
2019-05-28,91
2019-05-29,88
2019-05-30,88
2019-05-31,87
2019-06-01,87
2019-06-02,84
2019-06-03,84
2019-06-04,79
2019-06-05,79
2019-06-06,77
2019-06-07,77
2019-06-08,80
2019-06-09,80
2019-06-10,80
2019-06-11,79
2019-06-12,79
2019-06-13,76
2019-06-14,77
2019-06-15,77
2019-06-16,78
2019-06-17,78
2019-06-18,79
2019-06-19,79
2019-06-20,79
2019-06-21,79
2019-06-22,75
2019-06-23,73
2019-06-24,73
2019-06-25,74
2019-06-26,74
2019-06-27,75
2019-06-28,75
2019-06-29,75
2019-06-30,77
2019-07-01,77
2019-07-02,79
2019-07-03,79
2019-07-04,82
2019-07-05,82
2019-07-06,83
2019-07-07,83
2019-07-08,85
2019-07-09,85
2019-07-10,89
2019-07-11,89
2019-07-12,93
2019-07-13,93
2019-07-14,98
2019-07-15,98
2019-07-16,102
2019-07-17,102
2019-07-18,102
2019-07-19,99
2019-07-20,99
