date_obj,Irit%20potion%20(unf) price
2015-07-19,1000
2015-07-20,1015
2015-07-21,1015
2015-07-22,1015
2015-07-23,1015
2015-07-24,1022
2015-07-25,1022
2015-07-26,1022
2015-07-27,1022
2015-07-28,1047
2015-07-29,1047
2015-07-30,1047
2015-07-31,1047
2015-08-01,1087
2015-08-02,1087
2015-08-03,1087
2015-08-04,1087
2015-08-05,1104
2015-08-06,1104
2015-08-07,1104
2015-08-08,1104
2015-08-09,1109
2015-08-10,1109
2015-08-11,1109
2015-08-12,1109
2015-08-13,1119
2015-08-14,1119
2015-08-15,1119
2015-08-16,1149
2015-08-17,1149
2015-08-18,1149
2015-08-19,1146
2015-08-20,1146
2015-08-21,1146
2015-08-22,1174
2015-08-23,1174
2015-08-24,1174
2015-08-25,1174
2015-08-26,1150
2015-08-27,1150
2015-08-28,1150
2015-08-29,1185
2015-08-30,1185
2015-08-31,1185
2015-09-01,1185
2015-09-02,1161
2015-09-03,1161
2015-09-04,1161
2015-09-05,1161
2015-09-06,1211
2015-09-07,1211
2015-09-08,1211
2015-09-09,1211
2015-09-10,1193
2015-09-11,1193
2015-09-12,1193
2015-09-13,1181
2015-09-14,1181
2015-09-15,1181
2015-09-16,1181
2015-09-17,1159
2015-09-18,1159
2015-09-19,1159
2015-09-20,1159
2015-09-21,1108
2015-09-22,1108
2015-09-23,1108
2015-09-24,1108
2015-09-25,1064
2015-09-27,1064
2015-09-28,1068
2015-09-29,1068
2015-09-30,1068
2015-10-05,1096
2015-10-06,1104
2015-10-07,1104
2015-10-08,1104
2015-10-09,1104
2015-10-10,1133
2015-10-11,1133
2015-10-12,1133
2015-10-13,1104
2015-10-14,1104
2015-10-15,1104
2015-10-16,1104
2015-10-17,1109
2015-10-18,1109
2015-10-19,1109
2015-10-20,1135
2015-10-22,1135
2015-10-23,1135
2015-10-24,1178
2015-10-25,1178
2015-10-26,1178
2015-10-27,1178
2015-10-29,1188
2015-10-30,1188
2015-10-31,1188
2015-11-01,1226
2015-11-02,1226
2015-11-03,1226
2015-11-04,1226
2015-11-05,1278
2015-11-06,1278
2015-11-07,1278
2015-11-08,1337
2015-11-09,1337
2015-11-10,1337
2015-11-11,1337
2015-11-12,1401
2015-11-13,1401
2015-11-14,1401
2015-11-15,1401
2015-11-16,1467
2015-11-17,1467
2015-11-18,1467
2015-11-19,1467
2015-11-20,1534
2015-11-21,1534
2015-11-22,1534
2015-11-23,1534
2015-11-24,1603
2015-11-25,1603
2015-11-26,1603
2015-11-27,1603
2015-11-28,1675
2015-11-29,1675
2015-11-30,1675
2015-12-01,1675
2015-12-02,1742
2015-12-03,1742
2015-12-04,1742
2015-12-05,1742
2015-12-06,1808
2015-12-07,1808
2015-12-08,1808
2015-12-09,1867
2015-12-10,1867
2015-12-11,1867
2015-12-12,1867
2015-12-13,1903
2015-12-14,1903
2015-12-15,1903
2015-12-16,1894
2015-12-17,1894
2015-12-18,1894
2015-12-19,1894
2015-12-20,1894
2015-12-21,1894
2015-12-22,1894
2015-12-23,1896
2015-12-24,1896
2015-12-25,1896
2015-12-26,1896
2015-12-27,1885
2015-12-28,1885
2015-12-29,1885
2015-12-30,1841
2015-12-31,1841
2016-01-01,1841
2016-01-02,1758
2016-01-03,1758
2016-01-04,1671
2016-01-05,1671
2016-01-06,1671
2016-01-07,1674
2016-01-08,1674
2016-01-09,1674
2016-01-10,1664
2016-01-11,1664
2016-01-12,1650
2016-01-13,1650
2016-01-14,1650
2016-01-15,1705
2016-01-16,1705
2016-01-17,1705
2016-01-18,1735
2016-01-19,1735
2016-01-20,1735
2016-01-21,1718
2016-01-22,1718
2016-01-23,1718
2016-01-24,1679
2016-01-25,1679
2016-01-26,1610
2016-01-27,1610
2016-01-28,1610
2016-01-29,1651
2016-01-30,1651
2016-01-31,1651
2016-02-01,1694
2016-02-02,1694
2016-02-03,1694
2016-02-04,1761
2016-02-05,1761
2016-02-06,1761
2016-02-07,1835
2016-02-08,1835
2016-02-09,1835
2016-02-10,1901
2016-02-11,1901
2016-02-12,1901
2016-02-13,1985
2016-02-14,1985
2016-02-15,1985
2016-02-16,2056
2016-02-17,2056
2016-02-18,2056
2016-02-19,2150
2016-02-20,2150
2016-02-21,2209
2016-02-22,2209
2016-02-23,2209
2016-02-24,2191
2016-02-25,2191
2016-02-26,2191
2016-02-27,2148
2016-02-28,2148
2016-02-29,2148
2016-03-01,2054
2016-03-02,2054
2016-03-03,2054
2016-03-04,2023
2016-03-05,2023
2016-03-06,1941
2016-03-07,1941
2016-03-08,1941
2016-03-09,1867
2016-03-10,1867
2016-03-11,1867
2016-03-12,1801
2016-03-13,1801
2016-03-14,1801
2016-03-15,1710
2016-03-16,1710
2016-03-17,1628
2016-03-18,1628
2016-03-19,1628
2016-03-20,1580
2016-03-22,1580
2016-03-23,1620
2016-03-24,1620
2016-03-25,1620
2016-03-26,1620
2016-03-27,1620
2016-03-28,1561
2016-03-29,1561
2016-03-30,1561
2016-03-31,1525
2016-04-01,1525
2016-04-02,1525
2016-04-03,1555
2016-04-04,1555
2016-04-05,1555
2016-04-06,1520
2016-04-07,1520
2016-04-08,1520
2016-04-09,1523
2016-04-10,1523
2016-04-11,1523
2016-04-12,1560
2016-04-13,1560
2016-04-14,1560
2016-04-15,1619
2016-04-16,1619
2016-04-17,1619
2016-04-18,1585
2016-04-19,1585
2016-04-20,1585
2016-04-21,1533
2016-04-22,1533
2016-04-23,1533
2016-04-24,1488
2016-04-25,1488
2016-04-26,1464
2016-04-27,1464
2016-04-28,1464
2016-04-29,1422
2016-04-30,1422
2016-05-01,1422
2016-05-02,1442
2016-05-03,1442
2016-05-04,1442
2016-05-05,1474
2016-05-06,1474
2016-05-07,1474
2016-05-08,1448
2016-05-09,1448
2016-05-10,1391
2016-05-11,1391
2016-05-12,1391
2016-05-13,1358
2016-05-14,1358
2016-05-15,1336
2016-05-16,1336
2016-05-17,1331
2016-05-18,1331
2016-05-19,1302
2016-05-22,1349
2016-05-23,1349
2016-05-24,1373
2016-05-25,1373
2016-05-26,1373
2016-05-27,1375
2016-05-28,1375
2016-05-29,1378
2016-05-30,1378
2016-05-31,1378
2016-06-01,1325
2016-06-02,1325
2016-06-03,1320
2016-06-04,1320
2016-06-05,1370
2016-06-06,1370
2016-06-07,1419
2016-06-08,1419
2016-06-09,1443
2016-06-10,1443
2016-06-11,1446
2016-06-12,1446
2016-06-13,1446
2016-06-14,1478
2016-06-15,1478
2016-06-16,1478
2016-06-17,1494
2016-06-18,1494
2016-06-19,1503
2016-06-20,1503
2016-06-21,1487
2016-06-22,1487
2016-06-23,1539
2016-06-24,1539
2016-06-25,1534
2016-06-26,1534
2016-06-27,1534
2016-06-28,1534
2016-06-29,1534
2016-06-30,1534
2016-07-01,1606
2016-07-02,1606
2016-07-03,1606
2016-07-04,1575
2016-07-05,1575
2016-07-06,1543
2016-07-07,1543
2016-07-08,1518
2016-07-09,1518
2016-07-10,1548
2016-07-11,1548
2016-07-12,1593
2016-07-13,1593
2016-07-14,1618
2016-07-15,1618
2016-07-16,1621
2016-07-17,1621
2016-07-18,1603
2016-07-23,1560
2016-07-24,1578
2016-07-25,1578
2016-07-26,1578
2016-07-27,1577
2016-07-28,1577
2016-07-29,1577
2016-07-30,1547
2016-07-31,1547
2016-08-01,1547
2016-08-02,1545
2016-08-03,1545
2016-08-04,1545
2016-08-05,1485
2016-08-06,1485
2016-08-07,1467
2016-08-08,1467
2016-08-09,1467
2016-08-10,1423
2016-08-11,1423
2016-08-12,1423
2016-08-13,1394
2016-08-14,1394
2016-08-15,1377
2016-08-16,1377
2016-08-17,1377
2016-08-18,1388
2016-08-19,1388
2016-08-20,1324
2016-08-21,1324
2016-08-22,1324
2016-08-23,1305
2016-08-24,1305
2016-08-25,1305
2016-08-26,1260
2016-08-28,1205
2016-08-31,1170
2016-09-01,1153
2016-09-02,1153
2016-09-03,1153
2016-09-04,1138
2016-09-05,1138
2016-09-06,1138
2016-09-07,1144
2016-09-08,1144
2016-09-09,1144
2016-09-10,1143
2016-09-11,1143
2016-09-12,1143
2016-09-13,1116
2016-09-14,1116
2016-09-15,1116
2016-09-16,1109
2016-09-17,1109
2016-09-18,1109
2016-09-19,1115
2016-09-20,1115
2016-09-21,1115
2016-09-22,1156
2016-09-23,1156
2016-09-24,1156
2016-09-25,1161
2016-09-26,1161
2016-09-27,1161
2016-09-28,1206
2016-09-29,1206
2016-09-30,1206
2016-10-01,1262
2016-10-02,1262
2016-10-03,1262
2016-10-04,1262
2016-10-05,1322
2016-10-06,1322
2016-10-07,1322
2016-10-08,1366
2016-10-09,1366
2016-10-10,1366
2016-10-11,1351
2016-10-12,1351
2016-10-13,1351
2016-10-14,1376
2016-10-15,1376
2016-10-16,1376
2016-10-17,1415
2016-10-18,1415
2016-10-19,1415
2016-10-20,1415
2016-10-21,1426
2016-10-22,1426
2016-10-23,1426
2016-10-24,1365
2016-10-25,1365
2016-10-26,1365
2016-10-27,1375
2016-10-28,1375
2016-10-29,1375
2016-10-30,1377
2016-10-31,1377
2016-11-01,1377
2016-11-02,1370
2016-11-03,1370
2016-11-04,1370
2016-11-05,1435
2016-11-06,1435
2016-11-07,1435
2016-11-08,1507
2016-11-09,1507
2016-11-10,1507
2016-11-11,1583
2016-11-12,1583
2016-11-13,1583
2016-11-14,1663
2016-12-07,1742
2016-12-08,1764
2016-12-09,1764
2016-12-10,1764
2016-12-11,1769
2016-12-12,1769
2016-12-13,1819
2016-12-14,1819
2016-12-15,1819
2016-12-16,1770
2016-12-17,1770
2016-12-18,1770
2016-12-19,1770
2016-12-20,1799
2016-12-21,1799
2016-12-22,1799
2016-12-23,1820
2016-12-24,1820
2016-12-25,1797
2016-12-26,1797
2016-12-27,1797
2016-12-28,1797
2016-12-29,1764
2016-12-30,1764
2016-12-31,1715
2017-01-01,1715
2017-01-02,1641
2017-01-03,1641
2017-01-04,1714
2017-01-05,1714
2017-01-06,1792
2017-01-07,1882
2017-01-08,1974
2017-01-09,2072
2017-01-10,2072
2017-01-11,2176
2017-01-12,2189
2017-01-13,2189
2017-01-14,2086
2017-01-15,2086
2017-01-16,1981
2017-01-17,1981
2017-01-18,1881
2017-01-19,1881
2017-01-20,1788
2017-01-21,1788
2017-01-22,1698
2017-01-23,1698
2017-01-27,1552
2017-01-28,1523
2017-01-29,1523
2017-01-30,1517
2017-01-31,1517
2017-02-01,1451
2017-02-02,1451
2017-02-03,1404
2017-02-04,1404
2017-02-05,1414
2017-02-06,1414
2017-02-07,1414
2017-02-08,1363
2017-02-09,1363
2017-02-10,1380
2017-02-11,1380
2017-02-12,1337
2017-02-13,1337
2017-02-14,1289
2017-02-15,1289
2017-02-16,1306
2017-02-18,1306
2017-02-19,1292
2017-02-20,1292
2017-02-21,1324
2017-02-22,1324
2017-02-23,1383
2017-02-24,1383
2017-02-25,1366
2017-02-26,1366
2017-02-27,1322
2017-02-28,1322
2017-03-01,1340
2017-03-02,1340
2017-03-03,1381
2017-03-04,1381
2017-03-05,1383
2017-03-06,1333
2017-03-07,1333
2017-03-08,1324
2017-03-09,1324
2017-03-10,1302
2017-03-11,1302
2017-03-12,1250
2017-03-13,1250
2017-03-14,1221
2017-03-15,1221
2017-03-16,1217
2017-03-17,1217
2017-03-18,1209
2017-03-19,1209
2017-03-20,1237
2017-03-21,1237
2017-03-22,1180
2017-03-23,1180
2017-03-24,1171
2017-03-25,1171
2017-03-26,1190
2017-03-27,1190
2017-03-28,1160
2017-03-29,1160
2017-03-30,1198
2017-03-31,1198
2017-04-01,1227
2017-04-02,1227
2017-04-03,1279
2017-04-04,1279
2017-04-12,1159
2017-04-13,1102
2017-04-14,1102
2017-04-15,1046
2017-04-16,1046
2017-04-17,1061
2017-04-18,1061
2017-04-19,1083
2017-04-20,1083
2017-04-21,1083
2017-04-22,1083
2017-04-23,1072
2017-04-24,1072
2017-04-25,1071
2017-04-26,1071
2017-04-27,1071
2017-04-28,1068
2017-04-29,1068
2017-04-30,1079
2017-05-01,1079
2017-05-02,1127
2017-05-03,1127
2017-05-04,1156
2017-05-05,1156
2017-05-06,1185
2017-05-07,1185
2017-05-08,1214
2017-05-09,1214
2017-05-10,1257
2017-05-11,1257
2017-05-12,1290
2017-05-13,1290
2017-05-14,1321
2017-05-15,1321
2017-05-16,1278
2017-05-17,1278
2017-05-18,1298
2017-05-19,1298
2017-05-20,1338
2017-05-21,1338
2017-05-22,1313
2017-05-23,1313
2017-05-24,1273
2017-05-25,1273
2017-05-26,1311
2017-05-27,1311
2017-05-28,1308
2017-05-29,1308
2017-05-30,1256
2017-05-31,1256
2017-06-01,1227
2017-06-02,1227
2017-06-03,1229
2017-06-04,1229
2017-06-06,1288
2017-06-07,1288
2017-06-08,1322
2017-06-09,1322
2017-06-10,1287
2017-06-11,1287
2017-06-12,1272
2017-06-13,1272
2017-06-14,1213
2017-06-15,1213
2017-06-16,1159
2017-06-17,1159
2017-06-18,1133
2017-06-19,1133
2017-06-20,1186
2017-06-21,1186
2017-06-22,1242
2017-06-23,1242
2017-06-24,1226
2017-06-25,1226
2017-06-26,1276
2017-06-27,1276
2017-06-28,1255
2017-06-29,1255
2017-06-30,1235
2017-07-01,1235
2017-07-02,1235
2017-07-03,1239
2017-07-04,1239
2017-07-05,1239
2017-07-06,1210
2017-07-07,1210
2017-07-08,1210
2017-07-13,1220
2017-07-14,1231
2017-07-15,1231
2017-07-16,1231
2017-07-17,1246
2017-07-18,1246
2017-07-19,1221
2017-07-20,1221
2017-07-21,1259
2017-07-22,1259
2017-07-23,1259
2017-07-24,1259
2017-07-25,1255
2017-07-26,1255
2017-07-27,1255
2017-07-28,1255
2017-07-29,1313
2017-07-30,1297
2017-07-31,1297
2017-08-01,1297
2017-08-02,1240
2017-08-03,1240
2017-08-04,1256
2017-08-05,1310
2017-08-06,1310
2017-08-09,1269
2017-08-10,1269
2017-08-11,1242
2017-08-12,1242
2017-08-13,1242
2017-08-14,1262
2017-08-15,1262
2017-08-16,1263
2017-08-17,1263
2017-08-18,1223
2017-08-19,1223
2017-08-20,1253
2017-08-21,1253
2017-08-22,1200
2017-08-23,1200
2017-08-24,1208
2017-08-25,1208
2017-08-26,1233
2017-08-27,1233
2017-08-28,1203
2017-08-29,1203
2017-08-30,1225
2017-08-31,1225
2017-09-01,1225
2017-09-02,1204
2017-09-03,1204
2017-09-04,1204
2017-09-05,1187
2017-09-06,1187
2017-09-07,1184
2017-09-08,1184
2017-09-09,1176
2017-09-10,1176
2017-09-11,1187
2017-09-12,1187
2017-09-13,1159
2017-09-14,1159
2017-09-15,1159
2017-09-16,1161
2017-09-17,1161
2017-09-19,1192
2017-09-20,1206
2017-09-21,1206
2017-09-22,1169
2017-09-23,1169
2017-09-24,1169
2017-09-25,1171
2017-09-26,1171
2017-09-27,1171
2017-09-28,1166
2017-09-29,1166
2017-09-30,1166
2017-10-01,1156
2017-10-02,1156
2017-10-03,1193
2017-10-04,1193
2017-10-05,1193
2017-10-06,1167
2017-10-07,1167
2017-10-08,1162
2017-10-09,1162
2017-10-10,1146
2017-10-11,1146
2017-10-12,1146
2017-10-13,1124
2017-10-14,1124
2017-10-15,1124
2017-10-16,1119
2017-10-17,1119
2017-10-18,1069
2017-10-19,1069
2017-10-20,1059
2017-10-21,1059
2017-10-22,1106
2017-10-23,1106
2017-10-24,1106
2017-10-25,1134
2017-10-26,1134
2017-10-27,1097
2017-10-28,1097
2017-10-29,1097
2017-10-30,1071
2017-10-31,1071
2017-11-01,1071
2017-11-02,1088
2017-11-03,1088
2017-11-04,1084
2017-11-05,1084
2017-11-06,1102
2017-11-07,1102
2017-11-08,1102
2017-11-09,1079
2017-11-10,1079
2017-11-11,1079
2017-11-12,1111
2017-11-13,1111
2017-11-14,1111
2017-11-15,1072
2017-11-16,1072
2017-11-17,1045
2017-11-18,1045
2017-11-19,1045
2017-11-20,1040
2017-11-21,1040
2017-11-22,1060
2017-11-23,1060
2017-11-24,1052
2017-11-25,1052
2017-11-26,1032
2017-11-27,1032
2017-11-28,1032
2017-11-29,1041
2017-11-30,1041
2017-12-01,1037
2017-12-02,1037
2017-12-03,1039
2017-12-04,1039
2017-12-05,1064
2017-12-06,1064
2017-12-07,1063
2017-12-08,1063
2017-12-09,1073
2017-12-10,1073
2017-12-11,1057
2017-12-12,1057
2017-12-13,1057
2017-12-14,1041
2017-12-15,1041
2017-12-16,1068
2017-12-17,1068
2017-12-18,1081
2017-12-19,1081
2017-12-20,1081
2017-12-21,1060
2017-12-22,1060
2017-12-23,1061
2017-12-24,1061
2017-12-25,1093
2017-12-26,1093
2017-12-27,1104
2017-12-28,1104
2017-12-29,1104
2017-12-30,1091
2017-12-31,1091
2018-01-01,1070
2018-01-02,1070
2018-01-03,1048
2018-01-04,1048
2018-01-05,1026
2018-01-06,1026
2018-01-07,1028
2018-01-08,1028
2018-01-09,995
2018-01-10,995
2018-01-11,996
2018-01-12,996
2018-01-13,977
2018-01-14,977
2018-01-15,959
2018-01-16,959
2018-01-17,953
2018-01-18,953
2018-01-19,952
2018-01-20,952
2018-01-21,995
2018-01-22,995
2018-01-23,1033
2018-01-25,1006
2018-01-26,987
2018-01-27,1008
2018-01-28,1008
2018-01-29,993
2018-01-30,997
2018-01-31,995
2018-02-01,995
2018-02-02,996
2018-02-03,1026
2018-02-04,1064
2018-02-05,1111
2018-02-06,1131
2018-02-07,1075
2018-02-08,1075
2018-02-09,1033
2018-02-10,1033
2018-02-11,1051
2018-02-12,1082
2018-02-13,1084
2018-02-14,1066
2018-02-15,1115
2018-02-16,1161
2018-02-17,1155
2018-02-18,1192
2018-02-19,1159
2018-02-20,1151
2018-02-21,1144
2018-02-22,1144
2018-02-23,1148
2018-02-24,1148
2018-02-25,1156
2018-02-26,1136
2018-02-27,1117
2018-02-28,1117
2018-03-01,1112
2018-03-02,1146
2018-03-03,1186
2018-03-04,1186
2018-03-05,1195
2018-03-06,1157
2018-03-07,1139
2018-03-08,1137
2018-03-09,1127
2018-03-10,1124
2018-03-11,1121
2018-03-12,1119
2018-03-13,1104
2018-03-14,1112
2018-03-15,1084
2018-03-16,1067
2018-03-17,1085
2018-03-18,1085
2018-03-19,1085
2018-03-20,1078
2018-03-21,1095
2018-03-23,1127
2018-03-24,1116
2018-03-25,1151
2018-03-26,1154
2018-03-27,1106
2018-03-28,1106
2018-03-29,1079
2018-03-30,1098
2018-03-31,1111
2018-04-01,1109
2018-04-02,1108
2018-04-03,1101
2018-04-04,1081
2018-04-05,1081
2018-04-06,1098
2018-04-07,1098
2018-04-08,1078
2018-04-09,1075
2018-04-10,1091
2018-04-11,1116
2018-04-12,1119
2018-04-13,1119
2018-04-14,1100
2018-04-15,1096
2018-04-16,1096
2018-04-17,1066
2018-04-18,1066
2018-04-19,1066
2018-04-20,1082
2018-04-21,1078
2018-04-22,1078
2018-04-23,1066
2018-04-24,1077
2018-04-25,1108
2018-04-26,1108
2018-04-27,1080
2018-04-28,1066
2018-04-29,1052
2018-04-30,1030
2018-05-01,1029
2018-05-04,1044
2018-05-05,1074
2018-05-06,1074
2018-05-07,1083
2018-05-08,1089
2018-05-09,1074
2018-05-10,1069
2018-05-11,1069
2018-05-12,1114
2018-05-13,1114
2018-05-14,1127
2018-05-15,1127
2018-05-16,1119
2018-05-17,1073
2018-05-18,1070
2018-05-19,1100
2018-05-20,1100
2018-05-21,1132
2018-05-22,1132
2018-05-23,1113
2018-05-24,1067
2018-05-25,1050
2018-05-26,1066
2018-05-27,1066
2018-05-28,1069
2018-05-29,1045
2018-05-30,1045
2018-05-31,1049
2018-06-01,1060
2018-06-02,1071
2018-06-03,1071
2018-06-04,1050
2018-06-05,1046
2018-06-06,1042
2018-06-07,1042
2018-06-08,1005
2018-06-09,1005
2018-06-10,992
2018-06-11,1008
2018-06-12,1008
2018-06-13,1048
2018-06-14,1100
2018-06-15,1139
2018-06-16,1163
2018-06-17,1111
2018-06-18,1079
2018-06-19,1095
2018-06-20,1095
2018-06-21,1047
2018-06-22,1018
2018-06-23,1018
2018-06-24,997
2018-06-25,1017
2018-06-26,1036
2018-06-27,1031
2018-06-28,1042
2018-06-29,1057
2018-06-30,1092
2018-07-01,1080
2018-07-02,1080
2018-07-03,1091
2018-07-04,1118
2018-07-05,1118
2018-07-06,1096
2018-07-07,1075
2018-07-08,1072
2018-07-09,1058
2018-07-10,1075
2018-07-11,1098
2018-07-12,1098
2018-07-13,1098
2018-07-14,1096
2018-07-15,1096
2018-07-16,1101
2018-07-17,1074
2018-07-18,1077
2018-07-19,1065
2018-07-20,1051
2018-07-21,1050
2018-07-22,1057
2018-07-23,1069
2018-07-24,1058
2018-07-25,1043
2018-07-26,1026
2018-07-27,1028
2018-07-28,1028
2018-07-29,1035
2018-07-30,1029
2018-07-31,1020
2018-08-01,1020
2018-08-02,1032
2018-08-03,1032
2018-08-04,1034
2018-08-05,1056
2018-08-06,1047
2018-08-07,1056
2018-08-08,1039
2018-08-09,1039
2018-08-10,1031
2018-08-11,1044
2018-08-12,1057
2018-08-14,1082
2018-08-16,1102
2018-08-17,1087
2018-08-18,1087
2018-08-19,1065
2018-08-20,1055
2018-08-21,1055
2018-08-22,1075
2018-08-23,1103
2018-08-24,1084
2018-08-25,1042
2018-08-26,1029
2018-08-27,1047
2018-08-28,1053
2018-08-29,1070
2018-08-30,1078
2018-08-31,1064
2018-09-01,1082
2018-09-02,1127
2018-09-03,1132
2018-09-04,1157
2018-09-05,1127
2018-09-06,1127
2018-09-07,1129
2018-09-08,1111
2018-09-09,1111
2018-09-10,1089
2018-09-11,1089
2018-09-12,1075
2018-09-13,1076
2018-09-14,1064
2018-09-15,1069
2018-09-16,1069
2018-09-17,1098
2018-09-18,1089
2018-09-19,1078
2018-09-20,1047
2018-09-21,1043
2018-09-22,1062
2018-09-23,1046
2018-09-24,1068
2018-09-25,1068
2018-09-26,1046
2018-09-27,1032
2018-09-28,1046
2018-09-29,1054
2018-09-30,1068
2018-10-01,1068
2018-10-02,1099
2018-10-03,1107
2018-10-04,1107
2018-10-05,1088
2018-10-06,1084
2018-10-07,1074
2018-10-08,1084
2018-10-09,1120
2018-10-10,1136
2018-10-11,1159
2018-10-12,1159
2018-10-13,1158
2018-10-14,1164
2018-10-15,1148
2018-10-16,1148
2018-10-17,1145
2018-10-18,1169
2018-10-19,1195
2018-10-20,1195
2018-10-21,1182
2018-10-22,1190
2018-10-23,1204
2018-10-24,1214
2018-10-25,1181
2018-10-26,1126
2018-10-27,1109
2018-10-28,1107
2018-10-29,1115
2018-10-30,1125
2018-10-31,1111
2018-11-01,1128
2018-11-03,1096
2018-11-04,1144
2018-11-05,1170
2018-11-06,1184
2018-11-07,1209
2018-11-08,1194
2018-11-09,1176
2018-11-10,1172
2018-11-11,1179
2018-11-12,1217
2018-11-13,1188
2018-11-14,1151
2018-11-15,1140
2018-11-16,1133
2018-11-17,1092
2018-11-18,1073
2018-11-19,1079
2018-11-20,1060
2018-11-21,1044
2018-11-22,1027
2018-11-23,1026
2018-11-24,1039
2018-11-25,1067
2018-11-26,1067
2018-11-27,1078
2018-11-28,1086
2018-11-29,1082
2018-12-01,1056
2018-12-02,1062
2018-12-03,1075
2018-12-04,1088
2018-12-05,1071
2018-12-07,1076
2018-12-09,1041
2018-12-10,1062
2018-12-11,1052
2018-12-12,1045
2018-12-13,1031
2018-12-14,1034
2018-12-15,1064
2018-12-16,1052
2018-12-17,1046
2018-12-18,1045
2018-12-19,1047
2018-12-20,1064
2018-12-21,1065
2018-12-22,1063
2018-12-23,1061
2018-12-24,1053
2018-12-25,1029
2018-12-26,1037
2018-12-27,1041
2018-12-28,1037
2018-12-29,1045
2018-12-30,1055
2018-12-31,1066
2019-01-01,1079
2019-01-02,1088
2019-01-03,1087
2019-01-04,1081
2019-01-05,1073
2019-01-06,1096
2019-01-08,1089
2019-01-10,1056
2019-01-11,1019
2019-01-12,1033
2019-01-13,1039
2019-01-14,1047
2019-01-15,1061
2019-01-16,1079
2019-01-17,1080
2019-01-18,1048
2019-01-19,1024
2019-01-20,1054
2019-01-21,1086
2019-01-22,1071
2019-01-23,1073
2019-01-24,1089
2019-01-25,1097
2019-01-26,1061
2019-01-27,1056
2019-01-28,1072
2019-01-29,1077
2019-01-30,1081
2019-01-31,1083
2019-02-01,1080
2019-02-02,1076
2019-02-03,1082
2019-02-04,1079
2019-02-05,1056
2019-02-06,1010
2019-02-07,1030
2019-02-08,1030
2019-02-09,1014
2019-02-10,995
2019-02-11,977
2019-02-12,958
2019-02-13,933
2019-02-14,930
2019-02-15,931
2019-02-16,944
2019-02-17,977
2019-02-18,960
2019-02-19,954
2019-02-20,950
2019-02-21,950
2019-02-22,955
2019-02-23,990
2019-02-24,1004
2019-02-25,995
2019-02-26,996
2019-02-27,980
2019-02-28,978
2019-03-01,974
2019-03-02,970
2019-03-03,995
2019-03-04,996
2019-03-05,994
2019-03-06,978
2019-03-07,989
2019-03-08,1011
2019-03-09,1017
2019-03-10,1028
2019-03-11,1003
2019-03-12,979
2019-03-13,982
2019-03-14,985
2019-03-15,993
2019-03-16,1007
2019-03-17,979
2019-03-18,975
2019-03-19,960
2019-03-20,944
2019-03-21,943
2019-03-22,943
2019-03-23,934
2019-03-24,928
2019-03-25,922
2019-03-26,912
2019-03-27,925
2019-03-28,911
2019-03-29,923
2019-03-30,921
2019-03-31,931
2019-04-01,929
2019-04-02,920
2019-04-03,914
2019-04-04,907
2019-04-05,904
2019-04-06,899
2019-04-07,919
