date_obj,Adamant%20thrownaxe price
2015-09-17,54
2015-09-18,54
2015-09-19,54
2015-09-20,54
2015-09-21,54
2015-09-22,54
2015-09-23,54
2015-09-24,54
2015-09-25,54
2015-09-27,54
2015-09-28,54
2015-09-29,54
2015-09-30,54
2015-10-05,54
2015-10-06,54
2015-10-07,54
2015-10-08,54
2015-10-09,54
2015-10-10,54
2015-10-11,54
2015-10-12,54
2015-10-13,54
2015-10-14,54
2015-10-15,54
2015-10-16,54
2015-10-17,54
2015-10-18,54
2015-10-19,54
2015-10-20,54
2015-10-22,54
2015-10-23,54
2015-10-24,54
2015-10-25,54
2015-10-26,54
2015-10-27,54
2015-10-28,54
2015-10-29,54
2015-10-30,54
2015-10-31,54
2015-11-01,54
2015-11-02,54
2015-11-03,54
2015-11-04,54
2015-11-05,54
2015-11-06,54
2015-11-07,54
2015-11-08,54
2015-11-09,54
2015-11-10,54
2015-11-11,54
2015-11-12,54
2015-11-13,54
2015-11-14,54
2015-11-15,54
2015-11-16,54
2015-11-17,54
2015-11-18,54
2015-11-19,56
2015-11-20,56
2015-11-21,56
2015-11-22,56
2015-11-23,56
2015-11-24,56
2015-11-25,56
2015-11-26,56
2015-11-27,56
2015-11-28,56
2015-11-29,56
2015-11-30,56
2015-12-01,56
2015-12-02,56
2015-12-03,56
2015-12-04,56
2015-12-05,56
2015-12-06,56
2015-12-07,56
2015-12-08,56
2015-12-09,56
2015-12-10,56
2015-12-11,56
2015-12-12,56
2015-12-13,56
2015-12-14,56
2015-12-15,56
2015-12-16,56
2015-12-17,56
2015-12-18,56
2015-12-19,56
2015-12-20,56
2015-12-21,56
2015-12-22,56
2015-12-23,56
2015-12-24,56
2015-12-25,56
2015-12-26,56
2015-12-27,56
2015-12-28,56
2015-12-29,56
2015-12-30,56
2015-12-31,56
2016-01-01,56
2016-01-02,56
2016-01-03,56
2016-01-04,56
2016-01-05,56
2016-01-06,56
2016-01-07,56
2016-01-08,56
2016-01-09,56
2016-01-10,56
2016-01-11,56
2016-01-12,56
2016-01-13,56
2016-01-14,56
2016-01-15,56
2016-01-16,56
2016-01-17,56
2016-01-18,56
2016-01-19,56
2016-01-20,56
2016-01-21,56
2016-01-22,56
2016-01-23,56
2016-01-24,56
2016-01-25,56
2016-01-26,56
2016-01-27,56
2016-01-28,56
2016-01-29,56
2016-01-30,56
2016-01-31,56
2016-02-01,56
2016-02-02,56
2016-02-03,56
2016-02-04,56
2016-02-05,56
2016-02-06,56
2016-02-07,56
2016-02-08,58
2016-02-09,58
2016-02-10,58
2016-02-11,58
2016-02-12,58
2016-02-13,58
2016-02-14,58
2016-02-15,58
2016-02-16,58
2016-02-17,58
2016-02-18,58
2016-02-19,58
2016-02-20,58
2016-02-21,58
2016-02-22,58
2016-02-23,58
2016-02-24,58
2016-02-25,58
2016-02-26,58
2016-02-27,58
2016-02-28,58
2016-02-29,58
2016-03-01,58
2016-03-02,58
2016-03-03,58
2016-03-04,58
2016-03-05,58
2016-03-06,58
2016-03-07,58
2016-03-08,58
2016-03-09,58
2016-03-10,58
2016-03-11,58
2016-03-12,58
2016-03-13,58
2016-03-14,58
2016-03-15,58
2016-03-16,58
2016-03-17,58
2016-03-18,58
2016-03-19,58
2016-03-20,58
2016-03-21,58
2016-03-22,58
2016-03-23,58
2016-03-24,58
2016-03-25,58
2016-03-26,58
2016-03-27,58
2016-03-28,58
2016-03-29,58
2016-03-30,58
2016-03-31,58
2016-04-01,58
2016-04-02,58
2016-04-03,58
2016-04-04,58
2016-04-05,58
2016-04-06,58
2016-04-07,58
2016-04-08,58
2016-04-09,58
2016-04-10,58
2016-04-11,58
2016-04-12,58
2016-04-13,58
2016-04-14,58
2016-04-15,58
2016-04-16,58
2016-04-17,58
2016-04-18,58
2016-04-19,58
2016-04-20,58
2016-04-21,58
2016-04-22,60
2016-04-23,60
2016-04-24,60
2016-04-25,60
2016-04-26,60
2016-04-27,60
2016-04-28,60
2016-04-29,60
2016-04-30,60
2016-05-01,60
2016-05-02,60
2016-05-03,60
2016-05-04,60
2016-05-05,60
2016-05-06,60
2016-05-07,60
2016-05-08,60
2016-05-09,60
2016-05-10,60
2016-05-11,60
2016-05-12,60
2016-05-13,60
2016-05-14,60
2016-05-15,60
2016-05-16,60
2016-05-17,60
2016-05-18,60
2016-05-19,60
2016-05-21,60
2016-05-22,60
2016-05-23,60
2016-05-24,60
2016-05-25,60
2016-05-26,60
2016-05-27,60
2016-05-28,60
2016-05-29,60
2016-05-30,60
2016-05-31,60
2016-06-01,60
2016-06-02,60
2016-06-03,60
2016-06-04,60
2016-06-05,60
2016-06-06,60
2016-06-07,60
2016-06-08,60
2016-06-09,60
2016-06-10,60
2016-06-11,60
2016-06-12,60
2016-06-13,60
2016-06-14,60
2016-06-15,60
2016-06-16,60
2016-06-17,60
2016-06-18,60
2016-06-19,60
2016-06-20,60
2016-06-21,60
2016-06-22,60
2016-06-23,60
2016-06-24,60
2016-06-25,60
2016-06-26,60
2016-06-27,60
2016-06-28,60
2016-06-29,60
2016-06-30,60
2016-07-01,60
2016-07-02,60
2016-07-03,60
2016-07-04,60
2016-07-05,60
2016-07-06,60
2016-07-07,60
2016-07-08,60
2016-07-09,60
2016-07-10,60
2016-07-11,60
2016-07-12,60
2016-07-13,62
2016-07-14,62
2016-07-15,62
2016-07-16,62
2016-07-17,62
2016-07-18,62
2016-07-23,62
2016-07-24,62
2016-07-25,62
2016-07-26,62
2016-07-27,62
2016-07-28,62
2016-07-29,62
2016-07-30,62
2016-07-31,62
2016-08-01,62
2016-08-02,62
2016-08-03,62
2016-08-04,62
2016-08-05,62
2016-08-06,62
2016-08-07,62
2016-08-08,62
2016-08-09,62
2016-08-10,62
2016-08-11,62
2016-08-12,62
2016-08-13,62
2016-08-14,62
2016-08-15,62
2016-08-16,62
2016-08-17,62
2016-08-18,62
2016-08-19,62
2016-08-20,62
2016-08-21,62
2016-08-22,62
2016-08-23,62
2016-08-24,62
2016-08-25,62
2016-08-26,62
2016-08-28,62
2016-08-31,62
2016-09-01,62
2016-09-02,62
2016-09-03,62
2016-09-04,62
2016-09-05,62
2016-09-06,62
2016-09-07,62
2016-09-08,62
2016-09-09,62
2016-09-10,62
2016-09-11,62
2016-09-12,62
2016-09-13,62
2016-09-14,62
2016-09-15,62
2016-09-16,62
2016-09-17,62
2016-09-18,62
2016-09-19,62
2016-09-20,62
2016-09-21,62
2016-09-22,62
2016-09-23,62
2016-09-24,62
2016-09-25,62
2016-09-26,62
2016-09-27,62
2016-09-28,62
2016-09-29,62
2016-09-30,62
2016-10-01,62
2016-10-02,62
2016-10-03,62
2016-10-04,62
2016-10-05,62
2016-10-06,62
2016-10-07,62
2016-10-08,62
2016-10-09,62
2016-10-10,62
2016-10-11,62
2016-10-12,62
2016-10-13,62
2016-10-14,62
2016-10-15,62
2016-10-16,62
2016-10-17,62
2016-10-18,62
2016-10-19,62
2016-10-20,62
2016-10-21,62
2016-10-22,62
2016-10-23,62
2016-10-24,62
2016-10-25,62
2016-10-26,62
2016-10-27,62
2016-10-28,62
2016-10-29,62
2016-10-30,62
2016-10-31,62
2016-11-01,62
2016-11-02,62
2016-11-03,62
2016-11-04,62
2016-11-05,62
2016-11-06,65
2016-11-07,65
2016-11-08,65
2016-11-09,65
2016-11-10,65
2016-11-11,65
2016-11-12,65
2016-11-13,65
2016-11-14,65
2016-11-15,65
2016-12-07,65
2016-12-08,65
2016-12-09,65
2016-12-10,65
2016-12-11,65
2016-12-12,65
2016-12-13,65
2016-12-14,65
2016-12-15,65
2016-12-16,65
2016-12-17,65
2016-12-18,65
2016-12-19,65
2016-12-20,65
2016-12-21,65
2016-12-22,65
2016-12-23,65
2016-12-24,65
2016-12-25,65
2016-12-26,65
2016-12-27,65
2016-12-28,65
2016-12-29,65
2016-12-30,65
2016-12-31,65
2017-01-01,65
2017-01-02,65
2017-01-03,65
2017-01-04,65
2017-01-05,65
2017-01-06,65
2017-01-07,65
2017-01-08,65
2017-01-09,65
2017-01-10,65
2017-01-11,65
2017-01-12,65
2017-01-13,65
2017-01-14,65
2017-01-15,65
2017-01-16,65
2017-01-17,65
2017-01-18,65
2017-01-19,65
2017-01-20,65
2017-01-21,65
2017-01-22,65
2017-01-23,65
2017-01-27,65
2017-01-28,65
2017-01-29,65
2017-01-30,65
2017-01-31,65
2017-02-01,65
2017-02-02,65
2017-02-03,65
2017-02-04,65
2017-02-05,65
2017-02-06,65
2017-02-07,65
2017-02-08,65
2017-02-09,67
2017-02-10,67
2017-02-11,67
2017-02-12,67
2017-02-13,67
2017-02-14,67
2017-02-15,67
2017-02-16,67
2017-02-17,67
2017-02-18,67
2017-02-19,67
2017-02-20,67
2017-02-21,67
2017-02-22,67
2017-02-23,67
2017-02-24,67
2017-02-25,67
2017-02-26,67
2017-02-27,67
2017-02-28,67
2017-03-01,67
2017-03-02,67
2017-03-03,67
2017-03-04,67
2017-03-05,67
2017-03-06,67
2017-03-07,67
2017-03-08,67
2017-03-09,67
2017-03-10,67
2017-03-11,67
2017-03-12,67
2017-03-13,67
2017-03-14,67
2017-03-15,67
2017-03-16,67
2017-03-17,67
2017-03-18,67
2017-03-19,67
2017-03-20,67
2017-03-21,67
2017-03-22,67
2017-03-23,67
2017-03-24,67
2017-03-25,67
2017-03-26,67
2017-03-27,67
2017-03-28,67
2017-03-29,67
2017-03-30,67
2017-03-31,67
2017-04-01,67
2017-04-02,67
2017-04-03,67
2017-04-04,67
2017-04-05,67
2017-04-12,67
2017-04-13,67
2017-04-14,67
2017-04-15,67
2017-04-16,67
2017-04-17,67
2017-04-18,67
2017-04-19,67
2017-04-20,67
2017-04-21,67
2017-04-22,67
2017-04-23,67
2017-04-24,67
2017-04-25,67
2017-04-26,67
2017-04-27,67
2017-04-28,67
2017-04-29,70
2017-04-30,70
2017-05-01,70
2017-05-02,70
2017-05-03,70
2017-05-04,70
2017-05-05,70
2017-05-06,70
2017-05-07,70
2017-05-08,70
2017-05-09,70
2017-05-10,70
2017-05-11,70
2017-05-12,70
2017-05-13,70
2017-05-14,70
2017-05-15,70
2017-05-16,70
2017-05-17,70
2017-05-18,70
2017-05-19,70
2017-05-20,70
2017-05-21,70
2017-05-22,70
2017-05-23,70
2017-05-24,70
2017-05-25,70
2017-05-26,70
2017-05-27,70
2017-05-28,70
2017-05-29,70
2017-05-30,70
2017-05-31,70
2017-06-01,70
2017-06-02,70
2017-06-03,70
2017-06-04,70
2017-06-05,70
2017-06-06,70
2017-06-07,70
2017-06-08,70
2017-06-09,70
2017-06-10,70
2017-06-11,70
2017-06-12,70
2017-06-13,70
2017-06-14,70
2017-06-15,70
2017-06-16,70
2017-06-17,70
2017-06-18,70
2017-06-19,70
2017-06-20,70
2017-06-21,70
2017-06-22,70
2017-06-23,70
2017-06-24,70
2017-06-25,70
2017-06-26,70
2017-06-27,70
2017-06-28,70
2017-06-29,70
2017-06-30,70
2017-07-01,70
2017-07-02,70
2017-07-03,70
2017-07-04,70
2017-07-05,70
2017-07-06,70
2017-07-07,70
2017-07-08,70
2017-07-09,70
2017-07-13,70
2017-07-14,70
2017-07-15,70
2017-07-16,70
2017-07-17,70
2017-07-18,70
2017-07-19,70
2017-07-20,70
2017-07-21,70
2017-07-22,70
2017-07-23,70
2017-07-24,70
2017-07-25,70
2017-07-26,70
2017-07-27,70
2017-07-28,70
2017-07-29,73
2017-07-30,73
2017-07-31,73
2017-08-01,73
2017-08-02,73
2017-08-03,73
2017-08-04,73
2017-08-05,73
2017-08-06,73
2017-08-07,73
2017-08-08,73
2017-08-09,73
2017-08-10,73
2017-08-11,73
2017-08-12,73
2017-08-13,73
2017-08-14,73
2017-08-15,73
2017-08-16,73
2017-08-17,73
2017-08-18,73
2017-08-19,73
2017-08-20,73
2017-08-21,73
2017-08-22,73
2017-08-23,73
2017-08-24,73
2017-08-25,73
2017-08-26,73
2017-08-27,73
2017-08-28,73
2017-08-29,73
2017-08-30,73
2017-08-31,73
2017-09-01,73
2017-09-02,73
2017-09-03,73
2017-09-04,73
2017-09-05,73
2017-09-06,73
2017-09-07,73
2017-09-08,73
2017-09-09,73
2017-09-10,73
2017-09-11,73
2017-09-12,73
2017-09-13,73
2017-09-14,73
2017-09-15,73
2017-09-16,73
2017-09-17,73
2017-09-18,73
2017-09-19,73
2017-09-20,73
2017-09-21,73
2017-09-22,73
2017-09-23,73
2017-09-24,73
2017-09-25,73
2017-09-26,73
2017-09-27,73
2017-09-28,73
2017-09-29,73
2017-09-30,73
2017-10-01,73
2017-10-02,73
2017-10-03,73
2017-10-04,73
2017-10-05,73
2017-10-06,73
2017-10-07,73
2017-10-08,73
2017-10-09,73
2017-10-10,73
2017-10-11,73
2017-10-12,73
2017-10-13,73
2017-10-14,73
2017-10-15,73
2017-10-16,73
2017-10-17,76
2017-10-18,76
2017-10-19,76
2017-10-20,76
2017-10-21,76
2017-10-22,76
2017-10-23,76
2017-10-24,76
2017-10-25,76
2017-10-26,76
2017-10-27,76
2017-10-28,76
2017-10-29,76
2017-10-30,76
2017-10-31,76
2017-11-01,76
2017-11-02,76
2017-11-03,76
2017-11-04,76
2017-11-05,76
2017-11-06,76
2017-11-07,76
2017-11-08,76
2017-11-09,76
2017-11-10,76
2017-11-11,76
2017-11-12,76
2017-11-13,76
2017-11-14,76
2017-11-15,76
2017-11-16,76
2017-11-17,76
2017-11-18,76
2017-11-19,76
2017-11-20,76
2017-11-21,76
2017-11-22,76
2017-11-23,76
2017-11-24,76
2017-11-25,76
2017-11-26,76
2017-11-27,76
2017-11-28,76
2017-11-29,76
2017-11-30,76
2017-12-01,76
2017-12-02,76
2017-12-03,76
2017-12-04,76
2017-12-05,76
2017-12-06,76
2017-12-07,76
2017-12-08,76
2017-12-09,76
2017-12-10,76
2017-12-11,76
2017-12-12,76
2017-12-13,76
2017-12-14,76
2017-12-15,76
2017-12-16,76
2017-12-17,76
2017-12-18,76
2017-12-19,76
2017-12-20,76
2017-12-21,76
2017-12-22,76
2017-12-23,76
2017-12-24,76
2017-12-25,76
2017-12-26,76
2017-12-27,76
2017-12-28,76
2017-12-29,76
2017-12-30,76
2017-12-31,76
2018-01-01,76
2018-01-02,76
2018-01-03,76
2018-01-04,76
2018-01-05,76
2018-01-06,76
2018-01-07,76
2018-01-08,76
2018-01-09,76
2018-01-10,76
2018-01-11,76
2018-01-12,76
2018-01-13,76
2018-01-14,76
2018-01-15,76
2018-01-16,76
2018-01-17,76
2018-01-18,76
2018-01-19,76
2018-01-20,79
2018-01-21,79
2018-01-22,79
2018-01-23,79
2018-01-24,79
2018-01-25,79
2018-01-26,79
2018-01-27,79
2018-01-28,79
2018-01-29,79
2018-01-30,79
2018-01-31,79
2018-02-01,79
2018-02-02,79
2018-02-03,79
2018-02-04,79
2018-02-05,79
2018-02-06,79
2018-02-07,79
2018-02-08,79
2018-02-09,79
2018-02-10,79
2018-02-11,79
2018-02-12,79
2018-02-13,79
2018-02-14,79
2018-02-15,79
2018-02-16,81
2018-02-17,81
2018-02-18,81
2018-02-19,81
2018-02-20,81
2018-02-21,81
2018-02-22,81
2018-02-23,81
2018-02-24,81
2018-02-25,81
2018-02-26,81
2018-02-27,81
2018-02-28,81
2018-03-01,81
2018-03-02,81
2018-03-03,81
2018-03-04,81
2018-03-05,81
2018-03-06,81
2018-03-07,81
2018-03-08,81
2018-03-09,81
2018-03-10,81
2018-03-11,81
2018-03-12,81
2018-03-13,81
2018-03-14,81
2018-03-15,81
2018-03-16,81
2018-03-17,81
2018-03-18,81
2018-03-19,81
2018-03-20,84
2018-03-21,84
2018-03-22,84
2018-03-23,84
2018-03-24,84
2018-03-25,84
2018-03-26,84
2018-03-27,84
2018-03-28,84
2018-03-29,84
2018-03-30,84
2018-03-31,84
2018-04-01,84
2018-04-02,84
2018-04-03,84
2018-04-04,84
2018-04-05,84
2018-04-06,84
2018-04-07,84
2018-04-08,84
2018-04-09,84
2018-04-10,84
2018-04-11,84
2018-04-12,84
2018-04-13,84
2018-04-14,84
2018-04-15,84
2018-04-16,84
2018-04-17,84
2018-04-18,84
2018-04-19,84
2018-04-20,84
2018-04-21,84
2018-04-22,84
2018-04-23,84
2018-04-24,84
2018-04-25,84
2018-04-26,84
2018-04-27,84
2018-04-28,84
2018-04-29,84
2018-04-30,84
2018-05-01,84
2018-05-02,88
2018-05-03,88
2018-05-04,88
2018-05-05,88
2018-05-06,88
2018-05-07,88
2018-05-08,88
2018-05-09,88
2018-05-10,88
2018-05-11,88
2018-05-12,88
2018-05-13,88
2018-05-14,88
2018-05-15,88
2018-05-16,88
2018-05-17,88
2018-05-18,88
2018-05-19,88
2018-05-20,88
2018-05-21,88
2018-05-22,88
2018-05-23,88
2018-05-24,88
2018-05-25,88
2018-05-26,88
2018-05-27,88
2018-05-28,88
2018-05-29,88
2018-05-30,88
2018-05-31,88
2018-06-01,88
2018-06-02,88
2018-06-03,88
2018-06-04,88
2018-06-05,88
2018-06-06,88
2018-06-07,88
2018-06-08,91
2018-06-09,91
2018-06-10,91
2018-06-11,91
2018-06-12,91
2018-06-13,91
2018-06-14,91
2018-06-15,91
2018-06-16,91
2018-06-17,91
2018-06-18,91
2018-06-19,91
2018-06-20,91
2018-06-21,91
2018-06-22,91
2018-06-23,91
2018-06-24,91
2018-06-25,91
2018-06-26,91
2018-06-27,91
2018-06-28,91
2018-06-29,91
2018-06-30,91
2018-07-01,91
2018-07-02,91
2018-07-03,91
2018-07-04,91
2018-07-05,91
2018-07-06,91
2018-07-07,91
2018-07-08,95
2018-07-09,95
2018-07-10,95
2018-07-11,95
2018-07-12,95
2018-07-13,95
2018-07-14,95
2018-07-15,95
2018-07-16,95
2018-07-17,95
2018-07-18,95
2018-07-19,95
2018-07-20,95
2018-07-21,95
2018-07-22,95
2018-07-23,95
2018-07-24,95
2018-07-25,95
2018-07-26,95
2018-07-27,95
2018-07-28,95
2018-07-29,95
2018-07-30,95
2018-07-31,95
2018-08-01,95
2018-08-02,95
2018-08-03,95
2018-08-04,95
2018-08-05,98
2018-08-06,98
2018-08-07,98
2018-08-08,98
2018-08-09,98
2018-08-10,98
2018-08-11,98
2018-08-12,98
2018-08-14,98
2018-08-16,98
2018-08-17,98
2018-08-18,98
2018-08-19,98
2018-08-20,98
2018-08-21,98
2018-08-22,98
2018-08-23,98
2018-08-24,98
2018-08-25,98
2018-08-26,102
2018-08-27,102
2018-08-28,102
2018-08-29,102
2018-08-30,102
2018-08-31,102
2018-09-01,102
2018-09-02,102
2018-09-03,102
2018-09-04,102
2018-09-05,102
2018-09-06,102
2018-09-07,102
2018-09-08,102
2018-09-09,102
2018-09-10,102
2018-09-11,102
2018-09-12,102
2018-09-13,102
2018-09-14,107
2018-09-15,107
2018-09-16,107
2018-09-17,107
2018-09-18,107
2018-09-19,107
2018-09-20,107
2018-09-21,107
2018-09-22,107
2018-09-23,107
2018-09-24,107
2018-09-25,107
2018-09-26,107
2018-09-27,107
2018-09-28,107
2018-09-29,107
2018-09-30,107
2018-10-01,107
2018-10-02,107
2018-10-03,107
2018-10-04,107
2018-10-05,107
2018-10-06,111
2018-10-07,111
2018-10-08,111
2018-10-09,111
2018-10-10,111
2018-10-11,111
2018-10-12,111
2018-10-13,111
2018-10-14,111
2018-10-15,111
2018-10-16,111
2018-10-17,111
2018-10-18,111
2018-10-19,111
2018-10-20,111
2018-10-21,111
2018-10-22,111
2018-10-23,111
2018-10-24,111
2018-10-25,111
2018-10-26,111
2018-10-27,111
2018-10-28,111
2018-10-29,111
2018-10-30,111
2018-10-31,111
2018-11-01,111
2018-11-03,111
2018-11-04,111
2018-11-05,115
2018-11-06,115
2018-11-07,115
2018-11-08,115
2018-11-09,115
2018-11-10,115
2018-11-11,115
2018-11-12,115
2018-11-13,115
2018-11-14,115
2018-11-15,115
2018-11-16,115
2018-11-17,119
2018-11-18,119
2018-11-19,119
2018-11-20,119
2018-11-21,119
2018-11-22,119
2018-11-23,119
2018-11-24,119
2018-11-25,119
2018-11-26,119
2018-11-27,124
2018-11-28,124
2018-11-29,124
2018-12-01,124
2018-12-02,124
2018-12-03,124
2018-12-04,124
2018-12-05,124
2018-12-07,124
2018-12-09,124
2018-12-10,129
2018-12-11,129
2018-12-12,129
2018-12-13,129
2018-12-14,129
2018-12-15,129
2018-12-16,129
2018-12-17,129
2018-12-18,129
2018-12-19,129
2018-12-20,129
2018-12-21,129
2018-12-22,129
2018-12-23,129
2018-12-24,134
2018-12-25,134
2018-12-26,134
2018-12-27,134
2018-12-28,134
2018-12-29,134
2018-12-30,134
2018-12-31,134
2019-01-01,134
2019-01-02,134
2019-01-03,134
2019-01-04,134
2019-01-05,134
2019-01-06,139
2019-01-08,139
2019-01-10,139
2019-01-11,139
2019-01-12,139
2019-01-13,139
2019-01-14,139
2019-01-15,139
2019-01-16,139
2019-01-17,139
2019-01-18,139
2019-01-19,139
2019-01-20,139
2019-01-21,139
2019-01-22,139
2019-01-23,139
2019-01-24,144
2019-01-25,144
2019-01-26,144
2019-01-27,144
2019-01-28,144
2019-01-29,144
2019-01-30,144
2019-01-31,144
2019-02-01,144
2019-02-02,144
2019-02-03,144
2019-02-04,144
2019-02-05,144
2019-02-06,144
2019-02-07,144
2019-02-08,144
2019-02-09,144
2019-02-10,144
2019-02-11,144
2019-02-12,151
2019-02-13,151
2019-02-14,151
2019-02-15,151
2019-02-16,151
2019-02-17,151
2019-02-18,151
2019-02-19,151
2019-02-20,151
2019-02-21,151
2019-02-22,151
2019-02-23,151
2019-02-24,151
2019-02-25,151
2019-02-26,151
2019-02-27,151
2019-02-28,151
2019-03-01,151
2019-03-02,151
2019-03-03,151
2019-03-04,151
2019-03-05,151
2019-03-06,151
2019-03-07,151
2019-03-08,151
2019-03-09,151
2019-03-10,151
2019-03-11,151
2019-03-12,151
2019-03-13,151
2019-03-14,151
2019-03-15,151
2019-03-16,151
2019-03-17,151
2019-03-18,151
2019-03-19,151
2019-03-20,151
2019-03-21,155
2019-03-22,155
2019-03-23,155
2019-03-24,155
2019-03-25,155
2019-03-26,155
2019-03-27,155
2019-03-28,155
2019-03-29,155
2019-03-30,155
2019-03-31,155
2019-04-01,155
2019-04-02,155
2019-04-03,155
2019-04-04,155
2019-04-05,155
2019-04-06,155
2019-04-07,155
2019-04-08,155
2019-04-09,155
2019-04-10,155
2019-04-11,155
2019-04-12,159
2019-04-13,159
2019-04-14,159
2019-04-15,159
2019-04-16,159
2019-04-17,159
2019-04-18,159
2019-04-19,159
2019-04-20,159
2019-04-21,159
2019-04-22,159
2019-04-23,159
2019-04-24,159
2019-04-25,159
2019-04-26,159
2019-04-27,159
2019-04-28,159
2019-04-29,159
2019-04-30,166
2019-05-01,166
2019-05-02,166
2019-05-03,166
2019-05-04,166
2019-05-05,166
2019-05-06,166
2019-05-07,166
2019-05-08,166
2019-05-09,166
2019-05-10,166
2019-05-11,166
2019-05-12,166
2019-05-13,166
2019-05-14,166
2019-05-15,166
2019-05-16,166
2019-05-17,166
2019-05-18,166
2019-05-19,166
2019-05-20,166
2019-05-21,166
2019-05-22,166
2019-05-23,166
2019-05-24,166
2019-05-25,166
2019-05-26,170
2019-05-27,170
2019-05-28,170
2019-05-29,170
2019-05-30,170
2019-05-31,170
2019-06-01,170
2019-06-02,170
2019-06-03,170
2019-06-04,170
2019-06-05,170
2019-06-06,170
2019-06-07,170
2019-06-08,170
2019-06-09,170
2019-06-10,170
2019-06-11,170
2019-06-12,170
2019-06-13,170
2019-06-14,170
2019-06-15,170
2019-06-16,170
2019-06-17,170
2019-06-18,170
2019-06-19,170
2019-06-20,170
2019-06-21,170
2019-06-22,170
2019-06-23,170
2019-06-24,170
2019-06-25,170
2019-06-26,170
2019-06-27,170
2019-06-28,170
2019-06-29,170
2019-06-30,170
2019-07-01,170
2019-07-02,170
2019-07-03,170
2019-07-04,170
2019-07-05,170
2019-07-06,171
2019-07-07,171
2019-07-08,171
2019-07-09,171
2019-07-10,171
2019-07-11,171
2019-07-12,171
2019-07-13,171
2019-07-14,171
2019-07-15,171
2019-07-16,171
2019-07-17,171
2019-07-18,171
2019-07-19,171
2019-07-20,171
2019-07-21,171
2019-07-22,171
2019-07-23,171
2019-07-24,171
2019-07-25,171
2019-07-26,171
2019-07-27,171
2019-07-28,171
2019-07-29,171
2019-07-30,171
2019-07-31,171
2019-08-01,171
2019-08-02,175
2019-08-03,175
2019-08-04,175
2019-08-05,175
2019-08-06,175
2019-08-07,175
2019-08-08,175
2019-08-09,175
2019-08-10,175
2019-08-11,175
2019-08-12,175
2019-08-13,175
2019-08-14,175
2019-08-15,175
2019-08-16,175
2019-08-17,175
