date_obj,Sea%20turtle price
2015-08-01,3085
2015-08-02,3085
2015-08-03,3085
2015-08-04,3085
2015-08-05,3085
2015-08-06,3085
2015-08-07,3085
2015-08-08,3085
2015-08-09,3085
2015-08-10,3085
2015-08-11,3085
2015-08-12,3085
2015-08-13,3085
2015-08-14,3085
2015-08-15,3085
2015-08-16,3085
2015-08-17,3085
2015-08-18,3085
2015-08-19,3216
2015-08-20,3216
2015-08-21,3216
2015-08-22,3216
2015-08-23,3216
2015-08-24,3216
2015-08-25,3216
2015-08-26,3216
2015-08-27,3216
2015-08-28,3216
2015-08-29,3216
2015-08-30,3216
2015-08-31,3216
2015-09-01,3216
2015-09-02,3216
2015-09-03,3216
2015-09-04,3216
2015-09-05,3216
2015-09-06,3216
2015-09-07,3216
2015-09-08,3216
2015-09-09,3216
2015-09-10,3216
2015-09-11,3216
2015-09-12,3216
2015-09-13,3357
2015-09-14,3357
2015-09-15,3357
2015-09-16,3357
2015-09-17,3357
2015-09-18,3357
2015-09-19,3357
2015-09-20,3357
2015-09-21,3357
2015-09-22,3357
2015-09-23,3357
2015-09-24,3357
2015-09-25,3200
2015-09-27,3200
2015-09-28,3200
2015-09-29,3200
2015-09-30,3200
2015-10-05,3200
2015-10-06,3042
2015-10-07,3042
2015-10-08,3042
2015-10-09,3042
2015-10-10,3042
2015-10-11,3042
2015-10-12,3042
2015-10-13,3042
2015-10-14,3042
2015-10-15,3042
2015-10-16,3042
2015-10-17,3042
2015-10-18,3042
2015-10-19,2891
2015-10-20,2891
2015-10-22,2891
2015-10-23,2891
2015-10-24,2891
2015-10-25,2891
2015-10-26,2891
2015-10-27,2891
2015-10-29,2891
2015-10-30,2891
2015-10-31,2749
2015-11-01,2749
2015-11-02,2749
2015-11-03,2749
2015-11-04,2749
2015-11-05,2749
2015-11-06,2749
2015-11-07,2749
2015-11-08,2749
2015-11-09,2749
2015-11-10,2749
2015-11-11,2749
2015-11-12,2749
2015-11-13,2620
2015-11-14,2620
2015-11-15,2620
2015-11-16,2620
2015-11-17,2620
2015-11-18,2620
2015-11-19,2620
2015-11-20,2620
2015-11-21,2620
2015-11-22,2620
2015-11-23,2493
2015-11-24,2493
2015-11-25,2493
2015-11-26,2493
2015-11-27,2493
2015-11-28,2493
2015-11-29,2493
2015-11-30,2493
2015-12-01,2387
2015-12-02,2387
2015-12-03,2387
2015-12-04,2387
2015-12-05,2387
2015-12-06,2271
2015-12-07,2271
2015-12-08,2271
2015-12-09,2271
2015-12-10,2271
2015-12-11,2271
2015-12-12,2271
2015-12-13,2159
2015-12-14,2159
2015-12-15,2159
2015-12-16,2159
2015-12-17,2159
2015-12-18,2159
2015-12-19,2159
2015-12-20,2159
2015-12-21,2052
2015-12-22,2052
2015-12-23,2052
2015-12-24,2052
2015-12-25,2052
2015-12-26,2052
2015-12-27,2052
2015-12-28,2052
2015-12-29,1952
2015-12-30,1952
2015-12-31,1952
2016-01-01,1952
2016-01-02,1952
2016-01-03,1952
2016-01-04,1952
2016-01-05,1855
2016-01-06,1855
2016-01-07,1855
2016-01-08,1855
2016-01-09,1855
2016-01-10,1855
2016-01-11,1855
2016-01-12,1855
2016-01-13,1766
2016-01-14,1766
2016-01-15,1766
2016-01-16,1766
2016-01-17,1766
2016-01-18,1766
2016-01-19,1766
2016-01-20,1698
2016-01-21,1698
2016-01-22,1698
2016-01-23,1698
2016-01-24,1698
2016-01-25,1698
2016-01-26,1698
2016-01-27,1698
2016-01-28,1613
2016-01-29,1613
2016-01-30,1613
2016-01-31,1613
2016-02-01,1613
2016-02-02,1613
2016-02-03,1548
2016-02-04,1548
2016-02-05,1548
2016-02-06,1548
2016-02-07,1548
2016-02-08,1548
2016-02-09,1548
2016-02-10,1548
2016-02-11,1548
2016-02-12,1548
2016-02-13,1512
2016-02-14,1512
2016-02-15,1512
2016-02-16,1512
2016-02-17,1512
2016-02-18,1512
2016-02-19,1512
2016-02-20,1512
2016-02-21,1512
2016-02-22,1512
2016-02-23,1505
2016-02-24,1505
2016-02-25,1505
2016-02-26,1505
2016-02-27,1505
2016-02-28,1505
2016-02-29,1505
2016-03-01,1505
2016-03-02,1505
2016-03-03,1510
2016-03-04,1510
2016-03-05,1510
2016-03-06,1510
2016-03-07,1510
2016-03-08,1510
2016-03-09,1510
2016-03-10,1522
2016-03-11,1522
2016-03-12,1522
2016-03-13,1522
2016-03-14,1522
2016-03-15,1522
2016-03-16,1522
2016-03-17,1522
2016-03-18,1522
2016-03-19,1535
2016-03-20,1535
2016-03-21,1535
2016-03-22,1535
2016-03-23,1535
2016-03-24,1535
2016-03-25,1535
2016-03-26,1535
2016-03-27,1535
2016-03-28,1576
2016-03-29,1576
2016-03-30,1576
2016-03-31,1576
2016-04-01,1576
2016-04-02,1576
2016-04-03,1576
2016-04-04,1576
2016-04-05,1576
2016-04-06,1576
2016-04-07,1511
2016-04-08,1511
2016-04-09,1511
2016-04-10,1511
2016-04-11,1511
2016-04-12,1511
2016-04-13,1511
2016-04-14,1462
2016-04-15,1462
2016-04-16,1462
2016-04-17,1462
2016-04-18,1462
2016-04-19,1462
2016-04-20,1511
2016-04-21,1511
2016-04-22,1511
2016-04-23,1511
2016-04-24,1511
2016-04-25,1511
2016-04-26,1511
2016-04-27,1511
2016-04-28,1511
2016-04-29,1511
2016-04-30,1574
2016-05-01,1574
2016-05-02,1574
2016-05-03,1574
2016-05-04,1574
2016-05-05,1574
2016-05-06,1574
2016-05-07,1574
2016-05-08,1574
2016-05-09,1613
2016-05-10,1613
2016-05-11,1613
2016-05-12,1613
2016-05-13,1613
2016-05-14,1613
2016-05-15,1613
2016-05-16,1613
2016-05-17,1669
2016-05-18,1669
2016-05-19,1669
2016-05-22,1669
2016-05-23,1669
2016-05-24,1669
2016-05-25,1669
2016-05-26,1721
2016-05-27,1721
2016-05-28,1721
2016-05-29,1721
2016-05-30,1721
2016-05-31,1721
2016-06-01,1721
2016-06-02,1721
2016-06-03,1721
2016-06-04,1682
2016-06-05,1682
2016-06-06,1682
2016-06-07,1682
2016-06-08,1682
2016-06-09,1682
2016-06-10,1682
2016-06-11,1682
2016-06-12,1682
2016-06-13,1717
2016-06-14,1717
2016-06-15,1717
2016-06-16,1717
2016-06-17,1717
2016-06-18,1717
2016-06-19,1717
2016-06-20,1752
2016-06-21,1752
2016-06-22,1752
2016-06-23,1752
2016-06-24,1752
2016-06-25,1752
2016-06-26,1752
2016-06-27,1752
2016-06-28,1752
2016-06-29,1727
2016-06-30,1727
2016-07-01,1727
2016-07-02,1727
2016-07-03,1727
2016-07-04,1727
2016-07-05,1727
2016-07-06,1750
2016-07-07,1750
2016-07-08,1750
2016-07-09,1750
2016-07-10,1750
2016-07-11,1700
2016-07-12,1700
2016-07-13,1700
2016-07-14,1700
2016-07-15,1700
2016-07-16,1700
2016-07-17,1625
2016-07-18,1625
2016-07-23,1551
2016-07-24,1551
2016-07-25,1551
2016-07-26,1551
2016-07-27,1551
2016-07-28,1482
2016-07-29,1482
2016-07-30,1482
2016-07-31,1482
2016-08-01,1478
2016-08-02,1478
2016-08-03,1478
2016-08-04,1478
2016-08-05,1509
2016-08-06,1509
2016-08-07,1509
2016-08-08,1509
2016-08-09,1509
2016-08-10,1494
2016-08-11,1494
2016-08-12,1494
2016-08-13,1494
2016-08-14,1494
2016-08-15,1476
2016-08-16,1476
2016-08-17,1476
2016-08-18,1476
2016-08-19,1476
2016-08-20,1476
2016-08-21,1465
2016-08-22,1465
2016-08-23,1465
2016-08-24,1465
2016-08-25,1465
2016-08-26,1465
2016-08-28,1448
2016-08-31,1448
2016-09-01,1448
2016-09-02,1448
2016-09-03,1404
2016-09-04,1404
2016-09-05,1404
2016-09-06,1404
2016-09-07,1404
2016-09-08,1458
2016-09-09,1458
2016-09-10,1458
2016-09-11,1458
2016-09-12,1458
2016-09-13,1458
2016-09-14,1458
2016-09-15,1491
2016-09-16,1491
2016-09-17,1491
2016-09-18,1491
2016-09-19,1491
2016-09-20,1491
2016-09-21,1491
2016-09-22,1468
2016-09-23,1468
2016-09-24,1468
2016-09-25,1468
2016-09-26,1468
2016-09-27,1468
2016-09-28,1468
2016-09-29,1468
2016-09-30,1507
2016-10-01,1507
2016-10-02,1507
2016-10-03,1507
2016-10-04,1507
2016-10-05,1507
2016-10-06,1507
2016-10-07,1507
2016-10-08,1501
2016-10-09,1501
2016-10-11,1501
2016-10-12,1501
2016-10-13,1501
2016-10-14,1501
2016-10-15,1501
2016-10-16,1466
2016-10-17,1466
2016-10-18,1466
2016-10-19,1466
2016-10-20,1496
2016-10-21,1496
2016-10-22,1496
2016-10-23,1496
2016-10-24,1496
2016-10-25,1557
2016-10-26,1557
2016-10-27,1557
2016-10-28,1557
2016-10-29,1557
2016-10-30,1557
2016-10-31,1591
2016-11-01,1591
2016-11-02,1591
2016-11-03,1591
2016-11-04,1591
2016-11-05,1591
2016-11-06,1591
2016-11-07,1636
2016-11-08,1636
2016-11-09,1636
2016-11-10,1636
2016-11-11,1636
2016-11-12,1636
2016-11-13,1636
2016-11-14,1679
2016-12-08,1759
2016-12-09,1759
2016-12-10,1759
2016-12-11,1759
2016-12-12,1759
2016-12-13,1759
2016-12-14,1752
2016-12-15,1752
2016-12-16,1752
2016-12-17,1752
2016-12-18,1752
2016-12-19,1752
2016-12-20,1752
2016-12-21,1752
2016-12-22,1752
2016-12-23,1762
2016-12-24,1762
2016-12-25,1762
2016-12-26,1762
2016-12-27,1762
2016-12-28,1762
2016-12-29,1762
2016-12-30,1762
2016-12-31,1747
2017-01-01,1747
2017-01-02,1747
2017-01-03,1747
2017-01-04,1747
2017-01-05,1747
2017-01-06,1747
2017-01-07,1687
2017-01-08,1687
2017-01-09,1687
2017-01-10,1687
2017-01-11,1687
2017-01-12,1687
2017-01-13,1617
2017-01-14,1617
2017-01-15,1617
2017-01-16,1617
2017-01-17,1617
2017-01-18,1537
2017-01-19,1537
2017-01-20,1537
2017-01-21,1537
2017-01-22,1537
2017-01-27,1482
2017-01-28,1482
2017-01-29,1482
2017-01-30,1441
2017-01-31,1441
2017-02-01,1441
2017-02-02,1441
2017-02-03,1441
2017-02-04,1441
2017-02-05,1441
2017-02-06,1414
2017-02-07,1414
2017-02-08,1414
2017-02-09,1414
2017-02-10,1414
2017-02-11,1414
2017-02-12,1414
2017-02-13,1360
2017-02-14,1360
2017-02-15,1360
2017-02-16,1360
2017-02-18,1360
2017-02-19,1292
2017-02-20,1292
2017-02-21,1292
2017-02-22,1292
2017-02-23,1292
2017-02-24,1292
2017-02-25,1234
2017-02-26,1234
2017-02-27,1234
2017-02-28,1234
2017-03-01,1234
2017-03-02,1234
2017-03-03,1202
2017-03-04,1202
2017-03-05,1202
2017-03-06,1202
2017-03-07,1202
2017-03-08,1213
2017-03-09,1213
2017-03-10,1213
2017-03-11,1213
2017-03-12,1213
2017-03-13,1169
2017-03-14,1169
2017-03-15,1169
2017-03-16,1169
2017-03-17,1169
2017-03-18,1185
2017-03-19,1185
2017-03-20,1185
2017-03-21,1185
2017-03-22,1218
2017-03-23,1218
2017-03-24,1218
2017-03-25,1218
2017-03-26,1218
2017-03-27,1223
2017-03-28,1223
2017-03-29,1223
2017-03-30,1223
2017-03-31,1223
2017-04-01,1248
2017-04-02,1248
2017-04-03,1248
2017-04-04,1248
2017-04-12,1303
2017-04-13,1297
2017-04-14,1297
2017-04-15,1297
2017-04-16,1297
2017-04-17,1297
2017-04-18,1297
2017-04-19,1303
2017-04-20,1303
2017-04-21,1303
2017-04-22,1303
2017-04-23,1303
2017-04-24,1303
2017-04-25,1336
2017-04-26,1336
2017-04-27,1336
2017-04-28,1336
2017-04-29,1336
2017-04-30,1336
2017-05-01,1336
2017-05-02,1342
2017-05-03,1342
2017-05-04,1342
2017-05-05,1342
2017-05-06,1342
2017-05-07,1342
2017-05-08,1342
2017-05-09,1361
2017-05-10,1361
2017-05-11,1361
2017-05-12,1361
2017-05-13,1361
2017-05-14,1361
2017-05-15,1361
2017-05-16,1356
2017-05-17,1356
2017-05-18,1356
2017-05-19,1356
2017-05-20,1356
2017-05-21,1356
2017-05-22,1356
2017-05-23,1335
2017-05-24,1335
2017-05-25,1335
2017-05-26,1335
2017-05-27,1335
2017-05-28,1357
2017-05-29,1357
2017-05-30,1357
2017-05-31,1357
2017-06-01,1357
2017-06-02,1357
2017-06-03,1357
2017-06-06,1313
2017-06-07,1313
2017-06-08,1313
2017-06-09,1313
2017-06-10,1257
2017-06-11,1257
2017-06-12,1257
2017-06-13,1257
2017-06-14,1257
2017-06-15,1257
2017-06-16,1242
2017-06-17,1242
2017-06-18,1242
2017-06-19,1242
2017-06-20,1223
2017-06-21,1223
2017-06-22,1223
2017-06-23,1223
2017-06-24,1223
2017-06-25,1214
2017-06-26,1214
2017-06-27,1214
2017-06-28,1214
2017-06-29,1251
2017-06-30,1251
2017-07-01,1251
2017-07-02,1251
2017-07-03,1237
2017-07-04,1237
2017-07-05,1237
2017-07-06,1237
2017-07-07,1219
2017-07-08,1219
2017-07-13,1251
2017-07-14,1251
2017-07-15,1251
2017-07-16,1251
2017-07-17,1189
2017-07-18,1189
2017-07-19,1189
2017-07-20,1189
2017-07-21,1132
2017-07-22,1132
2017-07-23,1132
2017-07-24,1132
2017-07-25,1086
2017-07-26,1086
2017-07-27,1086
2017-07-28,1086
2017-07-29,1036
2017-07-30,1036
2017-07-31,1036
2017-08-01,1036
2017-08-02,1038
2017-08-03,1038
2017-08-04,1038
2017-08-05,1030
2017-08-06,1030
2017-08-09,1048
2017-08-10,1048
2017-08-11,1048
2017-08-12,1048
2017-08-13,1048
2017-08-14,1048
2017-08-15,1048
2017-08-17,1041
2017-08-18,1041
2017-08-19,1041
2017-08-20,1041
2017-08-21,1045
2017-08-22,1045
2017-08-23,1045
2017-08-24,1045
2017-08-25,1028
2017-08-26,1028
2017-08-27,1028
2017-08-28,985
2017-08-29,985
2017-08-30,985
2017-08-31,1019
2017-09-01,1019
2017-09-02,1019
2017-09-03,1061
2017-09-04,1061
2017-09-05,1103
2017-09-06,1103
2017-09-07,1103
2017-09-08,1122
2017-09-09,1122
2017-09-10,1129
2017-09-11,1129
2017-09-12,1129
2017-09-13,1129
2017-09-14,1160
2017-09-15,1160
2017-09-16,1160
2017-09-17,1172
2017-09-19,1172
2017-09-20,1180
2017-09-21,1180
2017-09-22,1180
2017-09-23,1180
2017-09-24,1174
2017-09-25,1174
2017-09-26,1174
2017-09-27,1174
2017-09-28,1140
2017-09-29,1140
2017-09-30,1140
2017-10-01,1140
2017-10-02,1116
2017-10-03,1116
2017-10-04,1116
2017-10-05,1116
2017-10-06,1116
2017-10-07,1089
2017-10-08,1089
2017-10-09,1089
2017-10-10,1089
2017-10-11,1080
2017-10-12,1080
2017-10-13,1080
2017-10-14,1080
2017-10-15,1047
2017-10-16,1047
2017-10-17,1047
2017-10-18,1047
2017-10-19,1047
2017-10-20,1002
2017-10-21,1002
2017-10-22,1002
2017-10-23,1002
2017-10-24,954
2017-10-25,954
2017-10-26,954
2017-10-27,954
2017-10-28,932
2017-10-29,932
2017-10-30,932
2017-10-31,932
2017-11-01,924
2017-11-02,924
2017-11-03,924
2017-11-04,924
2017-11-05,934
2017-11-06,934
2017-11-07,934
2017-11-08,934
2017-11-09,934
2017-11-10,952
2017-11-11,952
2017-11-12,952
2017-11-13,952
2017-11-14,952
2017-11-15,965
2017-11-16,965
2017-11-17,965
2017-11-18,965
2017-11-19,954
2017-11-20,954
2017-11-21,954
2017-11-22,954
2017-11-23,954
2017-11-24,954
2017-11-25,954
2017-11-26,959
2017-11-27,959
2017-11-28,959
2017-11-29,959
2017-11-30,959
2017-12-01,977
2017-12-02,977
2017-12-03,977
2017-12-04,977
2017-12-05,950
2017-12-06,950
2017-12-07,950
2017-12-08,950
2017-12-09,931
2017-12-10,931
2017-12-11,931
2017-12-12,931
2017-12-13,931
2017-12-14,927
2017-12-15,927
2017-12-16,927
2017-12-17,927
2017-12-18,922
2017-12-19,922
2017-12-20,922
2017-12-21,922
2017-12-22,914
2017-12-23,914
2017-12-24,914
2017-12-25,914
2017-12-26,914
2017-12-27,931
2017-12-28,931
2017-12-29,931
2017-12-30,931
2017-12-31,940
2018-01-01,940
2018-01-02,940
2018-01-03,949
2018-01-04,949
2018-01-05,949
2018-01-06,957
2018-01-07,957
2018-01-08,957
2018-01-09,962
2018-01-10,962
2018-01-11,962
2018-01-12,962
2018-01-13,935
2018-01-14,935
2018-01-15,935
2018-01-16,912
2018-01-17,912
2018-01-18,912
2018-01-19,912
2018-01-20,900
2018-01-21,900
2018-01-22,900
2018-01-23,900
2018-01-24,930
2018-01-25,930
2018-01-26,930
2018-01-27,948
2018-01-28,948
2018-01-29,946
2018-01-30,946
2018-02-01,902
2018-02-02,902
2018-02-03,882
2018-02-04,882
2018-02-05,882
2018-02-06,856
2018-02-07,856
2018-02-08,856
2018-02-09,824
2018-02-10,824
2018-02-11,795
2018-02-12,795
2018-02-13,795
2018-02-14,767
2018-02-15,767
2018-02-16,774
2018-02-17,774
2018-02-18,774
2018-02-19,782
2018-02-20,782
2018-02-21,782
2018-02-22,787
2018-02-23,787
2018-02-24,787
2018-02-25,776
2018-02-26,776
2018-02-27,806
2018-02-28,806
2018-03-01,806
2018-03-02,828
2018-03-03,828
2018-03-04,828
2018-03-05,856
2018-03-06,856
2018-03-07,856
2018-03-08,876
2018-03-09,876
2018-03-10,876
2018-03-11,916
2018-03-12,916
2018-03-13,916
2018-03-14,916
2018-03-15,938
2018-03-16,938
2018-03-17,938
2018-03-18,925
2018-03-19,925
2018-03-20,925
2018-03-21,934
2018-03-23,934
2018-03-24,917
2018-03-26,917
2018-03-27,888
2018-03-28,888
2018-03-29,888
2018-03-30,866
2018-03-31,866
2018-04-01,866
2018-04-02,837
2018-04-03,837
2018-04-04,829
2018-04-05,829
2018-04-06,829
2018-04-08,837
2018-04-09,829
2018-04-10,829
2018-04-11,825
2018-04-12,825
2018-04-13,825
2018-04-14,809
2018-04-15,809
2018-04-16,809
2018-04-17,793
2018-04-18,793
2018-04-19,793
2018-04-20,779
2018-04-21,779
2018-04-22,779
2018-04-23,770
2018-04-24,770
2018-04-25,770
2018-04-26,801
2018-04-27,801
2018-04-28,805
2018-04-29,805
2018-04-30,794
2018-05-01,794
2018-05-02,794
2018-05-03,803
2018-05-04,803
2018-05-05,800
2018-05-06,800
2018-05-07,800
2018-05-08,824
2018-05-09,824
2018-05-10,824
2018-05-11,825
2018-05-12,825
2018-05-13,825
2018-05-14,795
2018-05-15,795
2018-05-16,795
2018-05-17,810
2018-05-18,810
2018-05-19,801
2018-05-20,801
2018-05-21,801
2018-05-22,815
2018-05-23,815
2018-05-24,815
2018-05-25,815
2018-05-26,815
2018-05-27,815
2018-05-28,810
2018-05-29,810
2018-05-30,810
2018-05-31,799
2018-06-01,799
2018-06-02,815
2018-06-03,815
2018-06-04,851
2018-06-05,851
2018-06-06,885
2018-06-07,885
2018-06-08,913
2018-06-09,913
2018-06-10,905
2018-06-11,905
2018-06-12,866
2018-06-13,851
2018-06-14,851
2018-06-15,864
2018-06-16,888
2018-06-17,909
2018-06-18,909
2018-06-19,918
2018-06-20,918
2018-06-21,884
2018-06-22,913
2018-06-23,913
2018-06-24,959
2018-06-25,959
2018-06-26,980
2018-06-27,980
2018-06-28,997
2018-06-29,1031
2018-06-30,1031
2018-07-01,1068
2018-07-02,1068
2018-07-03,1112
2018-07-04,1112
2018-07-05,1112
2018-07-06,1116
2018-07-07,1116
2018-07-08,1116
2018-07-09,1114
2018-07-10,1114
2018-07-11,1079
2018-07-12,1079
2018-07-13,1075
2018-07-14,1065
2018-07-15,1065
2018-07-16,1113
2018-07-17,1113
2018-07-18,1155
2018-07-19,1155
2018-07-20,1186
2018-07-21,1186
2018-07-22,1195
2018-07-23,1195
2018-07-24,1228
2018-07-25,1228
2018-07-26,1232
2018-07-27,1232
2018-07-28,1213
2018-07-29,1213
2018-07-30,1198
2018-07-31,1198
2018-08-01,1195
2018-08-02,1195
2018-08-03,1225
2018-08-04,1225
2018-08-05,1195
2018-08-06,1195
2018-08-07,1144
2018-08-08,1160
2018-08-09,1160
2018-08-10,1160
2018-08-11,1139
2018-08-12,1139
2018-08-14,1158
2018-08-16,1120
2018-08-17,1136
2018-08-18,1136
2018-08-19,1125
2018-08-20,1125
2018-08-21,1120
2018-08-22,1120
2018-08-23,1152
2018-08-24,1152
2018-08-25,1191
2018-08-26,1191
2018-08-27,1191
2018-08-28,1227
2018-08-29,1227
2018-08-30,1227
2018-08-31,1185
2018-09-01,1185
2018-09-02,1185
2018-09-03,1221
2018-09-04,1221
2018-09-05,1267
2018-09-06,1267
2018-09-07,1267
2018-09-08,1212
2018-09-09,1212
2018-09-10,1212
2018-09-11,1157
2018-09-12,1157
2018-09-13,1157
2018-09-14,1107
2018-09-15,1107
2018-09-16,1126
2018-09-17,1126
2018-09-18,1106
2018-09-19,1106
2018-09-20,1106
2018-09-21,1067
2018-09-22,1067
2018-09-23,1068
2018-09-24,1068
2018-09-25,1068
2018-09-26,1065
2018-09-27,1065
2018-09-28,1065
2018-09-29,1030
2018-09-30,1030
2018-10-02,1058
2018-10-03,1076
2018-10-04,1076
2018-10-05,1076
2018-10-06,1054
2018-10-07,1054
2018-10-08,1054
2018-10-09,1033
2018-10-10,1033
2018-10-11,1021
2018-10-12,1021
2018-10-13,1024
2018-10-14,1024
2018-10-15,1062
2018-10-16,1062
2018-10-17,1089
2018-10-18,1089
2018-10-19,1071
2018-10-20,1071
2018-10-21,1071
2018-10-22,1077
2018-10-23,1077
2018-10-24,1099
2018-10-25,1099
2018-10-26,1116
2018-10-27,1116
2018-10-28,1121
2018-10-29,1121
2018-10-30,1140
2018-10-31,1140
2018-11-01,1138
2018-11-03,1113
2018-11-04,1113
2018-11-05,1082
2018-11-06,1082
2018-11-07,1048
2018-11-08,1048
2018-11-09,1056
2018-11-10,1056
2018-11-11,1064
2018-11-12,1056
2018-11-13,1056
2018-11-14,1056
2018-11-15,1056
2018-11-16,1061
2018-11-17,1061
2018-11-18,1087
2018-11-19,1087
2018-11-20,1116
2018-11-21,1116
2018-11-22,1100
2018-11-23,1100
2018-11-24,1129
2018-11-25,1129
2018-11-26,1088
2018-11-27,1088
2018-11-28,1075
2018-11-29,1075
2018-12-01,1067
2018-12-02,1067
2018-12-03,1086
2018-12-04,1086
2018-12-05,1112
2018-12-07,1093
2018-12-09,1099
2018-12-10,1113
2018-12-11,1113
2018-12-12,1110
2018-12-13,1110
2018-12-14,1101
2018-12-15,1101
2018-12-16,1097
2018-12-17,1097
2018-12-18,1115
2018-12-19,1115
2018-12-20,1091
2018-12-21,1091
2018-12-22,1052
2018-12-23,1025
2018-12-24,1025
2018-12-25,995
2018-12-26,995
2018-12-27,1018
2018-12-28,1018
2018-12-29,1067
2018-12-30,1067
2018-12-31,1046
2019-01-01,1046
2019-01-02,1080
2019-01-03,1080
2019-01-04,1116
2019-01-05,1151
2019-01-06,1105
2019-01-08,1054
2019-01-10,1101
2019-01-11,1101
2019-01-12,1146
2019-01-13,1117
2019-01-14,1133
2019-01-15,1168
2019-01-16,1168
2019-01-17,1127
2019-01-18,1076
2019-01-19,1041
2019-01-20,1025
2019-01-21,1025
2019-01-22,1014
2019-01-23,981
2019-01-24,984
2019-01-25,979
2019-01-26,998
2019-01-27,1007
2019-01-29,941
2019-01-30,922
2019-01-31,922
2019-02-01,924
2019-02-02,898
2019-02-03,887
2019-02-04,887
2019-02-05,877
2019-02-06,877
2019-02-07,874
2019-02-08,877
2019-02-09,892
2019-02-10,909
2019-02-11,898
2019-02-12,898
2019-02-13,898
2019-02-14,898
2019-02-15,896
2019-02-16,892
2019-02-17,903
2019-02-18,891
2019-02-19,886
2019-02-20,872
2019-02-21,882
2019-02-22,863
2019-02-23,858
2019-02-24,837
2019-02-25,851
2019-02-26,840
2019-02-27,826
2019-02-28,826
2019-03-01,801
2019-03-02,785
2019-03-03,801
2019-03-04,807
2019-03-05,804
2019-03-06,811
2019-03-07,801
2019-03-08,801
2019-03-09,788
2019-03-10,775
2019-03-11,793
2019-03-12,808
2019-03-13,808
2019-03-14,821
2019-03-15,821
2019-03-16,830
2019-03-17,831
2019-03-18,831
2019-03-19,829
2019-03-20,816
2019-03-21,832
2019-03-22,832
2019-03-23,841
2019-03-24,836
2019-03-25,836
2019-03-26,854
2019-03-27,854
2019-03-28,863
2019-03-29,892
2019-03-30,892
2019-03-31,922
2019-04-01,930
2019-04-02,930
2019-04-03,938
2019-04-04,952
2019-04-05,955
2019-04-06,955
2019-04-07,940
2019-04-08,914
2019-04-09,900
2019-04-10,873
2019-04-11,880
2019-04-12,894
2019-04-13,892
2019-04-14,910
2019-04-15,910
2019-04-16,936
2019-04-17,936
2019-04-18,970
2019-04-19,970
2019-04-20,977
2019-04-21,977
2019-04-22,1000
2019-04-23,984
2019-04-24,984
2019-04-25,972
2019-04-26,957
2019-04-27,957
2019-04-28,958
2019-04-29,958
2019-04-30,955
2019-05-01,955
2019-05-02,964
2019-05-03,965
2019-05-04,945
2019-05-05,918
2019-05-06,918
2019-05-07,887
2019-05-08,887
2019-05-09,887
2019-05-10,909
2019-05-11,921
