date_obj,Dareeyak%20teleport%20(tablet) price
2019-03-16,2298
2019-03-17,2229
2019-03-18,2229
2019-03-19,2220
2019-03-20,2220
2019-03-21,2183
2019-03-22,2183
2019-03-23,2201
2019-03-24,2201
2019-03-25,2197
2019-03-26,2197
2019-03-27,2284
2019-03-28,2284
2019-03-29,2266
2019-03-30,2266
2019-03-31,2298
2019-04-01,2298
2019-04-02,2261
2019-04-03,2261
2019-04-04,2260
2019-04-05,2260
2019-04-06,2283
2019-04-07,2283
2019-04-08,2285
2019-04-09,2285
2019-04-10,2257
2019-04-11,2257
2019-04-12,2245
2019-04-13,2212
2019-04-14,2232
2019-04-15,2232
2019-04-16,2212
2019-04-17,2212
2019-04-18,2186
2019-04-19,2186
2019-04-20,2197
2019-04-21,2197
2019-04-22,2217
2019-04-23,2217
2019-04-24,2255
2019-04-25,2255
2019-04-26,2144
2019-04-27,2144
2019-04-28,2077
2019-04-29,2077
2019-04-30,2098
2019-05-01,2098
2019-05-02,2013
2019-05-03,2048
2019-05-04,2048
2019-05-05,2098
2019-05-06,2098
2019-05-07,2159
2019-05-08,2159
2019-05-09,2154
2019-05-10,2154
2019-05-11,2179
2019-05-12,2179
2019-05-13,2187
2019-05-14,2187
2019-05-15,2295
2019-05-16,2295
2019-05-17,2344
2019-05-18,2319
2019-05-19,2319
2019-05-20,2281
2019-05-21,2281
2019-05-22,2326
2019-05-23,2326
2019-05-24,2372
2019-05-25,2372
2019-05-26,2385
2019-05-27,2453
2019-05-28,2453
2019-05-29,2547
2019-05-30,2547
2019-05-31,2672
2019-06-01,2672
2019-06-02,2799
2019-06-03,2799
2019-06-04,2863
2019-06-05,2959
2019-06-06,2959
2019-06-07,3059
2019-06-08,3059
2019-06-09,3041
2019-06-10,3041
2019-06-11,2906
2019-06-12,2906
2019-06-13,2814
2019-06-14,2814
2019-06-15,2909
2019-06-16,3009
2019-06-17,3009
2019-06-18,3160
2019-06-19,3160
2019-06-20,3318
2019-06-21,3318
2019-06-22,3479
2019-06-23,3536
2019-06-24,3536
2019-06-25,3711
2019-06-26,3711
2019-06-27,3897
2019-06-28,3897
2019-06-29,4092
2019-06-30,4092
2019-07-01,4200
2019-07-02,4200
2019-07-03,4229
2019-07-04,4229
2019-07-05,4160
2019-07-06,4160
2019-07-07,3954
2019-07-08,3954
2019-07-09,3762
2019-07-10,3762
2019-07-11,3787
2019-07-12,3787
2019-07-13,3765
2019-07-14,3673
2019-07-15,3673
2019-07-16,3673
2019-07-17,3780
2019-07-18,3780
2019-07-19,3780
2019-07-20,3969
2019-07-21,3969
2019-07-22,4168
2019-07-23,4168
2019-07-24,4071
2019-07-25,4071
2019-07-26,4071
2019-07-27,4072
2019-07-28,4072
2019-07-29,4146
2019-07-30,4146
2019-07-31,4164
2019-08-01,4164
2019-08-02,4028
2019-08-03,4028
2019-08-04,3913
2019-08-05,3913
2019-08-06,3793
2019-08-07,3793
2019-08-08,3840
2019-08-09,3840
2019-08-10,3866
2019-08-11,3866
2019-08-12,3935
2019-08-13,3935
2019-08-14,3957
2019-08-15,3957
2019-08-16,3877
2019-08-17,3877
2019-08-18,3804
2019-08-19,3804
2019-08-20,3714
2019-08-21,3714
2019-08-22,3612
2019-08-23,3612
2019-08-24,3575
2019-08-24,3575
2019-08-25,3575
2019-08-25,3575
2019-08-26,3575
2019-08-27,3640
2019-08-27,3640
2019-08-28,3640
2019-08-29,3806
2019-08-30,3806
2019-08-31,3814
2019-09-01,3814
2019-09-02,3681
2019-09-03,3681
2019-09-04,3651
2019-09-05,3651
2019-09-06,3651
2019-09-07,3597
2019-09-08,3597
2019-09-09,3556
2019-09-10,3556
2019-09-11,3674
2019-09-12,3674
2019-09-13,3797
2019-09-14,3797
2019-09-15,3880
2019-09-16,3880
2019-09-17,3945
2019-09-18,3945
2019-09-19,4107
2019-09-20,4107
2019-09-21,4107
2019-09-22,4313
2019-09-23,4313
2019-09-24,4313
2019-09-25,4420
2019-09-26,4420
2019-09-27,4420
2019-09-28,4489
2019-09-29,4489
2019-09-30,4489
2019-10-01,4393
2019-10-02,4393
2019-10-03,4393
2019-10-04,4430
2019-10-05,4430
2019-10-06,4578
2019-10-07,4578
2019-10-08,4746
2019-10-09,4746
2019-10-10,4746
2019-10-11,4753
2019-10-12,4753
2019-10-13,4576
2019-10-14,4576
2019-10-15,4440
2019-10-16,4440
2019-10-17,4387
2019-10-18,4387
2019-10-19,4607
2019-10-20,4607
2019-10-21,4607
2019-10-22,4836
2019-10-23,4836
2019-10-24,5078
2019-10-25,5078
2019-10-26,5222
2019-10-27,5222
2019-10-28,5344
2019-10-29,5344
2019-10-30,5344
2019-10-31,5349
2019-11-01,5349
2019-11-02,5600
2019-11-03,5600
2019-11-04,5833
2019-11-05,5833
2019-11-06,5833
2019-11-07,6077
2019-11-08,6077
2019-11-09,6344
2019-11-10,6344
2019-11-11,6384
2019-11-12,6384
2019-11-13,6384
2019-11-14,6082
2019-11-15,6082
2019-11-16,5783
2019-11-17,5783
2019-11-18,5836
2019-11-19,5836
2019-11-20,5836
2019-11-21,6052
2019-11-22,6052
2019-11-23,6351
2019-11-24,6351
2019-11-25,6605
2019-11-26,6605
2019-11-27,6699
2019-11-28,6699
2019-11-29,6699
2019-11-30,6378
2019-12-01,6378
2019-12-02,6067
2019-12-03,6067
2019-12-04,5763
2019-12-05,5763
2019-12-06,5763
2019-12-07,5474
2019-12-08,5474
2019-12-09,5200
2019-12-10,5200
2019-12-11,4940
2019-12-12,4940
2019-12-13,4940
2019-12-14,4693
2019-12-15,4566
2019-12-16,4566
2019-12-17,4421
2019-12-18,4421
2019-12-19,4421
2019-12-20,4232
2019-12-21,4232
2019-12-22,4280
2019-12-23,4280
2019-12-24,4280
2019-12-25,4113
2019-12-26,4113
2019-12-27,3981
2019-12-28,3981
2019-12-29,4046
2019-12-30,4046
2019-12-31,4044
2020-01-01,4044
2020-01-02,3857
2020-01-03,3857
2020-01-04,3918
2020-01-05,3918
2020-01-06,3787
2020-01-07,3787
2020-01-08,3703
2020-01-09,3703
2020-01-10,3574
2020-01-11,3574
2020-01-12,3707
2020-01-13,3707
2020-01-14,3707
2020-01-15,3812
2020-01-16,3812
2020-01-17,3767
2020-01-18,3767
2020-01-19,3720
2020-01-20,3720
2020-01-21,3720
2020-01-22,3707
2020-01-23,3707
2020-01-24,3810
2020-01-25,3810
2020-01-26,3990
2020-01-27,3990
2020-01-28,4124
2020-01-29,4124
2020-01-30,4107
2020-01-31,4107
2020-02-01,4188
2020-02-02,4188
2020-02-03,4313
2020-02-04,4313
2020-02-05,4338
2020-02-06,4338
2020-02-07,4198
2020-02-08,4198
2020-02-09,4156
2020-02-10,4159
2020-02-11,4159
2020-02-12,4183
2020-02-13,4183
2020-02-14,4242
2020-02-15,4242
2020-02-16,4135
2020-02-17,4144
2020-02-18,4144
2020-02-19,4184
2020-02-20,4184
2020-02-21,4308
2020-02-22,4460
2020-02-23,4460
2020-02-24,4666
2020-02-25,4666
2020-02-26,4825
2020-02-27,4825
2020-02-28,4901
2020-02-29,4901
2020-03-01,5140
2020-03-02,5140
2020-03-03,5397
2020-03-04,5397
2020-03-05,5397
2020-03-06,5533
2020-03-07,5533
2020-03-08,5495
2020-03-09,5495
2020-03-10,5481
2020-03-11,5481
2020-03-12,5544
2020-03-13,5544
2020-03-14,5424
2020-03-15,5424
2020-03-16,5473
2020-03-17,5473
2020-03-18,5545
2020-03-19,5545
2020-03-20,5373
2020-03-21,5373
2020-03-22,5317
2020-03-23,5317
2020-03-24,5080
2020-03-25,5080
2020-03-26,4878
2020-03-27,4878
2020-03-28,4765
2020-03-29,4552
2020-03-30,4437
2020-03-31,4437
2020-04-01,4425
2020-04-02,4514
2020-04-03,4514
2020-04-04,4418
2020-04-05,4418
2020-04-06,4297
2020-04-07,4297
2020-04-08,4242
2020-04-09,4242
2020-04-10,4314
2020-04-11,4273
2020-04-12,4487
2020-04-13,4487
2020-04-14,4712
2020-04-15,4718
2020-04-16,4718
2020-04-17,4718
2020-04-18,4814
2020-04-19,4859
2020-04-20,4939
2020-04-21,4939
2020-04-22,5068
2020-04-23,5068
2020-04-24,5319
2020-04-25,5483
2020-04-26,5619
2020-04-27,5603
2020-04-28,5849
2020-04-29,5849
2020-04-30,5942
2020-05-01,5942
2020-05-02,6214
2020-05-03,6521
2020-05-04,6521
2020-05-05,6826
2020-05-06,7145
2020-05-07,7486
2020-05-08,7486
2020-05-09,7808
2020-05-10,8199
2020-05-11,8199
2020-05-12,8609
2020-05-13,9040
