date_obj,Red%20d'hide%20body%20(t) price
2015-09-02,6608
2015-09-03,6735
2015-09-04,6735
2015-09-05,6714
2015-09-06,6714
2015-09-07,6731
2015-09-08,6731
2015-09-09,6707
2015-09-10,6707
2015-09-11,6510
2015-09-12,6510
2015-09-13,6513
2015-09-14,6513
2015-09-15,6425
2015-09-16,6425
2015-09-17,6533
2015-09-18,6533
2015-09-19,6556
2015-09-20,6556
2015-09-21,6556
2015-09-22,6420
2015-09-23,6420
2015-09-24,6521
2015-09-25,6521
2015-09-27,6564
2015-09-28,6564
2015-09-29,6499
2015-09-30,6499
2015-10-05,6368
2015-10-06,6368
2015-10-07,6368
2015-10-08,6482
2015-10-09,6549
2015-10-10,6549
2015-10-11,6549
2015-10-12,6549
2015-10-13,6568
2015-10-14,6568
2015-10-15,6488
2015-10-16,6488
2015-10-17,6488
2015-10-18,6490
2015-10-19,6490
2015-10-20,6496
2015-10-22,6517
2015-10-23,6517
2015-10-24,6601
2015-10-25,6601
2015-10-26,6603
2015-10-27,6603
2015-10-29,6557
2015-10-30,6557
2015-10-31,6442
2015-11-01,6442
2015-11-02,6442
2015-11-03,6420
2015-11-04,6420
2015-11-05,6420
2015-11-06,6460
2015-11-07,6460
2015-11-08,6493
2015-11-09,6493
2015-11-10,6493
2015-11-11,6474
2015-11-12,6474
2015-11-13,6474
2015-11-14,6521
2015-11-15,6521
2015-11-16,6533
2015-11-17,6533
2015-11-18,6533
2015-11-19,6490
2015-11-20,6490
2015-11-21,6490
2015-11-22,6535
2015-11-23,6535
2015-11-24,6562
2015-11-25,6562
2015-11-26,6646
2015-11-27,6646
2015-11-28,6693
2015-11-29,6693
2015-11-30,6745
2015-12-01,6745
2015-12-02,6835
2015-12-03,6835
2015-12-04,6865
2015-12-05,6865
2015-12-06,6899
2015-12-07,6899
2015-12-08,6899
2015-12-09,6634
2015-12-10,6634
2015-12-11,6624
2015-12-12,6624
2015-12-13,6447
2015-12-14,6447
2015-12-15,6314
2015-12-16,6314
2015-12-17,6314
2015-12-18,6485
2015-12-19,6485
2015-12-20,6534
2015-12-21,6534
2015-12-22,6536
2015-12-23,6536
2015-12-24,6506
2015-12-25,6506
2015-12-26,6619
2015-12-27,6619
2015-12-28,6578
2015-12-29,6578
2015-12-30,6534
2015-12-31,6534
2016-01-01,6534
2016-01-02,6564
2016-01-03,6652
2016-01-04,6705
2016-01-05,6705
2016-01-06,6617
2016-01-07,6617
2016-01-08,6553
2016-01-09,6553
2016-01-10,6517
2016-01-11,6517
2016-01-12,6532
2016-01-13,6532
2016-01-14,6522
2016-01-15,6522
2016-01-16,6493
2016-01-17,6493
2016-01-18,6363
2016-01-19,6363
2016-01-20,6437
2016-01-21,6437
2016-01-22,6399
2016-01-23,6399
2016-01-24,6205
2016-01-25,5995
2016-01-26,5995
2016-01-27,5797
2016-01-28,5797
2016-01-29,5674
2016-01-30,5674
2016-01-31,5557
2016-02-01,5742
2016-02-02,5742
2016-02-03,6024
2016-02-04,6024
2016-02-05,6261
2016-02-06,6018
2016-02-07,6018
2016-02-08,6167
2016-02-09,6167
2016-02-10,6328
2016-02-11,6328
2016-02-12,6348
2016-02-13,6425
2016-02-14,6425
2016-02-15,6350
2016-02-16,6350
2016-02-17,6409
2016-02-18,6409
2016-02-19,6328
2016-02-20,6328
2016-02-21,6284
2016-02-22,6284
2016-02-23,6301
2016-02-24,6301
2016-02-25,6371
2016-02-26,6371
2016-02-27,6473
2016-02-28,6473
2016-02-29,6512
2016-03-01,6512
2016-03-02,6466
2016-03-03,6466
2016-03-04,6356
2016-03-05,6356
2016-03-06,6355
2016-03-07,6355
2016-03-08,6355
2016-03-09,6465
2016-03-10,6465
2016-03-11,6487
2016-03-12,6487
2016-03-13,6420
2016-03-14,6420
2016-03-15,6422
2016-03-16,6495
2016-03-17,6495
2016-03-18,6470
2016-03-19,6470
2016-03-20,6430
2016-03-21,6430
2016-03-22,6543
2016-03-23,6543
2016-03-24,6460
2016-03-25,6520
2016-03-26,6520
2016-03-27,6476
2016-03-28,6476
2016-03-29,6519
2016-03-30,6519
2016-03-31,6575
2016-04-01,6575
2016-04-02,6477
2016-04-03,6477
2016-04-04,6499
2016-04-05,6499
2016-04-06,6448
2016-04-07,6448
2016-04-08,6429
2016-04-09,6429
2016-04-10,6512
2016-04-11,6512
2016-04-12,6518
2016-04-13,6518
2016-04-14,6522
2016-04-15,6522
2016-04-16,6367
2016-04-17,6367
2016-04-18,6412
2016-04-19,6412
2016-04-20,6477
2016-04-21,6477
2016-04-22,6592
2016-04-23,6592
2016-04-24,6535
2016-04-25,6535
2016-04-26,6433
2016-04-27,6433
2016-04-28,6398
2016-04-29,6398
2016-04-30,6362
2016-05-01,6362
2016-05-02,6386
2016-05-03,6386
2016-05-04,6410
2016-05-05,6487
2016-05-06,6487
2016-05-07,6419
2016-05-08,6419
2016-05-09,6249
2016-05-10,6275
2016-05-11,6275
2016-05-12,6135
2016-05-13,6188
2016-05-14,6188
2016-05-15,6260
2016-05-16,6260
2016-05-17,6309
2016-05-18,6309
2016-05-19,6405
2016-05-22,6379
2016-05-23,6274
2016-05-24,6274
2016-05-25,6369
2016-05-26,6369
2016-05-27,6482
2016-05-28,6482
2016-05-29,6499
2016-05-30,6499
2016-05-31,6520
2016-06-01,6591
2016-06-02,6591
2016-06-03,6515
2016-06-04,6608
2016-06-05,6608
2016-06-06,6613
2016-06-07,6613
2016-06-08,6696
2016-06-09,6696
2016-06-10,6644
2016-06-11,6644
2016-06-12,6630
2016-06-13,6630
2016-06-14,6626
2016-06-15,6626
2016-06-16,6560
2016-06-17,6562
2016-06-18,6562
2016-06-19,6485
2016-06-20,6532
2016-06-21,6593
2016-06-22,6622
2016-06-23,6645
2016-06-24,6645
2016-06-25,6665
2016-06-26,6665
2016-06-27,6657
2016-06-28,6657
2016-06-29,6647
2016-06-30,6693
2016-07-01,6738
2016-07-02,6738
2016-07-03,6873
2016-07-04,7101
2016-07-05,7101
2016-07-06,6850
2016-07-07,6850
2016-07-08,6707
2016-07-09,6695
2016-07-10,6624
2016-07-11,6661
2016-07-12,6711
2016-07-13,6711
2016-07-14,6646
2016-07-15,6701
2016-07-16,6778
2016-07-17,6778
2016-07-18,6573
2016-07-23,6817
2016-07-24,6935
2016-07-25,6935
2016-07-26,6932
2016-07-27,6932
2016-07-28,6804
2016-07-29,6862
2016-07-30,6806
2016-07-31,6806
2016-08-01,6925
2016-08-02,6877
2016-08-03,7001
2016-08-04,7001
2016-08-05,6902
2016-08-06,6902
2016-08-07,6750
2016-08-08,6750
2016-08-09,6908
2016-08-10,6908
2016-08-11,6970
2016-08-12,6970
2016-08-13,6856
2016-08-14,6856
2016-08-15,6990
2016-08-16,6990
2016-08-17,7017
2016-08-18,7017
2016-08-19,6801
2016-08-20,6812
2016-08-21,6812
2016-08-22,6765
2016-08-23,6804
2016-08-24,6804
2016-08-25,6692
2016-08-26,6692
2016-08-28,6723
2016-08-31,6938
2016-09-01,6922
2016-09-02,6922
2016-09-03,6830
2016-09-04,6854
2016-09-05,6854
2016-09-06,6789
2016-09-07,6789
2016-09-08,6789
2016-09-09,6825
2016-09-10,6825
2016-09-11,6761
2016-09-12,6770
2016-09-13,6721
2016-09-14,6721
2016-09-15,6683
2016-09-16,6683
2016-09-17,6706
2016-09-18,6706
2016-09-19,6568
2016-09-20,6568
2016-09-21,6619
2016-09-22,6591
2016-09-23,6591
2016-09-24,6664
2016-09-25,6730
2016-09-26,6730
2016-09-27,6897
2016-09-28,6897
2016-09-29,6888
2016-09-30,6888
2016-10-01,6618
2016-10-02,6618
2016-10-03,6618
2016-10-04,6517
2016-10-05,6568
2016-10-06,6568
2016-10-07,6607
2016-10-08,6677
2016-10-09,6677
2016-10-10,6552
2016-10-11,6626
2016-10-12,6626
2016-10-13,6574
2016-10-14,6646
2016-10-15,6646
2016-10-16,6646
2016-10-17,6649
2016-10-18,6649
2016-10-19,6551
2016-10-20,6551
2016-10-21,6545
2016-10-22,6545
2016-10-23,6570
2016-10-24,6570
2016-10-25,6557
2016-10-26,6557
2016-10-27,6536
2016-10-28,6536
2016-10-29,6476
2016-10-30,6476
2016-10-31,6435
2016-11-01,6435
2016-11-02,6481
2016-11-03,6481
2016-11-04,6495
2016-11-05,6495
2016-11-06,6528
2016-11-07,6528
2016-11-08,6529
2016-11-09,6529
2016-11-10,6520
2016-11-11,6520
2016-11-12,6520
2016-11-13,6499
2016-11-14,6499
2016-12-08,6521
2016-12-09,6521
2016-12-10,6589
2016-12-11,6589
2016-12-12,6535
2016-12-13,6535
2016-12-14,6490
2016-12-15,6490
2016-12-16,6523
2016-12-17,6515
2016-12-18,6515
2016-12-19,6491
2016-12-20,6491
2016-12-21,6538
2016-12-22,6538
2016-12-23,6470
2016-12-24,6470
2016-12-25,6567
2016-12-26,6567
2016-12-27,6435
2016-12-28,6435
2016-12-29,6437
2016-12-30,6437
2016-12-31,6494
2017-01-01,6494
2017-01-02,6524
2017-01-03,6524
2017-01-04,6495
2017-01-05,6495
2017-01-06,6421
2017-01-07,6421
2017-01-08,6423
2017-01-09,6481
2017-01-10,6481
2017-01-11,6622
2017-01-12,6609
2017-01-13,6609
2017-01-14,6572
2017-01-15,6573
2017-01-16,6573
2017-01-17,6502
2017-01-18,6502
2017-01-19,6513
2017-01-20,6513
2017-01-21,6500
2017-01-22,6500
2017-01-27,6389
2017-01-28,6450
2017-01-29,6450
2017-01-30,6452
2017-01-31,6452
2017-02-01,6421
2017-02-02,6421
2017-02-03,6547
2017-02-04,6547
2017-02-05,6370
2017-02-06,6423
2017-02-07,6469
2017-02-08,6534
2017-02-09,6534
2017-02-10,6473
2017-02-11,6483
2017-02-12,6483
2017-02-13,6508
2017-02-14,6508
2017-02-15,6437
2017-02-16,6507
2017-02-18,6533
2017-02-19,6566
2017-02-20,6566
2017-02-21,6500
2017-02-22,6500
2017-02-23,6608
2017-02-24,6608
2017-02-25,6566
2017-02-26,6566
2017-02-27,6559
2017-02-28,6591
2017-03-01,6591
2017-03-02,6570
2017-03-03,6570
2017-03-04,6592
2017-03-05,6592
2017-03-06,6586
2017-03-07,6586
2017-03-08,6586
2017-03-09,6600
2017-03-10,6600
2017-03-11,6655
2017-03-12,6655
2017-03-13,6564
2017-03-14,6564
2017-03-15,6492
2017-03-16,6492
2017-03-17,6514
2017-03-18,6514
2017-03-19,6522
2017-03-20,6502
2017-03-21,6502
2017-03-22,6350
2017-03-23,6403
2017-03-24,6403
2017-03-25,6509
2017-03-26,6509
2017-03-27,6505
2017-03-28,6505
2017-03-29,6506
2017-03-30,6506
2017-03-31,6448
2017-04-01,6448
2017-04-02,6480
2017-04-03,6476
2017-04-04,6476
2017-04-12,6568
2017-04-13,6712
2017-04-14,6712
2017-04-15,6650
2017-04-16,6669
2017-04-17,6669
2017-04-18,6719
2017-04-19,6719
2017-04-20,6645
2017-04-21,6645
2017-04-22,6708
2017-04-23,6708
2017-04-24,6677
2017-04-25,6727
2017-04-26,6727
2017-04-27,6754
2017-04-28,6754
2017-04-29,6736
2017-04-30,6736
2017-05-01,6618
2017-05-02,6618
2017-05-03,6724
2017-05-04,6520
2017-05-05,6442
2017-05-06,6383
2017-05-07,6383
2017-05-08,6329
2017-05-09,6445
2017-05-10,6445
2017-05-11,6465
2017-05-12,6464
2017-05-13,6464
2017-05-14,6463
2017-05-15,6463
2017-05-16,6476
2017-05-17,6476
2017-05-18,6491
2017-05-19,6491
2017-05-20,6493
2017-05-21,6493
2017-05-22,6544
2017-05-23,6544
2017-05-24,6479
2017-05-25,6479
2017-05-26,6472
2017-05-27,6472
2017-05-28,6484
2017-05-29,6484
2017-05-30,6519
2017-05-31,6519
2017-06-01,6482
2017-06-02,6482
2017-06-03,6453
2017-06-06,6480
2017-06-07,6480
2017-06-08,6521
2017-06-09,6521
2017-06-10,6482
2017-06-11,6482
2017-06-12,6504
2017-06-13,6480
2017-06-14,6559
2017-06-15,6559
2017-06-16,6516
2017-06-17,6516
2017-06-18,6449
2017-06-19,6449
2017-06-20,6439
2017-06-21,6439
2017-06-22,6451
2017-06-23,6451
2017-06-24,6459
2017-06-25,6459
2017-06-26,6332
2017-06-27,6332
2017-06-28,6221
2017-06-29,6322
2017-06-30,6322
2017-07-01,6344
2017-07-02,6344
2017-07-03,6325
2017-07-04,6325
2017-07-05,6327
2017-07-06,6284
2017-07-07,6284
2017-07-08,6400
2017-07-13,6385
2017-07-14,6338
2017-07-15,6338
2017-07-16,6378
2017-07-17,6378
2017-07-18,6448
2017-07-19,6448
2017-07-20,6510
2017-07-21,6510
2017-07-22,6451
2017-07-23,6451
2017-07-24,6493
2017-07-25,6493
2017-07-26,6511
2017-07-27,6511
2017-07-28,6449
2017-07-29,6449
2017-07-30,6503
2017-07-31,6503
2017-08-01,6531
2017-08-02,6521
2017-08-03,6521
2017-08-04,6517
2017-08-05,6487
2017-08-06,6487
2017-08-09,6507
2017-08-10,6465
2017-08-11,6465
2017-08-12,6511
2017-08-13,6511
2017-08-14,6490
2017-08-15,6490
2017-08-16,6453
2017-08-17,6453
2017-08-18,6405
2017-08-19,6405
2017-08-20,6415
2017-08-22,6510
2017-08-23,6510
2017-08-24,6532
2017-08-25,6532
2017-08-26,6550
2017-08-27,6550
2017-08-28,6567
2017-08-29,6567
2017-08-30,6473
2017-08-31,6473
2017-09-01,6540
2017-09-02,6422
2017-09-03,6422
2017-09-04,6356
2017-09-05,6352
2017-09-06,6352
2017-09-07,6367
2017-09-08,6367
2017-09-09,6234
2017-09-10,6234
2017-09-11,6327
2017-09-12,6327
2017-09-13,6472
2017-09-14,6472
2017-09-15,6423
2017-09-16,6423
2017-09-17,6422
2017-09-19,6406
2017-09-20,6406
2017-09-21,6351
2017-09-22,6373
2017-09-23,6373
2017-09-24,6367
2017-09-25,6367
2017-09-26,6511
2017-09-27,6511
2017-09-28,6500
2017-09-29,6500
2017-09-30,6546
2017-10-01,6546
2017-10-02,6557
2017-10-03,6557
2017-10-04,6575
2017-10-05,6575
2017-10-06,6480
2017-10-07,6480
2017-10-08,6571
2017-10-09,6571
2017-10-10,6601
2017-10-11,6601
2017-10-12,6639
2017-10-13,6639
2017-10-14,6570
2017-10-15,6570
2017-10-16,6562
2017-10-17,6562
2017-10-18,6597
2017-10-19,6597
2017-10-20,6487
2017-10-21,6487
2017-10-22,6488
2017-10-23,6488
2017-10-24,6571
2017-10-25,6634
2017-10-26,6634
2017-10-27,6562
2017-10-28,6562
2017-10-29,6567
2017-10-30,6567
2017-10-31,6552
2017-11-01,6552
2017-11-02,6599
2017-11-03,6599
2017-11-04,6561
2017-11-05,6561
2017-11-06,6590
2017-11-07,6590
2017-11-08,6433
2017-11-09,6379
2017-11-10,6379
2017-11-11,6355
2017-11-12,6410
2017-11-13,6410
2017-11-14,6334
2017-11-15,6334
2017-11-16,6309
2017-11-17,6309
2017-11-18,6207
2017-11-19,6207
2017-11-20,6110
2017-11-21,6110
2017-11-22,6266
2017-11-23,6383
2017-11-24,6383
2017-11-25,6348
2017-11-26,6348
2017-11-27,6424
2017-11-28,6424
2017-11-29,6390
2017-11-30,6390
2017-12-01,6441
2017-12-02,6441
2017-12-03,6491
2017-12-04,6491
2017-12-05,6543
2017-12-06,6543
2017-12-07,6573
2017-12-08,6573
2017-12-09,6551
2017-12-10,6551
2017-12-11,6416
2017-12-12,6416
2017-12-14,6243
2017-12-15,6308
2017-12-16,6308
2017-12-17,6370
2017-12-18,6503
2017-12-19,6503
2017-12-20,6501
2017-12-21,6501
2017-12-22,6390
2017-12-23,6390
2017-12-24,6406
2017-12-25,6406
2017-12-26,6513
2017-12-27,6513
2017-12-28,6524
2017-12-29,6524
2017-12-30,6455
2017-12-31,6455
2018-01-01,6435
2018-01-02,6435
2018-01-03,6445
2018-01-04,6445
2018-01-05,6376
2018-01-06,6473
2018-01-07,6473
2018-01-08,6438
2018-01-09,6438
2018-01-10,6450
2018-01-11,6450
2018-01-12,6477
2018-01-13,6477
2018-01-14,6399
2018-01-15,6399
2018-01-16,6274
2018-01-17,6404
2018-01-18,6404
2018-01-19,6404
2018-01-20,6285
2018-01-21,6285
2018-01-22,6229
2018-01-23,6229
2018-01-24,6243
2018-01-25,6243
2018-01-26,6330
2018-01-27,6330
2018-01-28,6186
2018-01-29,6186
2018-01-31,6299
2018-02-01,6276
2018-02-02,6276
2018-02-03,6216
2018-02-04,6216
2018-02-05,6318
2018-02-06,6318
2018-02-07,6306
2018-02-08,6306
2018-02-09,6215
2018-02-10,6215
2018-02-11,6346
2018-02-12,6346
2018-02-13,6255
2018-02-14,6255
2018-02-15,6256
2018-02-16,6256
2018-02-17,6367
2018-02-18,6367
2018-02-19,6371
2018-02-20,6371
2018-02-21,6353
2018-02-22,6353
2018-02-23,6403
2018-02-24,6403
2018-02-25,6408
2018-02-26,6408
2018-02-27,6448
2018-02-28,6448
2018-03-01,6448
2018-03-02,6474
2018-03-03,6474
2018-03-04,6477
2018-03-05,6383
2018-03-06,6383
2018-03-07,6416
2018-03-08,6416
2018-03-09,6395
2018-03-10,6395
2018-03-11,6405
2018-03-12,6405
2018-03-13,6444
2018-03-14,6444
2018-03-15,6512
2018-03-16,6512
2018-03-17,6434
2018-03-18,6434
2018-03-19,6434
2018-03-20,6499
2018-03-21,6499
2018-03-23,6505
2018-03-24,6505
2018-03-26,6510
2018-03-27,6485
2018-03-28,6485
2018-03-29,6487
2018-03-30,6487
2018-03-31,6519
2018-04-01,6519
2018-04-02,6501
2018-04-03,6501
2018-04-04,6434
2018-04-05,6434
2018-04-06,6485
2018-04-08,6485
2018-04-09,6435
2018-04-10,6435
2018-04-11,6423
2018-04-12,6423
2018-04-13,6456
2018-04-14,6456
2018-04-15,6411
2018-04-16,6411
2018-04-17,6479
2018-04-18,6479
2018-04-19,6479
2018-04-20,6533
2018-04-21,6533
2018-04-22,6578
2018-04-23,6578
2018-04-24,6525
2018-04-25,6525
2018-04-26,6525
2018-04-27,6403
2018-04-28,6403
2018-04-29,6399
2018-04-30,6399
2018-05-01,6432
2018-05-02,6432
2018-05-03,6432
2018-05-04,6513
2018-05-05,6513
2018-05-06,6600
2018-05-07,6600
2018-05-08,6494
2018-05-09,6494
2018-05-10,6368
2018-05-11,6368
2018-05-12,6302
2018-05-13,6302
2018-05-14,6337
2018-05-15,6337
2018-05-16,6342
2018-05-17,6342
2018-05-18,6229
2018-05-19,6229
2018-05-20,6284
2018-05-21,6284
2018-05-22,6340
2018-05-23,6416
2018-05-24,6416
2018-05-25,6481
2018-05-26,6437
2018-05-27,6437
2018-05-28,6434
2018-05-29,6434
2018-05-30,6491
2018-05-31,6491
2018-06-01,6472
2018-06-02,6234
2018-06-03,6234
2018-06-04,6351
2018-06-05,6424
2018-06-06,6424
2018-06-07,6326
2018-06-08,6326
2018-06-09,6405
2018-06-10,6405
2018-06-11,6448
2018-06-12,6448
2018-06-13,6374
2018-06-14,6374
2018-06-15,6477
2018-06-16,6477
2018-06-17,6476
2018-06-18,6476
2018-06-19,6414
2018-06-20,6414
2018-06-21,6366
2018-06-22,6366
2018-06-23,6434
2018-06-24,6434
2018-06-25,6447
2018-06-26,6447
2018-06-27,6447
2018-06-28,6410
2018-06-29,6410
2018-06-30,6462
2018-07-01,6565
2018-07-02,6565
2018-07-03,6541
2018-07-04,6541
2018-07-05,6482
2018-07-06,6469
2018-07-07,6469
2018-07-08,6477
2018-07-09,6477
2018-07-10,6450
2018-07-11,6450
2018-07-12,6450
2018-07-13,6372
2018-07-14,6347
2018-07-15,6347
2018-07-16,6382
2018-07-17,6510
2018-07-18,6510
2018-07-19,6504
2018-07-20,6504
2018-07-21,6454
2018-07-22,6454
2018-07-23,6431
2018-07-24,6431
2018-07-25,6435
2018-07-26,6428
2018-07-27,6517
2018-07-28,6517
2018-07-29,6508
2018-07-30,6508
2018-07-31,6464
2018-08-01,6464
2018-08-02,6510
2018-08-03,6510
2018-08-04,6550
2018-08-05,6550
2018-08-06,6532
2018-08-07,6532
2018-08-08,6511
2018-08-09,6511
2018-08-10,6519
2018-08-11,6414
2018-08-12,6302
2018-08-14,6336
2018-08-16,6426
2018-08-17,6439
2018-08-18,6439
2018-08-19,6388
2018-08-20,6547
2018-08-21,6547
2018-08-22,6549
2018-08-23,6549
2018-08-24,6489
2018-08-25,6447
2018-08-26,6447
2018-08-27,6400
2018-08-28,6538
2018-08-29,6538
2018-08-30,6578
2018-08-31,6444
2018-09-01,6563
2018-09-02,6563
2018-09-03,6519
2018-09-04,6534
2018-09-05,6534
2018-09-06,6548
2018-09-07,6523
2018-09-08,6316
2018-09-09,6316
2018-09-10,6359
2018-09-11,6359
2018-09-12,6371
2018-09-13,6371
2018-09-14,6410
2018-09-15,6374
2018-09-16,6374
2018-09-17,6492
2018-09-18,6544
2018-09-19,6544
2018-09-20,6555
2018-09-21,6555
2018-09-22,6407
2018-09-23,6407
2018-09-24,6534
2018-09-25,6534
2018-09-26,6599
2018-09-27,6599
2018-09-28,6552
2018-09-29,6552
2018-09-30,6496
2018-10-02,6361
2018-10-03,6435
2018-10-04,6435
2018-10-05,6359
2018-10-06,6383
2018-10-07,6383
2018-10-08,6436
2018-10-09,6436
2018-10-10,6516
2018-10-11,6516
2018-10-12,6485
2018-10-13,6466
2018-10-14,6466
2018-10-15,6342
2018-10-16,6342
2018-10-17,6447
2018-10-18,6447
2018-10-19,6423
2018-10-20,6423
2018-10-21,6491
2018-10-22,6529
2018-10-23,6529
2018-10-24,6326
2018-10-25,6326
2018-10-26,6369
2018-10-27,6369
2018-10-28,6393
2018-10-29,6393
2018-10-30,6542
2018-10-31,6560
2018-11-01,6666
2018-11-03,6502
2018-11-04,6618
2018-11-05,6531
2018-11-06,6497
2018-11-07,6497
2018-11-08,6445
2018-11-09,6445
2018-11-10,6511
2018-11-11,6511
2018-11-12,6471
2018-11-13,6597
2018-11-14,6597
2018-11-15,6565
2018-11-16,6749
2018-11-17,6749
2018-11-18,6819
2018-11-19,6819
2018-11-20,6771
2018-11-21,6771
2018-11-22,6757
2018-11-23,6979
2018-11-24,6935
2018-11-25,6823
2018-11-26,6823
2018-11-27,6700
2018-11-28,6597
2018-11-29,6475
2018-12-01,6584
2018-12-02,6648
2018-12-03,6648
2018-12-04,6608
2018-12-05,6594
2018-12-07,6778
2018-12-09,6663
2018-12-10,6627
2018-12-11,6676
2018-12-12,6631
2018-12-13,6444
2018-12-14,6462
2018-12-15,6489
2018-12-16,6609
2018-12-17,6609
2018-12-18,6499
2018-12-19,6511
2018-12-20,6522
2018-12-21,6563
2018-12-22,6563
2018-12-23,6428
2018-12-24,6496
2018-12-25,6496
2018-12-26,6600
2018-12-27,6517
2018-12-28,6517
2018-12-29,6344
2018-12-30,6344
2018-12-31,6386
2019-01-01,6478
2019-01-02,6465
2019-01-03,6384
2019-01-04,6456
2019-01-05,6559
2019-01-06,6456
2019-01-08,6420
2019-01-10,6440
2019-01-11,6306
2019-01-12,6379
2019-01-13,6468
2019-01-14,6541
2019-01-15,6530
2019-01-16,6561
2019-01-17,6552
2019-01-18,6552
2019-01-19,6521
2019-01-20,6524
2019-01-21,6502
2019-01-22,6478
2019-01-23,6480
2019-01-24,6527
2019-01-25,6563
2019-01-26,6530
2019-01-27,6482
2019-01-29,6480
2019-01-30,6484
2019-01-31,6484
2019-02-01,6541
2019-02-02,6541
2019-02-03,6527
2019-02-04,6527
2019-02-05,6508
2019-02-06,6508
2019-02-07,6521
2019-02-08,6459
2019-02-09,6470
2019-02-10,6497
2019-02-11,6564
2019-02-12,6440
2019-02-13,6451
2019-02-14,6451
2019-02-15,6480
2019-02-16,6501
2019-02-17,6537
2019-02-18,6412
2019-02-19,6412
2019-02-20,6485
2019-02-21,6437
2019-02-22,6504
2019-02-23,6469
2019-02-24,6530
2019-02-25,6733
2019-02-26,6789
2019-02-27,6789
2019-02-28,6789
2019-03-01,6693
2019-03-02,6602
2019-03-03,6538
2019-03-04,6550
2019-03-05,6564
2019-03-06,6461
2019-03-07,6324
2019-03-08,6324
2019-03-09,6335
2019-03-10,6335
2019-03-11,6420
2019-03-12,6458
2019-03-13,6458
2019-03-14,6387
2019-03-15,6387
2019-03-16,6329
2019-03-17,6325
2019-03-18,6325
2019-03-19,6355
2019-03-20,6335
2019-03-21,6206
2019-03-22,6206
2019-03-23,6346
2019-03-24,6452
2019-03-25,6452
2019-03-26,6353
2019-03-27,6353
2019-03-28,6214
2019-03-29,6296
2019-03-30,6296
2019-03-31,6387
2019-04-01,6371
2019-04-02,6371
2019-04-03,6363
2019-04-04,6334
